file,V1,V2,V3,V4,V5,bug,loc,bf,hcm
org::eclipse::mylyn::internal::tasks::ui::dialogs::UiLegendControl,0,6.368187186,0,7.713784617,4.744932128,0,6.182084907,3,1.84703
org::eclipse::mylyn::sandbox::tests::util::PdeProject,5.446737372,0,1.098612289,0,4.744932128,0,4.276666119,1,0
org::eclipse::mylyn::internal::trac::core::util::TracUtil,0,3.850147602,4.682131227,1.098612289,4.700480366,0,3.761200116,6,3.08906
org::eclipse::mylyn::internal::trac::ui::TracConnectorUi,0,0,5.575949103,5.204006687,4.682131227,0,4.158883083,18,11.4778
org::eclipse::mylyn::internal::bugzilla::core::RepositoryConfiguration,1.945910149,0,0,0,4.672828834,2,6.137727054,30,13.2779
org::eclipse::mylyn::internal::context::ui::ContextEditorManager,7.242797923,4.86753445,0,3.33220451,4.663439094,1,5.717027701,14,4.88878
org::eclipse::mylyn::internal::trac::wiki::actions::OpenWikiPageAction,4.804021045,0,5.468060141,6.167516491,4.65396035,1,3.912023005,8,8.3403
org::eclipse::mylyn::internal::trac::core::model::TracTicketField,0,4.110873864,0,2.890371758,4.644390899,0,4.406719247,5,6.00254
org::eclipse::mylyn::internal::bugzilla::core::RepositoryConfigurationFactory,0,0,2.397895273,0,4.634728988,0,2.302585093,15,11.8437
org::eclipse::mylyn::internal::context::core::InteractionContextManager,8.392536587,5.257495372,0.693147181,0.693147181,4.615120517,2,6.897704943,52,20.1106
org::eclipse::mylyn::internal::bugzilla::core::history::TaskHistory,1.098612289,0,4.941642423,1.098612289,4.605170186,0,4.248495242,7,7.66451
org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportBugOrEnhancementWizard,2.302585093,0,0,5.075173815,4.59511985,1,4.007333185,7,3.37801
org::eclipse::mylyn::tasks::core::data::TaskAttachmentPartSource,2.890371758,2.833213344,0,0,4.59511985,0,2.944438979,2,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaClient,0,0,4.983606622,0,4.584967479,2,7.346655163,131,30.9467
org::eclipse::mylyn::internal::bugzilla::core::SaxBugzillaQueryContentHandler,0,4.442651256,4.290459441,0,4.584967479,0,4.025351691,27,19.3588
org::eclipse::mylyn::internal::team::ui::templates::TemplateHandlerContentProposalProvider,0,4.127134385,4.736198448,0,4.574710979,0,1.609437912,5,4.46389
org::eclipse::mylyn::internal::bugzilla::core::BugzillaClientManager,0,0,5.003946306,0,4.553876892,1,3.737669618,22,17.3813
org::eclipse::mylyn::internal::trac::core::model::TracWikiPageInfo,0.693147181,0,2.944438979,1.098612289,4.543294782,0,3.583518938,4,3.13741
org::eclipse::mylyn::internal::monitor::usage::editors::UserStudyEditorPart,2.833213344,4.521788577,4.672828834,6.159095388,4.510859507,0,4.8978398,11,13.9579
org::eclipse::mylyn::internal::resources::ui::ResourcesUiPreferenceInitializer,4.997212274,0,0.693147181,0,4.510859507,0,3.555348061,10,8.59652
org::eclipse::mylyn::internal::team::ui::FocusedTeamExtensionPointReader,5.442417711,1.386294361,0,0,4.510859507,1,3.688879454,10,9.76667
org::eclipse::mylyn::internal::commons::net::PollingSslProtocolSocketFactory,4.382026635,0,4.077537444,0,4.49980967,0,2.772588722,3,1.84703
org::eclipse::mylyn::internal::monitor::usage::editors::UsageStatsEditorInput,3.465735903,1.945910149,3.912023005,0.693147181,4.48863637,0,3.688879454,7,10.0294
org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesContentHandler,2.995732274,1.609437912,4.634728988,0,4.48863637,0,3.17805383,12,9.60215
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaStateSearchSorter,5.257495372,0.693147181,0,0,4.477336814,0,3.988984047,5,5.5048
org::eclipse::mylyn::internal::tasks::core::TaskRepositoryManager,1.945910149,0,7.057897937,0,4.465908119,0,5.616771098,20,6.99647
org::eclipse::mylyn::internal::resources::ui::ResourceChangeMonitor,6.169610732,0,0,0,4.454347296,0,4.262679877,19,13.1894
org::eclipse::mylyn::internal::resources::ui::ResourcesUiExtensionPointReader,4.343805422,0,0,0,4.454347296,0,3.33220451,6,7.39257
org::eclipse::mylyn::internal::trac::core::model::TracWikiPage,3.091042453,0,0,0,4.454347296,0,3.496507561,3,2.85355
org::eclipse::mylyn::internal::tasks::bugs::wizards::FeatureGroup,0,0,3.610917913,4.060443011,4.442651256,1,3.761200116,4,3.37801
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensionSettingsContribution,0,4.65396035,3.737669618,5.379897354,4.394449155,1,4.219507705,4,0
org::eclipse::mylyn::internal::java::tasks::Messages,0,0,0,1.791759469,4.394449155,0,1.386294361,1,0
org::eclipse::mylyn::internal::tests::report::TaskReporterStatistics,0,0,3.465735903,1.098612289,4.394449155,0,2.708050201,4,3.22269
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDataDiff,0.693147181,5.993961427,4.219507705,0,4.394449155,0,4.663439094,7,3.37801
org::eclipse::mylyn::internal::sandbox::ui::highlighters::HighlighterList,2.397895273,0,0,5.924255797,4.369447852,0,4.762173935,2,1.84703
org::eclipse::mylyn::internal::commons::net::InfiniteSubProgressMonitor,4.543294782,4.234106505,0.693147181,0,4.369447852,0,3.526360525,1,0
org::eclipse::mylyn::internal::trac::wiki::editor::TracWikiPageEditor,4.343805422,6.169610732,6.270988432,6.706862337,4.356708827,0,4.17438727,12,10.6456
org::eclipse::mylyn::internal::monitor::usage::collectors::PerspectiveUsageCollector,4.86753445,0,5.517452896,0,4.356708827,0,4.564348191,7,6.7028
org::eclipse::mylyn::internal::examples::bugzilla::Main,0.693147181,4.143134726,5.087596335,0,4.356708827,0,3.761200116,3,2.38141
org::eclipse::mylyn::internal::bugzilla::ui::wizard::NewBugzillaTaskWizard,1.098612289,4.234106505,4.795790546,4.905274778,4.343805422,1,4.442651256,26,18.4529
org::eclipse::mylyn::internal::tasks::ui::util::Messages,0,1.609437912,4.025351691,4.418840608,4.343805422,0,1.386294361,6,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::Messages,0,0,0,3.33220451,4.343805422,1,1.386294361,2,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaFlagMapper,0,5.743003188,0,0,4.33073334,0,4.430816799,4,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaAttributeMapper,0,7.011213987,3.761200116,0,4.317488114,1,5.411646052,13,5.39677
org::eclipse::mylyn::internal::bugzilla::core::history::AttachmentFlag,0,0,0,0,4.317488114,0,2.708050201,6,8.32124
org::eclipse::mylyn::internal::tasks::bugs::actions::NewTaskFromMarkerHandler,4.905274778,3.610917913,0,3.295836866,4.290459441,0,3.80666249,3,3.37801
org::eclipse::mylyn::internal::web::tasks::WebTaskListMigrator,0,3.912023005,5.501258211,0,4.290459441,0,3.891820298,2,1.84703
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSeveritySearchSorter,5.068904202,0,0,0,4.290459441,0,3.610917913,5,5.5048
org::eclipse::mylyn::internal::commons::ui::Messages,0,2.63905733,0,4.510859507,4.262679877,0,1.386294361,2,0
org::eclipse::mylyn::internal::provisional::commons::soap::AbstractSoapClient,4.812184355,0,5.272999559,0,4.262679877,0,4.060443011,1,0
org::eclipse::mylyn::commons::net::Policy,5.375278408,0,0,0,4.262679877,0,4.007333185,3,3.32672
org::eclipse::mylyn::internal::web::tasks::WebRepositorySettingsPage,0,5.774551546,6.626717749,6.66949809,4.248495242,0,5.583496309,12,10.9344
org::eclipse::mylyn::tasks::ui::AbstractRepositoryConnectorUi,2.63905733,3.663561646,5.948034989,5.087596335,4.248495242,0,4.060443011,59,28.3288
org::eclipse::mylyn::internal::tasks::bugs::Messages,0,3.135494216,1.609437912,1.791759469,4.248495242,0,1.386294361,2,0
org::eclipse::mylyn::internal::trac::core::model::TracComment,0,3.663561646,0,0,4.248495242,0,3.737669618,4,4.58293
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataExportWizardPage,0,3.044522438,1.386294361,6.317164687,4.234106505,0,4.564348191,20,14.2931
org::eclipse::mylyn::tasks::ui::TaskHyperlink,1.609437912,3.610917913,5.159055299,5.484796933,4.219507705,0,3.33220451,11,9.08117
org::eclipse::mylyn::internal::tasks::ui::Messages,0,4.143134726,5.327876169,4.875197323,4.219507705,2,1.386294361,3,0
org::eclipse::mylyn::internal::tasks::ui::util::CopyAttachmentToClipboardJob,3.135494216,0,0,4.672828834,4.219507705,0,3.401197382,3,1.84703
org::eclipse::mylyn::internal::trac::ui::TracTaskListMigrator,0,3.465735903,4.762173935,0,4.219507705,0,3.17805383,5,3.26838
org::eclipse::mylyn::internal::trac::core::util::TracXmlRpcClientRequest,2.079441542,0,1.386294361,0,4.219507705,0,2.079441542,2,1.84703
org::eclipse::mylyn::internal::trac::ui::TracSearchHandler,0,0,4.262679877,3.891820298,4.204692619,0,3.091042453,3,3.37801
org::eclipse::mylyn::internal::tasks::ui::search::Messages,0,0,4.158883083,4.532599493,4.17438727,0,1.386294361,3,0
org::eclipse::mylyn::internal::tasks::bugs::IRepositoryConstants,0,0,3.36729583,0,4.17438727,1,0,8,4.15475
org::eclipse::mylyn::internal::java::ui::JavaDebugStructureBridge,5.796057751,0,0,0,4.17438727,0,4.33073334,7,5.86159
org::eclipse::mylyn::internal::commons::net::Messages,1.386294361,0,0,0,4.17438727,0,0,4,1.84703
org::eclipse::mylyn::internal::commons::net::PollingProtocolSocketFactory,4.127134385,0,4.356708827,0,4.158883083,0,2.772588722,1,0
org::eclipse::mylyn::internal::tasks::core::data::TextTaskAttachmentSource,0,0,3.433987204,2.302585093,4.143134726,0,3.091042453,3,1.84703
org::eclipse::mylyn::internal::monitor::core::collection::InteractionByTypeSummary,0,0,5.283203729,0,4.143134726,0,4.025351691,5,5.25012
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskListMigrator,0,4.700480366,4.219507705,0,4.143134726,0,3.433987204,5,4.15475
org::eclipse::mylyn::internal::java::ui::editor::AutoFoldPreferenceBlock,4.276666119,3.135494216,1.791759469,5.828945618,4.127134385,0,4.382026635,12,11.7316
org::eclipse::mylyn::tasks::ui::TaskHyperlinkPresenter,2.079441542,2.772588722,5.153291594,5.583496309,4.127134385,1,4.49980967,1,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::SelectFeaturePage,3.091042453,0,0,6.035481433,4.110873864,1,4.672828834,7,3.37801
org::eclipse::mylyn::internal::bugzilla::ui::editor::KeywordsDialog,0,4.96284463,0,5.552959585,4.110873864,0,4.59511985,4,4.42588
org::eclipse::mylyn::internal::trac::core::model::TracAttachment,0,2.890371758,0,0,4.110873864,0,3.610917913,3,4.58293
org::eclipse::mylyn::internal::commons::soap::SoapRequest,4.043051268,0,0,0,4.110873864,0,3.63758616,1,0
org::eclipse::mylyn::internal::trac::wiki::editor::TracWikiPageEditorInput,3.891820298,0,4.454347296,3.713572067,4.077537444,0,4.17438727,2,1.84703
org::eclipse::mylyn::internal::tasks::bugs::actions::Messages,2.397895273,0,0,3.555348061,4.077537444,0,1.386294361,2,0
org::eclipse::mylyn::tasks::core::AbstractRepositoryConnector,1.098612289,3.583518938,6.309918278,2.63905733,4.077537444,0,4.290459441,78,32.4143
org::eclipse::mylyn::internal::trac::core::client::InvalidWikiPageException,1.791759469,0,2.564949357,0,4.060443011,0,1.386294361,2,1.84703
org::eclipse::mylyn::internal::web::tasks::ParameterEditorDialog,0,4.234106505,1.791759469,5.624017506,4.043051268,0,4.510859507,5,5.08708
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSortAction,3.33220451,0,2.772588722,3.044522438,4.043051268,0,2.48490665,5,5.25012
org::eclipse::mylyn::internal::context::core::DegreeOfInterest,6.063785209,0,3.80666249,0,4.043051268,2,4.624972813,18,14.2579
org::eclipse::mylyn::internal::ide::ui::MarkerInterestFilter,5.231108617,0,0,0,4.043051268,0,3.850147602,20,16.4524
org::eclipse::mylyn::commons::core::CoreUtil,2.708050201,0,0,0,4.043051268,0,0,6,3.26838
org::eclipse::mylyn::internal::trac::core::model::TracRepositoryAttribute,0,0,1.791759469,0,4.025351691,0,2.708050201,3,1.84703
org::eclipse::mylyn::internal::monitor::usage::InteractionEventObfuscator,5.398162702,0,0,0,4.025351691,0,3.828641396,8,9.66678
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataExportWizard,0.693147181,0,4.442651256,5.488937726,4.007333185,0,3.828641396,27,16.5311
org::eclipse::mylyn::internal::tasks::bugs::TaskErrorReporter,3.828641396,3.951243719,4.465908119,3.931825633,4.007333185,0,3.931825633,12,5.63443
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryConnector,0,0,4.553876892,3.828641396,4.007333185,2,4.304065093,52,24.9674
org::eclipse::mylyn::internal::trac::ui::WebHyperlink,0,0,1.386294361,3.401197382,4.007333185,0,2.995732274,5,3.4091
org::eclipse::mylyn::internal::trac::core::model::TracTicketAttribute,0,0,0,0.693147181,4.007333185,0,2.833213344,4,5.87331
org::eclipse::mylyn::internal::bugzilla::core::history::ResolutionEvent,2.397895273,0,1.098612289,0,3.988984047,0,2.708050201,7,7.66451
org::eclipse::mylyn::tasks::core::data::TaskAttachmentMapper,0,6.670766321,0,0,3.988984047,0,5.135798437,6,4.17741
org::eclipse::mylyn::tasks::ui::wizards::AbstractRepositorySettingsPage,0,5.945420609,8.050065423,7.302496424,3.970291914,0,7.043159916,57,27.1607
org::eclipse::mylyn::internal::monitor::usage::editors::UsageSummaryReportEditorPart,4.094344562,4.927253685,5.327876169,6.603943825,3.970291914,0,5.247024072,14,14.581
org::eclipse::mylyn::internal::bugzilla::core::BugzillaClientFactory,0,0,4.317488114,0,3.970291914,0,2.564949357,15,16.0226
org::eclipse::mylyn::tasks::ui::AbstractTaskRepositoryLinkProvider,3.555348061,0,4.290459441,0,3.951243719,0,3.218875825,9,11.9205
org::eclipse::mylyn::team::ui::AbstractCommitTemplateVariable,0,3.36729583,0.693147181,0,3.951243719,0,2.833213344,8,6.92615
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentDropListener,4.043051268,3.555348061,0.693147181,5.356586275,3.931825633,0,4.127134385,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::dialogs::Messages,0,3.737669618,4.454347296,5.247024072,3.931825633,0,1.386294361,3,0
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::JavaResourceHyperlinkExtension,0,0,0,2.772588722,3.931825633,0,2.302585093,3,3.33706
org::eclipse::mylyn::internal::ide::ant::AntUiBridge,6.378426184,0,0,1.609437912,3.931825633,0,4.753590191,11,10.3881
org::eclipse::mylyn::internal::monitor::usage::ReportGenerator,3.433987204,0,7.132497552,0,3.931825633,0,4.442651256,5,4.83266
org::eclipse::mylyn::internal::monitor::ui::MonitorUiPlugin,7.170119543,0,0,2.197224577,3.912023005,1,5.347107531,11,7.5628
org::eclipse::mylyn::internal::context::core::AggregateInteractionEvent,4.672828834,0,3.33220451,0,3.912023005,0,2.564949357,1,0
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryConnectorUi,0,0,4.521788577,4.007333185,3.891820298,0,3.295836866,8,5.8908
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::JavaResourceHyperlink,0,0,0,2.890371758,3.891820298,0,4.804021045,4,3.33706
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::DefaultResourceHyperlink,3.951243719,0,0,0.693147181,3.891820298,0,3.713572067,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::util::TaskDataSnapshotOperation,1.609437912,1.098612289,3.36729583,0,3.891820298,0,2.302585093,1,0
org::eclipse::mylyn::internal::tasks::ui::editors::PreviewAttributeEditor,0,5.673323267,5.730099783,5.866468057,3.871201011,1,5.236441963,12,5.54403
org::eclipse::mylyn::internal::bugzilla::ui::action::Messages,0,1.609437912,0,3.465735903,3.871201011,0,1.386294361,2,0
org::eclipse::mylyn::internal::trac::ui::Messages,0.693147181,0,1.609437912,3.295836866,3.871201011,0,1.386294361,1,0
org::eclipse::mylyn::internal::sandbox::dev::properties::AbstractTaskPropertiesSource,0,4.127134385,5.605802066,1.098612289,3.871201011,0,3.912023005,8,5.56937
org::eclipse::mylyn::internal::trac::core::client::Messages,0,0,0,1.098612289,3.871201011,0,1.386294361,2,0
org::eclipse::mylyn::internal::commons::ui::TaskListImageDescriptor,1.098612289,0,0,4.941642423,3.850147602,0,3.496507561,2,1.84703
org::eclipse::mylyn::internal::tasks::core::AttributeMap,0,0,2.995732274,0,3.850147602,0,2.890371758,2,1.84703
org::eclipse::mylyn::internal::bugzilla::core::history::Messages,0,0,0,2.564949357,3.828641396,0,1.386294361,1,0
org::eclipse::mylyn::internal::trac::core::client::TracRemoteException,1.098612289,0,0.693147181,1.098612289,3.828641396,0,1.386294361,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentEditorInput,3.555348061,3.295836866,0,1.098612289,3.828641396,0,3.135494216,5,4.92306
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventSummary,3.218875825,0,5.135798437,0,3.828641396,0,4.025351691,5,3.95974
org::eclipse::mylyn::internal::bugzilla::core::history::StatusEvent,1.609437912,0,1.791759469,0,3.828641396,0,2.48490665,7,7.66451
org::eclipse::mylyn::internal::tasks::ui::preferences::TasksUiPreferencePage,1.791759469,7.249215057,4.418840608,7.694848072,3.80666249,1,6.356107661,27,12.6528
org::eclipse::mylyn::internal::tasks::ui::commands::Messages,1.098612289,1.945910149,3.63758616,4.007333185,3.80666249,0,1.386294361,1,0
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorterId,4.700480366,3.295836866,3.044522438,1.386294361,3.80666249,0,3.465735903,8,6.86009
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorter,4.770684624,2.397895273,3.465735903,0,3.80666249,0,3.36729583,1,0
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::DefaultResourceHyperlinkExtension,4.043051268,0,0,0,3.80666249,0,2.63905733,2,1.84703
org::eclipse::mylyn::internal::tasks::bugs::TasksBugsPlugin,4.343805422,3.433987204,0,3.258096538,3.784189634,0,2.995732274,8,4.83045
org::eclipse::mylyn::internal::sandbox::ui::JavaContextLabelProvider,6.34738921,0,0,3.218875825,3.784189634,0,4.574710979,4,4.8068
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorterPriority,4.477336814,3.496507561,0,2.397895273,3.784189634,0,3.091042453,8,7.52371
org::eclipse::mylyn::commons::net::UnsupportedRequestException,1.098612289,0,0,0,3.784189634,0,1.386294361,1,0
org::eclipse::mylyn::internal::tasks::ui::actions::CopyTaskDetailsAction,1.098612289,0.693147181,4.17438727,5.003946306,3.761200116,0,3.828641396,34,19.6657
org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportErrorWizard,2.564949357,4.317488114,1.386294361,3.663561646,3.761200116,0,3.044522438,7,4.15475
org::eclipse::mylyn::internal::bugzilla::core::RepositoryQueryResultsFactory,0,2.63905733,3.970291914,0,3.761200116,0,2.302585093,16,11.9502
org::eclipse::mylyn::internal::resources::ui::ResourcesUiBridgePlugin,6.317164687,0,0,0,3.761200116,0,4.691347882,7,6.32077
org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPlugin,5.883322388,0,1.791759469,5.170483995,3.737669618,0,4.744932128,13,11.0557
org::eclipse::mylyn::tasks::ui::wizards::AbstractTaskRepositoryPageContribution,4.204692619,0,5.293304825,4.86753445,3.737669618,0,3.761200116,2,0
org::eclipse::mylyn::internal::sandbox::ui::views::TaskActivityViewSorter,0,5.880532986,0,4.736198448,3.737669618,0,4.369447852,5,4.17741
org::eclipse::mylyn::internal::tasks::ui::PersonProposalProvider,0,4.394449155,5.942799375,4.718498871,3.737669618,2,4.820281566,27,12.458
org::eclipse::mylyn::internal::context::ui::views::QuickOutlinePatternAndInterestFilter,5.123963979,0,0,3.36729583,3.713572067,0,3.761200116,5,7.29292
org::eclipse::mylyn::internal::monitor::core::collection::PercentUsageComparator,0,0,2.63905733,0,3.713572067,0,2.48490665,3,3.95974
org::eclipse::mylyn::internal::trac::core::client::TracException,0.693147181,0,1.386294361,0,3.713572067,0,1.386294361,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::util::ClipboardCopier,1.386294361,0,0.693147181,4.691347882,3.688879454,0,2.890371758,1,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskHyperlinkDetector,3.526360525,1.098612289,4.158883083,3.931825633,3.688879454,0,3.433987204,12,9.43389
org::eclipse::mylyn::internal::trac::core::util::Messages,0,0,0,2.197224577,3.688879454,0,1.386294361,2,0
org::eclipse::mylyn::internal::tasks::ui::editors::Messages,1.945910149,6.403574198,4.955827058,4.060443011,3.663561646,1,1.386294361,5,0
org::eclipse::mylyn::internal::tasks::core::AbstractTask,1.609437912,6.293419279,6.257667588,0,3.663561646,0,5.686975356,24,6.92707
org::eclipse::mylyn::internal::provisional::commons::core::CommonMessages,0,3.091042453,0,0,3.663561646,0,1.386294361,1,0
org::eclipse::mylyn::internal::web::tasks::WebQueryWizardPage,0,4.804021045,6.803505258,6.84694314,3.63758616,1,5.783825182,25,14.1081
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryDialog,0,2.48490665,2.995732274,5.587248658,3.63758616,0,4.17438727,5,6.55674
org::eclipse::mylyn::internal::commons::ui::CompositeContainerImageDescriptor,0,1.098612289,0,4.644390899,3.63758616,0,3.36729583,2,1.84703
org::eclipse::mylyn::internal::monitor::ui::BrowserMonitor,5.541263545,0,4.836281907,4.189654742,3.63758616,1,4.276666119,9,8.1358
org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaAllProposalComputer,5.963579344,0,5.609471795,0,3.63758616,0,4.584967479,1,0
org::eclipse::mylyn::internal::team::ui::FocusedTeamUiPlugin,5.958424693,4.905274778,0,0,3.63758616,2,4.248495242,15,9.76667
org::eclipse::mylyn::internal::provisional::commons::ui::AbstractFilteredTree,3.17805383,2.48490665,3.135494216,6.525029658,3.610917913,3,4.976733742,6,4.17741
org::eclipse::mylyn::internal::commons::ui::NotificationPopupColors,0,0,0,6.315358002,3.610917913,0,4.812184355,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::workingsets::Messages,0,2.302585093,0,4.304065093,3.610917913,0,1.386294361,2,0
org::eclipse::mylyn::internal::provisional::commons::ui::CommonsUiUtil,5.897153868,0,1.791759469,2.890371758,3.610917913,0,4.59511985,3,0
org::eclipse::mylyn::internal::trac::ui::editor::Messages,0,2.772588722,0,2.397895273,3.610917913,0,1.386294361,1,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::ErrorLogStatus,0,3.17805383,3.433987204,0,3.610917913,0,3.17805383,4,3.37801
org::eclipse::mylyn::internal::trac::core::TracAttributeMapper,0,5.111987788,2.564949357,0,3.610917913,0,3.33220451,5,3.26838
org::eclipse::mylyn::context::core::AbstractContextStructureBridge,5.147494477,0,1.791759469,0,3.610917913,0,2.302585093,12,10.0513
org::eclipse::mylyn::internal::resources::ui::preferences::Messages,3.871201011,0,0,2.772588722,3.583518938,0,1.386294361,1,0
org::eclipse::mylyn::tasks::core::RepositoryTemplate,0,1.386294361,4.736198448,0,3.583518938,0,3.091042453,8,9.46
org::eclipse::mylyn::internal::trac::core::client::TracPermissionDeniedException,0,0,0.693147181,0,3.583518938,0,1.386294361,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::actions::Messages,0,2.708050201,5.693732139,6.095824562,3.555348061,1,1.386294361,7,0
org::eclipse::mylyn::internal::provisional::commons::ui::ScalingHyperlink,1.098612289,0,0,5.365976015,3.555348061,0,3.871201011,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::preferences::Messages,1.945910149,4.382026635,1.945910149,5.105945474,3.555348061,0,1.386294361,1,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::FeatureStatus,2.197224577,0.693147181,0,2.708050201,3.555348061,0,2.079441542,7,3.37801
org::eclipse::mylyn::internal::team::ui::templates::Messages,0,3.17805383,0,2.197224577,3.555348061,0,1.386294361,1,0
org::eclipse::mylyn::internal::tasks::ui::actions::TaskSelectionDialog,0,3.912023005,5.356586275,7.7164608,3.526360525,0,5.552959585,38,23.5832
org::eclipse::mylyn::internal::java::ui::junit::Messages,3.583518938,1.098612289,1.098612289,1.386294361,3.526360525,0,1.386294361,1,0
org::eclipse::mylyn::internal::bugzilla::core::history::AssignmentEvent,1.945910149,2.564949357,1.098612289,0,3.526360525,0,2.564949357,6,8.32124
org::eclipse::mylyn::internal::java::ui::actions::FocusBrowsingPerspectiveAction,6.107022888,0,0,0,3.526360525,0,4.276666119,12,11.6905
org::eclipse::mylyn::internal::commons::ui::CompositeElementImageDescriptor,0,3.433987204,0,4.454347296,3.496507561,0,3.401197382,2,1.84703
org::eclipse::mylyn::internal::context::ui::wizards::Messages,3.33220451,0.693147181,0,4.276666119,3.496507561,0,1.386294361,2,0
org::eclipse::mylyn::internal::monitor::core::collection::Messages,0,2.397895273,4.812184355,0.693147181,3.496507561,0,1.386294361,1,0
org::eclipse::mylyn::internal::sandbox::dev::properties::AbstractTaskContainerPropertySource,3.688879454,4.852030264,5.888877958,0,3.496507561,0,4.753590191,6,4.92306
org::eclipse::mylyn::java::tests::search::WorkspaceSetupHelper,6.131226489,0,1.098612289,0,3.496507561,0,4.49980967,11,16.8316
org::eclipse::mylyn::internal::trac::core::client::TracLoginException,0.693147181,0,0,0,3.496507561,0,1.386294361,2,1.84703
org::eclipse::mylyn::internal::tasks::bugs::wizards::BundleGroupContainer,0,0,1.791759469,3.496507561,3.465735903,1,2.63905733,4,3.37801
org::eclipse::mylyn::internal::monitor::ui::Messages,0,1.609437912,0,2.63905733,3.465735903,0,1.386294361,1,0
org::eclipse::mylyn::internal::java::ui::editor::Messages,2.397895273,0,0,2.564949357,3.465735903,0,1.386294361,1,0
org::eclipse::mylyn::internal::team::ui::properties::Messages,3.33220451,0,0,1.945910149,3.465735903,0,1.386294361,1,0
org::eclipse::mylyn::commons::core::AbstractErrorReporter,2.63905733,0,1.945910149,0,3.465735903,0,0,3,3.26838
org::eclipse::mylyn::internal::pde::ui::Messages,3.218875825,0,0,0,3.465735903,0,1.386294361,2,0
org::eclipse::mylyn::internal::trac::core::client::TracNoSuchMethodException,0.693147181,0,0,0,3.465735903,0,1.386294361,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::views::Messages,0,3.526360525,4.820281566,4.779123493,3.433987204,1,1.386294361,3,0
org::eclipse::mylyn::internal::tasks::ui::editors::AbstractReplyToCommentAction,0,4.605170186,1.609437912,4.189654742,3.433987204,0,3.135494216,12,4.88878
org::eclipse::mylyn::internal::bugzilla::ui::editor::Messages,0,4.510859507,0,1.791759469,3.433987204,0,1.386294361,3,0
org::eclipse::mylyn::internal::tasks::core::externalization::Messages,3.218875825,2.302585093,0,1.386294361,3.433987204,0,1.386294361,1,0
org::eclipse::mylyn::tasks::core::data::AbstractTaskAttachmentSource,0,0,3.091042453,0,3.433987204,0,0,3,3.26838
org::eclipse::mylyn::internal::ide::ui::IdeUiBridgePlugin,4.727387819,0,0.693147181,0,3.433987204,0,2.772588722,10,9.64396
org::eclipse::mylyn::internal::team::ui::Messages,3.091042453,1.791759469,0,0,3.433987204,0,1.386294361,1,0
org::eclipse::mylyn::internal::resources::ui::ResourceStructureBridge,6.242223265,0,0,0,3.433987204,0,4.997212274,17,13.2977
org::eclipse::mylyn::java::tests::xml::XmlResultUpdaterSearchListener,5.855071922,0,0,0,3.433987204,0,4.204692619,16,16.269
org::eclipse::mylyn::internal::trac::ui::editor::TracTaskEditorPage,0,4.521788577,4.110873864,4.418840608,3.401197382,1,3.688879454,3,1.84703
org::eclipse::mylyn::internal::provisional::tasks::ui::wizards::Messages,0,0,3.555348061,3.610917913,3.401197382,0,1.386294361,1,0
