"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","bug","loc","bf","hcm"
"248",0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0.693147180559945,5.07517381523383,0,0,0,0,0,0,0.693147180559945,0,0,3.40119738166216,3,1.84703
"249",0,0,0,1.38629436111989,0,0,0,0,0,0,0,3.93182563272433,0.693147180559945,0,0,0,0,0,0,0,0,0,3.91202300542815,1.38629436111989,1.6094379124341,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.3322045101752,0,3.09104245335832,4,3.32672
"250",0,0,0,0,0,0,0,2.56494935746154,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,2.484906649788,1.09861228866811,0,0,1.79175946922805,0,1.09861228866811,0,0,0,0,0,0.693147180559945,1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,5.68697535633982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0,0,0,4.55387689160054,0,0,0,0,1,4.48863636973214,6,5.63443
"251",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.30258509299405,0,1.09861228866811,0,2.70805020110221,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,2.39789527279837,0,0,4.63472898822964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,0,3.04452243772342,1,0
"252",0,0,0,0,2.56494935746154,3.58351893845611,1.38629436111989,0,0,0,0,0,0,0,6.15697898558556,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,3.58351893845611,0,0,0,0,3.49650756146648,0,0,0,3.78418963391826,0,0,0,3.58351893845611,0,1.09861228866811,0,0,1.6094379124341,0,0.693147180559945,0,0,0,2.70805020110221,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,4.65396035015752,0,5.04342511691925,3,2.91138
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79301360838414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04305126783455,7,8.86173
"254",1.38629436111989,0,0.693147180559945,1.09861228866811,0,0,0,0,0,6.3297209055227,0.693147180559945,0,0,3.40119738166216,0.693147180559945,1.79175946922805,0,0,0,6.42324696353352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28226674689601,5.56068163101553,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,2.39789527279837,0,0,0,0,0,6.04025471127741,5,5.87331
"255",0,0,1.6094379124341,0,0,0,0,2.19722457733622,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,2.30258509299405,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2,1.84703
"256",0,0.693147180559945,0.693147180559945,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,4.21950770517611,0,0,0,0.693147180559945,4.31748811353631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,2.63905732961526,0,0,0,0,0,0,0,2.07944154167984,2.70805020110221,0.693147180559945,0,0,0,0,1.38629436111989,4.20469261939097,0,3.61091791264422,6,4.10346
"257",0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0.693147180559945,0,0,0,0,0,0,0,0,0,2.56494935746154,2.56494935746154,0,0,0,4.20469261939097,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,2.83321334405622,1.09861228866811,0,0,0.693147180559945,1.38629436111989,0,0,0.693147180559945,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,4.59511985013459,0,0,3.66356164612965,2,1.84703
"258",0,0,0,0,5.17048399503815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,11,11.1611
"259",0,0,0,0,0,0,0,0,0,0,0,0,0,4.38202663467388,0,0,0,0,5.4971682252932,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69035945432406,0,0,0,0,0,4.00733318523247,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,4.79579054559674,8,4.0537
"260",0,0,4.4188406077966,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120011569356,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,4.11087386417331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1.38629436111989,2,0
"261",0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77912349311153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0,1.79175946922805,0,0,0,2.19722457733622,0,0,0.693147180559945,0,0,0.693147180559945,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,14,11.6751
"262",0,0.693147180559945,1.38629436111989,0,0,2.63905732961526,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0,2.99573227355399,0,0.693147180559945,0,0,1.79175946922805,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,5.5834963087817,0,0,0,0,0,0,0,2.19722457733622,2.70805020110221,0,0,0,0,0,0,0,0,3.76120011569356,0,0,0,0,0,2.39789527279837,0,0,0,1.38629436111989,0,0,0,0,0,2,4.43081679884331,1,0
"263",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.36729582998647,0,1.6094379124341,0,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,6.15697898558556,0,0,4.74493212836325,4,5.83251
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31748811353631,0,0,0,0.693147180559945,0,3.36729582998647,0,0,0,0,3.68887945411394,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,1.79175946922805,0,0,0,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,1,0
"265",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,3.40119738166216,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0.693147180559945,0,0,0,4.04305126783455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,9,8.19288
"266",0,0,0,0,0,5.73657229747919,0,3.61091791264422,0,0,3.71357206670431,0,0,0,1.09861228866811,0,0,0,7.40184157874383,0,0,0,0,4.46590811865458,2.39789527279837,0,0,0,0,0,4.14313472639153,1.38629436111989,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,4.66343909411207,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,2.30258509299405,0.693147180559945,0,4.62497281328427,0,1.09861228866811,2,5.86078622346587,66,25.2804
"267",0,0,3.89182029811063,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,2.39789527279837,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,2.70805020110221,0,0,0,0,0,0.693147180559945,0,0,3.43398720448515,0,0,1.38629436111989,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"268",0,0,0,4.31748811353631,0,0,0,1.94591014905531,0,0,0,0,0,1.6094379124341,0,0,0,0,5.52146091786225,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0.693147180559945,0,5.66642668811243,0,0,0,0,0,0,0,0,7.11882624906208,0,2.70805020110221,1.09861228866811,0,1.6094379124341,0,0,0,0,0,6.25575004175337,5.24702407216049,6.26720054854136,0,0,0.693147180559945,0,0,4.20469261939097,2.94443897916644,0,0,0,3.68887945411394,5.19849703126583,0,0,0,0,0,1,6.3456363608286,27,5.63443
"269",0,0,0,0,0,1.38629436111989,0,0,0,0,0,1.38629436111989,3.3322045101752,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0.693147180559945,0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2,4.30406509320417,52,24.9674
"270",1.09861228866811,0,0,0,0,0,0,1.94591014905531,5.55295958492162,0,0,0,0,0,0,0,2.07944154167984,0,0,1.38629436111989,0,0,4.55387689160054,0,0,0,1.6094379124341,1.09861228866811,0,0,0,0.693147180559945,0,2.77258872223978,0,0,0,0,0,0,0,5.36129216570943,0,0,0,0,0,4.54329478227,0.693147180559945,0,0,0,0,4.91265488573605,0,0,0,0,0,5.03695260241363,0,1.6094379124341,0,0,5.4249500174814,1.38629436111989,0,0,0,0,6.63068338564237,0,0,0,0,0,4.17438726989564,12,10.6456
"271",0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,3.95124371858143,0,0.693147180559945,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,1.94591014905531,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,3.61091791264422,3,4.58293
"272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.484906649788,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0.693147180559945,4.70048036579242,0,0,0,0,4.70048036579242,0,0,0,0,0,0,0,3.55534806148941,13,13.0751
"273",0,0,4.07753744390572,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,2.56494935746154,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1.38629436111989,0,0,0,0,0,0,2.56494935746154,0,0,0,0,1.38629436111989,1,0
"274",0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,4.35670882668959,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,1.09861228866811,0,0,2.89037175789616,4.29045944114839,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.51085950651685,0,4.38202663467388,19,17.7124
"275",0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,4.47733681447821,0,0,2.63905732961526,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0.693147180559945,2.77258872223978,0,0,0,1.6094379124341,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,1.79175946922805,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,2.99573227355399,4,4.67939
"276",0,0,0,0,0,0,4.14313472639153,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,2.63905732961526,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,3.25809653802148,0,2.83321334405622,4,4.78404
"277",0,0,1.09861228866811,0,4.56434819146784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0.693147180559945,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,2.99573227355399,1.6094379124341,0,0,0,0,0,0,0,1.09861228866811,0,0,1.79175946922805,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,3.3322045101752,7,6.32077
"278",0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.38629436111989,1,0
"279",0,0,0,0,0,3.29583686600433,0,0,4.18965474202643,0,0,0,0,0,0,0,3.58351893845611,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.25809653802148,0,1.38629436111989,5.26269018890489,0,0,0,0,4.90527477843843,0,0,1.09861228866811,0,2.19722457733622,4.82028156560504,4.71849887129509,0,0,0,0,0,1.94591014905531,0,4.17438726989564,0.693147180559945,0,0.693147180559945,0,0,0,0,4.30406509320417,0,0,6.0282785202307,0,0,0,2.19722457733622,1.09861228866811,2.77258872223978,0.693147180559945,1,5.41610040220442,6,0
"280",0,0,3.89182029811063,0,0,0,1.79175946922805,0,2.77258872223978,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,3.49650756146648,0,0,0,0,0,1.38629436111989,2.99573227355399,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"281",0,0,0,0,5.48063892334199,0,0,0,0,0,0,0,1.79175946922805,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,3.49650756146648,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.46806014113513,0,0,4.99721227376411,17,13.2977
"282",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,2.70805020110221,0,0,0,0,3.2188758248682,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.46573590279973,0,3.36729582998647,2.83321334405622,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.58351893845611,0,3.40119738166216,8,7.41746
"283",0,1.09861228866811,0,0,0,3.58351893845611,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,1.94591014905531,4.48863636973214,0,0,0,4.61512051684126,0,0,0,0,5.04985600724954,0,0,0,0,0,0,0,0,0,4.26267987704132,27,20.1248
"284",1.38629436111989,0,0,0,1.09861228866811,2.94443897916644,1.6094379124341,0,0,0,0,0,0,2.63905732961526,0,0,4.43081679884331,1.94591014905531,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,4.00733318523247,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0.693147180559945,0,0,3.71357206670431,20,13.4472
"285",0.693147180559945,1.09861228866811,0,0,0,0,0,1.94591014905531,0,0.693147180559945,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,3.2188758248682,0,0,0,1.94591014905531,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,0,3.66356164612965,0,1.94591014905531,0,2.30258509299405,1.38629436111989,0.693147180559945,0.693147180559945,0,3.2188758248682,9,11.9205
"286",0,0,4.0943445622221,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,3.17805383034795,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,3,0
"287",0,0,0.693147180559945,0,2.39789527279837,2.07944154167984,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.80402104473326,0,0,2.484906649788,0,0,0,0,0,0,0,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,1,0
"288",0,0,3.98898404656427,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,3.95124371858143,0,0,0,0,2.99573227355399,0,3.87120101090789,4.18965474202643,0,2.63905732961526,3.61091791264422,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,1.6094379124341,0,0,0,0,0,4.0943445622221,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,5.94017125272043,0,4.89034912822175,30,15.1266
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61312810638807,0,0,0.693147180559945,0,0,0.693147180559945,1.09861228866811,0,6.37842618365159,0,0,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20469261939097,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.87120101090789,10,5.59876
"290",0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,4.31748811353631,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.27666611901606,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,3.29583686600433,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.25227342804663,0,4.00733318523247,0,4.36944785246702,10,6.35082
"291",0,0,0,0,0,0,0,2.484906649788,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.84703
"292",0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49980967033027,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,2,1.84703
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,3.78418963391826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,3.40119738166216,0,0,0,1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,2.30258509299405,2,0
"294",0,0,0,0,0.693147180559945,3.3322045101752,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,4.90527477843843,0,0,0.693147180559945,0,2.94443897916644,2.89037175789616,0,0,0,0,0,0,0,0,0,0,2.39789527279837,2.07944154167984,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,10,10.1236
"295",5.28826703069454,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.94443897916644,0,3.78418963391826,0.693147180559945,0,0,0,0,4.53259949315326,1.6094379124341,0,5.14749447681345,0,3.87120101090789,0.693147180559945,0,0,1.09861228866811,0,0,4.36944785246702,0,3.55534806148941,1.38629436111989,5.87773578177964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52178857704904,0,0,0,0,0,1.6094379124341,1.94591014905531,0,0,0,2.83321334405622,0.693147180559945,0.693147180559945,0,0,3.66356164612965,1,4.90527477843843,8,5.36881
"296",0,0,2.07944154167984,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,3.29583686600433,0,0,4.55387689160054,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,1.79175946922805,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,2,1.84703
"297",0,0,0.693147180559945,0,0,2.70805020110221,2.07944154167984,0,0,0,0,0,1.09861228866811,0,0,0,3.29583686600433,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0.693147180559945,0,0,0,0,1.09861228866811,4.12713438504509,0,0,0,0,0,2.99573227355399,0,0,3.29583686600433,0,0,0,0,0,0,4.95582705760126,0,4.51085950651685,26,17.8867
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.34380542185368,0,1.79175946922805,6,4.88878
"299",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,2.39789527279837,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.84703
"300",0,0,3.76120011569356,0,3.80666248977032,0,0,0,0,0,5.82304589548302,0,3.04452243772342,0,0,4.40671924726425,0,0,0,0,1.79175946922805,1.6094379124341,0,0,0,0,3.04452243772342,0,0,0,3.68887945411394,0,1.38629436111989,2.83321334405622,0.693147180559945,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,1.94591014905531,0,0,0,0,0,0,2.30258509299405,0,1.94591014905531,0,4.0943445622221,0,0,0,3.98898404656427,0,0.693147180559945,0,0,4.85203026391962,44,33.003
"301",0,0,0,0,2.19722457733622,0,3.66356164612965,0.693147180559945,0,0,0,0,0,0,2.70805020110221,0,0,0,0,6.68710860786651,0,2.484906649788,0,0,0.693147180559945,0,0,0,0,2.83321334405622,5.65948221575962,0,0,5.34710753071747,0,0.693147180559945,4.79579054559674,1.38629436111989,0,0,0,4.86753445045558,0.693147180559945,0,0,0,0,5.16478597392351,0,0,0,0,0,0,0,0,0,3.58351893845611,0.693147180559945,3.29583686600433,0,0,0,0,0,0,0,0,0,1.38629436111989,3.8286413964891,2.19722457733622,0,0,0,0,5.5834963087817,12,10.9344
"302",0,0,0,0,5.98645200528444,0,0,0.693147180559945,1.09861228866811,2.89037175789616,0,0,3.04452243772342,0,0.693147180559945,0,0,0,0,0,0,0,2.89037175789616,0,0,0.693147180559945,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,3.61091791264422,0,4.55387689160054,0.693147180559945,0,0,0,0,0,1.94591014905531,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,1.79175946922805,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,6.4118182677099,0,0,5.55682806169954,17,12.5682
"303",0,0,0,0,0,0,0,0,5.12396397940326,3.29583686600433,0,0,0,0.693147180559945,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,2.63905732961526,0.693147180559945,0,5.09375020080676,4.64439089914137,0,5.06259503302697,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.29045944114839,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0.693147180559945,0.693147180559945,0,4.11087386417331,3.17805383034795,0,0,0,0,1,1.38629436111989,7,0
