"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","bug","loc","bf","hcm"
"260",0,0,0,0,0,3.2188758248682,0,0,0,0,0,3.17805383034795,0,0.693147180559945,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,3.36729582998647,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,0,1.09861228866811,0,1.38629436111989,2,0
"261",0,0,0,0,2.30258509299405,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.17805383034795,0.693147180559945,0,0,0,1.6094379124341,0,0,4.91265488573605,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,3.3322045101752,14,11.6751
"262",0,0,2.39789527279837,0,0.693147180559945,1.09861228866811,0,0,0,3.04452243772342,0,0,0,0,0,5.54126354515843,0,0,0,0,0,0,0,1.09861228866811,4.27666611901606,0.693147180559945,0,1.38629436111989,0,0,0,2.07944154167984,0,0.693147180559945,0.693147180559945,1.6094379124341,3.25809653802148,0,0,0,0,3.89182029811063,1.6094379124341,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,2.19722457733622,0,0,0,0,0,0,0,0,2,4.43081679884331,1,0
"263",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,5.48893772615669,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.55387689160054,5.14166355650266,0,4.74493212836325,4,5.83251
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,5.12396397940326,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,1,0
"265",0,0,3.97029191355212,0,0,0,1.38629436111989,0,0,0,0,0,3.52636052461616,0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,9,8.19288
"266",0,0,4.85981240436167,0,0,0,7.05098944706805,0,0,0,0,0,0,0,5.13579843705026,0,0.693147180559945,0,0,0.693147180559945,5.79605775076537,0,0,0,0,0,6.16331480403464,0,3.52636052461616,2.39789527279837,0,0,0,0,0,0,0,1.79175946922805,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.68213122712422,0,0,0,0,0,0,0,1.38629436111989,2,5.86078622346587,66,25.2804
"267",0,0,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.29583686600433,0,0,3.13549421592915,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.63758615972639,1.6094379124341,0,0,0.693147180559945,0,0,0,0,3.78418963391826,0.693147180559945,0,0,0,0,0,1.38629436111989,1,0
"268",0,0.693147180559945,3.40119738166216,0,0,0,5.35658627467201,0,0,0,0,0,0,7.13009851012558,4.18965474202643,2.07944154167984,0,5.27811465923052,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,5.42053499927229,1.79175946922805,0,0,0,1.6094379124341,0.693147180559945,0.693147180559945,0,0,0,5.27811465923052,5.24702407216049,5.4510384535657,0,5.36129216570943,0,0,0,6.38519439899773,0,0,0,0.693147180559945,0,1.09861228866811,0,1.6094379124341,1,6.3456363608286,27,5.63443
"269",0,0,0,0,3.61091791264422,0,0,0,0,2.99573227355399,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,4.27666611901606,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,2,4.30406509320417,52,24.9674
"270",0,0,0,0,2.77258872223978,0,0,1.38629436111989,0,0,0,0,2.70805020110221,0,0,5.8636311755981,0,0,0,0,3.2188758248682,0,0,0,4.35670882668959,0,0,0,1.09861228866811,4.34380542185368,0,3.66356164612965,0,0,0,0,0,0,0,0,0,6.11368217983223,0,0,0,1.6094379124341,0,1.09861228866811,0,1.6094379124341,0,0,0,0,0,3.55534806148941,0,0,5.29330482472449,0,0,6.52649485957079,0,0,0,0,4.17438726989564,12,10.6456
"271",0,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,2.89037175789616,0,0,0,0,3.61091791264422,3,4.58293
"272",0,0,0,0,0,0,0,0,0,0,4.0943445622221,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,3.40119738166216,0,0,0,0,0,0,2.07944154167984,4.61512051684126,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,0,2.484906649788,0,0,0,0,0,3.55534806148941,13,13.0751
"273",0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04305126783455,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.61091791264422,0,0,0,0,0,0,1.38629436111989,1,0
"274",0,0,0,0,0,0,0,0,0,4.71849887129509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,1.09861228866811,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,1.38629436111989,0,5.18178355029209,0,4.38202663467388,19,17.7124
"275",0,0,0,4.11087386417331,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,3.25809653802148,3.3322045101752,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.99573227355399,4,4.67939
"276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,4.87519732320115,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,4,4.78404
"277",0,0,0,4.49980967033027,2.99573227355399,0,0,0.693147180559945,0,0,1.38629436111989,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,1.79175946922805,0,0,0,2.39789527279837,0,0,0,0,0.693147180559945,0,0,0,1.38629436111989,3.04452243772342,0,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,1.09861228866811,0,3.3322045101752,7,6.32077
"278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.94591014905531,0,1.38629436111989,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.07944154167984,3.46573590279973,0,2.19722457733622,0,0,0,0,1.38629436111989,1,0
"279",3.66356164612965,0,0,0,0,0,0,1.38629436111989,0,0,0,2.484906649788,0,0,3.46573590279973,4.26267987704132,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,6.10924758276437,0,1.94591014905531,0,0,0,0,0,4.02535169073515,0,3.40119738166216,2.63905732961526,5.44241771052179,5.60947179518496,0,0,0,0,0,1.38629436111989,4.11087386417331,3.2188758248682,0,0,0,0,0,1.38629436111989,0,0,2.07944154167984,1.09861228866811,0,0,0,0,1,5.41610040220442,6,0
"280",0,0,0,2.484906649788,0.693147180559945,2.39789527279837,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,1.09861228866811,0,0,0,1.79175946922805,0,0,0,0,0,3.2188758248682,0,0,0,2.39789527279837,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,3.55534806148941,0,0,0,0,0,0,1.38629436111989,1,0
"281",0,0,0,6.16541785423142,0,1.38629436111989,0.693147180559945,0,0,0.693147180559945,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.07944154167984,2.07944154167984,0,0,0,3.58351893845611,0,4.99721227376411,17,13.2977
"282",0,0,0,0.693147180559945,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,4.18965474202643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,1.79175946922805,0,0,0,0,0,0,2.83321334405622,0,0,0,0,3.61091791264422,0,3.40119738166216,8,7.41746
"283",0,1.38629436111989,3.63758615972639,0.693147180559945,0,0,4.00733318523247,3.25809653802148,0.693147180559945,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,2.39789527279837,4.21950770517611,3.61091791264422,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,2.484906649788,4.75359019110636,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,4.35670882668959,0,0,0,0,4.26267987704132,27,20.1248
"284",2.83321334405622,0,0,0,2.56494935746154,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,4.92725368515721,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,3.71357206670431,20,13.4472
"285",1.09861228866811,0,0,0,0,0.693147180559945,1.94591014905531,2.99573227355399,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.80666248977032,0.693147180559945,0,2.63905732961526,0,3.73766961828337,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,1.94591014905531,0.693147180559945,0,1.79175946922805,0,0,3.2188758248682,9,11.9205
"286",0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,2.83321334405622,3.13549421592915,0,0,2.63905732961526,0,0,0,0,0,1.79175946922805,1.38629436111989,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,1.38629436111989,3,0
"287",0.693147180559945,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,2.30258509299405,0,0,0,0,0,1.79175946922805,0,0,4.69134788222914,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.39789527279837,1,0
"288",0,0,0,0,0,0,0,0,0,4.79579054559674,0,3.85014760171006,0,0,0.693147180559945,1.38629436111989,0,0,3.76120011569356,0,4.20469261939097,0,0,2.56494935746154,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,2.19722457733622,4.4188406077966,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89989735358249,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89034912822175,30,15.1266
"289",0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,6.76157276880406,0,0,1.38629436111989,0,0,0,4.07753744390572,0,0,1.38629436111989,0,0,0,0,0,0,0,1.94591014905531,0,3.09104245335832,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.87120101090789,10,5.59876
"290",3.85014760171006,0,0,1.6094379124341,2.484906649788,4.14313472639153,1.79175946922805,0.693147180559945,5.53733426701854,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0.693147180559945,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.36944785246702,10,6.35082
"291",0,0,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.84703
"292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58496747867057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.07944154167984,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,2,1.84703
"293",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,1.94591014905531,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.30258509299405,2,0
"294",0,0,0,0.693147180559945,0,0.693147180559945,0,0,2.56494935746154,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,1.6094379124341,0.693147180559945,0,0,0,0,1.09861228866811,0.693147180559945,4.02535169073515,0,0,0,0,4.71849887129509,0,0,0,0,0,0,2.83321334405622,0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,10,10.1236
"295",5.2040066870768,0,1.6094379124341,0,1.09861228866811,0.693147180559945,1.94591014905531,0,0,0,1.38629436111989,2.56494935746154,0,0,0,0,0,0,3.2188758248682,0,0,2.83321334405622,0,2.89037175789616,0,0,0,0,0,0,3.85014760171006,0,0,0,5.99146454710798,0,3.55534806148941,4.91998092582813,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18965474202643,0,0,0,5.41164605185504,3.46573590279973,0,0,1.94591014905531,0,0,0,0,0,1,4.90527477843843,8,5.36881
"296",0,0,0,1.09861228866811,0,3.98898404656427,0,0,0.693147180559945,0,0,1.09861228866811,3.13549421592915,0,0,0.693147180559945,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,2,1.84703
"297",2.77258872223978,0,3.25809653802148,0,0,2.484906649788,0,0,0,4.99721227376411,0,0,0,0,3.95124371858143,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,1.94591014905531,0,0,0,0,0,0,4.58496747867057,1.94591014905531,0,0,0,0,1.09861228866811,0,3.2188758248682,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,1.38629436111989,0,4.51085950651685,26,17.8867
"298",0,0,0,0,4.02535169073515,0.693147180559945,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.79175946922805,6,4.88878
"299",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,2,1.84703
"300",0,0,3.09104245335832,4.88280192258637,1.38629436111989,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.09861228866811,0,0,2.19722457733622,0,0.693147180559945,5.8171111599632,2.484906649788,0,2.484906649788,3.09104245335832,0,0,0,0,0,0,3.66356164612965,0,0,1.09861228866811,0,4.62497281328427,0,0,1.38629436111989,0,0,1.94591014905531,2.07944154167984,0,0,1.09861228866811,0,1.79175946922805,0,2.89037175789616,0,0,3.66356164612965,1.6094379124341,0,3.89182029811063,0,0,0,4.85203026391962,44,33.003
"301",0,0,5.64544689764324,0,0,0.693147180559945,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,4.75359019110636,0,0,5.36129216570943,0,0,0,0,0,0,2.94443897916644,0,4.87519732320115,0,0,0,6.53378883793334,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0.693147180559945,3.80666248977032,1.94591014905531,4.55387689160054,1.09861228866811,0,0,0,0,0,5.5683445037611,0,0,0,5.5834963087817,12,10.9344
"302",0,0,0,6.73696695800186,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,5.64897423816121,0,0,0,0,0,4.15888308335967,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,5.55682806169954,17,12.5682
"303",0,0,2.07944154167984,0,0.693147180559945,0,3.66356164612965,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,3.8286413964891,6.46614472423762,1.38629436111989,0,0,0.693147180559945,0,0,3.55534806148941,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.36729582998647,0,0,0,1,1.38629436111989,7,0
"304",0,0,0,0,0,2.07944154167984,1.09861228866811,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,3.29583686600433,5.40717177146012,0,0,0,0,0,0.693147180559945,2.30258509299405,0,0,1.6094379124341,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,2.07944154167984,0,2.39789527279837,0,0,0,0,0,2.99573227355399,0,3.91202300542815,2,1.84703
"305",0,0,0,1.79175946922805,0,0,0,0,0,4.51085950651685,0,0,0,0,0,0,0,2.63905732961526,0,0.693147180559945,0,2.19722457733622,0,0,1.09861228866811,0,0,0,0,0.693147180559945,4.47733681447821,0,0,1.6094379124341,0,0,0,4.61512051684126,0,0,0,0,1.79175946922805,0,1.38629436111989,1.09861228866811,1.38629436111989,0,1.94591014905531,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,3.36729582998647,0,1,4.21950770517611,23,13.2734
"306",0,0,2.30258509299405,0,0,0,2.19722457733622,0,1.79175946922805,0,2.07944154167984,0,0,0,2.19722457733622,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71357206670431,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,1.38629436111989,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,4,4.81344
"307",0,0,4.06044301054642,0,0,0,4.62497281328427,0,0,0,3.04452243772342,0,0.693147180559945,2.56494935746154,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.77258872223978,2.77258872223978,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,1.38629436111989,0,1.38629436111989,0,0,0,1.09861228866811,0,0,0,4.02535169073515,27,19.3588
"308",0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0.693147180559945,0,6.08221891037645,0,0,0,5.09375020080676,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,4.66343909411207,1,0
"309",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11198778835654,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,3.55534806148941,2,1.84703
"310",0,0,0,0,0.693147180559945,5.17614973257383,0,0.693147180559945,0,6.43454651878745,0,1.38629436111989,4.48863636973214,4.33073334028633,2.07944154167984,0,0,1.09861228866811,0,0,1.09861228866811,0,5.53733426701854,5.91620206260743,1.79175946922805,0,1.94591014905531,3.46573590279973,1.6094379124341,0,1.09861228866811,0,5.79301360838414,0.693147180559945,7.97968130238774,0,2.484906649788,0,3.13549421592915,0,0,0,2.07944154167984,5.15329159449778,3.98898404656427,5.31320597904179,0,0,1.94591014905531,3.09104245335832,5.66296048013595,4.12713438504509,1.38629436111989,0,4.52178857704904,6.57088296233958,0,3.36729582998647,5.32300997913841,5.23644196282995,0,0,0,0,5.51342874616498,4,7.01750614294126,197,36.1661
"311",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.76217393479776,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,2.07944154167984,1.6094379124341,0,0,0,0,0,0,1.09861228866811,4.0943445622221,0,1.38629436111989,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,1.09861228866811,0,0,0,0,3.87120101090789,8,4.92306
"312",0,0,0,0,0,3.2188758248682,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0.693147180559945,0,0,0,0,2.63905732961526,0.693147180559945,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.83321334405622,2,3.7967
"313",0,0,0,0.693147180559945,0,0,2.99573227355399,0,0,0,0,0,0,0,5.29831736654804,0,0,0,0,0,3.76120011569356,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.38202663467388,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,1,3.85014760171006,8,4.92306
"314",0.693147180559945,0,1.6094379124341,0.693147180559945,0,2.83321334405622,0,0,0,4.00733318523247,0,0,0,0,0,2.39789527279837,0,0,0,0,0,2.99573227355399,0,1.38629436111989,0,0,0,0,0,1.38629436111989,2.94443897916644,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,3.58351893845611,17,13.7711
"315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,5.76205138278018,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,12,12.0486
"316",0,0,0,0,0,0,0,0,0,0.693147180559945,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,4,1.84703
"317",0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,2.30258509299405,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,2.70805020110221,1.38629436111989,0,0,0,0,0,0,0,0,0,3.78418963391826,4.26267987704132,3.13549421592915,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,4.15888308335967,7,6.77619
"318",0,2.484906649788,0,0,2.89037175789616,0.693147180559945,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.55534806148941,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,1.94591014905531,4,3.13741
"319",0,0.693147180559945,1.09861228866811,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,1.79175946922805,4,3.37801
"320",0,0,0,0,0,0,0,2.99573227355399,0,0,5.36129216570943,0,0,0,0,0,0,0,2.99573227355399,0,0.693147180559945,0,0,0,0,0,0,0,6.35437004079735,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,22,18.8264
"321",0,0,0,0.693147180559945,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,2.30258509299405,1.38629436111989,0,0,0,0,2.56494935746154,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,6,8.09183
