"","V1","V2","bug","loc","bf","hcm"
"411",8.49412925181769,5.8348107370626,12,6.72142570079064,72,8.88046
"412",3.85014760171006,2.94443897916644,0,0,5,4.6171
"413",3.25809653802148,4.02535169073515,0,2.83321334405622,8,6.92615
"414",5.97635090929793,4.59511985013459,0,4.60517018598809,12,9.62849
"415",2.39789527279837,5.09375020080676,0,3.09104245335832,8,7.52371
"416",4.36944785246702,2.19722457733622,0,2.56494935746154,4,4.85769
"417",5.58724865840025,3.09104245335832,0,3.66356164612965,12,8.34964
"418",5.35185813347607,5.11198778835654,0,4.02535169073515,17,16.7724
"419",6.4425401664682,2.77258872223978,0,4.86753445045558,3,0
"420",6.46458830368996,5.43372200355424,0,5.13579843705026,2,0
"421",3.46573590279973,0,0,1.38629436111989,12,11.771
"422",4.83628190695148,5.18178355029209,0,3.78418963391826,4,3.00608
"423",0,5.27299955856375,0,2.63905732961526,7,6.11627
"424",4.15888308335967,5.17048399503815,0,4.00733318523247,5,4.17741
"425",4.4188406077966,5.29330482472449,0,2.56494935746154,1,0
"426",3.25809653802148,0,0,1.6094379124341,6,5.57512
"427",7.37963215260955,2.484906649788,0,5.10594547390058,5,4.0537
"428",0,5.59098698051086,0,3.68887945411394,7,6.31013
"429",6.0282785202307,0,0,4.06044301054642,3,3.37801
"430",4.12713438504509,0,0,2.63905732961526,3,3.37801
"431",5.65248918026865,5.28826703069454,0,4.27666611901606,12,11.6905
"432",5.26269018890489,5.60947179518496,0,4.23410650459726,13,15.8896
"433",0,4.99721227376411,0,3.40119738166216,2,1.84703
"434",2.39789527279837,6.71174039505618,0,5.32787616878958,1,0
"435",4.56434819146784,1.79175946922805,1,1.38629436111989,12,10.053
"436",5.25227342804663,0,1,3.09104245335832,2,1.84703
"437",4.95582705760126,5.89989735358249,0,4.27666611901606,17,8.4865
"438",4.85981240436167,4.35670882668959,0,3.55534806148941,7,8.02848
"439",4.17438726989564,2.94443897916644,0,1.38629436111989,2,0
"440",6.07073772800249,0,0,4.17438726989564,1,0
"441",4.45434729625351,4.21950770517611,0,2.94443897916644,4,4.78404
"442",6.06610809010375,2.77258872223978,0,4.27666611901606,4,5.86159
"443",4.30406509320417,5.04342511691925,0,3.87120101090789,12,9.06586
"444",3.36729582998647,0,0,1.38629436111989,3,4.58293
"445",4.96284463025991,0,0,2.77258872223978,2,1.84703
"446",4.90527477843843,1.94591014905531,0,3.04452243772342,13,14.1427
"447",5.87493073085203,5.48063892334199,1,4.94875989037817,47,27.6351
"448",6.66695679242921,1.09861228866811,1,1.38629436111989,7,0
"449",4.38202663467388,7.26403014289953,2,4.80402104473326,9,8.12841
"450",5.68017260901707,5.2257466737132,0,4.56434819146784,6,3.37801
"451",7.52456122628536,4.99721227376411,0,5.53733426701854,88,29.4262
"452",5.5834963087817,3.85014760171006,0,5.75890177387728,15,5.57512
"453",4.4188406077966,3.85014760171006,0,2.94443897916644,10,11.6328
"454",2.99573227355399,5.87493073085203,0,4.47733681447821,7,4.17741
"455",5.5683445037611,2.83321334405622,0,3.85014760171006,3,0
"456",0,4.85203026391962,0,2.83321334405622,4,4.92306
"457",4.49980967033027,2.83321334405622,0,2.77258872223978,4,4.10346
"458",4.58496747867057,4.85203026391962,0,3.87120101090789,7,4.92306
"459",4.40671924726425,4.77912349311153,0,3.13549421592915,2,1.84703
"460",4.9416424226093,2.07944154167984,0,2.83321334405622,10,7.5628
"461",3.29583686600433,4.76217393479776,0,3.36729582998647,2,1.84703
"462",1.79175946922805,3.76120011569356,0,1.38629436111989,3,3.95974
"463",6.06610809010375,7.38585107812521,1,5.68357976733868,46,27.4251
"464",3.46573590279973,4.40671924726425,2,6.13772705408623,30,13.2779
"465",4.85981240436167,1.79175946922805,0,2.39789527279837,3,1.84703
"466",8.06965530688617,5.92425579741453,1,6.51174532964473,55,8.36649
"467",4.80402104473326,0,0,2.484906649788,6,5.9125
"468",3.2188758248682,5.98393628068719,0,4.57471097850338,4,3.33706
"469",4.59511985013459,3.04452243772342,0,1.38629436111989,2,0
"470",6.05443934626937,3.68887945411394,2,1.38629436111989,3,0
"471",3.61091791264422,4.27666611901606,0,3.13549421592915,5,4.92306
"472",0,5.88332238848828,1,4.29045944114839,8,6.31013
"473",6.25766758788264,4.66343909411207,0,4.76217393479776,15,8.07677
"474",3.93182563272433,5.53733426701854,0,4.00733318523247,14,15.5371
"475",0.693147180559945,8.45659356928731,2,6.89770494312864,52,20.1106
"476",0,5.50125821054473,1,3.49650756146648,2,1.84703
"477",2.70805020110221,3.68887945411394,0,1.38629436111989,1,0
"478",5.5683445037611,3.93182563272433,0,3.85014760171006,6,4.7898
"479",7.40974195408092,5.01727983681492,0,3.3322045101752,7,4.53451
"480",5.11799381241676,4.83628190695148,0,3.97029191355212,9,5.25012
"481",0,6.20253551718792,0,4.49980967033027,11,16.8316
"482",7.37148929521428,6.14846829591765,1,6.11589212548303,75,31.8183
"483",3.95124371858143,0,0,1.94591014905531,2,1.84703
"484",5.15905529921453,5.43372200355424,0,4.18965474202643,9,8.94961
"485",4.98360662170834,4.72738781871234,0,3.8286413964891,34,19.6657
"486",0,4.18965474202643,0,2.30258509299405,3,3.33706
"487",4.31748811353631,3.36729582998647,0,1.6094379124341,2,1.84703
"488",5.76832099579377,4.12713438504509,0,3.8286413964891,27,16.5311
"489",6.99576615630485,0,1,5.30826769740121,21,9.66489
"490",3.36729582998647,0,0,4.74493212836325,11,12.3306
"491",4.70048036579242,3.63758615972639,0,3.43398720448515,4,4.52937
"492",5.62762111369064,4.04305126783455,0,3.91202300542815,23,13.4176
"493",5.34233425196481,6.38350663488401,0,4.43081679884331,4,4.88878
"494",4.12713438504509,5.11198778835654,0,3.52636052461616,12,10.2323
"495",5.88332238848828,1.38629436111989,4,3.73766961828337,4,1.84703
"496",3.3322045101752,2.94443897916644,0,1.38629436111989,3,2.75087
"497",4.7361984483945,5.18178355029209,0,3.87120101090789,7,2.03595
"498",6.64898455002478,4.54329478227,0,5.01063529409626,7,4.50603
"499",5.21493575760899,4.64439089914137,0,3.93182563272433,12,5.63443
"500",5.33753807970132,5.89715386763674,0,4.71849887129509,12,11.7194
"501",3.55534806148941,0,0,1.09861228866811,2,1.84703
"502",6.97073007814353,5.5683445037611,0,5.12396397940326,29,7.8108
"503",3.17805383034795,3.63758615972639,0,1.38629436111989,1,0
"504",0,5.83188247728352,0,4.02535169073515,13,11.0715
"505",6.67329796776765,4.23410650459726,0,4.70953020131233,16,8.88046
"506",4.64439089914137,2.83321334405622,2,2.99573227355399,16,14.9292
"507",0,5.82304589548302,0,3.71357206670431,15,20.7673
"508",2.77258872223978,4.94875989037817,0,2.70805020110221,4,4.70448
"509",0.693147180559945,5.61677109766657,0,3.8286413964891,8,9.66678
"510",6.26149168432104,1.38629436111989,0,2.89037175789616,4,3.83471
"511",2.94443897916644,5.41610040220442,0,4.24849524204936,7,7.66451
"512",5.00394630594546,6.39526159811545,0,5.08759633523238,3,0
"513",4.06044301054642,4.80402104473326,0,2.70805020110221,10,6.00895
"514",5.62762111369064,1.38629436111989,0,3.68887945411394,10,6.03182
"515",5.05624580534831,4.94875989037817,0,3.66356164612965,9,8.92203
"516",4.06044301054642,4.82028156560504,0,3.87120101090789,4,4.72107
"517",5.68357976733868,1.38629436111989,0,3.93182563272433,6,4.10346
"518",7.35691824235602,7.32448997934853,0,6.31716468674728,8,3.83471
"519",5.08140436498446,2.77258872223978,0,3.36729582998647,21,16.988
"520",6.35088571671474,0,2,4.66343909411207,22,11.7859
"521",6.40522845803084,5.41610040220442,0,4.88280192258637,23,9.5246
"522",5.35658627467201,0,0,3.25809653802148,16,10.259
"523",5.4510384535657,5.74300318780948,0,4.64439089914137,6,6.7028
"524",2.94443897916644,3.91202300542815,0,2.30258509299405,2,1.84703
"525",0,5.7268477475872,0,4.12713438504509,7,6.72981
"526",4.99043258677874,1.94591014905531,0,2.30258509299405,3,3.17351
"527",7.06561336359772,6.80793494369993,0,6.03068526026126,35,8.88046
"528",5.36597601502185,4.24849524204936,0,3.73766961828337,17,16.1747
"529",0,6.13556489108174,0,4.76217393479776,2,1.84703
"530",7.02553831463852,3.3322045101752,0,5.26785815906333,1,0
"531",4.29045944114839,3.46573590279973,1,1.38629436111989,2,0
"532",0,5.53733426701854,0,4.18965474202643,9,6.61084
"533",5.83188247728352,1.38629436111989,0,3.49650756146648,13,8.64868
"534",6.34388043412633,3.66356164612965,0,4.40671924726425,10,9.8172
"535",6.15485809401642,5.26785815906333,0,4.06044301054642,59,28.3288
"536",3.85014760171006,0,0,1.38629436111989,3,3.32672
"537",1.94591014905531,5.13579843705026,0,3.68887945411394,7,10.0294
"538",3.36729582998647,0,0,1.09861228866811,2,1.84703
"539",1.79175946922805,4.89034912822175,0,3.17805383034795,6,6.7028
"540",4.30406509320417,2.77258872223978,0,3.04452243772342,11,9.8218
"541",4.8283137373023,5.90263333340137,0,4.26267987704132,21,18.2473
"542",5.8111409929767,0,0,4.17438726989564,5,6.55674
"543",2.19722457733622,5.78382518232974,0,3.98898404656427,12,9.16262
"544",5.16478597392351,4.53259949315326,1,4.00733318523247,7,3.37801
"545",0,4.27666611901606,0,1.6094379124341,4,4.57121
"546",3.46573590279973,3.8286413964891,0,2.83321334405622,12,11.5798
"547",0,4.26267987704132,0,0,6,3.26838
"548",4.75359019110636,4.33073334028633,0,3.2188758248682,8,4.07843
"549",3.58351893845611,0.693147180559945,0,1.38629436111989,2,1.84703
"550",1.09861228866811,3.89182029811063,0,2.39789527279837,6,7.42519
"551",0,4.27666611901606,0,3.04452243772342,15,14.5746
"552",2.39789527279837,6.10702288774225,0,4.89034912822175,8,5.95209
"553",4.57471097850338,6.40687998606931,1,4.06044301054642,18,21.6244
"554",1.79175946922805,6.30627528694802,0,4.84418708645859,2,0
"555",2.77258872223978,3.09104245335832,0,0,3,3.17351
"556",3.55534806148941,3.09104245335832,0,2.83321334405622,4,5.87331
"557",0,5.74939298590825,0,3.68887945411394,3,3.09898
"558",3.25809653802148,4.33073334028633,0,2.77258872223978,2,4.08479
"559",7.25559127425367,0,1,5.11799381241676,19,5.64478
"560",1.38629436111989,4.14313472639153,0,2.70805020110221,7,7.66451
"561",2.83321334405622,5.71702770140622,1,4.45434729625351,40,19.681
"562",5.4553211153577,3.73766961828337,0,4.23410650459726,4,3.37801
"563",5.4249500174814,4.70048036579242,0,3.87120101090789,13,8.3704
"564",6.25382881157547,3.2188758248682,0,4.57471097850338,4,0
"565",5.64190707093811,6.19031540585315,0,4.91998092582813,16,12.7925
"566",6.55961523749324,6.52941883826223,0,5.36129216570943,8,5.57512
"567",6.68835471394676,3.43398720448515,1,4.57471097850338,28,22.2761
"568",0.693147180559945,5.47227067367148,0,4.02535169073515,5,3.95974
"569",5.89440283426485,2.77258872223978,1,4.58496747867057,14,8.99655
"570",3.40119738166216,5.68697535633982,1,3.68887945411394,10,9.76667
"571",5.39816270151775,1.94591014905531,0,2.77258872223978,3,1.84703
"572",5.79909265446053,4.27666611901606,1,4.44265125649032,26,18.4529
"573",4.30406509320417,6.45676965557216,0,5.09375020080676,10,11.1987
"574",1.94591014905531,3.95124371858143,0,2.56494935746154,4,6.03561
"575",7.74932246466036,3.40119738166216,1,6.00635315960173,50,24.0455
"576",6.42971947803914,3.78418963391826,0,4.65396035015752,4,4.66839
"577",6.71659477352098,4.92725368515721,0,5.15905529921453,7,7.45522
"578",8.93629818522844,6.68461172766793,2,7.27862894232068,87,38.7367
"579",4.12713438504509,2.30258509299405,0,2.56494935746154,3,3.95974
"580",5.48893772615669,2.30258509299405,1,4.00733318523247,23,13.2646
"581",4.02535169073515,4.67282883446191,0,2.70805020110221,6,4.46389
"582",5.08140436498446,4.52178857704904,0,3.68887945411394,4,4.17741
"583",4.31748811353631,2.63905732961526,0,2.19722457733622,6,6.86517
"584",0,4.91998092582813,0,3.3322045101752,4,4.46389
"585",0,5.95324333428778,0,4.43081679884331,28,23.4001
"586",5.67332326717149,5.24702407216049,0,4.36944785246702,4,0
"587",5.3890717298165,5.89164421182577,0,4.74493212836325,13,11.0557
"588",5.57972982598622,0,0,3.93182563272433,4,3.33514
"589",0,7.28138566357028,0,5.4249500174814,17,11.8529
"590",3.73766961828337,6.88755257166462,0,4.94875989037817,15,11.215
"591",5.48479693349065,3.36729582998647,0,3.80666248977032,3,1.84703
"592",7.10085190894405,4.72738781871234,1,5.39816270151775,27,13.2514
"593",4.95582705760126,4.97673374242057,0,3.66356164612965,5,3.39209
"594",5.92958914338989,0,1,4.07753744390572,18,15.6746
"595",5.40717177146012,5.66988092298052,0,4.91265488573605,5,4.15475
"596",4.26267987704132,0,0,1.38629436111989,4,4.10346
"597",5.12989871492307,2.56494935746154,0,3.29583686600433,1,0
"598",4.64439089914137,3.3322045101752,0,3.25809653802148,1,0
"599",5.03043792139244,0,0,0,2,1.84703
"600",4.75359019110636,3.36729582998647,0,2.77258872223978,8,5.63443
"601",3.95124371858143,1.79175946922805,0,2.70805020110221,4,3.4091
"602",0,7.28276117960559,0,5.44241771052179,19,11.2297
"603",5.08759633523238,2.77258872223978,0,3.2188758248682,5,7.98467
"604",5.18738580584075,1.94591014905531,0,3.13549421592915,4,4.76607
"605",6.24610676548156,7.5109777520141,0,5.4249500174814,28,8.4865
"606",5.74620319054015,5.07517381523383,0,4.12713438504509,9,7.78312
"607",5.02388052084628,5.99396142730657,0,4.66343909411207,8,8.74495
"608",5.89164421182577,2.99573227355399,0,4.33073334028633,5,4.83045
"609",0.693147180559945,6.0137151560428,0,4.21950770517611,6,4.92306
"610",4.85981240436167,1.79175946922805,0,5.15329159449778,8,5.27238
"611",4.60517018598809,1.79175946922805,0,2.56494935746154,4,5.37295
"612",5.80211837537706,3.17805383034795,0,3.89182029811063,9,10.8599
"613",5.6970934865054,4.27666611901606,0,4.48863636973214,20,15.7237
"614",4.46590811865458,3.43398720448515,0,3.63758615972639,1,0
"615",7.40610338123702,6.8330317327862,0,5.96614673912369,1,0
"616",4.63472898822964,3.61091791264422,0,2.89037175789616,3,3.24474
"617",4.61512051684126,0.693147180559945,0,3.04452243772342,3,3.17351
"618",3.29583686600433,4.36944785246702,0,3.09104245335832,10,9.69489
"619",3.66356164612965,3.68887945411394,0,2.07944154167984,9,9.76545
"620",4.44265125649032,3.87120101090789,0,0,3,4.58293
"621",3.09104245335832,4.52178857704904,0,2.30258509299405,15,11.8437
"622",0,4.39444915467244,0,2.56494935746154,3,3.17351
"623",7.12447826249342,2.70805020110221,0,5.29330482472449,67,35.5302
"624",4.67282883446191,3.43398720448515,0,3.73766961828337,4,4.10346
"625",3.73766961828337,1.79175946922805,0,2.484906649788,4,5.37749
"626",0.693147180559945,4.93447393313069,0,3.2188758248682,11,11.6064
"627",0,3.43398720448515,0,2.39789527279837,5,6.78109
"628",4.24849524204936,0,0,2.19722457733622,3,6.00254
"629",4.46590811865458,6.17170059741091,0,2.77258872223978,3,1.84703
"630",4.94875989037817,0.693147180559945,0,2.94443897916644,4,3.37801
"631",0,4.40671924726425,0,2.63905732961526,2,3.36942
"632",4.83628190695148,2.56494935746154,0,3.25809653802148,2,1.84703
"633",3.40119738166216,4.91998092582813,0,1.38629436111989,1,0
"634",3.29583686600433,4.35670882668959,0,1.79175946922805,5,5.35876
"635",5.11799381241676,2.70805020110221,0,3.13549421592915,9,8.85888
"636",5.48479693349065,0,0,4.0943445622221,3,0.891381
"637",7.2868764117507,6.61069604471776,1,5.5834963087817,16,8.9439
"638",6.44413125670044,4.15888308335967,0,4.76217393479776,13,8.75899
"639",4.11087386417331,3.71357206670431,0,1.38629436111989,2,0
"640",0,7.98514393119862,0,5.68697535633982,1,0
"641",3.46573590279973,2.83321334405622,0,1.38629436111989,2,0
"642",4.47733681447821,4.89034912822175,0,4.02535169073515,7,7.34305
"643",4.80402104473326,0,0,2.99573227355399,9,12.8752
"644",2.07944154167984,5.29831736654804,0,3.63758615972639,16,10.4346
"645",3.78418963391826,0.693147180559945,0,1.38629436111989,2,1.84703
"646",4.55387689160054,3.87120101090789,0,1.38629436111989,4,0
"647",4.7361984483945,0,0,2.484906649788,7,6.87219
"648",3.29583686600433,0,0,1.38629436111989,4,3.25645
"649",5.12396397940326,0,0,3.25809653802148,18,15.882
"650",7.18841273649695,7.71289096149013,3,6.51025834052315,6,4.88878
"651",1.79175946922805,3.76120011569356,0,2.07944154167984,3,1.84703
"652",0,6.88346258641309,1,4.0943445622221,18,16.189
"653",0,5.46383180502561,0,3.76120011569356,5,7.29292
"654",0,4.90527477843843,0,3.04452243772342,8,9.24645
"655",4.58496747867057,4.77068462446567,0,3.52636052461616,4,4.10346
"656",4.88280192258637,3.52636052461616,0,3.46573590279973,5,4.46389
"657",6.97166860472579,3.98898404656427,4,5.25749537202778,16,6.71473
"658",4.71849887129509,5.77765232322266,1,4.46590811865458,7,4.15475
"659",3.52636052461616,0,0,1.38629436111989,12,11.1478
"660",4.76217393479776,4.83628190695148,0,3.78418963391826,1,0
"661",5.83773044716594,5.37527840768417,2,4.24849524204936,15,9.76667
"662",5.31320597904179,4.89783979995091,0,4.17438726989564,10,8.75899
"663",4.44265125649032,6.16120732169508,0,4.35670882668959,10,7.12446
"664",4.62497281328427,2.30258509299405,0,2.63905732961526,4,4.17741
"665",5.04985600724954,3.61091791264422,0,3.29583686600433,18,12.5589
"666",5.78382518232974,4.26267987704132,0,4.24849524204936,29,18.5444
"667",1.6094379124341,6.15060276844628,0,4.38202663467388,2,0
"668",6.51323011091231,5.50125821054473,0,5.11198778835654,5,1.84703
"669",6.74993119378857,7.42476176182321,0,6.26909628370626,16,13.8586
"670",4.51085950651685,4.31748811353631,1,3.46573590279973,6,5.39384
"671",2.63905732961526,4.77912349311153,0,2.94443897916644,2,0
"672",0,4.00733318523247,0,2.484906649788,7,7.66451
"673",5.73657229747919,2.30258509299405,0,4.4188406077966,5,6.31013
"674",0,6.45676965557216,0,5.23110861685459,2,1.84703
"675",6.38687931936265,3.87120101090789,0,1.38629436111989,3,0
"676",5.26785815906333,6.10924758276437,0,4.75359019110636,11,10.3881
"677",4.27666611901606,0,0,1.94591014905531,5,4.341
"678",3.3322045101752,5.53338948872752,0,3.98898404656427,5,5.5048
"679",3.58351893845611,6.49677499018586,0,4.58496747867057,1,0
"680",4.88280192258637,5.43372200355424,0,3.55534806148941,7,4.92306
"681",0,4.91265488573605,0,3.43398720448515,7,7.5716
"682",3.73766961828337,4.12713438504509,0,1.38629436111989,2,0
"683",5.14749447681345,0,0,2.94443897916644,13,9.83332
"684",6.10702288774225,5.34710753071747,0,4.29045944114839,78,32.4143
"685",6.18826412308259,0,0,4.18965474202643,3,1.84703
"686",0,3.98898404656427,0,2.484906649788,3,3.95974
"687",5.87773578177964,4.83628190695148,1,4.27666611901606,9,8.1358
"688",5.96357934361845,5.11198778835654,0,4.67282883446191,12,11.1675
"689",7.96831950001272,7.52240023138712,1,6.53087762772588,72,8.82882
"690",3.36729582998647,4.7361984483945,0,3.17805383034795,2,1.84703
"691",4.89783979995091,0,0,2.77258872223978,10,8.37225
"692",3.78418963391826,3.85014760171006,0,3.17805383034795,4,3.37801
"693",0,5.49306144334055,0,3.85014760171006,20,16.4524
"694",6.03548143252476,2.39789527279837,0,4.38202663467388,14,12.9773
"695",0,6.20050917404269,0,3.8286413964891,6,4.92306
"696",5.96614673912369,1.6094379124341,0,4.21950770517611,4,0
"697",5.68357976733868,2.19722457733622,0,2.56494935746154,5,3.33706
"698",4.87519732320115,5.57972982598622,0,4.49980967033027,9,7.65674
"699",3.71357206670431,4.14313472639153,0,2.30258509299405,4,4.57121
"700",5.03695260241363,4.45434729625351,0,3.2188758248682,17,13.7908
"701",3.36729582998647,4.20469261939097,0,2.484906649788,2,1.53097
"702",4.04305126783455,2.63905732961526,0,1.38629436111989,1,0
"703",5.61312810638807,4.60517018598809,0,4.11087386417331,8,6.64782
"704",5.18738580584075,3.97029191355212,0,3.13549421592915,24,13.9968
"705",1.79175946922805,3.58351893845611,0,1.38629436111989,5,4.82202
"706",4.67282883446191,0,0,3.49650756146648,3,2.85355
"707",4.969813299576,3.68887945411394,0,3.25809653802148,11,11.2946
"708",5.29831736654804,5.11198778835654,0,4.00733318523247,8,7.58067
"709",6.71659477352098,4.00733318523247,0,4.70953020131233,15,7.05552
"710",5.44673737166631,0,0,1.94591014905531,4,5.25012
"711",5.14749447681345,2.70805020110221,0,1.09861228866811,8,4.88878
"712",4.66343909411207,2.07944154167984,0,2.63905732961526,7,5.46656
"713",5.10594547390058,6.06842558824411,0,4.36944785246702,18,13.6291
"714",5.01727983681492,6.73101810048208,0,4.96284463025991,12,10.4928
"715",3.3322045101752,0,0,1.94591014905531,4,3.13618
"716",0,3.95124371858143,0,1.38629436111989,3,3.95974
"717",5.2040066870768,6.6682282484174,0,3.09104245335832,20,6.99647
"718",4.04305126783455,3.09104245335832,0,1.38629436111989,3,5.34175
"719",3.52636052461616,4.0943445622221,1,0,8,4.15475
"720",6.0282785202307,4.29045944114839,0,3.73766961828337,1,0
"721",3.73766961828337,4.95582705760126,0,3.55534806148941,2,1.84703
"722",4.45434729625351,5.07517381523383,0,3.55534806148941,13,12.3488
"723",4.72738781871234,2.484906649788,1,2.63905732961526,3,1.84703
"724",5.62762111369064,5.11799381241676,0,4.06044301054642,2,1.84703
"725",5.08140436498446,4.00733318523247,0,3.17805383034795,5,3.26838
"726",4.51085950651685,5.51342874616498,1,3.71357206670431,2,0
"727",4.15888308335967,5.30826769740121,0,3.87120101090789,9,6.88112
"728",2.56494935746154,3.73766961828337,0,2.56494935746154,6,8.32124
"729",2.07944154167984,5.77765232322266,0,4.04305126783455,3,1.84703
"730",3.29583686600433,3.91202300542815,0,1.38629436111989,1,0
"731",5.85507192220243,6.44094654063292,0,5.27299955856375,25,18.1636
"732",4.20469261939097,2.19722457733622,0,1.38629436111989,2,1.84703
"733",7.19142933003638,6.25382881157547,0,5.88610403145016,10,10.3831
"734",0,5.48479693349065,0,4.44265125649032,12,13.51
"735",4.27666611901606,4.15888308335967,0,3.95124371858143,3,3.26838
"736",6.94697599213542,3.09104245335832,0,5.32787616878958,6,7.58607
"737",6.4831073514572,4.82028156560504,1,4.67282883446191,6,3.08906
"738",4.06044301054642,4.40671924726425,0,2.30258509299405,5,5.50389
"739",5.29831736654804,5.2040066870768,0,4.26267987704132,5,4.88878
"740",6.46146817635372,6.41673228251233,1,4.89034912822175,20,8.36649
"741",4.91998092582813,0,0,3.17805383034795,8,6.73823
"742",3.43398720448515,6.48616078894409,0,4.38202663467388,17,6.87646
"743",6.62406522779989,6.11146733950268,0,5.24702407216049,32,8.07677
"744",4.36944785246702,5.84354441703136,0,4.39444915467244,10,9.01244
"745",3.46573590279973,0,0,1.38629436111989,3,3.4091
"746",4.7361984483945,2.94443897916644,0,2.83321334405622,4,4.5803
"747",3.2188758248682,0,0,1.6094379124341,1,0
"748",7.17011954344963,2.70805020110221,0,5.14166355650266,59,32.6127
"749",0,5.8111409929767,0,3.52636052461616,5,5.25012
"750",4.96284463025991,6.55393340402581,0,5.08759633523238,13,10.5434
"751",4.8283137373023,4.39444915467244,0,3.49650756146648,2,1.84703
"752",2.89037175789616,3.95124371858143,1,2.63905732961526,4,3.37801
"753",5.57972982598622,5.65948221575962,0,4.15888308335967,4,0
"754",3.8286413964891,5.4971682252932,0,3.89182029811063,6,6.7028
"755",2.19722457733622,5.6021188208797,0,4.06044301054642,8,4.92306
"756",5.37063802812766,5.93224518744801,0,4.61512051684126,14,12.8912
"757",5.24702407216049,3.09104245335832,0,3.52636052461616,6,4.7898
"758",5.82600010738045,3.3322045101752,0,1.38629436111989,3,0
"759",2.63905732961526,3.97029191355212,0,2.89037175789616,2,1.84703
"760",4.06044301054642,3.61091791264422,0,2.94443897916644,3,3.39209
"761",5.64544689764324,5.91620206260743,0,4.81218435537242,19,15.2548
"762",4.45434729625351,0,0,2.30258509299405,2,1.84703
"763",0,7.36391350140582,1,4.75359019110636,12,7.03716
"764",2.89037175789616,3.46573590279973,0,2.39789527279837,2,1.47969
"765",4.98360662170834,5.48063892334199,0,4.26267987704132,6,4.15475
"766",7.17011954344963,7.33302301438648,1,5.95583736946483,25,15.0832
"767",7.3362856600213,6.4118182677099,2,5.52942908751142,29,15.0673
"768",4.77068462446567,3.3322045101752,0,2.70805020110221,9,6.12798
"769",7.3125534981026,5.33271879326537,1,5.85220247977447,27,9.16586
"770",5.14166355650266,1.38629436111989,0,3.29583686600433,2,0
"771",5.2040066870768,4.72738781871234,0,3.63758615972639,7,7.48906
"772",5.78996017089725,5.2257466737132,0,4.36944785246702,5,4.17741
"773",6.0137151560428,6.36647044773144,0,5.28826703069454,4,5.08708
"774",3.78418963391826,4.00733318523247,0,1.38629436111989,1,0
"775",3.95124371858143,0,0,2.07944154167984,4,3.95974
"776",4.29045944114839,3.3322045101752,0,3.2188758248682,2,1.84703
"777",5.94803498918065,6.62539236800796,0,5.38449506278909,36,20.4305
"778",7.41997992366183,4.89783979995091,1,5.55682806169954,46,23.0976
"779",4.68213122712422,3.98898404656427,0,3.46573590279973,9,8.86608
"780",6.45047042214418,5.26785815906333,0,4.84418708645859,21,10.8205
"781",4.12713438504509,5.57215403217776,0,3.8286413964891,13,10.3211
"782",5.87773578177964,0,0,3.40119738166216,16,9.80513
"783",4.89034912822175,3.95124371858143,0,1.94591014905531,9,7.45802
"784",5.42934562895444,2.94443897916644,0,3.95124371858143,3,3.24474
"785",0,6.58892647753352,1,4.92725368515721,6,3.32672
"786",5.21493575760899,0,0,3.17805383034795,6,5.42764
"787",6.62936325343745,6.96602418710611,1,6.00388706710654,7,4.56874
"788",3.8286413964891,0,0,1.38629436111989,1,0
"789",2.19722457733622,4.20469261939097,0,2.70805020110221,6,8.32124
"790",3.43398720448515,5.48479693349065,0,1.6094379124341,5,4.46389
"791",5.17048399503815,0,0,3.25809653802148,14,12.5641
"792",0,6.69703424766648,1,5.07517381523383,9,4.83045
"793",6.59441345974978,6.19031540585315,1,5.47646355193151,12,5.39677
"794",6.85540879860993,3.98898404656427,1,4.99721227376411,33,24.0633
"795",4.89783979995091,5.605802066296,0,3.49650756146648,3,1.84703
"796",3.40119738166216,2.99573227355399,0,1.38629436111989,1,0
"797",4.18965474202643,4.21950770517611,0,3.09104245335832,8,8.10333
"798",5.28826703069454,3.61091791264422,0,3.13549421592915,9,10.2198
"799",7.42117752859539,6.75343791859778,2,6.19236248947487,37,16.5524
"800",6.62406522779989,4.30406509320417,0,4.61512051684126,17,6.87646
"801",4.06044301054642,0,0,1.6094379124341,3,1.84703
"802",3.55534806148941,0,0,2.19722457733622,4,3.4091
"803",5.65948221575962,4.61512051684126,0,4.06044301054642,1,0
"804",4.79579054559674,1.79175946922805,0,2.19722457733622,8,9.45898
"805",4.27666611901606,4.39444915467244,0,2.89037175789616,1,0
"806",6.15909538849193,4.94875989037817,2,4.82028156560504,27,12.458
"807",5.6937321388027,0,0,3.87120101090789,4,3.39209
"808",4.64439089914137,0,0,2.56494935746154,9,9.63232
"809",2.19722457733622,4.95582705760126,0,2.70805020110221,2,1.84703
"810",5.93224518744801,2.07944154167984,0,4.02535169073515,15,9.11704
"811",4.20469261939097,0,0,1.94591014905531,6,7.52569
"812",4.26267987704132,4.06044301054642,0,2.56494935746154,4,3.39209
"813",6.69703424766648,6.30627528694802,1,5.34710753071747,11,7.5628
"814",0,5.55682806169954,0,4.02535169073515,5,5.25012
"815",6.31716468674728,6.64639051484773,3,5.55295958492162,31,22.1164
"816",4.85203026391962,0,0,3.2188758248682,4,4.10346
"817",6.86901445066571,6.19644412779452,0,5.78996017089725,12,10.6992
"818",5.44673737166631,5.01727983681492,0,3.91202300542815,8,5.56937
"819",4.86753445045558,3.04452243772342,0,2.94443897916644,3,0.891381
