"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","bug","loc","bf","hcm"
"171",5.38449506278909,0,3.46573590279973,0,4.83628190695148,0,0,0,2.70805020110221,0,2.07944154167984,0.693147180559945,0,0,0,0,4.31748811353631,20,18.0235
"172",3.09104245335832,2.99573227355399,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"173",5.78996017089725,0,1.09861228866811,0,2.77258872223978,0,0,0,1.38629436111989,6.17586727010576,1.09861228866811,1.38629436111989,0,0,0,0,4.71849887129509,17,13.8712
"174",0,5.94017125272043,0,0,5.04342511691925,1.6094379124341,0,0,5.2040066870768,0,2.89037175789616,0,5.24702407216049,0,0,0,5.03043792139244,7,6.7028
"175",3.25809653802148,0,0,0,2.19722457733622,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.94591014905531,3,3.13741
"176",0,0,0,0,6.66185474054531,0,0,0,0,0,0,0,0,0,0,0,5.27299955856375,15,10.7478
"177",3.43398720448515,1.38629436111989,0,0,4.54329478227,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.09104245335832,9,6.9025
"178",4.57471097850338,0.693147180559945,0,2.63905732961526,0,0,1.6094379124341,0,4.85981240436167,0,0,0,3.71357206670431,0,5.63835466933375,0,4.26267987704132,19,13.1894
"179",3.71357206670431,0,0,0,0,0,0,0,0,0,0,0,4.06044301054642,0,1.38629436111989,0,3.71357206670431,2,1.84703
"180",5.13579843705026,3.76120011569356,0,2.70805020110221,0,0,0,0,6.67329796776765,0,0,4.70953020131233,0,0,4.79579054559674,1,5.29831736654804,24,14.7562
"181",0,0,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,0,0,1.38629436111989,4,3.25645
"182",0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.8286413964891,3.49650756146648,2.484906649788,2.83321334405622,0,2.30258509299405,8,6.94451
"183",4.52178857704904,0,0,0,0,0,0,0,3.58351893845611,2.19722457733622,0,0,0,0,4.62497281328427,0,3.68887945411394,8,10.9647
"184",0,0,0,0,2.63905732961526,0,3.13549421592915,0,1.6094379124341,0,0,4.58496747867057,0,0,0,0,3.49650756146648,8,6.12708
"185",1.6094379124341,0,0,2.19722457733622,0,0,3.3322045101752,0,0,0,0,0,0,0,3.36729582998647,0,1.38629436111989,1,0
"186",0,0,0,0,0,4.40671924726425,0,1.94591014905531,0,0,0,1.94591014905531,0,0,0,0,2.30258509299405,9,6.61308
"187",0,3.46573590279973,0,6.28785856016178,1.6094379124341,5.19849703126583,6.33327962813969,0.693147180559945,4.06044301054642,0,0,6.44094654063292,2.07944154167984,5.4971682252932,0,0,6.03548143252476,108,32.9492
"188",0,0,0,0,0,4.00733318523247,0,0,0,3.09104245335832,0,4.06044301054642,2.83321334405622,0,3.80666248977032,1,3.46573590279973,12,12.2241
"189",2.19722457733622,0,0,0,2.19722457733622,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,1.38629436111989,5,4.96177
"190",0,0,0.693147180559945,0,0,5.10594547390058,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,2.89037175789616,4,1.84703
"191",1.79175946922805,0,3.04452243772342,0,0,1.38629436111989,0,4.38202663467388,0.693147180559945,0,0,2.77258872223978,0,0,0,1,2.63905732961526,6,5.41944
"192",1.09861228866811,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,4.21950770517611,0,0,2.07944154167984,2,1.84703
"193",0,4.51085950651685,0,0,0,0,0,0,2.39789527279837,0.693147180559945,0,0,0,0,0,0,2.56494935746154,3,4.46389
"194",0,0,0,4.82028156560504,0,0,0,3.40119738166216,0,0,0,5.8406416573734,0,2.70805020110221,0,1,4.12713438504509,15,5.63443
"195",0,3.25809653802148,0,2.56494935746154,0,0,0,1.6094379124341,0,0,2.56494935746154,3.36729582998647,1.09861228866811,0.693147180559945,0,0,1.38629436111989,1,0
"196",0,0,0,0,4.67282883446191,0,0,1.38629436111989,0,0,0,4.61512051684126,0,0,0,1,3.36729582998647,2,0
"197",0,2.07944154167984,0,0,4.14313472639153,0,0,3.76120011569356,0,0,0,0,0,0,0,0,2.30258509299405,3,3.13741
"198",0,0,0,0,0,0,2.484906649788,0,3.98898404656427,0,3.58351893845611,5.78382518232974,0,1.09861228866811,2.07944154167984,0,4.14313472639153,7,4.62003
"199",5.21493575760899,0,0,0,0,0,0,0,1.09861228866811,0,1.6094379124341,0,0,0,3.85014760171006,0,3.80666248977032,10,10.453
"200",3.40119738166216,0,3.8286413964891,0,0,0,0,0,2.484906649788,0,0,0,0,1.09861228866811,0,0,1.94591014905531,4,4.57121
"201",0,0,1.09861228866811,0,1.38629436111989,0,0,1.38629436111989,4.30406509320417,0,0,2.56494935746154,0,0,2.99573227355399,0,3.13549421592915,7,6.64072
"202",0,0,0,0,0,2.30258509299405,1.09861228866811,0,0,0,0,0,0,4.57471097850338,0,0,3.73766961828337,4,4.58293
"203",3.87120101090789,0,4.70953020131233,0,0,0.693147180559945,2.99573227355399,4.24849524204936,5.31320597904179,0,0.693147180559945,0,2.99573227355399,0,0,0,3.76120011569356,6,5.86159
"204",0,0,0,0,6.04973345523196,6.65929391968364,0,0,3.91202300542815,5.54517744447956,2.77258872223978,4.20469261939097,0,0,0,2,5.42053499927229,17,9.60419
"205",0,1.38629436111989,0,0,6.98007594056176,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.89034912822175,1,0
"206",0,0,6.32435896238131,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,4.61512051684126,2,1.84703
"207",6.25766758788264,0,2.94443897916644,0,0,0,0,0,0,0,1.94591014905531,0,0,0,2.70805020110221,0,4.59511985013459,27,26.7278
"208",0,0,0,0,0,5.73979291217923,0,4.18965474202643,0,7.54433210805369,0,5.16478597392351,0,7.86787149039632,0,0,7.04315991598834,57,27.1607
"209",3.49650756146648,4.72738781871234,0,0,0,0,0,2.07944154167984,0,0,0,0.693147180559945,0,0,2.39789527279837,0,2.30258509299405,5,4.71857
"210",0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,5.54126354515843,0,0,0,3.04452243772342,3,0
"211",0,0,2.99573227355399,0,3.85014760171006,0,0,3.52636052461616,0,0,0,0,0,0,2.89037175789616,0,2.484906649788,4,4.61042
"212",0,4.04305126783455,4.67282883446191,3.98898404656427,0,2.30258509299405,4.93447393313069,5.6937321388027,0,0,0,0,0,8.21851757748959,0,3,6.56244409369372,9,3.83471
"213",2.89037175789616,1.79175946922805,0,1.38629436111989,3.25809653802148,0,3.40119738166216,3.13549421592915,1.09861228866811,0,0,3.04452243772342,0,0,0,0,1.38629436111989,1,0
"214",2.484906649788,1.09861228866811,1.09861228866811,4.63472898822964,0,2.30258509299405,1.09861228866811,0,5.42053499927229,0,0,0,5.52146091786225,0,0,0,4.65396035015752,20,17.4173
"215",0,1.94591014905531,0,0,6.18826412308259,0,2.89037175789616,0,0,0,0,0,0,0,0,0,4.77068462446567,7,1.84703
"216",1.09861228866811,0,2.77258872223978,0,0,0,0,0,1.94591014905531,0,0,0,6.40025744530882,0,0,0,4.86753445045558,4,3.40309
"217",0,4.65396035015752,2.56494935746154,0,3.63758615972639,0,0,1.38629436111989,0,0,4.34380542185368,0.693147180559945,0,2.07944154167984,0,0,3.52636052461616,1,0
"218",1.38629436111989,0,0,0,0,0,0,1.09861228866811,0,0,0,4.04305126783455,0,0,3.43398720448515,0,1.94591014905531,4,3.13741
"219",4.69134788222914,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0.693147180559945,0,3.89182029811063,0,2.77258872223978,5,6.25104
"220",0,3.36729582998647,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,2.89037175789616,0,0,1.38629436111989,2,0
"221",0.693147180559945,3.13549421592915,0,0,2.07944154167984,0,3.80666248977032,3.63758615972639,0,0,0,0,0,1.38629436111989,0,0,3.58351893845611,4,3.13741
"222",5.94542060860658,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,2.63905732961526,0,4.35670882668959,18,16.0551
"223",4.53259949315326,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,2.94443897916644,0,0,7,5.28932
"224",0,0.693147180559945,0,0,0,0,2.56494935746154,2.56494935746154,0,0,0,2.07944154167984,0,0,4.46590811865458,0,2.484906649788,5,5.25012
"225",0,0,1.6094379124341,0,4.4188406077966,0,0,0,5.06890420222023,2.83321334405622,0,2.63905732961526,0,0,0,0,3.93182563272433,4,5.49768
"226",0,0,0,1.38629436111989,0,0,3.76120011569356,0,5.54517744447956,0,0,6.64118216974059,4.7361984483945,4.33073334028633,0,0,5.61677109766657,20,6.99647
"227",3.29583686600433,0,0,0,4.49980967033027,0,0,0,0,0,3.78418963391826,4.0943445622221,0,0,1.09861228866811,0,3.52636052461616,3,3.4091
"228",4.86753445045558,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,3.91202300542815,0,3.17805383034795,8,10.3948
"229",4.52178857704904,0,0,0,2.63905732961526,0,0,0,0,1.79175946922805,0,0,0,0,0,0,3.25809653802148,4,6.82726
"230",0,0,0,0.693147180559945,0,0,3.3322045101752,4.38202663467388,0,5.15329159449778,0,0,4.94875989037817,0,0,0,2.19722457733622,10,11.9319
"231",0,0,0,0,0,0,0,0,1.94591014905531,0,0,5.27811465923052,4.85981240436167,4.96284463025991,0,0,4.63472898822964,2,0
"232",0,3.55534806148941,3.09104245335832,0,4.06044301054642,0,0,3.17805383034795,1.94591014905531,6.12029741895095,1.09861228866811,1.79175946922805,2.30258509299405,0,5.09375020080676,3,4.97673374242057,6,4.17741
"233",0,3.3322045101752,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,3.17805383034795,4.02535169073515,0,4.17438726989564,0,3.49650756146648,4,3.99908
"234",1.09861228866811,0.693147180559945,0,0,2.99573227355399,0,3.3322045101752,2.19722457733622,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,1,0
"235",0,0,5.43372200355424,0,0,0,0,5.22035582507832,0,0.693147180559945,0,0,0,1.6094379124341,1.6094379124341,0,4.59511985013459,3,0
"236",0.693147180559945,2.70805020110221,0,0,0,1.38629436111989,0,4.54329478227,0,2.30258509299405,0,5.82008293035236,3.85014760171006,3.91202300542815,0,0,4.15888308335967,18,11.4778
"237",0.693147180559945,4.12713438504509,0,1.38629436111989,2.99573227355399,0,0,5.85220247977447,4.54329478227,2.30258509299405,0,0,5.86078622346587,0,0,0,5.33753807970132,17,16.632
"238",0,0.693147180559945,0,0,0,0,0,3.13549421592915,0,0,0,4.68213122712422,4.15888308335967,0,0,0,3.29583686600433,8,5.8908
"239",0.693147180559945,0,2.19722457733622,0,0,3.40119738166216,4.14313472639153,2.89037175789616,0,0,0,3.36729582998647,3.04452243772342,5.36129216570943,0,0,3.68887945411394,7,7.42138
"240",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,5.30330490805908,0,0,2.77258872223978,1,0
"241",1.09861228866811,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,5.72358510195238,1.09861228866811,2.77258872223978,0,4.17438726989564,6,1.84703
"242",0,0,0,1.09861228866811,0,4.27666611901606,0,0,0,4.18965474202643,0.693147180559945,3.43398720448515,0,0,0,0,3.58351893845611,8,4.88878
"243",4.39444915467244,0,0,0,5.07517381523383,0,0,3.09104245335832,0,0,0,3.76120011569356,0,0,4.96284463025991,0,4.02535169073515,10,8.95846
"244",2.63905732961526,1.09861228866811,0,0,1.79175946922805,0,0,0,1.38629436111989,0,0,0,0.693147180559945,1.09861228866811,0,2,1.38629436111989,8,6.32664
"245",1.38629436111989,0,0,0,3.09104245335832,0,4.15888308335967,3.43398720448515,0,1.6094379124341,0,4.31748811353631,1.38629436111989,0,0,0,3.13549421592915,12,4.88878
"246",0.693147180559945,0.693147180559945,0,0,0,0,3.73766961828337,0.693147180559945,0,0,1.79175946922805,0,4.38202663467388,0,0,0,3.43398720448515,3,3.13741
"247",0.693147180559945,0,2.39789527279837,0,3.17805383034795,0,0,3.89182029811063,0,1.09861228866811,0.693147180559945,0,0.693147180559945,0,3.95124371858143,0,2.99573227355399,3,3.24474
"248",0,0,0,0,0,0,0.693147180559945,4.969813299576,0,0.693147180559945,1.38629436111989,2.56494935746154,3.55534806148941,0,0.693147180559945,0,3.40119738166216,3,1.84703
"249",0,0,4.62497281328427,0,1.94591014905531,0,0,0,0,0,0,4.02535169073515,0,0,1.09861228866811,0,3.09104245335832,4,3.32672
"250",0,0,0.693147180559945,0,2.19722457733622,5.95583736946483,0,3.40119738166216,0,3.87120101090789,0,0,0,0,2.77258872223978,1,4.48863636973214,6,5.63443
"251",2.19722457733622,0,0,0,5.12396397940326,0,0,0,0.693147180559945,2.07944154167984,0,3.17805383034795,0,0,1.09861228866811,0,3.04452243772342,1,0
"252",4.85203026391962,3.71357206670431,0,4.15888308335967,0,0,0,3.58351893845611,4.38202663467388,0,0,4.70953020131233,0,0,5.87211778947542,0,5.04342511691925,3,2.91138
"253",0,0,0,0,0,0,0,0,0.693147180559945,0,5.79301360838414,0,0,0,0,0,4.04305126783455,7,8.86173
"254",0,3.98898404656427,0.693147180559945,0,0,0,1.09861228866811,6.67959918584438,0,7.07157336421153,0,0,0,0,0,0,6.04025471127741,5,5.87331
"255",0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,1.38629436111989,2,1.84703
"256",2.484906649788,0,3.71357206670431,0,2.30258509299405,2.484906649788,0,5.17048399503815,0,0,0,3.68887945411394,1.09861228866811,0,0,0,3.61091791264422,6,4.10346
"257",5.00394630594546,3.93182563272433,0,0,4.33073334028633,0,0,0,2.94443897916644,0.693147180559945,0,0,0,0,2.30258509299405,0,3.66356164612965,2,1.84703
"258",5.24174701505964,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,1.38629436111989,0,0,2.07944154167984,0,0,0,2.94443897916644,11,11.1611
"259",0,0,0,4.79579054559674,0,6.20657592672493,0,0,0,4.52178857704904,0,0,0.693147180559945,0,0,0,4.79579054559674,8,4.0537
"260",4.15888308335967,0,0,0,4.29045944114839,2.77258872223978,3.61091791264422,2.70805020110221,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1.38629436111989,2,0
"261",0,0,3.17805383034795,1.09861228866811,3.25809653802148,0,0,4.93447393313069,0,0,0,2.484906649788,0,0,0,0,3.3322045101752,14,11.6751
"262",2.19722457733622,0,0,0.693147180559945,1.94591014905531,5.71373280550937,0,3.13549421592915,0,4.83628190695148,0,0,0,0,0,2,4.43081679884331,1,0
"263",4.26267987704132,3.76120011569356,0,0,0,0,0,0,5.4510384535657,0,0,0,0,0,5.14749447681345,0,4.74493212836325,4,5.83251
"264",0,2.77258872223978,0,0,0,0,0.693147180559945,0,5.11799381241676,0,0,0,0,0,0,0,2.56494935746154,1,0
"265",0,0,0,0,0,2.07944154167984,0,0,3.29583686600433,0,0,4.69134788222914,0,0,2.484906649788,0,3.2188758248682,9,8.19288
"266",0,3.58351893845611,0,7.52294091807237,0,4.52178857704904,3.43398720448515,0,0,0,0,5.26269018890489,0,5.39362754635236,0,2,5.86078622346587,66,25.2804
"267",0,0.693147180559945,0,0,0,0,3.46573590279973,4.14313472639153,0,0,0,3.89182029811063,0.693147180559945,0,0,0,1.38629436111989,1,0
"268",5.80211837537706,3.13549421592915,0,7.02197642307216,5.54517744447956,5.44673737166631,5.15905529921453,0,4.12713438504509,0,0,6.9985096422506,4.99043258677874,0.693147180559945,0,1,6.3456363608286,27,5.63443
"269",0,2.39789527279837,0,0,0,0,0,3.36729582998647,0,0,0,4.45434729625351,4.26267987704132,0,0,2,4.30406509320417,52,24.9674
"270",2.70805020110221,0,0.693147180559945,0,1.38629436111989,6.18414889093748,0,6.74641212857337,1.09861228866811,6.3750248198281,0,2.70805020110221,0,3.09104245335832,0,0,4.17438726989564,12,10.6456
"271",0,0.693147180559945,0,0.693147180559945,0,2.56494935746154,0,0,0.693147180559945,0,2.63905732961526,0,2.484906649788,3.66356164612965,0,0,3.61091791264422,3,4.58293
"272",0,0,0,2.30258509299405,0,0,4.77912349311153,0,0.693147180559945,0,0,0,4.79579054559674,1.38629436111989,0,0,3.55534806148941,13,13.0751
"273",0,3.87120101090789,0,0,0,0,3.13549421592915,2.07944154167984,0,0.693147180559945,0,3.13549421592915,0,0,0,0,1.38629436111989,1,0
"274",0,0,0,0,0,0,0,0,4.82028156560504,0.693147180559945,0,4.99721227376411,0,0,3.43398720448515,0,4.38202663467388,19,17.7124
"275",4.17438726989564,3.52636052461616,0,0,1.38629436111989,1.09861228866811,2.19722457733622,1.94591014905531,0,0,0,2.99573227355399,3.61091791264422,0.693147180559945,0,0,2.99573227355399,4,4.67939
"276",0,0,0,0,0,0,1.94591014905531,1.94591014905531,3.40119738166216,0,0,4.33073334028633,3.40119738166216,0,2.07944154167984,0,2.83321334405622,4,4.78404
"277",5.12989871492307,0,0,0,0,2.39789527279837,0,0,0,0,2.99573227355399,2.19722457733622,0,0,1.6094379124341,0,3.3322045101752,7,6.32077
"278",0,0,0,0,0,2.83321334405622,3.2188758248682,2.39789527279837,0,0,0,0,0,2.39789527279837,0.693147180559945,0,1.38629436111989,1,0
"279",0,1.6094379124341,3.2188758248682,0,0,3.91202300542815,4.86753445045558,5.88887795833288,0,5.71702770140622,2.39789527279837,5.59842195899838,3.25809653802148,4.48863636973214,3.97029191355212,1,5.41610040220442,6,0
"280",4.34380542185368,0,0,0,0.693147180559945,0,3.25809653802148,3.46573590279973,0,0,0,1.79175946922805,0,0,0,0,1.38629436111989,1,0
"281",6.17586727010576,0,0,0,0,0,0.693147180559945,0,2.94443897916644,0,0,0,0,1.09861228866811,3.76120011569356,0,4.99721227376411,17,13.2977
"282",3.61091791264422,0,1.38629436111989,0,0,0.693147180559945,1.38629436111989,1.09861228866811,3.17805383034795,0,0,4.49980967033027,0,0,3.17805383034795,0,3.40119738166216,8,7.41746
"283",0,0,0,4.61512051684126,0,0,0,4.26267987704132,0,0,0,4.93447393313069,0,4.93447393313069,0,0,4.26267987704132,27,20.1248
"284",0,0.693147180559945,1.38629436111989,0,0,0,0,0,2.07944154167984,0,0,5.11799381241676,0,0,3.3322045101752,0,3.71357206670431,20,13.4472
"285",2.19722457733622,0,1.94591014905531,2.39789527279837,0,0.693147180559945,2.56494935746154,0,0,0,0,3.80666248977032,2.19722457733622,3.78418963391826,3.25809653802148,0,3.2188758248682,9,11.9205
"286",0,0.693147180559945,0,0,0,3.95124371858143,4.11087386417331,2.56494935746154,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,3,0
"287",4.20469261939097,0,0,0,0,0,0,2.83321334405622,0.693147180559945,0,4.40671924726425,0,0,0.693147180559945,0,0,2.39789527279837,1,0
"288",2.83321334405622,0,5.23110861685459,0,4.86753445045558,0,0,1.09861228866811,0,1.6094379124341,0,6.08904487544685,0,0,0,0,4.89034912822175,30,15.1266
"289",3.09104245335832,0,0,0,2.484906649788,0.693147180559945,0,2.07944154167984,0,0,0,4.78749174278205,6.6631326959908,0,3.29583686600433,0,3.87120101090789,10,5.59876
"290",1.38629436111989,2.39789527279837,4.35670882668959,1.09861228866811,4.20469261939097,0,3.91202300542815,0,0,1.09861228866811,0,4.39444915467244,4.969813299576,0.693147180559945,0,0,4.36944785246702,10,6.35082
"291",0,0.693147180559945,2.77258872223978,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,2,1.84703
"292",0.693147180559945,0,3.09104245335832,0,0,0.693147180559945,0,4.46590811865458,0,0,0,0,0,0,0,0,2.94443897916644,2,1.84703
"293",0,0,0,0,0,0,0,0,0,0,3.49650756146648,4.06044301054642,0,0,3.25809653802148,0,2.30258509299405,2,0
"294",2.83321334405622,0,1.09861228866811,0,0,1.79175946922805,0,0,5.2040066870768,0,0,3.3322045101752,0,0,0,0,3.63758615972639,10,10.1236
"295",3.66356164612965,0,3.58351893845611,2.30258509299405,5.68017260901707,3.52636052461616,0,3.52636052461616,1.09861228866811,1.94591014905531,1.09861228866811,5.00394630594546,0,0,6.4118182677099,1,4.90527477843843,8,5.36881
"296",3.89182029811063,0,1.09861228866811,0,4.51085950651685,0,0,0,0,0,2.70805020110221,0,0,0,0,0,2.77258872223978,2,1.84703
"297",0,0,1.38629436111989,3.40119738166216,2.99573227355399,0,2.39789527279837,0,0,2.94443897916644,1.6094379124341,5.17614973257383,0,0,5.03043792139244,0,4.51085950651685,26,17.8867
"298",0,0,3.04452243772342,0,0,0.693147180559945,0,0,1.38629436111989,0,0,4.30406509320417,0,0,0,0,1.79175946922805,6,4.88878
"299",0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,3.04452243772342,0.693147180559945,0,1.38629436111989,0,0,2,1.84703
"300",5.16478597392351,4.59511985013459,0,3.46573590279973,0,0,5.91350300563827,0,0,2.39789527279837,0,4.65396035015752,3.3322045101752,1.79175946922805,2.19722457733622,0,4.85203026391962,44,33.003
"301",0,0,0,0,0,4.94875989037817,2.83321334405622,0,0,6.93439720992856,2.56494935746154,5.34710753071747,1.94591014905531,6.13556489108174,4.12713438504509,0,5.5834963087817,12,10.9344
"302",6.93244789157251,0,1.79175946922805,1.79175946922805,0,0,0,0,0,0,0,0,5.18178355029209,0,2.19722457733622,0,5.55682806169954,17,12.5682
"303",0,0,0,3.40119738166216,0,0,4.8283137373023,6.00388706710654,0,2.19722457733622,0,5.24702407216049,3.13549421592915,4.35670882668959,0,1,1.38629436111989,7,0
"304",0,2.63905732961526,0,0,0.693147180559945,5.23110861685459,0,0,0,4.44265125649032,0.693147180559945,0,0,1.09861228866811,3.46573590279973,0,3.91202300542815,2,1.84703
"305",1.38629436111989,0,0,0,1.38629436111989,0,0,0,2.19722457733622,0.693147180559945,2.30258509299405,5.22035582507832,3.95124371858143,2.19722457733622,4.55387689160054,1,4.21950770517611,23,13.2734
"306",0,0,1.09861228866811,2.89037175789616,0,0,0,2.56494935746154,0,0,0,4.18965474202643,1.6094379124341,0,1.38629436111989,0,0,4,4.81344
"307",0,1.94591014905531,0,5.37063802812766,0,0,2.94443897916644,0,0,0,0.693147180559945,2.70805020110221,0,0,0,0,4.02535169073515,27,19.3588
"308",0,0,6.4118182677099,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,4.66343909411207,1,0
"309",0,0,0,0,0,0,0,0,0,0,0,0,5.15905529921453,0,0,0,3.55534806148941,2,1.84703
"310",2.77258872223978,0.693147180559945,5.64897423816121,0,7.71690613529839,4.96284463025991,0,5.15905529921453,6.15909538849193,5.23644196282995,6.38856140554563,6.64248680136726,0,0,7.7553388128465,4,7.01750614294126,197,36.1661
"311",0,0,0.693147180559945,2.94443897916644,0,0,0,1.09861228866811,1.6094379124341,0,0,5.08140436498446,3.36729582998647,2.56494935746154,1.38629436111989,0,3.87120101090789,8,4.92306
"312",0,2.56494935746154,0.693147180559945,0,2.83321334405622,0,0,0.693147180559945,3.52636052461616,0,0,3.09104245335832,0,0,0,0,2.83321334405622,2,3.7967
"313",0,0,0.693147180559945,4.17438726989564,0,1.38629436111989,0,4.51085950651685,0,0,0,5.42053499927229,0,1.09861228866811,0,1,3.85014760171006,8,4.92306
"314",3.13549421592915,0,0,0,0.693147180559945,0,0,0,0,0,0,4.55387689160054,3.13549421592915,0,0,0,3.58351893845611,17,13.7711
"315",0,0,2.30258509299405,0,0,0,3.85014760171006,0,0,0,0.693147180559945,0,5.62401750618734,0,0,0,3.58351893845611,12,12.0486
"316",0,0,3.29583686600433,0,0,0,3.36729582998647,0,0,0,0,0,2.63905732961526,0,0,0,0,4,1.84703
"317",0,0,0,0,0,3.13549421592915,4.29045944114839,0,4.27666611901606,0,0,0,0,3.52636052461616,0,0,4.15888308335967,7,6.77619
"318",0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,4.14313472639153,0,0,3.2188758248682,0,1.94591014905531,4,3.13741
"319",0,0,1.38629436111989,0,0,0,1.94591014905531,0,0,0,0,3.71357206670431,0,0,0.693147180559945,0,1.79175946922805,4,3.37801
"320",0,0,4.95582705760126,0.693147180559945,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,6.53087762772588,0,0,2.99573227355399,22,18.8264
"321",2.30258509299405,1.79175946922805,2.19722457733622,0,2.70805020110221,0,0,2.39789527279837,1.6094379124341,0.693147180559945,0,0,0,0,0,0,1.38629436111989,6,8.09183
"322",0,1.09861228866811,0.693147180559945,0,3.2188758248682,2.30258509299405,3.61091791264422,0,0,0,0,4.12713438504509,1.09861228866811,0,0,0,1.38629436111989,1,0
"323",0,0,2.484906649788,0,0,0,0,3.66356164612965,2.19722457733622,0,0,2.19722457733622,0,0,0,0,1.38629436111989,5,4.15475
"324",0,3.55534806148941,0,0,0,0,4.57471097850338,0,0,0,0,1.09861228866811,0,3.17805383034795,0,0,3.68887945411394,5,3.39209
"325",0,0,0.693147180559945,0,0,0,0,0,2.30258509299405,0,0,1.38629436111989,0,0,4.52178857704904,1,5.04342511691925,22,15.2075
"326",6.04263283368238,0.693147180559945,0,2.56494935746154,0,0,2.89037175789616,0,4.53259949315326,0,0,0,0,2.07944154167984,3.85014760171006,0,4.69134788222914,7,6.32077
"327",2.39789527279837,0,4.06044301054642,0,2.94443897916644,0,0.693147180559945,4.06044301054642,0,0,0,0,0,0,0,1,2.94443897916644,2,1.84703
"328",4.55387689160054,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,3.17805383034795,4,4.46389
"329",0,0,0,0,0,0,0,5.32300997913841,0,5.64544689764324,0.693147180559945,0,0,0,0.693147180559945,0,4.33073334028633,9,10.0645
"330",0,1.09861228866811,0,0,1.94591014905531,0,0,0,0.693147180559945,0,0,3.17805383034795,0,0,0,0,1.38629436111989,4,4.17741
"331",0,1.6094379124341,4.77912349311153,0,0,0,0,0,3.09104245335832,0,0,5.46806014113513,0,0,0,0,0,9,4.13774
"332",0,0,0,0,0,4.24849524204936,4.55387689160054,2.56494935746154,0,5.24702407216049,0,4.35670882668959,0,0,0,1,4.21950770517611,4,0
"333",0,0,2.56494935746154,0,3.78418963391826,0,1.6094379124341,3.29583686600433,0,0,0,0,0,0,0,1,2.63905732961526,7,4.83045
"334",0,0,1.6094379124341,3.13549421592915,0,2.19722457733622,0,0,2.19722457733622,0,0,3.52636052461616,0,0,0,0,2.70805020110221,4,4.74807
"335",0,0,0,0,0,0,3.68887945411394,0,0,0,0,3.98898404656427,0,3.55534806148941,0,0,2.56494935746154,15,16.0226
"336",0,0,2.89037175789616,0,4.48863636973214,0,0,5.19849703126583,0,0,0,2.56494935746154,3.17805383034795,0,0,0,3.63758615972639,1,0
"337",3.04452243772342,3.29583686600433,0,0,0.693147180559945,1.09861228866811,2.83321334405622,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,2,0
"338",0,3.09104245335832,0,0,4.35670882668959,0,0,0,0,0,0,3.71357206670431,0,0,0,0,3.09104245335832,4,3.40067
"339",3.97029191355212,0,3.3322045101752,3.80666248977032,3.46573590279973,1.6094379124341,0,0.693147180559945,3.17805383034795,0,0,4.29045944114839,2.30258509299405,0,0,0,4.02535169073515,10,5.59876
"340",4.18965474202643,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11087386417331,0,2.94443897916644,9,10.3181
"341",0,4.43081679884331,0.693147180559945,0,6.10031895202006,1.6094379124341,0,1.38629436111989,0,6.67582322163485,0,3.43398720448515,1.79175946922805,0.693147180559945,2.70805020110221,0,5.57594910314632,9,4.88878
"342",0,0.693147180559945,0,0.693147180559945,0,0,3.46573590279973,1.94591014905531,0,0,2.56494935746154,0,3.55534806148941,0,0,0,1.38629436111989,1,0
