"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","bug","loc","bf","hcm"
"162",0,0,0,0,0,0,0,0,0.693147180559945,0,2.484906649788,0,0,2.484906649788,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,4.07501
"163",0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,3.2188758248682,0,0,0,0.693147180559945,0,0,0,0,3.46573590279973,0,0,1.79175946922805,0,0,0,0,0,1.38629436111989,4.24849524204936,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,1,2.484906649788,3,6.22874
"164",0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,0,0,0,0,0,0,2.63905732961526,0,0,0.693147180559945,2.39789527279837,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,4.07501
"165",0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,3.55534806148941,0,0.693147180559945,3.36729582998647,0.693147180559945,0,0,0,0,0,0.693147180559945,0,3.46573590279973,0.693147180559945,0,0,0,1.94591014905531,0,0,0,0,4.12713438504509,1.38629436111989,0,0,1.38629436111989,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,2,4.07501
"166",0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,2.63905732961526,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,3.78418963391826,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,4.07501
"167",2.89037175789616,0,0,0,0,0.693147180559945,0,1.09861228866811,1.09861228866811,0,4.57471097850338,0,0.693147180559945,4.02535169073515,4.11087386417331,0.693147180559945,2.83321334405622,0,0,0,0,0.693147180559945,0,0,0,2.07944154167984,0,3.2188758248682,0,0,0,0.693147180559945,4.97673374242057,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.70805020110221,0,0,0,1,2.63905732961526,9,9.97058
"168",0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,1.38629436111989,0,4.07501
"169",0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,1.6094379124341,0,0,0,0,0,1.09861228866811,0,0,1.6094379124341,0.693147180559945,0,0.693147180559945,0,2.39789527279837,0,0,0,0,4.07753744390572,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1.6094379124341,0,0,0,1,1.38629436111989,2,6.65039
"170",0,0,0,0,0,0,0,0,1.6094379124341,0,4.07753744390572,0,0,4.91265488573605,0,0,0,0.693147180559945,0,0.693147180559945,0,0,2.484906649788,0,0,0,0,2.07944154167984,0,0,0,1.09861228866811,4.80402104473326,0,0,0,0,0,0,0,0,0,3.43398720448515,1.6094379124341,0,0,0,0,3.13549421592915,1.38629436111989,2.07944154167984,0,0,0,0,1,2.39789527279837,1,0
"171",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.91202300542815,2.63905732961526,2.77258872223978,1.09861228866811,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,4.64439089914137,0,0,1.09861228866811,3.2188758248682,0,0,0,0,3.55534806148941,0,2.07944154167984,0,0,0,4.06044301054642,0,0,0,0,0,0,0,1,2.83321334405622,2,4.07501
"172",0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,4.35670882668959,0,0,6.69084227741856,0,0,2.39789527279837,0,0,4.38202663467388,0,0,0,0,0,0,0,0,3.76120011569356,0,0,0,8.43424627059531,0,0,0,2.07944154167984,0,0,3.2188758248682,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,4.9416424226093,0,0,0,0,0,4.00733318523247,41,23.9899
"173",0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,5.79909265446053,0,0,5.18178355029209,0,0,0,0,0,0,0,0,2.07944154167984,0,0,2.89037175789616,1.09861228866811,3.04452243772342,0,0,0,0,5.32300997913841,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,4.40671924726425,0,0,0,0,2.19722457733622,0,0,3.40119738166216,0,4.71849887129509,13,8.50274
"174",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,4.96284463025991,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,6.05443934626937,0,0,0,4.04305126783455,0,0,0,0,2.07944154167984,0,1.38629436111989,1.6094379124341,0,0,5.19295685089021,0,0,0,0,1.6094379124341,0,0,0,3.43398720448515,11,13.6626
"175",0,0,0,0,3.29583686600433,0,0,0,6.71659477352098,0,7.74889133725553,0,5.93224518744801,6.65929391968364,0,0.693147180559945,5.0998664278242,0,0,7.8578675593318,0,1.09861228866811,0,0,0,0,0,2.83321334405622,3.76120011569356,3.63758615972639,0,0,7.29709100516042,3.89182029811063,0,1.38629436111989,0,0,1.09861228866811,2.07944154167984,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,3.13549421592915,0,0,1,7.02731451403978,37,28.279
"176",0,0,0,1.09861228866811,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,3.97029191355212,3.3322045101752,0,1.94591014905531,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.70048036579242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.56494935746154,1,4.07501
"177",0,0,0,0,0,0,0,0,0,0,3.29583686600433,0,0,2.39789527279837,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,4.07501
"178",0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,1.6094379124341,0,0.693147180559945,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,3.55534806148941,0,0,0.693147180559945,3.68887945411394,0,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,5.31811999384422,0,0,0,0,0,3.17805383034795,10,5.79221
"179",0,0,0,0,0,0,0,0,2.83321334405622,0,2.63905732961526,1.6094379124341,0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40671924726425,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,3,1.78303
"180",0,0,0,0,2.56494935746154,0,0,1.09861228866811,0,0,0,0,1.38629436111989,3.8286413964891,2.70805020110221,0,0,0,0,1.09861228866811,0,2.484906649788,0,0,0.693147180559945,0,0,0,0,0,0,0,3.49650756146648,0,0,0,3.76120011569356,0,1.09861228866811,2.19722457733622,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,3.40119738166216,0,0,0,0.693147180559945,0,1.38629436111989,3,5.99114
"181",0,0,0,0,0,0,0,0,2.39789527279837,0,3.2188758248682,0,0,1.6094379124341,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.38629436111989,1,3.29051
"182",0,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,2.484906649788,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,2.77258872223978,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,1,3.29051
"183",0,0,0,0.693147180559945,0,0,0,0,0,0,3.2188758248682,0,0,3.95124371858143,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,2.39789527279837,0,0,0,0,0,0,4.91265488573605,0,0,0,0,0,0,1.09861228866811,0.693147180559945,1.38629436111989,3.8286413964891,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,2,2.83321334405622,6,8.6615
"184",3.93182563272433,0,0,2.19722457733622,3.2188758248682,0,0,2.07944154167984,6.88141130364254,0,0,7.02197642307216,0,6.55677835615804,0,0,5.29330482472449,0,0,8.44912846050211,0,1.09861228866811,0,3.71357206670431,0,0,0,0,4.70953020131233,0,0,0,0,0,2.39789527279837,0,0,0,1.09861228866811,2.484906649788,0,0,0,0,0,0,6.24610676548156,0,0,2.56494935746154,1.38629436111989,0,1.38629436111989,0,0,1,6.73578001424233,37,26.5988
"185",0,0,4.48863636973214,4.84418708645859,6.37331978957701,0,0,0,0,0,0,0,4.86753445045558,6.2709884318583,0,4.07753744390572,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,4.95582705760126,0,0,4.76217393479776,1.38629436111989,0.693147180559945,3.63758615972639,0,0.693147180559945,0,0,0,5.55682806169954,0.693147180559945,0,3.09104245335832,0,0,2.99573227355399,0,0,3.25809653802148,0,4.15888308335967,15,17.0375
"186",0,0,0,0,0,7.54168309988211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.41836493593621,0,4.07501
"187",0,0,0,0,3.68887945411394,0,0,0,0,0,0,0,0,2.39789527279837,0,0.693147180559945,0,0,0,1.6094379124341,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,2.83321334405622,1.09861228866811,0,0,0,0,0,0,3.80666248977032,0,0,1.09861228866811,0,0,4.06044301054642,1.6094379124341,0,0,0,0,2,3.83244
"188",0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.38629436111989,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.29583686600433,2.484906649788,0,0,0,1.38629436111989,0,4.07501
"189",0,4.31748811353631,2.39789527279837,0,0,0,0,0,0,0,0,0,0,6.2803958389602,1.38629436111989,0,3.2188758248682,0,0,0.693147180559945,0,0,0,0,3.46573590279973,0,0,0,0,0,0,4.85981240436167,0,0,0,0,0,6.63725803128446,4.04305126783455,4.4188406077966,0,0,3.13549421592915,0,0,1.38629436111989,1.38629436111989,0,4.23410650459726,1.09861228866811,3.89182029811063,0,0,1.6094379124341,0,0,2.99573227355399,5,14.6865
"190",0,0,0,0,0,6.63856778916652,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22653666928747,0,0,0,0,0,0,0,0,1,0,2,7.48389
"191",0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,5.35185813347607,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,2.56494935746154,0,0,0,4.18965474202643,0,0,0,2.56494935746154,0,4.26267987704132,2.94443897916644,1.09861228866811,0,0,0,0,0,0,0,2.56494935746154,0,6.07993319509559,0,0,0,0,0,0,0,2.89037175789616,3,15.6356
"192",0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,1.38629436111989,0,2.56494935746154,1.38629436111989,0,1.09861228866811,2.484906649788,0,0,0,2.56494935746154,1,4.07501
"193",0,0,0,0,0,0,0,0.693147180559945,0,5.50125821054473,0,0,0,0.693147180559945,4.54329478227,0,1.79175946922805,5.56068163101553,0,0,0,3.78418963391826,0,2.484906649788,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,5.44673737166631,0,3.80666248977032,0,0,0,0,0,0,3.66356164612965,0,0,5.40717177146012,1,5.0061
"194",0,0,0.693147180559945,3.25809653802148,0,0,0,0,2.19722457733622,6.69332366826995,0,0,3.52636052461616,0,3.40119738166216,0,0,0,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0,7.25559127425367,0,0,0,0,0,3.76120011569356,0,5.74300318780948,0,0,0,0,6.69208374250663,0,0,0,2.19722457733622,1.6094379124341,0,0,0,1.09861228866811,0,0.693147180559945,5.15329159449778,0,0.693147180559945,0,6.64509096950564,26,15.3647
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,7.01481435127554,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,3,9.58612
"196",0,2.39789527279837,2.07944154167984,0,0,0,0,0,0,3.04452243772342,0,0,0,0,3.25809653802148,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,1.38629436111989,1,6.94335
"197",0,0,0,0,0,0,0,0,0,2.19722457733622,0,2.07944154167984,0,0,0,0,0,0,0,0,0,4.52178857704904,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0
"198",0,1.94591014905531,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,3.3322045101752,0,0,0,0,0,0,0,1.94591014905531,2.07944154167984,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,1.79175946922805,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.39789527279837,3,3.00217
"199",0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,1.38629436111989,1.79175946922805,0.693147180559945,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,4.30406509320417,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,3.3322045101752,2,4.07501
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,0,1.94591014905531,0,0,1.09861228866811,0.693147180559945,2.63905732961526,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,2.77258872223978,0,0,0,0,0,0,0,0,0,3.17805383034795,1,2.36846
"201",1.09861228866811,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0.693147180559945,2.56494935746154,1.38629436111989,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1.09861228866811,3.63758615972639,0,2.39789527279837,0,0,0,0,0,0,0,0,0,2.89037175789616,0,4.07501
"202",0.693147180559945,0,0,0,0,0,0,0,2.484906649788,2.484906649788,0,0.693147180559945,0,0,1.79175946922805,0,0,2.63905732961526,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45434729625351,1.79175946922805,2.94443897916644,0,0,0,0,0,0,2.484906649788,0,0,3.73766961828337,0,4.07501
"203",0,1.09861228866811,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,3.76120011569356,0,2.89037175789616,0,0,0,0,0,0,0,0,0,3.04452243772342,2,7.8386
"204",0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0.693147180559945,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,1,4.07501
"205",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.63905732961526,0,0,0,2.77258872223978,0,2.30258509299405,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,2.56494935746154,0,4.07501
"206",0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,1.6094379124341,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,4.78749174278205,3.2188758248682,3.49650756146648,0,0,0,0,0,0,0,0,0,4.04305126783455,4,4.01609
"207",0,0,0,0,0,0,0,0.693147180559945,0,2.77258872223978,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0.693147180559945,4.06044301054642,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,5.31320597904179,3.40119738166216,3.73766961828337,0,1.09861228866811,1.6094379124341,1.09861228866811,0,2.484906649788,3.13549421592915,0,0,4.34380542185368,4,3.58431
"208",0,0,0,0,0,0,0,0,0,3.98898404656427,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1.6094379124341,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,4.48863636973214,3.29583686600433,3.63758615972639,0,0,0,0,0,0,0,0,0,4.04305126783455,3,1.5732
"209",0,0,1.09861228866811,0,1.38629436111989,0,0,0,0.693147180559945,4.07753744390572,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,1.09861228866811,0,0,0,1.09861228866811,0,2.94443897916644,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,4.20469261939097,0,2.39789527279837,0,0,0,0,0,0,0.693147180559945,0,0,2.89037175789616,7,3.58431
"210",0.693147180559945,0,0,0,0,0,0,0,0,4.33073334028633,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,1.38629436111989,4.51085950651685,3.17805383034795,3.49650756146648,0,0,0,0,0,0.693147180559945,0,0,0,4.04305126783455,3,1.5732
"211",0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,0,0,0,1.79175946922805,0,0,1.09861228866811,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60517018598809,2.77258872223978,3.58351893845611,0,0,0,0,0,0,0,0,0,4.02535169073515,3,1.5732
"212",0,0,3.55534806148941,0,0,0,0,0,0,4.00733318523247,3.2188758248682,0,0,0,0,0,0,3.2188758248682,0.693147180559945,0,0,0,0,0,0,2.77258872223978,0,4.74493212836325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,4.66343909411207,0,3.49650756146648,0,0,0,1.79175946922805,0,0,0,0,1,4.75359019110636,3,4.63008
"213",0,0,1.6094379124341,0,0,0,0,0,0,3.8286413964891,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,4.45434729625351,0,2.30258509299405,0,0,0,0,0,2.484906649788,0,0,0,2.89037175789616,3,3.58431
"214",0,0,0,0,0,0,1.09861228866811,0,0,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0,2.30258509299405,0,0,0,0,0,0,0,0,0,3.17805383034795,2,6.93237
"215",0,0,0,2.19722457733622,0,0,0,0,0,3.04452243772342,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,2.30258509299405,0,0,0,0,0.693147180559945,0,0,0,0,2.94443897916644,2,8.05174
"216",0,0,0,0,0,0,0,0,0,3.52636052461616,0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,2.30258509299405,0,0,0,0,0,0,0,0,0,3.09104245335832,2,6.93237
"217",0,0,0,0,1.09861228866811,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.56494935746154,0,4.18965474202643,0,2.99573227355399,0,0,0,0,0,0,0,0,0,3.25809653802148,2,6.20089
"218",0,0,0,0,0,0,0,0,0,2.56494935746154,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0,0,0,3.85014760171006,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,3.40119738166216,0,0,2.77258872223978,1,6.94335
"219",0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,1.38629436111989,0,0,0,3.73766961828337,0,0,0,0,0,0,0,0.693147180559945,4.11087386417331,0,0,3.66356164612965,3,9.27985
"220",0,0,0,0,0.693147180559945,0,0,0,0,2.484906649788,0,0,1.09861228866811,0,0,0,0,0,0,0,0,2.77258872223978,0,2.19722457733622,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,2.83321334405622,0,2.39789527279837,0,0,0,0,1.94591014905531,0,0,0,0,2.30258509299405,0,0
"221",0,0,0,1.09861228866811,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,4.53259949315326,0,2.77258872223978,0,0,0.693147180559945,0,0,0,0,0,0,3.73766961828337,2,10.696
"222",0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.18965474202643,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515,0,2.56494935746154,0,0,0,0,0,0.693147180559945,0,0,0,3.80666248977032,2,2.07169
"223",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,2.39789527279837,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0,3.04452243772342,0,0,0,0.693147180559945,0,0,0,0,0,3.46573590279973,0,4.07501
"224",0,1.09861228866811,0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,2.83321334405622,0,0,0,0.693147180559945,0,0,0,0,0,2.83321334405622,0,0.693147180559945,0,0,0,0,0,2.83321334405622,0,0,0,2.56494935746154,1,4.07501
"225",0,0,0,0,0,0,0,0,2.70805020110221,2.07944154167984,0,0,0,0,0,0,3.17805383034795,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,1.94591014905531,0,1.38629436111989,0,3.29583686600433,1.6094379124341,1.94591014905531,0,0,0,0,0,0,0,0,0,3.13549421592915,1,7.8386
"226",0,0,1.09861228866811,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,2.07944154167984,0,0.693147180559945,0,3.55534806148941,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0,0,0,2.56494935746154,0,5.19438
"227",0,0,0,0,0,0,0,0,1.94591014905531,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,4.79579054559674,0,3.76120011569356,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.97029191355212,0.693147180559945,0,0,4.30406509320417,0,3.04452243772342,0,0,0,0,0.693147180559945,0,0,0,0,4.21950770517611,2,9.69849
"228",2.19722457733622,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,1.79175946922805,0,0,0,0,0,0,2.99573227355399,0,2.83321334405622,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.45434729625351,0,0,0,0,0,0,0,1.09861228866811,3.89182029811063,0,0,3.49650756146648,0,4.07501
"229",0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,3.55534806148941,0,3.58351893845611,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0.693147180559945,0,0,2.94443897916644,0,2.39789527279837,0,0,0,0,0,0,3.91202300542815,0,0,3.61091791264422,5,14.5866
"230",0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,3.46573590279973,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.94591014905531,3.76120011569356,0,0,0,3.52636052461616,0,3.04452243772342,0,1.09861228866811,0,0,0,0,3.46573590279973,0,0,4.15888308335967,3,12.2036
"231",0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0.693147180559945,0,2.30258509299405,0,2.39789527279837,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,4.0943445622221,0,2.19722457733622,0,0,0,0,1.38629436111989,0,0,0,0,2.89037175789616,3,9.52046
"232",0,0.693147180559945,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,4.24849524204936,1.94591014905531,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,3.89182029811063,0,2.39789527279837,0,0,0,0,0,0,3.04452243772342,0,0,4.15888308335967,5,12.52
"233",0,0,0,0,1.6094379124341,0,0,0,1.09861228866811,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,3.61091791264422,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,2.70805020110221,2.30258509299405,0,0,0,0,0,0,1.6094379124341,0,0,2.63905732961526,1,0
