file,V1,V2,V3,V4,V5,bug,loc,bf,hcm
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMessageSendName,2.197224577,5.117993812,0,0,0,0,3.80666249,2,2.07169
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodName,3.80666249,4.127134385,0,0.693147181,0,0,3.465735903,0,4.07501
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodReturnType,0,3.784189634,1.386294361,2.890371758,0,0,2.564949357,1,4.07501
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodTypeParameter,3.258096538,4.394449155,0,0,0,0,3.135494216,1,7.8386
org::eclipse::jdt::internal::codeassist::complete::CompletionOnPackageReference,2.944438979,3.465735903,0,3.526360525,0,0,2.564949357,0,5.19438
org::eclipse::jdt::internal::codeassist::complete::CompletionOnParameterizedQualifiedTypeReference,2.397895273,5.517452896,0,4.158883083,0,0,4.219507705,2,9.69849
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedAllocationExpression,2.079441542,5.117993812,0.693147181,2.833213344,0,0,3.496507561,0,4.07501
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedNameReference,1.386294361,4.983606622,0,3.761200116,0,0,3.610917913,5,14.5866
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedTypeReference,0.693147181,4.927253685,0,4.48863637,1.098612289,0,4.158883083,3,12.2036
org::eclipse::jdt::internal::codeassist::complete::CompletionOnSingleNameReference,0,4.59511985,0,3.850147602,0,0,2.890371758,3,9.52046
org::eclipse::jdt::internal::codeassist::complete::CompletionOnSingleTypeReference,0,5.209486153,2.564949357,3.583518938,1.386294361,0,4.158883083,5,12.52
org::eclipse::jdt::internal::codeassist::complete::CompletionOnStringLiteral,3.80666249,3.713572067,0,3.663561646,2.48490665,0,2.63905733,1,0
org::eclipse::jdt::internal::codeassist::complete::CompletionParser,1.386294361,7.911324019,6.253828812,9.474625867,0,1,8.387312271,102,37.9039
org::eclipse::jdt::internal::codeassist::complete::CompletionScanner,0.693147181,2.48490665,0,7.716906135,0,0,6.680854679,24,19.3371
org::eclipse::jdt::internal::codeassist::complete::InvalidCursorLocation,3.583518938,2.890371758,0,3.17805383,0,0,1.386294361,0,4.07501
org::eclipse::jdt::internal::codeassist::CompletionElementNotifier,0,6.634633358,0,1.098612289,2.079441542,0,4.919980926,1,0
org::eclipse::jdt::internal::codeassist::CompletionEngine,5.509388337,10.39708563,2.944438979,7.859413155,4.219507705,7,8.901366564,205,48.228
org::eclipse::jdt::internal::codeassist::CompletionRequestorWrapper,1.609437912,6.881411304,1.791759469,0,0,1,5.726847748,0,4.07501
org::eclipse::jdt::internal::codeassist::CompletionUnitStructureRequestor,0,6.450470422,0,3.044522438,5.442417711,0,4.859812404,2,1.29357
org::eclipse::jdt::internal::codeassist::impl::AssistAnnotation,0.693147181,0,0,2.197224577,3.871201011,0,2.079441542,1,0
org::eclipse::jdt::internal::codeassist::impl::AssistCompilationUnit,0,3.17805383,0,0,4.820281566,0,3.091042453,1,0
org::eclipse::jdt::internal::codeassist::impl::AssistImportContainer,2.397895273,0,0,0,4.060443011,0,2.397895273,1,0
org::eclipse::jdt::internal::codeassist::impl::AssistImportDeclaration,1.945910149,0,1.386294361,1.791759469,3.761200116,0,2.079441542,1,0
org::eclipse::jdt::internal::codeassist::impl::AssistInitializer,0,3.135494216,0,0,4.248495242,0,2.63905733,1,0
org::eclipse::jdt::internal::codeassist::impl::AssistOptions,6.410174882,3.850147602,2.302585093,0,3.988984047,0,5.049856007,8,14.1631
org::eclipse::jdt::internal::codeassist::impl::AssistPackageDeclaration,0,0,0,2.944438979,3.912023005,0,2.397895273,1,0
org::eclipse::jdt::internal::codeassist::impl::AssistParser,0,6.56526497,1.945910149,8.422882512,2.708050201,0,7.233455419,34,21.8696
org::eclipse::jdt::internal::codeassist::impl::AssistSourceField,0,4.189654742,0,0,4.852030264,0,3.737669618,2,1.29357
org::eclipse::jdt::internal::codeassist::impl::AssistSourceMethod,0,4.624972813,0,0.693147181,4.744932128,0,3.80666249,2,1.29357
org::eclipse::jdt::internal::codeassist::impl::AssistSourceType,0,4.976733742,0,0,5.036952602,0,4.094344562,3,2.35255
org::eclipse::jdt::internal::codeassist::impl::AssistTypeParameter,0,2.397895273,0,0,3.931825633,0,2.079441542,1,0
org::eclipse::jdt::internal::codeassist::impl::Engine,4.262679877,6.717804695,0,0,3.401197382,1,5.442417711,20,20.393
org::eclipse::jdt::internal::codeassist::InternalCompletionContext,0,4.820281566,1.791759469,4.430816799,3.36729583,1,3.891820298,12,9.68336
org::eclipse::jdt::internal::codeassist::InternalCompletionProposal,1.098612289,5.945420609,0,0,3.688879454,1,4.852030264,5,10.0703
org::eclipse::jdt::internal::codeassist::InternalExtendedCompletionContext,0.693147181,7.72001794,0,4.262679877,5.347107531,2,6.475432717,4,2.38886
org::eclipse::jdt::internal::codeassist::MissingTypesGuesser,0,7.713784617,0,0,1.098612289,0,5.231108617,3,2.51582
org::eclipse::jdt::internal::codeassist::select::SelectionJavadoc,3.465735903,5.771441123,4.077537444,0.693147181,0,0,4.394449155,3,4.59811
org::eclipse::jdt::internal::codeassist::select::SelectionJavadocParser,0,5.583496309,3.526360525,5.877735782,0,0,4.820281566,4,10.1241
org::eclipse::jdt::internal::codeassist::select::SelectionNodeFound,1.945910149,3.583518938,1.791759469,0,0,0,1.609437912,2,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnArgumentName,3.583518938,4.356708827,0.693147181,0,0,0,3.295836866,1,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnExplicitConstructorCall,3.931825633,4.17438727,0,2.772588722,0,0,3.555348061,1,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnFieldReference,2.63905733,4.736198448,0,2.48490665,0,0,3.17805383,1,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnFieldType,2.079441542,3.737669618,1.098612289,1.609437912,0,0,2.397895273,1,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnImportReference,2.944438979,0,1.386294361,3.761200116,1.609437912,0,2.564949357,0,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnLocalName,3.828641396,3.80666249,0,2.079441542,0,0,3.218875825,2,6.20089
org::eclipse::jdt::internal::codeassist::select::SelectionOnMessageSend,1.945910149,5.587248658,0,3.218875825,0,0,4.189654742,2,4.98614
org::eclipse::jdt::internal::codeassist::select::SelectionOnNameOfMemberValuePair,1.386294361,4.204692619,3.044522438,1.945910149,0,0,2.890371758,0,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnPackageReference,0.693147181,0,0,4.110873864,2.564949357,0,2.48490665,0,5.19438
org::eclipse::jdt::internal::codeassist::select::SelectionOnParameterizedQualifiedTypeReference,2.48490665,5.497168225,0,2.397895273,0,0,3.784189634,3,9.21398
org::eclipse::jdt::internal::codeassist::select::SelectionOnParameterizedSingleTypeReference,2.833213344,4.727387819,0,0,0,0,3.091042453,0,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedAllocationExpression,3.401197382,5.433722004,0.693147181,1.609437912,0,0,4.094344562,4,9.07976
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedNameReference,3.258096538,5.33753808,0.693147181,2.833213344,0,0,3.761200116,4,6.73444
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedSuperReference,1.098612289,4.49980967,0,3.044522438,0,0,2.833213344,1,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedTypeReference,2.302585093,5.164785974,0,2.890371758,0,0,3.663561646,3,6.70304
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleNameReference,3.295836866,5.398162702,0,1.386294361,0,0,3.713572067,3,7.99656
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleTypeReference,0.693147181,5.342334252,0,1.945910149,0.693147181,0,3.583518938,3,6.70304
org::eclipse::jdt::internal::codeassist::select::SelectionOnSuperReference,2.079441542,4.276666119,0.693147181,2.772588722,0,0,2.833213344,1,4.07501
org::eclipse::jdt::internal::codeassist::select::SelectionParser,0,6.690842277,4.543294782,8.071530894,0.693147181,1,7.081708586,25,19.7948
org::eclipse::jdt::internal::codeassist::select::SelectionScanner,0,2.944438979,0,4.983606622,0,0,3.465735903,1,4.07501
org::eclipse::jdt::internal::codeassist::SelectionEngine,4.418840608,8.140898461,0,6.71417053,3.850147602,1,7.081708586,56,32.2544
org::eclipse::jdt::internal::codeassist::ThrownExceptionFinder,4.060443011,5.501258211,4.394449155,3.465735903,0,0,4.33073334,3,1.26759
org::eclipse::jdt::internal::codeassist::UnresolvedReferenceNameFinder,0,6.821107472,4.382026635,6.364750757,1.098612289,0,5.774551546,7,7.9636
org::eclipse::jdt::internal::compiler::AbstractAnnotationProcessorManager,2.944438979,3.931825633,0,0,5.099866428,0,0,2,5.54249
org::eclipse::jdt::internal::compiler::ast::AbstractMethodDeclaration,6.033086222,6.466144724,3.871201011,5.062595033,0,0,5.752572639,35,24.8564
org::eclipse::jdt::internal::compiler::ast::AbstractVariableDeclaration,4.736198448,4.990432587,2.708050201,0,0,0,4.060443011,1,6.20089
org::eclipse::jdt::internal::compiler::ast::AllocationExpression,5.575949103,6.9902565,4.532599493,1.791759469,0,1,5.823045895,20,24.5715
org::eclipse::jdt::internal::compiler::ast::AND_AND_Expression,5.831882477,0,6.486160789,3.17805383,0,0,5.442417711,12,12.0762
org::eclipse::jdt::internal::compiler::ast::Annotation,5.752572639,6.950814768,4.094344562,4.219507705,0,1,5.880532986,26,27.4521
org::eclipse::jdt::internal::compiler::ast::AnnotationMethodDeclaration,4.219507705,5.509388337,3.218875825,4.143134726,0,0,4.859812404,2,7.51373
org::eclipse::jdt::internal::compiler::ast::Argument,4.779123493,6.023447593,2.772588722,0,0,0,4.890349128,13,20.4932
org::eclipse::jdt::internal::compiler::ast::ArrayAllocationExpression,4.852030264,5.556828062,4.718498871,2.564949357,0,0,4.96284463,5,9.13341
org::eclipse::jdt::internal::compiler::ast::ArrayInitializer,4.605170186,5.627621114,5.953243334,0,0,0,5.278114659,17,20.2492
org::eclipse::jdt::internal::compiler::ast::ArrayQualifiedTypeReference,3.526360525,5.056245805,2.302585093,0,0,0,4.143134726,4,7.282
org::eclipse::jdt::internal::compiler::ast::ArrayReference,5.313205979,5.407171771,6.049733455,0,0,0,5.068904202,10,17.5763
org::eclipse::jdt::internal::compiler::ast::ArrayTypeReference,2.708050201,4.990432587,2.564949357,1.098612289,0,0,3.970291914,4,6.73444
org::eclipse::jdt::internal::compiler::ast::AssertStatement,5.872117789,4.9698133,5.062595033,3.526360525,1.098612289,2,5.099866428,9,14.8017
org::eclipse::jdt::internal::compiler::ast::Assignment,5.758901774,6.326149473,5.308267697,2.197224577,0,0,5.402677382,28,27.6825
org::eclipse::jdt::internal::compiler::ast::ASTNode,5.96100534,7.813187268,3.218875825,0,2.995732274,1,6.184148891,55,37.8606
org::eclipse::jdt::internal::compiler::ast::BinaryExpression,5.476463552,5.669880923,8.674538762,1.791759469,0,0,7.486052618,18,19.8456
org::eclipse::jdt::internal::compiler::ast::Block,5.583496309,2.995732274,3.610917913,0,0,0,4.584967479,5,5.26853
org::eclipse::jdt::internal::compiler::ast::BranchStatement,4.718498871,0,4.189654742,3.044522438,0,0,3.688879454,10,11.17
org::eclipse::jdt::internal::compiler::ast::BreakStatement,5.484796933,2.48490665,3.218875825,1.386294361,0,0,4.290459441,6,7.32455
org::eclipse::jdt::internal::compiler::ast::CaseStatement,4.976733742,5.187385806,5.327876169,0,0,0,4.574710979,15,21.1473
org::eclipse::jdt::internal::compiler::ast::CastExpression,6.01615716,7.201916318,6.666956792,0,0,1,6.068425588,50,34.6202
org::eclipse::jdt::internal::compiler::ast::CharLiteral,1.945910149,2.772588722,4.691347882,4.219507705,0,0,4.290459441,1,7.18983
org::eclipse::jdt::internal::compiler::ast::ClassLiteralAccess,4.094344562,5.556828062,4.369447852,0,0,0,4.290459441,9,23.7357
org::eclipse::jdt::internal::compiler::ast::Clinit,5.92157842,5.910796644,5.075173815,5.18178355,0,2,5.446737372,14,15.4387
org::eclipse::jdt::internal::compiler::ast::CombinedBinaryExpression,5.579729826,4.905274778,6.690842277,5.38907173,3.295836866,0,5.587248658,4,3.63513
org::eclipse::jdt::internal::compiler::ast::CompilationUnitDeclaration,7.057036982,6.33150185,2.772588722,6.184148891,0.693147181,2,6.285998095,29,30.7687
org::eclipse::jdt::internal::compiler::ast::CompoundAssignment,5.293304825,5.099866428,5.655991811,3.496507561,0,0,5.017279837,6,13.7206
org::eclipse::jdt::internal::compiler::ast::ConditionalExpression,6.516193076,6.257667588,7.153833802,1.386294361,0,0,6.100318952,24,20.8651
org::eclipse::jdt::internal::compiler::ast::ConstructorDeclaration,6.552507887,6.711740395,5.030437921,4.820281566,0,3,6.08221891,40,29.7618
org::eclipse::jdt::internal::compiler::ast::ContinueStatement,5.587248658,2.397895273,2.63905733,1.945910149,0.693147181,0,4.33073334,6,7.3557
org::eclipse::jdt::internal::compiler::ast::DoStatement,6.313548046,0,4.718498871,2.564949357,0,0,5.099866428,17,14.2097
org::eclipse::jdt::internal::compiler::ast::DoubleLiteral,4.060443011,2.397895273,4.859812404,3.688879454,1.791759469,0,4.454347296,2,7.15525
org::eclipse::jdt::internal::compiler::ast::EmptyStatement,5.036952602,0,2.772588722,1.609437912,0,0,3.496507561,1,7.98927
org::eclipse::jdt::internal::compiler::ast::EqualExpression,6.410174882,5.049856007,7.795646536,1.791759469,0,0,6.684611728,21,19.5457
org::eclipse::jdt::internal::compiler::ast::ExplicitConstructorCall,5.913503006,7.064759028,3.850147602,0,0,1,5.899897354,21,23.2611
org::eclipse::jdt::internal::compiler::ast::Expression,6.285998095,7.207118856,7.23489842,1.791759469,0.693147181,0,6.634633358,57,33.6845
org::eclipse::jdt::internal::compiler::ast::ExtendedStringLiteral,4.007333185,0,3.526360525,4.477336814,0,0,3.401197382,3,5.19438
org::eclipse::jdt::internal::compiler::ast::FalseLiteral,3.761200116,0,4.9698133,0,0,0,3.663561646,2,7.2883
org::eclipse::jdt::internal::compiler::ast::FieldDeclaration,5.638354669,6.66440902,4.615120517,0,0,0,5.488937726,41,30.6378
org::eclipse::jdt::internal::compiler::ast::FieldReference,5.934894196,7.198931241,6.418364936,1.791759469,0.693147181,6,6.306275287,43,27.3399
org::eclipse::jdt::internal::compiler::ast::FloatLiteral,3.931825633,3.433987204,4.94875989,3.401197382,2.302585093,0,4.454347296,2,7.15525
org::eclipse::jdt::internal::compiler::ast::ForeachStatement,6.843749949,6.22059017,6.152732695,1.945910149,5.081404365,2,6.11368218,24,23.6077
org::eclipse::jdt::internal::compiler::ast::ForStatement,6.991176887,0,5.356586275,3.931825633,0,0,5.840641657,18,16.4642
org::eclipse::jdt::internal::compiler::ast::IfStatement,6.428105273,1.791759469,5.303304908,3.33220451,0,0,5.262690189,15,13.3833
org::eclipse::jdt::internal::compiler::ast::ImportReference,4.110873864,3.713572067,1.791759469,3.63758616,0,0,3.583518938,2,7.7102
org::eclipse::jdt::internal::compiler::ast::Initializer,5.017279837,4.795790546,3.688879454,2.63905733,0,0,4.406719247,4,7.6133
org::eclipse::jdt::internal::compiler::ast::InstanceOfExpression,5.153291594,4.859812404,4.59511985,0,0,1,4.262679877,13,16.213
org::eclipse::jdt::internal::compiler::ast::IntLiteral,3.36729583,4.276666119,5.087596335,4.770684624,1.098612289,0,4.709530201,4,9.8326
org::eclipse::jdt::internal::compiler::ast::IntLiteralMinValue,0,0,3.295836866,2.197224577,0,0,2.079441542,0,4.08525
org::eclipse::jdt::internal::compiler::ast::Javadoc,5.826000107,8.025843344,3.091042453,1.945910149,0,3,6.563855527,48,24.4246
org::eclipse::jdt::internal::compiler::ast::JavadocAllocationExpression,0,6.553933404,0.693147181,0,0,0,4.96284463,27,21.221
org::eclipse::jdt::internal::compiler::ast::JavadocArgumentExpression,3.295836866,5.666426688,3.713572067,0,0,0,4.204692619,15,19.225
org::eclipse::jdt::internal::compiler::ast::JavadocArrayQualifiedTypeReference,0.693147181,4.844187086,2.48490665,0.693147181,0,0,2.63905733,6,6.60309
org::eclipse::jdt::internal::compiler::ast::JavadocArraySingleTypeReference,0,4.663439094,3.044522438,0.693147181,0,0,2.708050201,6,6.60309
org::eclipse::jdt::internal::compiler::ast::JavadocFieldReference,3.091042453,5.950642553,1.945910149,0,0,1,4.477336814,22,20.2148
org::eclipse::jdt::internal::compiler::ast::JavadocImplicitTypeReference,2.63905733,5.739792912,3.135494216,0,0,0,4.521788577,9,17.2339
org::eclipse::jdt::internal::compiler::ast::JavadocMessageSend,3.784189634,6.661854741,2.079441542,0,0,0,5.164785974,28,22.6963
org::eclipse::jdt::internal::compiler::ast::JavadocQualifiedTypeReference,0,5.780743516,2.079441542,0,0,0,3.891820298,23,17.6478
org::eclipse::jdt::internal::compiler::ast::JavadocReturnStatement,4.369447852,4.691347882,3.496507561,0,0,0,3.401197382,13,11.4634
org::eclipse::jdt::internal::compiler::ast::JavadocSingleNameReference,3.828641396,5.099866428,2.708050201,0,0,0,3.433987204,10,6.15815
org::eclipse::jdt::internal::compiler::ast::JavadocSingleTypeReference,0.693147181,5.894402834,1.791759469,0,0,0,4.204692619,26,21.1753
org::eclipse::jdt::internal::compiler::ast::LabeledStatement,5.749392986,0,4.343805422,2.995732274,0.693147181,0,4.532599493,8,12.7023
org::eclipse::jdt::internal::compiler::ast::Literal,3.951243719,3.663561646,3.044522438,0,0,0,3.258096538,0,4.07501
org::eclipse::jdt::internal::compiler::ast::LocalDeclaration,5.700443573,6.156978986,4.828313737,1.098612289,0,0,5.347107531,29,27.1274
org::eclipse::jdt::internal::compiler::ast::LongLiteral,2.890371758,4.382026635,4.955827058,4.927253685,0,0,4.859812404,5,15.218
org::eclipse::jdt::internal::compiler::ast::LongLiteralMinValue,0,0,3.465735903,0,0,0,2.079441542,0,6.61333
org::eclipse::jdt::internal::compiler::ast::MagicLiteral,0.693147181,0,0,2.708050201,1.386294361,0,2.564949357,0,4.07501
org::eclipse::jdt::internal::compiler::ast::MarkerAnnotation,2.079441542,3.663561646,3.17805383,2.397895273,0,0,2.833213344,2,7.45849
org::eclipse::jdt::internal::compiler::ast::MemberValuePair,1.791759469,6.304448802,5.645446898,0,0,0,5.247024072,16,19.8678
org::eclipse::jdt::internal::compiler::ast::MessageSend,5.916202063,7.525100746,5.236441963,0,0.693147181,4,6.204557763,37,30.738
org::eclipse::jdt::internal::compiler::ast::MethodDeclaration,5.583496309,6.194405391,0,0,0,2,5.293304825,17,23.1815
org::eclipse::jdt::internal::compiler::ast::NameReference,0,5.017279837,1.386294361,0,0.693147181,0,3.555348061,3,6.93237
org::eclipse::jdt::internal::compiler::ast::NormalAnnotation,3.17805383,4.532599493,4.094344562,1.945910149,0,0,3.828641396,2,8.43551
org::eclipse::jdt::internal::compiler::ast::NullLiteral,3.912023005,3.33220451,4.17438727,0,0,0,3.496507561,7,9.14824
org::eclipse::jdt::internal::compiler::ast::NumberLiteral,1.791759469,0,0,3.17805383,0,0,2.48490665,0,4.07501
org::eclipse::jdt::internal::compiler::ast::OperatorExpression,0,0,0,8.85509298,1.098612289,0,7.327123292,4,6.61079
org::eclipse::jdt::internal::compiler::ast::OR_OR_Expression,5.739792912,0.693147181,6.489204931,4.060443011,0,0,5.424950017,12,12.0762
org::eclipse::jdt::internal::compiler::ast::ParameterizedQualifiedTypeReference,1.098612289,7.140453043,0,0,0,1,5.693732139,32,28.5804
org::eclipse::jdt::internal::compiler::ast::ParameterizedSingleTypeReference,3.737669618,6.889591308,0,0,0,1,5.501258211,29,26.4203
org::eclipse::jdt::internal::compiler::ast::PostfixExpression,4.382026635,2.197224577,4.442651256,0.693147181,0,0,3.688879454,0,3.9771
org::eclipse::jdt::internal::compiler::ast::PrefixExpression,3.871201011,2.079441542,3.988984047,0,0,0,3.36729583,1,3.9771
org::eclipse::jdt::internal::compiler::ast::QualifiedAllocationExpression,5.351858133,7.329093736,5.036952602,2.708050201,0,1,6.02827852,25,25.3215
org::eclipse::jdt::internal::compiler::ast::QualifiedNameReference,6.289715571,8.05452261,6.65544035,2.944438979,2.302585093,7,6.894670039,48,34.4998
org::eclipse::jdt::internal::compiler::ast::QualifiedSuperReference,3.737669618,4.248495242,3.044522438,0,0,1,3.663561646,3,5.29522
org::eclipse::jdt::internal::compiler::ast::QualifiedThisReference,4.33073334,5.493061443,4.276666119,0,1.609437912,0,4.343805422,4,13.45
org::eclipse::jdt::internal::compiler::ast::QualifiedTypeReference,1.945910149,6.165417854,0.693147181,0.693147181,0,0,4.663439094,16,25.0807
org::eclipse::jdt::internal::compiler::ast::Reference,3.713572067,4.48863637,4.634728988,0,0,1,3.761200116,3,8.0715
org::eclipse::jdt::internal::compiler::ast::ReturnStatement,6.182084907,5.272999559,5.733341277,0,1.098612289,1,5.384495063,26,22.412
org::eclipse::jdt::internal::compiler::ast::SingleMemberAnnotation,3.218875825,4.465908119,3.784189634,0,0,0,3.555348061,2,11.3038
org::eclipse::jdt::internal::compiler::ast::SingleNameReference,6.342121419,7.703007682,6.981934677,2.48490665,2.890371758,6,6.66949809,40,30.8847
org::eclipse::jdt::internal::compiler::ast::SingleTypeReference,3.135494216,5.420534999,2.833213344,0,0,0,4.158883083,4,13.4078
org::eclipse::jdt::internal::compiler::ast::Statement,5.429345629,5.204006687,4.820281566,2.48490665,3.044522438,0,4.605170186,9,12.6182
org::eclipse::jdt::internal::compiler::ast::StringLiteral,4.882801923,3.401197382,4.356708827,1.609437912,0,0,4.290459441,7,6.55214
org::eclipse::jdt::internal::compiler::ast::StringLiteralConcatenation,3.912023005,0,3.688879454,4.418840608,0,0,3.850147602,1,4.07501
org::eclipse::jdt::internal::compiler::ast::SubRoutineStatement,4.762173935,2.197224577,4.189654742,0,0,0,3.465735903,10,10.0134
org::eclipse::jdt::internal::compiler::ast::SuperReference,3.433987204,4.418840608,2.833213344,0,0,0,3.737669618,2,6.71778
org::eclipse::jdt::internal::compiler::ast::SwitchStatement,6.445719819,5.638354669,5.318119994,5.209486153,0,1,5.814130532,19,19.2089
org::eclipse::jdt::internal::compiler::ast::SynchronizedStatement,5.963579344,3.555348061,5.257495372,3.713572067,2.708050201,0,5.068904202,17,15.2779
org::eclipse::jdt::internal::compiler::ast::ThisReference,4.934473933,4.143134726,4.510859507,0,0,0,4.369447852,3,8.4257
org::eclipse::jdt::internal::compiler::ast::ThrowStatement,5.236441963,3.970291914,3.80666249,0,0,0,3.80666249,3,13.1052
org::eclipse::jdt::internal::compiler::ast::TrueLiteral,0.693147181,3.931825633,4.919980926,0,0,0,3.688879454,2,7.2883
org::eclipse::jdt::internal::compiler::ast::TryStatement,7.738488122,4.574710979,6.118097198,6.115892125,1.098612289,3,6.665683718,31,22.8522
org::eclipse::jdt::internal::compiler::ast::TypeDeclaration,6.91274282,8.105609402,4.736198448,4.779123493,2.708050201,3,6.43775165,60,37.7605
org::eclipse::jdt::internal::compiler::ast::TypeParameter,3.931825633,5.204006687,3.433987204,0,0,0,4.110873864,5,6.62651
org::eclipse::jdt::internal::compiler::ast::TypeReference,3.258096538,6.484635236,3.401197382,0,0,0,4.976733742,16,21.1415
org::eclipse::jdt::internal::compiler::ast::UnaryExpression,4.812184355,4.59511985,6.308098442,2.772588722,0,0,5.537334267,10,17.3206
org::eclipse::jdt::internal::compiler::ast::WhileStatement,6.690842277,0,5.023880521,2.302585093,0,0,5.451038454,15,13.1474
org::eclipse::jdt::internal::compiler::ast::Wildcard,0.693147181,5.697093487,2.890371758,0,0,0,4.276666119,2,6.88643
org::eclipse::jdt::internal::compiler::ASTVisitor,6.637258031,6.809039306,6.89060912,0,0,0,2.302585093,3,5.96416
org::eclipse::jdt::internal::compiler::batch::ClasspathDirectory,1.098612289,4.418840608,0,0,6.274762021,0,4.919980926,9,17.8093
org::eclipse::jdt::internal::compiler::batch::ClasspathJar,0,2.944438979,0,4.727387819,6.605297921,1,5.049856007,9,15.9456
org::eclipse::jdt::internal::compiler::batch::ClasspathLocation,0.693147181,3.218875825,0.693147181,0,5.176149733,0,2.772588722,7,10.8648
org::eclipse::jdt::internal::compiler::batch::ClasspathSourceJar,0,3.663561646,0,0.693147181,4.96284463,0,2.079441542,2,3.93934
org::eclipse::jdt::internal::compiler::batch::CompilationUnit,0,2.63905733,0,3.465735903,5.241747015,0,3.931825633,4,5.68889
org::eclipse::jdt::internal::compiler::batch::FileFinder,0,1.609437912,0,0.693147181,4.290459441,0,3.17805383,2,5.12326
org::eclipse::jdt::internal::compiler::batch::FileSystem,0,5.231108617,0,0,6.920671504,0,5.293304825,18,19.9756
org::eclipse::jdt::internal::compiler::batch::Main,9.1454818,2.197224577,1.791759469,6.381816017,8.512582579,2,7.846980982,117,49.9143
org::eclipse::jdt::internal::compiler::ClassFile,5.525452939,8.189522111,6.498282149,10.24088793,0,6,8.718336502,69,43.9774
org::eclipse::jdt::internal::compiler::ClassFilePool,0,2.772588722,0,3.135494216,3.828641396,0,3.433987204,0,4.65831
org::eclipse::jdt::internal::compiler::classfmt::AnnotationInfo,0,3.433987204,4.394449155,6.880384082,4.532599493,0,5.758901774,1,6.92842
org::eclipse::jdt::internal::compiler::classfmt::AnnotationMethodInfo,0,4.584967479,0,5.627621114,4.17438727,0,4.564348191,0,7.26753
org::eclipse::jdt::internal::compiler::classfmt::AnnotationMethodInfoWithAnnotations,0,3.912023005,1.386294361,2.302585093,4.077537444,0,3.295836866,0,1.06049
org::eclipse::jdt::internal::compiler::classfmt::ClassFileReader,4.043051268,7.155396302,1.098612289,7.297768283,6.616065185,0,6.586171655,27,22.1081
org::eclipse::jdt::internal::compiler::classfmt::ClassFileStruct,0.693147181,0,0,5.429345629,1.945910149,0,4.219507705,2,8.93874
org::eclipse::jdt::internal::compiler::classfmt::ClassFormatException,4.477336814,1.609437912,0,3.871201011,5.141663557,0,3.401197382,2,4.08525
org::eclipse::jdt::internal::compiler::classfmt::ElementValuePairInfo,0,0,3.36729583,0,4.477336814,0,3.36729583,0,3.5829
org::eclipse::jdt::internal::compiler::classfmt::FieldInfo,0,5.323009979,4.394449155,6.639875834,3.688879454,0,5.723585102,11,17.9172
org::eclipse::jdt::internal::compiler::classfmt::FieldInfoWithAnnotation,0,2.995732274,0,4.584967479,3.912023005,0,3.713572067,0,3.76811
org::eclipse::jdt::internal::compiler::classfmt::InnerClassInfo,0,4.48863637,0,5.283203729,3.988984047,0,4.290459441,3,3.97098
org::eclipse::jdt::internal::compiler::classfmt::MethodInfo,0,6.095824562,3.295836866,6.951772164,4.007333185,0,5.973809612,13,18.395
org::eclipse::jdt::internal::compiler::classfmt::MethodInfoWithAnnotations,0,3.610917913,1.386294361,4.356708827,3.951243719,0,3.583518938,0,1.06049
org::eclipse::jdt::internal::compiler::classfmt::MethodInfoWithParameterAnnotations,0,4.17438727,0,4.025351691,4.17438727,0,3.583518938,0,1.06049
org::eclipse::jdt::internal::compiler::codegen::BranchLabel,3.663561646,4.406719247,5.602118821,5.916202063,3.258096538,1,5.298317367,9,12.482
org::eclipse::jdt::internal::compiler::codegen::CachedIndexEntry,0,2.48490665,0,0,1.945910149,0,1.609437912,0,1.10349
org::eclipse::jdt::internal::compiler::codegen::CaseLabel,2.48490665,0,4.33073334,4.369447852,0,0,3.850147602,3,10.0961
org::eclipse::jdt::internal::compiler::codegen::CharArrayCache,0,0,1.609437912,1.386294361,6.251903883,0,4.779123493,4,8.57238
org::eclipse::jdt::internal::compiler::codegen::CodeStream,4.753590191,7.73280753,8.394347361,9.644652055,4.49980967,3,8.702510257,66,39.6428
