"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","bug","loc","bf","hcm"
"143",5.79301360838414,0,0,0,0,3.87120101090789,0,0,1.38629436111989,0,0,0,2.30258509299405,0,2.99573227355399,0,0,0,0,0,0,2.77258872223978,3,4.07501
"144",7.01121398735037,0,0,0,0,0,0,0,1.38629436111989,0,1.79175946922805,0,0,0,3.36729582998647,1.38629436111989,0,0,0.693147180559945,0,0,5.05624580534831,11,6.84846
"145",6.67582322163485,0,0,0,1.6094379124341,0,0,0,1.6094379124341,1.09861228866811,1.6094379124341,0,0,0,3.09104245335832,0,0,0,0,0,0,4.85203026391962,10,7.95479
"146",7.00124562206948,0,0,0,0,3.2188758248682,0,0,1.09861228866811,1.09861228866811,0,0,0,0,3.49650756146648,0,0,0,0.693147180559945,0,0,5.04985600724954,11,6.84846
"147",6.41345895716736,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,4.67282883446191,9,7.95479
"148",6.10479323241498,0.693147180559945,0,0,0,3.49650756146648,5.40717177146012,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,4.39444915467244,4,6.84846
"149",3.29583686600433,0,0,0,0,3.71357206670431,0,0,2.56494935746154,0,0,2.63905732961526,0,4.87519732320115,0,2.19722457733622,0,4.84418708645859,0,0,0,2.39789527279837,0,7.70736
"150",3.68887945411394,0,1.38629436111989,0,0,5.0998664278242,2.19722457733622,0,0,3.8286413964891,0,1.09861228866811,0,0,0,6.65157187358973,0,0,0,0,0,4.56434819146784,2,7.83265
"151",0,3.04452243772342,1.6094379124341,0,1.94591014905531,2.19722457733622,0,0,1.09861228866811,0,0,2.99573227355399,0,0,3.97029191355212,5.65599181081985,5.68357976733868,0,2.89037175789616,4.71849887129509,0,1.38629436111989,13,10.425
"152",0,3.61091791264422,2.99573227355399,0,0,0,0,0,0,2.56494935746154,0,6.66440902035041,1.38629436111989,2.56494935746154,0,0,4.96284463025991,3.78418963391826,3.58351893845611,0.693147180559945,0,5.30330490805908,6,12.4195
"153",0,9.59048767210006,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,2.94443897916644,0,2,5.18178355029209,62,26.6608
"154",2.484906649788,4.99721227376411,0,0,0,1.6094379124341,0,0,3.71357206670431,0,0,3.95124371858143,0,0,0,5.8111409929767,6.5366915975913,2.63905732961526,0,5.05624580534831,0,5.46383180502561,3,6.49924
"155",3.76120011569356,1.09861228866811,0,0.693147180559945,4.85203026391962,5.46806014113513,3.63758615972639,0,1.09861228866811,0,0.693147180559945,6.70441435496411,0,7.09754885061479,2.63905732961526,4.06044301054642,0,6.18001665365257,0,6.03068526026126,1,5.39362754635236,24,18.7552
"156",4.75359019110636,6.30444880242198,0,4.83628190695148,2.07944154167984,4.29045944114839,6.04737217904628,4.69134788222914,0,5.26269018890489,0.693147180559945,8.22630598801551,1.79175946922805,4.98360662170834,0,4.04305126783455,3.2188758248682,9.76169354691824,3.98898404656427,5.56452040732269,4,6.96508034560141,172,45.5046
"157",0,0,0,0,2.30258509299405,2.77258872223978,0,3.97029191355212,0,0,0,4.23410650459726,0,5.65948221575962,0,4.4188406077966,0,0,0,0,0,3.97029191355212,3,6.00951
"158",0.693147180559945,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,3.13549421592915,0,0,0.693147180559945,3.68887945411394,0,1.09861228866811,0,0,0,1.38629436111989,1,4.07501
"159",4.24849524204936,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.18965474202643,5.39816270151775,2.94443897916644,1.79175946922805,0,0,0,3.97029191355212,3,8.22982
"160",3.09104245335832,0.693147180559945,3.80666248977032,1.09861228866811,0.693147180559945,0,4.52178857704904,0,0,0,0,7.34665516317654,0,4.4188406077966,0,0,2.56494935746154,5.03043792139244,4.56434819146784,4.51085950651685,0,3.09104245335832,30,15.5832
"161",0,0,0,4.65396035015752,0,2.39789527279837,2.484906649788,0,0,4.23410650459726,0,5.28320372873799,0,2.07944154167984,4.48863636973214,6.4723462945009,0,6.30991827822652,0,7.7484600238997,2,4.96284463025991,9,9.2993
"162",0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,3.09104245335832,2.30258509299405,2.484906649788,0,0,0,3.52636052461616,0,1.38629436111989,0,4.07501
"163",0,0,2.39789527279837,3.29583686600433,0,2.56494935746154,0,0,0,3.85014760171006,0,0,0,3.55534806148941,0,0,3.36729582998647,0,0,3.97029191355212,1,2.484906649788,3,6.22874
"164",0,1.09861228866811,2.63905732961526,3.09104245335832,0.693147180559945,0,0,0,0,0,0,0,0,2.99573227355399,0,1.94591014905531,0,0,0.693147180559945,3.36729582998647,0,1.38629436111989,0,4.07501
"165",0,0,3.98898404656427,3.52636052461616,0,2.484906649788,0,2.39789527279837,0,1.79175946922805,0,0,0,2.63905732961526,0.693147180559945,0,3.04452243772342,2.77258872223978,0,4.07753744390572,0,2.56494935746154,2,4.07501
"166",0,0,1.38629436111989,2.19722457733622,0,1.6094379124341,0,0,0.693147180559945,0,0,0,0,3.04452243772342,2.77258872223978,0,0,0,0,3.55534806148941,0,1.38629436111989,0,4.07501
"167",0,0,2.89037175789616,4.67282883446191,0,4.54329478227,0,0,0,3.49650756146648,0,0,0,0.693147180559945,0,0,2.99573227355399,3.61091791264422,0,4.94875989037817,1,2.63905732961526,9,9.97058
"168",0,0.693147180559945,1.6094379124341,2.56494935746154,0,0,0,0,0,0,0,0,0,3.04452243772342,1.94591014905531,0,0,1.6094379124341,0,3.55534806148941,0,1.38629436111989,0,4.07501
"169",0,0,0,3.25809653802148,0,0,0,1.09861228866811,0,0,0,0,0,2.99573227355399,0,1.38629436111989,2.89037175789616,0,0,3.93182563272433,1,1.38629436111989,2,6.65039
"170",0,0,3.61091791264422,3.76120011569356,0,0,0,1.09861228866811,0,0,0,0,0,4.07753744390572,2.83321334405622,4.34380542185368,2.30258509299405,0,0,5.12396397940326,1,2.39789527279837,1,0
"171",0,0,2.99573227355399,0,1.09861228866811,2.07944154167984,0,0,0,0,0.693147180559945,0,1.09861228866811,3.04452243772342,0,4.36944785246702,0,3.89182029811063,0,5.00394630594546,1,2.83321334405622,2,4.07501
"172",0,0,0,4.62497281328427,0,0,0,0,0,0,0,0,0,6.18826412308259,0,2.94443897916644,0,4.77912349311153,3.29583686600433,8.52575642207673,0,4.00733318523247,41,23.9899
"173",0,0,0,5.07517381523383,0,2.30258509299405,0,3.25809653802148,0,0,0,0,0,4.21950770517611,0,4.79579054559674,4.02535169073515,4.20469261939097,0,5.94017125272043,0,4.71849887129509,13,8.50274
"174",0,0,1.09861228866811,0,0,2.94443897916644,0,0,0,0,0,3.09104245335832,0,0,0,3.76120011569356,0,5.55682806169954,0,6.19236248947487,0,3.43398720448515,11,13.6626
"175",0,0,0,6.29710931993394,4.62497281328427,0,6.66695679242921,0,4.74493212836325,0,4.62497281328427,0,0,0,0,0,0,0,3.13549421592915,8.86290829511863,1,7.02731451403978,37,28.279
"176",0,1.09861228866811,0,0,1.09861228866811,4.06044301054642,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,1.38629436111989,4.70048036579242,0,2.56494935746154,1,4.07501
"177",0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0.693147180559945,0,0,3.68887945411394,0,1.38629436111989,0,4.07501
"178",0,0,0,0,0,0,4.33073334028633,1.94591014905531,0,0,0,0,0,4.77068462446567,0,3.55534806148941,0,0,0,4.96284463025991,0,3.17805383034795,10,5.79221
"179",0,0,0,3.25809653802148,0,0,1.38629436111989,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,4.76217393479776,0,0,3,1.78303
"180",0,0,0,1.6094379124341,0,3.43398720448515,1.6094379124341,0,0,2.63905732961526,0,0,0,0,0,2.30258509299405,0,4.07753744390572,0,4.48863636973214,0,1.38629436111989,3,5.99114
"181",0,0,0.693147180559945,3.55534806148941,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,3.55534806148941,0,1.38629436111989,1,3.29051
"182",0,0,0,3.71357206670431,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,2.83321334405622,0,1.94591014905531,2.56494935746154,0,0,3.89182029811063,0,1.6094379124341,1,3.29051
"183",0,0,2.63905732961526,3.80666248977032,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,3.13549421592915,3.87120101090789,3.46573590279973,0,0,0,4.78749174278205,2,2.83321334405622,6,8.6615
"184",3.36729582998647,1.6094379124341,0,0,3.36729582998647,0,8.46083445774685,0,6.10255859461357,0,0,0,3.91202300542815,0,0,7.13489085156588,1.38629436111989,0,5.25749537202778,7.45818615734049,1,6.73578001424233,37,26.5988
"185",2.30258509299405,5.3890717298165,0,0.693147180559945,3.36729582998647,3.3322045101752,0,0,5.68697535633982,0,0,6.22851100359118,0.693147180559945,5.65948221575962,0,6.14418563412565,4.87519732320115,5.03695260241363,0,3.29583686600433,0,4.15888308335967,15,17.0375
"186",0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52402141520612,0,0,0,1,6.41836493593621,0,4.07501
"187",0.693147180559945,0,3.43398720448515,0,0,0,0,0,0.693147180559945,1.09861228866811,0,3.63758615972639,0,0.693147180559945,0,4.57471097850338,2.484906649788,0,0,2.19722457733622,0,0,2,3.83244
"188",0,0,3.17805383034795,0,0,0,0,0,0,0,0,3.8286413964891,0,1.38629436111989,0.693147180559945,0,0,0,0,0.693147180559945,0,1.38629436111989,0,4.07501
"189",5.31320597904179,1.09861228866811,0,0,0,4.99043258677874,0,2.19722457733622,3.04452243772342,0,0,4.33073334028633,1.09861228866811,6.16120732169508,5.84354441703136,6.16541785423142,3.85014760171006,0,3.2188758248682,3.63758615972639,0,2.99573227355399,5,14.6865
"190",0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,7.14677217945264,0,0,0,1,0,2,7.48389
"191",3.17805383034795,1.38629436111989,0,0,0,3.63758615972639,0,0,0,0,0,4.31748811353631,0,5.7268477475872,0,4.79579054559674,0,5.63478960316925,0,0,0,2.89037175789616,3,15.6356
"192",1.09861228866811,0,0,0,0,0,0,0,0,0,0,4.30406509320417,0,3.29583686600433,0,0,1.09861228866811,0,1.6094379124341,0,0,2.56494935746154,1,4.07501
"193",0,0,0,6.36818718635049,0,4.48863636973214,4.70953020131233,3.61091791264422,0,3.76120011569356,1.09861228866811,0,0,0,0,0.693147180559945,4.59511985013459,0,2.77258872223978,0,0,5.40717177146012,1,5.0061
"194",1.38629436111989,0,0,7.1608459066643,7.45703208912238,4.72738781871234,1.6094379124341,0,3.61091791264422,0,3.68887945411394,0,1.09861228866811,0,2.07944154167984,0.693147180559945,6.10924758276437,0,1.09861228866811,0,0,6.64509096950564,26,15.3647
"195",0,0,0,3.8286413964891,0,4.90527477843843,0,2.19722457733622,0.693147180559945,0,6.88959130835447,0,0,0,2.56494935746154,0,0,0,0,0,0,3.40119738166216,3,9.58612
"196",2.30258509299405,0,0.693147180559945,3.49650756146648,0,3.13549421592915,0,2.19722457733622,0,3.8286413964891,1.94591014905531,1.6094379124341,0,0,0,0,0,0,0,0,0,1.38629436111989,1,6.94335
"197",0,0,0,2.89037175789616,0,0,0,3.66356164612965,0,1.09861228866811,1.79175946922805,0,0,0,4.14313472639153,1.09861228866811,0,0.693147180559945,3.43398720448515,0,0,3.49650756146648,0,0
"198",0,0,0,2.83321334405622,0,0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,4.02535169073515,0,1.09861228866811,0,0,0,0,2.39789527279837,3,3.00217
"199",0,0,0,3.66356164612965,0,0,2.99573227355399,3.93182563272433,0,0,2.63905732961526,0,0.693147180559945,0,0,0,2.39789527279837,0,0,0,0,3.3322045101752,2,4.07501
"200",0,0,0,0,0,0.693147180559945,0,4.43081679884331,1.94591014905531,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,3.17805383034795,1,2.36846
"201",0,0,0,1.38629436111989,2.94443897916644,2.07944154167984,0,2.83321334405622,0,1.94591014905531,3.40119738166216,0,1.09861228866811,0,0,3.09104245335832,0,0,0,0,0,2.89037175789616,0,4.07501
"202",0,0,0,4.07753744390572,2.83321334405622,0,2.56494935746154,3.85014760171006,0,2.39789527279837,0,1.09861228866811,0,0,0,2.94443897916644,0,0.693147180559945,0,0,0,3.73766961828337,0,4.07501
"203",0,0,0,3.52636052461616,0,0,0,3.3322045101752,0,0,3.17805383034795,0,0,0,0,2.94443897916644,0,0,0,0,0,3.04452243772342,2,7.8386
"204",0,0,0,4.00733318523247,0,1.38629436111989,1.6094379124341,2.30258509299405,0,0,0,0,1.09861228866811,0.693147180559945,3.43398720448515,2.56494935746154,0,0,0,0,0,2.70805020110221,1,4.07501
"205",0,0,0,0,2.63905732961526,0.693147180559945,0,2.83321334405622,0,0,2.77258872223978,0,0,0,0.693147180559945,2.99573227355399,0.693147180559945,2.39789527279837,0,0,0,2.56494935746154,0,4.07501
"206",0,0,0,4.26267987704132,0,0,0,1.38629436111989,0,0,3.66356164612965,0,1.38629436111989,0,0,4.26267987704132,3.85014760171006,0,0,0,0,4.04305126783455,4,4.01609
"207",0,0,0,4.91265488573605,0,0,0,3.78418963391826,2.07944154167984,0,3.91202300542815,1.6094379124341,1.94591014905531,0,0,4.23410650459726,4.38202663467388,0,2.07944154167984,0,0,4.34380542185368,4,3.58431
"208",0,0,0,4.57471097850338,0,0,0,0,0,0,2.30258509299405,0,1.38629436111989,0,0,4.24849524204936,3.95124371858143,0,0,0,0,4.04305126783455,3,1.5732
"209",0,0,0,4.47733681447821,0,0,0,0,0,1.38629436111989,3.95124371858143,0,0,0,0,2.39789527279837,2.99573227355399,0,0,0,0,2.89037175789616,7,3.58431
"210",0,0,0,4.67282883446191,2.39789527279837,0,0,0,1.94591014905531,0,0,0,1.38629436111989,0,0.693147180559945,4.17438726989564,3.89182029811063,0,0,0,0,4.04305126783455,3,1.5732
"211",0,0,0,4.57471097850338,0,0,0,0.693147180559945,0,0,2.484906649788,0,2.19722457733622,0.693147180559945,0,4.00733318523247,4.0943445622221,0,0,0,0,4.02535169073515,3,1.5732
"212",0,0,0,4.94875989037817,0,0,0,3.58351893845611,0,3.52636052461616,3.09104245335832,0,0,0,0,2.83321334405622,5.01727983681492,0.693147180559945,2.70805020110221,0,1,4.75359019110636,3,4.63008
"213",0,0,0,4.40671924726425,0,0,0,0,0,0,3.76120011569356,1.79175946922805,1.6094379124341,0,0,2.77258872223978,3.04452243772342,0,0,0,0,2.89037175789616,3,3.58431
"214",0,0,0,4.23410650459726,0,0,0,1.09861228866811,1.38629436111989,0,2.99573227355399,0.693147180559945,0,0,0,1.6094379124341,0,0,0,0,0,3.17805383034795,2,6.93237
"215",0,2.56494935746154,0,2.07944154167984,2.30258509299405,0,0,1.38629436111989,0,0,3.13549421592915,0.693147180559945,0,0,0,2.70805020110221,0,0,0,0,0,2.94443897916644,2,8.05174
"216",0,0,0,3.87120101090789,1.94591014905531,0,0,0,0,0,3.40119738166216,0,0,0,0,2.07944154167984,0.693147180559945,0,0,0,0,3.09104245335832,2,6.93237
"217",0,0,0,2.56494935746154,0,0,0,3.63758615972639,0,0,3.17805383034795,0,0,0,1.94591014905531,2.39789527279837,3.17805383034795,0,0,0,0,3.25809653802148,2,6.20089
"218",0,0,0,3.73766961828337,0,0,0,0,0,3.63758615972639,1.38629436111989,0,0,0,3.3322045101752,0,0,0,0,0,0,2.77258872223978,1,6.94335
"219",0,0,0,4.29045944114839,2.56494935746154,0,0,2.19722457733622,0.693147180559945,4.54329478227,2.07944154167984,0,0,0,0,2.484906649788,0,0,0,0,0,3.66356164612965,3,9.27985
"220",0,0,0,2.56494935746154,2.484906649788,0,0,2.39789527279837,0.693147180559945,0,0,0,0,0,2.94443897916644,2.89037175789616,0.693147180559945,0.693147180559945,1.6094379124341,0,0,2.30258509299405,0,0
"221",0,0,0,4.54329478227,2.19722457733622,0,0,3.61091791264422,0,2.63905732961526,2.63905732961526,0,1.6094379124341,0,0,1.6094379124341,2.39789527279837,0,0.693147180559945,0,0,3.73766961828337,2,10.696
"222",0,0,0,4.7361984483945,0,0,3.17805383034795,3.49650756146648,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,3.80666248977032,2,2.07169
"223",0,0,0,2.99573227355399,0,0,0,3.71357206670431,0,0,2.39789527279837,2.63905732961526,0,0,2.63905732961526,1.38629436111989,2.19722457733622,0,0,0,0,3.46573590279973,0,4.07501
"224",1.09861228866811,0,0,0,0.693147180559945,0,0.693147180559945,1.09861228866811,0,0,1.79175946922805,0,0,0,3.85014760171006,1.79175946922805,0,0.693147180559945,0,0,0,2.56494935746154,1,4.07501
"225",0,0,0,3.52636052461616,0,0,3.68887945411394,2.56494935746154,0,0,0,2.89037175789616,0,1.09861228866811,0,1.09861228866811,0,0,0,0,0,3.13549421592915,1,7.8386
"226",0,0.693147180559945,0,0,2.63905732961526,0,0,3.04452243772342,0,0,3.04452243772342,0,0,2.07944154167984,0,3.09104245335832,0,0,0,0,0,2.56494935746154,0,5.19438
"227",0,0,0,4.98360662170834,3.85014760171006,0,4.11087386417331,3.85014760171006,0,0,1.09861228866811,0,1.6094379124341,0,0,2.70805020110221,1.38629436111989,0,0.693147180559945,0,0,4.21950770517611,2,9.69849
"228",0,0,0,3.61091791264422,1.09861228866811,0,0,2.70805020110221,0,4.34380542185368,3.97029191355212,0,0.693147180559945,0,0,2.19722457733622,0,0,0.693147180559945,0,0,3.49650756146648,0,4.07501
"229",0,0,1.09861228866811,3.97029191355212,3.49650756146648,0,0,2.30258509299405,0.693147180559945,4.39444915467244,0,0,0,0,0,2.70805020110221,0,0,0,0,0,3.61091791264422,5,14.5866
"230",0,0,0,4.24849524204936,4.00733318523247,0,0,3.09104245335832,0,2.70805020110221,0,0.693147180559945,3.52636052461616,0,0,3.2188758248682,1.94591014905531,1.94591014905531,0,0,0,4.15888308335967,3,12.2036
"231",0,0,1.94591014905531,4.23410650459726,2.30258509299405,0,0,3.13549421592915,0,0,1.38629436111989,0,0,0,3.13549421592915,2.70805020110221,0,0,0,0,0,2.89037175789616,3,9.52046
"232",0,0,0,4.89783979995091,3.43398720448515,2.30258509299405,0,3.36729582998647,0,2.39789527279837,0.693147180559945,0,0,0,0.693147180559945,2.83321334405622,0,1.6094379124341,0,0,0,4.15888308335967,5,12.52
"233",0,0,0,3.17805383034795,1.38629436111989,0,0,0,0,2.484906649788,3.73766961828337,0,0,2.30258509299405,0,2.77258872223978,3.43398720448515,0,0,0.693147180559945,0,2.63905732961526,1,0
"234",0,0,1.09861228866811,6.18620862390049,9.23737171102721,5.91079664404053,3.46573590279973,0,1.09861228866811,0,6.75110146893676,0,0,0,8.3240937614504,0,0,0,4.92725368515721,0,1,8.38731227056172,102,37.9039
"235",0,0,0,0,5.93489419561959,0,0,0,7.53849499941346,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,6.68085467879022,24,19.3371
"236",0,0,0,2.63905732961526,0,0,1.09861228866811,1.38629436111989,2.07944154167984,0,0,3.87120101090789,0,0,0,0,0,1.38629436111989,0,0,0,1.38629436111989,0,4.07501
"237",0,0,0,5.37527840768417,0,0,5.57594910314632,0,0,0,0.693147180559945,0,0,0,5.66988092298052,0,0,0.693147180559945,0,0,0,4.91998092582813,1,0
"238",0,0,3.3322045101752,10.149018622728,6.34035930372775,0,7.23345541862144,3.52636052461616,0.693147180559945,8.75841238945768,6.46146817635372,2.39789527279837,4.38202663467388,1.09861228866811,6.06145691892802,6.23048144757848,2.94443897916644,0.693147180559945,4.11087386417331,0,7,8.90136656405678,205,48.228
"239",2.70805020110221,0,0,6.78671695060508,0,0,4.36944785246702,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,0,1,5.7268477475872,0,4.07501
"240",0,0,0,5.58724865840025,0,0.693147180559945,0,1.38629436111989,0,3.3322045101752,3.3322045101752,0,1.38629436111989,5.04985600724954,5.90808293816893,0,0,0,3.52636052461616,0,0,4.85981240436167,2,1.29357
"241",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.89182029811063,2.07944154167984,0,0,0,0,0,0,2.07944154167984,1,0
"242",0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,4.71849887129509,3.36729582998647,0,0,0,0,0,0,3.09104245335832,1,0
"243",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.76120011569356,2.63905732961526,0,0,2.484906649788,0,0,0,2.39789527279837,1,0
"244",0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.71357206670431,2.484906649788,0,0,1.38629436111989,0,0,0,2.07944154167984,1,0
"245",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.39789527279837,4.15888308335967,2.89037175789616,0,0,0,0,0,0,2.63905732961526,1,0
"246",0,4.0943445622221,0,3.36729582998647,0,0,0,2.70805020110221,0,3.25809653802148,0,5.8636311755981,0,0,0,1.6094379124341,0,0,4.7361984483945,4.80402104473326,0,5.04985600724954,8,14.1631
"247",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.80666248977032,3.09104245335832,0.693147180559945,0,0,0,0,0,2.39789527279837,1,0
"248",0,0,0,0,8.16650031915505,4.15888308335967,0,1.09861228866811,0,0,0,0,1.94591014905531,0.693147180559945,7.39203156751459,0,0,0,4.17438726989564,0,0,7.23345541862144,34,21.8696
"249",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.07753744390572,4.56434819146784,3.61091791264422,0,0,1.09861228866811,0,0,0,3.73766961828337,2,1.29357
"250",0,0,0,0,0.693147180559945,0,3.55534806148941,0,0,0,0,0,4.14313472639153,4.51085950651685,3.25809653802148,0,0,0,1.6094379124341,0,0,3.80666248977032,2,1.29357
"251",0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,4.24849524204936,4.90527477843843,3.73766961828337,0.693147180559945,0,0,0,0,0,4.0943445622221,3,2.35255
"252",0,0,0,2.19722457733622,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,3.89182029811063,0,0.693147180559945,0,0,0,0.693147180559945,0,2.07944154167984,1,0
"253",0,0,0,5.03043792139244,0,0,3.66356164612965,0,0,5.79605775076537,0,4.39444915467244,1.38629436111989,2.89037175789616,5.65599181081985,0,0,0,0,3.13549421592915,1,5.44241771052179,20,20.393
"254",0,0,0,4.38202663467388,2.94443897916644,1.6094379124341,0,2.07944154167984,0,1.94591014905531,4.15888308335967,2.39789527279837,2.19722457733622,3.29583686600433,0,2.07944154167984,2.484906649788,0,0,0,1,3.89182029811063,12,9.68336
"255",0,0,0,5.65248918026865,0,0,4.07753744390572,0,0,0.693147180559945,0,0,3.8286413964891,3.13549421592915,0,1.6094379124341,0.693147180559945,0,0,2.07944154167984,1,4.85203026391962,5,10.0703
"256",0,0,0,5.33271879326537,0,3.52636052461616,3.98898404656427,0.693147180559945,0,7.35179986905778,0,0.693147180559945,0,5.47227067367148,6.07304453410041,0,0,0,0,2.39789527279837,2,6.47543271670409,4,2.38886
"257",0,0,0,7.11801620446533,0,2.83321334405622,5.98645200528444,2.484906649788,0,5.01727983681492,4.00733318523247,0,5.93224518744801,0,0,0,0,0,1.38629436111989,0,0,5.23110861685459,3,2.51582
"258",0,0,0,5.76832099579377,0,3.2188758248682,2.19722457733622,0,1.38629436111989,3.58351893845611,0,0,0,0,0,0,3.09104245335832,0,0,0,0,4.39444915467244,3,4.59811
"259",0,0,1.38629436111989,5.30330490805908,5.86078622346587,3.61091791264422,0,0,0,0,2.63905732961526,0,0,0,2.39789527279837,0,3.76120011569356,0,0,0,0,4.82028156560504,4,10.1241
"260",0,0,0,2.70805020110221,0,2.30258509299405,0,0,0,2.83321334405622,0,2.07944154167984,0,0,0,0,0,0,0,0,0,1.6094379124341,2,4.07501
"261",1.6094379124341,0,0,0,1.79175946922805,0,3.09104245335832,4.11087386417331,0,2.89037175789616,1.09861228866811,1.6094379124341,0,0,0,0,0,0,0,0,0,3.29583686600433,1,4.07501
"262",0.693147180559945,0,0,3.29583686600433,2.99573227355399,0,0,3.61091791264422,0,3.46573590279973,0,0,0,0.693147180559945,0,2.77258872223978,0,0,0,0,0,3.55534806148941,1,4.07501
"263",0,0,0,0,3.17805383034795,1.38629436111989,0,3.2188758248682,0.693147180559945,4.35670882668959,1.09861228866811,0,0,0,0,0,2.07944154167984,0,0,0,0,3.17805383034795,1,4.07501
"264",0,0,0,0,0,0,0,2.83321334405622,0,0,1.6094379124341,0,0,0,3.25809653802148,2.19722457733622,0,0,0.693147180559945,0,0,2.39789527279837,1,4.07501
"265",0,0,0,0,2.63905732961526,0.693147180559945,0,2.94443897916644,0,0,2.56494935746154,0,0,2.07944154167984,1.38629436111989,0,2.63905732961526,0,0,0,0,2.56494935746154,0,4.07501
"266",0.693147180559945,0,0,0,0,0,0.693147180559945,3.78418963391826,0,0,2.83321334405622,0,0,0,2.77258872223978,0,3.04452243772342,0,0,0,0,3.2188758248682,2,6.20089
"267",0,0,0,2.99573227355399,3.78418963391826,1.79175946922805,3.04452243772342,2.99573227355399,0,5.12989871492307,2.30258509299405,1.79175946922805,0,0,0,0,2.19722457733622,0,0,0,0,4.18965474202643,2,4.98614
"268",0,0,0,2.99573227355399,0,0,0,3.36729582998647,0,0,2.70805020110221,0,2.30258509299405,0,2.19722457733622,0,0.693147180559945,0,2.83321334405622,0,0,2.89037175789616,0,4.07501
"269",0,1.09861228866811,0,0,3.29583686600433,0,0,3.3322045101752,0,0,0.693147180559945,0,0,0,0,2.77258872223978,0,1.09861228866811,0,0,0,2.484906649788,0,5.19438
"270",0,0,0,0,3.76120011569356,1.6094379124341,4.06044301054642,4.04305126783455,0.693147180559945,1.79175946922805,1.09861228866811,0,4.57471097850338,0,0,0,0,0,0.693147180559945,0,0,3.78418963391826,3,9.21398
"271",0,0,0,3.95124371858143,0,0,0,3.78418963391826,0,0,2.89037175789616,0,2.89037175789616,0,0,0,0,0,0,0,0,3.09104245335832,0,4.07501
"272",0,0,0,4.20469261939097,1.79175946922805,0,1.09861228866811,2.99573227355399,0,4.86753445045558,3.73766961828337,0,0,0,0,0,0,0,0,0,0,4.0943445622221,4,9.07976
"273",0.693147180559945,0,0,0.693147180559945,3.87120101090789,1.09861228866811,2.484906649788,3.17805383034795,1.09861228866811,4.969813299576,2.94443897916644,0,0,0,0,0.693147180559945,0,0,0,0,0,3.76120011569356,4,6.73444
"274",0,0,0,3.63758615972639,2.70805020110221,0,0.693147180559945,2.94443897916644,0,2.484906649788,2.77258872223978,0,2.70805020110221,0.693147180559945,0,0,0,0,0,0,0,2.83321334405622,1,4.07501
"275",0,0,0,3.87120101090789,2.56494935746154,0,0,3.17805383034795,0,4.33073334028633,0,0,3.71357206670431,0.693147180559945,0,1.09861228866811,0,0,0,0,0,3.66356164612965,3,6.70304
"276",0,0,0,3.85014760171006,2.484906649788,0,0,2.07944154167984,0,5.11198778835654,2.63905732961526,1.79175946922805,0,0,0,0,0,0,0,1.09861228866811,0,3.71357206670431,3,7.99656
"277",0,0,0,0,3.04452243772342,1.6094379124341,0,3.58351893845611,0,4.90527477843843,0,0,2.94443897916644,0,0,1.38629436111989,0,0,0,1.09861228866811,0,3.58351893845611,3,6.70304
"278",0,0,0,0,2.99573227355399,1.09861228866811,0.693147180559945,3.13549421592915,0,3.58351893845611,1.38629436111989,0,1.94591014905531,0,0,0,1.6094379124341,1.09861228866811,0,0,0,2.83321334405622,1,4.07501
"279",0,0,0,4.88280192258637,7.96589273508453,4.61512051684126,0,1.6094379124341,0,0,4.91265488573605,0,1.79175946922805,1.38629436111989,6.73221070646721,0,0,0.693147180559945,1.09861228866811,0,1,7.08170858610557,25,19.7948
