"","V1","V2","V3","V4","bug","loc","bf","hcm"
"317",4.70048036579242,0,4.15888308335967,0,0,3.49650756146648,1,7.98927
"318",7.90100705199242,0,6.21060007702465,0,0,6.68461172766793,21,19.5457
"319",7.35436233042148,1.09861228866811,3.04452243772342,0,1,5.89989735358249,21,23.2611
"320",7.93522953981691,4.26267987704132,6.01615715969835,1.6094379124341,0,6.63463335786169,57,33.6845
"321",0.693147180559945,4.35670882668959,4.57471097850338,0,0,3.40119738166216,3,5.19438
"322",5.14166355650266,2.77258872223978,0,0,0,3.66356164612965,2,7.2883
"323",6.98749024700099,3.25809653802148,4.04305126783455,0,0,5.48893772615669,41,30.6378
"324",7.72090525193678,2.07944154167984,4.24849524204936,1.09861228866811,6,6.30627528694802,43,27.3399
"325",4.87519732320115,4.81218435537242,0,1.94591014905531,0,4.45434729625351,2,7.15525
"326",7.49776170062257,2.39789527279837,3.78418963391826,5.3890717298165,2,6.11368217983223,24,23.6077
"327",7.12689080889881,2.56494935746154,4.51085950651685,0.693147180559945,0,5.8406416573734,18,16.4642
"328",6.48920493132532,2.77258872223978,5.18738580584075,0,0,5.26269018890489,15,13.3833
"329",4.06044301054642,0,4.45434729625351,0,0,3.58351893845611,2,7.7102
"330",5.32300997913841,0.693147180559945,4.77068462446567,0,0,4.40671924726425,4,7.6133
"331",5.79605775076537,0,4.26267987704132,0,1,4.26267987704132,13,16.213
"332",5.0998664278242,4.07753744390572,5.06259503302697,0.693147180559945,0,4.70953020131233,4,9.8326
"333",0,0,3.55534806148941,0,0,2.07944154167984,0,4.08525
"334",7.84776253747361,6.22851100359118,5.88332238848828,0,3,6.56385552653213,48,24.4246
"335",6.48463523563525,3.3322045101752,3.09104245335832,0,0,4.96284463025991,27,21.221
"336",5.5683445037611,1.09861228866811,4.52178857704904,0,0,4.20469261939097,15,19.225
"337",4.7361984483945,2.19722457733622,2.89037175789616,0.693147180559945,0,2.63905732961526,6,6.60309
"338",4.4188406077966,3.17805383034795,3.09104245335832,0,0,2.70805020110221,6,6.60309
"339",5.9427993751267,2.63905732961526,2.89037175789616,0,1,4.47733681447821,22,20.2148
"340",5.70044357339069,3.71357206670431,2.07944154167984,0,0,4.52178857704904,9,17.2339
"341",6.68210859744981,3.46573590279973,1.38629436111989,0,0,5.16478597392351,28,22.6963
"342",5.7268477475872,3.2188758248682,0,0,0,3.89182029811063,23,17.6478
"343",4.89783979995091,4.21950770517611,2.94443897916644,0,0,3.40119738166216,13,11.4634
"344",5.13579843705026,3.98898404656427,0,0,0,3.43398720448515,10,6.15815
"345",5.80814248998044,3.61091791264422,0,0,0,4.20469261939097,26,21.1753
"346",5.64190707093811,3.04452243772342,4.69134788222914,0,0,4.53259949315326,8,12.7023
"347",4.51085950651685,1.09861228866811,2.89037175789616,0,0,3.25809653802148,0,4.07501
"348",6.73933662735717,2.77258872223978,3.61091791264422,0,0,5.34710753071747,29,27.1274
"349",4.99043258677874,4.77912349311153,4.70953020131233,0,0,4.85981240436167,5,15.218
"350",0,0,3.46573590279973,0,0,2.07944154167984,0,6.61333
"351",0,0,2.83321334405622,1.09861228866811,0,2.56494935746154,0,4.07501
"352",2.484906649788,2.70805020110221,3.98898404656427,0,0,2.83321334405622,2,7.45849
"353",6.24610676548156,0,5.76519110278484,0,0,5.24702407216049,16,19.8678
"354",7.77821147451249,3.2188758248682,0,0,4,6.20455776256869,37,30.738
"355",6.46614472423762,2.19722457733622,4.65396035015752,0,2,5.29330482472449,17,23.1815
"356",5.02388052084628,0.693147180559945,1.09861228866811,0,0,3.55534806148941,3,6.93237
"357",3.25809653802148,2.19722457733622,4.99721227376411,0,0,3.8286413964891,2,8.43551
"358",4.89783979995091,2.07944154167984,0,0,0,3.49650756146648,7,9.14824
"359",0,0,3.36729582998647,0,0,2.484906649788,0,4.07501
"360",0,0,8.85409390765552,2.30258509299405,0,7.32712329225929,4,6.61079
"361",6.65929391968364,1.09861228866811,5.50125821054473,0,0,5.4249500174814,12,12.0762
"362",7.11151211649616,0,3.66356164612965,0,1,5.6937321388027,32,28.5804
"363",6.89162589705225,0,3.68887945411394,0,1,5.50125821054473,29,26.4203
"364",4.62497281328427,0,4.27666611901606,0,0,3.68887945411394,0,3.9771
"365",0,3.13549421592915,4.45434729625351,0,0,3.36729582998647,1,3.9771
"366",7.50439155916124,2.30258509299405,4.34380542185368,0,1,6.0282785202307,25,25.3215
"367",8.38685668968823,2.70805020110221,4.43081679884331,1.38629436111989,7,6.89467003943348,48,34.4998
"368",4.40671924726425,0,3.91202300542815,0,1,3.66356164612965,3,5.29522
"369",5.84643877505772,0.693147180559945,3.80666248977032,1.09861228866811,0,4.34380542185368,4,13.45
"370",6.05443934626937,0,4.07753744390572,0,0,4.66343909411207,16,25.0807
"371",5.41610040220442,0,1.94591014905531,0,1,3.76120011569356,3,8.0715
"372",6.64768837356333,3.8286413964891,5.14749447681345,0.693147180559945,1,5.38449506278909,26,22.412
"373",3.63758615972639,0,4.76217393479776,0,0,3.55534806148941,2,11.3038
"374",8.21932609390609,2.70805020110221,5.04985600724954,1.79175946922805,6,6.66949808985788,40,30.8847
"375",5.34233425196481,2.39789527279837,3.8286413964891,0,0,4.15888308335967,4,13.4078
"376",6.10031895202006,3.91202300542815,3.97029191355212,2.83321334405622,0,4.60517018598809,9,12.6182
"377",4.98360662170834,4.21950770517611,3.40119738166216,0,0,4.29045944114839,7,6.55214
"378",1.79175946922805,3.49650756146648,4.8283137373023,2.30258509299405,0,3.85014760171006,1,4.07501
"379",5.01063529409626,3.55534806148941,1.94591014905531,0,0,3.46573590279973,10,10.0134
"380",4.48863636973214,0,3.71357206670431,0,0,3.73766961828337,2,6.71778
"381",6.91075078796194,1.38629436111989,5.66988092298052,0,1,5.81413053182507,19,19.2089
"382",6.25575004175337,3.49650756146648,4.70048036579242,1.94591014905531,0,5.06890420222023,17,15.2779
"383",5.56068163101553,2.19722457733622,3.17805383034795,0,0,4.36944785246702,3,8.4257
"384",5.47646355193151,3.29583686600433,2.77258872223978,1.6094379124341,0,3.80666248977032,3,13.1052
"385",5.19295685089021,2.19722457733622,0,0,0,3.68887945411394,2,7.2883
"386",8.0179667034936,4.74493212836325,4.91265488573605,2.70805020110221,3,6.66568371778241,31,22.8522
"387",8.25842246245888,4.969813299576,6.29341927884648,2.99573227355399,3,6.4377516497364,60,37.7605
"388",5.41610040220442,0,3.63758615972639,0,0,4.11087386417331,5,6.62651
"389",6.53378883793334,0,3.09104245335832,0,0,4.97673374242057,16,21.1415
"390",6.33150184989369,0,5.40717177146012,0,0,5.53733426701854,10,17.3206
"391",6.81783057145415,1.6094379124341,3.87120101090789,0,0,5.4510384535657,15,13.1474
"392",5.68017260901707,3.17805383034795,0,0,0,4.27666611901606,2,6.88643
"393",6.74875954749168,6.64378973314767,6.93828448401696,0,0,2.30258509299405,3,5.96416
"394",2.56494935746154,2.63905732961526,0,6.38012253689976,0,4.91998092582813,9,17.8093
"395",0,2.56494935746154,4.12713438504509,6.67959918584438,1,5.04985600724954,9,15.9456
"396",2.94443897916644,1.94591014905531,0,5.18738580584075,0,2.77258872223978,7,10.8648
"397",0,0,0,5.2040066870768,0,2.07944154167984,2,3.93934
"398",3.36729582998647,1.09861228866811,0,5.31320597904179,0,3.93182563272433,4,5.68889
"399",0,2.484906649788,0,4.20469261939097,0,3.17805383034795,2,5.12326
"400",3.58351893845611,0,0.693147180559945,7.05875815251866,0,5.29330482472449,18,19.9756
"401",6.98286275146894,4.75359019110636,7.26122509197192,9.42027709580311,2,7.84698098213879,117,49.9143
"402",10.383286797697,4.26267987704132,5.03695260241363,1.38629436111989,6,8.71833650245078,69,43.9774
"403",3.68887945411394,0,0,3.78418963391826,0,3.43398720448515,0,4.65831
"404",6.9782137426307,3.55534806148941,0,4.23410650459726,0,5.75890177387728,1,6.92842
"405",5.97126183979046,0,0,3.87120101090789,0,4.56434819146784,0,7.26753
"406",4.18965474202643,1.79175946922805,0,3.91202300542815,0,3.29583686600433,0,1.06049
"407",7.9168074909376,3.04452243772342,1.79175946922805,6.67708346124714,0,6.58617165485467,27,22.1081
"408",5.37989735354046,0,0,2.94443897916644,0,4.21950770517611,2,8.93874
"409",4.04305126783455,1.09861228866811,3.2188758248682,5.4249500174814,0,3.40119738166216,2,4.08525
"410",1.09861228866811,2.89037175789616,0,4.57471097850338,0,3.36729582998647,0,3.5829
"411",6.91473089271856,1.94591014905531,0,4.33073334028633,0,5.72358510195238,11,17.9172
"412",4.76217393479776,1.6094379124341,0,3.8286413964891,0,3.71357206670431,0,3.76811
"413",5.605802066296,0.693147180559945,0.693147180559945,4.17438726989564,0,4.29045944114839,3,3.97098
"414",7.28069719538474,3.2188758248682,0,4.53259949315326,0,5.97380961186926,13,18.395
"415",4.78749174278205,2.56494935746154,0,3.61091791264422,0,3.58351893845611,0,1.06049
"416",4.80402104473326,1.38629436111989,0,4.0943445622221,0,3.58351893845611,0,1.06049
"417",6.56103066589657,4.0943445622221,0.693147180559945,2.94443897916644,1,5.29831736654804,9,12.482
"418",2.89037175789616,0,0,0,0,1.6094379124341,0,1.10349
"419",4.97673374242057,3.04452243772342,0,0,0,3.85014760171006,3,10.0961
"420",0,0,0,6.26530121273771,0,4.77912349311153,4,8.57238
"421",9.94587631902792,4.21950770517611,7.14991683613211,4.9416424226093,3,8.70251025718999,66,39.6428
"422",8.12088602109284,3.17805383034795,2.56494935746154,7.09257371597468,1,5.79909265446053,16,18.4276
"423",2.484906649788,0,1.38629436111989,5.76832099579377,0,4.48863636973214,1,5.18073
"424",4.79579054559674,4.23410650459726,0,3.68887945411394,1,4.07753744390572,6,7.52192
"425",2.63905732961526,0,0,5.77455154554441,0,4.48863636973214,1,5.18073
"426",0,0,0,5.98393628068719,0,4.55387689160054,1,6.34778
"427",3.13549421592915,2.89037175789616,0,0,0,1.38629436111989,10,8.91433
"428",0,0,1.94591014905531,5.95324333428778,0,4.55387689160054,1,5.7915
"429",2.484906649788,0,0,5.84354441703136,0,4.43081679884331,1,3.42081
"430",7.01571242048723,1.79175946922805,0,2.07944154167984,0,5.78689738136671,8,7.35509
"431",7.12528309151071,2.19722457733622,4.94875989037817,5.82008293035236,2,5.98141421125448,17,14.9141
"432",6.36647044773144,0,0,0,0,5.05624580534831,4,7.88266
"433",5.73334127689775,1.09861228866811,4.59511985013459,6.68710860786651,1,5.50533153593236,22,23.6109
"434",6.04500531403601,2.63905732961526,5.64544689764324,7.82684209815829,1,6.01126717440416,32,35.4473
"435",4.17438726989564,0,1.09861228866811,6.31173480915291,0,4.77068462446567,4,5.41047
"436",0,0,0,4.54329478227,0,3.71357206670431,0,4.07501
"437",6.17170059741091,4.60517018598809,8.18172045512811,0,0,7.09090982207998,9,0
"438",0,0,0,4.12713438504509,0,2.484906649788,4,10.9438
"439",3.04452243772342,0,0,4.8283137373023,0,3.68887945411394,2,6.4938
"440",3.04452243772342,0.693147180559945,1.38629436111989,5.80513496891649,0,4.14313472639153,9,11.1338
"441",2.30258509299405,1.79175946922805,0,4.18965474202643,0,2.56494935746154,0,1.06049
"442",3.80666248977032,2.39789527279837,0,3.76120011569356,0,2.89037175789616,0,1.06049
"443",4.70953020131233,0,1.79175946922805,4.87519732320115,0,3.55534806148941,2,4.06989
"444",6.44571981938558,1.38629436111989,0,0.693147180559945,0,4.98360662170834,4,5.18843
"445",6.54678541076052,5.01727983681492,0,3.49650756146648,2,4.9416424226093,11,13.0996
"446",6.81783057145415,0,3.29583686600433,0,0,5.57972982598622,8,7.61486
"447",7.42595365707754,5.37063802812766,1.38629436111989,3.55534806148941,2,5.94017125272043,17,14.9914
"448",6.91572344863131,5.04342511691925,0.693147180559945,3.91202300542815,0,4.20469261939097,6,8.14156
"449",5.42934562895444,2.70805020110221,0.693147180559945,0,2,4.00733318523247,0,3.97098
"450",4.7361984483945,3.13549421592915,0,0,0,3.3322045101752,6,5.25685
"451",4.77912349311153,2.77258872223978,0,0,0,3.17805383034795,3,5.26853
"452",7.32052696227274,3.13549421592915,3.13549421592915,0,0,5.96100533962327,11,10.0952
"453",6.40357419793482,6.34212141872115,0,1.09861228866811,0,5.74620319054015,4,3.17913
"454",4.55387689160054,2.56494935746154,0,0,0,3.17805383034795,5,5.87361
"455",7.55590509361135,7.99699040583765,0,4.54329478227,0,7.27309259599952,15,14.1223
"456",3.78418963391826,0,0,0,0,2.99573227355399,5,8.13684
"457",3.52636052461616,0,3.25809653802148,0.693147180559945,0,3.63758615972639,1,6.77104
"458",4.02535169073515,0,0,0.693147180559945,0,3.66356164612965,1,6.77104
"459",7.76599307940768,6.10031895202006,6.82219739062049,8.41383067842108,1,6.88243747099785,76,36.059
"460",0.693147180559945,0,3.04452243772342,3.89182029811063,0,2.30258509299405,0,1.09529
"461",2.07944154167984,0,8.80896688177127,2.07944154167984,0,7.31388683163346,7,10.2807
"462",2.07944154167984,0,3.73766961828337,0,0,3.68887945411394,1,6.77104
"463",0,0,3.85014760171006,0,0,3.61091791264422,1,6.77104
"464",0,0,4.92725368515721,0,0,4.02535169073515,1,6.77104
"465",2.70805020110221,0,3.76120011569356,0.693147180559945,0,3.71357206670431,1,6.77104
"466",3.17805383034795,0,3.52636052461616,0,0,3.63758615972639,1,6.77104
"467",0,0,3.87120101090789,1.94591014905531,0,3.3322045101752,0,4.08525
"468",6.62406522779989,0,3.97029191355212,4.07753744390572,0,5.02388052084628,4,9.16287
"469",5.23644196282995,2.30258509299405,0,0,0,3.49650756146648,0,2.95593
"470",6.72142570079064,3.04452243772342,0,0.693147180559945,0,5.25227342804663,16,21.0952
"471",5.55682806169954,0,4.91998092582813,0,0,5.0998664278242,2,7.44972
"472",3.8286413964891,0,0,0,0,2.07944154167984,0,0
"473",8.29129585190541,4.91998092582813,2.99573227355399,1.6094379124341,1,6.85435450225502,46,32.4393
"474",5.61312810638807,3.78418963391826,0,1.94591014905531,0,2.94443897916644,7,16.2655
"475",8.06243279158319,4.61512051684126,3.78418963391826,3.76120011569356,1,6.30444880242198,30,29.0867
"476",6.7900972355139,0,0,3.52636052461616,0,5.35185813347607,20,18.513
"477",8.52753948347038,4.69134788222914,4.23410650459726,4.0943445622221,1,6.99576615630485,82,41.9795
"478",7.93844555116479,4.18965474202643,1.79175946922805,4.79579054559674,4,6.53378883793334,34,30.2239
"479",5.18738580584075,1.6094379124341,4.33073334028633,2.99573227355399,0,3.36729582998647,5,8.12682
"480",7.00850518208228,2.63905732961526,0.693147180559945,0,3,5.52942908751142,16,24.0421
"481",4.31748811353631,0,0,0.693147180559945,0,3.09104245335832,1,5.34312
"482",4.04305126783455,0,1.6094379124341,0,0,2.39789527279837,1,1.26811
"483",6.07534603108868,0,1.94591014905531,2.484906649788,0,4.76217393479776,2,2.22103
"484",3.29583686600433,0,1.38629436111989,0,0,1.6094379124341,0,4.07501
"485",6.68461172766793,3.52636052461616,3.36729582998647,3.71357206670431,0,5.23110861685459,11,19.5989
"486",6.44094654063292,3.68887945411394,3.36729582998647,3.17805383034795,0,5.18178355029209,8,12.6921
"487",8.65154924391532,3.40119738166216,2.99573227355399,5.66296048013595,3,6.97541392745595,44,37.4003
"488",5.08140436498446,0,0,0,0,3.52636052461616,3,5.86013
"489",8.09803475617607,3.8286413964891,0.693147180559945,0,3,6.58617165485467,34,32.6911
"490",7.45066079621154,3.29583686600433,3.66356164612965,1.6094379124341,1,5.93753620508243,24,14.8368
"491",8.04398443122155,4.69134788222914,0,1.38629436111989,3,6.60258789218934,49,28.9486
"492",8.11522197256233,4.62497281328427,0,0,8,6.61740297797448,80,41.1012
"493",5.15905529921453,0,0.693147180559945,3.73766961828337,0,3.55534806148941,1,1.47165
"494",6.76734312526539,0,0,2.30258509299405,1,4.75359019110636,5,10.9152
"495",6.35957386867238,0,1.6094379124341,4.49980967033027,4,4.91998092582813,7,14.2157
"496",4.97673374242057,0,1.09861228866811,0,0,3.2188758248682,5,11.0731
"497",7.71244383427499,3.52636052461616,1.38629436111989,0,0,6.02344759296103,44,31.4543
"498",6.97541392745595,0,0.693147180559945,0,0,3.55534806148941,14,22.2757
"499",8.1610895128458,4.0943445622221,2.30258509299405,0,2,6.76503897678054,69,35.6247
"500",4.66343909411207,0,0,2.30258509299405,0,2.63905732961526,1,4.07501
"501",4.30406509320417,0,0,0,0,2.30258509299405,3,8.13317
"502",4.81218435537242,0,0,1.38629436111989,0,2.19722457733622,2,6.55162
"503",3.93182563272433,0,0,0,0,1.94591014905531,0,4.07501
"504",5.37989735354046,1.38629436111989,0,2.19722457733622,0,3.89182029811063,2,11.296
"505",6.32076829425058,2.07944154167984,0.693147180559945,0,0,4.86753445045558,24,20.4542
"506",8.12088602109284,5.13579843705026,4.48863636973214,5.44673737166631,1,6.73459165997295,50,37.0956
"507",9.56444200779579,6.04025471127741,3.80666248977032,3.3322045101752,8,7.96485088744731,214,48.7643
"508",3.85014760171006,1.79175946922805,4.18965474202643,0,0,3.87120101090789,0,4.07501
"509",8.77801780969814,4.70048036579242,2.484906649788,4.14313472639153,6,7.28756064030972,74,39.1311
"510",5.05624580534831,0,0,1.38629436111989,0,2.39789527279837,4,5.52652
"511",3.8286413964891,0,0,0,0,1.79175946922805,1,7.88927
"512",7.34277918933185,0,0,0,2,5.11799381241676,10,20.293
"513",7.90470391387375,5.11198778835654,0,0,3,6.65157187358973,56,35.3663
"514",7.13886699994552,3.68887945411394,0,3.61091791264422,1,5.8111409929767,45,27.3456
"515",4.89783979995091,0,2.30258509299405,1.38629436111989,1,3.63758615972639,1,3.3409
"516",5.66988092298052,0.693147180559945,0,2.39789527279837,0,4.17438726989564,7,12.5452
"517",3.93182563272433,0,0,0,1,2.07944154167984,0,5.41657
"518",4.9416424226093,1.38629436111989,0,0,0,3.58351893845611,3,13.2396
"519",7.60439634879634,2.63905732961526,0,3.36729582998647,1,6.2803958389602,28,27.658
"520",3.55534806148941,7.48493028328966,8.13211877295581,4.17438726989564,7,7.24422751560335,81,29.6783
"521",5.93753620508243,2.94443897916644,8.63675242647388,7.57967882309046,0,7.72444664563354,10,15.6896
"522",0,3.63758615972639,6.22851100359118,5.37063802812766,0,5.36129216570943,6,8.41166
"523",3.66356164612965,5.20948615284142,5.56452040732269,0,0,4.11087386417331,5,7.70056
"524",5.85507192220243,7.24136628332232,7.39572160860205,2.99573227355399,3,6.67959918584438,59,24.2321
"525",0,0,3.71357206670431,0,0,2.30258509299405,6,4.98774
"526",7.1693500166706,6.49072353450251,10.4461024987915,5.71042701737487,4,0,173,43.3291
"527",0,0.693147180559945,6.68461172766793,1.09861228866811,0,5.22035582507832,2,1.29357
"528",4.00733318523247,1.38629436111989,7.30249642372733,0,0,5.52545293913178,7,11.93
"529",3.98898404656427,4.43081679884331,6.65929391968364,0,0,5.15329159449778,3,8.50122
"530",4.85981240436167,0,6.61873898351722,0,0,5.23110861685459,7,10.4389
"531",0,0,4.65396035015752,0,0,3.29583686600433,0,4.07501
"532",3.91202300542815,0.693147180559945,6.94985645500077,0,0,5.11799381241676,6,10.2069
"533",3.78418963391826,0,6.10924758276437,0,0,4.68213122712422,2,5.43024
"534",4.89783979995091,2.56494935746154,7.66105638236183,0,0,6.01615715969835,15,19.1826
"535",0,2.39789527279837,4.54329478227,0.693147180559945,0,3.17805383034795,0,4.07501
"536",5.87211778947542,2.07944154167984,7.6511201757027,0,0,6.15060276844628,12,13.767
"537",4.88280192258637,0.693147180559945,6.5424719605068,0.693147180559945,0,5.06890420222023,6,10.2014
"538",0,5.64544689764324,6.26530121273771,0,0,5.25749537202778,6,4.49837
"539",0,4.21950770517611,4.88280192258637,0,0,3.76120011569356,1,1.27976
"540",2.70805020110221,8.77955745588373,8.05769419481559,5.50533153593236,1,8.14612951002541,85,27.9911
"541",3.87120101090789,7.02019070831193,4.4188406077966,4.43081679884331,0,4.91998092582813,2,8.02975
"542",7.14834574390007,3.61091791264422,6.62406522779989,5.33271879326537,0,5.34710753071747,28,24.2091
"543",6.25190388316589,5.90536184805457,6.67708346124714,4.54329478227,0,5.50938833662798,2,1.47165
"544",4.27666611901606,4.14313472639153,3.52636052461616,4.29045944114839,0,2.70805020110221,8,9.05061
"545",3.17805383034795,0,0,3.95124371858143,0,1.6094379124341,4,4.66145
"546",3.8286413964891,0,0,0,0,1.38629436111989,3,4.08525
"547",3.29583686600433,0,0,3.04452243772342,0,1.38629436111989,3,4.08525
"548",4.70953020131233,4.76217393479776,5.26269018890489,5.60947179518496,0,5.10594547390058,11,14.0643
"549",4.91265488573605,0,5.03695260241363,6.01126717440416,0,4.84418708645859,19,11.0206
"550",5.63835466933375,0,4.49980967033027,5.01063529409626,0,3.66356164612965,13,14.2655
"551",10.0142683518795,6.71052310945243,8.43489794868941,4.53259949315326,8,8.79057347915716,194,43.7616
"552",3.29583686600433,0,0,0,0,1.38629436111989,0,4.07501
"553",0,0,3.17805383034795,5.88887795833288,0,4.94875989037817,3,1.84991
"554",3.2188758248682,3.52636052461616,2.83321334405622,6.11146733950268,2,5.03695260241363,1,1.29357
"555",7.37713371283395,4.80402104473326,7.04577657687951,0.693147180559945,0,5.7037824746562,2,1.09529
"556",6.08449941307517,4.12713438504509,8.09620827165004,4.81218435537242,0,6.74523634948436,21,0
"557",4.34380542185368,4.55387689160054,4.64439089914137,4.70953020131233,0,4.20469261939097,15,13.0619
"558",0,4.99043258677874,5.29330482472449,3.87120101090789,0,4.68213122712422,6,7.11369
"559",1.38629436111989,0,0,4.9416424226093,0,3.93182563272433,1,4.07501
"560",3.73766961828337,6.6631326959908,4.91265488573605,1.94591014905531,0,5.74300318780948,1,4.07501
"561",0.693147180559945,4.04305126783455,4.40671924726425,5.25749537202778,0,4.60517018598809,3,3.0444
"562",0,0,0,5.43372200355424,0,4.55387689160054,1,1.47165
"563",0,0,0,5.41610040220442,0,4.27666611901606,0,3.9771
"564",0,0,0,5.94542060860658,0,4.75359019110636,0,3.9771
"565",0,0,1.94591014905531,5.3890717298165,0,4.31748811353631,1,3.9771
"566",0,0,0,5.99396142730657,0,4.81218435537242,1,3.9771
"567",0,0,0,5.89440283426485,0,4.77068462446567,1,5.56106
"568",0,0,0,5.91889385427315,0,4.77068462446567,1,2.27054
"569",3.2188758248682,0,1.38629436111989,5.50533153593236,0,4.38202663467388,1,3.9771
"570",3.8286413964891,0,0,5.47646355193151,0,4.38202663467388,1,3.9771
"571",4.89034912822175,4.02535169073515,3.49650756146648,6.14418563412565,0,4.39444915467244,7,11.6815
"572",1.38629436111989,2.70805020110221,0,5.37989735354046,0,4.36944785246702,3,7.10696
"573",0,0,0,6.23048144757848,0,4.85203026391962,2,8.23039
"574",0,0,0,5.03043792139244,0,4.17438726989564,1,4.07501
"575",0,0,0,5.82894561761021,0,4.64439089914137,0,2.57445
"576",0,0,0,5.82008293035236,0,4.64439089914137,6,2.4812
"577",5.86078622346587,3.78418963391826,5.15329159449778,7.44658509915773,1,6.24222326545517,25,25.9159
"578",2.484906649788,0,0,1.94591014905531,0,0,1,0
"579",0,3.25809653802148,3.49650756146648,4.969813299576,1,4.04305126783455,1,0
"580",0,0,3.2188758248682,3.04452243772342,0,0,1,1.47165
"581",1.09861228866811,1.6094379124341,0,3.17805383034795,0,0,4,7.68944
"582",0,0,0,5.92425579741453,0,4.27666611901606,3,6.6689
"583",0,0.693147180559945,0,5.04985600724954,0,4.02535169073515,1,0
"584",0,0,0,4.969813299576,0,3.36729582998647,1,6.94335
"585",0,0,0,5.47646355193151,0,3.66356164612965,6,5.41015
"586",4.85981240436167,2.83321334405622,0,5.73009978297357,2,4.40671924726425,9,15.7259
"587",3.91202300542815,3.52636052461616,5.33753807970132,6.0282785202307,1,4.85203026391962,10,15.7424
"588",6.98193467715639,4.23410650459726,4.34380542185368,6.7719355558396,1,6.27287700654617,31,25.6644
"589",6.89669433162271,4.74493212836325,3.73766961828337,7.80791662892641,1,6.54965074223381,45,29.2704
"590",6.90875477931522,0.693147180559945,5.50533153593236,4.36944785246702,0,5.37989735354046,8,11.4729
"591",4.06044301054642,5.55682806169954,0,6.8351845861473,0,5.62040086571715,14,8.8113
"592",0,0,0,5.03695260241363,0,3.49650756146648,3,6.85444
"593",0,0,0,4.77068462446567,0,3.17805383034795,0,5.1154
"594",0,0,0,5.82894561761021,0,4.26267987704132,4,10.492
"595",2.30258509299405,0,0,3.68887945411394,0,1.38629436111989,0,4.07501
"596",5.65248918026865,3.71357206670431,3.93182563272433,8.11372608597075,2,6.46146817635372,41,36.8083
"597",3.46573590279973,0,2.19722457733622,0.693147180559945,1,1.6094379124341,0,4.07501
"598",0,0,3.49650756146648,7.13966033596492,1,5.59842195899838,28,25.0221
"599",0,1.09861228866811,0,6.74405918631135,0,5.24702407216049,8,9.44802
"600",0,0,0,6.16331480403464,0,4.62497281328427,6,10.2582
"601",0,1.38629436111989,0,6.51323011091231,0,4.69134788222914,7,14.1927
"602",0,0,0,5.18178355029209,0,2.94443897916644,5,7.56137
"603",0,0,0,5.2040066870768,0,3.52636052461616,3,2.50744
"604",2.484906649788,1.38629436111989,0,4.85203026391962,0,2.99573227355399,3,4.23423
"605",1.94591014905531,0.693147180559945,1.09861228866811,4.18965474202643,0,2.77258872223978,1,6.70721
"606",3.91202300542815,0,2.56494935746154,8.32190796823042,1,6.56103066589657,39,27.5325
"607",0,0,0,8.00269416228394,0,6.49526555593701,31,32.0766
"608",3.55534806148941,0,2.07944154167984,0,0,1.38629436111989,0,4.07501
"609",3.66356164612965,2.30258509299405,0,7.35883089834235,0,5.605802066296,14,14.9973
"610",0,0,0,4.92725368515721,0,3.73766961828337,1,4.07501
"611",0,0,0,4.02535169073515,0,2.30258509299405,0,4.07501
"612",0,0,0,5.14749447681345,0,3.80666248977032,1,4.07501
"613",5.605802066296,2.19722457733622,1.09861228866811,6.47697236288968,1,4.94875989037817,6,8.432
"614",3.49650756146648,0,0,5.76519110278484,0,4.23410650459726,5,5.38431
"615",4.79579054559674,2.39789527279837,4.12713438504509,7.89020821310996,1,6.3297209055227,18,18.8534
"616",0,0,0,5.17614973257383,0,4.04305126783455,2,4.07501
"617",0,0,0,4.57471097850338,0,3.36729582998647,0,6.37263
"618",0,0,0,5.04342511691925,1,3.17805383034795,6,7.57299
"619",4.20469261939097,0,3.3322045101752,4.20469261939097,0,2.30258509299405,6,6.50029
"620",0,0,0,5.73334127689775,0,4.15888308335967,7,8.1662
"621",5.28826703069454,5.90808293816893,0,7.75233516330229,0,6.30991827822652,44,29.5302
"622",6.19847871649231,0,0,6.17170059741091,1,5.01063529409626,6,7.49694
"623",1.09861228866811,0,0,5.71373280550937,0,4.23410650459726,7,11.2467
"624",2.70805020110221,0,0,4.69134788222914,0,3.3322045101752,2,6.4938
"625",0,1.09861228866811,0,4.21950770517611,0,3.09104245335832,0,1.70656
"626",0,0,0,7.61381868480863,1,6.1527326947041,11,14.2639
"627",1.09861228866811,5.72358510195238,3.40119738166216,8.78737298873188,4,7.20117088328168,36,27.2818
"628",0,0,0,5.55295958492162,1,3.95124371858143,0,0
"629",0,0,0,6.59441345974978,0,4.95582705760126,14,9.60428
"630",4.26267987704132,6.12905021006055,4.98360662170834,8.32482129876878,1,6.72262979485545,73,30.9896
"631",0,2.484906649788,2.89037175789616,3.68887945411394,0,2.30258509299405,1,10.7711
"632",4.4188406077966,1.79175946922805,4.75359019110636,6.72262979485545,0,4.06044301054642,21,18.4584
"633",6.63856778916652,3.98898404656427,6.6682282484174,7.10085190894405,1,6.26530121273771,22,15.7278
"634",0,1.09861228866811,4.11087386417331,6.82328612235569,0,4.8283137373023,8,17.8759
"635",0,0,3.13549421592915,6.89060912014717,1,5.41164605185504,12,13.7034
"636",0.693147180559945,5.8406416573734,1.6094379124341,7.80425138352811,1,6.24804287450843,26,17.5543
