"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","bug","loc","bf","hcm"
"272",0,0,0,0,0,0,1.38629436111989,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,4.40671924726425,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,2.30258509299405,1.09861228866811,0.693147180559945,3.85014760171006,0,0,0,0,0,0,2.56494935746154,4.31748811353631,0,0,4.0943445622221,4,9.07976
"273",0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,4.78749174278205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,1.79175946922805,0,0,0,0,0,0,2.70805020110221,4.47733681447821,0,0,3.76120011569356,4,6.73444
"274",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.30406509320417,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,2.70805020110221,0,0,0,0,0,0,0,2.94443897916644,0,0,2.83321334405622,1,4.07501
"275",0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.64439089914137,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,2.30258509299405,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0.693147180559945,4.33073334028633,0,0,3.66356164612965,3,6.70304
"276",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.60517018598809,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,2.484906649788,0,0,1.79175946922805,0,0,0,0,0,1.09861228866811,0,4.85203026391962,0,0,3.71357206670431,3,7.99656
"277",0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,4.52178857704904,0,0,1.38629436111989,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,4.75359019110636,0,0,3.58351893845611,3,6.70304
"278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.24849524204936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,1.6094379124341,0,0,0,0,0,0,0,2.63905732961526,0,0,2.83321334405622,1,4.07501
"279",2.30258509299405,0,3.36729582998647,0,0,0.693147180559945,0,0,0,2.484906649788,0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,4.12713438504509,1.38629436111989,0,0,1.09861228866811,0,1.38629436111989,0,0.693147180559945,0,1.09861228866811,5.11198778835654,0,0.693147180559945,0,0,0,6.28785856016178,8.08856180527623,0.693147180559945,0,2.63905732961526,0,0,0,0.693147180559945,0,0,0,0,0,1,7.08170858610557,25,19.7948
"280",0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.65396035015752,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0.693147180559945,0,0,3.36729582998647,1.94591014905531,0,0,0.693147180559945,0,0,0,0,0,2.77258872223978,0,0,0,3.46573590279973,1,4.07501
"281",1.79175946922805,0,4.18965474202643,0,1.6094379124341,0,0,2.56494935746154,6.26909628370626,2.484906649788,6.02344759296103,0.693147180559945,0,0,0,6.0591231955818,0,3.8286413964891,0,4.89034912822175,0,2.30258509299405,5.99645208861902,1.79175946922805,2.19722457733622,0,3.52636052461616,3.76120011569356,0,0,3.40119738166216,0,2.99573227355399,0,0,0,6.02102334934953,5.03043792139244,0,0,4.24849524204936,0,0,0.693147180559945,0,4.63472898822964,0,6.99576615630485,5.91350300563827,0,1,7.08170858610557,56,32.2544
"282",0,2.07944154167984,4.70048036579242,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,4.89783979995091,0,2.484906649788,0,0,1.09861228866811,0,0,4.07753744390572,0.693147180559945,0,4.33073334028633,3,1.26759
"283",2.63905732961526,0,2.07944154167984,0,0,4.06044301054642,0,0,5.84354441703136,0,0,1.38629436111989,3.52636052461616,0,0,4.70048036579242,0,0,0.693147180559945,1.09861228866811,0,0.693147180559945,4.85981240436167,0,0,0,0,0,0.693147180559945,2.39789527279837,0,0,0,0,0,0,6.1527326947041,4.61512051684126,0,0,5.66988092298052,0,0,2.07944154167984,1.09861228866811,0,0,0,0,0.693147180559945,0,5.77455154554441,7,7.9636
"284",0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0.693147180559945,0,4.71849887129509,4.11087386417331,0.693147180559945,2.99573227355399,0,0,0,0,0,0,0,0,1.94591014905531,0,0,1.09861228866811,0.693147180559945,0,0,0,2,5.54249
"285",3.95124371858143,0,5.42934562895444,0,0,2.70805020110221,0,3.76120011569356,0,0,0,0,0,2.19722457733622,0,2.30258509299405,2.94443897916644,0,0,5.95583736946483,0,0,0,4.75359019110636,0.693147180559945,0,0,0,2.94443897916644,0,0,0,0,2.77258872223978,0,0,4.31748811353631,0,0,4.00733318523247,0,0,0,0,0,0,0,0,4.78749174278205,4.72738781871234,0,5.75257263882563,35,24.8564
"286",3.76120011569356,0,0,0,0,0,0,1.6094379124341,0,0,1.6094379124341,0,0,0,0,2.56494935746154,0,0,0,4.66343909411207,0,0,0,0.693147180559945,2.83321334405622,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427,0,0,4.06044301054642,1,6.20089
"287",5.70044357339069,0,5.06890420222023,0,0,0,0,0,0,3.17805383034795,0,0,3.13549421592915,0,0,0,0,1.09861228866811,0,4.20469261939097,0.693147180559945,0,0,3.2188758248682,2.30258509299405,0,1.6094379124341,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0.693147180559945,6.48463523563525,5.03043792139244,1,5.82304589548302,20,24.5715
"288",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,5.54126354515843,2.63905732961526,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61606518513282,0,5.44241771052179,12,12.0762
"289",4.85203026391962,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,1.09861228866811,4.35670882668959,0.693147180559945,1.09861228866811,3.2188758248682,0,1.09861228866811,0,2.39789527279837,0,0,2.07944154167984,6.77650699237218,0,0,3.09104245335832,0,0,0,0,2.70805020110221,0,0,0,0,4.81218435537242,0,0,1.6094379124341,3.85014760171006,0,0,0,0,2.83321334405622,0,0,4.85981240436167,0,1,5.8805329864007,26,27.4521
"290",0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,3.17805383034795,0,0,0,5.12396397940326,0,0,0,3.55534806148941,0,0,0,0,0.693147180559945,0,0,2.77258872223978,0,0,0,0,3.8286413964891,0,0,3.3322045101752,1.94591014905531,0,0,0,0,0,0,0,3.91202300542815,0,0,4.85981240436167,2,7.51373
"291",4.27666611901606,0,4.24849524204936,0,0,0,0,1.09861228866811,2.07944154167984,0,0,0,0,0,0,2.07944154167984,0,1.79175946922805,0,5.06259503302697,0,0,0,0,3.55534806148941,0,0,1.09861228866811,0,0,0,0,0,1.6094379124341,0,0,1.79175946922805,0,0,0,3.46573590279973,0,0,1.09861228866811,0,0,0,0,5.01063529409626,0,0,4.89034912822175,13,20.4932
"292",4.07753744390572,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.09861228866811,0,1.09861228866811,0,5.05624580534831,0,0,0,0,1.38629436111989,0,4.02535169073515,0,0,0,0,0,0,0,0,0,3.55534806148941,2.484906649788,0,0,3.8286413964891,0,0,1.09861228866811,0,0,0,0,3.93182563272433,4.48863636973214,0,4.96284463025991,5,9.13341
"293",2.56494935746154,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,4.91265488573605,0,0,0.693147180559945,0,1.79175946922805,0,4.02535169073515,1.79175946922805,0,0,1.09861228866811,0,0,3.78418963391826,0,0,0,1.94591014905531,0,0,0.693147180559945,0,0,3.04452243772342,0,0,0,1.38629436111989,0,3.2188758248682,3.76120011569356,0,1.09861228866811,0,0,5.25227342804663,5.36129216570943,0,5.27811465923052,17,20.2492
"294",0,0,0,0,0,0.693147180559945,0,0,0,0,3.43398720448515,0,0,0,0,0,0.693147180559945,0,0,4.70953020131233,0,0,0,0,0.693147180559945,0,0.693147180559945,2.56494935746154,0,0,0,0,0,0,2.19722457733622,0.693147180559945,0,1.38629436111989,0,0,3.04452243772342,0,0,0,0,0,0,0,2.39789527279837,0,0,4.14313472639153,4,7.282
"295",5.11799381241676,0,0,0,0,0,0,0,0,0,0.693147180559945,0,5.2257466737132,0.693147180559945,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,2.83321334405622,0,0,0,2.484906649788,0,0,4.29045944114839,0,0,0,0,0,0,0,5.15905529921453,5.25749537202778,0,5.06890420222023,10,17.5763
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.79175946922805,0,4.51085950651685,0.693147180559945,0,1.94591014905531,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,0,1.38629436111989,0,0,0.693147180559945,0,0,3.2188758248682,0,0,3.97029191355212,4,6.73444
"297",3.97029191355212,0,4.21950770517611,0.693147180559945,0,0,0,0,0,0,0,0,2.30258509299405,3.36729582998647,0.693147180559945,0,0,1.6094379124341,0,2.07944154167984,0,1.09861228866811,0,3.61091791264422,1.79175946922805,0,2.30258509299405,0,0,0,0,2.94443897916644,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,6.07993319509559,2,5.0998664278242,9,14.8017
"298",5.65248918026865,0,0,0,0,0,0,1.94591014905531,0,1.79175946922805,5.01727983681492,0,4.30406509320417,0,0,1.6094379124341,0,0,1.6094379124341,4.51085950651685,0,0,0,0,1.79175946922805,0,5.18178355029209,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.35670882668959,0,0,0,0,0,0,0.693147180559945,5.16478597392351,3.49650756146648,0,5.40267738187228,28,27.6825
"299",4.72738781871234,0,0,0,0,0,0,5.28320372873799,0,0,3.40119738166216,0,2.89037175789616,6.00388706710654,2.70805020110221,5.12396397940326,0,2.70805020110221,0,5.16478597392351,0,0,0,6.60665018619822,4.26267987704132,1.09861228866811,4.85203026391962,0,0.693147180559945,0,0,0,0,0,0,0,2.19722457733622,0,0,0,3.13549421592915,0,0,0,0,3.2188758248682,0,0,6.6631326959908,0,1,6.18414889093748,55,37.8606
"300",0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,7.93451346388226,0,0,0,0,4.0943445622221,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,2.77258872223978,0,0,4.04305126783455,0,2.19722457733622,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,3.91202300542815,8.13123654969612,0,7.48605261786314,18,19.8456
"301",2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.59511985013459,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,1.94591014905531,0,0,0,0,0,0,3.25809653802148,0,0,1.6094379124341,0,0,0,0,0,4.94875989037817,0,4.58496747867057,5,5.26853
"302",3.87120101090789,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0.693147180559945,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.6094379124341,0,0,0.693147180559945,0,0,0,0,0,4.88280192258637,0,3.68887945411394,10,11.17
"303",5.27811465923052,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,3.85014760171006,0,4.29045944114839,6,7.32455
"304",3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,4.71849887129509,0,0,0,3.29583686600433,1.09861228866811,0,4.53259949315326,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.14313472639153,0,0,0,0,0.693147180559945,0,0,0,4.67282883446191,0,4.57471097850338,15,21.1473
"305",5.24174701505964,0,0,0,0,0,0,4.40671924726425,0,3.40119738166216,3.91202300542815,0,6.76849321164863,0,0,0,0,3.66356164612965,1.79175946922805,1.09861228866811,0,0,0.693147180559945,2.63905732961526,4.48863636973214,0,5.01727983681492,0,0,0,0,0,0,1.6094379124341,0,3.52636052461616,0,0,0,0.693147180559945,3.93182563272433,0,0,0,0,1.38629436111989,0,0,6.83733281468559,0,1,6.06842558824411,50,34.6202
"306",0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,3.89182029811063,0,0,0,0,1.09861228866811,1.94591014905531,0,0,0,3.97029191355212,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.30258509299405,0,0,0.693147180559945,0,0,0,0,0,4.30406509320417,0,4.29045944114839,1,7.18983
"307",3.29583686600433,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,3.3322045101752,0,2.07944154167984,0,0,2.99573227355399,0,1.79175946922805,0,3.76120011569356,0,0,0.693147180559945,3.2188758248682,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.55534806148941,0,0,0,1.09861228866811,0,0,0,4.87519732320115,4.31748811353631,0,4.29045944114839,9,23.7357
"308",5.01063529409626,1.09861228866811,4.86753445045558,0,0,0,0,0.693147180559945,0,0,0,0,2.07944154167984,0,0,0,0,0,1.09861228866811,3.25809653802148,1.38629436111989,0,0,3.49650756146648,0,0,0,0,1.38629436111989,2.89037175789616,0,0,0,2.07944154167984,0,0.693147180559945,5.15329159449778,0,0,4.04305126783455,0,0,0,0.693147180559945,0,1.38629436111989,4.69134788222914,0,4.29045944114839,5.65948221575962,2,5.44673737166631,14,15.4387
"309",3.8286413964891,1.6094379124341,0,0,0,0,0,0,0,0,0,0,6.25958146406492,1.94591014905531,0,0,0,0,3.61091791264422,5.4553211153577,0,4.06044301054642,0,0.693147180559945,0,0,3.17805383034795,0,0,0.693147180559945,0,4.27666611901606,0,0,0,0,0,3.58351893845611,0,0,3.66356164612965,0,1.09861228866811,1.6094379124341,0,0,1.94591014905531,0,0,5.89440283426485,0,5.58724865840025,4,3.63513
"310",6.53378883793334,0,4.12713438504509,0.693147180559945,0,0,0,5.18178355029209,0,0,0,0,3.87120101090789,0,0.693147180559945,4.12713438504509,1.09861228866811,0,2.89037175789616,5.7268477475872,1.79175946922805,0,5.40267738187228,3.78418963391826,0,0,0,0,0,0,0,0.693147180559945,5.37527840768417,0,0,0,5.65948221575962,1.79175946922805,0,0,0,4.0943445622221,1.94591014905531,0,0,0,0,3.04452243772342,0,0,2,6.28599809450886,29,30.7687
"311",0,0,0,0,0,0,0,1.38629436111989,0,0,4.70048036579242,0,4.55387689160054,0,0,0,0,1.6094379124341,1.79175946922805,4.58496747867057,1.09861228866811,0,0,2.89037175789616,2.19722457733622,2.19722457733622,4.90527477843843,0,0,0,0.693147180559945,3.58351893845611,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,0,1.09861228866811,0,0,0,0,2.89037175789616,4.92725368515721,0,5.01727983681492,6,13.7206
"312",4.48863636973214,0,0,0.693147180559945,1.6094379124341,0.693147180559945,0,0,0,0,0,0,6.9555926083963,0,0,0,0,0,0,0,1.38629436111989,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,5.4553211153577,6.9782137426307,0,6.10031895202006,24,20.8651
"313",5.89440283426485,3.55534806148941,6.27476202124194,0,0,0,0,3.58351893845611,0,0,0,0,0,3.66356164612965,0,0,0,0,0,5.46383180502561,0,1.09861228866811,0,4.17438726989564,0,0,0,1.79175946922805,0,0,1.09861228866811,0.693147180559945,1.38629436111989,2.19722457733622,0,0,3.25809653802148,0,0,3.85014760171006,1.79175946922805,0,0,0,0,0,0,0,5.08140436498446,5.48893772615669,3,6.08221891037645,40,29.7618
"314",5.32787616878958,0.693147180559945,0,0,0,0,1.09861228866811,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0.693147180559945,0,3.87120101090789,0,4.33073334028633,6,7.3557
"315",4.61512051684126,0,0,1.09861228866811,0,0,0,0,0,0,0,0,2.99573227355399,0.693147180559945,0,0,0,0.693147180559945,0,3.58351893845611,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,6.23244801655052,0,5.0998664278242,17,14.2097
"316",0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,3.71357206670431,0,0,0,0,0,0,0,3.73766961828337,1.09861228866811,2.63905732961526,0,0,0,2.19722457733622,0,2.56494935746154,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,2.484906649788,0,0,0,0,0,2.484906649788,0,1.09861228866811,4.53259949315326,0,4.45434729625351,2,7.15525
"317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,0,0,0,2.19722457733622,0,2.19722457733622,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.71849887129509,0,3.49650756146648,1,7.98927
"318",5.2257466737132,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,7.06304816338817,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.94591014905531,0,0,0,0,0,0,0,0,7.5137092478397,0,6.68461172766793,21,19.5457
"319",5.59842195899838,0,5.75257263882563,0,0,0,0,0,0,3.09104245335832,0,0.693147180559945,0,0,0,0,0,0,0,4.74493212836325,0.693147180559945,0.693147180559945,0,2.39789527279837,0,0,0,0,0,0,0,1.94591014905531,0,2.19722457733622,0,0,0,0,0,0,3.36729582998647,0,0,0,0,0,0,0,6.47389069635227,5.10594547390058,1,5.89989735358249,21,23.2611
"320",5.75574221358691,0,0,0,0.693147180559945,0,0,0,0,4.20469261939097,0,0,7.09007683577609,0,0,0,1.6094379124341,2.70805020110221,1.38629436111989,4.54329478227,0,1.09861228866811,0,2.83321334405622,4.84418708645859,0,3.52636052461616,0,0,0,2.07944154167984,4.35670882668959,0,0,0,4.4188406077966,0,0,0,0,0,0,0,0,0,5.23110861685459,0,0,6.35957386867238,6.16541785423142,0,6.63463335786169,57,33.6845
"321",0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,0.693147180559945,0,0,3.36729582998647,3.13549421592915,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,1.09861228866811,0,0.693147180559945,0,2.94443897916644,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0.693147180559945,0,0,3.40119738166216,3,5.19438
"322",0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,5.10594547390058,0,3.66356164612965,2,7.2883
"323",5.55682806169954,0,0,0.693147180559945,0,0.693147180559945,0,4.0943445622221,1.09861228866811,0,0,0,4.20469261939097,0,0,0,0,0,0,4.45434729625351,0,0,0,4.20469261939097,1.09861228866811,0,0,3.04452243772342,0,0,0,0,0,0,0.693147180559945,0,4.21950770517611,0,0,0,1.6094379124341,2.70805020110221,0,0,0.693147180559945,0,0,0,6.0591231955818,4.49980967033027,0,5.48893772615669,41,30.6378
"324",6.23832462503951,0,0,0,0,0,0,0,0,0,0,0,5.37063802812766,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0.693147180559945,0,3.29583686600433,2.70805020110221,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,6.91274282049318,6.31896811374643,6,6.30627528694802,43,27.3399
"325",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.43398720448515,1.6094379124341,0,0,0,0,1.38629436111989,1.38629436111989,3.80666248977032,0,3.80666248977032,1.09861228866811,0,0.693147180559945,0,0,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,0,0.693147180559945,0,0,1.6094379124341,1.6094379124341,0,1.79175946922805,4.63472898822964,0,4.45434729625351,2,7.15525
"326",6.13556489108174,0,0,0,1.79175946922805,0,0,0,0,0,4.30406509320417,0,4.15888308335967,0,0,0,0,0,0,3.78418963391826,0,0,0,3.04452243772342,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,1.38629436111989,1.38629436111989,0,1.6094379124341,0,1.09861228866811,1.94591014905531,0.693147180559945,0,0,5.48479693349065,0,2.99573227355399,0,0,5.40717177146012,6.80461452006262,2,6.11368217983223,24,23.6077
"327",5.56068163101553,0,0,2.07944154167984,0,0,0,0,0,0,0,0,3.40119738166216,1.6094379124341,0,0,0,0,0,4.12713438504509,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88653164253051,0,5.8406416573734,18,16.4642
"328",4.31748811353631,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,6.59304453414244,0,5.26269018890489,15,13.3833
"329",0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,4.30406509320417,0,0,0,2.77258872223978,0,0,0,1.79175946922805,0,0,0,0.693147180559945,0,1.6094379124341,0,0,3.09104245335832,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0,3.58351893845611,2,7.7102
"330",2.99573227355399,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.21950770517611,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,4.18965474202643,0,0,0,2.70805020110221,0,0,0.693147180559945,0,0,1.09861228866811,0,3.76120011569356,4.60517018598809,0,4.40671924726425,4,7.6133
"331",4.45434729625351,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0.693147180559945,0,0,0,0,3.25809653802148,0,0.693147180559945,0,0,2.89037175789616,0,3.49650756146648,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.77258872223978,0.693147180559945,0,0,0,0,0,0,4.23410650459726,4.8283137373023,1,4.26267987704132,13,16.213
"332",0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,4.53259949315326,1.09861228866811,0,0,0,0,0,4.55387689160054,0,0,4.39444915467244,0,0,1.38629436111989,0,0.693147180559945,1.6094379124341,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.52636052461616,2.07944154167984,0,0,0,0,0.693147180559945,0,0,4.06044301054642,0,4.70953020131233,4,9.8326
"333",0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,4.08525
"334",0,0,6.16961073249146,0,0,0,0,5.46383180502561,0,5.09375020080676,0,0,0,0,0,4.77912349311153,0,2.19722457733622,0,6.77422388635761,0,2.07944154167984,0,6.10031895202006,2.07944154167984,0,0,0.693147180559945,0,0,0,0,0,0,0,1.6094379124341,2.94443897916644,0,0,0,5.81413053182507,5.53338948872752,0,0,0,0,0,0,6.1779441140506,0,3,6.56385552653213,48,24.4246
"335",0,0,4.43081679884331,0,0,0,0,3.17805383034795,0,1.94591014905531,1.79175946922805,0,0,0,0,4.14313472639153,0,0,0,0.693147180559945,0,0,0,2.94443897916644,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88280192258637,1.94591014905531,0,0,0,1.79175946922805,0,0,5.8664680569333,0,0,4.96284463025991,27,21.221
"336",0,0,2.83321334405622,0,0,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0,0,0,0,2.484906649788,0,4.35670882668959,0,0,0.693147180559945,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0.693147180559945,0,2.484906649788,0,0.693147180559945,0,4.45434729625351,0,0,0,2.77258872223978,1.38629436111989,0,0,4.74493212836325,0,0,4.20469261939097,15,19.225
"337",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.80666248977032,0,0.693147180559945,0,2.39789527279837,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14313472639153,0,0,0,0,0,0,0,2.70805020110221,0.693147180559945,0,2.63905732961526,6,6.60309
"338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,3.98898404656427,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.80666248977032,0,0.693147180559945,0,0,0,0,0,3.13549421592915,0,0,2.70805020110221,6,6.60309
"339",0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.0943445622221,0,0,1.09861228866811,1.94591014905531,0,0.693147180559945,2.56494935746154,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,4.33073334028633,0,0,0,0,0,0,0,5.4971682252932,0,1,4.47733681447821,22,20.2148
"340",0,0,0,0,0,0,0,2.19722457733622,0,0.693147180559945,0,0,2.07944154167984,0,0,0,0,0,0,4.17438726989564,0,0,2.07944154167984,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,1.09861228866811,1.09861228866811,0,0,0,0,1.38629436111989,5.18178355029209,0,0,4.52178857704904,9,17.2339
"341",0,0,2.19722457733622,0,0,0,0,3.85014760171006,0,0.693147180559945,0,0,0,0.693147180559945,0,4.15888308335967,0,0.693147180559945,0,5.18178355029209,0.693147180559945,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.95124371858143,0,0,0,0,0.693147180559945,0,0,6.15485809401642,0,0,5.16478597392351,28,22.6963
