"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","bug","loc","bf","hcm"
"274",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,2.39789527279837,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,4.51085950651685,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,1,4.07501
"275",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,4.67282883446191,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0.693147180559945,0,0,0,3.36729582998647,0,0,0,3.66356164612965,3,6.70304
"276",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.19722457733622,0,0,0,0,2.30258509299405,0,0,0,0,0,0,1.09861228866811,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.72738781871234,0,0,0,0,0,3.98898404656427,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,3.71357206670431,0,0,0,3.71357206670431,3,7.99656
"277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06044301054642,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,2.83321334405622,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.57471097850338,0,0,0,0,0,1.79175946922805,0,0,0,0,0,1.09861228866811,0,0,0,3.49650756146648,0,0,0,3.58351893845611,3,6.70304
"278",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47733681447821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,1,4.07501
"279",0,0,0,0,2.19722457733622,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,1.09861228866811,0,0,0,0,0,4.04305126783455,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.40671924726425,0,0,2.39789527279837,0,0,0,0,0,4.11087386417331,0,4.34380542185368,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,6.69208374250663,0,0,0,0,1.09861228866811,0,7.82244472948932,3.91202300542815,5.41164605185504,0,0,0,0,0,0,5.39816270151775,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,7.08170858610557,25,19.7948
"280",0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,1.94591014905531,0,0,4.70048036579242,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46573590279973,1,4.07501
"281",0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,7.49220304261874,3.68887945411394,0,6.00881318544259,3.09104245335832,0,0,4.36944785246702,1.79175946922805,0,5.61312810638807,0,0,2.70805020110221,2.89037175789616,0,0,0,4.30406509320417,3.71357206670431,1.09861228866811,2.30258509299405,0,5.27811465923052,0,0,0,0,4.9416424226093,5.8171111599632,0,0,1.6094379124341,2.94443897916644,0,0,0,0,0.693147180559945,2.70805020110221,0,0,0,2.99573227355399,0,0,0,0,0,4.0943445622221,0,1.6094379124341,0,0,3.49650756146648,0,0.693147180559945,0,0.693147180559945,0,0,0,0,4.06044301054642,0,6.06145691892802,0,0,0,0,0,4.55387689160054,0,0,0,3.2188758248682,0,0,0,0,5.2040066870768,0,0,0,1,7.08170858610557,56,32.2544
"282",0,0,1.94591014905531,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,4.14313472639153,0,4.06044301054642,0,0,0.693147180559945,4.07753744390572,0,0,0,0,0,0,0,0,0,4.59511985013459,0,0,3.97029191355212,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0.693147180559945,1.79175946922805,0,0.693147180559945,0,4.33073334028633,3,1.26759
"283",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,6.34035930372775,0,0,0,0,0,4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,5.4249500174814,0,0,0.693147180559945,0,0,0,0,5.04985600724954,0,1.09861228866811,3.66356164612965,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,5.42053499927229,0,0,4.52178857704904,0,4.31748811353631,0,0,0,0,0,0,0,2.99573227355399,0.693147180559945,1.38629436111989,0.693147180559945,0,0,0,0.693147180559945,0,0,0,4.04305126783455,0.693147180559945,0,5.77455154554441,7,7.9636
"284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0.693147180559945,0.693147180559945,0,0,0,0,0,2.39789527279837,2.19722457733622,0,0,1.6094379124341,0,1.79175946922805,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,2.77258872223978,2.94443897916644,0,0,0,1.6094379124341,2.56494935746154,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0,0,0,0,3.78418963391826,0,0,0,0,0,0.693147180559945,3.40119738166216,0,0,2,5.54249
"285",0,3.68887945411394,0,0,0,4.06044301054642,0,0,0,0,3.85014760171006,0,0,0,0,0,0.693147180559945,0.693147180559945,1.38629436111989,0,0,0,0.693147180559945,4.36944785246702,0,0,0,0,1.09861228866811,0,4.14313472639153,0,0,0,0,5.77144112313002,0,0,0,4.46590811865458,0,0,0,0,0,0,0,1.6094379124341,0,2.63905732961526,0,0,0,0,0,0,0,1.38629436111989,0,0,0,5.01727983681492,0,0,0,1.79175946922805,0,0,0,0,3.29583686600433,0,0,0,0,5.04985600724954,0,0,0,0,1.09861228866811,4.27666611901606,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,4.30406509320417,4.06044301054642,0,0,0,5.75257263882563,35,24.8564
"286",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,2.56494935746154,3.55534806148941,0,0.693147180559945,2.19722457733622,0,0,3.68887945411394,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,1.6094379124341,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,3.97029191355212,1.09861228866811,0,0,0,0,3.97029191355212,0,0,0,0,0,2.19722457733622,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.06044301054642,1,6.20089
"287",0,5.6021188208797,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,4.43081679884331,0,0,3.09104245335832,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,4.35670882668959,0,0,0,3.55534806148941,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,0,5.04342511691925,0,0,0,1.09861228866811,0,2.94443897916644,0,0,0,0,0,4.17438726989564,0,0.693147180559945,2.19722457733622,0,0,0,0,0,6.23441072571837,5.23644196282995,0,0,1,5.82304589548302,20,24.5715
"288",0,5.98141421125448,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0.693147180559945,0,0,4.99043258677874,0,0,0,0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,6.12029741895095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44241771052179,12,12.0762
"289",6.4150969591716,0.693147180559945,0,2.484906649788,1.38629436111989,0,0,0,0,0,2.39789527279837,0,0.693147180559945,0,3.97029191355212,0,0,0,0,0,2.70805020110221,0,0,0,1.09861228866811,2.89037175789616,0,2.07944154167984,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0.693147180559945,4.69134788222914,0,0,0,1.94591014905531,1.09861228866811,0,0,0,2.30258509299405,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,5.76205138278018,0,0,0,0,0,0,0,0,2.94443897916644,3.80666248977032,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,5.34233425196481,1.09861228866811,0,2.39789527279837,0,0,0,0,0,0.693147180559945,2.70805020110221,0,0,1,5.8805329864007,26,27.4521
"290",3.89182029811063,0,0,2.56494935746154,0,0.693147180559945,0,0,0,0,2.484906649788,2.39789527279837,0,0,0,0,0,0,4.15888308335967,0,0,0,0,1.94591014905531,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,3.58351893845611,0,0,3.49650756146648,3.71357206670431,0,0,0,1.09861228866811,0,0,0,0,0,2.83321334405622,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2.94443897916644,3.61091791264422,0,0,0,0.693147180559945,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.94443897916644,0,0,0,4.85981240436167,2,7.51373
"291",0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0.693147180559945,0,0,0,0,0,0,0,0,0,3.29583686600433,0.693147180559945,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,2.83321334405622,2.83321334405622,0,4.43081679884331,0,0,0,0,0,1.79175946922805,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,3.68887945411394,0,0,1.6094379124341,0,0,4.24849524204936,0,1.38629436111989,0,0,0,0,0,4.20469261939097,0,0,0,0,0,4.53259949315326,0,0,0,0,0,0,0,0,3.95124371858143,3.63758615972639,0,0,0,4.89034912822175,13,20.4932
"292",0,4.31748811353631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,3.04452243772342,0,0,0,0,0.693147180559945,0,3.17805383034795,0.693147180559945,0,0,0,0,0,0,0,0,0,1.6094379124341,1.79175946922805,0,0,0,0,3.40119738166216,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2.30258509299405,0,4.91998092582813,0,0,0,0,0,0,0,4.70953020131233,0,1.09861228866811,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,1.09861228866811,4.15888308335967,0,0,0,4.96284463025991,5,9.13341
"293",0.693147180559945,5.29330482472449,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0,0,0,2.30258509299405,0,1.09861228866811,5.27299955856375,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,3.8286413964891,0,0,0,4.33073334028633,0,0,0,0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0,0,1.6094379124341,0,3.97029191355212,1.09861228866811,0,1.94591014905531,0,0,0,0,3.58351893845611,0,0,1.79175946922805,0,0,2.19722457733622,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0.693147180559945,0,0,2.77258872223978,0,0,0,0,5.27811465923052,17,20.2492
"294",0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.6094379124341,0,0,0.693147180559945,0,0,0,0,3.13549421592915,0.693147180559945,0,0,0.693147180559945,0,1.38629436111989,1.6094379124341,0,0,0,0,2.63905732961526,0,0,0,0,0,0,2.83321334405622,2.63905732961526,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.36729582998647,3.17805383034795,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.94591014905531,0,0,0,4.14313472639153,4,7.282
"295",0,6.3818160174061,0,0,0,0,0,0,0,0,0,1.09861228866811,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,4.04305126783455,0,2.19722457733622,0,0,0,3.85014760171006,0,0,0,0,0.693147180559945,2.30258509299405,0,0.693147180559945,0,2.30258509299405,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,2.19722457733622,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,0,0,0,5.06890420222023,10,17.5763
"296",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.39789527279837,0,0,0,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,3.89182029811063,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0.693147180559945,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,3.97029191355212,4,6.73444
"297",0,4.36944785246702,0,2.70805020110221,1.09861228866811,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.38629436111989,3.2188758248682,0,2.30258509299405,0,0,0,0,0,2.56494935746154,0,1.94591014905531,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,4.44265125649032,0,5.84354441703136,0,0,1.38629436111989,0,0,0,0,0,0,1.79175946922805,0,3.3322045101752,0.693147180559945,0,0,0,0,0,0,0,3.97029191355212,0,0,0,2,5.0998664278242,9,14.8017
"298",0,2.94443897916644,0,0,0,0,0,0,0,0,0,3.13549421592915,2.39789527279837,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,6.02102334934953,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,4.79579054559674,0.693147180559945,0,0,3.71357206670431,0,0,0,0,0,4.15888308335967,0,0,0,0,0,4.55387689160054,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,5.31811999384422,0,0,0,0,0,0,1.09861228866811,0,0,1.09861228866811,0,2.30258509299405,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,5.40267738187228,28,27.6825
"299",0,3.2188758248682,0,0,0,4.98360662170834,0,0,0,0,0,0,4.26267987704132,0,0.693147180559945,0,0,0,4.95582705760126,2.56494935746154,4.33073334028633,0,0,5.74300318780948,0,5.40717177146012,4.77068462446567,5.8664680569333,0,0,2.63905732961526,0,0,4.14313472639153,0,2.77258872223978,0,0,0,4.77912349311153,0,0,0,0,0,0.693147180559945,0,0,0,3.8286413964891,0,0,3.63758615972639,0,0,2.30258509299405,0,0,0,0,0,0,0,0,5.67332326717149,0,0,0,0,3.76120011569356,2.89037175789616,0,0,5.34710753071747,1.09861228866811,1.6094379124341,0,1.09861228866811,0,0,0,3.78418963391826,0,0,0.693147180559945,4.31748811353631,0,5.57594910314632,0.693147180559945,0,4.44265125649032,0,1.38629436111989,0,0,0,3.63758615972639,4.11087386417331,0,0,1,6.18414889093748,55,37.8606
"300",0,8.43750042250699,1.38629436111989,3.68887945411394,0,0,0,3.66356164612965,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,6.87212810133899,0,1.38629436111989,0,2.56494935746154,0,6.48920493132532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,7.48605261786314,18,19.8456
"301",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,1.09861228866811,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,2.07944154167984,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,3.49650756146648,0,0,0,0.693147180559945,0,0,0,0,2.39789527279837,5.48479693349065,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1.09861228866811,0,0,0,4.58496747867057,5,5.26853
"302",0,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,2.19722457733622,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.68887945411394,10,11.17
"303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08759633523238,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64439089914137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29045944114839,6,7.32455
"304",0,3.8286413964891,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,4.44265125649032,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,3.76120011569356,0,0,0,4.54329478227,0,0,0,0,0,3.46573590279973,0,0,3.17805383034795,0,0,3.46573590279973,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0.693147180559945,0,0,0,0,4.70953020131233,0,0,0,0,0,3.76120011569356,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.57471097850338,15,21.1473
"305",0.693147180559945,5.48479693349065,0,3.49650756146648,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,3.71357206670431,0,1.38629436111989,0,0.693147180559945,1.94591014905531,0,0,4.46590811865458,2.19722457733622,0,0,0,6.90073066404517,4.69134788222914,0,0,0,3.89182029811063,0,0,0,1.09861228866811,4.14313472639153,0,4.36944785246702,0,4.95582705760126,0,0,0,5.66296048013595,0,0,0,1.6094379124341,0,2.99573227355399,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,4.31748811353631,0,0,4.48863636973214,0,0,0,0,0,5.30330490805908,0,0,0,1,6.06842558824411,50,34.6202
"306",0,3.63758615972639,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,2.63905732961526,0.693147180559945,0.693147180559945,0,0,0,4.17438726989564,3.68887945411394,0.693147180559945,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0.693147180559945,0,4.29045944114839,1,7.18983
"307",0,4.14313472639153,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,1.09861228866811,0,0,0,0,0,4.44265125649032,0,0,0,0.693147180559945,0,0,0,0,0,2.77258872223978,0,0,0.693147180559945,0,0,0,0,0,4.15888308335967,0,0,0,3.43398720448515,0,0,0,0,0,3.98898404656427,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,4.29045944114839,9,23.7357
"308",0,5.3890717298165,0,0,0,0,0,1.09861228866811,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,3.17805383034795,0,0,1.94591014905531,3.3322045101752,0,5.4553211153577,0,0.693147180559945,0.693147180559945,0,0,0,0,1.79175946922805,0,0,0,0,0,3.73766961828337,0,0,0,0,1.38629436111989,4.52178857704904,0,2.07944154167984,0,0,0,0,0,0,4.54329478227,0,0,0,0,0,0,0,0,0,4.18965474202643,4.59511985013459,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,0,0,3.40119738166216,1.79175946922805,0,0.693147180559945,2,5.44673737166631,14,15.4387
"309",0,5.74620319054015,0,4.15888308335967,0,0,0,1.09861228866811,0,0,0,3.17805383034795,0,0,0,3.76120011569356,0,0,0,0,0,0,0,0,3.52636052461616,4.24849524204936,0,0,0,3.09104245335832,0,0,0,0,0,0,1.09861228866811,4.23410650459726,0,0,0,3.13549421592915,0,5.99645208861902,0,0,0,0,0,3.8286413964891,0.693147180559945,0,0,0,0,0,0,0,0,0,4.91998092582813,0,0,3.55534806148941,0,1.09861228866811,0,0,0,0,0,0,0,0,0,4.85981240436167,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,5.58724865840025,4,3.63513
"310",6.4377516497364,0,0,0.693147180559945,0,0,0,0,0,0,0,3.98898404656427,0,0,2.484906649788,0,1.09861228866811,0,0,0,0,0,4.60517018598809,0,0,0,1.6094379124341,0,0,2.07944154167984,0,2.83321334405622,0,0,0,6.12249280951439,0,0,0,3.68887945411394,0,4.46590811865458,0,3.36729582998647,0,4.74493212836325,0,4.17438726989564,0.693147180559945,4.80402104473326,0,0,0,0,0,1.6094379124341,0,0,0,0,0,4.7361984483945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,2.83321334405622,0,0,0,4.72738781871234,0,0,4.87519732320115,0,2.70805020110221,0,0.693147180559945,0,0,0,0,1.09861228866811,0,2.77258872223978,4.11087386417331,0,0,2,6.28599809450886,29,30.7687
"311",1.09861228866811,4.77068462446567,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.49650756146648,0.693147180559945,0,0,0,5.27811465923052,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.70805020110221,0,0,1.38629436111989,4.62497281328427,0,0,0,0,0,2.94443897916644,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.20469261939097,2.39789527279837,0,0,0,1.09861228866811,0,1.79175946922805,0,1.38629436111989,3.52636052461616,0,1.38629436111989,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,5.01727983681492,6,13.7206
"312",0,5.48479693349065,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55387689160054,0,0,0,7.24636808010246,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60258789218934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,6.10031895202006,24,20.8651
"313",0,4.30406509320417,3.40119738166216,0,0,2.89037175789616,0,0,0,0,3.97029191355212,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0.693147180559945,3.3322045101752,1.38629436111989,0.693147180559945,0,0,0,0,3.46573590279973,0,0,0,0,0,5.59098698051086,0,0,0,0,0,0,0,0,0,0,1.6094379124341,3.09104245335832,0,1.79175946922805,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,4.44265125649032,0,1.6094379124341,4.31748811353631,2.63905732961526,0,2.484906649788,0,0,0,0,0,0,0,6.07073772800249,0,0,0,0,0,0,2.19722457733622,0.693147180559945,0,0,0,5.09375020080676,0,0,0.693147180559945,1.79175946922805,0,0,0.693147180559945,0,5.4249500174814,5.46383180502561,0,0,3,6.08221891037645,40,29.7618
