"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","bug"
"209",0,0,3.91202300542815,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0
"210",0,0,0,0,0,5.3890717298165,0,0,0,3.58351893845611,0,0,5.41610040220442,0,0,3.85014760171006,0
"211",0,0,0,0,0,0.693147180559945,1.6094379124341,5.8805329864007,0,0,0,0,0,0,0,0,0
"212",5.27811465923052,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0.693147180559945,0,1
"213",0,1.6094379124341,0,0,0,0,0,0,0,4.43081679884331,0,0,0,3.63758615972639,0.693147180559945,0,0
"214",0,0,0,0,0,0.693147180559945,0,2.63905732961526,0,0,0,0,0,2.39789527279837,4.40671924726425,0,1
"215",1.09861228866811,3.71357206670431,0,0,0,0,4.56434819146784,0,0,0,1.6094379124341,0.693147180559945,0,2.30258509299405,0,0,2
"216",4.65396035015752,0,5.34710753071747,0,0,0,0,0,0,4.15888308335967,0,4.68213122712422,4.71849887129509,0,0,3.46573590279973,2
"217",0,3.55534806148941,3.95124371858143,2.70805020110221,2.39789527279837,5.17048399503815,0,2.484906649788,0,1.6094379124341,0,0.693147180559945,5.78074351579233,5.59842195899838,0,0,3
"218",5.31811999384422,0,0,2.99573227355399,3.71357206670431,0,4.57471097850338,3.52636052461616,0,4.77068462446567,0,4.29045944114839,5.71373280550937,5.04985600724954,3.55534806148941,0.693147180559945,2
"219",0.693147180559945,0,0,0,0,0.693147180559945,5.47646355193151,0,0,0,0,2.83321334405622,3.68887945411394,0,0,0,1
"220",3.49650756146648,0,0,0,0,0,0,0,5.60947179518496,0,2.19722457733622,4.89034912822175,5.18178355029209,4.51085950651685,0,0,0
"221",3.09104245335832,0,0,0,0,0,0,0.693147180559945,6.4831073514572,2.484906649788,0,3.3322045101752,0.693147180559945,0,0,4.91998092582813,1
"222",0,5.91350300563827,0,6.03068526026126,3.76120011569356,0,0,0,0,2.70805020110221,3.09104245335832,0,3.17805383034795,0,0.693147180559945,5.93224518744801,3
"223",0,5.70044357339069,0,0,0,0,0,0,0,2.30258509299405,0,0,0,5.41164605185504,0,1.38629436111989,0
"224",0,0,0.693147180559945,0,0,0,2.19722457733622,4.14313472639153,0,0,0,5.03695260241363,0,2.77258872223978,0,0,1
"225",1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0
"226",0,0,3.17805383034795,0,4.52178857704904,4.44265125649032,7.57916796739608,0,2.56494935746154,0,3.93182563272433,5.36129216570943,3.43398720448515,0,0,0,4
"227",0,0,0,0,0,0,2.484906649788,0,4.9416424226093,0,0,0,0,0,0,0,0
"228",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.91202300542815,2.484906649788,0,0,0
"229",4.969813299576,0,3.09104245335832,0,0,0,0,3.2188758248682,1.6094379124341,3.8286413964891,0,4.77912349311153,2.77258872223978,6.68336094576627,3.58351893845611,4.99721227376411,3
"230",0,0,3.46573590279973,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0
"231",0,0,0,0,2.30258509299405,3.13549421592915,2.83321334405622,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0
"232",2.70805020110221,0,0,0,0,0,3.29583686600433,1.09861228866811,0,6.44571981938558,0,0,3.3322045101752,0,0,3.29583686600433,0
"233",3.98898404656427,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,0,5.26785815906333,3.85014760171006,1.38629436111989,0,0
"234",0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0
"235",0,3.71357206670431,3.91202300542815,2.30258509299405,1.6094379124341,0,0,0,0,1.38629436111989,3.2188758248682,5.24174701505964,4.59511985013459,7.13886699994552,0,3.76120011569356,2
"236",5.49306144334055,0,0,0,1.09861228866811,0,0,5.28320372873799,0,0,0,0,0,1.09861228866811,3.93182563272433,0,1
"237",3.97029191355212,0,0,1.09861228866811,0,0,0,0,0,2.99573227355399,0,0,0,0,4.91265488573605,0,1
"238",5.28320372873799,1.09861228866811,0,0,0,0,2.94443897916644,5.36597601502185,0,3.29583686600433,0,0,0,0,0.693147180559945,0,1
"239",0,0,0,0,0,2.07944154167984,4.89034912822175,0,0,0,4.48863636973214,5.46383180502561,0,0,1.09861228866811,0,1
"240",0,0,0,0,0,0,0,0,0,0,0,3.73766961828337,0,4.81218435537242,0,2.07944154167984,0
"241",5.36597601502185,0,0,0,0,0,3.87120101090789,5.01727983681492,0,3.78418963391826,0,1.09861228866811,0,0,0,0,2
"242",3.68887945411394,0,5.36597601502185,0,3.68887945411394,5.26269018890489,2.07944154167984,0,0,1.09861228866811,4.02535169073515,6.93731408122368,6.47697236288968,7.13169851046691,0,7.54750168281497,3
"243",0,0,0,0,0,0,0,0,1.79175946922805,3.2188758248682,0,1.79175946922805,0,4.89783979995091,0,0,0
"244",5.49306144334055,6.05678401322862,0,3.61091791264422,0,0,4.91998092582813,0,0,0,0,0,0,0,0,0,1
"245",0,0,4.33073334028633,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,1.94591014905531,0,0
"246",0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,3.25809653802148,0,0,2.19722457733622,0,5.37527840768417,1
"247",2.63905732961526,3.87120101090789,0,0,1.38629436111989,0.693147180559945,0,0,4.61512051684126,0,0,0,2.30258509299405,3.25809653802148,0,0,0
"248",5.26785815906333,3.09104245335832,0,0.693147180559945,0,0,3.2188758248682,0,0,5.80814248998044,0,2.94443897916644,0,0,3.13549421592915,0,0
"249",0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,2.94443897916644,0,0,0
"250",0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,1.79175946922805,0,0,0,0,0,0
"251",2.30258509299405,1.09861228866811,0.693147180559945,0,0,0,0,4.9416424226093,0,0,0,5.65948221575962,0,0,0,0,1
"252",1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0
"253",0,0,4.75359019110636,0,0,0,0,2.77258872223978,0,0,0,0,0,0,1.94591014905531,0,0
"254",3.17805383034795,0,0,0,0,0,0,4.00733318523247,0,0,0,0,0,0,0,0,0
"255",0,3.17805383034795,0,0,1.79175946922805,0,0,0,0,4.71849887129509,0,1.38629436111989,0,3.61091791264422,0,2.89037175789616,0
"256",0,4.99721227376411,3.71357206670431,0,0,2.07944154167984,3.73766961828337,0,0,0,4.34380542185368,0,0,0,0,0,1
"257",2.70805020110221,0,0,5.07517381523383,0,1.94591014905531,1.09861228866811,0,1.09861228866811,7.03790596344718,4.35670882668959,0,5.23644196282995,0,0,6.49375383985169,0
"258",0,2.83321334405622,0,0,1.6094379124341,0,0,0,0,0,4.04305126783455,6.24416690066374,2.94443897916644,3.95124371858143,1.94591014905531,5.85507192220243,1
"259",4.96284463025991,0,0,0,0,0,0,0,5.5683445037611,0,0,0,3.78418963391826,6.82328612235569,0,0,0
"260",0,2.30258509299405,0,0,0,0,2.99573227355399,0,5.94803498918065,0,4.79579054559674,0,0,0,0,0,0
"261",4.47733681447821,0,1.09861228866811,0,3.40119738166216,0,0,4.65396035015752,0,0,1.38629436111989,3.76120011569356,0,2.99573227355399,6.07534603108868,0,1
"262",7.22183582528845,0,4.9416424226093,3.3322045101752,0,1.6094379124341,4.59511985013459,0,0.693147180559945,0,1.38629436111989,0,0,0,0,3.2188758248682,0
"263",2.70805020110221,0,0,0,1.09861228866811,2.07944154167984,0,2.89037175789616,0,0,0,0,0,3.2188758248682,5.37989735354046,0,1
"264",1.6094379124341,0,0,0,0,0,0,0,0,0,6.20859002609663,1.09861228866811,0,0,0,0,1
"265",6.35262939631957,0,0,0,0,0,0,0,2.83321334405622,0,0,5.14749447681345,5.8664680569333,5.96614673912369,5.56068163101553,5.39816270151775,3
"266",0,0,0,0,0.693147180559945,0,4.87519732320115,0,0,5.73979291217923,0,0,0,2.94443897916644,0,0,1
"267",0,3.2188758248682,0,2.56494935746154,2.99573227355399,0,0,0,0,0,0,4.4188406077966,0,3.95124371858143,0,2.70805020110221,1
"268",0,0,3.73766961828337,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0
"269",0,0,3.68887945411394,0,0,0.693147180559945,0,0,0,0,0,0,0,3.36729582998647,0,0,0
"270",0,0,0,0,0,0,0,0,5.76519110278484,0,0,0,0,0.693147180559945,0,3.09104245335832,0
"271",0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,5.08759633523238,3.85014760171006,2.70805020110221,2.83321334405622,0
"272",3.25809653802148,0,0,4.07753744390572,0,0,0,3.36729582998647,0,0,0,3.46573590279973,0.693147180559945,3.09104245335832,0,0,0
"273",0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0.693147180559945,0,6.3750248198281,4.44265125649032,0,0,0,1.6094379124341,1.38629436111989,0,0,1.38629436111989,0,0
"275",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0
"276",0,0,0,0,0,0,0,4.69134788222914,0,0,0,0,0,0,0,0,0
"277",2.70805020110221,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,2.83321334405622,4.31748811353631,0,1
"278",5.7268477475872,0,0,0,0.693147180559945,0,0,7.68478394352278,0,3.04452243772342,0,6.88653164253051,0,0,3.13549421592915,0,8
"279",4.33073334028633,0,0,0,2.56494935746154,0,0,0,6.45676965557216,0,2.70805020110221,0,0.693147180559945,1.79175946922805,0,4.39444915467244,0
"280",0,1.6094379124341,0,0,0.693147180559945,0.693147180559945,5.01727983681492,0,3.61091791264422,4.11087386417331,1.94591014905531,3.46573590279973,0,0,0,0.693147180559945,1
"281",0,0,3.93182563272433,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0
"282",0,4.53259949315326,3.63758615972639,0,0,5.09375020080676,0,0,0,0,2.83321334405622,5.81413053182507,0,3.66356164612965,4.94875989037817,0,4
"283",0,0,0,0,0,0,0,0,0,3.49650756146648,0,1.6094379124341,0,5.10594547390058,0,3.55534806148941,0
"284",0,4.07753744390572,0,0,0,0,0,0,0,4.53259949315326,0,0,0,6.26339826259162,0,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,4.14313472639153,0,1.09861228866811,0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,3.46573590279973,2.83321334405622,0,1
"287",0,0,0,0,0,0,4.63472898822964,0,0,2.89037175789616,0,0,2.484906649788,0.693147180559945,0,4.06044301054642,0
"288",0,0,0,0,2.99573227355399,2.484906649788,0,0,0,0,7.0057890192535,2.77258872223978,0.693147180559945,0,0,0,2
"289",0,1.6094379124341,3.73766961828337,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0
"290",3.04452243772342,0,0,1.6094379124341,0,0,0,0,0,0,0,0.693147180559945,3.04452243772342,4.48863636973214,0,2.484906649788,0
"291",0,0,4.02535169073515,0,0,0,0,0,0,0,2.89037175789616,3.58351893845611,0,0,0,2.19722457733622,0
"292",0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.3322045101752,0.693147180559945,0,0
"293",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.6094379124341,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,4.76217393479776,0,0,0
"295",5.39816270151775,0,0,0,0,0,0,0,0,0,0,1.38629436111989,3.63758615972639,5.25749537202778,3.73766961828337,0,0
"296",0,0,0,0,0.693147180559945,0,2.99573227355399,0,2.99573227355399,0,4.35670882668959,2.07944154167984,0,0,0,0,0
"297",4.969813299576,4.34380542185368,7.64969262371151,2.63905732961526,0,3.55534806148941,7.50108212425987,0,0,0,0,0,1.38629436111989,0,0,0,5
"298",5.59842195899838,0,0,0,0,0,0,4.53259949315326,1.09861228866811,0,0,0,0,0,0,0,1
"299",0,0,1.38629436111989,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0
"300",0,4.00733318523247,0,0,0,0,0,0,4.38202663467388,0,4.93447393313069,0,0,0.693147180559945,0.693147180559945,0,1
"301",0,0,1.38629436111989,0,0,0,2.94443897916644,0,5.37527840768417,1.09861228866811,3.66356164612965,0,0,0,0,4.95582705760126,0
"302",7.47477218239787,0,0,0,0,0,0,7.10002716662926,0,0,1.79175946922805,0,2.94443897916644,0,2.63905732961526,0,2
"303",0,1.6094379124341,0,0,0,0,0,0,1.79175946922805,0,0,0,1.09861228866811,0,5.25227342804663,0.693147180559945,0
"304",0,0,1.09861228866811,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0
"305",3.40119738166216,1.79175946922805,0.693147180559945,0,1.94591014905531,1.09861228866811,0,4.07753744390572,0,0,0,0,0,0,0,0,1
"306",2.56494935746154,0,0,0,0,5.72358510195238,5.7268477475872,0,0,0,0,2.99573227355399,0,3.43398720448515,0,1.79175946922805,0
"307",0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,3.09104245335832,0
"308",0,0,3.36729582998647,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0
"309",3.43398720448515,0,2.77258872223978,0,0,1.94591014905531,4.55387689160054,0,2.30258509299405,7.19368581839511,1.94591014905531,0,0,0,1.09861228866811,0,0
"310",1.79175946922805,0,0,4.59511985013459,0,0,0,0,0,0,0,3.76120011569356,5.25227342804663,4.54329478227,1.79175946922805,0.693147180559945,0
"311",2.19722457733622,0,3.55534806148941,0,0,0,0,0,3.3322045101752,4.83628190695148,0,0,2.77258872223978,5.605802066296,0.693147180559945,0,1
"312",0,0,0,0,2.94443897916644,0,0,0,3.91202300542815,3.2188758248682,0,1.09861228866811,0,0,0,4.58496747867057,1
"313",3.52636052461616,0,0,6.32076829425058,0,3.49650756146648,4.77912349311153,0,0,3.40119738166216,0,0,5.59098698051086,4.82028156560504,2.19722457733622,0.693147180559945,1
"314",0,6.12468339089421,0,0,0,4.31748811353631,0,1.6094379124341,0,0,0,0,0,0,5.23644196282995,1.09861228866811,1
"315",0,0,1.94591014905531,0,0,0,1.94591014905531,0,0,3.71357206670431,0,3.17805383034795,0,1.79175946922805,0,4.27666611901606,0
"316",0,0,3.91202300542815,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0
"317",0,7.95155933115525,4.23410650459726,0,3.09104245335832,3.3322045101752,4.02535169073515,0,0,0.693147180559945,4.87519732320115,0,0,0,0.693147180559945,0,1
"318",4.48863636973214,0,0,0,1.09861228866811,0,0,0,0.693147180559945,1.09861228866811,0,5.22035582507832,1.09861228866811,0,5.04342511691925,0,1
"319",0,0,0,0,0,0,0,7.68982866873648,2.70805020110221,0,0.693147180559945,0,0,0,0,0,1
"320",0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0
"321",1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",5.26269018890489,3.04452243772342,0,0,2.30258509299405,0,0,1.09861228866811,0,4.60517018598809,0,5.43372200355424,5.14166355650266,6.28599809450886,0,5.98645200528444,4
