"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","bug","loc","bf","hcm"
"78",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.45434729625351,2.19722457733622,0,1.09861228866811,0.693147180559945,0,0,3.52636052461616,0,0,0,0,0,1.94591014905531,0,0,0.693147180559945,2.39789527279837,0.693147180559945,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,4.30406509320417,3.17805383034795,0,3.91202300542815,2,5.32311
"79",0,0,6.76157276880406,0,0,0,1.6094379124341,7.25488481007734,0,0,0.693147180559945,0,0,0,0,0,0,3.3322045101752,2.99573227355399,0,0,0,0,0,7.4730690880322,0,0,0,0,3.46573590279973,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,8.20740183337636,0,0,0,0,0,0,3,7.34213173058472,58,36.0219
"80",0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0
"81",0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.66356164612965,0,0,2.70805020110221,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,2.19722457733622,1,0
"82",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,5.95842469302978,0,6.29710931993394,0,0,0,0,0,0,0,0,0,0,5.15905529921453,2,3.61726
"83",0,1.6094379124341,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,2.39789527279837,0,0,0,1.6094379124341,0,2.56494935746154,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,2.30258509299405,0,0,0,0,0,4.49980967033027,0,0,4.07753744390572,0,0,0,0,0,0,0,1.09861228866811,0,2.19722457733622,0,0,0,0,0,0,2,3.36729582998647,3,1.782
"84",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"85",0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0.693147180559945,0,0,0,2.77258872223978,0,0,0,0,0,0,0,1.6094379124341,1,0
"86",0,0,0,2.19722457733622,3.3322045101752,0,0,0,0,2.56494935746154,0,8.7677962556266,0.693147180559945,0,0,0,5.05624580534831,0,2.56494935746154,0,0,1.38629436111989,0,0,2.94443897916644,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,2.19722457733622,1.09861228866811,0,0,0,0,0,3.36729582998647,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,3.87120101090789,0,0,13,7.13169851046691,58,33.736
"87",0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,4.06044301054642,0,0,0.693147180559945,0,0,0,0,5.81413053182507,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,5.91889385427315,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1,5.23110861685459,2,7.2789
"88",2.77258872223978,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,1.09861228866811,0,1.79175946922805,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,4.61512051684126,0,0,0,3.43398720448515,0,3.36934
"89",0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0,0,2.19722457733622,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,2.99799
"90",0,0,0,0,0,1.79175946922805,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,2.89037175789616,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.30258509299405,1,0
"91",0,0.693147180559945,0,0.693147180559945,0,0,2.94443897916644,0.693147180559945,0,0,0,0,0,4.87519732320115,0,0,0,0,0,0,0,0,0,0,0,6.14203740558736,3.2188758248682,0,0,0,0,0,0.693147180559945,3.43398720448515,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,1.6094379124341,0,0,0,0,4.47733681447821,1.38629436111989,0,0,0,0,4.98360662170834,1,0
"92",0,0,0,0,0,0,0,0,0,3.2188758248682,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,5.38449506278909,0,1.09861228866811,0,0,0,0,0,1.09861228866811,0,0,4.94875989037817,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,0,0,3.43398720448515,3,5.74218
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.07944154167984,1,0
"94",2.94443897916644,0,0,2.99573227355399,0,0,0,0,0,0.693147180559945,2.07944154167984,0,0,0,4.15888308335967,0,1.38629436111989,0,0,0,0,0,0,5.19849703126583,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0,1.79175946922805,3.17805383034795,1.38629436111989,0,0,0,0,0,0,0,4.12713438504509,2,3.47713
"95",0,0,0,0,0,0.693147180559945,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,4.75359019110636,0,3.2188758248682,0,0,0,0,0,0,0,1.09861228866811,3.3322045101752,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,4.98360662170834,0,5.82008293035236,3.13549421592915,0,0,0,0,0,5.15329159449778,2,2.8028
"96",0,0,0,2.89037175789616,0,0,0,0,0,0,2.30258509299405,0,0,0,4.54329478227,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,3.52636052461616,0.693147180559945,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,3.87120101090789,1,2.23731
"97",0,2.484906649788,4.71849887129509,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.83321334405622,0,0,0,0,0,6.59441345974978,0,0,0,0,2.19722457733622,6.41836493593621,0,0,0,0,0.693147180559945,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,0,4,5.51745289646471,13,19.4467
"98",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24849524204936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,1,0
"99",0,0,1.09861228866811,0,0,0,6.7428806357919,0,0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.87120101090789,0,1.94591014905531,0,1.09861228866811,0,0,0,0,0,0,0,0,0,5.11799381241676,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1,4.34380542185368,2,5.38882
"100",0,0,4.85981240436167,0,0,0,0,4.39444915467244,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,1.94591014905531,0,0,0,0,0,0,3.78418963391826,0,2.39789527279837,0,0,0,6.97914527506881,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,6.72503364216684,0,0,0,0.693147180559945,0,1,6.21860011969173,22,18.2652
"101",5.12396397940326,0,0,5.63478960316925,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.6094379124341,0,0,0,0,0,0,0,5.64544689764324,0,0,0,4.80402104473326,2,7.71238
"102",0,0,0,0.693147180559945,0,0,0,0,2.56494935746154,0,0,0,1.6094379124341,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,2.19722457733622,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,1,2.80848
"103",0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,3.89182029811063,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0,0,0,2.70805020110221,0,0,0,0,3.25809653802148,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,4.70048036579242,0,0,0,4.23410650459726,0,0,0,3.89182029811063,4,10.8639
"104",4.75359019110636,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,1.79175946922805,0,2.77258872223978,0,0,0,4.24849524204936,1,2.55158
"105",0,0,0,4.35670882668959,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,3.80666248977032,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1.94591014905531,0,0,0,0,1.94591014905531,0,0,0,1.6094379124341,0,0,0,3.13549421592915,0,0,5.31811999384422,0,1.09861228866811,2.99573227355399,0,0,0,0,4.15888308335967,0,0,0,1,4.40671924726425,1,1.45568
"106",0,0,0,4.38202663467388,2.70805020110221,1.38629436111989,0,0,0,4.11087386417331,0,0.693147180559945,3.8286413964891,0,0,0,0,0,3.36729582998647,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.79175946922805,2.39789527279837,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,2.39789527279837,0,0,0,0,0,3.43398720448515,0,0.693147180559945,2,4.64439089914137,5,11.0202
"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"108",0,0,2.89037175789616,0,0,4.15888308335967,0,0,0,0,3.63758615972639,0,0,0,0,0,2.19722457733622,0,0,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,1.09861228866811,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,1.09861228866811,1.09861228866811,1,3.68887945411394,4,9.84115
"109",0,0,0,4.49980967033027,0,0,0,0,0,0,0,1.6094379124341,7.09090982207998,3.93182563272433,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,3.17805383034795,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,6.0330862217988,1,5.82008293035236,10,13.8863
"110",0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0,4.0943445622221,0,0,0,0,0,3.87120101090789,0,3.71357206670431,0,0,3.89182029811063,7,6.72719
"111",0,0,0.693147180559945,3.61091791264422,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,4.06044301054642,0,0,0,0,1.09861228866811,0,0,0,3.46573590279973,0,0,0,0,4.26267987704132,0,0,1.38629436111989,0,0,0,6.96129604591017,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,1.6094379124341,0,5.68697535633982,3,2.71633
"112",0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,2.63905732961526,1,0
"113",0,0,0,0,0,0,0,0,0,0,3.98898404656427,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.56494935746154,2.56494935746154,0,0,0.693147180559945,0,0,0,0,0,0,0,0,5.8406416573734,2.99573227355399,0,0,0,0.693147180559945,0,0,0,0,0,0,4.46590811865458,0,4.38202663467388,1.79175946922805,0,0,0,3.40119738166216,2,4.969813299576,3,5.55183
"114",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,5.54126354515843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,3.97029191355212,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,6.41017488196617,2,4.89783979995091,3,5.71254
"115",0,0,1.6094379124341,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,3.40119738166216,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,5.12396397940326,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.13549421592915,1.79175946922805,0,0,0,1,3.8286413964891,1,3.38341
"116",0.693147180559945,0,0,3.49650756146648,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,2.77258872223978,5.17614973257383,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,3.3322045101752,0,5.33753807970132,0,0,0,0,0,0,5.76832099579377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,4.53259949315326,3,2.71633
"117",0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,4.49980967033027,1.94591014905531,0,0,0,0,0,0.693147180559945,0,0,1,2.56494935746154,2,2.23731
"118",0,0,0,2.99573227355399,0,0,0,3.98898404656427,0,1.6094379124341,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.56494935746154,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,5.82600010738045,0,1.38629436111989,0.693147180559945,0,0,0,1.6094379124341,0,4.69134788222914,12,12.6435
"119",3.55534806148941,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,3.36729582998647,0,0,3.85014760171006,0,5.39816270151775,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,1.6094379124341,0,1.6094379124341,0,0,4.27666611901606,0,0,0,0,0,3.40119738166216,2.07944154167984,5.18738580584075,0,2,4.02535169073515,5,9.83384
"120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"121",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.63905732961526,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,4.07753744390572,0,0,0,0,2.30258509299405,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,2.77258872223978,1,1.11258
"123",0,0,0,2.99573227355399,0,0,0,2.484906649788,0,0,0,0,1.94591014905531,0,3.25809653802148,5.28826703069454,0,0,0,0,0,0,0,0,0,0,0,0,5.0998664278242,0,0,0,1.09861228866811,0,0,5.08759633523238,3.87120101090789,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.63758615972639,0,1.6094379124341,0.693147180559945,0,0,0,1,4.87519732320115,3,1.53632
"124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"125",0,0,3.63758615972639,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,2.70805020110221,1,3.66738
"126",0,0,0,0,3.87120101090789,0,0.693147180559945,0,0,6.09582456243222,0,0,3.78418963391826,1.09861228866811,4.75359019110636,0,1.79175946922805,0.693147180559945,0,0,0,0,0,4.12713438504509,2.99573227355399,0,0,4.49980967033027,0,0,1.94591014905531,0,4.27666611901606,0,0,0,0,0,1.79175946922805,0,2.07944154167984,0,0,2.484906649788,0,0,3.95124371858143,4.78749174278205,0,0,0,0,0.693147180559945,0,0,1,5.28320372873799,5,7.90097
"127",0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,6.97914527506881,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,4.04305126783455,1.38629436111989,0,0,1.6094379124341,0,0,0,6.33505425149806,0,3.04452243772342,0,2,5.50125821054473,20,15.1537
"128",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,5.0998664278242,0,0,1.94591014905531,0,0,0,0,0,0,6.83733281468559,0,1.6094379124341,6.01859321449623,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.66356164612965,0,1.79175946922805,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,1,5.91350300563827,1,0
"129",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,4.69134788222914,0,6.289715570909,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,2.30258509299405,1.6094379124341,0,0,1.09861228866811,0,7.1608459066643,0,0,0.693147180559945,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,1,5.99146454710798,1,0
"130",0,2.07944154167984,0,4.95582705760126,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,2.19722457733622,4.77068462446567,0,0,0,0,1.38629436111989,5.25227342804663,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,4.55387689160054,1,1.27192
"131",0,0,0,3.2188758248682,0,0,0,0,3.49650756146648,0,0,1.79175946922805,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,6.48920493132532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,3.73766961828337,0,0,0,0,0,5.08140436498446,6,3.20728
"132",0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,3.78418963391826,1.6094379124341,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.52636052461616,2.56494935746154,0,0,0,0,0,2.39789527279837,1.38629436111989,1.79175946922805,0,0,0,2.19722457733622,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.99573227355399,2,0.816746
"133",0,0.693147180559945,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.15888308335967,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.39789527279837,0,3.36729582998647,2,2.99956
"134",1.09861228866811,0,0,1.09861228866811,1.09861228866811,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,1.6094379124341,1,0
"135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"136",0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,1,0
"137",0,0,1.6094379124341,0.693147180559945,3.13549421592915,2.70805020110221,0,4.76217393479776,0,4.07753744390572,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1.6094379124341,3.2188758248682,1.79175946922805,0,0.693147180559945,0,0,0,3.29583686600433,0,1.09861228866811,0,0,3.13549421592915,3.85014760171006,0,0,0,4.96284463025991,0,0,4.71849887129509,0,4.79579054559674,3.55534806148941,2.39789527279837,2.63905732961526,0,1.38629436111989,0,4.79579054559674,3.3322045101752,0,0,1,5.29330482472449,7,7.74631
"138",0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,4.30406509320417,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.43398720448515,0,0,0,0,0,2.70805020110221,0,2.30258509299405,0,0,3.3322045101752,0,0
"139",0.693147180559945,0.693147180559945,0,3.09104245335832,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.34380542185368,0,0,0,0,2.30258509299405,0,0,0.693147180559945,0,0,3.25809653802148,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0,3.49650756146648,2,1.23279
"140",0,0,0,0,0,1.94591014905531,0,0,0,0,0.693147180559945,0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,6.28599809450886,0,0,0,0,0,4.62497281328427,0,1.38629436111989,0,1.6094379124341,0,0,1.79175946922805,0,0,0,0.693147180559945,0,4.68213122712422,9,12.8303
"141",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"142",1.09861228866811,0,0,0,0.693147180559945,0,1.94591014905531,0,0,3.25809653802148,0,1.94591014905531,0,4.56434819146784,1.6094379124341,0.693147180559945,5.22035582507832,0,0,3.36729582998647,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,2.56494935746154,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,6.15485809401642,0.693147180559945,3.98898404656427,0,0,3.80666248977032,4.24849524204936,0,0,0,2,5.35185813347607,5,11.2716
"143",0,0,0,0,3.25809653802148,0,0,0,0,6.15485809401642,4.36944785246702,0,3.73766961828337,0,0,0,3.36729582998647,0,3.78418963391826,6.33150184989369,0,0,0,0,0,0,0,0,0,3.17805383034795,1.6094379124341,0,0,0,0,1.6094379124341,2.30258509299405,0,0,0,0,0,0,0,0,0.693147180559945,0,5.35185813347607,0,0,0,0,0,0,5.79301360838414,7,6.12468339089421,29,25.1033
"144",0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,3.09104245335832,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,4.52178857704904,0,3.87120101090789,0,1.94591014905531,0,0,3.89182029811063,0,0,5.65948221575962,0,2,4.94875989037817,5,5.09245
"145",0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,3.3322045101752,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.2188758248682,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,3.17805383034795,0,0.693147180559945,0,0,0,0,0,0,1,3.43398720448515,1,0
"146",0,0.693147180559945,0,1.38629436111989,2.89037175789616,0,0,0,0,0,1.09861228866811,8.76545853150423,2.83321334405622,0,0,0,5.17048399503815,0,3.29583686600433,0,1.38629436111989,0,0.693147180559945,0,0,0,1.09861228866811,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,2.07944154167984,0,0,0.693147180559945,0,0.693147180559945,0,0,3.87120101090789,0,1.79175946922805,5,7.26892012819372,13,20.7622
"147",0,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,1.6094379124341,1,0
"148",0.693147180559945,0,0,0,0,1.38629436111989,0,0,5.93224518744801,0,0,6.36647044773144,0,4.53259949315326,0,3.25809653802148,1.09861228866811,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,3.71357206670431,3.2188758248682,0,0,0,0,0,5.41610040220442,1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,2.07944154167984,0,0,0,2.19722457733622,2.94443897916644,0,0,0,0,0,5.66988092298052,4,11.5097
"149",0,0,0,3.76120011569356,0,0,0,0,0,3.43398720448515,0,0,0,0,5.40267738187228,0,4.02535169073515,0,0,0,0,0,1.79175946922805,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,3.80666248977032,3.58351893845611,1.09861228866811,0,0,3.61091791264422,0,0,1.38629436111989,0.693147180559945,0,2.77258872223978,1.6094379124341,2,4.93447393313069,3,3.74492
"150",0,0.693147180559945,0,0,0,0,0,0,0,3.55534806148941,0,0,0,0,6.15909538849193,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0.693147180559945,0,0,0,0,2.89037175789616,0,0,4.58496747867057,1,2.23731
