"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","bug"
"162",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0
"165",5.10594547390058,0,0,0,0,0,0,3.66356164612965,4.83628190695148,2.89037175789616,6.91174730025167,3.63758615972639,4.99043258677874,0,4.93447393313069,3.46573590279973,0,0,2.30258509299405,7.05444965813294,6.96696713861398,0,0,4
"166",0,0,0,0,0,0,0,0,1.38629436111989,0,4.55387689160054,0,0,0,3.46573590279973,0,3.13549421592915,0,0,0,4.46590811865458,0,0,1
"167",0,0,2.77258872223978,0,0,0,0,0,5.10594547390058,0,0,0,0,1.94591014905531,0,0,1.38629436111989,0,6.39024066706535,0.693147180559945,0,0,0,0
"168",4.58496747867057,0,4.58496747867057,0,0,0,0,0,2.89037175789616,0,1.38629436111989,0,0,0,3.89182029811063,0,0,0,2.07944154167984,0,0,0,0.693147180559945,2
"169",0,0,0,2.07944154167984,1.6094379124341,0,0,0,2.83321334405622,0,0,3.95124371858143,7.46737106691756,0.693147180559945,0,2.94443897916644,0,0,1.38629436111989,4.0943445622221,6.10702288774225,0,1.94591014905531,1
"170",0,0,0,0,0,0,0,1.09861228866811,0,0,4.83628190695148,0,0,0,0,2.39789527279837,0,0,0,5.39362754635236,5.22035582507832,0,0,1
"171",2.94443897916644,0,0,4.39444915467244,0,0,2.56494935746154,4.31748811353631,3.68887945411394,0,0,2.484906649788,0,2.83321334405622,3.40119738166216,0,0,0,4.29045944114839,3.71357206670431,0,1.09861228866811,5.63478960316925,2
"172",6.25190388316589,2.70805020110221,0,4.34380542185368,0,0,2.07944154167984,0.693147180559945,4.20469261939097,0,1.09861228866811,0,0,0,0,1.38629436111989,0,0,4.14313472639153,5.27299955856375,0,0,5.38449506278909,1
"173",2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,2.89037175789616,1.38629436111989,0,0,4.27666611901606,0,2.89037175789616,0,0,0
"174",0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,4.84418708645859,0,0,2.484906649788,0,0,0,0,0,0,0,0
"175",4.70048036579242,0,4.48863636973214,4.06044301054642,0,0,4.59511985013459,4.78749174278205,7.82124208352356,2.07944154167984,0,5.08140436498446,4.8283137373023,0,4.33073334028633,6.19440539110467,5.15905529921453,0,3.2188758248682,0,6.30991827822652,4.14313472639153,4.77912349311153,10
"176",0,0,4.31748811353631,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,5.36129216570943,0,0,5.33271879326537,0
"177",0,0,0,1.6094379124341,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,3.49650756146648,0,2.83321334405622,0,0,0,1.38629436111989,0,0,0,4.39444915467244,0,0,0,3.36729582998647,0,0,3.95124371858143,3.55534806148941,1.79175946922805,0,5.32300997913841,0
"181",0,0,0,4.0943445622221,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0
"182",0,0.693147180559945,0,0.693147180559945,0,0,0,0,2.83321334405622,0,1.38629436111989,2.19722457733622,0,0,0.693147180559945,0,0,0,0,0,0,5.74300318780948,0,0
"183",0,2.30258509299405,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,0,4.79579054559674,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0,3.09104245335832,0,0,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0,0,0,1.6094379124341,2.19722457733622,0,0,0.693147180559945,0,0,0,0
"186",4.54329478227,1.09861228866811,0,7.31521838975297,5.76519110278484,2.484906649788,2.94443897916644,5.23644196282995,4.55387689160054,5.63478960316925,3.89182029811063,0,1.09861228866811,7.85205020726589,5.44673737166631,5.48479693349065,5.41610040220442,0,6.18826412308259,4.83628190695148,6.24416690066374,1.79175946922805,0,4
"187",0,0,0,0,0,0,0,0,1.09861228866811,2.70805020110221,0.693147180559945,0,0,0,6.12905021006055,0,0,0,0.693147180559945,0,0,0,0,1
"188",0,0,0,0,0,0,0,0,0,0,6.48157712927643,0,0,0,0,0,6.53813982376767,0,0,0,0,0,0,0
"189",0,3.46573590279973,0,4.88280192258637,2.63905732961526,0,0,0,0,0,0,0,0,3.85014760171006,0,3.52636052461616,0,1.09861228866811,0,3.95124371858143,0,0,0,1
"190",0,0,0.693147180559945,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0
"191",0,0,2.07944154167984,1.09861228866811,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,2.484906649788,0,0,0,0,2.30258509299405,0,0,0,5.7268477475872,1
"192",4.20469261939097,0,4.20469261939097,0,0,0,3.17805383034795,0,3.36729582998647,1.09861228866811,0,0,0,0,3.36729582998647,0,0.693147180559945,0,0,0.693147180559945,0,0,0,2
"193",3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,4.39444915467244,3.2188758248682,0,0,1
"194",4.71849887129509,0,0,1.09861228866811,0,2.94443897916644,0,5.99893656194668,0,0,0,4.29045944114839,0,0,1.79175946922805,0,0,0,0,0,0,0,0,1
"195",2.94443897916644,0,0,0,0,4.45434729625351,0.693147180559945,0,5.5834963087817,0,0,0,3.61091791264422,0,0,3.80666248977032,2.484906649788,0,0,0,0,6.98193467715639,4.27666611901606,0
"196",0.693147180559945,1.09861228866811,0,0,0,3.46573590279973,0,0,0,0,0,0,0,0,3.73766961828337,0,0,0,0,0,1.6094379124341,0,0,0
"197",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",5.01727983681492,0,0,0,0,0,0,2.83321334405622,0,7.20266119652324,0,0,1.79175946922805,0,1.09861228866811,0,0,0,0,0,0,0,0,0
"199",3.63758615972639,0,0,0,0,0,0,6.93828448401696,0,1.38629436111989,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0
"200",0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0
"201",0,0,0,3.29583686600433,0,0,0,0,0,0,3.25809653802148,0,0,0,0.693147180559945,0,4.52178857704904,0,0,1.09861228866811,2.484906649788,0,0,1
"202",0.693147180559945,6.89162589705225,0,5.50533153593236,1.09861228866811,0,0,0,0,0,0,2.94443897916644,3.52636052461616,4.56434819146784,0,0.693147180559945,0,3.2188758248682,2.77258872223978,0,0,0,4.04305126783455,2
"203",0,0,0,4.40671924726425,0,4.97673374242057,0,3.04452243772342,0,0,5.50125821054473,5.77144112313002,4.15888308335967,6.45990445437753,6.04737217904628,0,0,1.6094379124341,7.06133436691044,3.2188758248682,0,4.58496747867057,5.38449506278909,0
"204",0,0,0,1.38629436111989,0,0,0,0,0,0,4.04305126783455,0,0,0,2.99573227355399,2.30258509299405,3.68887945411394,0,0,0,0,0,0,1
"205",3.04452243772342,0,7.08422642209792,1.94591014905531,0,0,0,1.38629436111989,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,4.00733318523247,0,0,1
"206",0,5.14166355650266,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0.693147180559945,0,0,5.08140436498446,0,0,0,0,0,1
"207",0,0,0,0,0.693147180559945,0,3.58351893845611,0,2.39789527279837,2.30258509299405,3.66356164612965,0,0,0,0,0,0,0,0,0,4.24849524204936,0,0,1
"208",0,0,4.35670882668959,5.33753807970132,0,6.2803958389602,0,3.89182029811063,7.98480338973441,3.8286413964891,1.6094379124341,0,0,3.58351893845611,0,6.1463292576689,2.30258509299405,0,0,0,3.49650756146648,0,4.04305126783455,4
"209",0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,3.73766961828337,0,0.693147180559945,0.693147180559945,5.4553211153577,0,0,0,0,0,4.47733681447821,3.2188758248682,0,0,0,4.31748811353631,3.93182563272433,0,0,2.56494935746154,0
"211",0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,4.83628190695148,3.36729582998647,0,0,0,0,5.33753807970132,0,0,0,0,0,0,0
"212",0,0,0,0,0,0,0,4.91998092582813,0,3.55534806148941,3.13549421592915,2.83321334405622,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83628190695148,0,0,0,0,0
"214",1.6094379124341,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,4.11087386417331,3.09104245335832,0,0,1
"215",3.04452243772342,3.09104245335832,4.38202663467388,0,0,2.19722457733622,0,0,2.70805020110221,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,2
"216",0,0,0.693147180559945,5.06890420222023,0,0,0,4.55387689160054,4.63472898822964,0,2.39789527279837,1.94591014905531,1.09861228866811,4.63472898822964,0,0,2.89037175789616,0,4.55387689160054,0,0,0.693147180559945,3.66356164612965,2
"217",0,3.80666248977032,0,6.04500531403601,1.79175946922805,0,0,4.66343909411207,3.71357206670431,0,0,0,0,3.40119738166216,0,2.56494935746154,2.83321334405622,1.09861228866811,5.31811999384422,2.70805020110221,0.693147180559945,0,0,3
"218",4.7361984483945,0,0,5.04342511691925,0,5.00394630594546,0,0,2.484906649788,0,4.52178857704904,0,0,5.35185813347607,0,2.94443897916644,0,0,5.3890717298165,1.09861228866811,4.39444915467244,3.29583686600433,0.693147180559945,2
"219",3.46573590279973,0,4.38202663467388,0,0,3.98898404656427,0,0,2.89037175789616,3.87120101090789,0,0,0,0,2.30258509299405,0,0,0,0,0,0,4.0943445622221,0,1
"220",0,5.65248918026865,0,4.93447393313069,0,0,1.6094379124341,0,0,4.04305126783455,0,0,2.39789527279837,3.49650756146648,4.0943445622221,2.70805020110221,4.0943445622221,3.78418963391826,0,2.56494935746154,0,0,0,0
"221",0,3.2188758248682,0,0,0,1.79175946922805,0,0,0,0,0,4.70048036579242,5.16478597392351,0,0.693147180559945,1.38629436111989,0.693147180559945,6.19644412779452,0,2.63905732961526,0,3.43398720448515,0,1
"222",0.693147180559945,3.71357206670431,2.19722457733622,4.07753744390572,5.55295958492162,0,6.68336094576627,0.693147180559945,0,4.06044301054642,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,3.61091791264422,3
"223",0,4.94875989037817,2.484906649788,0,0,0,0,0,5.01063529409626,0,0,0,0,1.6094379124341,0,0,0,0,5.42934562895444,0,0,1.09861228866811,0,0
"224",0,0,0,0,0,3.52636052461616,0,0,0,0,2.56494935746154,0.693147180559945,2.99573227355399,0,0,0,5.08759633523238,0,1.09861228866811,0,0,2.484906649788,0,1
"225",1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",3.8286413964891,0,7.53796265976821,4.00733318523247,0,4.33073334028633,0,2.484906649788,4.77912349311153,0,1.6094379124341,0,0,0,0,0,1.38629436111989,4.62497281328427,0,0,5.06890420222023,2.56494935746154,0,4
"227",0,4.14313472639153,2.56494935746154,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,4.21950770517611,0,0,0,0,0,0
"228",2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,2.70805020110221,1.94591014905531,0,0,0,0
"229",0,0,0,0,0,0,0,1.09861228866811,3.66356164612965,0,0,5.95583736946483,5.79605775076537,1.94591014905531,0,5.46383180502561,0,0,3.29583686600433,5.0998664278242,1.38629436111989,0,5.10594547390058,3
"230",0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",0,0,2.07944154167984,0,0,0,0,0,1.94591014905531,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,3.25809653802148,0,0
"232",0,0,0,2.77258872223978,0,0,0,0,0,3.43398720448515,0,0,0,3.43398720448515,6.43133108193348,0,0,0,0,0,0,0,3.40119738166216,0
"233",0,1.09861228866811,0,3.98898404656427,0,2.484906649788,0,3.13549421592915,0,2.99573227355399,0,3.17805383034795,4.80402104473326,0,0,0,0,0,3.93182563272433,0,0,0,0,0
"234",0,0,0,2.89037175789616,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0
"235",0,3.04452243772342,1.94591014905531,5.80211837537706,1.94591014905531,0,2.484906649788,0,4.39444915467244,0,0,5.93224518744801,5.12989871492307,1.79175946922805,0,5.97635090929793,1.6094379124341,0,1.09861228866811,5.59471137960184,3.80666248977032,1.38629436111989,0,2
"236",0,0,0,0,0,0,0,0,0,0,5.73334127689775,4.80402104473326,0,0,4.15888308335967,0,0,0,0,0,0,0,0,1
"237",0,0,0,0,0,0,0,0,0,0,4.12713438504509,0,0,0,3.3322045101752,2.89037175789616,0,0,3.71357206670431,2.39789527279837,3.98898404656427,0,0,1
"238",2.484906649788,0.693147180559945,3.04452243772342,1.38629436111989,0,2.30258509299405,0,0,0,0,5.91350300563827,0,0,0,3.76120011569356,0,0.693147180559945,0,0,0,0,0,0,1
"239",0,0,4.9416424226093,0,0,0,0,0,4.91265488573605,0,0,0,0,0,0,4.969813299576,1.79175946922805,0,0,0,3.76120011569356,0,0,1
"240",0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,3.40119738166216,0,0,1.38629436111989,0,2.63905732961526,0,4.60517018598809,0
"241",0,0,0,0,0,4.71849887129509,0,0,0,0,5.20948615284142,0,0,0,5.09375020080676,0,0,0,0,0,0,0,0,2
"242",0,2.19722457733622,0,6.50279004591562,0.693147180559945,0,4.91998092582813,5.0998664278242,0,0,3.04452243772342,6.27664348934164,4.48863636973214,5.4971682252932,0,5.44673737166631,5.50533153593236,0,3.3322045101752,5.39362754635236,4.14313472639153,5.08140436498446,7.85205020726589,3
"243",0,0,0,0,0,0,0,0,0,0,0,0,4.56434819146784,0,0,0,0,0,3.95124371858143,0,3.09104245335832,0,0,0
"244",6.17586727010576,0,4.57471097850338,0,0,0,0,0,0,0,0,0,0,0,5.57215403217776,0,0,0,0,0.693147180559945,0.693147180559945,0,0,1
"245",0,0,0,4.43081679884331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0.693147180559945,0,0,0,4.69134788222914,0,0,4.84418708645859,1
"247",2.30258509299405,0,1.79175946922805,0,0,0,0,3.95124371858143,0,0.693147180559945,0,0,4.71849887129509,0,0,0,0,0,0,2.83321334405622,1.79175946922805,0,0,0
"248",2.30258509299405,0,0.693147180559945,0,0,5.54517744447956,0,3.43398720448515,0,5.50125821054473,0,0,0,0,3.3322045101752,0,0,3.17805383034795,0,0,3.13549421592915,0,0,0
"249",0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.39789527279837,0,0,0
"250",0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0
"251",2.484906649788,0,0,3.25809653802148,0,3.04452243772342,1.38629436111989,0.693147180559945,1.09861228866811,0,4.63472898822964,0,0,0,0,2.07944154167984,5.58724865840025,0,0,0,0,0,0,1
"252",1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,4.85203026391962,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",1.09861228866811,0,0,0,0,0,0,0,0,0,4.15888308335967,1.38629436111989,1.6094379124341,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0
"255",0,0,0,0.693147180559945,0,0,0,0,3.13549421592915,0,0,0,0,0,0,1.38629436111989,0,0,5.06259503302697,0,0,0,2.56494935746154,0
"256",0,0,3.85014760171006,0,0,0,0,0,5.14166355650266,0,0,0,0,0,3.36729582998647,4.0943445622221,0,0,0,0,2.19722457733622,0,0,1
"257",3.76120011569356,0,2.07944154167984,0,4.02535169073515,4.29045944114839,6.05208916892442,3.17805383034795,0,0,0,1.6094379124341,0,6.98841318199959,3.93182563272433,3.97029191355212,0,0,0,4.90527477843843,1.09861228866811,5.12989871492307,4.86753445045558,0
"258",0,0,0,4.30406509320417,0,0,5.73334127689775,1.6094379124341,4.15888308335967,0,2.70805020110221,0.693147180559945,2.484906649788,0.693147180559945,0,4.06044301054642,5.0998664278242,0,0,1.79175946922805,0,0,5.74939298590825,1
"259",0,0,0,4.70048036579242,0,4.15888308335967,0,0,0,0,0,6.83195356556585,2.89037175789616,0,0,4.39444915467244,0,0,0,5.13579843705026,0,0,0,0
"260",1.94591014905531,6.15060276844628,3.71357206670431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0
"261",3.2188758248682,2.484906649788,0,0.693147180559945,0,0,0,2.56494935746154,0.693147180559945,0,5.56068163101553,3.2188758248682,0,0,3.2188758248682,3.25809653802148,1.94591014905531,0,0,0,5.8111409929767,0,0,1
"262",6.17170059741091,0,0.693147180559945,0,1.09861228866811,4.46590811865458,0,4.86753445045558,0,3.04452243772342,1.38629436111989,6.84481547920826,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0
"263",0,0,0,0,0,0,0,2.30258509299405,1.09861228866811,1.09861228866811,3.3322045101752,0,3.71357206670431,0,0,0,0,0,3.04452243772342,0,5.19849703126583,0,0,1
"264",0,0,0,0,0,0,0.693147180559945,0,0,5.08759633523238,0,0,0,0,0,5.83188247728352,0,0,0,0,0,0,0,1
"265",0,0,0,0,0,0,0,4.45434729625351,0,0,3.17805383034795,6.44730586254121,3.61091791264422,4.67282883446191,2.63905732961526,6.06842558824411,0,0,6.0137151560428,2.19722457733622,4.15888308335967,4.06044301054642,4.79579054559674,3
"266",0,0,4.67282883446191,0,0,0,0,0,1.38629436111989,0,0,0,0,1.6094379124341,0,0,0,0,5.84354441703136,0,0,1.09861228866811,0,1
"267",2.30258509299405,0,0,4.54329478227,2.83321334405622,0,0,0,0,0,0,0,0,0,0,4.36944785246702,0,0,0,1.94591014905531,0,0,0,1
"268",0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,4.12713438504509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0
"270",0,3.80666248977032,0,0,0,0,0,0,1.09861228866811,0,0,0,4.06044301054642,0,0,0,0,5.40267738187228,0,0,0,0,2.83321334405622,0
"271",1.09861228866811,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,4.62497281328427,0,0,0,0,0,4.91998092582813,0,0,0,0
"272",0,0.693147180559945,0,1.6094379124341,2.77258872223978,0,3.09104245335832,0,0,0,0,0,0,2.07944154167984,4.04305126783455,2.63905732961526,3.85014760171006,0,0.693147180559945,0,0,0,0,0
"273",0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0,4.24849524204936,2.30258509299405,0,0,0,0,0,0,2.94443897916644,2.39789527279837,0,0,0,0,6.35610766069589,0,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0
"276",0,0,0,0,0,0,0,0,0,0,3.71357206670431,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0
"277",2.63905732961526,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0.693147180559945,0,0,0,0.693147180559945,4.24849524204936,0,0,0,1
"278",2.484906649788,0,0,5.6970934865054,0,3.2188758248682,0,4.85981240436167,0,1.79175946922805,7.29165620917446,3.43398720448515,0.693147180559945,0,0,0,7.33888813383888,0,0,0,0,0,0,8
"279",0,6.46925031679577,0,0,0,0,3.3322045101752,0,0,0,1.09861228866811,2.30258509299405,0,0,0,1.6094379124341,0,3.36729582998647,0,3.66356164612965,0,0,4.27666611901606,0
"280",3.25809653802148,2.07944154167984,4.17438726989564,0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,2.83321334405622,2.70805020110221,4.46590811865458,0,1.09861228866811,0,2.94443897916644,0,1
"281",0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",0,0,0,0,2.30258509299405,0,3.29583686600433,2.07944154167984,5.92958914338989,0,0,0,0,0,0,1.6094379124341,4.02535169073515,0,1.38629436111989,0,5.83188247728352,0,0,4
"283",0,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,4.65396035015752,1.6094379124341,1.6094379124341,0,4.12713438504509,0
"284",3.36729582998647,0.693147180559945,0,0,0,3.78418963391826,0,0.693147180559945,0,0.693147180559945,1.38629436111989,2.99573227355399,0,3.66356164612965,0,3.46573590279973,0,0,6.22455842927536,0,1.79175946922805,0,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,2.39789527279837,0,0,0,1
"287",3.13549421592915,0,0.693147180559945,0,0,2.70805020110221,0,0,0,0,0,0,0,0,5.01063529409626,0,0,0,0,0,0,1.09861228866811,0,0
"288",0.693147180559945,0,0,0,1.09861228866811,0,3.09104245335832,0,0,5.59098698051086,0,0,0,0,0,6.74758652682932,0,0,0,0,1.94591014905531,0,0,2
"289",0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",1.94591014905531,0,0,2.63905732961526,0,2.07944154167984,0,0,0,0,0,0,2.07944154167984,1.09861228866811,0,0.693147180559945,0,0,4.59511985013459,0,2.07944154167984,0,1.38629436111989,0
"291",0,0,0,4.30406509320417,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.73766961828337,0,0,0,0,0,0,0,0
"292",1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,3.71357206670431,0,3.29583686600433,0,0,0
"295",0.693147180559945,0,0,0,0,0,0,3.66356164612965,0,0,0,5.54517744447956,0,4.04305126783455,0,4.43081679884331,0,0,4.06044301054642,0,0,0,1.09861228866811,0
"296",0,2.99573227355399,0,0,0,0,3.36729582998647,0,1.09861228866811,3.25809653802148,0,0,0,0,3.85014760171006,0,0,1.38629436111989,0,0,0,0,0,0
"297",4.35670882668959,0,5.32787616878958,0,0,8.22951111896446,0,4.4188406077966,3.78418963391826,0,0,0,0,0,3.04452243772342,0,0,0.693147180559945,0,0,0,0,0,5
"298",0,1.09861228866811,1.79175946922805,0,0,0,0,0,0,0,5.25749537202778,5.11198778835654,0,0,0,0,0,0,0,0,0,0,0,1
"299",0,0,0,1.38629436111989,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",0,4.8283137373023,3.29583686600433,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,4.74493212836325,0,0,0,0,0.693147180559945,0,0,1
"301",0,0,0,0,1.09861228866811,0,4.59511985013459,0,0,0,0,0,3.61091791264422,0,2.30258509299405,0,0,5.35185813347607,0,4.14313472639153,0,0,0,0
"302",2.56494935746154,0,1.09861228866811,0,0,4.63472898822964,0,4.39444915467244,0,0,7.36770857237437,6.87935580446044,0,0,5.31320597904179,0,0,0,4.06044301054642,0,0,0,0,2
"303",0,0,0.693147180559945,0,0,0,0.693147180559945,1.94591014905531,0,3.43398720448515,0,0,0,2.70805020110221,0,0,0,0,0,3.2188758248682,4.84418708645859,0,0,0
"304",0,0,0,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0
"305",0,0,0,0,0,0,0,0,1.6094379124341,0,3.78418963391826,0,0,0,3.52636052461616,0,3.09104245335832,0,0,0,0,0,0,1
"306",0,0,0,1.09861228866811,0,0,0,2.89037175789616,2.83321334405622,0,0,0,2.30258509299405,0,0,3.17805383034795,2.89037175789616,0,0,0,1.38629436111989,6.36990098282823,2.07944154167984,0
"307",0,0.693147180559945,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,1.38629436111989,1.09861228866811,0,0,0
"308",0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",0,0,3.61091791264422,0,0,0.693147180559945,1.6094379124341,3.17805383034795,0,5.26785815906333,0,0,0,0,0,0,0,7.11801620446533,0.693147180559945,0.693147180559945,0,0,0,0
"310",0,0,0,3.61091791264422,4.26267987704132,0,0,0,0,0,0,0,0,4.40671924726425,0,0,3.66356164612965,0,5.09375020080676,2.63905732961526,2.39789527279837,0,3.2188758248682,0
"311",0,0,0,1.6094379124341,0,0,0,3.55534806148941,0,0,0,3.46573590279973,5.65948221575962,2.19722457733622,2.07944154167984,0,0,0,0,4.58496747867057,2.70805020110221,0,0,1
"312",2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,2.89037175789616,0,0.693147180559945,0,0.693147180559945,1.09861228866811,0,0,4.53259949315326,1
"313",5.68017260901707,0,0,5.03695260241363,5.73009978297357,0,4.0943445622221,3.89182029811063,0,5.19849703126583,0,0.693147180559945,0,0,0,1.09861228866811,0,0,4.53259949315326,3.49650756146648,0,0,0,1
"314",3.55534806148941,0.693147180559945,5.15329159449778,3.58351893845611,0,0,0,1.6094379124341,5.8171111599632,0,3.93182563272433,0,0,0,0,0,0,0,0,4.49980967033027,0,0,1.38629436111989,1
"315",0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,2.19722457733622,0,4.68213122712422,0
"316",0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0
"317",0,6.86380339145295,6.7093043402583,0,0,4.17438726989564,4.20469261939097,4.94875989037817,6.94408720822953,3.85014760171006,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,1
"318",0,0,1.6094379124341,0,0,0,0,2.56494935746154,0,2.70805020110221,4.69134788222914,3.36729582998647,0,2.89037175789616,0,0,3.43398720448515,0,0,0,5.39816270151775,0,0,1
"319",0,0,0,0,0,0,0,0,0,2.484906649788,7.39510754656249,3.25809653802148,3.17805383034795,0,0,0,6.24416690066374,0,0,0,0,0,0,1
"320",0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
