"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","bug"
"231",0,0,0,0,3.63758615972639,0,0.693147180559945,0.693147180559945,0,2.484906649788,0,0,0,0,0
"232",0,0,0,0,1.94591014905531,3.2188758248682,1.6094379124341,0,6.40522845803084,0,0,2.99573227355399,0,4.21950770517611,0
"233",1.6094379124341,0,0,0,0.693147180559945,0,0,3.58351893845611,0,0,0,5.21493575760899,4.36944785246702,0,0
"234",0,0,2.94443897916644,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0
"235",3.2188758248682,0,5.67332326717149,1.94591014905531,0,0,0,6.78558764500793,0,5.25749537202778,2.484906649788,5.01727983681492,4.82028156560504,3.63758615972639,2
"236",0,3.40119738166216,0,0,0,0,5.52942908751142,5.33271879326537,1.94591014905531,0,0,0,0,0,1
"237",0,0,0,0,0,0,1.94591014905531,4.29045944114839,2.70805020110221,0,1.6094379124341,0,4.72738781871234,0,1
"238",3.85014760171006,5.4510384535657,0,0,0,0,5.01063529409626,3.17805383034795,1.79175946922805,0,0,0,0.693147180559945,0,1
"239",0,0,1.6094379124341,0,0,4.56434819146784,0,0,0,5.90263333340137,0,0,0,0,1
"240",0,0,1.94591014905531,0,0,0,0,4.94875989037817,0,2.94443897916644,0,0,0,1.94591014905531,0
"241",1.6094379124341,5.56452040732269,0,0,0,3.85014760171006,3.04452243772342,4.8283137373023,0,0.693147180559945,0,0,0,0,2
"242",0,6.6052979209482,6.45990445437753,0,5.57972982598622,0,1.6094379124341,7.47079377419506,2.07944154167984,5.47227067367148,1.38629436111989,5.67332326717149,4.39444915467244,7.2115567333138,3
"243",0,0,0,0,0,0,0,3.58351893845611,0,0,0,4.02535169073515,4.35670882668959,0,0
"244",0,6.08677472691231,0,3.52636052461616,0,5.80211837537706,0,0,3.66356164612965,0,0,0,0,0,1
"245",0,0,4.43081679884331,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,3.04452243772342,0,0,0,2.63905732961526,0,0,0,1.6094379124341,0,0,0,5.36597601502185,1
"247",2.56494935746154,0,0,0,1.38629436111989,2.39789527279837,0,3.09104245335832,0,0,0,0,4.93447393313069,2.70805020110221,0
"248",5.11799381241676,2.30258509299405,4.66343909411207,2.56494935746154,1.6094379124341,4.7361984483945,0,0,5.17614973257383,1.38629436111989,3.04452243772342,0,0,1.38629436111989,0
"249",0,0,2.89037175789616,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0
"250",0,0,1.38629436111989,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0
"251",1.79175946922805,5.06259503302697,0,0,0,0,5.4553211153577,0,0,3.76120011569356,0,0,0,0,1
"252",0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0
"253",0,0,4.70953020131233,0,0,0,3.29583686600433,0,0,0,0,0,0,0,0
"254",1.09861228866811,0,0,0,0,0,4.06044301054642,2.94443897916644,0,0,0,0,0,0,0
"255",2.89037175789616,1.94591014905531,0,0,0,0,0,0,0,1.79175946922805,0,5.09375020080676,0,1.79175946922805,0
"256",5.0998664278242,0,0,0,0,4.70048036579242,0,0,0,3.68887945411394,0,0,0,0,1
"257",0.693147180559945,3.58351893845611,5.06890420222023,4.63472898822964,0,0,0,0.693147180559945,7.02731451403978,0.693147180559945,0.693147180559945,1.6094379124341,0,6.70563909486,0
"258",0,6.4281052726846,4.55387689160054,0,3.40119738166216,0,0,0,0,4.53259949315326,0,0,0,5.19849703126583,1
"259",4.38202663467388,0,2.70805020110221,0,0,0,0,6.91869521902047,0,0,0,3.97029191355212,5.23644196282995,3.13549421592915,0
"260",4.11087386417331,0,0,0,0,3.29583686600433,0,0,0.693147180559945,2.99573227355399,6.05208916892442,0,0,0,0
"261",2.63905732961526,0,2.89037175789616,0,0,0,5.29831736654804,4.74493212836325,0,0,0,0,5.93489419561959,0,1
"262",6.8330317327862,1.09861228866811,0,3.2188758248682,0,5.11198778835654,0,6.15485809401642,4.07753744390572,0,0,0,0,2.94443897916644,0
"263",0,0.693147180559945,0,0,0,0,3.78418963391826,2.39789527279837,2.07944154167984,0,0,0,5.39362754635236,0,1
"264",3.95124371858143,2.39789527279837,0,0,2.99573227355399,0,0,0,0,6.04737217904628,0,0,0,0,1
"265",1.6094379124341,5.24702407216049,2.07944154167984,0,0,0,0,7.19142933003638,5.77455154554441,0,0,3.09104245335832,4.40671924726425,3.43398720448515,3
"266",0,0,0,0,0,4.63472898822964,1.09861228866811,0,0,0,0,5.87493073085203,0,0,1
"267",3.25809653802148,2.63905732961526,5.03043792139244,1.79175946922805,0,0,0,0,0,0,0,0,0.693147180559945,1.94591014905531,1
"268",0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,4.14313472639153,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0
"270",0,0,0,0,1.09861228866811,0,0,0,0,0,5.74300318780948,0,0,3.3322045101752,0
"271",0,1.6094379124341,0,0,0,0,0,0,5.19295685089021,2.70805020110221,0,2.56494935746154,3.52636052461616,0,0
"272",0,2.63905732961526,1.38629436111989,3.98898404656427,0,2.30258509299405,3.36729582998647,3.43398720448515,3.3322045101752,0.693147180559945,0,0,0,0,0
"273",0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0
"274",1.38629436111989,0,0,0,6.46925031679577,0,1.6094379124341,1.38629436111989,0,2.89037175789616,0,0,2.39789527279837,0,0
"275",0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0
"276",0,0,0,0,0,0,4.69134788222914,0,0,0,0,0,0,0,0
"277",0,1.38629436111989,0,0,0,0,0,0,0,0,0,0.693147180559945,4.66343909411207,0,1
"278",3.76120011569356,6.91373735065968,5.08140436498446,0,3.3322045101752,0,7.69074316354187,1.6094379124341,4.34380542185368,0,0,0,0,0,8
"279",3.93182563272433,0,0,0,0,0,0,3.66356164612965,0,0,6.40687998606931,1.38629436111989,2.484906649788,4.76217393479776,0
"280",0,0,1.94591014905531,1.38629436111989,2.484906649788,4.91998092582813,0,0,0,3.78418963391826,4.52178857704904,0,0,0,1
"281",0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0
"282",4.11087386417331,0,3.2188758248682,3.17805383034795,2.30258509299405,0,3.68887945411394,0,1.09861228866811,5.97635090929793,0,0,5.59842195899838,0,4
"283",0,0,0,0,0,0,0,0,0,2.99573227355399,3.2188758248682,4.26267987704132,3.61091791264422,4.45434729625351,0
"284",4.70953020131233,0,3.52636052461616,0,0,0,0,0,0,1.09861228866811,1.09861228866811,6.24222326545517,2.70805020110221,0,1
"285",0,0,0,0,0,0,0,0,0,0,3.2188758248682,3.71357206670431,0,0,0
"286",0,0,1.6094379124341,0,0,0,0,2.484906649788,0,0,0,2.484906649788,3.09104245335832,0,1
"287",2.89037175789616,0,0,1.09861228866811,0,4.56434819146784,0,0,0,0,0,0,0,4.31748811353631,0
"288",0,0,0,0,3.2188758248682,2.39789527279837,0,0,2.83321334405622,6.95939851213398,0,0,3.58351893845611,2.484906649788,2
"289",0,0,3.8286413964891,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0
"290",1.09861228866811,0,1.6094379124341,0,0,0,0,4.31748811353631,3.04452243772342,0.693147180559945,1.09861228866811,3.3322045101752,2.39789527279837,1.6094379124341,0
"291",0,2.56494935746154,4.40671924726425,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0
"292",0,0,3.09104245335832,0,0,0,0,0,0,0.693147180559945,2.19722457733622,0,0,0,0
"293",0,0,0.693147180559945,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0
"294",0,0,0,0,0,0,0,3.68887945411394,0,0,0,3.73766961828337,3.61091791264422,0,0
"295",0.693147180559945,0,0,0,0,0,0,6.03068526026126,4.34380542185368,0,0,0,0,0,0
"296",0,0,0,0.693147180559945,0,2.70805020110221,0,0,0,4.46590811865458,3.13549421592915,0,0,0,0
"297",5.33753807970132,0,3.66356164612965,1.6094379124341,1.38629436111989,8.2684753889826,1.09861228866811,0,0,0,0,3.25809653802148,0,0,5
"298",3.58351893845611,0,0,0,0,1.79175946922805,4.75359019110636,5.22035582507832,3.2188758248682,0,0,0,0,0,1
"299",0,0,1.09861228866811,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0
"300",4.11087386417331,0,0,0,0,0,0,0,0,4.83628190695148,4.48863636973214,0,0,0,1
"301",0,0,1.09861228866811,0,0,1.94591014905531,0,0,0,0,5.55295958492162,0,0,5.03043792139244,0
"302",4.93447393313069,4.88280192258637,0,0,0,0,7.14124512235049,7.19593722647557,4.98360662170834,0,0,0,0,0,2
"303",1.38629436111989,2.484906649788,0,0,0,0,0,0,4.04305126783455,0,0,0,4.89034912822175,0,0
"304",0,0,1.09861228866811,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0
"305",1.38629436111989,0.693147180559945,0,0,0,0,4.35670882668959,3.04452243772342,0,0,0,0,0,0,1
"306",2.94443897916644,0,2.07944154167984,0.693147180559945,6.40025744530882,0.693147180559945,2.39789527279837,2.99573227355399,0,2.83321334405622,0,0,0,1.6094379124341,0
"307",2.83321334405622,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,2.19722457733622,0,3.25809653802148,0
"308",0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0
"309",1.94591014905531,0,0,0,2.89037175789616,5.47646355193151,0.693147180559945,0,2.89037175789616,0,7.09754885061479,1.38629436111989,1.09861228866811,0,0
"310",0,0,0,4.71849887129509,0,0,2.83321334405622,0,5.32787616878958,0,0,4.23410650459726,2.63905732961526,3.09104245335832,0
"311",0,0,0,0,1.94591014905531,0,0,5.49306144334055,4.07753744390572,0,0,2.07944154167984,5.11799381241676,1.09861228866811,1
"312",0,0,0,0,0,0,0,3.13549421592915,2.19722457733622,0,0,0,3.97029191355212,4.69134788222914,1
"313",0.693147180559945,0,5.38449506278909,6.13988455222626,3.13549421592915,4.85203026391962,0,0,3.36729582998647,0,0,5.6937321388027,1.09861228866811,2.39789527279837,1
"314",6.09582456243222,0,2.94443897916644,0,0,4.35670882668959,0,0,0,3.52636052461616,0,0,5.00394630594546,1.6094379124341,1
"315",0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,3.04452243772342,0,2.83321334405622,0,4.72738781871234,0
"316",0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0
"317",7.94378269245863,3.76120011569356,0,0,0,5.15329159449778,0.693147180559945,0,0,4.68213122712422,1.38629436111989,0,0,0,1
"318",3.3322045101752,0,2.89037175789616,0,0,0,5.93489419561959,0,0,2.39789527279837,0,0,1.09861228866811,0,1
"319",2.07944154167984,2.70805020110221,0,0,0,0,7.67368812926773,0,3.3322045101752,0,0,0,1.09861228866811,0,1
"320",0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0
"321",0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0
"322",0,3.95124371858143,4.27666611901606,0,0,0,0,7.01121398735037,3.76120011569356,3.68887945411394,1.09861228866811,4.72738781871234,2.39789527279837,5.3890717298165,4
