"","V1","V2","V3","V4","V5","V6","V7","bug","loc","bf","hcm"
"266",0,0,4.89034912822175,0,0,5.79301360838414,0,1,3.36729582998647,1,4.35837
"267",3.13549421592915,4.38202663467388,0,0,0,0,4.62497281328427,1,3.46573590279973,0,6.12239
"268",0,0,0.693147180559945,0,0,0,3.91202300542815,0,1.94591014905531,1,0
"269",0,2.19722457733622,0,0.693147180559945,0,1.6094379124341,4.02535169073515,0,2.30258509299405,1,0
"270",0,0,0,0,5.82894561761021,0,0.693147180559945,0,4.04305126783455,1,0
"271",0,1.94591014905531,2.63905732961526,0,1.38629436111989,5.23644196282995,3.52636052461616,0,4.55387689160054,4,4.53581
"272",1.6094379124341,4.57471097850338,0.693147180559945,3.78418963391826,0,3.04452243772342,0,0,3.36729582998647,0,0
"273",1.38629436111989,0,0,0,0,0,0,0,0,1,0
"274",0,0.693147180559945,6.5206211275587,0,0,0,1.09861228866811,0,5.00394630594546,8,9.10093
"275",0,0,0,0,0,1.94591014905531,0,0,0,1,0
"276",0,0,0,4.69134788222914,0,0,0,0,3.25809653802148,2,1.03146
"277",0,0,2.30258509299405,4.26267987704132,0,3.43398720448515,0,1,3.46573590279973,1,7.55094
"278",3.49650756146648,3.58351893845611,0.693147180559945,8.11282747875137,0,3.91202300542815,3.89182029811063,8,6.55961523749324,46,30.7015
"279",3.63758615972639,2.30258509299405,0,3.66356164612965,6.59714570188665,2.07944154167984,0,0,5.18178355029209,4,2.95723
"280",0,0,5.27811465923052,0,3.61091791264422,4.07753744390572,0.693147180559945,1,2.63905732961526,3,7.35911
"281",0,0,0,0,0,0,3.95124371858143,0,1.94591014905531,1,0
"282",4.77068462446567,4.02535169073515,5.11799381241676,4.94875989037817,0,0,5.8348107370626,4,5.23110861685459,7,9.22487
"283",0,0,0,0,4.58496747867057,4.00733318523247,4.43081679884331,0,4.27666611901606,2,4.83075
"284",4.15888308335967,0,3.76120011569356,0,0,6.3456363608286,0,1,4.81218435537242,9,14.9282
"285",0,0,0,0,2.83321334405622,3.89182029811063,0,0,2.484906649788,1,1.27192
"286",0,0,1.79175946922805,0,0,3.71357206670431,1.09861228866811,1,2.56494935746154,1,0
"287",0,0,4.55387689160054,0,3.68887945411394,4.02535169073515,0,0,4.56434819146784,1,1.80545
"288",5.22035582507832,4.14313472639153,6.79234442747081,0,0,0,2.56494935746154,2,3.68887945411394,5,9.77668
"289",0,2.07944154167984,2.19722457733622,0,0,0,3.61091791264422,0,1.94591014905531,1,0
"290",1.38629436111989,1.6094379124341,0,0.693147180559945,2.484906649788,4.07753744390572,4.21950770517611,0,0,2,6.45874
"291",0,0,0,0,0,0,4.75359019110636,0,3.09104245335832,1,0
"292",0,0,1.09861228866811,0,0,3.36729582998647,0,0,1.6094379124341,1,0
"293",0,0,0,0,0,1.79175946922805,0,0,0,1,0
"294",0,0,0,0,0,3.09104245335832,4.56434819146784,0,2.484906649788,2,6.22636
"295",2.39789527279837,0,0,3.13549421592915,0,5.61312810638807,5.23644196282995,0,4.68213122712422,6,6.36008
"296",0,0,4.4188406077966,0,3.73766961828337,0,0,0,2.39789527279837,3,2.28372
"297",8.2960476427647,4.11087386417331,4.45434729625351,1.38629436111989,0,3.13549421592915,0,5,6.91174730025167,5,13.1284
"298",3.89182029811063,0,0,5.75257263882563,0,0.693147180559945,0,1,4.51085950651685,4,8.36608
"299",0,0,0,1.79175946922805,0,0,0,0,0,1,0
"300",4.00733318523247,0,4.66343909411207,0,4.12713438504509,3.89182029811063,1.79175946922805,1,3.04452243772342,1,0
"301",0,0,2.484906649788,0,6.00881318544259,0,0,0,4.06044301054642,1,0
"302",4.58496747867057,0,0,7.86825426552061,0,5.70711026474888,0,2,6.24804287450843,21,19.6679
"303",1.79175946922805,0,1.09861228866811,0,2.77258872223978,2.56494935746154,5.12989871492307,0,4.17438726989564,1,1.80545
"304",0,0,0,1.79175946922805,0,0,0,0,0,1,0
"305",0,0,0,4.62497281328427,0,0,0,1,3.25809653802148,1,5.0342
"306",0,2.07944154167984,6.45047042214418,0,1.6094379124341,0,3.55534806148941,0,4.76217393479776,6,9.696
"307",2.83321334405622,0,0,0,3.13549421592915,2.63905732961526,0,0,2.30258509299405,1,1.80545
"308",0,0,0,0,0,0,3.95124371858143,0,1.94591014905531,1,0
"309",3.8286413964891,2.70805020110221,4.88280192258637,0,4.66343909411207,7.08840877867539,0,0,5.57215403217776,1,0
"310",0,4.86753445045558,0,0,0,5.47227067367148,4.23410650459726,0,0,2,4.65956
"311",1.38629436111989,0,1.38629436111989,0,0.693147180559945,5.14749447681345,5.71702770140622,1,4.36944785246702,3,5.27095
"312",0,0,1.38629436111989,0,4.36944785246702,1.6094379124341,4.66343909411207,1,3.63758615972639,2,4.04276
"313",2.70805020110221,6.45047042214418,4.36944785246702,0,0,5.98645200528444,3.8286413964891,1,5.30330490805908,4,13.0076
"314",6.15485809401642,0.693147180559945,4.69134788222914,4.81218435537242,0,0,3.13549421592915,1,4.76217393479776,4,7.69165
"315",0,0,2.89037175789616,0,4.62497281328427,2.70805020110221,2.99573227355399,0,3.29583686600433,2,4.04276
"316",0,0,0,0,0,0,3.98898404656427,0,1.94591014905531,1,0
"317",8.0149968943483,0,4.7361984483945,0,1.6094379124341,0,0,1,5.65599181081985,8,11.9562
"318",2.56494935746154,3.09104245335832,0,5.99146454710798,0,0,0.693147180559945,1,4.71849887129509,3,9.88616
"319",0,0,0,7.69074316354187,2.63905732961526,0,0,1,6.24222326545517,18,26.2611
"320",1.38629436111989,0,0,0,0,0,0,0,0,1,0
"321",0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,1,0
"322",1.6094379124341,2.484906649788,0,3.73766961828337,3.17805383034795,6.17586727010576,6.9985096422506,4,5.80814248998044,10,14.9649
