"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","bug","loc","bf","hcm"
"99",0.693147180559945,0,0,0,6.68085467879022,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,5.61312810638807,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,4.34380542185368,2,5.38882
"100",0,0,0.693147180559945,0,6.66695679242921,1.79175946922805,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.79175946922805,1.09861228866811,6.93634273583405,0,0,2.484906649788,0,1.6094379124341,1.38629436111989,4.29045944114839,0,0,0,0,2.39789527279837,5.47227067367148,0,0,2.70805020110221,0,1,6.21860011969173,22,18.2652
"101",0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,2.99573227355399,0,1.38629436111989,0,6.46769872610435,0,3.61091791264422,0,0,0,0,0,0,2.484906649788,1.79175946922805,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,4.80402104473326,2,7.71238
"102",0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,2.56494935746154,2.94443897916644,0,0,0,0,0,3.09104245335832,0,0.693147180559945,0,0,0,0,0,1.38629436111989,1,2.80848
"103",0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,4.79579054559674,4.64439089914137,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.89182029811063,4,10.8639
"104",1.38629436111989,0,0,0,2.99573227355399,0,3.3322045101752,0,0,0,0,0,0.693147180559945,0,0,0,0,4.20469261939097,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,1.09861228866811,0,0,0,0,4.29045944114839,0,0,4.24849524204936,1,2.55158
"105",0,0,1.6094379124341,0,0,0,4.48863636973214,0,1.09861228866811,3.8286413964891,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,1.09861228866811,0,0,0.693147180559945,1.09861228866811,0,0,4.75359019110636,0,0,4.44265125649032,0,0,0,3.13549421592915,0,4.43081679884331,1,4.40671924726425,1,1.45568
"106",3.80666248977032,0,0,4.52178857704904,0,0.693147180559945,0,0,0,0,0,0,0,4.4188406077966,0,0,0,4.15888308335967,0,0,0,0,0,2.07944154167984,0,0.693147180559945,0,2.07944154167984,0,3.04452243772342,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0.693147180559945,2,4.64439089914137,5,11.0202
"107",0,0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,2.63905732961526,0,0,3.09104245335832,0,1.94591014905531,1,0
"108",0,2.94443897916644,0,0.693147180559945,1.38629436111989,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0.693147180559945,2.30258509299405,0,0,0,0,0,3.13549421592915,4.17438726989564,0,0,0,0.693147180559945,0,1,3.68887945411394,4,9.84115
"109",0,0,0,0,0,0,0,0,1.09861228866811,2.70805020110221,0,0,0,6.4723462945009,0,0,0,0,0,4.0943445622221,0,0,0,0,0.693147180559945,0,4.15888308335967,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,1.09861228866811,6.90975328164481,1,5.82008293035236,10,13.8863
"110",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,2.56494935746154,0,0,0,3.98898404656427,0,0,4.23410650459726,0,0,0,0,3.80666248977032,0,0,3.89182029811063,7,6.72719
"111",6.79346613258001,0,0,0,0,0,0,0,0,5.72358510195238,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,3.61091791264422,2.30258509299405,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,2.70805020110221,0,0,0.693147180559945,0,5.68697535633982,3,2.71633
"112",0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,1,0
"113",0,0.693147180559945,0,2.70805020110221,0,0,0,3.73766961828337,1.09861228866811,0,0,5.35658627467201,0,0,0,0,3.98898404656427,0,0,2.56494935746154,1.38629436111989,0,0,0,0,0,3.68887945411394,1.6094379124341,0,0,0,3.43398720448515,0,1.38629436111989,5.4249500174814,0,0,1.09861228866811,0,0,2,4.969813299576,3,5.55183
"114",0,0,0,0,2.83321334405622,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,6.74523634948436,2,4.89783979995091,3,5.71254
"115",0,0,4.43081679884331,0,0,4.00733318523247,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,0,0,2.30258509299405,0,4.45434729625351,0,0.693147180559945,0,0,0,0,0,0,0,0,1,3.8286413964891,1,3.38341
"116",6.61204103483309,0,0,0,1.09861228866811,0,0,0,1.09861228866811,1.38629436111989,0,0,0,0,2.39789527279837,0,0,0,0,2.39789527279837,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.09861228866811,0,0,0,2.30258509299405,0,4.53259949315326,3,2.71633
"117",0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,4.52178857704904,0,0,0,0,0,1.38629436111989,1,2.56494935746154,2,2.23731
"118",0,0,0,0,0,0,0,4.11087386417331,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,5.92157841964382,0,0,0,0,0,0,4.69134788222914,12,12.6435
"119",0,0,0,0,0,0,0,3.36729582998647,3.04452243772342,0,0,0,0,0,1.09861228866811,0,0,0,0,2.39789527279837,0,0,0,0,2.77258872223978,0,0,4.51085950651685,0,0,3.97029191355212,0.693147180559945,2.89037175789616,4.17438726989564,0,0,4.80402104473326,2.94443897916644,5.38449506278909,0,2,4.02535169073515,5,9.83384
"120",0,0,0.693147180559945,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,2.94443897916644,0,0,3.09104245335832,0,1.94591014905531,1,0
"121",0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"122",0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,1.09861228866811,0,1.38629436111989,0,0,3.76120011569356,0,2.07944154167984,3.04452243772342,0,2.77258872223978,1,1.11258
"123",0,0,0.693147180559945,2.07944154167984,0,4.40671924726425,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85220247977447,0,0,0,0,3.2188758248682,0,4.38202663467388,2.83321334405622,0,0,0,0,0,3.80666248977032,0,1.09861228866811,0,3.80666248977032,1,4.87519732320115,3,1.53632
"124",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"125",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,2.39789527279837,0,0,1.94591014905531,0,0,0,1,2.70805020110221,1,3.66738
"126",0,0,0,4.92725368515721,0,1.09861228866811,5.56452040732269,0.693147180559945,0,5.27811465923052,1.6094379124341,0,0,0,0,0,0,0,3.3322045101752,0,0,0,1.09861228866811,0.693147180559945,0,0,3.09104245335832,4.80402104473326,0,0,0,0,0,5.03695260241363,4.4188406077966,0,4.52178857704904,0,0,0,1,5.28320372873799,5,7.90097
"127",0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1.79175946922805,0,0.693147180559945,0,0,0,3.09104245335832,1.38629436111989,0,0,0,0,0,0,7.32974968904151,2.30258509299405,1.38629436111989,5.12396397940326,0,0,0,0,2.39789527279837,0,2,5.50125821054473,20,15.1537
"128",0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,3.71357206670431,5.83188247728352,0,0,1.09861228866811,0,0,0,6.29894924685594,0,0.693147180559945,0,6.45519856334012,0,0,0,0,0,0,0,1,5.91350300563827,1,0
"129",0,0,0,0,0,0,0,2.39789527279837,0.693147180559945,2.94443897916644,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.40119738166216,0,3.8286413964891,4.55387689160054,3.17805383034795,0,0,7.4713630881871,0,0,0,3.2188758248682,0,0,0,0,0,0,1.09861228866811,1,5.99146454710798,1,0
"130",3.13549421592915,2.07944154167984,0,0,0,0,0,0,1.6094379124341,4.11087386417331,1.38629436111989,0,0,0,0,0,0,2.70805020110221,0,0.693147180559945,0,0.693147180559945,0,0,0,0,3.52636052461616,0.693147180559945,0,2.39789527279837,0,0,0,1.09861228866811,0.693147180559945,1.09861228866811,0,5.6021188208797,0,3.87120101090789,0,4.55387689160054,1,1.27192
"131",0,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,3.40119738166216,0,0,2.94443897916644,0,0.693147180559945,0,0.693147180559945,5.54126354515843,0,0,0,0,0,0,6.17378610390194,0,0,0,0,0,0,0,2.19722457733622,0,5.08140436498446,6,3.20728
"132",0,0,0,1.38629436111989,0,0,4.02535169073515,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.93182563272433,0,0,0,0,2.484906649788,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.99573227355399,2,0.816746
"133",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,3.49650756146648,2.19722457733622,0,0,0,0,0,0,3.68887945411394,0,0,0,0,0,0,1.38629436111989,0,0,3.36729582998647,2,2.99956
"134",0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"135",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"136",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,1,0
"137",1.09861228866811,0.693147180559945,0,4.46590811865458,0.693147180559945,4.43081679884331,0,3.43398720448515,0,0,0,0,0,0,0,0,4.39444915467244,0,0,3.66356164612965,5.07517381523383,0,0,0,4.11087386417331,0,0,1.94591014905531,0,2.94443897916644,5.27811465923052,3.46573590279973,2.63905732961526,4.35670882668959,3.91202300542815,0,0,0,0,0,1,5.29330482472449,7,7.74631
"138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.55387689160054,0,0,3.58351893845611,0,0,0.693147180559945,0,0.693147180559945,0,0,3.3322045101752,0,0
"139",3.36729582998647,1.79175946922805,1.09861228866811,1.09861228866811,0,0,0,0,1.09861228866811,0,0,3.36729582998647,0,0,0,0,2.39789527279837,0,0,0,0,0,0,2.83321334405622,0,1.6094379124341,0,0,0,0,3.3322045101752,3.46573590279973,0,2.19722457733622,0,0,0,3.40119738166216,0.693147180559945,1.09861228866811,0,3.49650756146648,2,1.23279
"140",0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,2.19722457733622,0,0,0,0,2.63905732961526,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,6.41017488196617,0,3.63758615972639,0,4.68213122712422,9,12.8303
"141",0,0,0,2.63905732961526,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0.693147180559945,0,0,0,0,2.484906649788,0,0,2.70805020110221,0,1.94591014905531,1,0
"142",0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,2.30258509299405,0,0,0,0,0,1.38629436111989,0,0,0,1.6094379124341,0,0,5.48893772615669,0,0,5.2040066870768,1.09861228866811,4.53259949315326,5.88887795833288,0,0,3.25809653802148,4.44265125649032,0,0.693147180559945,2,5.35185813347607,5,11.2716
"143",3.29583686600433,0,0,4.89034912822175,0.693147180559945,0,2.484906649788,0.693147180559945,1.09861228866811,0,0,2.484906649788,0,0,5.89164421182577,0,0,0.693147180559945,0,0,0,0,2.70805020110221,0,0,0,1.6094379124341,6.87316383421252,0,0,0,0,0,0.693147180559945,4.31748811353631,0,0,0,0,5.39816270151775,7,6.12468339089421,29,25.1033
"144",0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71849887129509,0,0,4.04305126783455,0,0,0,1.09861228866811,5.84932477994686,0,2,4.94875989037817,5,5.09245
"145",0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,4.17438726989564,0,3.55534806148941,0,1.38629436111989,0,1.09861228866811,0,0,0,0,0,0,2.484906649788,0,0,0,0,0.693147180559945,0,1,3.43398720448515,1,0
"146",0,0,0,4.21950770517611,0,0,0,0,8.75557997214314,0,0.693147180559945,4.20469261939097,0,0,0,0,0,4.44265125649032,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1.94591014905531,0,0,0,2.83321334405622,0,0,1.94591014905531,0,4.43081679884331,0,0,0,4.31748811353631,5,7.26892012819372,13,20.7622
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"148",0,0,0,0,3.93182563272433,0,0,0,6.25190388316589,3.49650756146648,0,6.40687998606931,0,0,0,0,3.89182029811063,0,0,2.94443897916644,0,0,0.693147180559945,0,1.38629436111989,2.77258872223978,0,0,0,0,0,4.80402104473326,0,0.693147180559945,0,0,0,0,0,0,0,5.66988092298052,4,11.5097
"149",0,0,0,0,0,0,5.14166355650266,0,0,0,0,3.13549421592915,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0.693147180559945,0,0,0,0.693147180559945,5.09375020080676,2.63905732961526,0,1.6094379124341,0,4.55387689160054,0,2,4.93447393313069,3,3.74492
"150",0,0,0,0,0,0,5.92958914338989,0,0,0,3.36729582998647,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.73766961828337,2.83321334405622,0,0,0,4.56434819146784,0,0,4.58496747867057,1,2.23731
"151",1.09861228866811,0.693147180559945,0,0,4.30406509320417,0,1.09861228866811,0,0,0,0.693147180559945,0,4.26267987704132,0,0,0,0,0,0,0,0,0.693147180559945,7.50933526601659,0.693147180559945,0,0,0,1.79175946922805,0,3.68887945411394,0,0,1.94591014905531,0,0,5.39362754635236,0,0,5.46383180502561,0,2,6.3919171133926,20,21.5348
"152",0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,5.94017125272043,0,0,0,0,0,3.13549421592915,5.7037824746562,0,3.73766961828337,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,4.8283137373023,3,1.38948
"153",0,0,5.12396397940326,0,0,0,1.38629436111989,0,0,2.484906649788,0,2.19722457733622,2.07944154167984,0,0,0.693147180559945,4.43081679884331,6.00388706710654,0,0,0,0,0,0,2.19722457733622,1.09861228866811,0,0,3.87120101090789,0,0,0,0,0,1.79175946922805,1.6094379124341,0,0,4.31748811353631,0,0,5.20948615284142,9,12.3019
"154",0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.02535169073515,0,0,1.6094379124341,0,0,0.693147180559945,3.49650756146648,2.39789527279837,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,2,0.894814
"155",0,0.693147180559945,0,0,0.693147180559945,0,0,5.84643877505772,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1.94591014905531,0,0,0,0,0,0,4.86753445045558,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,0,0,0,0,2,4.48863636973214,2,7.82058
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,1.09861228866811,0,0,0,0,0,3.66356164612965,0,0.693147180559945,3.52636052461616,0,2.77258872223978,1,0
"157",4.06044301054642,0,0,0,3.71357206670431,0,0,0,0.693147180559945,6.24416690066374,0,2.56494935746154,0,0,0,2.07944154167984,4.11087386417331,0,0,6.19644412779452,1.38629436111989,0,0,0,0,3.09104245335832,0,4.70048036579242,0,0,2.63905732961526,2.89037175789616,1.09861228866811,0,0,0,0.693147180559945,0,0.693147180559945,1.09861228866811,0,5.37063802812766,5,9.49506
"158",6.61740297797448,0.693147180559945,0.693147180559945,1.38629436111989,0,0,0,0,2.30258509299405,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,1.6094379124341,0,0,0,3.98898404656427,0,1.38629436111989,0,0,0,1.38629436111989,0,0,0,0,0,2.484906649788,0,3.52636052461616,6,9.9193
"159",4.14313472639153,0,0,6.09807428216624,1.09861228866811,2.30258509299405,3.2188758248682,0,0,0,2.19722457733622,1.94591014905531,1.38629436111989,0,4.95582705760126,0,0,0,0,0,3.78418963391826,0,4.55387689160054,0,1.38629436111989,0,0,6.56385552653213,0,4.00733318523247,0,0,0,0,1.09861228866811,6.67456139181443,0,0,0.693147180559945,0.693147180559945,7,6.2841341610708,40,27.5814
"160",0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,0,2.07944154167984,2,2.7276
"161",0,0,0,1.79175946922805,0,0,2.07944154167984,2.70805020110221,0,0,2.94443897916644,0,5.00394630594546,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0.693147180559945,3.04452243772342,4.47733681447821,0,0,3.36729582998647,0,0,1.09861228866811,0,0,5.51745289646471,0.693147180559945,5.95064255258773,0,1,5.44673737166631,6,10.7773
"162",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"163",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,1,0
"165",2.63905732961526,0,0,0.693147180559945,0,0.693147180559945,0,4.47733681447821,0,0,0,2.89037175789616,1.09861228866811,0.693147180559945,3.40119738166216,0,0,0,2.19722457733622,3.09104245335832,1.79175946922805,0,0,0,0,0,1.38629436111989,5.59098698051086,0,0,1.94591014905531,0,2.63905732961526,0,8.03106018024062,5.82304589548302,3.29583686600433,0,0,2.70805020110221,4,6.76041469108343,45,27.0966
"166",0,0,0,0.693147180559945,0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.44265125649032,0,3.49650756146648,0,0,0,0,0,0,3.58351893845611,0,0,0,0,3.98898404656427,1.38629436111989,0,0,0,1.09861228866811,1,4.12713438504509,4,8.59336
"167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,5.45958551414416,0,0,0,0,0,0,5.04342511691925,0,0,0,5.97635090929793,0,0,0,4.70953020131233,4,6.60072
"168",0,0,0.693147180559945,0,0,0,0,0,0,0,5.23644196282995,0,0,0,2.07944154167984,3.73766961828337,0,0,0,0,0,0,0,1.09861228866811,0,0,3.29583686600433,0,0,1.38629436111989,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,2,2.70805020110221,3,8.29275
"169",0,3.61091791264422,0,0,0,0,4.89034912822175,4.23410650459726,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.91998092582813,2.39789527279837,0,1.38629436111989,0,2.19722457733622,0,5.34710753071747,0,7.46908388492123,0.693147180559945,1.94591014905531,0,1,5.97635090929793,9,10.4053
"170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,2.63905732961526,0,0,0.693147180559945,0,0,0,0,0,4.15888308335967,0,0,0,0,0,3.43398720448515,5.88332238848828,4.29045944114839,0,0,0,0,1,4.72738781871234,3,6.22347
"171",3.40119738166216,0,0,0,3.85014760171006,0,3.25809653802148,0,0,0.693147180559945,2.77258872223978,2.99573227355399,0,0,0,0,0,0,0,0,4.02535169073515,0,0,0,0,3.49650756146648,0,0,0,0.693147180559945,4.02535169073515,0,0,3.61091791264422,0,0,0,0,5.61677109766657,4.44265125649032,2,5.13579843705026,3,7.01743
"172",5.07517381523383,0,0,0,4.52178857704904,0,0,0,0,0,0,0,2.89037175789616,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,4.63472898822964,0,0,1.09861228866811,0,1.38629436111989,0,3.46573590279973,4.80402104473326,0,0,3.73766961828337,6.3261494731551,3.09104245335832,1,5.30330490805908,6,15.226
"173",0,0.693147180559945,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0.693147180559945,0,3.04452243772342,0,0,0,1.79175946922805,0,1.09861228866811,4.07753744390572,0,0,0,2.63905732961526,0,0,0,2.63905732961526,0,3.36934
"174",0,0.693147180559945,1.38629436111989,1.09861228866811,0,0,2.30258509299405,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,4.70048036579242,0,0.693147180559945,0,0,3.17805383034795,2,4.04276
"175",0,0,0,4.72738781871234,3.25809653802148,0,3.95124371858143,4.34380542185368,0,0,0,4.67282883446191,0,1.09861228866811,8.08116577772543,4.07753744390572,1.94591014905531,4.07753744390572,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,6.42971947803914,0.693147180559945,0,0,0,0.693147180559945,4.00733318523247,1.6094379124341,0,3.73766961828337,0,4.12713438504509,5.4553211153577,10,6.5694814204143,28,30.3698
"176",0,0,2.89037175789616,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,0,5.87773578177964,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,4.04305126783455,0,0,4.00733318523247,3,5.63536
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,1,0
"178",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"179",0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"180",1.38629436111989,0,0,0,0,0,5.7268477475872,0,0,1.09861228866811,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,3.58351893845611,2.89037175789616,0,0,0,4.29045944114839,0.693147180559945,0,4.49980967033027,1,2.23731
"181",0,0,0,1.94591014905531,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,1.79175946922805,1.09861228866811,0,3.13549421592915,1.38629436111989,0,3.13549421592915,0,2.30258509299405,1,0
"182",0,0,0,0,0,0,0.693147180559945,0,0,0,2.56494935746154,0,0,0,0,0,1.79175946922805,5.76519110278484,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.15888308335967,3,8.89851
"183",0,0,0,0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,2.94443897916644,0,1.09861228866811,0,0,0,0,0,2.07944154167984,0,1.94591014905531,1,0
"184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.94443897916644,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,3.87120101090789,0,0,3.93182563272433,0,3.29583686600433,1,0
"185",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,1.94591014905531,0,0,1.79175946922805,0,0,2.30258509299405,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,1,0
"186",4.96284463025991,0,0,7.13489085156588,0,4.36944785246702,1.6094379124341,4.26267987704132,5.39816270151775,2.83321334405622,0,3.2188758248682,0,3.04452243772342,0,0.693147180559945,5.54517744447956,0,0,0,0,0,2.83321334405622,4.74493212836325,4.99043258677874,0,4.46590811865458,4.63472898822964,0,5.66988092298052,7.79852305362521,6.78445706263764,0,5.6021188208797,0.693147180559945,4.02535169073515,0,5.52146091786225,0,5.3890717298165,4,7.10496544826984,78,38.2812
"187",0,0,0,0,0,0,0,0,0.693147180559945,0,2.484906649788,0,0,0,0,0,0.693147180559945,0,0,3.49650756146648,4.56434819146784,0,5.8171111599632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1,4.40671924726425,1,6.91692
"188",0,0,0,0,0,5.17614973257383,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,7.00033446027523,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,4.87519732320115,9,16.5442
"189",3.85014760171006,0,1.09861228866811,0,0,0,4.75359019110636,0,0,4.02535169073515,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,4.23410650459726,1.38629436111989,0,0,2.63905732961526,0,0,1,4.23410650459726,1,2.23731
