"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","bug","loc","bf","hcm"
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,1,0
"55",0.693147180559945,0,0,0,0,0,0,0,0,0,6.12905021006055,0,0,0,0,0.693147180559945,0,1.09861228866811,1.6094379124341,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.29583686600433,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.00733318523247,3,5.63536
"56",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,2.484906649788,0,0,4.90527477843843,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0.693147180559945,0,0,2.70805020110221,0,0,0,0,4.45434729625351,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.15888308335967,5,11.4018
"57",0,0,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,3.8286413964891,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,1,3.46573590279973,5,6.46017
"58",0,2.39789527279837,0,1.38629436111989,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,4.26267987704132,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,2.94443897916644,1,0
"59",0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0.693147180559945,0,1.38629436111989,0,0,4.27666611901606,0,0,1.09861228866811,0,0,4.70953020131233,0,0,5.36129216570943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,6.24222326545517,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24174701505964,9,10.3796
"60",0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27299955856375,0,0,0,2.70805020110221,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,4.30406509320417,1,1.80545
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"62",0,0,0,0,0,0,5.21493575760899,0,6.13556489108174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,5.01063529409626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.38449506278909,3,7.23572
"63",0,4.46590811865458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,3.66356164612965,0,1.38629436111989,1.6094379124341,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,6.25766758788264,0,0,1,4.83628190695148,4,10.1322
"64",0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,4.21950770517611,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,1.79175946922805,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,5.85507192220243,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0.693147180559945,7.54327334670545,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,1.09861228866811,0,0,0,0,2.94443897916644,1.38629436111989,0,0,0,0,0,4.47733681447821,0,3.17805383034795,0,0,0,0,1,6.00141487796115,4,8.19537
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"66",0.693147180559945,0,0,0,0,0,0,4.27666611901606,0,0,0,0,4.46590811865458,2.39789527279837,0,1.38629436111989,0,4.04305126783455,0,0,0,0.693147180559945,0,0.693147180559945,3.46573590279973,0.693147180559945,4.15888308335967,0,4.55387689160054,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.68887945411394,0,0.693147180559945,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,3.29583686600433,0,0,0,0,0,3.66356164612965,0,0,0,0,0.693147180559945,0,0,0,2.83321334405622,3,5.04985600724954,6,3.66794
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,1,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"69",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,1,3.61091791264422,2,4.23984
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"71",0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57507584059962,0,0,0,0,0,0,5.03695260241363,1,0
"72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0.693147180559945,0,0,0,2.484906649788,0,0,0,3.73766961828337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,1,1.5526
"73",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"74",0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,4.45434729625351,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,0,0,6.17378610390194,1,4.70953020131233,2,2.66716
"75",0,0,0,0,0,4.07753744390572,0,0,0,0,0,0.693147180559945,0,0,0,0,3.89182029811063,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.40671924726425,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,2.83321334405622,0,0,0,0,0,2.63905732961526,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,1.09861228866811,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04305126783455,1,1.80545
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,4.57471097850338,1.38629436111989,3.98898404656427,0.693147180559945,0,0,0,0,0,0,0,1.94591014905531,0,0,3.58351893845611,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,0,4.38202663467388,0.693147180559945,0,2.484906649788,0,0,0,0,0,5.23110861685459,0,2.94443897916644,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,5.06890420222023,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,6.00881318544259,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,5.19849703126583,5,8.37205
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2803958389602,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.46590811865458,2,1.00337
"78",0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0.693147180559945,1.09861228866811,0,1.38629436111989,0.693147180559945,0,3.43398720448515,0,0,0,0,0,0,0,0,5.2257466737132,0,1.38629436111989,0,1.6094379124341,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,1.38629436111989,0,1.6094379124341,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,3.91202300542815,2,5.32311
"79",0,0,0,0,0,0,0,0,0,0,0,0,8.03851202097681,0,0,0,1.6094379124341,0,0,1.38629436111989,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,1.09861228866811,0,0,1.6094379124341,0,2.07944154167984,0,0,3.09104245335832,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,4.98360662170834,0,0,0,0,0,0,8.17526610411206,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,0,0,6.78671695060508,0,1.6094379124341,0,0,3.98898404656427,0,0,0,0,0,0,3,7.34213173058472,58,36.0219
"80",0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"81",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0.693147180559945,3.95124371858143,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,1,0
"82",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,6.60394382460047,0,0,0,0,0,0,0,0,5.25749537202778,0,0,0,0,0,0,0,5.15905529921453,2,3.61726
"83",0,0.693147180559945,0,0,0,0,0,0,3.04452243772342,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,4.65396035015752,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,3.3322045101752,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.36729582998647,3,1.782
"84",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,1,0
"85",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,1,0
"86",0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0.693147180559945,0,2.94443897916644,0,0,6.2803958389602,0,0,0,0,0,7.81359155295243,0,0,8.21635833238616,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,13,7.13169851046691,58,33.736
"87",0.693147180559945,0,0,0,0,0,5.59842195899838,0,5.91620206260743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,4.84418708645859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.23110861685459,2,7.2789
"88",0,0,0,0,3.58351893845611,2.19722457733622,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,2.56494935746154,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,4.36944785246702,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.43398720448515,0,3.36934
"89",0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.39444915467244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,2.99799
"90",0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,4.11087386417331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,1,0
"91",0,0,0,0,0,2.70805020110221,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,3.49650756146648,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,6.49978704065585,0,0,0,0,0,0,0,0,0.693147180559945,0,3.91202300542815,0,0,0,0,0,0,4.98360662170834,1,0
"92",0,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.56494935746154,0,0.693147180559945,0,0,0,0,0,0,4.97673374242057,0,0,0,0,0,0,0,0,0,0,4.92725368515721,0,0,0,0,0,0.693147180559945,0,3.43398720448515,3,5.74218
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.07944154167984,1,0
"94",3.89182029811063,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,3.93182563272433,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,1.09861228866811,0,2.39789527279837,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,5.19849703126583,0,0,0,0,0,0,0,0,0,4.12713438504509,2,3.47713
"95",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,2.30258509299405,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,6.3919171133926,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,5.15329159449778,2,2.8028
"96",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.78418963391826,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,0.693147180559945,0,0,0,0,2.30258509299405,0,0,0,0,0,3.49650756146648,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,0.693147180559945,0,0,0,0,0,3.87120101090789,1,2.23731
"97",0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,2.89037175789616,0,0,0,3.76120011569356,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,6.39526159811545,0,0,0.693147180559945,0,0,0,3.46573590279973,0,0.693147180559945,0,0,0,0,0,2.484906649788,0,1.79175946922805,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,6.72262979485545,0,1.09861228866811,0,0,0,0,0,0,0,0,0,4,5.51745289646471,13,19.4467
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.24849524204936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,1,0
"99",0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.34380542185368,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,6.89162589705225,0,0,0,0,0,1.6094379124341,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.34380542185368,2,5.38882
"100",0,0,0,0,0,0,0,0,0,0,2.94443897916644,0.693147180559945,3.76120011569356,0,0,0,0,0,0,0,4.91265488573605,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,6.65027904858742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07157336421153,0,0,0,0,0,0,0,1,6.21860011969173,22,18.2652
"101",0,2.30258509299405,0,0.693147180559945,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,5.76205138278018,0,5.74620319054015,0,0.693147180559945,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.80402104473326,2,7.71238
"102",0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,2.63905732961526,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,1,2.80848
"103",0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73766961828337,0,0,0,0,3.3322045101752,0,0,4.85203026391962,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,4,10.8639
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73766961828337,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,4.27666611901606,0,0,0,4.24849524204936,1,2.55158
"105",1.38629436111989,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,1.6094379124341,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.19722457733622,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.52636052461616,0,1.38629436111989,0.693147180559945,0,0,0,5.31320597904179,0,0,1.09861228866811,0,0,0,0,4.47733681447821,0,1.09861228866811,0,3.25809653802148,0,1.79175946922805,1,4.40671924726425,1,1.45568
