"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","bug"
"203",5.63835466933375,2.63905732961526,3.66356164612965,6.25190388316589,0,0,2.89037175789616,5.4971682252932,4.61512051684126,5.56068163101553,5.94017125272043,0,0,7.22256601882217,0,5.41164605185504,0,0
"204",2.39789527279837,1.6094379124341,3.68887945411394,0,0,0,0,3.13549421592915,3.91202300542815,0,0,0,0,0,1.09861228866811,0,0,1
"205",1.09861228866811,0,1.09861228866811,0,0,7.1066061377273,3.2188758248682,1.09861228866811,4.11087386417331,0,1.38629436111989,0,0,0,0,0,0,1
"206",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,5.84354441703136,0,0,0,0,1
"207",0,0,0,0,3.36729582998647,0,0,3.49650756146648,3.2188758248682,0,0.693147180559945,0,0,0,4.33073334028633,1.09861228866811,0,1
"208",4.17438726989564,6.55961523749324,1.94591014905531,3.29583686600433,0,0,7.42297125104942,0,0,0,1.79175946922805,7.5137092478397,0,2.07944154167984,4.07753744390572,1.38629436111989,4.23410650459726,4
"209",0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1.79175946922805,0,5.30330490805908,0,0,0,3.40119738166216,0,0,3.29583686600433,4.17438726989564,0,0,5.29831736654804,0,0,0,0
"211",3.76120011569356,1.09861228866811,0,0,0,1.94591014905531,0.693147180559945,0,5.73657229747919,0,0,1.09861228866811,0,0,0,0,0,0
"212",5.19849703126583,0,0,1.09861228866811,0,0,0,0,3.29583686600433,0,0,0,0,0,0.693147180559945,0,0,1
"213",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.18965474202643,4.0943445622221,0,0,0,0
"214",0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,4.48863636973214,0.693147180559945,0,1
"215",1.38629436111989,3.71357206670431,0,0,0,3.85014760171006,3.85014760171006,0,0,0,0,2.70805020110221,0,0.693147180559945,0,0.693147180559945,0,2
"216",3.78418963391826,0,0,3.61091791264422,0,0,5.32300997913841,0,0,4.969813299576,3.25809653802148,0,0,4.58496747867057,0,4.35670882668959,0,2
"217",0,5.46383180502561,4.89034912822175,0,3.09104245335832,0,2.77258872223978,0,2.56494935746154,3.71357206670431,0,2.19722457733622,0,5.96357934361845,3.73766961828337,0,0,3
"218",3.61091791264422,0,1.38629436111989,5.56452040732269,0,4.23410650459726,3.3322045101752,4.52178857704904,1.6094379124341,0,0,0,0,6.11146733950268,4.17438726989564,4.23410650459726,0.693147180559945,2
"219",0.693147180559945,0,0,0.693147180559945,0,4.95582705760126,4.39444915467244,1.6094379124341,0.693147180559945,0,2.19722457733622,0,0,3.36729582998647,0.693147180559945,3.43398720448515,0,1
"220",3.98898404656427,0,5.26269018890489,0,0,0,0,0.693147180559945,0,4.27666611901606,0,2.83321334405622,5.48893772615669,4.45434729625351,3.3322045101752,0,3.25809653802148,0
"221",0,0,3.43398720448515,2.77258872223978,0,0,0,0,0,4.86753445045558,3.87120101090789,0,6.25958146406492,0,0.693147180559945,3.89182029811063,4.07753744390572,1
"222",2.484906649788,6.22257626807137,1.6094379124341,3.25809653802148,5.76205138278018,0,0,0,0,0,5.65248918026865,0,0,0,0,0,4.77068462446567,3
"223",0,5.77144112313002,0,0,0,0,0,0,0,0,0,0,5.29330482472449,2.77258872223978,0,0,0,0
"224",0,0,0,0,4.53259949315326,1.79175946922805,2.39789527279837,3.04452243772342,4.31748811353631,2.89037175789616,0,0,0,0,0,0,3.09104245335832,1
"225",0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0
"226",3.98898404656427,0,0,3.63758615972639,0,7.38212436573751,6.07073772800249,0,0,0,0,4.24849524204936,4.0943445622221,3.09104245335832,0.693147180559945,5.18178355029209,1.38629436111989,4
"227",0,0,0,0,0,1.94591014905531,3.2188758248682,0,0,0,0,0,4.77068462446567,0,0,1.38629436111989,0,0
"228",0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,4.00733318523247,0,1.6094379124341,0,0
"229",3.71357206670431,1.38629436111989,0,4.27666611901606,0.693147180559945,0,4.02535169073515,1.79175946922805,3.29583686600433,6.62936325343745,0,2.77258872223978,0.693147180559945,0,5.30826769740121,2.63905732961526,5.0998664278242,3
"230",0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",0,0,0,1.09861228866811,0,3.17805383034795,1.94591014905531,0,0,2.94443897916644,0,0.693147180559945,0,0,0,0,0,0
"232",5.87773578177964,0,0,0,1.38629436111989,0,1.79175946922805,0,0,5.12396397940326,5.13579843705026,1.38629436111989,0,0,0,3.09104245335832,0,0
"233",4.65396035015752,0,0,0,0,0,0,0,0,4.35670882668959,3.09104245335832,0,0,4.38202663467388,3.04452243772342,0,0,0
"234",0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0
"235",0,5.82008293035236,3.89182029811063,3.52636052461616,1.38629436111989,0,0,0,0,6.33505425149806,0,3.13549421592915,0,4.87519732320115,6.10031895202006,0,4.91998092582813,2
"236",3.76120011569356,0,0,1.94591014905531,0,0,0,6.02344759296103,1.94591014905531,0,0,0,0,0,0,3.29583686600433,0,1
"237",2.56494935746154,0,0,2.70805020110221,0,0,0,3.78418963391826,0.693147180559945,0,0,0,0,0,4.68213122712422,3.46573590279973,0,1
"238",2.63905732961526,0,4.23410650459726,0,0,0,0,5.48479693349065,3.98898404656427,0,0.693147180559945,0,0,0,0,4.40671924726425,0,1
"239",0,0,0,3.49650756146648,0,4.27666611901606,5.57594910314632,0,0,0,0,4.45434729625351,0,0.693147180559945,2.56494935746154,0,0,1
"240",0,0,1.09861228866811,0,0,0,0,0,0,3.93182563272433,0,0,0,0,2.07944154167984,0.693147180559945,4.70953020131233,0
"241",5.28320372873799,0,4.02535169073515,2.77258872223978,0,0,0,4.8283137373023,1.94591014905531,0,0,0,0,0,0,4.0943445622221,0,2
"242",4.52178857704904,3.87120101090789,6.81014245011514,4.75359019110636,2.19722457733622,4.44265125649032,4.969813299576,0,0,6.63856778916652,3.17805383034795,3.04452243772342,1.6094379124341,5.96614673912369,5.74620319054015,0,7.81035268372429,3
"243",0,0,0,0,0,0,0,0,0,4.76217393479776,0,0,3.2188758248682,0,3.3322045101752,0,0,0
"244",6.56526497003536,0,0,1.79175946922805,0.693147180559945,4.77068462446567,2.19722457733622,0,0,0,0,0,0,0,0,0,0,1
"245",0,0,4.43081679884331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,0,1.38629436111989,0,0,0,2.19722457733622,0,0,0,4.75359019110636,0.693147180559945,0,1.79175946922805,0,0,4.77912349311153,1
"247",3.68887945411394,0,0,0,0,1.79175946922805,0,0,0,4.93447393313069,0,0,0,0,2.83321334405622,0,0,0
"248",4.58496747867057,1.09861228866811,0,2.89037175789616,0,0,0,0,0,0,4.47733681447821,0,0,0,0,6.0137151560428,0,0
"249",0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0.693147180559945,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1.79175946922805,0,0
"251",0.693147180559945,0,5.56068163101553,0,0,0,0,4.81218435537242,3.09104245335832,0,0,0,0,0,0,3.55534806148941,0,1
"252",0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0
"253",0,0,4.91998092582813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",0,0.693147180559945,0,1.38629436111989,0,0,0.693147180559945,4.00733318523247,2.94443897916644,0,0,0,0,0,0,0,0,0
"255",0,1.6094379124341,0,0,0,0,1.09861228866811,0,0,0,0,3.13549421592915,4.51085950651685,4.11087386417331,0,0,2.89037175789616,0
"256",0,4.00733318523247,0,0,0,0,4.00733318523247,0,0,0,0,4.88280192258637,0,0,0,4.29045944114839,0,1
"257",4.63472898822964,0,3.71357206670431,4.53259949315326,4.76217393479776,0,0,0,0,0,7.36581283720947,2.63905732961526,0,5.30826769740121,2.19722457733622,3.29583686600433,4.21950770517611,0
"258",0,0,6.4831073514572,0,0,2.484906649788,0,0,0,0,4.02535169073515,4.11087386417331,0,0,0,0,5.45958551414416,1
"259",4.06044301054642,5.92692602597041,0,1.94591014905531,0,0,0,0,0,6.56667242980324,0,0,0,2.94443897916644,5.25227342804663,0,2.30258509299405,0
"260",1.09861228866811,0,0,0,0,0,5.01727983681492,4.00733318523247,0,4.26267987704132,2.484906649788,0,5.25749537202778,0,0,3.97029191355212,0,0
"261",3.52636052461616,0.693147180559945,3.40119738166216,0,0,0,1.09861228866811,5.48893772615669,4.60517018598809,0.693147180559945,0,2.56494935746154,0,0.693147180559945,5.71042701737487,0,0,1
"262",6.60934924316738,0,0,6.72383244082121,0,0,0,0,0,0,3.55534806148941,0,0,0,0,3.97029191355212,1.94591014905531,0
"263",0,1.09861228866811,0,2.19722457733622,0,0,0,0,4.60517018598809,0,0,0,0,0,5.11799381241676,1.79175946922805,0,1
"264",0,0,0,3.13549421592915,0,0,0,0,0,0,0,6.14846829591765,0,0,0,0,2.63905732961526,1
"265",3.3322045101752,0,5.09375020080676,6.3750248198281,0,0,0,3.71357206670431,0,5.98896141688986,3.49650756146648,0,0,6.02102334934953,5.04985600724954,0,5.13579843705026,3
"266",0,1.09861228866811,0,0,0,4.81218435537242,0,0,0,0,0,1.09861228866811,5.55295958492162,4.34380542185368,0,0,0,1
"267",0,4.91265488573605,0,3.97029191355212,0,0,0,0,0,0,0,1.38629436111989,0,0,2.56494935746154,0,0,1
"268",0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,3.09104245335832,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.85014760171006,0,0,0
"270",0,1.09861228866811,0,0,0,0,0,0,0,2.77258872223978,0,0,5.71373280550937,0,0,0,3.09104245335832,0
"271",0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,4.60517018598809,4.78749174278205,1.79175946922805,2.63905732961526,0
"272",3.76120011569356,0,2.30258509299405,0,4.21950770517611,0,0,1.94591014905531,2.63905732961526,0,0,0,0,0,3.3322045101752,0,0,0
"273",0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0.693147180559945,6.40522845803084,0,0.693147180559945,2.94443897916644,1.38629436111989,0,3.61091791264422,0,0,1.6094379124341,0,2.70805020110221,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0
"276",0,0,0,0,0,0,1.09861228866811,0,4.65396035015752,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0
"277",2.56494935746154,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,4.48863636973214,0,0,1
"278",3.68887945411394,0,7.4759059693674,3.13549421592915,1.09861228866811,0,0,6.74405918631135,6.64639051484773,0,0,0,0,0,0,4.06044301054642,0,8
"279",3.73766961828337,0,0,0,0,0,0,4.24849524204936,0,5.64544689764324,4.14313472639153,2.19722457733622,5.66296048013595,0,0,2.30258509299405,4.18965474202643,0
"280",0,0,0,0,1.6094379124341,4.82028156560504,3.91202300542815,0,0,0,0,0,3.49650756146648,0,0,4.40671924726425,0.693147180559945,1
"281",0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",0,2.56494935746154,3.2188758248682,2.63905732961526,0,0,6.27287700654617,2.19722457733622,0,0.693147180559945,0,4.00733318523247,0,0,5.18738580584075,0,0,4
"283",0,2.94443897916644,1.09861228866811,0,0,0,3.40119738166216,0,0,3.73766961828337,3.95124371858143,0,3.3322045101752,3.63758615972639,3.40119738166216,0,0,0
"284",0,4.99043258677874,0,0,1.79175946922805,2.39789527279837,0,0,0,0,0,2.56494935746154,5.52545293913178,5.31320597904179,3.80666248977032,0,1.79175946922805,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,3.73766961828337,0,0,1
"287",4.969813299576,0,0,0,0,3.63758615972639,0,0,0,0,2.07944154167984,0,0,0,0.693147180559945,0,0,0
"288",0,0,0,4.66343909411207,0,0,0,0,0,0,0,6.91075078796194,0.693147180559945,0,3.04452243772342,0,3.04452243772342,2
"289",0,1.6094379124341,3.85014760171006,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",0,1.09861228866811,0,2.56494935746154,0,0,0,0,0,2.63905732961526,0,0,0,3.63758615972639,4.06044301054642,0,3.17805383034795,0
"291",0,0,4.60517018598809,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0
"292",0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0
"294",0,0,0,0,0,0,0,0,0,4.43081679884331,0,0,3.13549421592915,0,2.484906649788,0,0,0
"295",4.58496747867057,0,0,4.70048036579242,0,0,0,0,0,5.01063529409626,1.09861228866811,0,0,4.54329478227,3.76120011569356,0,0,0
"296",2.07944154167984,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,4.38202663467388,2.99573227355399,0,0,0,2.70805020110221,0
"297",4.49980967033027,1.94591014905531,0,3.2188758248682,0,0,6.8501261661455,0,0,0,0,0,0,0.693147180559945,0,8.04398443122155,0,5
"298",4.34380542185368,0,0,0,0,0,0,5.60947179518496,0,1.09861228866811,0,0,0,1.38629436111989,0,2.39789527279837,0,1
"299",0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",0,3.2188758248682,1.09861228866811,0,0,1.09861228866811,0,0,0,0,0,5.06259503302697,4.48863636973214,0,0,0,0,1
"301",0,0.693147180559945,0,2.99573227355399,0,0,0,1.38629436111989,0,1.79175946922805,5.57594910314632,0,4.63472898822964,0,3.2188758248682,0,0,0
"302",5.4553211153577,0,0,6.69950034016168,0,0,0,7.48605261786314,5.01063529409626,0,0,0,0,2.77258872223978,0,2.99573227355399,0,2
"303",0,1.38629436111989,2.39789527279837,0,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,5.20948615284142,0,0,0
"304",0,0,1.09861228866811,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0
"305",1.79175946922805,0,0,0,0,0,0.693147180559945,4.0943445622221,3.61091791264422,0,0,0,0,0,0,0,0,1
"306",0,2.89037175789616,4.20469261939097,0,0,6.30991827822652,0,0,0,0,0,0,0,0,2.63905732961526,0,3.49650756146648,0
"307",0,2.83321334405622,0,0,0,0,0,0,0,1.6094379124341,3.2188758248682,0,0,2.07944154167984,0,0,0,0
"308",0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",2.484906649788,0,0,2.63905732961526,0,2.99573227355399,0,0,0,0,0,0,2.70805020110221,0,0,7.26961674960817,0,0
"310",0,0,2.94443897916644,3.25809653802148,4.51085950651685,0,0,0,0,0,0,0,0,5.33271879326537,4.33073334028633,0,3.04452243772342,0
"311",0,0,0,0,0,0,0,0,1.6094379124341,5.95842469302978,0,1.38629436111989,0,0,4.48863636973214,0,0,1
"312",1.38629436111989,0,0,1.38629436111989,0,0,1.6094379124341,0,0,4.95582705760126,3.63758615972639,0,0,0,0.693147180559945,0.693147180559945,0,1
"313",4.969813299576,3.71357206670431,0,5.00394630594546,5.92157841964382,2.77258872223978,0,0,0,3.2188758248682,2.83321334405622,0,0,5.67332326717149,3.68887945411394,4.36944785246702,0.693147180559945,1
"314",3.66356164612965,5.99146454710798,0,0,0,1.79175946922805,3.61091791264422,4.02535169073515,1.09861228866811,0,0,3.49650756146648,1.09861228866811,0,4.9416424226093,2.56494935746154,1.38629436111989,1
"315",0,0,0.693147180559945,1.6094379124341,0,1.79175946922805,0,0,0,3.73766961828337,4.56434819146784,0,0,0,0,0,1.79175946922805,0
"316",0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0
"317",3.89182029811063,7.86518795418747,0,0,0,4.48863636973214,3.8286413964891,0,0,0,0,5.87773578177964,0,0,0.693147180559945,0,0,1
"318",3.87120101090789,0,0,3.61091791264422,0,0,0,4.91265488573605,5.25749537202778,0,0,0,0,2.83321334405622,2.07944154167984,0,0.693147180559945,1
"319",0,0,2.07944154167984,0,0,0,0,5.46383180502561,7.58018941794454,0,0,0,0,0,0,0,0,1
"320",0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0
"322",2.19722457733622,3.8286413964891,4.0943445622221,5.46806014113513,0,0,3.17805383034795,0,1.79175946922805,6.45990445437753,0.693147180559945,0,0,5.28826703069454,1.94591014905531,0,6.07764224334903,4
