"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","bug"
"160",0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,4.18965474202643,0.693147180559945,0,0,0
"161",0,0,0,2.39789527279837,0,0,0,4.04305126783455,4.56434819146784,0,0,2.70805020110221,0,0,0,3.36729582998647,0,0,4.46590811865458,0,0,0,2.77258872223978,6.49677499018586,1
"162",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",4.29045944114839,0,5.48479693349065,0,0,0,0,5.74300318780948,3.8286413964891,0,7.01211529430638,3.17805383034795,0,0,0,0,2.30258509299405,3.46573590279973,0,1.6094379124341,7.63240112660145,0,2.94443897916644,0,4
"166",0,0,0,0,0,0.693147180559945,2.56494935746154,0,1.38629436111989,0,4.59511985013459,0,0,0,3.43398720448515,0,0,0,0,0,4.00733318523247,3.66356164612965,0,0,1
"167",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,5.35185813347607,0,0,1.09861228866811,6.3491389913798,0,0,0,0,0
"168",0.693147180559945,2.19722457733622,0,0,0,0,2.70805020110221,0,1.6094379124341,4.39444915467244,0,1.38629436111989,0,0,0,5.07517381523383,0,0,0,0.693147180559945,0,0,0,0,2
"169",1.38629436111989,0,0,0,2.19722457733622,0,0,4.66343909411207,1.94591014905531,0,0,0,2.19722457733622,0,0,0,0,0,2.83321334405622,0,7.57044325205737,5.28320372873799,0.693147180559945,4.39444915467244,1
"170",0.693147180559945,0,1.6094379124341,2.30258509299405,0,0,0,0,0,0,4.85203026391962,0,0,1.6094379124341,0,0,0,0,0,0,5.98141421125448,0,0,0,1
"171",0,0,4.97673374242057,1.79175946922805,0,0,0,2.63905732961526,3.78418963391826,0,0,0,0,0,4.43081679884331,4.23410650459726,0,0,4.40671924726425,2.07944154167984,2.89037175789616,0,2.30258509299405,5.31320597904179,2
"172",6.42648845745769,0,3.98898404656427,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.09861228866811,4.00733318523247,0,0,0,4.4188406077966,0,0,0,5.86078622346587,1
"173",0,0,0,0,0,2.99573227355399,0,0,1.6094379124341,0,0,0,0,0,0,1.94591014905531,0,0,2.94443897916644,4.30406509320417,0.693147180559945,0,0,0,0
"174",0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,1.38629436111989,0,0,4.82028156560504,0,0,0,0
"175",4.58496747867057,3.63758615972639,3.04452243772342,4.40671924726425,3.17805383034795,5.07517381523383,0,5.38449506278909,8.1610895128458,4.94875989037817,0,0,0,0,1.79175946922805,0,1.6094379124341,5.04342511691925,1.38629436111989,3.43398720448515,3.76120011569356,3.46573590279973,3.76120011569356,5.06890420222023,10
"176",0,0,4.15888308335967,0,0,0,0,3.04452243772342,0,4.06044301054642,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,5.87493073085203,0
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0
"178",1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,3.40119738166216,1.79175946922805,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,2.19722457733622,3.87120101090789,5.64897423816121,0,0,4.35670882668959,0
"181",0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,2.89037175789616,0,0,0,0
"182",4.96284463025991,0,1.09861228866811,0,0,0,0,2.07944154167984,0.693147180559945,4.99043258677874,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,3.71357206670431,0,0
"183",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.09104245335832,2.39789527279837,0,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,4.77912349311153,0,0,0,0,0,0,0
"185",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,2.94443897916644,0.693147180559945,0,2.39789527279837,0,0,0,0,0,0,2.56494935746154,0.693147180559945,0
"186",0,0,0,7.00760061395185,3.04452243772342,7.2591161280971,5.24174701505964,5.59842195899838,4.66343909411207,4.12713438504509,0,2.30258509299405,0,4.00733318523247,5.34233425196481,5.59471137960184,0,5.00394630594546,7.79482315217939,5.73009978297357,0,5.72358510195238,4.04305126783455,0,4
"187",0,5.97635090929793,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,4.26267987704132,0,0,0,0,0,0,0,0,1
"188",0,0,0,0,0,0,0,0,0,0,7.15851399732932,0,0,0,0,0,1.09861228866811,4.04305126783455,0,0,0,0,0,0,0
"189",0.693147180559945,2.484906649788,0,4.60517018598809,2.99573227355399,0,0,0,1.09861228866811,0,0,0,0,0,2.19722457733622,0,0,3.25809653802148,0,3.2188758248682,4.77912349311153,0,0,0,1
"190",0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",0,0,3.36729582998647,1.09861228866811,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,2.83321334405622,0,0,0,5.65948221575962,1
"192",0,1.94591014905531,0,0,0,0,2.484906649788,0,0,4.61512051684126,0,0,0,1.38629436111989,0,4.55387689160054,0,0,0,0,0,0,0,0.693147180559945,2
"193",3.40119738166216,0,2.94443897916644,0.693147180559945,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,1.6094379124341,0,4.31748811353631,0,0,0,1
"194",0,0,3.71357206670431,0,0,3.2188758248682,0,5.88887795833288,0,0,0,5.2257466737132,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1
"195",5.96357934361845,0,0,0,0,0,0,0,6.18414889093748,6.0282785202307,0,2.19722457733622,0,3.78418963391826,0,0,0,2.56494935746154,0,0,5.14166355650266,0,3.97029191355212,3.61091791264422,0
"196",0.693147180559945,4.18965474202643,0,0,0,0.693147180559945,0.693147180559945,0,1.38629436111989,0,0.693147180559945,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0
"197",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",0,0,0,0,4.07753744390572,0,0,4.38202663467388,0,0,1.6094379124341,2.07944154167984,0,0,0,0.693147180559945,2.70805020110221,0,0.693147180559945,0,0,0,7.20934025660291,0,0
"199",0,0,0,0,1.94591014905531,0,0,6.95272864462487,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0
"200",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0
"201",0,0,0,0.693147180559945,0,0,0,0,0,0,3.55534806148941,0,3.49650756146648,3.40119738166216,0,0,0,0,0,0,0,4.11087386417331,0,0,1
"202",0,2.63905732961526,0,0,3.68887945411394,4.00733318523247,0,0,0,0,0.693147180559945,0,6.85118492749374,0,2.07944154167984,5.14166355650266,0,0,4.92725368515721,2.70805020110221,4.55387689160054,0,0,0,2
"203",0,4.02535169073515,4.86753445045558,0.693147180559945,3.40119738166216,0,0,4.52178857704904,0,0,5.62401750618734,4.57471097850338,0,3.04452243772342,7.48885295573346,3.43398720448515,0,0,6.33505425149806,4.82028156560504,1.6094379124341,0,3.61091791264422,5.29831736654804,0
"204",0,3.55534806148941,0,0,0.693147180559945,0,0,0,0,0,2.70805020110221,0,0,0,1.38629436111989,0,0,0,0,0,1.38629436111989,4.27666611901606,0,0,1
"205",1.09861228866811,1.09861228866811,4.36944785246702,0,0,0,0,0,0,7.07496319796604,3.55534806148941,0,0.693147180559945,0.693147180559945,0,0,2.63905732961526,0,0,0,0,0,0,0,1
"206",0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,5.75890177387728,0,0,0,3.25809653802148,0,0,0,0,0,0,0,1
"207",0,1.79175946922805,3.61091791264422,0,0,0,0.693147180559945,0,3.17805383034795,0,3.97029191355212,0.693147180559945,0,0,0,0,0,2.07944154167984,0,3.63758615972639,0,0,0,0,1
"208",1.94591014905531,0,3.2188758248682,4.14313472639153,2.94443897916644,4.82028156560504,0,0,7.18992217074581,0,0,3.73766961828337,0,0,0,7.83913164827433,0,5.48479693349065,1.6094379124341,0,0,0,0,4.21950770517611,4
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0
"210",0,0,0,4.86753445045558,0,0,0,3.17805383034795,4.70048036579242,0,0,3.58351893845611,0,0,0,0,0,0,5.14749447681345,3.3322045101752,0,0,0,3.40119738166216,0
"211",0.693147180559945,4.58496747867057,0,0,0,0,0,0,0,1.94591014905531,5.51745289646471,0,0,0,0,0,0,0.693147180559945,0,0,0,2.30258509299405,0,0,0
"212",0,0,0,0,1.94591014905531,0,0,4.94875989037817,0,0,0,4.04305126783455,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0.693147180559945,0,0,1
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83628190695148,0,0,0,0,0
"214",0,0,0,1.38629436111989,0,0,0,0,0,0,3.04452243772342,1.38629436111989,0,0,1.38629436111989,0,0,0.693147180559945,0,0,4.33073334028633,0,0,0,1
"215",2.39789527279837,2.19722457733622,0,0,0,0,0,0,2.63905732961526,4.00733318523247,0,2.89037175789616,0,0,0,3.89182029811063,0.693147180559945,0,0,0,0,0,0,0,2
"216",0,0,3.36729582998647,4.55387689160054,0,0,0,4.78749174278205,5.24174701505964,0,0,0,0,0,0,0,0,0,4.86753445045558,4.21950770517611,0,0,0,0,2
"217",0,1.38629436111989,0,4.55387689160054,4.36944785246702,2.94443897916644,1.94591014905531,0,4.46590811865458,0,2.83321334405622,0,0,0,0,4.23410650459726,0,0,5.10594547390058,5.61312810638807,4.46590811865458,0,0,0,3
"218",0,0,0,0,0,5.30330490805908,1.09861228866811,0,0,4.58496747867057,4.35670882668959,0,0,0,6.38350663488401,0,0,0,3.91202300542815,3.71357206670431,2.70805020110221,0,0,1.09861228866811,2
"219",3.17805383034795,3.13549421592915,0,0,0,0,0,0,0,5.11799381241676,0,3.87120101090789,0,0,0,1.6094379124341,0,0,3.52636052461616,0,0,0,0,0,1
"220",0,0,0,4.27666611901606,0,0,0,0,0,0,0,0,5.82600010738045,4.59511985013459,1.79175946922805,0,0,4.21950770517611,4.89034912822175,0,0,0,0,0,0
"221",0,2.484906649788,4.07753744390572,0,0,1.09861228866811,0,3.68887945411394,0,0,0,0,6.40025744530882,3.52636052461616,0,0,4.55387689160054,0,0,0,2.56494935746154,0,0,0,1
"222",0,0,6.42486902390539,2.19722457733622,0,5.15329159449778,5.65248918026865,0,0,0,0,0,0,0,0.693147180559945,4.60517018598809,0,0,3.04452243772342,0,0,0,3.66356164612965,3.17805383034795,3
"223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36597601502185,0,0,0,5.77144112313002,0,0,0,0,0
"224",0,0,0,0,0,0.693147180559945,2.99573227355399,0,0,0.693147180559945,1.79175946922805,3.17805383034795,0,3.73766961828337,0,0,0,4.8283137373023,0,0,0,2.94443897916644,0,2.07944154167984,1
"225",1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",4.02535169073515,3.95124371858143,4.21950770517611,3.43398720448515,1.38629436111989,3.49650756146648,0,0,3.8286413964891,7.54062152865715,0,4.86753445045558,0,0,0,3.80666248977032,0,3.80666248977032,0,0,0,4.34380542185368,0,0,4
"227",0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,4.52178857704904,0,1.6094379124341,0,3.49650756146648,0,0,0,0,0,0,0,0
"228",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.93182563272433,2.39789527279837,0,0,0,0,0
"229",0,3.36729582998647,2.07944154167984,2.19722457733622,0,3.85014760171006,0,3.61091791264422,4.07753744390572,0,3.49650756146648,3.78418963391826,0,0,4.00733318523247,0,0,0,2.63905732961526,3.40119738166216,6.78671695060508,0,0,4.71849887129509,3
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0
"231",3.40119738166216,1.09861228866811,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,2.63905732961526,0,0.693147180559945,0,0
"232",0,0,0,0,0,0,0,5.79909265446053,0,2.30258509299405,0,0,0,0,3.58351893845611,0,4.58496747867057,0,5.54126354515843,0,0,0,0,0,0
"233",0,0.693147180559945,2.30258509299405,0,0,0,0,3.80666248977032,0,0,0,0,0,0,2.19722457733622,0,0,0,5.06259503302697,0,4.34380542185368,1.94591014905531,0,0,0
"234",0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",0,2.70805020110221,0,4.43081679884331,2.99573227355399,4.969813299576,0,0,4.99043258677874,0,0,0,0.693147180559945,0,0,3.95124371858143,1.09861228866811,3.46573590279973,4.20469261939097,4.39444915467244,6.96979066990159,0,0,2.89037175789616,2
"236",0,4.60517018598809,1.09861228866811,0,0,0,0,0,1.38629436111989,0.693147180559945,4.23410650459726,0,0,5.76832099579377,0,0,0,0,0,0,0,0,0,0,1
"237",0,2.484906649788,3.91202300542815,0,0,0,0,2.30258509299405,0,0,3.40119738166216,0,0,0,4.39444915467244,1.38629436111989,0,0,0,1.09861228866811,3.2188758248682,0.693147180559945,0,0,1
"238",0,5.24702407216049,0,0.693147180559945,3.09104245335832,0,0,0,0,0,5.23110861685459,0,0,2.07944154167984,3.97029191355212,0,0,0,0,0,0,0,0,0,1
"239",0,1.09861228866811,0,0,0,3.29583686600433,0,0,5.23110861685459,5.17614973257383,0,0,0,0,0,0,0,4.31748811353631,0,0,0,0,0,0,1
"240",0,0,0,1.6094379124341,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,4.85981240436167,0,0,0,0
"241",0,5.50533153593236,0,0,0,0,0,0,0,0,2.07944154167984,0,0,4.54329478227,4.70953020131233,0,0,0,0,0,0,0,0,0,2
"242",4.85981240436167,0,5.84354441703136,7.08506429395255,0,2.99573227355399,0,3.55534806148941,6.16331480403464,0,0,0,3.3322045101752,5.46383180502561,2.484906649788,0,0,5.2257466737132,5.91889385427315,0.693147180559945,7.27170370688737,0,0,6.81454289725996,3
"243",0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,4.64439089914137,0,0,0,0
"244",5.64544689764324,5.0998664278242,0,0,1.6094379124341,0,0,2.19722457733622,0,4.98360662170834,0,5.47227067367148,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1
"245",0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,4.36944785246702,0,0,0,0,0,0,0
"246",0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,5.39362754635236,1
"247",2.77258872223978,0,2.19722457733622,0,0,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,4.58496747867057,0,0,2.70805020110221,0
"248",0,2.70805020110221,0,0,0,5.71702770140622,0,4.67282883446191,0,3.17805383034795,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,5.00394630594546,0,0
"249",0,0,0,0,0,2.94443897916644,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0
"250",0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",0,0,3.87120101090789,3.09104245335832,0,0,0,0,3.76120011569356,0,4.43081679884331,3.66356164612965,0,4.61512051684126,0,0,0,3.13549421592915,0,0,0,4.44265125649032,0,0,1
"252",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.25809653802148,0,0,4.70953020131233,0,0,0,0,0,0,0
"254",0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,3.87120101090789,0,0,0,2.99573227355399,0,0,0.693147180559945,0,0,0,2.19722457733622,0,0,0
"255",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,5.12989871492307,0,0,1.09861228866811,1.6094379124341,0
"256",0,0,0,0,3.3322045101752,0,0,0,1.6094379124341,0,0,4.21950770517611,0,0,0,5.33271879326537,0,2.07944154167984,0,0,0,0,0,0,1
"257",0,0,0,6.80350525760834,0,3.93182563272433,4.24849524204936,2.484906649788,1.6094379124341,0,0,3.73766961828337,0,0,5.99396142730657,0,0,0,3.52636052461616,0,0,0,5.5683445037611,6.16751649088834,0
"258",0,0,2.70805020110221,6.03787091992214,0,0,0,0,4.02535169073515,0,0,0,0,5.66642668811243,0,0,0,4.35670882668959,0,0,0,0,0.693147180559945,5.08140436498446,1
"259",0,0,0,4.77068462446567,5.66642668811243,0,0,0,0,2.99573227355399,0,2.56494935746154,0,0.693147180559945,0,0,0,0,0,0,6.82437367004309,0,0,2.19722457733622,0
"260",0.693147180559945,4.74493212836325,0,0,0,0,0,0,0,0,0,0,5.83188247728352,0,0,4.33073334028633,0,0,0,0,0,0,0,0,0
"261",0,2.07944154167984,4.45434729625351,0,0,0,0,0,3.63758615972639,2.19722457733622,5.27299955856375,0,0,4.8283137373023,3.43398720448515,0,0,1.79175946922805,0,0,5.21493575760899,3.87120101090789,0,0,1
"262",0,0,0,0,4.24849524204936,0,1.6094379124341,6.46769872610435,0,0,1.09861228866811,6.78897174299217,0,0,3.43398720448515,0,0,0,2.56494935746154,0,0,0.693147180559945,0,2.83321334405622,0
"263",0,0,0,0,0,0,0,2.30258509299405,2.83321334405622,0,3.25809653802148,0,0,3.68887945411394,3.13549421592915,0,0,0,0,2.484906649788,4.51085950651685,4.15888308335967,1.79175946922805,0,1
"264",4.14313472639153,0,2.19722457733622,0,0,0,0,4.12713438504509,0,0,0,0,0,0,0,3.40119738166216,0,5.83773044716594,0,0,0,0,0,0,1
"265",0,0,4.87519732320115,0,0.693147180559945,4.95582705760126,0,5.04985600724954,3.8286413964891,0,0,0,0,5.65599181081985,6.4831073514572,0,0,0,4.64439089914137,4.46590811865458,5.91889385427315,0,0,2.39789527279837,3
"266",0,0,0,0,0,0,0,0,0,4.70048036579242,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,5.85220247977447,0,0,0,0,1
"267",1.09861228866811,0,2.77258872223978,0,2.99573227355399,5.02388052084628,0,0,0,0,0,0,0,1.94591014905531,0,0,0,1.94591014905531,0,0,0,0,0,1.38629436111989,1
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0
"269",0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,0,2.30258509299405,2.77258872223978,0,0,0,0
"270",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,5.76205138278018,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0
"271",0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,4.91998092582813,0,4.48863636973214,0,0,2.77258872223978,0
"272",0,3.40119738166216,0,0,0,2.484906649788,3.68887945411394,0,0,0,0,3.09104245335832,0,2.07944154167984,0,0,2.30258509299405,3.89182029811063,0,0,0,0,0,0,0
"273",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",6.1779441140506,0,0,0.693147180559945,0,0,0,3.58351893845611,1.6094379124341,4.0943445622221,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,4.36944785246702,0,0
"275",0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0
"276",0,2.484906649788,0,0,0,0,0,0,0,0,4.20469261939097,0,0,0,0,0,0,0,0,0,0,3.46573590279973,0,0,0
"277",0,0,3.91202300542815,0,0,0,0,0,0,0,3.49650756146648,0,0,0,2.30258509299405,0,0,0,2.99573227355399,0,0,0,0,0,1
"278",0,0,2.484906649788,6.36475075685191,0,3.36729582998647,0.693147180559945,4.38202663467388,1.09861228866811,0,7.06817200038804,0,0,6.83625927727707,3.95124371858143,0,0,3.61091791264422,0,0,0,6.4150969591716,0,0,8
"279",0,3.13549421592915,0,0,1.38629436111989,0,3.17805383034795,3.8286413964891,0,0,0.693147180559945,0,6.49072353450251,0,0,0,0,1.6094379124341,0,2.39789527279837,0,0,0,4.06044301054642,0
"280",0,4.55387689160054,0,0,0,0,0,0,2.484906649788,4.86753445045558,0,2.484906649788,3.76120011569356,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,1
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0
"282",0,0,0,1.6094379124341,1.38629436111989,0,0,0,6.29156913955832,0,0,0,0,0,0,4.55387689160054,0,0,0,0,4.4188406077966,4.58496747867057,0,0,4
"283",0,0,3.55534806148941,0,0,0,0,0,0.693147180559945,0,0,0,3.49650756146648,0,0,0,0,0,0,4.69134788222914,0,0,0,4.0943445622221,0
"284",3.25809653802148,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.83321334405622,0,1.38629436111989,3.63758615972639,6.35262939631957,2.94443897916644,0,0,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.79175946922805,0,0,1.6094379124341,0,0,3.63758615972639,0,0,0,1
"287",0,0,0,0,0,0,1.09861228866811,0,0,1.38629436111989,0,4.70953020131233,0,0,0,0.693147180559945,0,0,2.07944154167984,0,1.09861228866811,0,4.15888308335967,0,0
"288",4.55387689160054,0,2.99573227355399,0,4.38202663467388,0,0,3.55534806148941,0,2.39789527279837,0,0,0,0,0,4.79579054559674,0,6.66440902035041,0,0,0,0,0,2.30258509299405,2
"289",0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0
"290",0,0,1.09861228866811,0,0,2.484906649788,0,0,0,0,0,2.19722457733622,0,0,1.09861228866811,0.693147180559945,0,2.63905732961526,1.38629436111989,4.07753744390572,3.68887945411394,0,0,2.07944154167984,0
"291",0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.45434729625351,1.09861228866811,0,0,0,0,0,0
"292",0,0,0,0,0,2.99573227355399,0,0,0,1.6094379124341,0,0,0,0,1.6094379124341,0,0,1.38629436111989,0,0,0,0,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,4.35670882668959,0,0,0,0
"295",0,0.693147180559945,0,0,0,3.3322045101752,0,4.11087386417331,0,0,0,0,0,4.15888308335967,5.35658627467201,0,0,0,0,0,4.87519732320115,0,0,0,0
"296",0,0,0,0,0,0,0,0,0,2.484906649788,0,0,2.30258509299405,1.38629436111989,0,4.27666611901606,0,0,0,3.40119738166216,0,0,0,0,0
"297",2.484906649788,0,0,0,5.78689738136671,0,0,0,0,3.93182563272433,0,8.21959545417708,0,0,0,4.38202663467388,0,0,0,0,0,0,0,0,5
"298",0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,5.77144112313002,3.55534806148941,0,0,0.693147180559945,0,0,0,0,0,0,1
"299",0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0
"300",0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,4.45434729625351,0,0,4.43081679884331,0,4.56434819146784,0,0,0.693147180559945,0,0,0,1
"301",0,1.79175946922805,0,0,0,0,0,0,1.6094379124341,2.77258872223978,0,1.09861228866811,5.16478597392351,0,0,0,5.38449506278909,0,0,0,0,0,0,0,0
"302",0,4.39444915467244,0,0.693147180559945,3.43398720448515,0,0,6.49223983502047,0.693147180559945,0,6.66695679242921,4.80402104473326,0,6.61740297797448,6.35957386867238,0,0,0,0,0,0,2.19722457733622,0,0,2
"303",0,0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,4.29045944114839,4.53259949315326,0,0,0
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0
"305",0,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,1.38629436111989,0,0,0,3.8286413964891,0,0,1
"306",6.33150184989369,0,0,0,2.99573227355399,0,0,0,1.09861228866811,4.06044301054642,0,0,0,0,0,0,0,3.2188758248682,0,1.79175946922805,0,2.19722457733622,0,0.693147180559945,0
"307",0,0,3.04452243772342,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0.693147180559945,0,0,0,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0
"309",0,6.98193467715639,0,0,0,0,0,3.40119738166216,0,1.79175946922805,0,3.85014760171006,0,0,0,0,4.31748811353631,0,0,0,0,0.693147180559945,5.5683445037611,0,0
"310",0,0,0,0,0,1.6094379124341,4.23410650459726,0.693147180559945,0,0,0,0,0,0,4.9416424226093,0,0,4.33073334028633,4.02535169073515,3.78418963391826,3.58351893845611,2.70805020110221,0,0,0
"311",1.09861228866811,0,0,0.693147180559945,0,0,0,2.99573227355399,0,0,0,2.89037175789616,0,0,3.29583686600433,0,0,0,4.02535169073515,0,5.88887795833288,0,0.693147180559945,0,1
"312",0,0,0,0,0,0,0,0,0,1.94591014905531,0,0.693147180559945,2.19722457733622,0,0,0,0,0,1.09861228866811,0,3.80666248977032,1.94591014905531,0,4.82028156560504,1
"313",1.94591014905531,0,0,1.38629436111989,4.33073334028633,6.24610676548156,5.43372200355424,0,0,3.63758615972639,0,4.21950770517611,0,0,3.40119738166216,0,0,0,4.75359019110636,0,2.70805020110221,0.693147180559945,4.34380542185368,0,1
"314",0,0,5.48479693349065,1.79175946922805,0,0,0,3.29583686600433,2.77258872223978,0,0,2.70805020110221,1.09861228866811,0,0,5.93753620508243,0,0,0,0,3.3322045101752,0,2.83321334405622,0,1
"315",0,0,0,0,0,0,1.38629436111989,0,1.79175946922805,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,2.94443897916644,0,0,0,4.80402104473326,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,1.09861228866811,0,0,0
"317",0,2.39789527279837,3.73766961828337,0,1.09861228866811,1.09861228866811,0,4.71849887129509,0,4.04305126783455,0,3.13549421592915,0,0,0,7.96206730875367,0,0,0,0,0,0,3.40119738166216,0,1
