"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","bug"
"238",1.6094379124341,5.61312810638807,0,0,0,3.25809653802148,4.98360662170834,1.79175946922805,0,0,1.6094379124341,0,0,1
"239",0,0,0,0,2.77258872223978,5.04342511691925,0,0,4.34380542185368,5.39362754635236,0,0,0,1
"240",0,0,0,0,0,0,0,0,0,3.97029191355212,0,3.49650756146648,4.46590811865458,0
"241",0,5.2040066870768,2.99573227355399,0,0,0,5.54517744447956,0,0,0,0,0,0,2
"242",6.41017488196617,5.57594910314632,0,0,0,4.47733681447821,0,6.08904487544685,4.00733318523247,6.76388490856244,4.56434819146784,6.45204895443723,7.75233516330229,3
"243",0,0,0,0,0,0,0,0,0,0,4.04305126783455,4.71849887129509,0,0
"244",0,0.693147180559945,4.77912349311153,0,0,6.13772705408623,0,5.55295958492162,0,1.09861228866811,0,0,0,1
"245",0,0,0,0,0,0,0,0,4.24849524204936,2.70805020110221,0,0,0,0
"246",0,0,0,0,2.19722457733622,0,0,0,1.6094379124341,0,0,0,5.47646355193151,1
"247",0,0,2.484906649788,0,0,3.25809653802148,0,3.13549421592915,0,0,0.693147180559945,4.9416424226093,0,0
"248",0,0,6.24997524225948,0,1.38629436111989,2.19722457733622,0.693147180559945,0,0,4.38202663467388,0,0,1.38629436111989,0
"249",0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0
"250",1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,0,0,0
"251",0,5.65948221575962,3.93182563272433,0,0,0,2.30258509299405,0,0,3.71357206670431,0,0,3.97029191355212,1
"252",1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0
"253",0,3.25809653802148,0,0,0,0,0,0,4.71849887129509,0,0,0,0,0
"254",0.693147180559945,4.15888308335967,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0
"255",0,0,0,0,3.17805383034795,0,0,0,0,0.693147180559945,5.14166355650266,0,0.693147180559945,0
"256",0,0,4.31748811353631,0,4.91265488573605,1.6094379124341,0,0,4.59511985013459,0,0,0,0,1
"257",5.30826769740121,0,2.83321334405622,4.85203026391962,0,0.693147180559945,0,6.8134445995109,2.19722457733622,3.43398720448515,5.03043792139244,0,6.68710860786651,0
"258",5.50125821054473,5.88610403145016,0,0,0,2.56494935746154,0,0,3.85014760171006,4.52178857704904,0,2.19722457733622,5.53733426701854,1
"259",6.62936325343745,0,2.70805020110221,0,0,0,0,0,0,0,0,6.36302810354046,2.77258872223978,0
"260",0,0,0,0,2.63905732961526,3.55534806148941,6.05208916892442,0,4.04305126783455,0,0,0,1.38629436111989,0
"261",0,5.34233425196481,0,0,2.56494935746154,0,4.0943445622221,0,3.3322045101752,2.30258509299405,0,6.00635315960173,0,1
"262",0,1.79175946922805,7.33693691370762,0,2.77258872223978,2.30258509299405,2.89037175789616,0,1.79175946922805,3.04452243772342,3.25809653802148,0,3.52636052461616,0
"263",0,0,0,0,2.39789527279837,0,1.79175946922805,1.09861228866811,0,0,0,5.57594910314632,0,1
"264",0.693147180559945,1.38629436111989,0,0,0,0,0,0,6.21260609575152,0,0,0,0,1
"265",4.12713438504509,3.40119738166216,4.27666611901606,0,0,0,2.19722457733622,4.23410650459726,0,5.34710753071747,6.59850902861452,6.29341927884648,5.5683445037611,3
"266",0,0,0,0,0,4.71849887129509,0,0,0,0,5.85507192220243,0,0,1
"267",4.80402104473326,1.6094379124341,1.38629436111989,2.30258509299405,0,0,0,0,0,4.18965474202643,0,0,0,1
"268",0,0,0,0,0,0,0,0,3.61091791264422,2.70805020110221,0,0,0,0
"269",0,0.693147180559945,0,0,0,0,0,0,1.79175946922805,3.36729582998647,3.36729582998647,1.94591014905531,0,0
"270",0,0,0.693147180559945,0,0,0,5.68697535633982,0,2.83321334405622,0,0.693147180559945,0,3.36729582998647,0
"271",0,0,0,0,1.94591014905531,0,0,4.63472898822964,0,1.09861228866811,4.56434819146784,3.63758615972639,0,0
"272",3.46573590279973,3.87120101090789,0,4.34380542185368,0,0,2.30258509299405,0,0,0,0.693147180559945,0,0,0
"273",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",2.19722457733622,0,2.07944154167984,0,2.19722457733622,6.46769872610435,0,0,2.19722457733622,0,0,0,2.07944154167984,0
"275",0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0
"276",0,0,0,0.693147180559945,0.693147180559945,0,4.61512051684126,0,0,1.94591014905531,0,0,0,0
"277",0,1.38629436111989,0,0,0,0,0,0,0,0,0,4.67282883446191,0,1
"278",5.12989871492307,7.98378106897745,4.39444915467244,0,0,0,5.12989871492307,4.38202663467388,0,4.31748811353631,0,0,0,8
"279",3.80666248977032,0,0,1.38629436111989,0,2.39789527279837,6.46146817635372,0,1.38629436111989,0,1.79175946922805,0,4.78749174278205,0
"280",4.21950770517611,0,0,0,0,5.01063529409626,4.06044301054642,0,0,2.83321334405622,0,0.693147180559945,0,1
"281",0,0,0,0,0,0,0,0,3.3322045101752,3.2188758248682,0,0,0,0
"282",0,1.38629436111989,0,0,5.14166355650266,0,0,0,0,6.07304453410041,0,5.36597601502185,0,4
"283",0,0,0,0,0,0,0,0,0,2.99573227355399,4.62497281328427,3.80666248977032,4.26267987704132,0
"284",2.19722457733622,0,0,0,3.97029191355212,1.79175946922805,0,2.56494935746154,0,0,6.34212141872115,3.43398720448515,0,1
"285",0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,3.43398720448515,2.89037175789616,0,1
"287",0.693147180559945,0,2.94443897916644,0,0,4.43081679884331,0,1.38629436111989,0,0,0,0,4.43081679884331,0
"288",0,0,0,3.2188758248682,0,0,0,0,7.00306545878646,2.94443897916644,1.38629436111989,1.6094379124341,0,2
"289",1.38629436111989,0,0,0,0,0,0,0,3.58351893845611,2.63905732961526,0,0,0,0
"290",0,0,1.09861228866811,0,0,0,1.79175946922805,2.39789527279837,0,3.09104245335832,4.33073334028633,2.83321334405622,2.77258872223978,0
"291",3.09104245335832,0,0,0,0,0,0,0,4.12713438504509,3.52636052461616,0,0,0,0
"292",0,0,0,0,0,0.693147180559945,0,0,0,0,3.40119738166216,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0
"294",0,0,0,0,0,0,0,0,0,3.13549421592915,3.89182029811063,2.89037175789616,3.40119738166216,0
"295",4.15888308335967,0,3.36729582998647,0,0,0,3.95124371858143,1.94591014905531,0,1.09861228866811,5.23644196282995,5.03695260241363,1.09861228866811,0
"296",0,0,0,0,0,3.40119738166216,2.99573227355399,0,2.89037175789616,4.07753744390572,0,0,0,0
"297",0,0,8.29554851622576,0,4.4188406077966,4.51085950651685,0,0,0,0,0,0,0,5
"298",0,4.65396035015752,0,0,0,0,5.55682806169954,0,0.693147180559945,0,0,0,0,1
"299",0,1.09861228866811,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0
"300",0,0,0,0,3.78418963391826,0,3.95124371858143,0,5.17048399503815,0,1.38629436111989,0.693147180559945,0,1
"301",0,0,0,0,0.693147180559945,3.76120011569356,5.26269018890489,0,0,2.484906649788,0,0,5.14749447681345,0
"302",0,7.31455283232408,6.6052979209482,0,0,0,6.4831073514572,0,0,0,4.77068462446567,0,0,2
"303",2.56494935746154,0.693147180559945,2.19722457733622,0,0,0,0,2.99573227355399,0,0.693147180559945,0,5.08759633523238,0,0
"304",0,1.09861228866811,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0
"305",0,4.34380542185368,0,0.693147180559945,1.6094379124341,0.693147180559945,2.83321334405622,0,0,0,1.38629436111989,0,0,1
"306",4.07753744390572,0,1.09861228866811,0,0,6.3491389913798,0,0,2.63905732961526,3.3322045101752,0,0,1.94591014905531,0
"307",0,0,0,0,2.63905732961526,0,1.09861228866811,0,0,0,2.484906649788,0,3.25809653802148,0
"308",0,0,0,0,0,0,0,0,3.40119738166216,3.13549421592915,0,0,0,0
"309",6.92951677076365,0,5.97635090929793,0.693147180559945,0,4.24849524204936,1.6094379124341,1.09861228866811,0.693147180559945,0,0,0.693147180559945,0,0
"310",0,0,0,4.40671924726425,0,0,0,3.93182563272433,0,4.12713438504509,5.34233425196481,2.99573227355399,2.77258872223978,0
"311",0,0,0,0,0,0,0,4.21950770517611,0,1.09861228866811,2.39789527279837,5.99893656194668,0,1
"312",0,0,0,0,0,0,0,2.484906649788,0,0,0,4.26267987704132,4.70048036579242,1
"313",5.39362754635236,0,5.02388052084628,5.95842469302978,0,4.52178857704904,0,5.4553211153577,0,0.693147180559945,4.38202663467388,0,1.94591014905531,1
"314",0,1.09861228866811,4.15888308335967,0,6.21660610108486,2.63905732961526,0,0,0,0,0,4.969813299576,1.09861228866811,1
"315",1.38629436111989,0,0,0,0.693147180559945,0,0,2.19722457733622,0,2.89037175789616,2.63905732961526,0,4.70048036579242,0
"316",0,0,0,0,0,0,0,0,3.40119738166216,3.2188758248682,0,0,0,0
"317",0,0,0,0,7.97315543344413,4.7361984483945,0,0,4.85981240436167,0,0,0,0,1
"318",0,5.36597601502185,3.04452243772342,0,0,0,3.43398720448515,0,0,4.66343909411207,0,4.17438726989564,0.693147180559945,1
"319",0,7.66762609158499,0,0,0,0,4.15888308335967,0,0,0,0,0,0,1
"320",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",3.63758615972639,1.09861228866811,1.38629436111989,0,1.94591014905531,0,3.73766961828337,4.67282883446191,0,5.4553211153577,5.73979291217923,5.68697535633982,6.43294009273918,4
