"","V1","V2","V3","V4","V5","V6","V7","V8","bug","loc","bf","hcm"
"246",0.693147180559945,0,3.49650756146648,0,5.27299955856375,0,1.09861228866811,3.09104245335832,1,3.63758615972639,2,3.24068
"247",4.21950770517611,0,4.27666611901606,0,4.11087386417331,0,0,0,0,3.2188758248682,2,4.04276
"248",4.61512051684126,5.09375020080676,1.09861228866811,5.61677109766657,4.27666611901606,1.09861228866811,0,0,0,4.60517018598809,1,3.36934
"249",0,3.04452243772342,0,0,0,0,0,0.693147180559945,0,1.38629436111989,1,0
"250",0,2.19722457733622,0,0,0,0,0,0,0,0,1,0
"251",0,0,2.94443897916644,0,0,3.55534806148941,0,5.95583736946483,1,4.74493212836325,13,16.3188
"252",0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,1,0
"253",0,4.61512051684126,0,0,0,3.58351893845611,0.693147180559945,0,0,3.29583686600433,1,0
"254",1.38629436111989,0,0,0,0,4.00733318523247,0,3.04452243772342,0,2.89037175789616,3,6.42741
"255",3.3322045101752,0,1.79175946922805,0,0,0,4.98360662170834,2.94443897916644,0,3.43398720448515,0,3.36934
"256",5.46806014113513,1.6094379124341,0.693147180559945,4.26267987704132,0,0,0,0,1,4.00733318523247,2,4.65896
"257",0,5.14166355650266,3.73766961828337,2.56494935746154,7.20117088328168,0,6.52649485957079,0,0,6.05208916892442,18,14.3621
"258",3.52636052461616,0,5.43372200355424,0,4.23410650459726,0,3.13549421592915,6.49677499018586,1,4.74493212836325,4,5.64169
"259",6.90274273715859,0,0,0.693147180559945,3.49650756146648,0,5.82304589548302,0,0,4.97673374242057,4,5.67634
"260",5.13579843705026,0,0,0,5.89164421182577,0,0,0,0,2.83321334405622,3,2.28372
"261",3.61091791264422,1.09861228866811,0,4.43081679884331,3.13549421592915,6.12468339089421,0,4.80402104473326,1,5.07517381523383,16,17.541
"262",1.09861228866811,4.7361984483945,4.77068462446567,6.33327962813969,6.59987049921284,0,0,4.91998092582813,0,5.55295958492162,5,9.68165
"263",0,0,0,3.66356164612965,0,4.61512051684126,3.68887945411394,4.64439089914137,1,4.46590811865458,3,4.27148
"264",6.17586727010576,0,0,0,0,3.13549421592915,0,0,1,3.87120101090789,1,6.81721
"265",2.77258872223978,0,5.44673737166631,0,5.5683445037611,0,6.74758652682932,6.43454651878745,3,5.90808293816893,5,7.23456
"266",0,0,0,4.88280192258637,0,0,5.79605775076537,0,1,3.36729582998647,1,4.35837
"267",4.14313472639153,4.36944785246702,2.07944154167984,0,0,0,3.8286413964891,2.39789527279837,1,3.46573590279973,0,6.12239
"268",0,3.93182563272433,0,0,0,0,0,0,0,1.94591014905531,1,0
"269",0,3.80666248977032,2.39789527279837,0,0,0,2.70805020110221,0,0,2.30258509299405,1,0
"270",0,0,0,0.693147180559945,5.82600010738045,0,0.693147180559945,0,0,4.04305126783455,1,0
"271",0,0,2.94443897916644,0,0,0,5.41610040220442,0,0,4.55387689160054,4,4.53581
"272",0.693147180559945,4.49980967033027,1.6094379124341,0,2.484906649788,3.97029191355212,2.07944154167984,0,0,3.36729582998647,0,0
"273",0,0,0,1.38629436111989,0,0,0,0,0,0,1,0
"274",0,0,3.95124371858143,6.30444880242198,0,0,0,4.44265125649032,0,5.00394630594546,8,9.10093
"275",0,1.94591014905531,0,0,0,0,0,0,0,0,1,0
"276",0,0,0,0,0,4.69134788222914,0,0,0,3.25809653802148,2,1.03146
"277",0,0,0.693147180559945,3.46573590279973,0,3.58351893845611,3.66356164612965,1.6094379124341,1,3.46573590279973,1,7.55094
"278",0,3.66356164612965,0,0,0,7.00306545878646,0,7.76853330092603,8,6.55961523749324,46,30.7015
"279",3.97029191355212,0,0,1.38629436111989,6.62273632394984,2.30258509299405,2.07944154167984,0.693147180559945,0,5.18178355029209,4,2.95723
"280",4.51085950651685,0,2.70805020110221,5.06259503302697,3.40119738166216,0,0,0,1,2.63905732961526,3,7.35911
"281",0,3.95124371858143,0,0,0,0,0,0,0,1.94591014905531,1,0
"282",4.77912349311153,2.56494935746154,6.20455776256869,0,0,5.27811465923052,0,0,4,5.23110861685459,7,9.22487
"283",0,0,3.66356164612965,0,4.45434729625351,0,4.71849887129509,0,0,4.27666611901606,2,4.83075
"284",4.72738781871234,1.09861228866811,0,1.94591014905531,0,1.38629436111989,6.31354804627709,0,1,4.81218435537242,9,14.9282
"285",0,0,0,0,2.30258509299405,0,4.02535169073515,0,0,2.484906649788,1,1.27192
"286",0,0,0,2.07944154167984,0,0,3.71357206670431,0,1,2.56494935746154,1,0
"287",0,0,3.3322045101752,5.08759633523238,0,0,0,0,0,4.56434819146784,1,1.80545
"288",6.83733281468559,2.484906649788,5.06890420222023,1.09861228866811,1.94591014905531,3.71357206670431,0,0,2,3.68887945411394,5,9.77668
"289",1.79175946922805,3.85014760171006,0,0,0,0,0,0,0,1.94591014905531,1,0
"290",0,0.693147180559945,3.36729582998647,0,1.94591014905531,1.94591014905531,4.57471097850338,2.07944154167984,0,0,2,6.45874
"291",0,4.17438726989564,3.95124371858143,0,0,0,0,0,0,3.09104245335832,1,0
"292",0,3.43398720448515,0,0,0,0,0,0,0,1.6094379124341,1,0
"293",0,1.79175946922805,0,0,0,0,0,0,0,0,1,0
"294",0,0,1.38629436111989,0,0,2.89037175789616,4.57471097850338,0,0,2.484906649788,2,6.22636
"295",1.6094379124341,0,0,0,4.70048036579242,0,5.65599181081985,4.55387689160054,0,4.68213122712422,6,6.36008
"296",0,0,4.23410650459726,3.58351893845611,3.04452243772342,0,0,0,0,2.39789527279837,3,2.28372
"297",4.20469261939097,5.34233425196481,2.77258872223978,8.26487826280175,1.09861228866811,0,1.09861228866811,0,5,6.91174730025167,5,13.1284
"298",0,0,0,0,4.64439089914137,5.53733426701854,2.07944154167984,0,1,4.51085950651685,4,8.36608
"299",0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,0,1,0
"300",5.38449506278909,0,0,2.07944154167984,3.89182029811063,0,0.693147180559945,0,1,3.04452243772342,1,0
"301",0,0,1.09861228866811,1.79175946922805,6.01859321449623,0,0,0,0,4.06044301054642,1,0
"302",0,0,1.09861228866811,2.19722457733622,4.87519732320115,6.39692965521615,2.70805020110221,7.72179177681754,2,6.24804287450843,21,19.6679
"303",3.04452243772342,0.693147180559945,0,0,3.13549421592915,0,0.693147180559945,5.06890420222023,0,4.17438726989564,1,1.80545
"304",0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,0,1,0
"305",0,0,0,0,0,4.38202663467388,0,3.13549421592915,1,3.25809653802148,1,5.0342
"306",2.83321334405622,0,4.96284463025991,6.24027584517077,0,0,2.07944154167984,0,0,4.76217393479776,6,9.696
"307",2.77258872223978,0,1.38629436111989,0,2.89037175789616,0,2.83321334405622,0,0,2.30258509299405,1,1.80545
"308",0,3.95124371858143,0,0,0,0,0,0,0,1.94591014905531,1,0
"309",7.08002649992259,0,0,5.53338948872752,3.97029191355212,0,0.693147180559945,0,0,5.57215403217776,1,0
"310",0,4.87519732320115,0,0,0,2.89037175789616,5.64544689764324,1.79175946922805,0,0,2,4.65956
"311",2.484906649788,0,4.14313472639153,2.30258509299405,4.62497281328427,1.6094379124341,5.68697535633982,0,1,4.36944785246702,3,5.27095
"312",0,0,3.2188758248682,0,4.53259949315326,0,4.31748811353631,0,1,3.63758615972639,2,4.04276
"313",0,6.25190388316589,4.15888308335967,5.06259503302697,1.38629436111989,0.693147180559945,6.05208916892442,0,1,5.30330490805908,4,13.0076
"314",6.29526600143965,0.693147180559945,2.63905732961526,4.58496747867057,0,3.93182563272433,2.07944154167984,2.70805020110221,1,4.76217393479776,4,7.69165
"315",0,0,3.13549421592915,1.79175946922805,4.56434819146784,1.79175946922805,3.2188758248682,0,0,3.29583686600433,2,4.04276
"316",0,3.76120011569356,0,0,0,2.484906649788,0,0,0,1.94591014905531,1,0
"317",8.00770001288403,0,3.04452243772342,4.72738781871234,1.79175946922805,0,0,1.09861228866811,1,5.65599181081985,8,11.9562
"318",0,1.94591014905531,2.484906649788,0,0.693147180559945,5.86929691313377,2.99573227355399,3.78418963391826,1,4.71849887129509,3,9.88616
"319",0,0,0,0,0,7.66902828858968,0,4.11087386417331,1,6.24222326545517,18,26.2611
"320",0,0,0,1.38629436111989,0,0,0,0,0,0,1,0
"321",0,0,0,1.38629436111989,0,0,0,0,0,0,1,0
"322",1.09861228866811,3.36729582998647,5.74300318780948,0,4.80402104473326,2.89037175789616,6.93828448401696,4.97673374242057,4,5.80814248998044,10,14.9649
