"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","bug","loc","bf","hcm"
"181",0,0,4.07753744390572,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,2.30258509299405,1,0
"182",0,1.09861228866811,0,0,3.61091791264422,0,0,0,0.693147180559945,0,5.70711026474888,0,0,1.09861228866811,0,0,4.15888308335967,3,8.89851
"183",0.693147180559945,0,2.94443897916644,0,0,0,0,0,0,0,0,2.63905732961526,0.693147180559945,0,0,0,1.94591014905531,1,0
"184",0,0,4.67282883446191,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,3.29583686600433,1,0
"185",3.13549421592915,1.38629436111989,0,0,2.07944154167984,0,0,0.693147180559945,0,0,2.39789527279837,0,0,0,0.693147180559945,0,0,1,0
"186",5.94017125272043,4.77068462446567,6.67203294546107,6.4723462945009,0,5.52545293913178,4.70048036579242,3.36729582998647,4.84418708645859,5.89440283426485,2.70805020110221,8.24328252304838,4.68213122712422,5.40267738187228,0,4,7.10496544826984,78,38.2812
"187",0,0,0,1.09861228866811,0,1.38629436111989,1.09861228866811,0.693147180559945,0,6.15060276844628,0,0,0,0,0,1,4.40671924726425,1,6.91692
"188",0,0,0,0,0,0,7.1693500166706,0.693147180559945,0,0,2.89037175789616,0,0,3.29583686600433,0,0,4.87519732320115,9,16.5442
"189",4.61512051684126,0,0,1.38629436111989,0,0,0,0,1.6094379124341,0,0,2.07944154167984,5.26269018890489,0.693147180559945,0,1,4.23410650459726,1,2.23731
"190",0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"191",0,1.09861228866811,1.79175946922805,0,1.94591014905531,2.30258509299405,0,0,4.12713438504509,0,1.09861228866811,0,0,0,5.53733426701854,1,3.8286413964891,4,7.8367
"192",0,4.34380542185368,0.693147180559945,0,4.79579054559674,0,0,0,0,1.6094379124341,1.6094379124341,0,2.39789527279837,0,0,2,2.63905732961526,3,7.23232
"193",2.56494935746154,0,0,1.09861228866811,1.79175946922805,0,0,0,0.693147180559945,0,0,1.6094379124341,2.70805020110221,4.65396035015752,0,1,3.89182029811063,1,1.28035
"194",2.56494935746154,1.79175946922805,4.26267987704132,0,0,2.19722457733622,0,6.18826412308259,0,0,0,0,0,0,3.40119738166216,1,4.64439089914137,5,8.96461
"195",4.12713438504509,2.77258872223978,0.693147180559945,0,0,4.67282883446191,0,0,0,0,6.98286275146894,4.18965474202643,5.41610040220442,0,4.07753744390572,0,5.76519110278484,14,12.9001
"196",2.83321334405622,0,0,0,0,0,0,4.0943445622221,0,1.6094379124341,0,0,0,0,0,0,2.39789527279837,1,4.6384
"197",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"198",0,5.01063529409626,7.18538701558042,0,3.3322045101752,0,1.79175946922805,0,0,2.70805020110221,0.693147180559945,0,0,0,0,0,3.87120101090789,3,5.37258
"199",0,0,6.78897174299217,0,1.09861228866811,1.94591014905531,2.63905732961526,0,0,5.11198778835654,0,0,0,0,0,0,5.65599181081985,2,4.04276
"200",0,0,3.91202300542815,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.94591014905531,1,0
"201",0,0,0,0,0,0.693147180559945,4.76217393479776,0,0,0,0,2.70805020110221,3.2188758248682,0,0.693147180559945,1,3.52636052461616,3,4.60695
"202",5.47227067367148,0.693147180559945,1.79175946922805,0,0,4.38202663467388,0,0,6.73815249459596,0,1.38629436111989,3.80666248977032,5.5683445037611,0,0,2,5.31811999384422,4,2.6703
"203",0,0,2.19722457733622,0,2.07944154167984,0,5.605802066296,6.67708346124714,0,5.29831736654804,0,6.86171134048073,6.87832646829133,0,5.47227067367148,0,6.4150969591716,11,11.7006
"204",1.09861228866811,0,0,0,0,0.693147180559945,4.31748811353631,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0.693147180559945,3.80666248977032,0,1,3.52636052461616,3,5.41761
"205",0,6.48463523563525,0,0,6.34035930372775,0,2.30258509299405,0,0.693147180559945,0,3.40119738166216,0,0,3.98898404656427,0,1,4.51085950651685,4,9.006
"206",0,0,0,0,0,0,0,0,5.76205138278018,3.43398720448515,0,0,0,0,0,1,2.39789527279837,1,0
"207",3.25809653802148,0,0,0,0,1.94591014905531,1.6094379124341,0,0,0,0,0,0,4.85203026391962,0,1,3.66356164612965,3,4.27148
"208",5.33271879326537,3.36729582998647,5.05624580534831,0,0,8.25556865328375,0,0,0,0,4.74493212836325,0,2.39789527279837,0,4.45434729625351,4,6.48463523563525,11,15.07
"209",0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"210",5.55682806169954,0,0,0,1.09861228866811,0,0,0,0,0,0,5.37527840768417,0,0,3.89182029811063,0,4.69134788222914,2,2.90044
"211",0,0,0,0,0,0,5.4553211153577,0,0,3.29583686600433,3.3322045101752,0,0.693147180559945,4.33073334028633,0,0,4.58496747867057,5,5.80382
"212",0,2.30258509299405,4.15888308335967,0,0,0,0,4.88280192258637,0,1.09861228866811,1.09861228866811,0,0,1.09861228866811,0,1,3.80666248977032,0,0
"213",0,0,0,0,0,0,0,0,4.8283137373023,0,0,0.693147180559945,0,0,0,0,1.94591014905531,0,3.36934
"214",0,0,0,0,0,1.09861228866811,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,4.61512051684126,0,1,3.36729582998647,3,6.16292
"215",3.04452243772342,4.36944785246702,0,0,0,3.97029191355212,0,0,0,0,0,0.693147180559945,0,0,0,2,1.6094379124341,4,5.15419
"216",0,0,0,0.693147180559945,0,3.04452243772342,0.693147180559945,4.47733681447821,0,0,0,5.37989735354046,0,5.605802066296,3.40119738166216,2,4.90527477843843,7,6.72772
"217",5.87773578177964,0,1.79175946922805,1.6094379124341,0.693147180559945,4.35670882668959,2.63905732961526,1.79175946922805,0,0,0,4.74493212836325,5.76205138278018,0,0,3,4.8283137373023,5,6.31789
"218",5.61677109766657,2.89037175789616,0,3.63758615972639,0,3.40119738166216,3.85014760171006,5.5834963087817,0.693147180559945,0,3.49650756146648,5.57972982598622,3.66356164612965,4.23410650459726,0.693147180559945,2,1.94591014905531,18,16.069
"219",0,5.19849703126583,0,0,0,4.27666611901606,0,0,0,0,0,3.80666248977032,0,0,0,1,4.0943445622221,3,6.88373
"220",5.35185813347607,0,0,0,0,0,0,2.99573227355399,5.31320597904179,3.09104245335832,4.24849524204936,4.43081679884331,4.48863636973214,0,2.99573227355399,0,4.35670882668959,6,4.27896
"221",0,0,2.19722457733622,0,0.693147180559945,0,2.77258872223978,3.49650756146648,6.28599809450886,3.8286413964891,0,0.693147180559945,4.67282883446191,0,4.67282883446191,1,5.34710753071747,1,0
"222",4.68213122712422,5.64544689764324,0.693147180559945,6.04737217904628,0.693147180559945,0,0,0,0,0,0,3.29583686600433,0.693147180559945,0,6.04500531403601,3,5.34233425196481,16,17.6953
"223",0,3.76120011569356,0,0,0,5.16478597392351,0,0,5.74300318780948,0,0,1.94591014905531,0,0,0,0,4.38202663467388,4,6.60072
"224",0.693147180559945,0,0,2.89037175789616,0,0,4.52178857704904,0,0,0,3.46573590279973,0,4.60517018598809,0,0,1,3.97029191355212,6,6.22082
"225",1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"226",1.09861228866811,6.62539236800796,0,3.36729582998647,7.00397413672268,5.86929691313377,2.56494935746154,0.693147180559945,0,3.91202300542815,5.08140436498446,0,0,0,0,4,5.50938833662798,7,13.805
"227",0,2.39789527279837,0,0,0,0,0.693147180559945,0,4.9416424226093,0,0,0,0,0,0,0,3.8286413964891,1,0
"228",0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,0,4.06044301054642,0,0,0,0,1.38629436111989,1,1.69869
"229",1.09861228866811,0.693147180559945,1.09861228866811,0,0,0,3.78418963391826,5.15329159449778,3.04452243772342,0,0,0,6.88346258641309,0,4.91265488573605,3,5.51745289646471,7,8.65833
"230",0,0,3.93182563272433,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"231",2.30258509299405,0,0,0,1.94591014905531,0,0,0,0,0.693147180559945,3.55534806148941,0,0,0,0,0,1.38629436111989,0,6.55322
"232",0,2.30258509299405,0,0,0,0,0,0.693147180559945,0,6.25766758788264,0,5.11198778835654,0,0,3.36729582998647,0,4.95582705760126,1,2.75305
"233",1.09861228866811,0,0,0,0,0,0,3.91202300542815,1.79175946922805,1.09861228866811,0,5.04985600724954,0,4.27666611901606,2.89037175789616,0,3.25809653802148,1,1.5526
"234",0,0,2.99573227355399,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"235",4.82028156560504,3.3322045101752,0.693147180559945,0.693147180559945,0,4.39444915467244,0,0.693147180559945,0.693147180559945,0,2.07944154167984,4.65396035015752,7.20489251020467,2.07944154167984,2.99573227355399,2,5.53338948872752,4,5.08544
"236",0,0,0,0,0,0.693147180559945,5.38449506278909,5.48063892334199,0,0,0,0,0,3.58351893845611,0,1,4.85981240436167,6,12.9885
"237",0,0,0,0,0,0,0,4.21950770517611,0,2.63905732961526,0,0,2.19722457733622,4.79579054559674,0,1,4.20469261939097,3,6.16292
"238",1.94591014905531,0,1.6094379124341,0,0.693147180559945,0,6.01615715969835,2.63905732961526,0,2.83321334405622,0,1.94591014905531,0,0.693147180559945,0,1,4.77068462446567,4,3.68818
"239",0,4.81218435537242,0,0,0,5.67332326717149,2.83321334405622,0,0,0,3.09104245335832,1.09861228866811,0,2.63905732961526,0,1,2.484906649788,4,8.82648
"240",0,0,0,0,0,0,0,0,0,0,0,0,5.14166355650266,0,0,0,3.09104245335832,1,1.5526
"241",0,0,0,0.693147180559945,2.30258509299405,1.09861228866811,5.63478960316925,2.39789527279837,0,5.04342511691925,0,0,0,0,0,2,4.96284463025991,1,0
"242",5.78074351579233,1.94591014905531,4.78749174278205,0,1.09861228866811,0,5.52146091786225,1.79175946922805,0,2.83321334405622,5.26269018890489,5.84932477994686,7.86672228513673,3.85014760171006,7.28550654852279,3,6.94889722231331,18,20.3646
"243",0,0,1.38629436111989,0,0,0,0,0,4.46590811865458,1.38629436111989,0,0,4.02535169073515,3.04452243772342,0,0,3.13549421592915,3,6.22636
"244",0,6.00635315960173,0,1.09861228866811,0,0,0,5.85793315448346,0,4.43081679884331,0,0,0,0.693147180559945,0,1,4.87519732320115,3,6.87477
"245",0,0,4.40671924726425,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.77258872223978,1,0
"246",0.693147180559945,0,0,0,3.55534806148941,1.09861228866811,0,0,0,0,0,0,0,0,5.36597601502185,1,3.63758615972639,2,3.24068
"247",0,3.17805383034795,3.78418963391826,0,0,0,0,0,4.39444915467244,0,0,0,0,3.97029191355212,0,0,3.2188758248682,2,4.04276
"248",0,4.02535169073515,4.69134788222914,0,0,0,0,0,0,6.10255859461357,0,0,0,1.09861228866811,0,0,4.60517018598809,1,3.36934
"249",0,0,3.04452243772342,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,1,0
"250",0,0,1.79175946922805,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1,0
"251",0,0,1.6094379124341,0,3.29583686600433,2.89037175789616,5.96870755998537,0,0,0,0,0,0,0,0,1,4.74493212836325,13,16.3188
"252",1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0
"253",0,0,4.80402104473326,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,3.29583686600433,1,0
"254",1.09861228866811,0,0,0,0,0.693147180559945,3.93182563272433,2.89037175789616,0,0,0,0,0,2.07944154167984,0,0,2.89037175789616,3,6.42741
"255",1.09861228866811,0,0,0,0,3.49650756146648,0,0,5.01727983681492,0,0,0,0,0,2.484906649788,0,3.43398720448515,0,3.36934
"256",2.39789527279837,2.63905732961526,0,0.693147180559945,0,5.65948221575962,0.693147180559945,0,0,0,0,0,0,0,0,1,4.00733318523247,2,4.65896
"257",3.91202300542815,1.09861228866811,2.70805020110221,4.68213122712422,5.2040066870768,0,0,2.89037175789616,0,6.7428806357919,0,6.0137151560428,2.484906649788,0,6.41345895716736,0,6.05208916892442,18,14.3621
"258",5.57594910314632,2.30258509299405,3.09104245335832,0,0.693147180559945,0,5.8805329864007,0,0,0,3.17805383034795,1.09861228866811,2.77258872223978,0,5.77765232322266,1,4.74493212836325,4,5.64169
"259",4.07753744390572,0,1.09861228866811,0,0,0,0.693147180559945,6.13556489108174,0,0.693147180559945,0,0,6.69332366826995,0.693147180559945,3.55534806148941,0,4.97673374242057,4,5.67634
"260",2.83321334405622,3.09104245335832,0,0,3.40119738166216,2.56494935746154,0,4.31748811353631,5.93753620508243,0,0,0,0,0,0,0,2.83321334405622,3,2.28372
"261",1.38629436111989,0,1.6094379124341,0,0,3.13549421592915,4.23410650459726,4.59511985013459,0.693147180559945,1.94591014905531,0,0,0,6.25190388316589,0,1,5.07517381523383,16,17.541
"262",1.94591014905531,3.89182029811063,0,0,2.19722457733622,4.43081679884331,0,7.31588350450979,0,0,0,0,0,0,2.83321334405622,0,5.55295958492162,5,9.68165
"263",0,0,0,0,0,1.38629436111989,0,3.17805383034795,0,0,0,0,0,5.52545293913178,1.6094379124341,1,4.46590811865458,3,4.27148
"264",1.09861228866811,0.693147180559945,4.0943445622221,0,3.58351893845611,0,0,0,0,0,5.99893656194668,0,0,0,1.38629436111989,1,3.87120101090789,1,6.81721
"265",1.79175946922805,0,0,0,0,0,1.6094379124341,6.42486902390539,0,0.693147180559945,0,4.33073334028633,6.93342302573071,4.04305126783455,5.29330482472449,3,5.90808293816893,5,7.23456
"266",0.693147180559945,4.81218435537242,0,0,0,0,0,0,5.8111409929767,0,1.38629436111989,0,0,0,0,1,3.36729582998647,1,4.35837
"267",4.86753445045558,0,0,3.2188758248682,0.693147180559945,2.56494935746154,0.693147180559945,0,0,0,0,0,3.43398720448515,0,1.79175946922805,1,3.46573590279973,0,6.12239
"268",0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"269",0,0,3.95124371858143,0,0,0,0,0,0.693147180559945,0,0,0,2.83321334405622,0,0,0,2.30258509299405,1,0
"270",0,0,0.693147180559945,0,2.63905732961526,0,0,0,5.7268477475872,0,0,0,0,0,3.04452243772342,0,4.04305126783455,1,0
"271",0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.89034912822175,4.70048036579242,0,0,0,4.55387689160054,4,4.53581
"272",2.07944154167984,0,0,4.02535169073515,0,1.09861228866811,3.46573590279973,0,1.09861228866811,3.66356164612965,0,0,3.40119738166216,0,0,0,3.36729582998647,0,0
"273",1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"274",0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,2.07944154167984,6.50876913697168,0.693147180559945,0,0,0.693147180559945,0,5.00394630594546,8,9.10093
"275",0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"276",0,0,0,0,0,0,4.62497281328427,0,0,0,2.07944154167984,0,0,0,0,0,3.25809653802148,2,1.03146
"277",0,0,0,0,0,0.693147180559945,1.09861228866811,1.6094379124341,0,0,0,0,0,4.63472898822964,0,1,3.46573590279973,1,7.55094
"278",5.31320597904179,0,5.17614973257383,0,0,0,7.97487690055888,3.78418963391826,0,0.693147180559945,2.99573227355399,4.67282883446191,0,3.89182029811063,0,8,6.55961523749324,46,30.7015
"279",1.09861228866811,0,0.693147180559945,0,3.25809653802148,0,1.09861228866811,5.82894561761021,5.85220247977447,0,2.19722457733622,0,0,0.693147180559945,4.59511985013459,0,5.18178355029209,4,2.95723
"280",0,4.96284463025991,0,0,0.693147180559945,3.17805383034795,0,1.09861228866811,3.80666248977032,4.0943445622221,2.30258509299405,0,2.39789527279837,0,0,1,2.63905732961526,3,7.35911
"281",0,0,3.93182563272433,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"282",2.56494935746154,0,0,0.693147180559945,0,6.0137151560428,0,0,0,0,3.49650756146648,0,3.13549421592915,5.84354441703136,0,4,5.23110861685459,7,9.22487
"283",0,0,0,0,0,0,0,0,4.88280192258637,0,0,0.693147180559945,3.52636052461616,2.99573227355399,3.93182563272433,0,4.27666611901606,2,4.83075
"284",4.53259949315326,0,3.04452243772342,0,3.68887945411394,3.68887945411394,0,0.693147180559945,6.16751649088834,0,0,2.07944154167984,0,0,0,1,4.81218435537242,9,14.9282
"285",0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0,0,2.484906649788,1,1.27192
"286",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.43398720448515,2.83321334405622,0,1,2.56494935746154,1,0
"287",0,2.89037175789616,0,0,0,0,0,4.06044301054642,0,4.57471097850338,0,0,0,0,2.94443897916644,0,4.56434819146784,1,1.80545
"288",1.94591014905531,3.55534806148941,0,2.484906649788,4.21950770517611,3.61091791264422,0,1.09861228866811,0,0,6.87523208727658,0,0,0,3.25809653802148,2,3.68887945411394,5,9.77668
"289",1.6094379124341,0,3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"290",0,0.693147180559945,1.09861228866811,0,2.484906649788,0,0,0.693147180559945,0,0,0,3.13549421592915,4.63472898822964,0,1.79175946922805,0,0,2,6.45874
"291",2.19722457733622,0,4.48863636973214,2.70805020110221,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,3.09104245335832,1,0
"292",0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"293",0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"294",0,0,0,0,0,0,0,0,3.71357206670431,0,0,0,4.34380542185368,0,0,0,2.484906649788,2,6.22636
"295",0,0.693147180559945,0,0,0,0,0,5.48893772615669,0,0.693147180559945,0.693147180559945,0,5.51745289646471,0,0,0,4.68213122712422,6,6.36008
"296",1.09861228866811,0,0,0,4.68213122712422,0,0,0,2.484906649788,0,0,0,1.38629436111989,0,0,0,2.39789527279837,3,2.28372
"297",0,4.30406509320417,0,0,2.94443897916644,8.14728825870662,0,4.94875989037817,0,6.19644412779452,0,1.38629436111989,0,0,0,5,6.91174730025167,5,13.1284
"298",0,0,0,0,0,0,3.87120101090789,5.7037824746562,0,1.09861228866811,0,0,0,2.77258872223978,0,1,4.51085950651685,4,8.36608
"299",0,0,1.09861228866811,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1,0
"300",1.09861228866811,3.61091791264422,0,0,0,4.02535169073515,0,0,4.27666611901606,0.693147180559945,4.68213122712422,0,0,0.693147180559945,0,1,3.04452243772342,1,0
"301",0,0,0,0,4.82028156560504,0,0,0,5.17048399503815,4.0943445622221,0,0,0,0,4.11087386417331,0,4.06044301054642,1,0
"302",0,0,0,0.693147180559945,0,0,7.2211050981825,7.38770923908104,0,0,0,0,0,3.29583686600433,0,2,6.24804287450843,21,19.6679
"303",2.39789527279837,0.693147180559945,0,0,0,0,1.94591014905531,0,0.693147180559945,2.56494935746154,0,0,0,5.14166355650266,1.09861228866811,0,4.17438726989564,1,1.80545
"304",0,0,1.09861228866811,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1,0
"305",0,0,0,0,0,2.30258509299405,4.46590811865458,1.09861228866811,0,0,0,0,0,1.6094379124341,0,1,3.25809653802148,1,5.0342
"306",3.43398720448515,0,0,1.09861228866811,0,0,0,0.693147180559945,2.19722457733622,0,6.39859493453521,0,3.43398720448515,0,1.94591014905531,0,4.76217393479776,6,9.696
"307",2.07944154167984,0.693147180559945,0,0,1.94591014905531,0,0,0,3.25809653802148,0.693147180559945,0,0.693147180559945,0.693147180559945,0,2.30258509299405,0,2.30258509299405,1,1.80545
"308",0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"309",0,2.77258872223978,0.693147180559945,0,0,0,0,3.2188758248682,0,7.27447955877387,2.07944154167984,0,1.09861228866811,0.693147180559945,0,0,5.57215403217776,1,0
"310",0,0,0,4.64439089914137,0,0,0,2.94443897916644,0,0,0,5.01063529409626,5.06259503302697,1.94591014905531,0.693147180559945,0,0,2,4.65956
"311",0,0,0,0,0,0.693147180559945,0,3.36729582998647,2.70805020110221,1.09861228866811,0,3.76120011569356,5.80814248998044,4.14313472639153,0,1,4.36944785246702,3,5.27095
"312",0,0,0,0,2.07944154167984,0,0,0,3.97029191355212,0,0,0,0,2.99573227355399,4.72738781871234,1,3.63758615972639,2,4.04276
"313",4.11087386417331,3.68887945411394,3.49650756146648,6.05208916892442,2.89037175789616,0,0,5.10594547390058,0,3.04452243772342,0,5.78689738136671,4.4188406077966,1.38629436111989,0,1,5.30330490805908,4,13.0076
"314",2.484906649788,5.44673737166631,1.09861228866811,0,0,5.74939298590825,0,0,0.693147180559945,0,0,0,0.693147180559945,5.09375020080676,1.09861228866811,1,4.76217393479776,4,7.69165
"315",0,1.6094379124341,1.6094379124341,0,2.19722457733622,1.79175946922805,0,0,3.80666248977032,0,0.693147180559945,0,0,1.09861228866811,4.43081679884331,0,3.29583686600433,2,4.04276
"316",0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1.94591014905531,1,0
"317",3.09104245335832,7.62997570702779,0,0,2.30258509299405,6.95749737087695,0,0,1.6094379124341,0,0,0,0,0,0,1,5.65599181081985,8,11.9562
"318",0,0,5.30330490805908,0,0,0,4.61512051684126,2.56494935746154,0,0,0,1.09861228866811,0,4.77912349311153,0.693147180559945,1,4.71849887129509,3,9.88616
"319",0,0,0,0,0,0,7.55538194424027,0,2.77258872223978,0,3.29583686600433,0,0,5.52146091786225,0,1,6.24222326545517,18,26.2611
"320",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"321",0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"322",0,0,0.693147180559945,2.484906649788,1.09861228866811,0,2.99573227355399,5.19295685089021,1.09861228866811,0,0,4.59511985013459,6.98378996525813,0,5.57594910314632,4,5.80814248998044,10,14.9649
