"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","bug"
"170",0,0,0,0,0,0,6.05443934626937,2.19722457733622,0,3.66356164612965,0,0,0,0,0,0,0,0,2.07944154167984,4.14313472639153,0,0,1
"171",0,2.70805020110221,0,0,0,0,0,4.63472898822964,0,0,0,0,2.89037175789616,4.81218435537242,1.79175946922805,0,5.03695260241363,3.66356164612965,3.36729582998647,0,3.98898404656427,4.94875989037817,2
"172",5.08759633523238,0,2.77258872223978,0,0,0,4.95582705760126,0,0.693147180559945,0,0,0.693147180559945,3.98898404656427,2.39789527279837,4.30406509320417,0,4.00733318523247,0,0,0,0,6.48004456192665,1
"173",0,0,0,0,0,0,1.94591014905531,0,0,0,1.38629436111989,0,4.04305126783455,0,2.83321334405622,2.77258872223978,0,0,2.07944154167984,0,2.94443897916644,0,0
"174",0,0,2.19722457733622,0,0,0.693147180559945,0,0,0,0,0,4.43081679884331,0,0.693147180559945,1.6094379124341,0,0,0,3.76120011569356,0,0,0,0
"175",2.19722457733622,0,4.68213122712422,0,4.45434729625351,0,5.53338948872752,6.03548143252476,5.82008293035236,0,0,0,0,0.693147180559945,0.693147180559945,7.94200680848986,4.59511985013459,0,4.52178857704904,1.79175946922805,3.95124371858143,6.17586727010576,10
"176",0,0,4.15888308335967,0,0,0,0,0,3.80666248977032,0,0,0,0,5.36129216570943,0,0,0,0,4.71849887129509,0,0,4.21950770517611,0
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.09861228866811,0
"178",1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,3.04452243772342,0,2.89037175789616,5.85220247977447,0,0,3.91202300542815,0
"181",0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0,0,4.24849524204936,0,0,0,0,5.57594910314632,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0
"183",0,2.89037175789616,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0
"184",0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,4.57471097850338,0
"185",0,3.04452243772342,2.07944154167984,1.94591014905531,0,0,0,0,1.09861228866811,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,1.38629436111989,0
"186",5.64897423816121,0,0,8.04846874366888,4.7361984483945,5.68357976733868,4.48863636973214,0,3.80666248977032,4.49980967033027,4.72738781871234,0,5.68017260901707,0,5.63121178182137,6.55961523749324,5.74939298590825,3.63758615972639,2.56494935746154,3.89182029811063,7.00850518208228,2.30258509299405,4
"187",3.2188758248682,1.94591014905531,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,6.09807428216624,0,0,0,0,0,1
"188",0,0,0,0,0,0,0.693147180559945,0,2.19722457733622,3.85014760171006,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,7.15929190479756,0,0,0
"189",0,0,0,5.04342511691925,0,1.6094379124341,0,0,0,0,0,0,2.70805020110221,2.99573227355399,0,0,0,0,4.30406509320417,0,2.30258509299405,3.55534806148941,1
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0
"191",0,1.6094379124341,1.09861228866811,0,0,0,1.94591014905531,0,0.693147180559945,0,0,0,0,2.99573227355399,0,0,5.32300997913841,0,2.63905732961526,0,0,4.49980967033027,1
"192",0,1.94591014905531,4.54329478227,0,0,2.89037175789616,0,0,3.09104245335832,2.19722457733622,0,0,0.693147180559945,0,4.23410650459726,0,0,0,0.693147180559945,0,0,0,2
"193",0.693147180559945,1.6094379124341,0,0,0,0,4.92725368515721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"194",1.09861228866811,0,0,0,1.38629436111989,0,4.53259949315326,0,2.94443897916644,0,5.99893656194668,0,0.693147180559945,1.79175946922805,0,0,0,4.47733681447821,0,0,0,0,1
"195",1.6094379124341,0,4.31748811353631,0,0,0,1.94591014905531,7.12689080889881,2.94443897916644,0,0,0,0,0,0,3.95124371858143,0,0,4.8283137373023,0,1.6094379124341,4.4188406077966,0
"196",1.09861228866811,0,0,0,2.19722457733622,0,0,0,0,1.94591014905531,0,0,0,0,2.89037175789616,0,3.85014760171006,0,0,0,0,0,0
"197",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",3.29583686600433,0,0,0,0,0,0,0,1.6094379124341,1.09861228866811,7.2841348061952,0,0,2.70805020110221,0,0,0,2.63905732961526,0,0,0,0,0
"199",0.693147180559945,0,0,1.94591014905531,3.58351893845611,0,0,4.54329478227,0,0,6.84481547920826,0,0,0,0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,3.80666248977032,0
"201",0,0,0,0,0,0,1.6094379124341,0,0,4.64439089914137,0,0,0,0,0,3.29583686600433,0,0,2.30258509299405,0,2.63905732961526,0.693147180559945,1
"202",0,6.44730586254121,1.09861228866811,5.06890420222023,0.693147180559945,0,0,0,0,0,0,5.95842469302978,0,0,3.25809653802148,0,1.38629436111989,0,5.37063802812766,0,3.78418963391826,2.484906649788,2
"203",4.4188406077966,0,0,5.30826769740121,6.83947643822884,0,0,0,0,3.40119738166216,3.89182029811063,0,0,7.07580886397839,2.19722457733622,0,6.10479323241498,4.14313472639153,0,5.05624580534831,5.67675380226828,0,0
"204",0,1.79175946922805,0,0,0,0,0,0,0,4.15888308335967,0,0,0,0,0,0.693147180559945,0,0,0,4.06044301054642,0,0,1
"205",0,0,7.09837563859079,0,0,0,3.40119738166216,0,2.94443897916644,3.61091791264422,0,0,0,0,0,2.07944154167984,0,0,0,2.63905732961526,0,0,1
"206",0,0,0,0,0,1.38629436111989,0,0,0,0,0,5.84354441703136,0,0,0,0,0,0,0,0,0,0,1
"207",0,0,0,0,2.484906649788,0,4.81218435537242,3.25809653802148,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1
"208",0,6.6052979209482,3.09104245335832,4.88280192258637,0,0,3.95124371858143,6.6052979209482,3.73766961828337,0,0,1.38629436111989,1.09861228866811,0,7.54591815120932,6.42324696353352,0,0,0,0,0,5.37527840768417,4
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,3.93182563272433,0
"210",0,0,0,4.53259949315326,0,0,1.09861228866811,5.17614973257383,0,0,2.63905732961526,0,0,3.68887945411394,0,0,0,0,1.6094379124341,0,5.28826703069454,0,0
"211",0,0,1.09861228866811,0,0,0,0,2.30258509299405,0,3.2188758248682,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,5.77765232322266,0,0.693147180559945,0
"212",1.38629436111989,2.39789527279837,0,0,0,0,0,0,0,0,5.28320372873799,0,0,0,0,0,0,0,0,0,0,0,1
"213",0,0,0,0,0,0,0,0,0,0,0,0,4.81218435537242,0,0,0,1.38629436111989,0,0,0,0,0,0
"214",0,0,0,0,0,0,4.46590811865458,0,0,0,0,0,1.38629436111989,0,0,0,0,1.09861228866811,0,2.70805020110221,0,0,1
"215",2.07944154167984,3.17805383034795,4.06044301054642,0,0,0,0,0,3.36729582998647,0,0,0,0,0,2.07944154167984,0,0,3.40119738166216,0,0,0,0,2
"216",1.09861228866811,0,0,2.63905732961526,0,0,5.95064255258773,0,0,0,3.43398720448515,0,0,3.91202300542815,0,3.2188758248682,0,0,0,2.94443897916644,4.67282883446191,0,2
"217",0,4.9416424226093,0,5.89715386763674,0,2.30258509299405,0,4.4188406077966,0,0,0,0,0,5.01727983681492,2.99573227355399,0,0,0,4.51085950651685,3.04452243772342,3.04452243772342,0,3
"218",4.66343909411207,2.484906649788,0,5.47227067367148,5.50125821054473,0,4.43081679884331,4.06044301054642,1.94591014905531,4.11087386417331,0,0,3.61091791264422,1.94591014905531,0,3.93182563272433,0,4.969813299576,0,0,3.49650756146648,1.09861228866811,2
"219",0.693147180559945,0,3.04452243772342,0,1.09861228866811,0,2.83321334405622,2.89037175789616,5.32300997913841,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,1
"220",4.78749174278205,4.85203026391962,0,0,0,0,4.44265125649032,0,0,4.15888308335967,0,5.03043792139244,1.38629436111989,0,1.09861228866811,0,3.25809653802148,0,3.17805383034795,0,0,4.7361984483945,0
"221",0,2.77258872223978,0,0,0,0,0,0,0,0,0,6.42486902390539,0,2.94443897916644,0.693147180559945,3.09104245335832,4.14313472639153,0,4.77068462446567,0,0,0,1
"222",4.14313472639153,0,5.52942908751142,5.10594547390058,0,5.82600010738045,0,2.63905732961526,0,0,0,0,0,5.31320597904179,4.69134788222914,0,4.23410650459726,0,0.693147180559945,0,0,4.00733318523247,3
"223",0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,5.74300318780948,0,5.39816270151775,0,0,0,0,0,0,0,0
"224",0,0,2.19722457733622,0.693147180559945,3.46573590279973,1.94591014905531,0,0,0,2.63905732961526,0,0,0.693147180559945,4.0943445622221,0,0,0,0,0,4.51085950651685,0,3.43398720448515,1
"225",1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",2.63905732961526,2.89037175789616,7.41397029019044,0,0,0,2.07944154167984,4.64439089914137,5.12396397940326,0,0,0,0,0,2.30258509299405,5.68697535633982,1.79175946922805,4.91265488573605,0,1.6094379124341,3.80666248977032,1.09861228866811,4
"227",0,4.30406509320417,0.693147180559945,0,0,0,0,0,2.07944154167984,0.693147180559945,0.693147180559945,4.21950770517611,0,0,0,0,0,0,0,0,0,0,0
"228",1.94591014905531,0,0,3.49650756146648,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0
"229",2.70805020110221,0,0,0,0,0,4.55387689160054,0,0,0,3.93182563272433,3.40119738166216,2.56494935746154,3.09104245335832,0,4.67282883446191,4.69134788222914,3.52636052461616,6.68710860786651,2.77258872223978,0,4.21950770517611,3
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0
"231",0,2.19722457733622,2.56494935746154,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",5.71042701737487,0,0,0,0,0,0,0,2.99573227355399,0,0,0,2.94443897916644,0,0,0,4.53259949315326,0,0,0,5.68697535633982,0,0
"233",4.52178857704904,0,0,0,0,0,3.63758615972639,0,0,0,3.73766961828337,2.77258872223978,1.79175946922805,2.56494935746154,0,0,0,0.693147180559945,3.95124371858143,0,3.89182029811063,0,0
"234",0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,2.94443897916644,0,0,0,0,0
"235",3.3322045101752,4.14313472639153,1.09861228866811,5.73334127689775,0,1.79175946922805,3.49650756146648,0,0,0,0,3.13549421592915,0,0,2.89037175789616,5.5683445037611,0,0,6.87212810133899,0,0,2.83321334405622,2
"236",2.63905732961526,0,0,0,4.78749174278205,0,2.63905732961526,1.38629436111989,0,5.83773044716594,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1
"237",0,0,0,0,3.71357206670431,0,4.8283137373023,0,0,0,0,0,0,3.36729582998647,0,0,0,2.39789527279837,0,1.6094379124341,1.09861228866811,0,1
"238",0,0,2.89037175789616,0.693147180559945,5.00394630594546,0,0,0,0,5.55295958492162,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,1
"239",1.09861228866811,0,4.75359019110636,0,0,0,0,0,2.94443897916644,0,0,0,1.94591014905531,0,3.76120011569356,5.64190707093811,0,0,0,0,0,0,1
"240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,4.81218435537242,0,0,3.09104245335832,0
"241",0,0,0,0,5.64190707093811,0,0,0,0,5.16478597392351,0,0,0,0,0,0,0,0,0,0,0,0,2
"242",3.93182563272433,0,3.25809653802148,6.02586597382531,0,0,3.25809653802148,5.44673737166631,0.693147180559945,5.50125821054473,0,2.89037175789616,4.57471097850338,5.4971682252932,2.484906649788,5.4380793089232,5.56068163101553,3.58351893845611,7.46106551435428,3.36729582998647,4.46590811865458,7.40245152081824,3
"243",0,0,0,0,0,0,3.68887945411394,0,0,0,0,3.13549421592915,3.80666248977032,0,0,0,2.89037175789616,0,3.8286413964891,0,0,0,0
"244",6.28599809450886,0,4.30406509320417,0,3.49650756146648,0,0,0,4.26267987704132,1.09861228866811,4.84418708645859,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1
"245",0,0,0,0,0,0,2.70805020110221,0,0,1.38629436111989,0,0,0,0,0,1.79175946922805,0,0,0,0,0.693147180559945,4.11087386417331,0
"246",2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,5.29330482472449,0,0,0,0,3.17805383034795,0,0,2.484906649788,1
"247",0,0,3.63758615972639,0,0,0,2.30258509299405,3.78418963391826,0,0,0,4.47733681447821,0,0,0,0,0,0,3.13549421592915,0,0,0,0
"248",3.3322045101752,0,1.09861228866811,1.38629436111989,0,0,0,0,0,0,6.32793678372919,0,0,0,0,1.09861228866811,0,2.94443897916644,0,0,0,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,1.09861228866811,0,0
"251",0,0,0,1.09861228866811,0,0,0,0,0,5.73657229747919,0,0,1.38629436111989,2.484906649788,0,3.43398720448515,0,4.14313472639153,0,3.04452243772342,0,0,1
"252",1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,0,0,0,1.94591014905531,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,4.61512051684126,0
"254",0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,4.02535169073515,0,0,0,0,1.6094379124341,0,0,0,0,2.83321334405622,0,0,0
"255",0,0,0,0,0,0,0,0,0,0,0,0,5.07517381523383,0,2.63905732961526,0,0,0,0,0,2.19722457733622,2.77258872223978,0
"256",0,4.56434819146784,0,1.09861228866811,0,0,0,0,3.40119738166216,1.09861228866811,0,0,0,0,4.70953020131233,0.693147180559945,0,4.29045944114839,0,0,0,0,1
"257",4.14313472639153,0,2.56494935746154,6.82979373751242,0,4.29045944114839,0,0,0,0,3.78418963391826,0,0,5.47646355193151,0,1.6094379124341,6.62671774924902,3.2188758248682,2.39789527279837,0,1.79175946922805,4.58496747867057,0
"258",2.56494935746154,0,0,4.18965474202643,0,0,0,3.36729582998647,0.693147180559945,5.74939298590825,0,0,4.15888308335967,0,2.30258509299405,3.73766961828337,2.77258872223978,0.693147180559945,3.17805383034795,0,0,6.09356977004514,1
"259",0,4.81218435537242,0,4.43081679884331,3.91202300542815,0,1.94591014905531,0,1.79175946922805,0,5.21493575760899,3.2188758248682,0,0,0,0,0,0,6.7945865808765,0,0,0,0
"260",0,6.19847871649231,3.25809653802148,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0.693147180559945,0
"261",2.89037175789616,3.09104245335832,1.09861228866811,0,3.78418963391826,0,5.95842469302978,1.38629436111989,0.693147180559945,5.2040066870768,0,0,0,0,1.79175946922805,2.19722457733622,0,0,0,3.98898404656427,0,0,1
"262",1.94591014905531,0,3.68887945411394,0,6.75809450442773,0,0,3.36729582998647,0,0,6.36302810354046,0,0,3.52636052461616,0,0,0,4.77912349311153,0,0,0.693147180559945,0,0
"263",0,0.693147180559945,0,0,2.56494935746154,0,5.28320372873799,0,0,2.94443897916644,0,0,3.13549421592915,0,0,0,0,0,0,3.46573590279973,0,0,1
"264",0,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,5.99146454710798,0,1.09861228866811,0,0,0,0,2.99573227355399,1
"265",0,0,0,4.14313472639153,6.30809844150953,0,5.03695260241363,1.38629436111989,0,0,0,0,5.07517381523383,5.98141421125448,0,4.99721227376411,4.57471097850338,2.19722457733622,6.01615715969835,0,0,0,3
"266",0,0,4.54329478227,0,0,0,0,0,2.39789527279837,0,0,0,5.84932477994686,0,0,0,0,0,0,0,2.39789527279837,0,1
"267",1.38629436111989,2.89037175789616,1.09861228866811,4.59511985013459,0,2.94443897916644,2.07944154167984,0,0,1.6094379124341,0.693147180559945,0,0,0,0,3.09104245335832,2.77258872223978,0,2.39789527279837,0,0,1.94591014905531,1
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,3.8286413964891,0
"269",0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,0,0,0,5.73657229747919,0,0,0,0,2.30258509299405,0,0,0,0,3.13549421592915,0
"271",1.94591014905531,0,0,3.78418963391826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72738781871234,0,4.40671924726425,0,0
"272",0,0.693147180559945,0,3.36729582998647,4.33073334028633,3.40119738166216,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,2.484906649788,0,0,2.94443897916644,0,0,0
"273",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,1.09861228866811,6.29156913955832,4.65396035015752,0,0,0,0,1.09861228866811,3.55534806148941,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0
"276",0,2.30258509299405,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.59511985013459,0,0,0
"277",0,0,0,0,0,0,4.56434819146784,0,0,2.39789527279837,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,1
"278",0,0,0,5.64190707093811,4.43081679884331,0,0.693147180559945,0,0.693147180559945,7.79893331004122,3.8286413964891,0,0,0,0,2.07944154167984,0,0,0,6.4723462945009,0,0,8
"279",0,5.93753620508243,0,0,0,0,2.07944154167984,0,0,0,4.33073334028633,5.57215403217776,0,4.55387689160054,0,0,0,0,0,0,2.07944154167984,0,0
"280",0,3.46573590279973,4.02535169073515,0,0,0,0,0,4.89783979995091,0,1.6094379124341,3.17805383034795,0,2.89037175789616,0,3.29583686600433,0,0,0,0,0,0.693147180559945,1
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0
"282",0,2.63905732961526,0,0,0,0.693147180559945,5.14749447681345,4.99721227376411,0,0,0,0,0,1.09861228866811,4.43081679884331,5.78996017089725,0,0,0,3.93182563272433,0,3.29583686600433,4
"283",0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,4.62497281328427,3.36729582998647,0,0,3.2188758248682,0,3.8286413964891,0,0.693147180559945,0,0
"284",1.94591014905531,1.09861228866811,2.70805020110221,4.35670882668959,3.29583686600433,0,3.71357206670431,0,0,0,0,0,6.13772705408623,0,3.87120101090789,0,0,0,0,0,0,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0
"286",0,0,0,0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1
"287",0,0,0,0,0,0,0,0,2.39789527279837,0,4.33073334028633,0,0,0,0,0,0,4.64439089914137,0,0,0,0,0
"288",0,0,3.49650756146648,2.77258872223978,0,3.29583686600433,0,0,0,0,4.29045944114839,0,0,0,6.89060912014717,0,0,0,0,0,0,3.09104245335832,2
"289",0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,3.8286413964891,0
"290",2.56494935746154,0,0,0,1.38629436111989,0,2.30258509299405,0,0,0,0,0,2.30258509299405,0,0,0,0,2.56494935746154,4.43081679884331,0,1.94591014905531,2.39789527279837,0
"291",0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,4.57471097850338,0
"292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,4.46590811865458,0,0,0,0
"295",0.693147180559945,0,0,0,5.4510384535657,0,3.63758615972639,0,0,0,0,0,2.94443897916644,4.00733318523247,0,1.79175946922805,1.6094379124341,2.63905732961526,4.85981240436167,0,0,0,0
"296",0,0,3.3322045101752,0,0,0,0,0,0,0,0,2.83321334405622,0.693147180559945,2.484906649788,4.07753744390572,0.693147180559945,0,0,0,0,0,2.30258509299405,0
"297",2.63905732961526,0,0,0,3.87120101090789,0,0,0,6.64639051484773,0,4.77068462446567,0,0,0,0,0,0,8.08085641964099,0,0,0,0,5
"298",0,0,0,0,0,2.484906649788,0,0,0,5.73979291217923,0,0,3.66356164612965,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,1
"299",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0
"300",0,4.35670882668959,2.83321334405622,0,0,0,0,0,0,0,0,3.66356164612965,1.38629436111989,0,4.85981240436167,0.693147180559945,0,0,2.30258509299405,0.693147180559945,0,0,1
"301",0,1.79175946922805,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,5.47646355193151,0,5.09375020080676,0,2.19722457733622,0,0,0,0,0,0,0
"302",0,0,0,0,7.53315880745556,0,0,0,0,6.77422388635761,1.79175946922805,0,1.09861228866811,0,0,0,0,2.39789527279837,0,5.52545293913178,0,0,2
"303",0,0,0,3.71357206670431,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,4.91265488573605,0,0,0,0
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0
"305",0,2.484906649788,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0,1
"306",0,0,0,0,1.09861228866811,0,0,6.13772705408623,5.08140436498446,0,0,1.38629436111989,0,0,0,1.94591014905531,0,0,2.94443897916644,0,0,3.29583686600433,0
"307",0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,1.79175946922805,2.39789527279837,0,0,0,0,0,0,0,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0
"309",0,1.09861228866811,0,0,0,0,0,0,5.01063529409626,0,6.02586597382531,0,0,4.64439089914137,0,0,0,0,0,0,6.71659477352098,0,0
"310",0,0,0,4.91265488573605,3.36729582998647,4.46590811865458,0,0,0,0,0,0,1.6094379124341,4.85981240436167,0,0,1.79175946922805,0,3.29583686600433,2.39789527279837,0.693147180559945,2.484906649788,0
"311",0,0,0,0,0,0,4.04305126783455,0,0,0,0,3.85014760171006,0,0,0,0,3.87120101090789,3.95124371858143,5.62040086571715,1.94591014905531,0,0,1
"312",0,0,1.38629436111989,0,0.693147180559945,0,2.30258509299405,0,0,0,0,2.07944154167984,0,0,0,0,4.8283137373023,0,0,0,1.38629436111989,3.78418963391826,1
"313",5.40267738187228,0,0,5.85507192220243,3.40119738166216,5.62040086571715,0,0,5.18178355029209,0,3.49650756146648,1.09861228866811,0,1.94591014905531,0,0,3.89182029811063,2.70805020110221,2.70805020110221,0,0,0,1
"314",0,3.46573590279973,4.04305126783455,0,0,0,5.03695260241363,4.9416424226093,3.13549421592915,0,3.73766961828337,0,0,0,5.52942908751142,2.70805020110221,0,0,0,2.83321334405622,0,0,1
"315",0,0,2.63905732961526,0,0,0,2.77258872223978,1.79175946922805,0,0,0,0,0,2.70805020110221,0,2.07944154167984,3.98898404656427,0,1.38629436111989,0,1.6094379124341,3.63758615972639,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.95124371858143,0
"317",2.39789527279837,4.36944785246702,6.64509096950564,0,0,0,2.63905732961526,3.25809653802148,2.07944154167984,0,5.02388052084628,0,0,0,7.64539769942863,0,0,0,0,0,0,0,1
"318",0,0,0,0.693147180559945,0,0,4.59511985013459,0,0,4.56434819146784,4.52178857704904,0,0,0,0,4.85203026391962,0,0,0,3.09104245335832,0,0,1
"319",0,0,0,0,2.77258872223978,0,0,0,0,4.26267987704132,3.95124371858143,2.83321334405622,0,0,0,0,0,0,0,7.6251071482389,0,0,1
"320",1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0,0,0.693147180559945,1.09861228866811,5.42934562895444,0,0,0,0,1.09861228866811,0.693147180559945,0,0,4.04305126783455,0,5.05624580534831,5.43372200355424,3.25809653802148,6.69084227741856,0,4.63472898822964,3.91202300542815,4
