"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","bug","loc","bf","hcm"
"75",0,0,0,0,0,0,0,0,0,4.54329478227,0,0,0,0,0.693147180559945,0,0,0,3.43398720448515,0,0,0,0,0,0,3.29583686600433,0,0,0,0,0,3.43398720448515,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.29583686600433,0,3.2188758248682,0,0,3.76120011569356,0,0,0,0,0,0,0,0,0,4.04305126783455,1,1.80545
"76",0,0,0,0,0,0,0,0,0,2.19722457733622,3.40119738166216,0,1.94591014905531,1.09861228866811,0,0,0,0,0,0,0,0,2.30258509299405,0,4.49980967033027,0,0,0,0,0.693147180559945,4.38202663467388,0,0,0,4.12713438504509,2.19722457733622,0,0,0.693147180559945,0,0,0,0,0,0,2.89037175789616,4.00733318523247,0,0,3.98898404656427,3.13549421592915,0,0,0,6.42324696353352,2.484906649788,0.693147180559945,0,0,0,0,5.19849703126583,5,8.37205
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2803958389602,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,2.83321334405622,0,0.693147180559945,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,3.46573590279973,0,0,4.46590811865458,2,1.00337
"78",0,0.693147180559945,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,2.63905732961526,0,0,0,0,0.693147180559945,0,0,0,2.77258872223978,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1.79175946922805,0,0,0,1.09861228866811,0,0,1.09861228866811,1.6094379124341,1.94591014905531,0,1.09861228866811,3.13549421592915,1.38629436111989,0,0.693147180559945,0,4.82028156560504,0,0,3.91202300542815,2,5.32311
"79",1.79175946922805,0,0,0,0,5.59098698051086,0,2.07944154167984,8.84491295089955,0,0,0,0,0,1.09861228866811,0,0,0,0,0,3.49650756146648,0,0,0,0,0,4.31748811353631,0,0,0,5.4249500174814,0,0.693147180559945,4.04305126783455,0,3.46573590279973,0,0,3.68887945411394,0,0,3.04452243772342,0.693147180559945,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,3,7.34213173058472,58,36.0219
"80",1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1,0
"81",0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,2.19722457733622,1,0
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,2.70805020110221,0,0,0,0,0,0,0,0,0,6.52795791762255,0,0,4.66343909411207,0,0,4.86753445045558,0,0,0,2.30258509299405,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.15905529921453,2,3.61726
"83",0,0,0,0,0,3.58351893845611,0,0,0,0,0,1.79175946922805,1.09861228866811,0.693147180559945,0,0,3.68887945411394,0,0,1.38629436111989,0,3.09104245335832,3.3322045101752,1.09861228866811,1.09861228866811,3.09104245335832,2.19722457733622,0,0,1.09861228866811,3.09104245335832,0,0,1.6094379124341,0,0,0.693147180559945,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,2,3.36729582998647,3,1.782
"84",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0
"85",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1.6094379124341,1,0
"86",0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,8.71045468824853,0,0,0,0,0,6.3491389913798,0,2.39789527279837,0,0,0,0,0,0,0,0,0.693147180559945,4.33073334028633,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.6094379124341,13,7.13169851046691,58,33.736
"87",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,5.18178355029209,6.38856140554563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,5.23110861685459,2,7.2789
"88",0,2.77258872223978,1.09861228866811,0,0.693147180559945,0,0,4.33073334028633,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,3.85014760171006,0,1.94591014905531,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,0,0,0,2.07944154167984,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.43398720448515,0,3.36934
"89",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0,4.38202663467388,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,2.99799
"90",0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,2.30258509299405,1,0
"91",0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.06044301054642,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,6.44571981938558,0,0,0,0,0,0.693147180559945,0,0,0,0,4.0943445622221,0,0,0,0,0,0,1.6094379124341,0,0,0,0,4.98360662170834,1,0
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,5.50533153593236,0,0,0,0,3.43398720448515,3,5.74218
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,1,0
"94",3.95124371858143,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,3.46573590279973,0,0,0,0,0,5.33753807970132,0,0,0,0,0,0,4.12713438504509,2,3.47713
"95",0,0,0,0,0,0,2.77258872223978,0,0.693147180559945,5.82008293035236,0,0,0,0,0,0,0,3.25809653802148,0,1.38629436111989,1.6094379124341,0,0,0,0,0,3.61091791264422,0,0,0,0,0,0,0,4.85203026391962,0,2.30258509299405,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.77258872223978,0,0,3.76120011569356,0,0,4.63472898822964,0,0,0,0,0,0,5.15329159449778,2,2.8028
"96",0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,3.2188758248682,0,2.63905732961526,2.30258509299405,0,0,4.43081679884331,0,0,0,1.38629436111989,0,0,3.87120101090789,1,2.23731
"97",0,0,0,0,0,0,0,0,5.58724865840025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14846829591765,0,0,0,5.70711026474888,0,0,6.24997524225948,0,0,0,0,0,2.19722457733622,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.51745289646471,13,19.4467
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,1,0
"99",0.693147180559945,0,2.30258509299405,0,0,0,0,6.75809450442773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29330482472449,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.34380542185368,2,5.38882
"100",0,0,0,0.693147180559945,0,0,0,0,2.39789527279837,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,7.13648320859025,0,0,0,0,1.09861228866811,0.693147180559945,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,1.6094379124341,6.7719355558396,0,0,1,6.21860011969173,22,18.2652
"101",0.693147180559945,4.06044301054642,0,0.693147180559945,0,0,0,3.17805383034795,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,6.0137151560428,0,0,0,2.77258872223978,0,0,0,1.09861228866811,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.23110861685459,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.80402104473326,2,7.71238
"102",0,0,2.30258509299405,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0.693147180559945,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,2.80848
"103",0,0,0,0,0,0,0,3.29583686600433,4.51085950651685,0,0,0,0,0,0,3.46573590279973,3.43398720448515,0,0,0,3.66356164612965,1.94591014905531,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.29583686600433,3.13549421592915,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.89182029811063,4,10.8639
"104",4.54329478227,0,0,0,0,0,0,3.46573590279973,0,0,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24849524204936,1,2.55158
"105",0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,1.6094379124341,0.693147180559945,1.94591014905531,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,5.67332326717149,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,4.00733318523247,1.09861228866811,0,0,1.09861228866811,3.2188758248682,0,0,0.693147180559945,0,0,0,0,4.02535169073515,0,1,4.40671924726425,1,1.45568
"106",0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,4.30406509320417,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0.693147180559945,0,0,0,0,0,0,0,4.36944785246702,0,0,3.58351893845611,0,0.693147180559945,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,3.85014760171006,2,4.64439089914137,5,11.0202
"107",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"108",0,0,0,0,0,0,0,0,0.693147180559945,2.77258872223978,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,2.07944154167984,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0.693147180559945,0,2.484906649788,2.30258509299405,3.73766961828337,0,3.55534806148941,0,0,0,0,1.38629436111989,0,0,1,3.68887945411394,4,9.84115
"109",0,0,1.79175946922805,1.09861228866811,0,1.09861228866811,0,0,0,0.693147180559945,0,2.39789527279837,0.693147180559945,0,2.484906649788,0,0,0,0,0.693147180559945,0,0,0,2.30258509299405,2.30258509299405,0,0.693147180559945,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,5.09375020080676,1.09861228866811,0,0,0,0,0,0,0.693147180559945,2.83321334405622,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,1.6094379124341,0,7.33367639565768,1,5.82008293035236,10,13.8863
"110",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,4.24849524204936,0,0,0,0,0,3.71357206670431,0,2.63905732961526,3.61091791264422,0,0,3.89182029811063,7,6.72719
"111",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.6094379124341,0,0,0,0,0,6.98471632011827,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01063529409626,0,3.29583686600433,0.693147180559945,0,5.68697535633982,3,2.71633
"112",0,0,0,0,0,0,0,0,3.58351893845611,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,2.07944154167984,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,1,0
"113",0,0,0,0,0,0,0,0,0,1.94591014905531,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,2.89037175789616,0,5.42934562895444,0,0,0.693147180559945,0,0,0,0,4.78749174278205,0,0,0,0,0,0,2.83321334405622,0,0,2.63905732961526,1.09861228866811,0,0,1.6094379124341,0,0,0,5.07517381523383,0,0,3.43398720448515,0,0,0,3.78418963391826,2,4.969813299576,3,5.55183
"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,6.75227037614174,2,4.89783979995091,3,5.71254
"115",0,0,0,0,0,1.38629436111989,0,0,2.83321334405622,0,0,2.56494935746154,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.16478597392351,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,1,3.8286413964891,1,3.38341
"116",0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,6.59030104819669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,3.09104245335832,0,4.53259949315326,3,2.71633
"117",0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,2.19722457733622,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,4.40671924726425,0,0,0,0,0,0,0,0.693147180559945,2.484906649788,1.38629436111989,1,2.56494935746154,2,2.23731
"118",0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,3.25809653802148,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,5.84354441703136,1.79175946922805,0,0,0,0,0,0,0,4.69134788222914,12,12.6435
"119",0,3.8286413964891,0,0,0,0,0,0,0,3.89182029811063,1.38629436111989,0.693147180559945,2.94443897916644,1.38629436111989,0,0,3.58351893845611,0,0,0,1.6094379124341,0,0,1.38629436111989,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0.693147180559945,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,1.09861228866811,5.04985600724954,0,0,0,0,0,0,0.693147180559945,0,5.78996017089725,0,2,4.02535169073515,5,9.83384
"120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"121",0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"122",0,0,0,0,0,0,1.6094379124341,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,0,0,2.70805020110221,0,0,0,2.77258872223978,1,1.11258
"123",0,0,0,0.693147180559945,0.693147180559945,2.07944154167984,0,0,4.24849524204936,0,0,0,0,0,0,0,0,4.30406509320417,0,0,0,0,3.52636052461616,0,0,0,1.09861228866811,0.693147180559945,0,2.07944154167984,2.19722457733622,0,0,1.38629436111989,0,0,0,6.10702288774225,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.09861228866811,0,2.19722457733622,1,4.87519732320115,3,1.53632
"124",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"125",0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,2.39789527279837,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,1.09861228866811,0,1,2.70805020110221,1,3.66738
"126",0,0,0,0,0,0,0,0,2.89037175789616,0,4.49980967033027,0,0,0,3.46573590279973,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,5.87773578177964,0,2.77258872223978,2.94443897916644,0,0,0,0,0,5.3890717298165,4.40671924726425,0,0,0,0,0,2.70805020110221,1.09861228866811,0,0,4.06044301054642,0,5.10594547390058,0,3.49650756146648,0,0,0,1,5.28320372873799,5,7.90097
"127",0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0.693147180559945,0.693147180559945,1.79175946922805,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,4.04305126783455,0,0,0,0,0.693147180559945,0.693147180559945,0,0,4.00733318523247,3.04452243772342,0,0,0,1.09861228866811,0,0,0,1.38629436111989,7.36391350140582,0,0,0,0,2,5.50125821054473,20,15.1537
"128",0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,5.57594910314632,0,0,0,0,0,0,0,0,0,6.89264164117209,0,0,1.09861228866811,5.06890420222023,0,0,0,0,0,1.79175946922805,4.98360662170834,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1,5.91350300563827,1,0
"129",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.56494935746154,0,0,0,7.32448997934853,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,2.484906649788,0,0.693147180559945,2.39789527279837,0,0,4.77912349311153,0,2.99573227355399,0,0,0,0,0,4.77912349311153,0.693147180559945,0,2.70805020110221,0.693147180559945,0,0,0,0,0.693147180559945,0,0,4.85203026391962,0.693147180559945,1,5.99146454710798,1,0
"130",0,3.76120011569356,0,0.693147180559945,4.38202663467388,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,4.90527477843843,0,0,5.06259503302697,0,0,3.09104245335832,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,2.63905732961526,0,4.55387689160054,1,1.27192
"131",1.79175946922805,0,0,0,0,0,0,0,0,3.58351893845611,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,1.09861228866811,0,1.38629436111989,0,6.33150184989369,0,0,0,0,0,0,0,4.39444915467244,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,0.693147180559945,1.09861228866811,3.93182563272433,0,0,0,0,0,0,0,0,0,0,5.08140436498446,6,3.20728
"132",0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.60517018598809,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,2.99573227355399,2,0.816746
"133",1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,0,0,0,1.09861228866811,0,0,0,3.36729582998647,2,2.99956
"134",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"136",0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,1,0
"137",1.09861228866811,0,0,0,0,0,1.6094379124341,0.693147180559945,1.79175946922805,1.09861228866811,0,0,0,0,2.30258509299405,3.2188758248682,0,0,0,0,1.38629436111989,0,0,1.6094379124341,2.70805020110221,2.70805020110221,1.79175946922805,0,0,0,4.15888308335967,0,0,0,1.94591014905531,0,0.693147180559945,0,5.29330482472449,0,1.6094379124341,4.9416424226093,0,0,0,5.7037824746562,3.66356164612965,0,0,3.63758615972639,0,0,2.70805020110221,0,0,3.78418963391826,0,0,0,0,1,5.29330482472449,7,7.74631
"138",0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.17805383034795,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,2.89037175789616,0,0,3.52636052461616,0,0,3.3322045101752,0,0
"139",0.693147180559945,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,0,2.56494935746154,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,3.04452243772342,0,0,4.53259949315326,0,0,0,0,0,0,1.38629436111989,0,0,3.40119738166216,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,3.49650756146648,2,1.23279
"140",0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,6.25382881157547,3.43398720448515,0,4.71849887129509,0,0,0,0,0,0.693147180559945,2.19722457733622,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,4.68213122712422,9,12.8303
"141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"142",0,0,0,0,0,1.09861228866811,1.38629436111989,2.07944154167984,0,3.43398720448515,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.87120101090789,0,1.38629436111989,1.09861228866811,1.38629436111989,0,0,0,3.3322045101752,0,0,2.99573227355399,0,0,0,0.693147180559945,0,0,0,0,3.2188758248682,0,0,3.17805383034795,0,0,0,1.79175946922805,6.58617165485467,0,0,3.98898404656427,0,0,0,0,0,3.58351893845611,0,2,5.35185813347607,5,11.2716
"143",0,0,0,0,0,0,0,0,0,4.18965474202643,0,0,0,0,0,0,0,0,0,0,4.87519732320115,6.28226674689601,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,3.73766961828337,0,0,0,0,0,0,0,0,6.19644412779452,3.29583686600433,2.56494935746154,0,0,0,0,0,0,0,0,5.86078622346587,0,2.07944154167984,2.19722457733622,0,0,0,5.07517381523383,7,6.12468339089421,29,25.1033
"144",0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,5.00394630594546,0,5.61677109766657,0,0,2,4.94875989037817,5,5.09245
