"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","bug","loc","bf","hcm"
"62",0,0,0,0,0,0,0,6.42971947803914,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,5.62762111369064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.38449506278909,3,7.23572
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,5.90808293816893,0,0,0,4.38202663467388,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.52146091786225,0,0,1,4.83628190695148,4,10.1322
"64",0,0,2.30258509299405,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,1.09861228866811,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,7.71378461659875,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,1.09861228866811,5.33271879326537,0,0,3.04452243772342,0,0,0,0,0,0.693147180559945,0,0,2.484906649788,0,0,0,0,1,6.00141487796115,4,8.19537
"65",0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"66",1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,0,3.13549421592915,0,0,0,3.09104245335832,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,3.46573590279973,0,0,1.79175946922805,0,0,0,0,2.70805020110221,0,5.01727983681492,0,0,3.29583686600433,0,4.24849524204936,0,1.09861228866811,3.87120101090789,0.693147180559945,0,0,1.79175946922805,3.73766961828337,0,0,0,0,3.66356164612965,0,3.36729582998647,3,5.04985600724954,6,3.66794
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,4.29045944114839,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.61091791264422,2,4.23984
"70",0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"71",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57507584059962,0,0,0,0,0,5.03695260241363,1,0
"72",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.25809653802148,0,0,0,0,0,0,4.21950770517611,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0.693147180559945,2.07944154167984,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,1,1.5526
"73",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"74",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.07944154167984,0,0,0.693147180559945,0,5.23110861685459,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,5.92958914338989,1,4.70953020131233,2,2.66716
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06044301054642,0,0,0,0,3.3322045101752,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0,0,0,0,3.29583686600433,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,0,2.19722457733622,0,0,0,0,0,0,0,1.38629436111989,0,4.06044301054642,0,0,0,4.04305126783455,1,1.80545
"76",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.63905732961526,2.39789527279837,4.47733681447821,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27666611901606,0,4.06044301054642,0,0,0,0,0,0,0,0,1.94591014905531,0,0,4.84418708645859,0,2.70805020110221,0,1.38629436111989,2.89037175789616,0,0,0,0,0,0,6.47697236288968,1.38629436111989,0,0,0.693147180559945,0,0,0,5.19849703126583,5,8.37205
"77",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,5.31811999384422,0,0.693147180559945,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,5.95583736946483,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,4.46590811865458,2,1.00337
"78",0,0,0,0,0,0,0,0,1.09861228866811,1.79175946922805,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,3.25809653802148,0,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,1.09861228866811,0,1.38629436111989,0,0,1.09861228866811,4.26267987704132,0,0,0,0,2.77258872223978,0,0,0,0,0,1.79175946922805,0,0,0,0,1.6094379124341,0,0,2.63905732961526,0,1.38629436111989,0,0,0.693147180559945,3.95124371858143,0,1.38629436111989,0,4.07753744390572,1.38629436111989,0,0,3.91202300542815,2,5.32311
"79",1.79175946922805,0,0,0,0,0,0,0,0,0,5.47227067367148,4.12713438504509,0,1.09861228866811,0,0,7.72533003791713,0,0,0,0.693147180559945,1.09861228866811,0,0,0,3.98898404656427,0,0,0,0,0,0,0,0,0,0.693147180559945,0,7.12125245324454,1.79175946922805,0,0,0,0,0,0,0,0,8.26796230533871,0,0.693147180559945,0,2.19722457733622,0,1.09861228866811,0,0,2.19722457733622,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,3,7.34213173058472,58,36.0219
"80",0.693147180559945,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"81",0,0,2.94443897916644,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,1.09861228866811,1.38629436111989,0,0,0,0,0,0,0,0,0,0,2.19722457733622,1,0
"82",0,0,6.25575004175337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,6.03548143252476,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15905529921453,2,3.61726
"83",0,0,0,0,0.693147180559945,0,0,2.30258509299405,0,3.25809653802148,0,0,0,0,0,0,0,0,3.04452243772342,2.83321334405622,0,0,0,0,0,0,3.17805383034795,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0.693147180559945,0,0,2.94443897916644,4.06044301054642,0,0,0,0,0,0,0,0,0,1.09861228866811,0,2.484906649788,0,0,2.19722457733622,0,0,0,0,0,2,3.36729582998647,3,1.782
"84",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0
"85",0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"86",0,0,0,0,0,0,0.693147180559945,0,0,0,3.2188758248682,0,0.693147180559945,0,0,8.44333134281778,3.2188758248682,0,6.68835471394676,0,0,6.3261494731551,0,0,0,2.83321334405622,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,6.10479323241498,0,0,1.94591014905531,0,5.36597601502185,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,1.79175946922805,0,0,0.693147180559945,0,0,13,7.13169851046691,58,33.736
"87",0,0,0,0,0,0,0,6.45047042214418,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0,0,4.77068462446567,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.23110861685459,2,7.2789
"88",1.79175946922805,2.39789527279837,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,1.79175946922805,0,0,3.87120101090789,0,0,0,0,0,0,4.49980967033027,0,0,0.693147180559945,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,3.36934
"89",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,1.09861228866811,0,0,0,0,0,1.6094379124341,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1.94591014905531,1,2.99799
"90",0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120011569356,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,2.30258509299405,1,0
"91",0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,5.96614673912369,0,0,0,0.693147180559945,0,0,0,0,5.59098698051086,0.693147180559945,0.693147180559945,0,0,0,0,0,0,4.36944785246702,0,0,0,0,0,4.98360662170834,1,0
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.14313472639153,0,0,0.693147180559945,0,0,0,0,4.7361984483945,0,0.693147180559945,0,0,1.94591014905531,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120011569356,0,0,3.17805383034795,0,0,0,0,0,0,0,4.90527477843843,0,0,0,1.09861228866811,0,1.79175946922805,0.693147180559945,0,0,0,0,3.43398720448515,3,5.74218
"93",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.07944154167984,1,0
"94",3.78418963391826,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,1.94591014905531,0,0,0.693147180559945,0,0,0,0,0,3.29583686600433,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,2.56494935746154,0,0,5.34710753071747,0,0,0,0,0,0,0,4.12713438504509,2,3.47713
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,6.24610676548156,1.09861228866811,1.94591014905531,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0.693147180559945,0,0,3.13549421592915,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.83321334405622,3.40119738166216,0,0,0,2.94443897916644,0,0,1.38629436111989,0,0,0,4.0943445622221,0,0,0,5.15329159449778,2,2.8028
"96",0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,3.49650756146648,0,0,0,0,0,0,3.68887945411394,0,0,2.99573227355399,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,1.09861228866811,0,0,4.34380542185368,0,0,0,1.94591014905531,0,0,0,3.87120101090789,1,2.23731
"97",0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.78418963391826,0,0,0,0,6.30627528694802,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82028156560504,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,6.361302477573,0,5.52146091786225,0,0,0,0,0,4,5.51745289646471,13,19.4467
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,1,0
"99",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,6.96508034560141,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.34380542185368,2,5.38882
"100",0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,5.605802066296,0,0,3.25809653802148,0,1.6094379124341,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,7.3375877435386,0,0,1.09861228866811,0,0,0,0,0,0,5.75574221358691,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,2.77258872223978,0,0,1,6.21860011969173,22,18.2652
"101",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02102334934953,0.693147180559945,0,0.693147180559945,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,5.5834963087817,0,0,0,0.693147180559945,0,0,0,0,0,0,3.46573590279973,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.80402104473326,2,7.71238
"102",0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,4.04305126783455,0,0,1.6094379124341,0,0,0,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.38629436111989,1,2.80848
"103",0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21950770517611,1.38629436111989,0,0,0,0,4.84418708645859,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.93182563272433,0,0,0,2.89037175789616,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.89182029811063,4,10.8639
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,2.19722457733622,0,0,0,4.24849524204936,1,2.55158
"105",4.91998092582813,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,3.3322045101752,0,0,0.693147180559945,0,0,0,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,4.17438726989564,0,0,0,0.693147180559945,0,1.6094379124341,4.69134788222914,0,0,0,0,0,0,0,3.09104245335832,0,3.04452243772342,1,4.40671924726425,1,1.45568
"106",5.33271879326537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1.09861228866811,0,1.09861228866811,0,0,0.693147180559945,0,0,3.63758615972639,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,2.83321334405622,0,3.55534806148941,0,0,0,0,2.39789527279837,0,0,0,1.09861228866811,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,2,4.64439089914137,5,11.0202
"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"108",0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,2.07944154167984,0,0,0,0,4.40671924726425,0,1.38629436111989,0,0,0,3.25809653802148,0,0,2.63905732961526,0,0,0,0,0,0,1.38629436111989,0,0,0,0,2.39789527279837,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,3.68887945411394,4,9.84115
"109",1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.84418708645859,0,0,0,0,0,0,0,1.6094379124341,0,0,5.48893772615669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77912349311153,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,7.16239749735572,1,5.82008293035236,10,13.8863
"110",2.70805020110221,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0.693147180559945,3.91202300542815,0,0,0,0.693147180559945,3.43398720448515,0,1.38629436111989,0,0,1.09861228866811,0,0,0,0,3.85014760171006,0,0,0,3.89182029811063,7,6.72719
"111",3.98898404656427,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.94591014905531,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,6.94022246911964,0,4.87519732320115,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,5.68697535633982,3,2.71633
"112",0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.61091791264422,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,1,0
"113",0,0,0,0,0,0,0,0,1.09861228866811,5.95842469302978,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,2.77258872223978,0.693147180559945,3.49650756146648,0.693147180559945,1.6094379124341,3.46573590279973,0,2.83321334405622,0,1.79175946922805,0,0,0,0,0,0,3.40119738166216,2,4.969813299576,3,5.55183
"114",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15329159449778,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,6.61069604471776,2,4.89783979995091,3,5.71254
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87519732320115,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,4.04305126783455,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,1,3.8286413964891,1,3.38341
"116",5.85793315448346,0,0,1.09861228866811,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,5.40717177146012,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,4.33073334028633,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.53259949315326,3,2.71633
"117",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.6094379124341,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0.693147180559945,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,4.04305126783455,0,0,0,0.693147180559945,0,0,0,0,0,2.39789527279837,0,0.693147180559945,1,2.56494935746154,2,2.23731
"118",0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,5.84932477994686,0,0,0,0,0,0,0,0,0,0,4.69134788222914,12,12.6435
"119",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,3.73766961828337,0,3.55534806148941,4.11087386417331,3.2188758248682,0,2.484906649788,0,1.09861228866811,2.19722457733622,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,5.39362754635236,3.98898404656427,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0.693147180559945,0,0,0,2.19722457733622,0,0,0,5.12396397940326,0.693147180559945,0,2,4.02535169073515,5,9.83384
"120",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"121",0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0
