"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","bug"
"185",1.6094379124341,0,0,0,0.693147180559945,3.04452243772342,0,0,0,0,0,0,1.6094379124341,2.19722457733622,0,0,0,1.94591014905531,0.693147180559945,0
"186",6.0330862217988,2.83321334405622,3.91202300542815,1.38629436111989,5.79605775076537,0,1.94591014905531,3.61091791264422,1.09861228866811,0,7.37963215260955,7.350516171834,5.95842469302978,6.85224256905188,6.87005341179813,6.0913098820777,4.44265125649032,4.77068462446567,0,4
"187",3.13549421592915,3.04452243772342,0,0,0,0,0,0,5.26785815906333,0,5.36129216570943,0,0,0,0,0,0,3.40119738166216,0,1
"188",0,2.77258872223978,0,0,0,0,0,1.38629436111989,7.16162200293919,0,0,0,0,3.61091791264422,0,0,0,0,0,0
"189",3.49650756146648,0,0,4.969813299576,2.30258509299405,0,0,0.693147180559945,0,0,0,4.00733318523247,0,0,3.58351893845611,2.89037175789616,0,2.83321334405622,0,1
"190",0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0
"191",1.79175946922805,0,0,0.693147180559945,0,5.63835466933375,0,0,0,0,3.29583686600433,0,0,0,0,2.30258509299405,0,0,2.89037175789616,1
"192",3.46573590279973,0,0,0,0,4.46590811865458,0,4.53259949315326,0,0,0,0,1.38629436111989,1.38629436111989,0,0,0,0,0,2
"193",0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,3.17805383034795,4.72738781871234,0,0,1
"194",5.17048399503815,5.93224518744801,0,0,0.693147180559945,0,0,0,0,1.79175946922805,0,0,0,0,3.36729582998647,0,0,0,3.25809653802148,1
"195",5.21493575760899,0,3.25809653802148,4.04305126783455,0,1.09861228866811,7.09090982207998,0,0,0,0,0,2.89037175789616,0,0,0,0,0,4.8283137373023,0
"196",4.35670882668959,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",0,5.85220247977447,3.8286413964891,6.76041469108343,0,0,0,4.78749174278205,1.79175946922805,3.04452243772342,0,0,0,1.79175946922805,0,0,0,4.72738781871234,0,0
"199",0,6.90575327631146,0,0,0,0,3.36729582998647,1.09861228866811,2.07944154167984,3.66356164612965,0,0,0,0,0,0.693147180559945,0,0,0,0
"200",0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0
"201",0,3.80666248977032,0,0,0,0,0,0,3.76120011569356,0,0,0,0,3.3322045101752,1.94591014905531,0,1.94591014905531,0,3.46573590279973,1
"202",4.60517018598809,0,0,5.60947179518496,0.693147180559945,6.34388043412633,0,0,0,5.05624580534831,4.85981240436167,0,4.969813299576,3.09104245335832,3.13549421592915,3.93182563272433,0,2.63905732961526,0,2
"203",1.09861228866811,4.75359019110636,0,3.17805383034795,0,5.01063529409626,0,3.61091791264422,5.93489419561959,1.38629436111989,6.32076829425058,5.04342511691925,3.29583686600433,0,7.46965417293213,2.07944154167984,0,5.38449506278909,3.13549421592915,0
"204",0,0,0,1.79175946922805,0,0,0,0,4.57471097850338,0,0,0,0,2.19722457733622,0.693147180559945,1.09861228866811,0,2.70805020110221,0,1
"205",0.693147180559945,1.09861228866811,7.1731917424866,0,0,0,0.693147180559945,1.6094379124341,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1
"206",0,0,0,1.09861228866811,0,4.15888308335967,0,0,0,5.57594910314632,0,0,0,0,0,2.99573227355399,0,0,0,1
"207",0,0.693147180559945,0,1.09861228866811,3.43398720448515,0,1.09861228866811,0,2.19722457733622,0.693147180559945,0,0,0.693147180559945,0,0,2.63905732961526,4.65396035015752,0,0,1
"208",4.75359019110636,3.3322045101752,0,0,0,0,5.52942908751142,6.18414889093748,0.693147180559945,0,4.26267987704132,3.78418963391826,8.07153089355666,4.90527477843843,0,1.09861228866811,2.19722457733622,0,4.71849887129509,4
"209",0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,5.15329159449778,0.693147180559945,0,0,5.30330490805908,3.93182563272433,0,0,0,3.76120011569356,0,4.07753744390572,0,0
"211",0,3.40119738166216,1.09861228866811,0,0,0,0,0,5.4249500174814,0,0,0,0,4.66343909411207,0,0,0,0,0,0
"212",2.70805020110221,5.14749447681345,0,0,0,0.693147180559945,0,0,2.30258509299405,2.39789527279837,0,0,0,0,0,0,1.6094379124341,0,0,1
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83628190695148,0,0,0,0
"214",0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,2.484906649788,4.33073334028633,0,0,1
"215",3.43398720448515,0.693147180559945,0.693147180559945,0,0,0,2.07944154167984,4.68213122712422,0,0,0,0,1.38629436111989,0,0,0,0,1.09861228866811,0,2
"216",4.18965474202643,0,0,0,0.693147180559945,0,0,0,0,0,4.06044301054642,0,0,4.84418708645859,4.89034912822175,4.51085950651685,5.04342511691925,0,0,2
"217",3.85014760171006,0,0,4.75359019110636,3.09104245335832,0,4.49980967033027,0,0,0,4.36944785246702,0,4.70953020131233,3.43398720448515,5.91620206260743,3.43398720448515,0,1.38629436111989,0,3
"218",5.76519110278484,0,3.95124371858143,0,2.99573227355399,0,0,3.49650756146648,4.21950770517611,2.30258509299405,2.30258509299405,4.06044301054642,0,4.53259949315326,5.89164421182577,4.04305126783455,0,0,0.693147180559945,2
"219",0,0.693147180559945,2.94443897916644,0,0,0,3.66356164612965,5.25749537202778,0,0,3.2188758248682,0,0,2.70805020110221,1.38629436111989,0,0,1.94591014905531,0,1
"220",5.03695260241363,0,0,4.59511985013459,0,4.02535169073515,0,0,0,5.04985600724954,5.14749447681345,0,0,4.23410650459726,2.484906649788,0,0,0,0,0
"221",0,3.09104245335832,0,4.89783979995091,0,3.61091791264422,0,0.693147180559945,0,6.38519439899773,0,0,0,2.56494935746154,0,0,0,3.55534806148941,3.09104245335832,1
"222",5.98645200528444,0,0,0,5.73657229747919,3.78418963391826,0,0,0,0,0,4.93447393313069,4.04305126783455,0,0,0,0,4.29045944114839,5.50938833662798,3
"223",0,0,0,0,0,0,0,0,0,0,0,0,5.14749447681345,0,0,5.88610403145016,0,1.38629436111989,0,0
"224",0,0,0,0,2.89037175789616,0,3.09104245335832,1.6094379124341,3.68887945411394,0,0.693147180559945,0,0,5.01727983681492,0.693147180559945,1.94591014905531,0,0,0,1
"225",1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",0,2.30258509299405,7.50108212425987,0,0,0,4.35670882668959,5.7268477475872,0.693147180559945,4.36944785246702,0,0,3.95124371858143,4.71849887129509,2.83321334405622,0,0,0,0,4
"227",0,0.693147180559945,0,0,0,3.58351893845611,0,0,0,4.74493212836325,0,0,0,0,0,0,0,0,0,0
"228",1.38629436111989,0.693147180559945,0,0,1.09861228866811,0,1.09861228866811,0,0,0,0,0,0,0,3.63758615972639,2.83321334405622,0,0,0,0
"229",2.56494935746154,4.63472898822964,0,6.45047042214418,0,0,0,0,3.80666248977032,0,5.03695260241363,0,0,0,4.46590811865458,3.91202300542815,5.06259503302697,2.07944154167984,4.69134788222914,3
"230",0,0,0,3.76120011569356,0,0,0,0,0,0,0,0,1.79175946922805,1.79175946922805,0,0,0,0,0,0
"231",2.30258509299405,0,0,0,0,0,3.68887945411394,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0
"232",0,0,1.94591014905531,0,0,0,0,3.2188758248682,0,0.693147180559945,5.37989735354046,6.01126717440416,0,0,0,0,0,4.26267987704132,0,0
"233",3.29583686600433,2.63905732961526,0,0,0,0,0,0,0,0,5.14166355650266,0,0,0,1.94591014905531,3.43398720448515,4.04305126783455,0,0,0
"234",0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,2.94443897916644,0,0,0,0
"235",4.74493212836325,0,2.484906649788,7.02019070831193,2.07944154167984,0,0,0,0,0,4.4188406077966,0,4.49980967033027,3.04452243772342,3.17805383034795,4.00733318523247,4.65396035015752,3.29583686600433,4.23410650459726,2
"236",2.39789527279837,0,0,0,0,0,0,0,6.00881318544259,4.34380542185368,0,0,0,0,0,0,0,0,0,1
"237",0,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,2.83321334405622,4.9416424226093,2.83321334405622,0,1
"238",3.58351893845611,0,3.55534806148941,0,0,0,0,0,5.79909265446053,3.49650756146648,0,0,0,2.30258509299405,2.89037175789616,0,0,0,0,1
"239",0,0,4.83628190695148,0,1.09861228866811,0,4.44265125649032,1.94591014905531,0,0,0,0,5.07517381523383,4.38202663467388,0,0,2.30258509299405,0,0,1
"240",0,2.07944154167984,0,4.62497281328427,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,0
"241",3.09104245335832,0,4.88280192258637,0.693147180559945,0,0.693147180559945,0,4.02535169073515,5.48893772615669,1.79175946922805,0,0,0,0,0,0,0,0,0,2
"242",4.4188406077966,3.97029191355212,4.36944785246702,6.99484998583307,0,1.79175946922805,5.47227067367148,0,2.63905732961526,0,6.56103066589657,4.14313472639153,3.98898404656427,6.22455842927536,4.62497281328427,3.58351893845611,1.79175946922805,2.99573227355399,7.75319426988434,3
"243",0,0,0,4.46590811865458,0,1.79175946922805,0,0,0,0,2.19722457733622,0,0,0,0,3.76120011569356,3.29583686600433,0,0,0
"244",6.43454651878745,0,3.25809653802148,0,0,0,0,5.23110861685459,0,0,0,0,0,0,0,1.09861228866811,0,1.79175946922805,0,1
"245",0,0,0,4.39444915467244,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0
"246",0.693147180559945,0,0,0,0,3.46573590279973,0,0,0,0.693147180559945,0,3.17805383034795,0,0,0,0,0,0,5.27299955856375,1
"247",0,4.02535169073515,0.693147180559945,4.49980967033027,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,3.04452243772342,0,0,0
"248",2.56494935746154,5.72358510195238,0,0,0,0,0,3.3322045101752,0,0,0,5.52942908751142,0,0,0,0,0,2.83321334405622,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0.693147180559945,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1.79175946922805,0,0
"251",0,4.63472898822964,0,0,0,0,0,0,4.82028156560504,0,2.484906649788,0,0,5.30826769740121,0,0,0,0,0,1
"252",1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0
"253",0,0,2.70805020110221,4.51085950651685,0,0,0,0,0,0.693147180559945,0,0,0,3.29583686600433,1.79175946922805,0,0,0,0,0
"254",2.07944154167984,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,1.94591014905531,0,0,0,0,0,0
"255",0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,2.70805020110221,0,1.09861228866811,5.0998664278242,0,0,2.63905732961526,0
"256",3.04452243772342,0,1.6094379124341,0,0.693147180559945,0,0,4.85203026391962,0,0,0.693147180559945,0,5.06890420222023,0,0,0,0,0,0,1
"257",0,0,1.38629436111989,0,4.31748811353631,5.92157841964382,0,0,0,0,2.77258872223978,6.57507584059962,0,0,3.87120101090789,0,0,6.75460409948796,5.08759633523238,0
"258",0,0,1.79175946922805,1.94591014905531,0,0,3.40119738166216,0,0,0,4.17438726989564,3.55534806148941,4.38202663467388,6.10031895202006,0,0,3.04452243772342,0,5.80513496891649,1
"259",4.27666611901606,4.74493212836325,0,6.92657703322272,0,0,0,0,0,0,4.65396035015752,0,0,0,3.52636052461616,0,3.2188758248682,0,0,0
"260",0,3.29583686600433,0,0,0,5.36129216570943,1.09861228866811,4.78749174278205,0,5.13579843705026,0,0,0,0,0,1.09861228866811,0,0,0,0
"261",3.09104245335832,1.94591014905531,2.83321334405622,0,0,0,0,0,5.26785815906333,3.58351893845611,0,1.79175946922805,0,3.71357206670431,0,0,6.00388706710654,0,0,1
"262",5.97635090929793,5.82008293035236,2.63905732961526,0,0,0,0,5.19295685089021,0,5.605802066296,0,0,0,2.89037175789616,5.96870755998537,0,0,2.70805020110221,3.95124371858143,0
"263",0,0,0,0,0,0,0,0,3.63758615972639,0,2.19722457733622,0,1.6094379124341,0,0.693147180559945,0,5.42053499927229,1.79175946922805,0,1
"264",0,4.82028156560504,0,0.693147180559945,0,0,0,0,0,0,0,0,5.89164421182577,0,0,0,0,0,2.89037175789616,1
"265",0,4.61512051684126,0,6.07764224334903,0,0,0,0,3.17805383034795,3.2188758248682,5.36597601502185,0,0,0,6.57088296233958,1.09861228866811,5.52146091786225,4.02535169073515,5.11799381241676,3
"266",0,0,4.34380542185368,0,0,1.6094379124341,0,3.13549421592915,0,0,0,0,0,0,0,5.8805329864007,0,0,0,1
"267",4.94875989037817,0,0,0,3.89182029811063,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,1.38629436111989,1
"268",0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,2.39789527279837,0,5.22035582507832,0,0,0,4.94875989037817,0,0,0,0,0,0.693147180559945,0,0,1.79175946922805,0
"271",0,0,1.09861228866811,0,0,0,2.94443897916644,0,0,0,0,4.55387689160054,0,2.39789527279837,4.51085950651685,0,3.36729582998647,0,0,0
"272",3.29583686600433,0,0,0,2.99573227355399,0,0,0,2.89037175789616,0,0,3.73766961828337,0,4.02535169073515,0.693147180559945,0,0,1.79175946922805,0,0
"273",0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",3.13549421592915,0,0,0,0,0,6.4707995037826,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0
"276",0,2.30258509299405,0,0,0,0,0,0,4.18965474202643,0,0,0,0,3.55534806148941,0,0,0,0,0,0
"277",0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,2.77258872223978,4.53259949315326,0,0,1
"278",5.52545293913178,5.59842195899838,0,0,0,0,0,1.09861228866811,7.37211802833779,0,3.55534806148941,2.83321334405622,0,7.15070145759253,4.20469261939097,0,0,0,0,8
"279",2.30258509299405,4.07753744390572,0,0,0,5.30330490805908,0,0,0,6.18001665365257,2.89037175789616,0,1.09861228866811,0,0,2.07944154167984,2.07944154167984,0,3.73766961828337,0
"280",3.13549421592915,0,3.2188758248682,0,0,0,3.66356164612965,4.49980967033027,0,3.58351893845611,0,0,0,3.09104245335832,0,0,0,4.12713438504509,0,1
"281",0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0
"282",2.89037175789616,0,0,0,1.38629436111989,0,4.75359019110636,0,0,0,1.09861228866811,0,5.27299955856375,5.50125821054473,0.693147180559945,1.6094379124341,5.47227067367148,0,1.09861228866811,4
"283",0,0,0,2.63905732961526,1.09861228866811,4.56434819146784,0,0,0,0,0,0,0,2.19722457733622,0,4.76217393479776,0,0,0,0
"284",3.29583686600433,0,0,0,3.3322045101752,0,0,0,0,0,3.40119738166216,0,3.78418963391826,0,1.09861228866811,6.30627528694802,0,0,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0
"286",1.6094379124341,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,2.39789527279837,2.70805020110221,2.70805020110221,0,0,1
"287",0,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,3.8286413964891,0,0,3.04452243772342,3.73766961828337,0
"288",0,4.77912349311153,2.89037175789616,0,0,0,0,0,0,0,0,0,6.89264164117209,0,0,0,2.83321334405622,0,2.63905732961526,2
"289",0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",0.693147180559945,0.693147180559945,0,2.94443897916644,0,1.09861228866811,0,0,0,0,0,0,0,0,3.71357206670431,4.06044301054642,1.38629436111989,0,3.13549421592915,0
"291",2.83321334405622,0,0,4.0943445622221,1.38629436111989,0,0,0,0,0,0,0,3.43398720448515,0.693147180559945,0,0,0,1.94591014905531,0,0
"292",0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0
"294",0,0,0,4.0943445622221,0,0,0,0,0,0,0,0,0,0,0,4.06044301054642,0,0,0,0
"295",4.0943445622221,2.30258509299405,0,4.85203026391962,0,0,0,0,0,3.25809653802148,3.04452243772342,0,0,0,5.29330482472449,0,4.00733318523247,0,0,0
"296",2.484906649788,1.94591014905531,0,0,0,4.59511985013459,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0
"297",4.65396035015752,1.94591014905531,0,0,0,0,0,8.12946976478423,0,0,0,0,0,0,0,0,0,6.51619307604296,0,5
"298",3.3322045101752,0,0,0,0,0,0,0,5.06890420222023,5.15905529921453,0,0,1.79175946922805,0,0,0,0,0,0,1
"299",0,0,0,1.09861228866811,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0
"300",0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,5.13579843705026,0.693147180559945,1.38629436111989,0,0,0,0,1
"301",0,0,0,1.6094379124341,0,5.5834963087817,0.693147180559945,0,0,4.71849887129509,0,3.49650756146648,0,1.09861228866811,0,0,1.09861228866811,0,0,0
"302",3.93182563272433,0,0,0.693147180559945,0.693147180559945,0,0,3.40119738166216,7.45240245122364,5.82008293035236,0,0.693147180559945,0,1.79175946922805,6.76157276880406,0,0,0,0,2
"303",0,0,0.693147180559945,2.99573227355399,0,0,0,1.38629436111989,0,0,0,3.68887945411394,1.79175946922805,0,0,0,4.91265488573605,0,0,0
"304",0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0
"305",0,0,0,0,0,0,0,0,4.11087386417331,0.693147180559945,0,0,2.19722457733622,3.3322045101752,0,0,0,1.79175946922805,0,1
"306",4.06044301054642,0,0,0,0,0,6.3919171133926,0,0,1.6094379124341,0,0,0,1.38629436111989,0,0,0,0,2.89037175789616,0
"307",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.52636052461616,0,0,2.89037175789616,0
"308",0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0
"309",0,5.12396397940326,3.25809653802148,0,0,0,2.39789527279837,3.04452243772342,0,1.6094379124341,0,2.07944154167984,0,0,0,0,0,7.13886699994552,0,0
"310",0,0,0,0,4.17438726989564,0,0,0,0,0,0,4.46590811865458,0,3.55534806148941,5.17614973257383,2.94443897916644,3.2188758248682,0,3.49650756146648,0
"311",1.09861228866811,0,0,5.5834963087817,0,0,0,0,0,0,4.71849887129509,2.19722457733622,0,0,0,0,4.35670882668959,2.94443897916644,0,1
"312",0,0,0,0,0,3.91202300542815,0,0,0,0,4.02535169073515,0,0,0,0,0,3.93182563272433,1.79175946922805,3.46573590279973,1
"313",6.16331480403464,3.09104245335832,0,1.09861228866811,5.62401750618734,0,0,2.77258872223978,0,0,4.0943445622221,4.85203026391962,0,0,5.17614973257383,0,1.09861228866811,1.09861228866811,2.56494935746154,1
"314",3.17805383034795,4.4188406077966,3.2188758248682,1.38629436111989,0,0,2.19722457733622,3.85014760171006,1.94591014905531,0,0,0,6.18826412308259,0,0,0,3.73766961828337,0,1.6094379124341,1
"315",2.19722457733622,0,0,0,0,4.76217393479776,0,0,0,0,0,0,0,1.6094379124341,0,3.17805383034795,0,0,0,0
"316",0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.6094379124341,0,0,0
"317",2.89037175789616,5.64897423816121,3.73766961828337,0,0,5.75890177387728,0,6.05208916892442,0,0,0,0,7.63143166457691,0,0,0,0,0,0,1
"318",0,4.83628190695148,1.09861228866811,0,0,0,0,0,4.12713438504509,0,0,0,0,5.18738580584075,0,0,4.21950770517611,0,0,1
"319",0,0,0,2.56494935746154,0,0.693147180559945,0,0,7.58832367733522,0,0,0,2.484906649788,5.31320597904179,0,0,0,0,0,1
"320",0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0,3.85014760171006,0,6.02344759296103,0,0,0,0.693147180559945,3.29583686600433,1.79175946922805,5.74620319054015,0,0,4.33073334028633,5.47646355193151,4.36944785246702,0,4.23410650459726,5.97380961186926,4
