"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","bug","loc","bf","hcm"
"108",0.693147180559945,3.73766961828337,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,3.80666248977032,0,2.99573227355399,0,0,0,1,3.68887945411394,4,9.84115
"109",0,0,0,5.26269018890489,0,0.693147180559945,3.91202300542815,0.693147180559945,0,0,0.693147180559945,4.27666611901606,6.45833828334479,0,2.56494935746154,0,0,0,0,0,1.09861228866811,0,1.38629436111989,1.38629436111989,0,0,0,0,0,0,0,0,0,0,6.70808408385307,1,5.82008293035236,10,13.8863
"110",0.693147180559945,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,4.0943445622221,0,3.55534806148941,0,0,0,0,4.31748811353631,0,0,0,0,0,0,0,0,0,3.89182029811063,7,6.72719
"111",4.74493212836325,0,2.484906649788,0.693147180559945,0,0,0.693147180559945,0,1.09861228866811,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,7.02642680869964,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,1.09861228866811,0,5.68697535633982,3,2.71633
"112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,2.39789527279837,0,0,0,0,0,2.63905732961526,1,0
"113",0,0,0,0,0,5.17048399503815,4.15888308335967,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,5.18738580584075,0,0,0,2.89037175789616,0.693147180559945,0,0,0,2.484906649788,3.73766961828337,0,5.04342511691925,0,0,0,2,4.969813299576,3,5.55183
"114",0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,6.54965074223381,0,0,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,0,5.36129216570943,2,4.89783979995091,3,5.71254
"115",0,0,0,0,0,0,1.6094379124341,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,3.78418963391826,0,0,0,0,5.13579843705026,0,1,3.8286413964891,1,3.38341
"116",5.8171111599632,0,0,0,0,0,0,0.693147180559945,0,2.83321334405622,0,0,0,0,0,1.38629436111989,0,0,0,0,6.00141487796115,0,0,0,1.09861228866811,2.77258872223978,0,0,0,0,0,1.79175946922805,0,1.94591014905531,1.09861228866811,0,4.53259949315326,3,2.71633
"117",0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,4.51085950651685,0,1.79175946922805,0,0,0,2.39789527279837,1.09861228866811,0,0,1.09861228866811,0,0,0,0.693147180559945,0,1,2.56494935746154,2,2.23731
"118",0,0,0,0,0,5.51342874616498,3.55534806148941,0,0,0,0,0,0,0,2.63905732961526,0,1.09861228866811,0,0,1.6094379124341,0,1.38629436111989,0,1.09861228866811,0,0,0,0,0,0,1.09861228866811,4.90527477843843,0,0,0,0,4.69134788222914,12,12.6435
"119",0,0,4.63472898822964,0,0,0,3.87120101090789,3.3322045101752,1.79175946922805,0,0,0,0,1.6094379124341,3.2188758248682,0,0,4.86753445045558,0,5.08759633523238,1.6094379124341,4.55387689160054,0,0,0,1.09861228866811,3.3322045101752,1.6094379124341,0,0,0,1.38629436111989,0,0,3.13549421592915,2,4.02535169073515,5,9.83384
"120",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,1.94591014905531,1,0
"121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1,0
"122",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,0,2.07944154167984,0,2.19722457733622,0,0,0,0,0,0,0,4.30406509320417,0,0,0,0,0,0,2.77258872223978,1,1.11258
"123",0,4.44265125649032,3.29583686600433,0,0,2.30258509299405,0,0,0,0,5.98141421125448,0,3.8286413964891,0,0,1.09861228866811,0,0,0,1.94591014905531,0.693147180559945,0,0,0,1.09861228866811,0,1.6094379124341,0,0,0,4.60517018598809,0,0,1.09861228866811,0,1,4.87519732320115,3,1.53632
"124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"125",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,1,2.70805020110221,1,3.66738
"126",0,0,4.69134788222914,0.693147180559945,0,4.77912349311153,3.76120011569356,0,0,4.24849524204936,0,0,3.63758615972639,0,0,0,0,5.26785815906333,0,2.94443897916644,1.38629436111989,0,3.13549421592915,0,5.34710753071747,2.70805020110221,0,3.73766961828337,0,3.58351893845611,2.56494935746154,5.17048399503815,0,0,0,1,5.28320372873799,5,7.90097
"127",0,0,0,1.79175946922805,2.07944154167984,1.94591014905531,0.693147180559945,0,2.63905732961526,0,0,2.30258509299405,0.693147180559945,0,0,0,0,0,0,3.52636052461616,0,0,0,1.38629436111989,0,0.693147180559945,7.37838371299671,0,4.11087386417331,0,0,1.94591014905531,0,1.09861228866811,0,2,5.50125821054473,20,15.1537
"128",0,0,0,0,0,0,3.97029191355212,0,0,0,5.34233425196481,3.09104245335832,0,0.693147180559945,0,0,1.38629436111989,0,0,0,7.14440718032114,0,2.77258872223978,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,1,5.91350300563827,1,0
"129",0,0,0,0,0,0,4.79579054559674,0,0,3.46573590279973,5.88610403145016,1.6094379124341,0.693147180559945,0,0,0,0,3.17805383034795,0,0,7.21081845347222,3.29583686600433,3.17805383034795,0,0,0,0,4.0943445622221,0,0.693147180559945,0,0,0,0,1.38629436111989,1,5.99146454710798,1,0
"130",0,0,0,3.13549421592915,0,5.31320597904179,2.19722457733622,1.09861228866811,0,0.693147180559945,2.19722457733622,0,4.91998092582813,0,0,1.09861228866811,2.07944154167984,0,0,4.39444915467244,0.693147180559945,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,4.55387689160054,1,1.27192
"131",0,0,0,0,0,3.25809653802148,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,4.43081679884331,0,0,0,0,1.38629436111989,1.6094379124341,0,4.91998092582813,4.12713438504509,0,0,0,0,6.17170059741091,0,0,0,5.08140436498446,6,3.20728
"132",0,2.39789527279837,3.95124371858143,0,0,0,0,0,0,0,3.66356164612965,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,1.6094379124341,0.693147180559945,0,2.99573227355399,2,0.816746
"133",0.693147180559945,0,0,1.94591014905531,0,0,0,0,0,0,0,1.94591014905531,0,0,0.693147180559945,0,0,0,0,0.693147180559945,2.77258872223978,1.38629436111989,0,0,0.693147180559945,0,0,3.87120101090789,1.38629436111989,0.693147180559945,0,0,0,0.693147180559945,0,0,3.36729582998647,2,2.99956
"134",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.13549421592915,0,1.79175946922805,0,0,0,0,0,0,1.6094379124341,1,0
"135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"136",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,1,0
"137",0,0,1.09861228866811,0,0,2.83321334405622,5.10594547390058,0,0,0,0,3.89182029811063,0,2.94443897916644,0,1.09861228866811,0,0.693147180559945,0,3.43398720448515,0,1.79175946922805,1.6094379124341,0,4.35670882668959,5.48479693349065,5.46383180502561,2.39789527279837,3.36729582998647,0.693147180559945,0,3.85014760171006,0,0,1.09861228866811,1,5.29330482472449,7,7.74631
"138",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.71357206670431,0,0,0.693147180559945,0,0,0,4.54329478227,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0
"139",1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,4.11087386417331,0,0,0,0,0,0,0,0.693147180559945,0,3.63758615972639,0,0,0,0,0,0,3.91202300542815,0,0,0,0,3.8286413964891,0,0,0,0,3.49650756146648,2,1.23279
"140",0,0,0,0,0,4.82028156560504,0,0,0,0,4.91998092582813,0,0,0,1.79175946922805,0,0,0,0.693147180559945,6.00635315960173,0.693147180559945,0,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0.693147180559945,0,1.09861228866811,0.693147180559945,0,0,4.68213122712422,9,12.8303
"141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,1.94591014905531,1,0
"142",1.6094379124341,0,3.55534806148941,0,0,0,0,0.693147180559945,2.07944154167984,0,0,0,0,2.70805020110221,0,0,0,3.80666248977032,0,6.47389069635227,3.36729582998647,0,4.67282883446191,0,3.85014760171006,0,0,0,2.99573227355399,4.00733318523247,0,1.6094379124341,0.693147180559945,0,0,2,5.35185813347607,5,11.2716
"143",2.89037175789616,0,0,0,2.99573227355399,5.7268477475872,0,0,0,1.6094379124341,0,0,4.70953020131233,1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,6.93049476595163,0,0,1.94591014905531,0,3.13549421592915,3.71357206670431,4.93447393313069,0,3.43398720448515,4.64439089914137,7,6.12468339089421,29,25.1033
"144",0,0,0,1.79175946922805,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,5.50125821054473,0,0,0.693147180559945,0,5.18178355029209,4.45434729625351,0,0,0,0,0,0,1.38629436111989,2,4.94875989037817,5,5.09245
"145",0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.77258872223978,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,3.98898404656427,0,0,2.77258872223978,0,0.693147180559945,0,0,3.63758615972639,0,1,3.43398720448515,1,0
"146",4.17438726989564,0,0,1.38629436111989,1.79175946922805,0.693147180559945,0.693147180559945,8.76981787205262,0,4.88280192258637,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,2.07944154167984,0,3.63758615972639,0,0,0,0,0,0,0,0,2.70805020110221,5,7.26892012819372,13,20.7622
"147",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,1.6094379124341,0,0,0,0,0,0,1.6094379124341,1,0
"148",1.6094379124341,0,0,0,0,2.07944154167984,3.85014760171006,6.29710931993394,3.36729582998647,6.61204103483309,0,1.6094379124341,0,0,0,0,0,0,2.83321334405622,0.693147180559945,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,5.66988092298052,4,11.5097
"149",0,0,5.57594910314632,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,0,2.39789527279837,0,3.17805383034795,0,0,0,0.693147180559945,3.3322045101752,4.54329478227,0,2.39789527279837,0,0,0,0,0,2,4.93447393313069,3,3.74492
"150",0,0.693147180559945,6.19644412779452,0,0,0,0,0.693147180559945,0,3.43398720448515,0,0,0,0,0,0,0,0,0,2.19722457733622,0,1.6094379124341,0,0,0,0,0,2.30258509299405,0,2.70805020110221,0,0,0,0,0,0,4.58496747867057,1,2.23731
"151",0,0.693147180559945,0.693147180559945,2.484906649788,7.4899708988348,0,1.79175946922805,0,0,0.693147180559945,0,1.6094379124341,0,0,2.94443897916644,5.48479693349065,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,5.96614673912369,0,2,6.3919171133926,20,21.5348
"152",0,4.15888308335967,1.38629436111989,0,0,0,1.09861228866811,0,0,0,6.27852142416584,0,0,0,0,0,0,4.34380542185368,0,2.83321334405622,4.00733318523247,1.79175946922805,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.8283137373023,3,1.38948
"153",5.73979291217923,0,1.79175946922805,0,0,3.04452243772342,3.80666248977032,0,0,2.70805020110221,1.6094379124341,1.38629436111989,0.693147180559945,5.53733426701854,0,0,0,0,3.13549421592915,0,0,3.52636052461616,0.693147180559945,0,0,0,3.61091791264422,0,1.38629436111989,1.09861228866811,1.38629436111989,0,3.36729582998647,3.76120011569356,0,0,5.20948615284142,9,12.3019
"154",0,3.52636052461616,0,0,0,0,0,0,0,1.94591014905531,3.2188758248682,0,0,0,0,0,0,0,0,0,3.98898404656427,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,2,0.894814
"155",0,0,0,1.38629436111989,2.07944154167984,0,5.62040086571715,0,1.79175946922805,0.693147180559945,0,0,1.09861228866811,0,0,0,2.39789527279837,0,0,0,0,1.09861228866811,0,5.24174701505964,0,0,0,0,0,0,0,0,0,0,0,2,4.48863636973214,2,7.82058
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.43081679884331,1.09861228866811,0,0,0,0,0,2.77258872223978,1,0
"157",3.25809653802148,0.693147180559945,0,0,0,5.30826769740121,4.80402104473326,0,5.39362754635236,6.25190388316589,0,2.39789527279837,0,0,0,0,1.6094379124341,0,2.39789527279837,0,1.6094379124341,2.94443897916644,0,0,3.71357206670431,1.6094379124341,4.7361984483945,0,0,1.09861228866811,0,2.19722457733622,3.36729582998647,2.30258509299405,2.77258872223978,0,5.37063802812766,5,9.49506
"158",6.49828214947643,0,0,0,0,0,0,2.94443897916644,0,2.89037175789616,0,0,0.693147180559945,3.68887945411394,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,3.2188758248682,0.693147180559945,0,0,3.93182563272433,0,0,4.02535169073515,0,3.52636052461616,6,9.9193
"159",3.04452243772342,0,0,0,2.99573227355399,4.91265488573605,0,0,0,3.49650756146648,0,2.19722457733622,2.94443897916644,1.79175946922805,2.30258509299405,6.26530121273771,0,0,0,0,0,0,4.49980967033027,1.6094379124341,6.72142570079064,4.44265125649032,0,0,0,0,4.8283137373023,4.07753744390572,1.09861228866811,5.99146454710798,3.61091791264422,7,6.2841341610708,40,27.5814
"160",0,0.693147180559945,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,2,2.7276
"161",0,0,5.12989871492307,2.07944154167984,0,0,3.29583686600433,0,0,0,0,2.30258509299405,0,0,0,0,0,5.70711026474888,0,0,0,5.8805329864007,2.07944154167984,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,4.48863636973214,1,5.44673737166631,6,10.7773
"162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,1,0
"165",1.38629436111989,0,2.56494935746154,0,0,7.56008046502183,5.17614973257383,0,0,0,0,2.63905732961526,0,0,4.02535169073515,7.15070145759253,0,5.605802066296,0,3.68887945411394,0,1.09861228866811,3.3322045101752,0.693147180559945,0,0,0,2.56494935746154,0,4.46590811865458,1.79175946922805,0,0,0,3.43398720448515,4,6.76041469108343,45,27.0966
"166",0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,2.07944154167984,0,0,0,3.97029191355212,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,4.62497281328427,0,0,0,4.27666611901606,0,0,0,0,0,1,4.12713438504509,4,8.59336
"167",0,0,0,5.51745289646471,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,6.28226674689601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70953020131233,4,6.60072
"168",0,3.40119738166216,0,0,0,0,0,0,4.40671924726425,4.0943445622221,0,0.693147180559945,3.25809653802148,3.52636052461616,0,0,0,0,1.79175946922805,0,0,0,3.3322045101752,1.94591014905531,0,0,0,1.09861228866811,0,0,0,0,0,1.09861228866811,0,2,2.70805020110221,3,8.29275
"169",0,0,5.4380793089232,0,0,2.63905732961526,4.49980967033027,0,0,0,0,0,0.693147180559945,0,2.56494935746154,0,0,7.57455848420248,0,2.89037175789616,0,0.693147180559945,0,2.99573227355399,0,0,0,0,0,0,0,2.30258509299405,0,0,3.25809653802148,1,5.97635090929793,9,10.4053
"170",0,0,0,0,0,5.73657229747919,2.39789527279837,0,0,0,0,1.09861228866811,0,0,0,4.92725368515721,0,0,0,2.39789527279837,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0.693147180559945,3.80666248977032,2.83321334405622,0,0,2.19722457733622,0,1,4.72738781871234,3,6.22347
"171",0,0,5.06259503302697,0,0,0,0,0,0,1.94591014905531,0,0,4.24849524204936,0,0,0,0,0,0,2.99573227355399,0,5.4971682252932,1.6094379124341,0,0,0.693147180559945,3.98898404656427,1.09861228866811,4.15888308335967,0.693147180559945,0,0,0,0,4.00733318523247,2,5.13579843705026,3,7.01743
"172",5.04985600724954,0,1.09861228866811,3.68887945411394,0,5.27299955856375,0,0,0,0,0,0,4.99721227376411,0,5.04985600724954,0,0,0,0,4.43081679884331,0,5.84643877505772,0,3.3322045101752,0,0,2.63905732961526,0,0,0,0,0,0,0,0,1,5.30330490805908,6,15.226
"173",0,0,0,2.99573227355399,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0.693147180559945,1.38629436111989,0,0,0,0,4.24849524204936,0.693147180559945,1.79175946922805,0,0,2.70805020110221,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,2.63905732961526,0,3.36934
"174",0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,4.63472898822964,0,0,0,0,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,2,4.04276
"175",2.70805020110221,0,4.77068462446567,0,0,0,4.26267987704132,0,0,4.36944785246702,0,4.21950770517611,6.57646956904822,3.98898404656427,4.07753744390572,2.30258509299405,0,3.87120101090789,3.17805383034795,0,0,3.25809653802148,0,3.95124371858143,7.97143099776935,2.484906649788,0,4.55387689160054,0,0,1.09861228866811,4.35670882668959,0,5.34233425196481,4.85203026391962,10,6.5694814204143,28,30.3698
"176",0,0,1.6094379124341,0,0,1.79175946922805,0,0,3.29583686600433,0,0.693147180559945,0,0,3.61091791264422,0,0,0,0,0,0,0,6.05443934626937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,3,5.63536
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1,0
"178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1,0
"179",0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"180",1.09861228866811,0,6.02344759296103,0,0,0,0,1.94591014905531,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0,1.38629436111989,0,0,0,2.63905732961526,0,1.6094379124341,0,0,0,1.09861228866811,0,0,4.49980967033027,1,2.23731
"181",0,0,0,0.693147180559945,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,2.30258509299405,1,0
"182",4.75359019110636,0,0,0,1.79175946922805,0,0.693147180559945,0,0,0,0,2.39789527279837,0,5.15329159449778,2.19722457733622,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,3.17805383034795,1.09861228866811,0,4.15888308335967,3,8.89851
"183",0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0.693147180559945,3.13549421592915,0,0,0,0,0,0,1.94591014905531,1,0
"184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.86753445045558,0,0,0,0,0,0,3.29583686600433,1,0
"185",0.693147180559945,0,0,1.6094379124341,0,0.693147180559945,0,0,0,0,2.56494935746154,0.693147180559945,0,0,0.693147180559945,0,0,0,1.94591014905531,0,0.693147180559945,0,1.94591014905531,0,0,2.30258509299405,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,1,0
"186",0,0,0,4.17438726989564,3.61091791264422,5.97888576490112,5.4249500174814,5.78382518232974,3.2188758248682,4.0943445622221,0,4.51085950651685,5.26269018890489,0,1.94591014905531,0,0,0,3.95124371858143,5.18738580584075,4.91265488573605,0.693147180559945,2.56494935746154,4.51085950651685,6.88243747099785,5.52545293913178,8.14322675036744,5.50533153593236,2.83321334405622,0.693147180559945,2.484906649788,4.87519732320115,0.693147180559945,0,0,4,7.10496544826984,78,38.2812
"187",0,0,0,0,0,0,0,0,0.693147180559945,0,0,5.98141421125448,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38202663467388,0,0,0,0,0,0,0,0.693147180559945,0,1,4.40671924726425,1,6.91692
"188",0,0,0,0,0,0,2.39789527279837,0.693147180559945,0,0,0,0,0,0,0,5.97380961186926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84587987526405,0,0,0,0,0,4.87519732320115,9,16.5442
"189",0.693147180559945,0,1.94591014905531,1.38629436111989,0,4.49980967033027,0,2.07944154167984,0,4.51085950651685,0,0,0,0,0,0,0,3.49650756146648,0.693147180559945,3.13549421592915,0,0,0,0,0.693147180559945,0,2.19722457733622,2.19722457733622,0,3.09104245335832,0,0,2.94443897916644,0,0,1,4.23410650459726,1,2.23731
"190",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,1.79175946922805,0,0,0,0,0,0,1.38629436111989,1,0
"191",0,0,2.56494935746154,1.09861228866811,0,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,1.09861228866811,0,3.13549421592915,0,5.57594910314632,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,3.2188758248682,1.6094379124341,1,3.8286413964891,4,7.8367
"192",0,0,0,0,0,0,0,0,4.38202663467388,4.0943445622221,0,0,3.55534806148941,0,0,0,0,0,1.09861228866811,0,0,0,3.55534806148941,0,0,1.79175946922805,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,2,2.63905732961526,3,7.23232
"193",0,0,0,0,0,4.82028156560504,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.89182029811063,1,1.28035
"194",0,4.66343909411207,0,0,0,0,5.62401750618734,0,0,0,0.693147180559945,4.53259949315326,0,0,0,0,2.70805020110221,0,0,0,1.6094379124341,0,1.94591014905531,0,1.94591014905531,1.09861228866811,0,4.65396035015752,0,0,0,0,0,0,0,1,4.64439089914137,5,8.96461
"195",5.97126183979046,0,5.46383180502561,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,6.61873898351722,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,2.484906649788,5.15905529921453,0,0,0.693147180559945,0,0,0,0,0,3.73766961828337,0,0,5.76519110278484,14,12.9001
"196",0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.11087386417331,0,1.79175946922805,0,0,0,1.6094379124341,0.693147180559945,1.38629436111989,0,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0,0,0,0,0,0,2.39789527279837,1,4.6384
"197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"198",0.693147180559945,0,0,0,0,0,4.54329478227,0,0,0,0,0,0,0,0,0,7.24136628332232,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.6094379124341,0,0,0,0,0.693147180559945,0,0,0,2.77258872223978,0,0,0,0,3.87120101090789,3,5.37258
"199",0,0,0,0,0,0,6.95654544315157,0,0.693147180559945,0,0,1.94591014905531,0.693147180559945,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,0,0,5.65599181081985,2,4.04276
"200",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,0,1.6094379124341,0,0,1.94591014905531,1,0
"201",0,0,1.79175946922805,0,0,0,1.09861228866811,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,4.90527477843843,0,1,3.52636052461616,3,4.60695
"202",0,5.47646355193151,5.42934562895444,0,0,3.52636052461616,1.09861228866811,0,0,0,6.3456363608286,0.693147180559945,5.13579843705026,0.693147180559945,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,5.24702407216049,0,0,2.39789527279837,0,0,2.07944154167984,0,3.2188758248682,2,5.31811999384422,4,2.6703
"203",0,0,0,0,3.25809653802148,0,3.29583686600433,0,0,2.07944154167984,0,4.85203026391962,0,0,0,5.48063892334199,0,3.97029191355212,0,0.693147180559945,3.78418963391826,5.48063892334199,0,0,0,4.70048036579242,5.29330482472449,6.29156913955832,7.45703208912238,0,0,0.693147180559945,4.58496747867057,0,1.79175946922805,0,6.4150969591716,11,11.7006
"204",0,0.693147180559945,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1,3.52636052461616,3,5.41761
"205",0,0,0,0,0,0,0,0,6.26909628370626,0,0,0,0,3.04452243772342,6.63200177739563,1.09861228866811,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1,4.51085950651685,4,9.006
"206",0,0,0,0,0.693147180559945,0,2.07944154167984,0,0,1.38629436111989,5.6937321388027,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1,2.39789527279837,1,0
