"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","bug"
"196",4.33073334028633,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",0,0,0,0,3.09104245335832,0,0,7.24136628332232,2.99573227355399,0,0,0,0,0,0,0,4.39444915467244,0,0
"199",5.94542060860658,2.19722457733622,0,0,0,6.22653666928747,0,0,2.07944154167984,0,0,4.06044301054642,0,0.693147180559945,1.6094379124341,0,4.70953020131233,0,0
"200",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.95124371858143,0,0,0
"201",0,0,4.67282883446191,0,0,0,0,0,2.70805020110221,2.30258509299405,0,0,0,0,0,3.13549421592915,0,1.79175946922805,1
"202",0,3.46573590279973,0,2.39789527279837,0,0,4.8283137373023,0,0,6.89972310728487,4.47733681447821,2.07944154167984,0,5.26785815906333,3.43398720448515,0,0,0,2
"203",6.72503364216684,0,4.61512051684126,0,3.71357206670431,0.693147180559945,0,0,5.41164605185504,2.30258509299405,7.33302301438648,5.34710753071747,0,5.26785815906333,0,0,4.31748811353631,5.4380793089232,0
"204",0,1.38629436111989,4.21950770517611,0,0,0,0,0,3.58351893845611,0,0,2.99573227355399,1.09861228866811,0,0,0,0,0,1
"205",0,0,3.17805383034795,0,0.693147180559945,7.14755927118945,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,1
"206",0,0,0,0,2.63905732961526,0,0,0,0,5.81413053182507,0,0,0,0,0,0,0,0,1
"207",2.07944154167984,0,0,3.66356164612965,0,0,0,0,1.38629436111989,0,0,0,0,0,0,4.68213122712422,2.07944154167984,0,1
"208",0,4.57471097850338,2.56494935746154,0,4.89034912822175,3.25809653802148,8.24695803256818,4.21950770517611,0,0.693147180559945,0,0,4.89783979995091,3.66356164612965,0,3.97029191355212,1.09861228866811,4.31748811353631,4
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0
"210",0,4.34380542185368,0,0,0,0,5.08140436498446,0,0,0,5.24174701505964,1.38629436111989,0,0,3.3322045101752,0,3.76120011569356,3.3322045101752,0
"211",4.26267987704132,0,0,0,0,0,0,0,5.61677109766657,0,0,0,2.94443897916644,0,0,0,0,0,0
"212",4.89034912822175,0,0,0,0,0,0,2.83321334405622,3.98898404656427,0,0,0,0,0,0,0.693147180559945,2.07944154167984,0,1
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83628190695148,0,0,0,0
"214",3.25809653802148,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.38202663467388,0,0,1
"215",2.83321334405622,2.30258509299405,0,0,0,3.71357206670431,3.85014760171006,3.68887945411394,0,0,0,0,0,0.693147180559945,0,0,0,0,2
"216",4.34380542185368,0,2.39789527279837,0,0,0,0,0,0,0,4.67282883446191,4.46590811865458,0,0,0.693147180559945,5.71373280550937,2.77258872223978,3.40119738166216,2
"217",0,4.70048036579242,0,1.09861228866811,0,0,5.35658627467201,0,3.13549421592915,4.39444915467244,4.9416424226093,0,0,5.79909265446053,0,0,0,0,3
"218",5.9427993751267,0,0.693147180559945,3.36729582998647,0.693147180559945,3.61091791264422,3.2188758248682,0,2.39789527279837,0,5.45958551414416,0,3.8286413964891,4.9416424226093,3.76120011569356,4.88280192258637,0,0.693147180559945,2
"219",2.63905732961526,0,0,0,3.3322045101752,0.693147180559945,3.76120011569356,4.78749174278205,0,0,0,3.40119738166216,3.46573590279973,3.52636052461616,0,0,0,0,1
"220",2.56494935746154,0,4.35670882668959,0,0,0,0,2.70805020110221,0,5.59098698051086,3.49650756146648,3.76120011569356,0,5.58724865840025,0.693147180559945,0,0,0,0
"221",0,0,3.49650756146648,0,0,2.19722457733622,0,0,0,6.46769872610435,0,3.91202300542815,3.46573590279973,0,0,0,2.484906649788,4.34380542185368,1
"222",0,6.68210859744981,0,5.25227342804663,4.61512051684126,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,4.9416424226093,3
"223",0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,0,0,6.16541785423142,0,0,0,0
"224",0,0,3.89182029811063,0,4.4188406077966,0,0,0,4.38202663467388,0,0,0,3.04452243772342,0,0,0,0,2.39789527279837,1
"225",0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0
"226",0,0,0,4.06044301054642,0,7.56423847517049,5.22035582507832,3.46573590279973,2.39789527279837,0,0,3.78418963391826,5.30330490805908,1.94591014905531,0,0,0,0,4
"227",0,0,0,0,0,0,0,2.07944154167984,0,4.7361984483945,0,3.29583686600433,0,0,0,0,1.6094379124341,0,0
"228",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.09861228866811,0,0,0,0,0,3.85014760171006,0,0,2.39789527279837,0,0
"229",4.12713438504509,3.89182029811063,0,0,4.06044301054642,3.04452243772342,3.13549421592915,0,0,6.41017488196617,4.70048036579242,1.79175946922805,1.79175946922805,0,3.04452243772342,5.54126354515843,0,4.96284463025991,3
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0
"231",0,1.94591014905531,0,0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,3.61091791264422,0,0,0,0,0,0
"232",0,0,0,0,1.38629436111989,3.66356164612965,0,0,0,0,5.87211778947542,4.99721227376411,0,0,0,0,5.20948615284142,0,0
"233",1.38629436111989,1.09861228866811,0,0,3.46573590279973,2.83321334405622,0,0,0,3.97029191355212,5.15905529921453,0,0,0,2.94443897916644,1.94591014905531,0,0,0
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0
"235",0,4.40671924726425,2.99573227355399,0.693147180559945,2.56494935746154,0,5.17048399503815,0,0,6.45519856334012,2.56494935746154,0,2.89037175789616,5.9427993751267,4.31748811353631,5.61312810638807,0,3.63758615972639,2
"236",5.62401750618734,0,4.75359019110636,0,0,0,0,0,4.39444915467244,0,0,1.94591014905531,0,0,0,2.77258872223978,0,0,1
"237",2.99573227355399,0,0,0,3.09104245335832,0,0,0,2.30258509299405,0,1.6094379124341,3.43398720448515,0,0,0,4.83628190695148,0,0,1
"238",5.81413053182507,0,4.80402104473326,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1
"239",1.38629436111989,0,0,0,1.09861228866811,0.693147180559945,5.5834963087817,4.90527477843843,0,0,0,0,0,0,0,4.0943445622221,0,0,1
"240",0,0,0,0,0,0,2.77258872223978,0,0,4.24849524204936,0,0,0,0,0,0,0,4.46590811865458,0
"241",5.79909265446053,0,4.8283137373023,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"242",1.09861228866811,5.66642668811243,6.56103066589657,0,0,1.6094379124341,4.78749174278205,2.07944154167984,0,6.39024066706535,6.21060007702465,0,5.6937321388027,5.80814248998044,1.79175946922805,5.52146091786225,0,7.72797554210556,3
"243",0,0,0,0,0,0,0,0,0,4.27666611901606,0,0.693147180559945,0,0,3.80666248977032,3.95124371858143,0,0,0
"244",6.32256523992728,0,0,0.693147180559945,4.02535169073515,1.38629436111989,0.693147180559945,5.26269018890489,0,0,0,0,0.693147180559945,0,0,0,3.46573590279973,0,1
"245",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,4.38202663467388,0,0,0
"246",0,0,0,0,1.38629436111989,2.94443897916644,0,0,0,1.38629436111989,0,0,0,0,0,0,2.19722457733622,5.3890717298165,1
"247",0,2.56494935746154,0,0,0,3.89182029811063,0.693147180559945,0,0.693147180559945,4.69134788222914,0,0,0,0,0,3.36729582998647,0,0,0
"248",2.70805020110221,0,0,0,6.13556489108174,3.46573590279973,0,4.45434729625351,0,0,0,3.04452243772342,0,0,0,0,0,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,2.99573227355399,0,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0
"251",2.19722457733622,0,5.92425579741453,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,2.89037175789616,3.55534806148941,0,1
"252",0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0
"253",0,0,0,2.70805020110221,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.80402104473326,0,0,0
"254",3.36729582998647,0,0,0,0,0,0,0,3.80666248977032,0,0,0,1.38629436111989,0,0.693147180559945,0.693147180559945,0,0,0
"255",0,1.09861228866811,0.693147180559945,0,0,0,2.83321334405622,0,0,0,0,0,0,0,5.11799381241676,0,0,2.39789527279837,0
"256",3.71357206670431,0,0,2.07944154167984,0,1.38629436111989,5.51342874616498,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,2.39789527279837,0,1
"257",0,6.00388706710654,0,2.63905732961526,5.87493073085203,4.15888308335967,0,0,0,0,4.23410650459726,0.693147180559945,0,6.77992190747225,0,0,3.17805383034795,6.08677472691231,0
"258",0,5.15329159449778,6.29894924685594,1.09861228866811,0,0,3.63758615972639,0,0,0,0,0,3.09104245335832,4.11087386417331,0.693147180559945,0,0,5.18178355029209,1
"259",4.15888308335967,0,0,0,3.76120011569356,0,0,0,0,6.89467003943348,3.73766961828337,0,0,4.74493212836325,0.693147180559945,4.77068462446567,0,0,0
"260",0,0,0,0,0,0,0,5.41610040220442,0,5.72358510195238,0,0,0,0.693147180559945,0,0,0,0,0
"261",4.46590811865458,0,3.97029191355212,0,0,0,1.38629436111989,0,4.34380542185368,0,0,0,0,0,0,5.98393628068719,4.68213122712422,0,1
"262",6.54678541076052,2.77258872223978,0.693147180559945,0,6.75460409948796,4.17438726989564,0,0,2.89037175789616,0,0,0,0,0,0,1.6094379124341,0,2.39789527279837,0
"263",2.30258509299405,0.693147180559945,0,0,0,0,2.19722457733622,0,1.94591014905531,0,0,0,0,0.693147180559945,0,5.07517381523383,4.57471097850338,0,1
"264",0,4.7361984483945,0,0,0,0,0,5.96357934361845,0,0,0,0,0,0,0,0,0.693147180559945,0,1
"265",6.10479323241498,0,5.4380793089232,0,3.29583686600433,0,0,0,0,5.76205138278018,5.75890177387728,3.46573590279973,0,5.18178355029209,0,5.79301360838414,0,4.70953020131233,3
"266",0,0,0,0,0,3.95124371858143,0,3.58351893845611,0,0,0,0,0,0,5.92425579741453,0,0,0,1
"267",0,4.71849887129509,2.56494935746154,2.63905732961526,0,0,1.79175946922805,0,0,0,0,0,0,4.07753744390572,0,1.38629436111989,0,0,1
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0
"269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0
"270",0,1.09861228866811,0,0,0,0,0,0,0,5.75257263882563,0.693147180559945,0,0,2.07944154167984,0,0,0,2.83321334405622,0
"271",0,0,0.693147180559945,0,0,0,1.6094379124341,0,0,0,4.8283137373023,0,0,4.00733318523247,0.693147180559945,3.29583686600433,2.89037175789616,2.77258872223978,0
"272",3.52636052461616,2.19722457733622,2.19722457733622,2.484906649788,4.04305126783455,0,0,0,2.77258872223978,0,0,0,0,3.49650756146648,0.693147180559945,0,0,0,0
"273",0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0.693147180559945,0,1.38629436111989,0,2.70805020110221,0,0,0,0,6.49526555593701,0,0,0.693147180559945,0.693147180559945,0,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0
"276",2.83321334405622,0,0,0,0,0,0,0,4.53259949315326,0,0,0,0,0,0,0,0,0,0
"277",1.94591014905531,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,4.60517018598809,0,0,1
"278",5.00394630594546,1.09861228866811,7.7848892956551,0,0,0,0,0,6.68959926917897,0,3.80666248977032,0,4.62497281328427,0,0,0,0,0,8
"279",3.49650756146648,1.6094379124341,0,0,3.09104245335832,0,0,4.45434729625351,1.09861228866811,6.37672694789863,0,0,0,0.693147180559945,2.07944154167984,0,0,4.44265125649032,0
"280",0,0,0,1.38629436111989,1.09861228866811,0,3.29583686600433,4.74493212836325,0,3.61091791264422,0,4.38202663467388,3.40119738166216,0.693147180559945,0,0,0,0,1
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0
"282",0,1.79175946922805,3.98898404656427,3.46573590279973,0,0,5.75257263882563,0,2.63905732961526,0,0,0,4.18965474202643,0,0,5.82600010738045,0,0,4
"283",0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,4.65396035015752,3.87120101090789,0,4.38202663467388,0
"284",0,0,0,0,2.56494935746154,0,0.693147180559945,0,0,0,1.38629436111989,0,0,3.46573590279973,6.35437004079735,3.36729582998647,3.25809653802148,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.8286413964891,0,0,1
"287",0,0.693147180559945,0,0,4.95582705760126,3.2188758248682,0,0,0,0,0,2.99573227355399,0,0,0,1.09861228866811,0.693147180559945,0,0
"288",0,5.77455154554441,0,1.09861228866811,0,3.29583686600433,0,6.65157187358973,0,0,0,0,1.09861228866811,0.693147180559945,0,3.17805383034795,0,0,2
"289",0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.8286413964891,0,0,0
"290",0.693147180559945,0,0,0,3.68887945411394,0,0,0,0,2.19722457733622,1.94591014905531,0,0.693147180559945,3.63758615972639,0,3.61091791264422,0,2.83321334405622,0
"291",0,3.85014760171006,1.09861228866811,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,4.02535169073515,0,0,0
"292",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.40119738166216,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0
"294",0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,3.63758615972639,3.17805383034795,0,3.93182563272433,0
"295",5.40267738187228,0,2.63905732961526,0,0,0,0,0,0,4.75359019110636,3.61091791264422,0,0,3.80666248977032,0,4.15888308335967,0,0,0
"296",0,0,0,0,2.39789527279837,3.36729582998647,0,4.14313472639153,0,3.13549421592915,0,0.693147180559945,0,0,0,0,0,0,0
"297",6.10924758276437,0,0,0,6.51174532964473,5.41164605185504,6.75809450442773,3.36729582998647,7.26612877955645,0,0,0,0,0,4.33073334028633,0,6.08904487544685,0,5
"298",5.53338948872752,0,0,0.693147180559945,0,0,0,0,4.51085950651685,0,0,3.04452243772342,0,0,0,0,0,0,1
"299",0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0
"300",0,3.71357206670431,0,0,0,1.94591014905531,3.46573590279973,4.47733681447821,0,4.65396035015752,0,0,0,1.6094379124341,0,0,0.693147180559945,0,1
"301",0,0,0,0,2.99573227355399,2.19722457733622,0,1.38629436111989,0,4.66343909411207,0,4.91998092582813,1.6094379124341,0,0,1.38629436111989,1.79175946922805,4.90527477843843,0
"302",7.5109777520141,0,6.42162226780652,0,4.47733681447821,0,0,0,6.1779441140506,0,0,0,0,0,0,0,0,0,2
"303",0,0,0.693147180559945,0,0,1.09861228866811,0,2.39789527279837,0,0,1.94591014905531,0,0,3.73766961828337,0.693147180559945,4.95582705760126,0,0,0
"304",0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,0,0,0,0,0,0
"305",4.27666611901606,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0.693147180559945,0,0,0,0,0,1
"306",0,1.94591014905531,0,0,2.39789527279837,0,1.6094379124341,0,0,3.2188758248682,0,0,6.4377516497364,0,0,0,0,2.30258509299405,0
"307",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,3.17805383034795,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0
"309",0,2.30258509299405,0,0,5.22035582507832,3.2188758248682,0,1.79175946922805,0,0,0.693147180559945,7.14598446771439,0,0,0.693147180559945,0,0,0,0
"310",1.38629436111989,2.19722457733622,3.13549421592915,3.98898404656427,4.66343909411207,0,0,0,0,0,3.40119738166216,0,0,5.25749537202778,0,3.17805383034795,0,0,0
"311",0,0,0,0,0,0,0,0,0,5.31811999384422,4.91998092582813,0,0,0,0,4.56434819146784,3.87120101090789,0,1
"312",1.79175946922805,0,0,0,0,1.09861228866811,0,0,0,4.07753744390572,2.30258509299405,0,0,0,0,2.484906649788,0,4.66343909411207,1
"313",0,4.80402104473326,0,5.41610040220442,5.69035945432406,2.19722457733622,0,4.89034912822175,0,0,3.2188758248682,2.19722457733622,0.693147180559945,5.6937321388027,0,1.6094379124341,3.68887945411394,2.70805020110221,1
"314",0,0,0,0,1.09861228866811,3.91202300542815,6.18414889093748,1.09861228866811,0,0,0,0,0,2.07944154167984,0,5.01063529409626,3.29583686600433,1.6094379124341,1
"315",0,0,0,1.09861228866811,2.83321334405622,0,0,0,0,0,0,0,0,0,2.484906649788,2.19722457733622,0,4.74493212836325,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427,0,0,0
"317",2.56494935746154,6.33327962813969,0,0,3.04452243772342,4.12713438504509,7.74673290775362,4.91265488573605,0,0,0,2.94443897916644,0,0,0,0,3.09104245335832,0,1
"318",3.80666248977032,0,0,0,0,3.85014760171006,0,1.6094379124341,0,0,3.43398720448515,0,5.52146091786225,0,0,4.11087386417331,0,0,1
"319",0,0,3.43398720448515,0,1.38629436111989,0,0,0,7.66340766489348,3.29583686600433,0,0,2.484906649788,0.693147180559945,0.693147180559945,0,0,0,1
"320",0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",5.01727983681492,0,4.51085950651685,2.94443897916644,3.49650756146648,0,0,0,0,5.77765232322266,5.73979291217923,0,0,3.98898404656427,4.26267987704132,4.81218435537242,0,6.18826412308259,4
