"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","bug"
"155",5.00394630594546,0,2.89037175789616,0,0,0,0,0,3.93182563272433,0,0,0,1.79175946922805,0,0,0,0,5.57594910314632,0,0,0,0.693147180559945,0,2.30258509299405,0,0,2
"156",0,0,0,0,0,0,0,0,0,4.44265125649032,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0
"157",5.29831736654804,0,0,0,0,0,4.91265488573605,3.40119738166216,2.39789527279837,0,4.18965474202643,0,5.85507192220243,0,0,5.24702407216049,5.6021188208797,0,0,2.30258509299405,0,2.77258872223978,3.49650756146648,3.49650756146648,0,2.89037175789616,0
"158",2.70805020110221,0,0,0,0,0,5.23644196282995,0,6.26339826259162,1.94591014905531,0,0,3.46573590279973,0.693147180559945,0,0,0,1.94591014905531,0,2.39789527279837,1.09861228866811,0,0,4.51085950651685,0,0.693147180559945,0
"159",3.93182563272433,3.71357206670431,0,4.60517018598809,3.71357206670431,0,4.20469261939097,0,0,6.54821910276237,0,1.38629436111989,0,0.693147180559945,5.13579843705026,0,0,4.18965474202643,4.61512051684126,3.63758615972639,0,0,4.02535169073515,2.484906649788,6.86901445066571,1.09861228866811,7
"160",0,0,0,0,4.24849524204936,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0
"161",3.04452243772342,0,0,0,0,0,0,3.25809653802148,3.3322045101752,3.63758615972639,0,0,0,0,0,0,1.94591014905531,0,0,6.04500531403601,0,0,3.49650756146648,0,0,5.98896141688986,1
"162",0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",4.52178857704904,0,0,4.63472898822964,0,0,0,3.71357206670431,0,0.693147180559945,0,1.09861228866811,3.13549421592915,0,2.94443897916644,0,3.73766961828337,4.74493212836325,0.693147180559945,0,3.3322045101752,2.30258509299405,7.93307977188041,0,6.50876913697168,0,4
"166",0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,0,3.87120101090789,0,3.68887945411394,0,4.74493212836325,0,1
"167",0,0,4.4188406077966,0,0,0,0,4.91265488573605,0,0,0,0.693147180559945,0,0,0,0,0,2.89037175789616,0,0.693147180559945,0,6.30809844150953,0,0,0,0,0
"168",0.693147180559945,0.693147180559945,2.30258509299405,0,0,0,0,2.94443897916644,0,0,4.54329478227,2.07944154167984,0,0,0,0,4.95582705760126,0,0,0,0,0,0,0,0,0,2
"169",0,0,4.02535169073515,1.38629436111989,5.03043792139244,0,0,0,0,3.17805383034795,2.19722457733622,0,0,0,0,0,0,0,0,2.484906649788,0,2.56494935746154,7.57507169950756,4.56434819146784,0,4.02535169073515,1
"170",0,0,0,3.87120101090789,0,0,0,0,1.09861228866811,2.89037175789616,0,0,0,0,3.46573590279973,0,0,1.38629436111989,0,0,0,0,6.08904487544685,0,0,0,1
"171",4.29045944114839,0,1.38629436111989,0,4.35670882668959,0,0,3.49650756146648,0,0,0.693147180559945,0.693147180559945,0,0,2.83321334405622,3.29583686600433,2.77258872223978,2.99573227355399,0,1.38629436111989,2.56494935746154,4.38202663467388,0,3.80666248977032,0,5.60947179518496,2
"172",6.30991827822652,0,1.09861228866811,0,0,0,0,3.52636052461616,0,3.43398720448515,0,0,0,0,0,0,0,4.75359019110636,0,3.46573590279973,0,4.34380542185368,0,0,0,5.78382518232974,1
"173",1.94591014905531,0,0,0,0,0,0,2.07944154167984,1.6094379124341,0,0,0,0,2.19722457733622,0,0,1.6094379124341,0,0,3.58351893845611,0,4.06044301054642,0,0,0,0,0
"174",0,0,0,0,0,0,0,0,0,2.56494935746154,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,4.78749174278205,0,0,0.693147180559945,0
"175",5.76519110278484,0.693147180559945,3.73766961828337,0.693147180559945,0,0,3.87120101090789,4.29045944114839,2.70805020110221,8.07184314960916,4.0943445622221,4.51085950651685,0,0,4.20469261939097,0,3.61091791264422,3.73766961828337,5.2257466737132,4.62497281328427,4.86753445045558,0.693147180559945,4.88280192258637,2.63905732961526,3.46573590279973,5.11198778835654,10
"176",0,0,0,0,0,0,0.693147180559945,3.8286413964891,0,0,4.18965474202643,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,5.8636311755981,0
"177",0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,0,5.59842195899838,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.6094379124341,3.76120011569356,0,0,0,4.90527477843843,0
"181",0,0,0,0,0,0,0,2.484906649788,0,3.76120011569356,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0
"182",0,2.07944154167984,0,0,0,0,1.09861228866811,0,3.04452243772342,0,2.70805020110221,5.68357976733868,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0
"183",0,0.693147180559945,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0,0,0,0
"184",0,0,0,3.49650756146648,0,0,0,0.693147180559945,0,4.58496747867057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0,0,0,0,0,0,0,1.09861228866811,0,0,1.79175946922805,0,0,2.484906649788,0,0,2.484906649788,0,1.6094379124341,2.19722457733622,0,0,0,0,0,1.38629436111989,0
"186",5.63835466933375,0,5.34233425196481,4.12713438504509,1.6094379124341,2.56494935746154,6.52795791762255,1.09861228866811,4.9416424226093,5.05624580534831,3.73766961828337,0,2.07944154167984,0,5.28826703069454,7.72400465667607,0,4.43081679884331,3.97029191355212,7.63094658089046,4.79579054559674,6.22257626807137,1.6094379124341,4.17438726989564,2.56494935746154,0,4
"187",0,5.80211837537706,0,0,0,0,0,0,0,0,0,0,0,0,4.39444915467244,2.07944154167984,3.43398720448515,3.36729582998647,0,0,0.693147180559945,0,0,0,0,0,1
"188",0,4.82028156560504,0,6.19440539110467,0,0,0,0.693147180559945,0,5.49306144334055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19031540585315,0,0
"189",0,0,0,0,5.17048399503815,0,3.87120101090789,0,2.30258509299405,0,0,0,0,0,0,3.04452243772342,0,0,0,3.46573590279973,0,2.56494935746154,0,2.56494935746154,0.693147180559945,0,1
"190",0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",0,0,0,1.38629436111989,0,0,0,2.30258509299405,0,0,0,0,2.07944154167984,0,0,0,0,0,0,5.08140436498446,0.693147180559945,0,0,0,0,5.06890420222023,1
"192",0,0,0,0,0,0,0,0,0,3.2188758248682,4.31748811353631,1.38629436111989,0,0,0,0,4.7361984483945,0,0.693147180559945,0,0,0,0,0,0,0,2
"193",3.04452243772342,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,4.70953020131233,0,0,0,1
"194",5.85507192220243,1.79175946922805,0,0.693147180559945,0,0,0,0,3.43398720448515,0,0,0,5.11799381241676,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0,3.55534806148941,1
"195",4.74493212836325,0,0,0,4.21950770517611,3.46573590279973,0,0,3.91202300542815,5.74300318780948,0.693147180559945,6.84800527457636,0,0,2.63905732961526,0,1.09861228866811,2.19722457733622,0,2.19722457733622,2.07944154167984,0,0,0,0,4.02535169073515,0
"196",0.693147180559945,3.78418963391826,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,0
"197",0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",3.29583686600433,0,0,0,0,0,0.693147180559945,2.19722457733622,0,0,6.64639051484773,0,5.19849703126583,0,0,0,2.56494935746154,0,4.99043258677874,0,0,0,0.693147180559945,1.09861228866811,5.91620206260743,0,0
"199",5.06890420222023,0,0,1.09861228866811,0.693147180559945,0,0,0,6.79346613258001,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,1.94591014905531,0,0,0,0,0,2.63905732961526,0,0
"200",0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0
"201",0,0,0,2.30258509299405,1.09861228866811,0,0,1.09861228866811,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.04452243772342,0,1.94591014905531,0,4.7361984483945,0,1
"202",0,0,3.55534806148941,0,6.18414889093748,0,0,0,1.79175946922805,0,0,0,1.09861228866811,6.64248680136726,0,4.04305126783455,2.83321334405622,0,0,4.51085950651685,0,2.77258872223978,0,0,1.79175946922805,0,2
"203",0,0,0.693147180559945,4.58496747867057,0,0,0,3.29583686600433,0.693147180559945,0,0,0,4.60517018598809,0,0,6.11809719804135,5.26785815906333,0,0,5.31320597904179,7.51479976048867,3.68887945411394,0,5.42934562895444,4.21950770517611,5.30330490805908,0
"204",0,3.89182029811063,1.6094379124341,2.70805020110221,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,3.73766961828337,0,1
"205",0,0.693147180559945,0,4.64439089914137,0,0,0,0,3.55534806148941,0.693147180559945,6.69456205852109,5.85507192220243,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,1
"206",0,0,0,0,3.91202300542815,0.693147180559945,0,0,0,0,0,0,0,5.67675380226828,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,1
"207",0,2.56494935746154,0,0,0,2.99573227355399,0,0,0,1.09861228866811,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,0,0,1.79175946922805,4.35670882668959,0,3.78418963391826,0,1
"208",4.66343909411207,0,7.45645455517621,0,4.70048036579242,0,0,4.9416424226093,0,7.32646561384032,1.79175946922805,1.6094379124341,4.99043258677874,0,0,4.47733681447821,1.09861228866811,6.31896811374643,0,0.693147180559945,0,0,0,0,0,3.85014760171006,4
"209",0,1.09861228866811,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,0,0,5.15329159449778,0.693147180559945,0,0,0,0,0,5.17614973257383,0,0,0,0,0,4.70048036579242,0,3.52636052461616,0,3.49650756146648,0
"211",0,5.8406416573734,0,2.70805020110221,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",1.09861228866811,0,0,0,0,0.693147180559945,0,3.2188758248682,3.09104245335832,0,0,0,4.84418708645859,0,0,0,0,0,0,0,0,0,2.19722457733622,0,3.3322045101752,0,1
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83628190695148,0,0,0,0,0
"214",0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,4.35670882668959,0,0,0,1
"215",3.04452243772342,0,3.29583686600433,0,0,0,1.09861228866811,0,1.94591014905531,0,4.33073334028633,2.07944154167984,0,0,0,0,2.19722457733622,1.94591014905531,0,0.693147180559945,0,0,0,0,0,0,2
"216",4.36944785246702,0,0,0,0,0,0,4.68213122712422,0,4.53259949315326,0,0,0,0,1.38629436111989,0,0,0,0,2.19722457733622,3.76120011569356,4.06044301054642,5.39816270151775,0,0,2.94443897916644,2
"217",0,2.484906649788,0,0,6.11368217983223,0,3.04452243772342,0,3.2188758248682,1.6094379124341,0,0,0.693147180559945,0,1.09861228866811,4.66343909411207,0,0,0.693147180559945,2.89037175789616,5.45958551414416,2.56494935746154,0,2.39789527279837,0,0,3
"218",3.52636052461616,3.71357206670431,0,0,0,0,4.23410650459726,0,0,3.80666248977032,3.93182563272433,3.63758615972639,0,0,2.39789527279837,5.12396397940326,0,0,0,5.07517381523383,5.79605775076537,4.43081679884331,1.94591014905531,3.2188758248682,3.09104245335832,1.09861228866811,2
"219",3.2188758248682,0,0,0,0,0,0,0,2.39789527279837,2.56494935746154,4.79579054559674,4.45434729625351,3.76120011569356,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1
"220",0,4.29045944114839,0,0,4.45434729625351,0,0,0,0,0,0,0,0.693147180559945,5.53338948872752,4.04305126783455,4.77912349311153,3.09104245335832,3.04452243772342,0,4.46590811865458,0,0,0,0,0,0,0
"221",0,0,0,0,4.38202663467388,0,0,0,3.76120011569356,0,1.94591014905531,0,0,6.30809844150953,3.04452243772342,0,3.40119738166216,0,3.3322045101752,0,2.77258872223978,0,0,4.44265125649032,0,0,1
"222",5.37527840768417,0,5.8406416573734,0,0,5.25227342804663,4.12713438504509,5.05624580534831,0,0,0,0,0,0,0,0,0,0,0,4.18965474202643,0,0,0,4.17438726989564,0,5.12396397940326,3
"223",0,0,4.20469261939097,0,4.27666611901606,0,0,5.09375020080676,0,0,0,0,0,3.71357206670431,0,0,0,2.89037175789616,0,0,0,5.18178355029209,0,0,0,0,0
"224",0,0,0,3.71357206670431,0,0,4.91265488573605,0,0,0,0,2.39789527279837,0,0,3.89182029811063,0,0,0,0,1.94591014905531,0,0,0,0,0,0,1
"225",0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",3.71357206670431,0,1.6094379124341,0,0,0,2.07944154167984,0,4.29045944114839,5.32787616878958,7.29709100516042,6.00388706710654,3.78418963391826,4.06044301054642,0,0,0,0,5.02388052084628,0,0,0,0,0,0,0,4
"227",0,0,0,0,0,0,0,0,2.56494935746154,0,2.19722457733622,0,0,4.82028156560504,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0
"228",1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,2.56494935746154,0,3.17805383034795,0,0,0,0,0
"229",3.76120011569356,0,0.693147180559945,0,6.26339826259162,0,2.89037175789616,0,0,3.66356164612965,1.6094379124341,0,2.77258872223978,0,3.04452243772342,0,0,0,0,2.56494935746154,4.76217393479776,3.25809653802148,5.91620206260743,0,0,5.11799381241676,3
"230",0,0,0,0,0,0,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0
"231",0,0,0,0,1.38629436111989,0,0,0,0,2.07944154167984,1.6094379124341,3.55534806148941,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0
"232",0,0,0,0,0,0,1.09861228866811,0,4.11087386417331,0,5.70044357339069,0,0,0,0,5.64897423816121,0,0,0,3.97029191355212,0,0,1.79175946922805,0,0,3.2188758248682,0
"233",3.25809653802148,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.91998092582813,0,1.6094379124341,2.39789527279837,0,2.39789527279837,2.99573227355399,4.35670882668959,0,0,2.99573227355399,0
"234",0,3.04452243772342,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",0,0,3.61091791264422,0,7.1066061377273,0,0,2.77258872223978,2.19722457733622,4.92725368515721,0,0,0,0,0,4.62497281328427,0,0.693147180559945,0,3.58351893845611,0,4.11087386417331,4.65396035015752,0,0,0,2
"236",0,4.67282883446191,0,2.99573227355399,1.09861228866811,0,0,0,0,0,0,0,0,0,5.62762111369064,0,2.07944154167984,0,0,0,4.23410650459726,0,0,0,2.63905732961526,0,1
"237",0,2.56494935746154,0,0,0,0,0,0,1.79175946922805,0,0,0,1.38629436111989,0,0,0,1.09861228866811,0,0,0,4.21950770517611,1.94591014905531,4.24849524204936,1.09861228866811,3.76120011569356,0,1
"238",0,5.48893772615669,0,4.78749174278205,0,0,0,0,0,0,3.25809653802148,4.18965474202643,0,0,0,0,1.38629436111989,0,0,1.38629436111989,0,0,0,0,0,0,1
"239",0,0,3.36729582998647,0,0,0,0,0,0,5.55295958492162,5.06890420222023,0,0,0,2.30258509299405,0,0,2.39789527279837,1.09861228866811,0,0,0,0,0,0,0,1
"240",0,0,0,0,4.71849887129509,0,0,0.693147180559945,0,3.55534806148941,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,3.13549421592915,0
"241",0,5.59098698051086,0,4.76217393479776,0,1.09861228866811,2.83321334405622,0,0,0,3.89182029811063,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,2
"242",3.36729582998647,2.484906649788,0.693147180559945,2.63905732961526,7.32118855673948,0,0.693147180559945,0,4.04305126783455,5.81413053182507,0,4.51085950651685,0,0,6.1463292576689,5.94803498918065,0,3.36729582998647,4.40671924726425,5.4249500174814,4.58496747867057,2.99573227355399,5.12396397940326,3.80666248977032,3.89182029811063,7.47760424319759,3
"243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21950770517611,0,3.17805383034795,4.35670882668959,0,0,0,0
"244",6.13556489108174,3.91202300542815,0,0,0,0,0,0,0,0,4.94875989037817,1.38629436111989,5.23644196282995,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"245",0,0,0,0,0,0,0,0,0,4.35670882668959,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0
"246",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.29583686600433,0,0,0,0,0,0,2.19722457733622,0,5.37063802812766,1
"247",3.91202300542815,0,0,0,0,0,0,0,2.89037175789616,0,1.6094379124341,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.76217393479776,0,0,2.484906649788,0
"248",6.27476202124194,0,0,0,0,0,0,0,0,0,4.20469261939097,0,1.94591014905531,0,0,2.19722457733622,0,0,0,0.693147180559945,0,0,0,0,0,0,0
"249",0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0
"250",0,1.38629436111989,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",0.693147180559945,4.12713438504509,0,3.55534806148941,0,0,0,0,0,4.24849524204936,0,0,0,0,5.23644196282995,0,0,0,0,0,0,0,0,0,4.45434729625351,0,1
"252",0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,3.58351893845611,0,0,0,0,0.693147180559945,4.60517018598809,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0
"254",0.693147180559945,3.3322045101752,0,3.52636052461616,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,2.39789527279837,0,0,0,0,0,0
"255",0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.09861228866811,0,0,0,0,5.01727983681492,0,0,0,2.39789527279837,0
"256",0,0,5.0998664278242,0,0,0,0,3.85014760171006,0,2.99573227355399,3.95124371858143,0,0.693147180559945,0,0,0,1.94591014905531,2.89037175789616,0,0,0.693147180559945,0,0,2.07944154167984,0,0,1
"257",4.35670882668959,0,0.693147180559945,0,0,3.71357206670431,3.8286413964891,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0,0,1.79175946922805,0,7.07157336421153,5.40717177146012,3.25809653802148,0,3.40119738166216,0,0.693147180559945,0,5.77144112313002,0,5.6970934865054,0
"258",2.19722457733622,0,0,0,3.95124371858143,2.484906649788,0,0.693147180559945,0,3.76120011569356,0,2.89037175789616,0,0,6.40025744530882,0,0,4.06044301054642,2.30258509299405,3.71357206670431,0,0,0,1.38629436111989,0,5.15905529921453,1
"259",0,0,0,0,6.99209642741589,0,1.94591014905531,0,0,0.693147180559945,0,0,3.09104245335832,0,1.09861228866811,0,0,0,0,0,3.46573590279973,2.39789527279837,4.96284463025991,3.76120011569356,3.13549421592915,0,0
"260",1.94591014905531,0,3.87120101090789,0,0,0,0,0,0,0,2.83321334405622,0,0,6.08904487544685,0,0,2.83321334405622,0,0,0,1.79175946922805,0,0,0,0,0,0
"261",0,3.2188758248682,0,2.63905732961526,1.09861228866811,0,0,2.39789527279837,0,3.25809653802148,0,0,0,2.07944154167984,3.87120101090789,0,0,0,1.79175946922805,0.693147180559945,3.09104245335832,0,5.30826769740121,0,5.89989735358249,0,1
"262",5.95064255258773,0,0,1.09861228866811,0,0,0,0,3.85014760171006,3.43398720448515,3.25809653802148,0,6.36475075685191,0,0,0,3.40119738166216,0,0,0,6.32256523992728,0,0,0,0,2.63905732961526,0
"263",0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,2.56494935746154,0,4.79579054559674,0,4.96284463025991,0,1
"264",3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,6.13339804299665,0,0,0,0,0,0,1.09861228866811,0,1
"265",0,0,0,0,6.04500531403601,0,2.77258872223978,0,0,3.87120101090789,0,0,0,0,5.51745289646471,3.68887945411394,0,0,0,4.90527477843843,6.79794041297493,0,3.98898404656427,4.31748811353631,0,4.00733318523247,3
"266",0,0,0,0,0,0,0,0,0,0,4.52178857704904,1.79175946922805,0,0,0,0,0,0.693147180559945,0,0,0,5.89440283426485,0,0,0,0,1
"267",3.61091791264422,0,3.73766961828337,0,0,2.77258872223978,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,4.66343909411207,0,0,0.693147180559945,0,0,0,1
"268",0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,0,0,0,0,2.484906649788,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0
"270",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.70711026474888,0,0,1.94591014905531,0,0,2.77258872223978,0,0,0,0,0,2.94443897916644,0
"271",0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,1.94591014905531,4.44265125649032,2.94443897916644,0,0.693147180559945,3.61091791264422,0,3.09104245335832,4.27666611901606,0,0,0,0
"272",1.09861228866811,3.61091791264422,0,0,0,0,4.38202663467388,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,3.43398720448515,0,0,1.38629436111989,0,0,0
"273",0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0,1.09861228866811,1.38629436111989,0,0,6.29156913955832,0,0,0,0.693147180559945,0,3.13549421592915,0,0,0,0,0,0,4.74493212836325,0,0
"275",0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",0,3.91202300542815,0,4.06044301054642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0
"277",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.39789527279837,4.15888308335967,0,3.55534806148941,0,1
"278",4.40671924726425,3.3322045101752,0,7.02286808608264,0,0,2.63905732961526,0,0,2.30258509299405,0,0,0.693147180559945,0,7.21007962817079,0,0,0,3.17805383034795,0,4.15888308335967,0,0,3.85014760171006,6.64118216974059,0,8
"279",0,0,0,0.693147180559945,0,0,0,3.13549421592915,3.46573590279973,0,0,0,0,6.4707995037826,0,0,2.77258872223978,0.693147180559945,0,0,0,2.484906649788,0,0,2.484906649788,4.46590811865458,0
"280",2.63905732961526,0,2.19722457733622,0,0,0,0,0,4.34380542185368,3.73766961828337,4.30406509320417,3.80666248977032,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,1
"281",0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0
"282",0,0,4.20469261939097,2.30258509299405,0,2.56494935746154,0,3.85014760171006,0,6.12249280951439,0,0,0,0,0,0,0,2.30258509299405,3.36729582998647,0.693147180559945,0,0,5.24702407216049,0,1.6094379124341,0,4
"283",0,0,0,0,4.24849524204936,0,0,3.25809653802148,0,0,0,0,0,3.25809653802148,0,0,2.56494935746154,0,0,0,0,4.0943445622221,3.80666248977032,0,0,0,0
"284",3.2188758248682,0,0,0,5.04985600724954,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,3.43398720448515,0,0,3.8286413964891,6.03787091992214,0,0,0,0,1
"285",0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,3.68887945411394,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,2.83321334405622,3.09104245335832,0,0,0,1
"287",0,0,0,0,0,0,0,0,4.64439089914137,0.693147180559945,3.61091791264422,0,3.8286413964891,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0
"288",4.21950770517611,0,3.78418963391826,0,0,2.56494935746154,0,0,1.38629436111989,0,0,0,1.6094379124341,0,0,0,1.6094379124341,6.90475076996184,0,2.07944154167984,0,0,2.07944154167984,1.79175946922805,0,0,2
"289",0,1.09861228866811,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",1.94591014905531,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.93182563272433,3.25809653802148,3.2188758248682,0.693147180559945,0,0,0
"291",0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,3.25809653802148,0.693147180559945,3.2188758248682,0,0,0,2.94443897916644,0,0,0
"292",0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0
"293",0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55534806148941,4.40671924726425,0.693147180559945,0,0,0
"295",0.693147180559945,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,4.21950770517611,4.00733318523247,2.07944154167984,0,0,0,0,5.8171111599632,0,2.30258509299405,0,0,0,0
"296",0,0,0,0,0,0,0,1.38629436111989,0,0,3.17805383034795,0,0,2.94443897916644,0.693147180559945,0,4.36944785246702,0,0,0,0,0,0,0,0,0,0
"297",4.48863636973214,0,4.53259949315326,0,0,3.17805383034795,0,2.484906649788,0,1.6094379124341,5.53733426701854,0,8.20849175174038,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,5
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68017260901707,0,0,0,0.693147180559945,0,0,4.26267987704132,0,0,0,0,1
"299",0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
