"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","bug"
"146",0,0,3.66356164612965,0,2.89037175789616,5.23644196282995,3.8286413964891,8.66750795207511,6.05678401322862,0,2.19722457733622,0,4.07753744390572,0,0,0,0,1.38629436111989,2.30258509299405,0,3.04452243772342,3.29583686600433,0,0,2.77258872223978,1.94591014905531,4.4188406077966,0,5
"147",0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0
"148",5.06890420222023,0,0,3.95124371858143,0,4.70953020131233,0,6.68210859744981,0,0,0.693147180559945,2.89037175789616,0,2.99573227355399,0,0,0,5.25749537202778,0,0,0,3.91202300542815,1.79175946922805,0,0,2.70805020110221,0,0,0
"149",0,0,0,0,5.17048399503815,0,0,0,0,0,0,0,0,0,4.83628190695148,4.63472898822964,0,0,0,0,0,4.57471097850338,0,0,0,0,0,0,2
"150",0,0,0,1.79175946922805,5.90808293816893,0,0,0,0,0,0,0,0,0,2.70805020110221,3.76120011569356,0.693147180559945,0,1.09861228866811,0,0.693147180559945,2.63905732961526,3.55534806148941,0,0,0,0,4.36944785246702,0
"151",3.87120101090789,2.94443897916644,2.30258509299405,7.01571242048723,0,0,0,0,0,0,0,0,6.88550967003482,0,0,0,0,4.77068462446567,0,0,5.28826703069454,0,0,0,0,0,0.693147180559945,0,2
"152",0,0,0,0,0,0,0,0,2.83321334405622,0,3.73766961828337,0,0,0,3.58351893845611,0,0,0,0,6.35088571671474,0,4.48863636973214,0,0,0,0,0,0,0
"153",2.77258872223978,0,0,0,0,0,4.38202663467388,0,3.3322045101752,3.98898404656427,0,4.96284463025991,0,1.79175946922805,0,0,0,0,1.09861228866811,0,0,4.74493212836325,0,0,0,0,5.96100533962327,0,0
"154",0,2.484906649788,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,3.17805383034795,1.6094379124341,0,4.15888308335967,0,0,0,0,0,0,0,0,0
"155",3.58351893845611,0,3.2188758248682,0,0,5.2040066870768,5.04342511691925,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.3322045101752,0,4.26267987704132,2
"156",0,0,0,0,0,0,0,0,4.44265125649032,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0
"157",4.75359019110636,0,0,2.56494935746154,2.83321334405622,0,6.04263283368238,2.99573227355399,0,0,4.06044301054642,3.29583686600433,0,5.2040066870768,0,0,4.85981240436167,5.27811465923052,2.70805020110221,0,0,4.75359019110636,0,0,0,3.76120011569356,0.693147180559945,2.30258509299405,0
"158",3.40119738166216,0,0,1.38629436111989,0,0,0,4.90527477843843,2.94443897916644,0,0,0,0,6.19644412779452,1.09861228866811,1.79175946922805,5.13579843705026,0,0,0,1.6094379124341,0,0,0.693147180559945,0,0,0,2.89037175789616,0
"159",4.52178857704904,0,0,0,6.00635315960173,1.94591014905531,3.3322045101752,0,3.97029191355212,5.0998664278242,5.01063529409626,0,5.73979291217923,3.3322045101752,0,0,3.68887945411394,0,0,0,6.8627579130514,0,0,0,4.77912349311153,0,1.79175946922805,3.91202300542815,7
"160",0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,1.38629436111989,0,0,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",0,0,0,1.6094379124341,0,0,0,0,3.61091791264422,4.45434729625351,3.89182029811063,0,0,0,0,0,0,2.63905732961526,0,0,0,6.31716468674728,0,0,0,0,0,5.42934562895444,1
"162",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0
"165",4.88280192258637,0,0,0,0,4.38202663467388,0,0,4.33073334028633,3.78418963391826,7.42476176182321,0,6.86589107488344,2.70805020110221,0,6.74405918631135,0,0,0,0,2.484906649788,0,1.38629436111989,2.77258872223978,3.09104245335832,0,0,3.95124371858143,4
"166",0,0,1.09861228866811,0,0,0,0,0,3.43398720448515,0,3.36729582998647,0,4.66343909411207,0,0,0,0.693147180559945,3.29583686600433,0,0,3.80666248977032,0,0,0,0,0,0,0,1
"167",0,0,5.16478597392351,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40522845803084,0,0,0,0,0,0
"168",4.39444915467244,0,0,0,0,0,3.80666248977032,1.94591014905531,0,0,0,4.91265488573605,1.38629436111989,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,2
"169",0,0,0,0,0,3.09104245335832,0,1.09861228866811,0,3.55534806148941,4.07753744390572,0,0,0,0,7.67693714581808,0,0,2.77258872223978,2.77258872223978,0,0,0,0,2.39789527279837,2.19722457733622,1.79175946922805,3.63758615972639,1
"170",0,0,0,0,3.73766961828337,0,0,0,4.04305126783455,3.46573590279973,5.62762111369064,0,4.47733681447821,0,0,0,0,0,0,0,0,0,0,2.83321334405622,3.49650756146648,0,0,0,1
"171",4.06044301054642,0,3.09104245335832,4.63472898822964,4.49980967033027,0,3.04452243772342,0,3.13549421592915,1.09861228866811,0,0,0,0,3.80666248977032,0,0.693147180559945,3.09104245335832,1.09861228866811,0.693147180559945,0,5.00394630594546,0,0,0,3.09104245335832,0,4.80402104473326,2
"172",6.35088571671474,0,3.52636052461616,0,0,0,0,0,4.70048036579242,0,0,0,0,0,0,0,0,0,0,0,0,4.78749174278205,4.04305126783455,0,0,0,0,5.605802066296,1
"173",2.83321334405622,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,2.39789527279837,0,0,2.19722457733622,0,0,1.6094379124341,4.26267987704132,0,0,0,0,0,0
"174",0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.90527477843843,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0
"175",5.55682806169954,0,0,3.49650756146648,5.89440283426485,3.58351893845611,4.62497281328427,0,7.05185562295589,7.15851399732932,6.4377516497364,5.07517381523383,0,0,5.25227342804663,0,0,0,2.63905732961526,1.94591014905531,5.23110861685459,0,0,3.36729582998647,4.0943445622221,0,4.17438726989564,5.24702407216049,10
"176",0,0,0,5.43372200355424,0,0,0,0,0,0,0.693147180559945,3.71357206670431,0,0,0,0,0,4.4188406077966,0,0,0,1.79175946922805,0,0,0,0,0,4.95582705760126,0
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,1.38629436111989,0,0,0,0
"178",1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,3.25809653802148,5.65599181081985,0,0,0,0,0,0,0,0,0,2.77258872223978,3.80666248977032,0,0,0,0,0,0,3.13549421592915,0,0,0,0,4.14313472639153,0
"181",0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0,2.07944154167984,0,0,0,0,0,0,0,2.89037175789616,0,2.70805020110221,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71042701737487,0,0
"183",0,0,0,0,0.693147180559945,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,4.80402104473326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.19722457733622,0,0,0,0
"185",1.6094379124341,0,2.07944154167984,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,2.39789527279837,0,2.19722457733622,1.94591014905531,0,0,0,0,0.693147180559945,0.693147180559945,0,0
"186",5.28826703069454,0,3.29583686600433,0,7.14834574390007,4.46590811865458,6.05678401322862,5.58724865840025,0,3.85014760171006,0,3.36729582998647,4.4188406077966,0,3.63758615972639,0,6.8001700683022,4.57471097850338,6.92951677076365,0,5.78074351579233,7.38212436573751,5.8171111599632,4.04305126783455,4.81218435537242,3.36729582998647,0,0,4
"187",3.52636052461616,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08904487544685,0,0,0.693147180559945,0,0,0,0,0,0,0,1
"188",0,4.98360662170834,0,0,0,0,0,0,0,0,6.51323011091231,0,5.55682806169954,0,0,0,0,0,0,0,3.17805383034795,0,0,0,5.4971682252932,0,0,0,0
"189",0,0,0,0,5.07517381523383,0.693147180559945,2.19722457733622,0,3.61091791264422,0,0,0,0,0,0,2.94443897916644,3.85014760171006,0,2.39789527279837,0,0.693147180559945,0,2.83321334405622,2.56494935746154,0,0,0,0,1
"190",0,0,0.693147180559945,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",0,0,0,3.2188758248682,0,0,0,0,3.8286413964891,0,0,0,0,0,0,0,1.94591014905531,3.29583686600433,0,0,0,5.07517381523383,0,0,0,0,0,4.36944785246702,1
"192",4.59511985013459,0,0,0,0,0,2.30258509299405,2.19722457733622,3.2188758248682,0,0,4.29045944114839,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,2
"193",3.3322045101752,0,0,0,0,0,0,0,1.94591014905531,0,4.70048036579242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"194",5.2257466737132,2.94443897916644,0,2.484906649788,0,5.04342511691925,0,0,0,3.17805383034795,0,0,0,4.38202663467388,4.94875989037817,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"195",2.484906649788,0,0,0,5.01727983681492,1.94591014905531,0,0,0,5.7037824746562,3.25809653802148,3.2188758248682,0,0,0,1.94591014905531,0,0,0,0,0,2.56494935746154,0,0,0,0,6.94889722231331,3.52636052461616,0
"196",0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,1.94591014905531,0,0,0,0,0,0,0,0
"197",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",3.2188758248682,2.56494935746154,0,0,0,0,4.29045944114839,0,0,0.693147180559945,0,4.26267987704132,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,7.19067603433221,0,0,0
"199",4.12713438504509,0,0,0,0,6.56244409369372,0,0,0,5.42053499927229,0,0,2.30258509299405,3.04452243772342,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,4.72738781871234,0,0,0,0,0,3.09104245335832,0,1
"202",0,0.693147180559945,4.12713438504509,0,5.51342874616498,0,4.78749174278205,0,4.12713438504509,0,0,0.693147180559945,0,0,4.15888308335967,0,0,0,4.59511985013459,6.51025834052315,0,2.89037175789616,4.90527477843843,0,0,0,0,0,2
"203",0,1.79175946922805,0,4.0943445622221,0,4.56434819146784,1.6094379124341,0,2.56494935746154,0,0,0,5.01063529409626,0,6.89770494312864,0,5.47646355193151,5.40267738187228,4.70048036579242,0,0,6.40191719672719,0,6.75110146893676,0,4.63472898822964,0,0,0
"204",0,4.38202663467388,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,1
"205",5.01063529409626,0,0,3.13549421592915,0,0,0,0,0,0,0,6.93439720992856,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,4.18965474202643,0,2.70805020110221,0,1
"206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,5.7037824746562,0,0,0,0,0,0,0,0,1
"207",0,0,2.30258509299405,0.693147180559945,0,1.6094379124341,0,3.29583686600433,2.07944154167984,0,4.55387689160054,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"208",0,0,6.99117688712121,0,0,0,7.27586460054653,0,6.34738920965601,6.84800527457636,2.56494935746154,3.3322045101752,0,0,0,0,3.87120101090789,0,4.74493212836325,0,2.77258872223978,0,0,0,0,0,1.94591014905531,5.2257466737132,4
"209",0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,1.6094379124341,0,0,0,0,0,4.60517018598809,0,0,0,3.58351893845611,0,0,5.01727983681492,0,4.00733318523247,0,0,5.00394630594546,3.29583686600433,0,0,2.07944154167984,0,0,0
"211",0,5.79909265446053,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,1.79175946922805,0,0
"212",0,0,0,0.693147180559945,0,4.34380542185368,0,0,0,3.3322045101752,0,0,2.484906649788,4.35670882668959,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,1
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,4.80402104473326,0,0,0,0,0,0
"214",0,2.77258872223978,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,3.68887945411394,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0,1
"215",2.39789527279837,0,3.49650756146648,0,2.77258872223978,2.77258872223978,0,0,0,1.6094379124341,0,4.30406509320417,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2
"216",3.63758615972639,0,0,1.38629436111989,0,2.56494935746154,0,0,4.75359019110636,1.6094379124341,5.48063892334199,0,0,0,4.47733681447821,0,0,0,0,0,0,4.77912349311153,0,0,0,2.39789527279837,0,0,2
"217",0,2.99573227355399,3.49650756146648,0,5.12989871492307,0,0,2.94443897916644,3.2188758248682,4.11087386417331,0,0,0,0,3.80666248977032,0,0,0,5.68017260901707,0,0,0,4.34380542185368,5.07517381523383,0,0,0,0,3
"218",1.79175946922805,0,0,0,4.7361984483945,3.78418963391826,3.25809653802148,0,0.693147180559945,0,3.68887945411394,4.55387689160054,3.91202300542815,0,5.43372200355424,0,5.57594910314632,0,3.78418963391826,0,0,2.99573227355399,3.98898404656427,4.18965474202643,2.77258872223978,0,2.89037175789616,0,2
"219",2.70805020110221,2.56494935746154,0,0,0,0,0,0,0,0,0,5.17614973257383,0,3.58351893845611,0,0,0,0,3.55534806148941,0,2.63905732961526,0,0,0.693147180559945,0.693147180559945,0,2.30258509299405,0,1
"220",1.79175946922805,0.693147180559945,0,0,4.15888308335967,0,0,0,4.81218435537242,0,0,0,0,0,3.3322045101752,0,0.693147180559945,3.87120101090789,4.51085950651685,5.56068163101553,3.80666248977032,3.80666248977032,1.38629436111989,0,0,1.79175946922805,0,0,0
"221",0,0,0,4.4188406077966,4.24849524204936,3.40119738166216,0,0,0,0,0,0,0,0,4.69134788222914,0,0,0,0,6.33327962813969,0,0,0,0,0,0,0,0,1
"222",3.04452243772342,0,4.54329478227,5.62401750618734,3.95124371858143,0,3.25809653802148,5.74620319054015,0,0,0,0,0,0,0,0,0,5.79909265446053,0,0,0,4.55387689160054,0,0,0,0,0,4.12713438504509,3
"223",0,0,5.25749537202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83773044716594,0,0,0,0,0,0
"224",0,0,0,3.04452243772342,0,0,0.693147180559945,2.99573227355399,0,0,0,0.693147180559945,0,0,2.07944154167984,0,0,4.20469261939097,0,0,3.93182563272433,0,0,0,4.04305126783455,0,2.99573227355399,0,1
"225",1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",5.45958551414416,0,2.77258872223978,2.484906649788,0,3.3322045101752,0,0,4.64439089914137,1.6094379124341,3.49650756146648,7.40245152081824,1.09861228866811,5.49306144334055,0,0,0,0,3.68887945411394,4.30406509320417,0,0,0,1.38629436111989,0,0,3.55534806148941,0,4
"227",0,2.07944154167984,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,1.09861228866811,0,0,4.89034912822175,0,0,0,0,0,0,0,0,0
"228",0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,3.36729582998647,0,3.2188758248682,0,0,0,0,0
"229",2.63905732961526,0,0,0,5.78382518232974,0,2.70805020110221,0,2.89037175789616,0,0,0,3.95124371858143,0,5.52146091786225,6.27852142416584,2.39789527279837,0,0,0,0,2.70805020110221,3.17805383034795,2.30258509299405,0,0,0,4.55387689160054,3
"230",0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",1.79175946922805,0,0,0,1.94591014905531,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55534806148941,0.693147180559945,0
"232",0,2.07944154167984,0,0,0,0,0,0,0,2.39789527279837,0,2.56494935746154,0,0,0,0,2.19722457733622,6.14418563412565,0,0,0,5.39362754635236,0,0,0,1.38629436111989,0,0,0
"233",2.19722457733622,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,4.4188406077966,3.93182563272433,0,0,4.74493212836325,0,0,3.73766961828337,0,0,0,0,0,0,0
"234",0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",0,1.09861228866811,3.55534806148941,2.83321334405622,6.76849321164863,0,4.11087386417331,2.19722457733622,3.2188758248682,3.3322045101752,0,2.56494935746154,0,0,0,6.12686918411419,0,0,3.98898404656427,0,0,3.52636052461616,4.7361984483945,1.79175946922805,0,0,0,1.38629436111989,2
"236",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,5.66988092298052,0,3.46573590279973,0,0,0,0,0,1.09861228866811,0,0,5.13579843705026,0,0,0,0,1
"237",0,0,0,0,0,0,0,0,2.19722457733622,0,4.26267987704132,0,3.63758615972639,0,3.17805383034795,0,2.484906649788,2.63905732961526,1.38629436111989,0,0,0,0,3.78418963391826,0,0,0,0,1
"238",0,4.83628190695148,0,0,0,0,0,0,0,0,0,0,5.0998664278242,0,5.12989871492307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"239",0.693147180559945,0,0,1.38629436111989,0,1.6094379124341,3.2188758248682,0,5.15905529921453,0,0,5.4971682252932,0.693147180559945,0,0,0,0,0,1.09861228866811,0,1.6094379124341,0,0,0,2.30258509299405,0,0,0,1
"240",0,0,0,0,5.03695260241363,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0
"241",0,4.77912349311153,0,0,0,0,0,1.09861228866811,0,0,0,0,4.4188406077966,3.36729582998647,5.39816270151775,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,2
"242",0,3.91202300542815,0,6.63463335786169,7.59135704669855,1.79175946922805,0,0,3.95124371858143,0,1.6094379124341,0,0,0,5.66642668811243,5.68017260901707,4.86753445045558,3.71357206670431,5.82894561761021,1.09861228866811,4.95582705760126,5.72358510195238,2.07944154167984,0,3.52636052461616,0,5.3890717298165,6.59030104819669,3
"243",0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,4.57471097850338,0,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0
"244",6.31896811374643,0,0,0,0,3.91202300542815,0,0,0,0,0,4.76217393479776,0,3.78418963391826,0,0,0,4.34380542185368,0,0,1.09861228866811,0,0,0,0,0,0,0,1
"245",0,0,0,0,0,0,0,0,4.43081679884331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,0,0,4.40671924726425,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,4.969813299576,1
"247",3.2188758248682,0,0.693147180559945,0,0,3.17805383034795,0,0,1.79175946922805,0,0,0,0,0,0,4.98360662170834,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",3.87120101090789,0,0,0,0,4.00733318523247,6.04500531403601,0,0,1.09861228866811,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,0,0,3.29583686600433,0,0,0
"249",0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0
"250",0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0
"251",0.693147180559945,4.20469261939097,0,3.93182563272433,2.484906649788,0,0,0,0,1.09861228866811,0,0,3.25809653802148,0,0,0,0,0,0,0,5.64544689764324,0,0,0,0,0,0,0,1
"252",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,0,0,1.79175946922805,0,0,4.88280192258637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",0.693147180559945,3.58351893845611,0,0,0,0,0,0,0,0,0,0,3.71357206670431,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,5.05624580534831,0,0,0,0,0,0
"256",0,0,5.10594547390058,0,0,1.09861228866811,4.15888308335967,0,0,0,0,3.17805383034795,1.79175946922805,3.95124371858143,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,1
"257",4.17438726989564,0,0,5.17048399503815,4.43081679884331,0,4.30406509320417,4.43081679884331,0,0,0,0,0,3.85014760171006,0,0,7.00306545878646,4.48863636973214,0.693147180559945,0,0,4.76217393479776,0,0,0,5.28826703069454,0,5.39816270151775,0
"258",3.04452243772342,0,0,6.13988455222626,4.17438726989564,0,0,0,4.18965474202643,0,0,0,0,0,0,2.63905732961526,4.30406509320417,0.693147180559945,0,0,5.25749537202778,0,0.693147180559945,0,1.09861228866811,0,0,4.79579054559674,1
"259",0,1.79175946922805,0,0,4.98360662170834,3.46573590279973,0,0.693147180559945,0,0,0,0,0,0,4.21950770517611,6.91869521902047,0,0,4.18965474202643,0,0,0,3.09104245335832,0,0,0,0,2.99573227355399,0
"260",2.94443897916644,4.38202663467388,1.6094379124341,0,0,0,1.79175946922805,0,0,0,0,3.73766961828337,0,0,3.91202300542815,0,0,0,0,5.73009978297357,0,0,0,0,0,0,0,3.3322045101752,0
"261",0,0,2.07944154167984,0,0,0,0,0,4.18965474202643,0,5.25749537202778,0,5.68017260901707,0,4.30406509320417,3.46573590279973,0,0,0,0,3.63758615972639,0,0,2.39789527279837,1.38629436111989,2.484906649788,0,0,1
"262",4.63472898822964,0,0,3.97029191355212,0,6.56807791141198,0,0,0,0,0,1.38629436111989,0,5.59098698051086,6.13556489108174,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0
"263",0,2.30258509299405,0,0,0,1.38629436111989,0,0,2.89037175789616,0,5.17048399503815,0,0,0,0,1.94591014905531,0,0,0,0,0,0.693147180559945,0,0,2.63905732961526,4.04305126783455,0,0,1
"264",3.52636052461616,0,0,2.56494935746154,0,0.693147180559945,3.58351893845611,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,1.09861228866811,0,6.00881318544259,1
"265",0,0.693147180559945,0,5.40717177146012,5.89989735358249,0,0,0,0,0,3.73766961828337,0,0.693147180559945,0,6.61740297797448,0,4.85981240436167,1.6094379124341,4.29045944114839,0,0,3.73766961828337,0,5.70044357339069,0,4.12713438504509,0,0,3
"266",0,0,0,0,0,0,0,0,0,0,0,4.65396035015752,0,0,0,0,0,0,0,0,0,1.79175946922805,5.86078622346587,0,0,0,0,0,1
"267",2.94443897916644,0,0,0,5.12396397940326,0,2.63905732961526,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1
"268",0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,0,0,0,0,0,4.21950770517611,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75257263882563,0,0,0,0,0,0,0,3.25809653802148,0
"271",0,0,0,0,1.6094379124341,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,5.13579843705026,0,0,0,0,0
"272",0,3.46573590279973,0,0,3.04452243772342,0,0,3.85014760171006,0,0,0.693147180559945,0,2.77258872223978,3.40119738166216,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0
"273",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0,0,1.09861228866811,5.19849703126583,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,6.20657592672493,0,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0
"276",0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04305126783455,0,0.693147180559945,0,0
"277",0,0,0,1.09861228866811,0,0,0,0,0,2.484906649788,3.40119738166216,0,4.07753744390572,0,0,0,0,0,0,0,1.38629436111989,1.94591014905531,0,0,0,0,0,0,1
"278",0,5.40267738187228,0,4.95582705760126,3.97029191355212,4.38202663467388,0,0,0,2.07944154167984,0,0.693147180559945,6.15485809401642,0,4.52178857704904,0,3.36729582998647,0,0,0,7.65349490966125,0,0,0.693147180559945,5.71702770140622,0,0,0,8
"279",0.693147180559945,0,2.83321334405622,3.76120011569356,0,0,1.38629436111989,0,0,0,0,0,0.693147180559945,0,5.94017125272043,0,0,0,0,5.74939298590825,0,0,2.07944154167984,0,0,0,0,4.12713438504509,0
"280",0,0,3.76120011569356,0,2.07944154167984,0,3.13549421592915,0,0,0,0,5.04985600724954,0,0.693147180559945,0,0,0,2.19722457733622,0,3.40119738166216,2.19722457733622,0,0,0,0,0,2.94443897916644,0,1
"281",0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,1.6094379124341,4.48863636973214,1.79175946922805,5.00394630594546,5.50125821054473,5.25749537202778,0,1.38629436111989,0,0,2.70805020110221,0,0,0,0,3.25809653802148,0,0,0,4.58496747867057,0,0,0,4
"283",0,0,0,0,0,0,0,0,2.56494935746154,0,3.71357206670431,0,0,0,2.94443897916644,0,0,2.56494935746154,0,1.79175946922805,0,0,4.99721227376411,0,0,0,0,0,0
"284",3.68887945411394,0,0,0,0,3.43398720448515,3.78418963391826,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30444880242198,2.07944154167984,0,0,0,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0
