"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","bug"
"148",5.00394630594546,0,4.77912349311153,0,0,6.21660610108486,3.8286413964891,6.35262939631957,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,1.6094379124341,0,0,3.09104245335832,0,0,0
"149",0,0,0,0,2.94443897916644,0,0,0,0,0,0,3.40119738166216,0,4.70048036579242,3.13549421592915,0,4.00733318523247,0,0,0,0,3.46573590279973,5.36597601502185,0,0,0,3.13549421592915,2
"150",0,0,0,0,3.17805383034795,0,0,0,0,0,0,2.484906649788,0,4.88280192258637,0,0,3.49650756146648,0,0,0,0,0,4.74493212836325,0,0,0,5.50938833662798,0
"151",3.97029191355212,0,0,7.45876269238096,0,0,0.693147180559945,2.89037175789616,4.35670882668959,0,0,0,5.53338948872752,0,3.25809653802148,0,5.28826703069454,1.79175946922805,4.43081679884331,0,0,0,0,0,3.61091791264422,0,0,2
"152",0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,3.09104245335832,3.98898404656427,0,0,0,6.41999492814714,0,0,0,0,0,2.30258509299405,0
"153",2.07944154167984,5.30826769740121,3.66356164612965,0,2.77258872223978,1.09861228866811,3.71357206670431,4.17438726989564,0,0,3.3322045101752,3.91202300542815,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,5.85220247977447,0,0
"154",0,3.13549421592915,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,4.07753744390572,0,3.58351893845611,0,0,0,0,0
"155",3.29583686600433,0,3.66356164612965,0,0,0,5.03043792139244,2.19722457733622,4.91998092582813,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,2.63905732961526,0,3.66356164612965,2
"156",0,0,0,1.09861228866811,1.09861228866811,0,0,1.09861228866811,0,0,0,2.39789527279837,0,0,0,0,0,0,0,4.07753744390572,0,2.484906649788,0,0,0,0.693147180559945,0,0
"157",5.20948615284142,0,2.30258509299405,0,3.89182029811063,0.693147180559945,4.72738781871234,6.58063913728495,0.693147180559945,2.70805020110221,3.49650756146648,3.13549421592915,0,3.36729582998647,0,1.09861228866811,3.29583686600433,0,0,3.3322045101752,0,4.72738781871234,0,0,2.484906649788,1.38629436111989,0,0
"158",1.79175946922805,0,0,0,3.13549421592915,2.07944154167984,0,4.07753744390572,0,6.64768837356333,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0
"159",3.58351893845611,0,3.63758615972639,3.80666248977032,5.42053499927229,0,0,0,0,5.6937321388027,0,6.53233429222235,5.5834963087817,0,5.04985600724954,0,0,0,4.84418708645859,6.22257626807137,0,0,0,0,0,0,3.2188758248682,7
"160",0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,3.76120011569356,0,0,0,0,0.693147180559945,0,0,0,3.25809653802148,0,0,0,0,0
"161",3.66356164612965,0,0,0,0,0,0,1.79175946922805,3.68887945411394,4.14313472639153,0,0,0,0,0,0,4.9416424226093,0,0,0,0,0,3.3322045101752,4.21950770517611,0,0,6.38012253689976,1
"162",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0
"165",5.01063529409626,0,0,0,0,0,0,3.78418963391826,5.05624580534831,2.39789527279837,0,7.61579107203583,5.93224518744801,3.76120011569356,0,2.07944154167984,0,2.30258509299405,0,0,0,0,0,7.00760061395185,0,0,0,4
"166",0,0,0,0,0,0,2.56494935746154,0,0,0,0,4.60517018598809,0,0,0,0,0,0,4.83628190695148,0,0,0,0,0,0,0,0,1
"167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13772705408623,2.83321334405622,5.67675380226828,0,0,0,2.77258872223978,0,0,0,0,0,0
"168",2.83321334405622,0,0,1.94591014905531,0,0,0,4.57471097850338,0,0,4.8283137373023,2.19722457733622,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0,0,2.39789527279837,0,0,0,0,2
"169",0,0,0,0,2.39789527279837,0,0,1.38629436111989,4.52178857704904,0,0,0,0,4.62497281328427,5.17614973257383,0,0,0,0,0,0,2.07944154167984,0,7.55066124310534,0,0,4.30406509320417,1
"170",0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,4.33073334028633,1.94591014905531,0,0,0,1.38629436111989,0,0,0,0,3.80666248977032,6.01126717440416,0,0,0,1
"171",4.18965474202643,0,1.38629436111989,0,0,0,0,0,0,4.49980967033027,0,0,0,3.85014760171006,0,2.56494935746154,5.43372200355424,3.95124371858143,0,0,0,0,4.23410650459726,0,3.52636052461616,0,4.35670882668959,2
"172",6.53524127101366,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.63758615972639,5.4553211153577,4.23410650459726,0,0,0,0,0,4.00733318523247,0,0,4.38202663467388,1
"173",0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,3.17805383034795,0,0,0,1.94591014905531,0,0.693147180559945,0,0,2.56494935746154,0
"174",0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,2.484906649788,4.69134788222914,0,0,0,0
"175",5.30330490805908,0,0,4.38202663467388,4.29045944114839,0,0,4.76217393479776,4.17438726989564,7.59186171488993,4.93447393313069,0,0,4.61512051684126,5.47646355193151,0,0,1.38629436111989,0,7.21744343169653,0,0,1.94591014905531,4.04305126783455,0,3.76120011569356,5.66296048013595,10
"176",0,0,0.693147180559945,0,1.79175946922805,0,0,0,0,0,4.21950770517611,0,0,0,0,0,6.03548143252476,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1.79175946922805,0
"177",0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,4.60517018598809,0,2.94443897916644,3.76120011569356,0,0,0,0,0,4.86753445045558,1.09861228866811,0,0,5.04342511691925,0
"181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,3.2188758248682,0,0,3.63758615972639,0,0,0,0,0
"182",2.63905732961526,0,0,2.39789527279837,0,0,0,0,1.38629436111989,0,2.484906649788,0,0,0,1.94591014905531,0,0,0,2.30258509299405,0,0,0,0,1.09861228866811,0,5.66296048013595,0,0
"183",0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,2.70805020110221,0,0,0,0,0,0,3.76120011569356,0,0,4.29045944114839,0,0,0,0,0
"185",0.693147180559945,2.07944154167984,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,1.09861228866811,0,0,2.63905732961526,2.19722457733622,1.09861228866811,0.693147180559945,0,0.693147180559945,0,0,0
"186",4.66343909411207,0,6.0330862217988,0,7.55747290161475,5.52146091786225,3.55534806148941,3.25809653802148,5.64544689764324,0,2.39789527279837,4.80402104473326,4.20469261939097,0,2.83321334405622,5.24174701505964,5.2257466737132,5.54517744447956,0,6.14418563412565,0,7.49886973397693,6.45047042214418,3.13549421592915,5.07517381523383,0,0,4
"187",0,0,6.03548143252476,0,0,0,0,3.66356164612965,0.693147180559945,0,1.79175946922805,0,0.693147180559945,2.19722457733622,0,0,0,0,1.79175946922805,0,0.693147180559945,0,0,0,0,0,0,1
"188",0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,6.8134445995109,0,0,0,0,0,5.55295958492162,5.08140436498446,0,0,0,0,0,0,0,0
"189",0,0,0,0,4.45434729625351,1.79175946922805,0,2.89037175789616,0.693147180559945,0,0,0,0,3.09104245335832,0,2.99573227355399,0,0,0,4.07753744390572,0,0,4.62497281328427,0,0,0,0,1
"190",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0
"191",0,0,0,0,2.56494935746154,0,0,0,0,0,0,1.38629436111989,0,0,0,0,5.4971682252932,0,0,0,1.38629436111989,0,0,0,0,0,4.35670882668959,1
"192",2.07944154167984,0.693147180559945,0,0,0,0,0,4.62497281328427,0,0,4.17438726989564,2.83321334405622,0,0,0,0,0.693147180559945,0,0,3.25809653802148,0,0,0,0,0,0,0,2
"193",3.52636052461616,2.63905732961526,0,0,0,0,0,0,0,0,0.693147180559945,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,4.14313472639153,0,0,0,1
"194",4.38202663467388,2.07944154167984,0,0,0,0,4.0943445622221,0,4.77068462446567,1.6094379124341,0,0,0,5.83188247728352,1.38629436111989,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1
"195",4.60517018598809,0,0,2.83321334405622,0,0,0,0,0,5.82304589548302,2.19722457733622,2.484906649788,0,0,2.77258872223978,0,1.38629436111989,0,0,0,0,0,4.75359019110636,1.94591014905531,0.693147180559945,6.75460409948796,4.9416424226093,0
"196",0.693147180559945,3.58351893845611,3.43398720448515,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0
"197",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",3.3322045101752,0,0,0,6.63068338564237,0,5.91350300563827,0.693147180559945,4.61512051684126,0,4.34380542185368,0,3.29583686600433,0,0,0,0,0,0,0,0,0,0,0,0,5.07517381523383,0,0
"199",4.70048036579242,0,0,0,0,0,3.3322045101752,0,6.82979373751242,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,1.94591014905531,0,0,0
"200",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85014760171006,0,0,1.79175946922805,0,0,0,0,0
"201",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.68887945411394,0,4.34380542185368,0,0,0.693147180559945,0,3.40119738166216,0,0,2.39789527279837,0,0,0,0,1
"202",2.77258872223978,4.12713438504509,0,0,2.77258872223978,0,0,0,0,0.693147180559945,0,0,0,4.71849887129509,1.09861228866811,1.79175946922805,1.6094379124341,5.0998664278242,0,1.6094379124341,6.52795791762255,3.85014760171006,5.89440283426485,0,0,0.693147180559945,0,2
"203",0,0,4.98360662170834,3.04452243772342,0,0,4.14313472639153,0,3.09104245335832,0,0,0,5.28320372873799,6.48157712927643,0,6.53958595561767,5.46806014113513,2.484906649788,0.693147180559945,0,0,6.69332366826995,5.4510384535657,3.40119738166216,5.82304589548302,0,0,0
"204",0,0,0,2.19722457733622,0,0,0,0.693147180559945,0,1.38629436111989,0,0,2.07944154167984,0,0,0,0,0,4.67282883446191,0,0,0,0,0,0,0.693147180559945,0,1
"205",0,0,0,3.78418963391826,0,0,1.09861228866811,3.3322045101752,3.17805383034795,0,6.79794041297493,5.30330490805908,3.98898404656427,0,0,0,0.693147180559945,0,0,1.09861228866811,1.09861228866811,0,0,0,0,4.17438726989564,0,1
"206",0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77144112313002,0,0,0,0,0,0,1
"207",0.693147180559945,0,0,0,0,0,0,0,0,1.79175946922805,0,4.86753445045558,0,0,0,2.30258509299405,0,1.6094379124341,0,2.19722457733622,0,0,0,1.94591014905531,0,0,0,1
"208",4.84418708645859,0.693147180559945,0,2.56494935746154,0,0,3.29583686600433,3.73766961828337,0,7.11801620446533,5.38449506278909,0,0,0,3.89182029811063,0,0.693147180559945,7.77275271646874,0,5.49306144334055,0,0,0,0,0,0,4.84418708645859,4
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,2.07944154167984,0,0,0,0,0
"210",3.55534806148941,0,0,0,0,0,0,0,0,5.33753807970132,0.693147180559945,0,0,0,0,1.6094379124341,4.30406509320417,0,0,0,0,5.24174701505964,0,0,2.83321334405622,0,0,0
"211",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.89182029811063,0,0,0,0,0,5.74620319054015,0,0.693147180559945,0,0,0,0,0,0,0
"212",3.36729582998647,0,0,0,0,0,4.27666611901606,0,3.13549421592915,0,0,2.484906649788,2.77258872223978,4.12713438504509,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76217393479776,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0
"214",2.89037175789616,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,1.38629436111989,0,0,1.09861228866811,4.07753744390572,0,0,0,1
"215",2.19722457733622,0,0,0,0,0,0,1.09861228866811,1.09861228866811,2.39789527279837,4.62497281328427,3.04452243772342,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,2
"216",0,0,0,0,0,0,0.693147180559945,0,3.3322045101752,0,0,0,0,4.47733681447821,0,5.16478597392351,0,0,0,4.48863636973214,0,4.58496747867057,0,5.02388052084628,0,0,0,2
"217",0,2.19722457733622,0,0,2.30258509299405,3.13549421592915,0,0,0,4.72738781871234,0,0,3.09104245335832,3.25809653802148,0,0,0,4.80402104473326,0,0,0,4.60517018598809,6.15697898558556,1.6094379124341,0,0,0,3
"218",4.59511985013459,2.56494935746154,0,0,4.40671924726425,0,0,0,0,0,3.93182563272433,4.7361984483945,1.38629436111989,4.44265125649032,0,3.98898404656427,0,0,4.43081679884331,0,0,5.49306144334055,5.47227067367148,0,0,2.77258872223978,0.693147180559945,2
"219",2.94443897916644,4.40671924726425,0,0,0,0,3.04452243772342,0,0,0,4.69134788222914,3.68887945411394,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,1
"220",4.55387689160054,0,3.29583686600433,0,1.38629436111989,0,0,0,0,0,0,4.38202663467388,0,1.94591014905531,0,0,2.56494935746154,0,0,4.4188406077966,5.40267738187228,4.29045944114839,4.70048036579242,0,0,0,2.07944154167984,0
"221",0,2.19722457733622,0,3.73766961828337,1.94591014905531,0,2.94443897916644,2.19722457733622,2.99573227355399,0,0,0,0,4.65396035015752,2.484906649788,0,0,0,0,0,6.37331978957701,0,0,0,3.93182563272433,0,0,1
"222",3.73766961828337,0,6.28785856016178,0.693147180559945,0,5.45958551414416,0,4.62497281328427,0,0,0,0,0,0,0,0.693147180559945,5.31320597904179,4.9416424226093,0,0,0,0,0,0,0,0,1.79175946922805,3
"223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23644196282995,0,5.59842195899838,0,0,4.35670882668959,0,0,0,0,0,0,0
"224",0,2.30258509299405,0,0,0,0,0,0,0,0,0.693147180559945,0,3.52636052461616,2.484906649788,0,1.79175946922805,0,0,0,5.12989871492307,0,0,0,0,0,2.56494935746154,0,1
"225",0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",3.36729582998647,0,0,3.76120011569356,0,0,4.34380542185368,3.87120101090789,4.04305126783455,2.89037175789616,7.42892719480227,5.11799381241676,0,0,1.6094379124341,0,0,0,0,5.20948615284142,3.04452243772342,4.30406509320417,0,0,0,4.17438726989564,0,4
"227",0,4.27666611901606,0,0,0,0.693147180559945,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,0,0
"228",1.94591014905531,0,1.94591014905531,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,3.68887945411394,0,0,0,0,0
"229",0,0,0,0,3.71357206670431,0,0,2.56494935746154,2.89037175789616,0.693147180559945,2.63905732961526,0,0,6.09807428216624,3.91202300542815,2.484906649788,0,0,0,1.09861228866811,0,0,5.6021188208797,5.75890177387728,0,0,5.17048399503815,3
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,0,0,2.63905732961526,0,0,0,0,0
"231",0,1.79175946922805,0,0,1.6094379124341,0,0,1.09861228866811,0,0,0,0,0,0,2.77258872223978,0,0,0,0,1.38629436111989,0,0,0,0,0,3.09104245335832,0,0
"232",5.33753807970132,0,0,0,0,0,5.5834963087817,0,0,0,2.484906649788,0,0,0,1.09861228866811,4.71849887129509,4.81218435537242,0,0,0,0,0,0,0,1.94591014905531,0,0,0
"233",1.09861228866811,0,0,0,0,0,0,2.77258872223978,2.39789527279837,0,0,0,0,3.3322045101752,0,0,2.19722457733622,0,0,0,0,4.99043258677874,0,4.54329478227,0,0,0,0
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0
"235",0,0,0,0,5.23644196282995,1.79175946922805,1.38629436111989,0.693147180559945,0,3.93182563272433,1.38629436111989,0,0,5.97126183979046,0,0,3.93182563272433,3.71357206670431,0,4.60517018598809,2.19722457733622,0,6.5510803350434,5.03043792139244,0,0,3.36729582998647,2
"236",0,0,0,3.66356164612965,0,0,0,0,0,0,0,3.71357206670431,0,4.4188406077966,0,0,0,0,5.605802066296,0,0,0,0,0,4.12713438504509,0,0,1
"237",0,0,0,0,0,0,2.70805020110221,0,1.94591014905531,0,0,5.04985600724954,0,2.70805020110221,0,0,0,0,1.09861228866811,0,0,0,2.89037175789616,0,0,0,0,1
"238",0,4.0943445622221,3.04452243772342,5.44241771052179,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,4.98360662170834,0,0,0,0,0,0,0,0,1
"239",0,0,0,0,2.83321334405622,0,0,0,0,4.20469261939097,5.17614973257383,2.89037175789616,0,0,2.89037175789616,0,0,2.94443897916644,0,5.03695260241363,0,0.693147180559945,0,0,0,0,0,1
"240",0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,3.58351893845611,0,0,3.49650756146648,0,0,0,4.46590811865458,0
"241",0,0,2.484906649788,5.65948221575962,0,0,4.11087386417331,0,0,0,0,0,0,0,0,0,0,1.38629436111989,4.56434819146784,0,0,0,0,0,0,0,0,2
"242",2.83321334405622,0,0,6.22059017009974,6.10702288774225,0.693147180559945,0,3.04452243772342,3.29583686600433,5.34233425196481,0,0,0,6.34212141872115,3.36729582998647,0,6.0330862217988,0,4.69134788222914,5.4380793089232,2.07944154167984,4.90527477843843,6.71052310945243,4.59511985013459,3.40119738166216,4.4188406077966,7.39756153552405,3
"243",0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,4.72738781871234,0,0,0,0
"244",5.8348107370626,0,5.73334127689775,0,0,0,1.94591014905531,0,1.6094379124341,0,5.15905529921453,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,3.71357206670431,0,0,0,0,0
"246",0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,5.16478597392351,0,0,0.693147180559945,0,0,0,0,2.70805020110221,0,3.93182563272433,1
"247",2.484906649788,0,0,0,0.693147180559945,0,0,0,3.71357206670431,0,0.693147180559945,0,0,0,3.98898404656427,0,2.30258509299405,0,0,0,0,0,0,4.43081679884331,0,0,0,0
"248",3.3322045101752,0,1.79175946922805,0,0,0,6.22653666928747,3.2188758248682,2.89037175789616,0,3.49650756146648,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0.693147180559945,0,0,0
"250",0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0
"251",0,0,0,3.8286413964891,0,0,0,0,0,0,0,0,4.71849887129509,0,3.2188758248682,0,0,0,2.30258509299405,4.92725368515721,0,0,0,0,4.71849887129509,0,0,1
"252",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,3.91202300542815,0,0,4.33073334028633,0,0,0,0,0
"254",0.693147180559945,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,0,0,0,0,0,0,0
"255",0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03695260241363,0,3.17805383034795,0,0,0,2.07944154167984,0,0,0,0,1.79175946922805,0
"256",0,0,0,0,0,0,0,0,0,3.66356164612965,4.31748811353631,3.2188758248682,0,0,0.693147180559945,0,0,5.16478597392351,0,0,0,0,0,0,0,0,0,1
"257",4.31748811353631,0,5.08140436498446,0,5.63478960316925,4.34380542185368,2.19722457733622,5.89164421182577,0,1.09861228866811,0,0,0,2.94443897916644,0,0,6.94985645500077,0,0,0,0,4.79579054559674,0,0.693147180559945,4.65396035015752,0,0,0
"258",4.02535169073515,0,0,5.99645208861902,5.17048399503815,0,0,0.693147180559945,0,2.07944154167984,0,0,0,0,2.07944154167984,0,4.55387689160054,1.6094379124341,0,5.13579843705026,1.38629436111989,0,0,0,0,0,4.58496747867057,1
"259",0,1.09861228866811,0,0,5.13579843705026,0,5.12989871492307,0,0,0,0,0,0,6.73933662735717,0,0,4.02535169073515,0,0,0,0,3.25809653802148,0,4.62497281328427,0,0,0,0
"260",0,6.20657592672493,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.79175946922805,0
"261",0,1.94591014905531,0,0,0,0,3.09104245335832,0,0,0,0,5.95842469302978,0,2.77258872223978,0,0,0,2.19722457733622,0,4.35670882668959,0,1.6094379124341,0,1.94591014905531,5.27299955856375,1.38629436111989,0,1
"262",5.92157841964382,0,3.63758615972639,1.09861228866811,0,0,5.03695260241363,3.68887945411394,3.97029191355212,3.71357206670431,4.49980967033027,0,0,6.75110146893676,0.693147180559945,0,2.30258509299405,0,0,0,0,2.83321334405622,0,0,0,0,0,0
"263",0,0,0,0,0,0,0,0,1.09861228866811,0,0,5.18738580584075,2.89037175789616,2.56494935746154,0,2.07944154167984,0,0,0,0,1.38629436111989,0,0,0,4.12713438504509,0,0,1
"264",0,0,1.94591014905531,0,0,0,3.80666248977032,0,3.13549421592915,0,0,0,0,0,0,0,0,4.11087386417331,0,1.09861228866811,0,0,0,0,0,0,5.91079664404053,1
"265",0,0,0,5.02388052084628,4.39444915467244,0,0,2.83321334405622,3.43398720448515,0,0,4.33073334028633,0,6.68210859744981,4.07753744390572,4.65396035015752,3.97029191355212,0,0,0,0,3.89182029811063,6.22257626807137,0,4.20469261939097,0,0,3
"266",0,0,0,0,0,0,0,0,0,0,4.56434819146784,1.6094379124341,0,0,0,5.8406416573734,1.6094379124341,0,0,0,0,2.56494935746154,0,0,0,0.693147180559945,0,1
"267",3.36729582998647,0,3.29583686600433,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,4.24849524204936,0,0,3.80666248977032,0.693147180559945,2.39789527279837,0,0,1
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0
"269",0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,2.484906649788,0,0,0,0,0,0,3.97029191355212,0,0,0,0.693147180559945,0
"270",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,3.13549421592915,0,0,0,5.74939298590825,0,0,0.693147180559945,0,0,0,0
"271",0,0,1.38629436111989,1.6094379124341,0,0,0,3.25809653802148,2.484906649788,2.484906649788,0,0.693147180559945,0,0,0,4.17438726989564,0,0,0,0,0,0,4.81218435537242,0,0.693147180559945,0,0,0
"272",1.79175946922805,0,2.83321334405622,0,0,3.09104245335832,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,3.46573590279973,4.02535169073515,0,0,0,0,0,0,0,0
"273",0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,4.52178857704904,0,0,0,0,0,0.693147180559945,2.39789527279837,0,0,2.99573227355399,0,0,2.30258509299405,0,0,0,0,2.63905732961526,0,0,0,0,0,6.289715570909,0,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0
"276",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.99573227355399,0,0,0,0,0,4.46590811865458,1.09861228866811,0,0,0,0,0,0,0,0
"277",1.09861228866811,0,0,0.693147180559945,0,0,0,0,2.39789527279837,0,0,0,0,1.79175946922805,0,1.79175946922805,0,0,0.693147180559945,0,0,0,1.09861228866811,4.43081679884331,0,0,0,1
"278",3.85014760171006,0,0,6.59987049921284,4.20469261939097,0,0,0,3.89182029811063,1.38629436111989,0,3.2188758248682,7.40062057737113,3.3322045101752,5.94017125272043,0,0,0,5.50938833662798,5.07517381523383,0,4.45434729625351,0,0,3.89182029811063,0,0,8
"279",0,6.3491389913798,0,0,0,0,0,3.40119738166216,1.94591014905531,0,0,0,1.38629436111989,2.19722457733622,1.94591014905531,2.83321334405622,4.18965474202643,0,0,0.693147180559945,4.4188406077966,0,0,0,0,0,3.61091791264422,0
"280",0,4.82028156560504,0,0,0,0,3.93182563272433,0,0,0,3.93182563272433,3.76120011569356,0,0,1.94591014905531,0,0,1.6094379124341,0,0,2.70805020110221,0,0,0,0,0,0.693147180559945,1
"281",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0
"282",0,0,0,0,2.07944154167984,1.38629436111989,0,0,0,5.50125821054473,0,2.83321334405622,0,0,0,0,0,4.69134788222914,3.49650756146648,5.43372200355424,0,0,0,5.2040066870768,0,0,0,4
"283",0.693147180559945,0,0,0,0,0,0,1.6094379124341,0,0,0,2.99573227355399,0,0,2.89037175789616,0,4.51085950651685,0,0,0,3.13549421592915,0,4.26267987704132,2.484906649788,0,0,0,0
"284",4.24849524204936,0,1.38629436111989,0,0,0,0,0,1.94591014905531,0,0,1.38629436111989,0,2.39789527279837,0,6.22653666928747,0,4.18965474202643,0,0,0,0,2.63905732961526,0,0,0,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0.693147180559945,0,0,0,0,0,0,3.25809653802148,0.693147180559945,0,0,0,1
"287",3.13549421592915,0,3.17805383034795,0,0,0,2.99573227355399,0,0,0,4.31748811353631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0
