file,V1,V2,V3,V4,V5,bug,loc,bf,hcm
org::eclipse::osgi::internal::resolver::ImportPackageSpecificationImpl,0,0,6.200509174,0,0,1,4.859812404,6,12.9885
org::eclipse::osgi::framework::internal::core::FilteredSourcePackage,0,0,5.075173815,3.610917913,2.63905733,1,4.204692619,3,6.16292
org::eclipse::osgi::internal::resolver::NativeCodeSpecificationImpl,3.135494216,0,6.070737728,1.098612289,0,1,4.770684624,4,3.68818
org::osgi::framework::BundleEvent,5.049856007,5.560681631,3.258096538,0,3.258096538,1,2.48490665,4,8.82648
org::eclipse::osgi::internal::baseadaptor::BundleUninstall,0,0,0,0,5.141663557,0,3.091042453,1,1.5526
org::eclipse::osgi::internal::resolver::NativeCodeDescriptionImpl,3.80666249,0,6.021023349,0,0,2,4.96284463,1,0
org::eclipse::osgi::internal::baseadaptor::BaseStorage,4.65396035,4.890349128,6.013715156,6.144185634,8.357493813,3,6.948897222,18,20.3646
org::eclipse::osgi::framework::internal::protocol::bundleresource::Handler,0,0,0,4.025351691,4.727387819,0,3.135494216,3,6.22636
org::osgi::framework::Version,6.658011046,0,4.143134726,0,0,1,4.875197323,3,6.87477
xfriends::test2::Activator,0,0,1.945910149,0,4.356708827,0,2.772588722,1,0
org::eclipse::osgi::storagemanager::ManagedOutputStream,3.091042453,0,0.693147181,1.098612289,5.424950017,1,3.63758616,2,3.24068
org::eclipse::osgi::baseadaptor::loader::ClasspathEntry,4.204692619,0,0,0,4.890349128,0,3.218875825,2,4.04276
org::eclipse::osgi::framework::internal::core::Util,6.342121419,3.218875825,0,3.044522438,0,0,4.605170186,1,3.36934
osgi::lazystart::LazyInclude2,0,0,0,0,3.091042453,0,1.386294361,1,0
chain::test::a::AChain,0,0,0,2.197224577,0,0,0,1,0
org::eclipse::osgi::internal::resolver::ReadOnlyState,4.077537444,0,5.869296913,0,3.295836866,1,4.744932128,13,16.3188
substitutes::y::Iy,1.098612289,0.693147181,0,0,0,0,0,1,0
client1::multiple::exports::Activator,0,0,3.688879454,0,4.584967479,0,3.295836866,1,0
org::eclipse::osgi::internal::module::ResolverImport,0.693147181,0,4.343805422,0,0,0,2.890371758,3,6.42741
org::eclipse::osgi::framework::internal::protocol::NullURLStreamHandlerService,1.386294361,3.135494216,0,5.141663557,0,0,3.433987204,0,3.36934
org::eclipse::osgi::framework::internal::core::FilteredServiceListener,5.023880521,5.081404365,0,0,0,1,4.007333185,2,4.65896
org::eclipse::core::runtime::adaptor::EclipseLog,4.043051268,4.584967479,0,7.100027167,6.782192056,0,6.052089169,18,14.3621
org::eclipse::osgi::internal::baseadaptor::StateManager,2.48490665,4.110873864,5.880532986,1.791759469,6.364750757,1,4.744932128,4,5.64169
org::eclipse::osgi::baseadaptor::HookRegistry,5.840641657,0,0.693147181,0,6.928537818,0,4.976733742,4,5.67634
org::eclipse::osgi::service::security::TrustEngine,4.477336814,1.098612289,3.688879454,5.998936562,0,0,2.833213344,3,2.28372
org::eclipse::osgi::framework::internal::core::BundleLoaderProxy,2.079441542,3.295836866,6.456769656,0,3.951243719,1,5.075173815,16,17.541
org::eclipse::osgi::util::ManifestElement,7.273092596,1.609437912,5.361292166,0.693147181,2.079441542,0,5.552959585,5,9.68165
org::eclipse::osgi::framework::internal::core::RegisteredPolicy,0.693147181,0,5.398162702,0,4.094344562,1,4.465908119,3,4.27148
org::eclipse::osgi::framework::eventmgr::ListenerQueue,5.648974238,0,0,0.693147181,5.38907173,1,3.871201011,1,6.81721
org::eclipse::core::runtime::internal::adaptor::EclipseStorageHook,0,0,6.204557763,6.28785856,6.856461985,3,5.908082938,5,7.23456
org::osgi::service::url::AbstractURLStreamHandlerService,4.836281907,0,0,5.814130532,0,1,3.36729583,1,4.35837
org::eclipse::osgi::framework::internal::core::OSGi,0,4.718498871,2.079441542,0,4.442651256,1,3.465735903,0,6.12239
test1::Activator,0,0,0,0,3.931825633,0,1.945910149,1,0
nativetest::a1::Activator,0,2.197224577,0.693147181,0,4.094344562,0,2.302585093,1,0
org::eclipse::osgi::internal::signedcontent::SignedContentFile,0,0,0,5.805134969,2.302585093,0,4.043051268,1,0
org::eclipse::equinox::launcher::JNIBridge,0,0,0,5.159055299,4.248495242,0,4.553876892,4,4.53581
org::eclipse::core::runtime::internal::adaptor::MessageHelper,1.945910149,2.890371758,4.262679877,4.276666119,0,0,3.36729583,0,0
substitutes::x::Bx,1.386294361,0,0,0,0,0,0,1,0
org::eclipse::osgi::framework::internal::core::ConditionalPermissions,4.382026635,6.357842267,3.135494216,0,1.609437912,0,5.003946306,8,9.10093
legacy::lazystart::c::excluded::b::CBExcluded,0,0,0,0,1.945910149,0,0,1,0
org::eclipse::osgi::internal::module::GenericConstraint,0,0,4.691347882,0,0,0,3.258096538,2,1.03146
org::eclipse::osgi::framework::internal::core::NullPackageSource,0,0,4.615120517,2.197224577,0.693147181,1,3.465735903,1,7.55094
org::eclipse::osgi::internal::resolver::StateImpl,3.091042453,3.828641396,8.142063283,0,0,8,6.559615237,46,30.7015
org::eclipse::osgi::internal::service::security::KeyStoreTrustEngine,3.912023005,0,4.290459441,6.403574198,4.605170186,0,5.18178355,4,2.95723
org::osgi::service::condpermadmin::BundleSignerCondition,5.342334252,3.688879454,0,3.761200116,0.693147181,1,2.63905733,3,7.35911
chain::test::a::Activator,0,0,0,0,3.951243719,0,1.945910149,1,0
org::eclipse::osgi::framework::internal::core::BundleFragment,0,6.035481433,5.220355825,0,5.38907173,4,5.231108617,7,9.22487
org::eclipse::osgi::framework::internal::core::BundleURLConnection,0,0,0,4.33073334,5.075173815,0,4.276666119,2,4.83075
org::eclipse::osgi::framework::internal::protocol::StreamHandlerFactory,2.772588722,4.290459441,0,6.350885717,2.772588722,1,4.812184355,9,14.9282
org::eclipse::osgi::framework::internal::protocol::MultiplexingContentHandler,0,0,0,4.17438727,0,0,2.48490665,1,1.27192
org::eclipse::osgi::framework::internal::core::ParentPolicy,0,0,2.197224577,2.833213344,3.17805383,1,2.564949357,1,0
org::eclipse::osgi::framework::internal::core::Tokenizer,5.231108617,0,0,0,1.098612289,0,4.564348191,1,1.80545
org::eclipse::osgi::framework::eventmgr::EventManager,6.177944114,4.990432587,0,1.098612289,6.253828812,2,3.688879454,5,9.77668
legacy::lazystart::a::Activator,0,2.079441542,0,0,3.80666249,0,1.945910149,1,0
org::eclipse::osgi::internal::baseadaptor::AdaptorMsg,1.098612289,0,0.693147181,3.610917913,4.663439094,0,0,2,6.45874
thread::locktest::Activator,0,0,0,0,4.753590191,0,3.091042453,1,0
legacy::lazystart::FalseExceptionLegacy1,0.693147181,0,0,0,3.401197382,0,1.609437912,1,0
legacy::lazystart::c::excluded::a::CAExcluded,0,0,0,0,1.791759469,0,0,1,0
org::eclipse::osgi::framework::internal::protocol::bundleentry::Handler,0,0,0,3.091042453,4.564348191,0,2.48490665,2,6.22636
org::eclipse::core::runtime::internal::adaptor::CachedManifest,1.098612289,0,4.976733742,5.049856007,5.257495372,0,4.682131227,6,6.36008
org::eclipse::osgi::signedcontent::InvalidContentException,4.406719247,0,0,3.496507561,2.397895273,0,2.397895273,3,2.28372
org::eclipse::osgi::framework::internal::core::FilterImpl,8.326274787,3.871201011,0,0,0,5,6.9117473,5,13.1284
org::eclipse::osgi::internal::resolver::ExportPackageDescriptionImpl,0,0,5.894402834,0.693147181,0,1,4.510859507,4,8.36608
host::multiple::exports::PublicClass1,0,0,1.791759469,0,0,0,0,1,0
org::eclipse::osgi::internal::provisional::service::security::AuthorizationEngine,4.110873864,4.17438727,0,4.584967479,3.970291914,1,3.044522438,1,0
org::eclipse::osgi::internal::signedcontent::DigestedInputStream,2.944438979,0,0,5.631211782,4.804021045,0,4.060443011,1,0
org::eclipse::osgi::internal::resolver::StateBuilder,4.820281566,1.609437912,7.966586698,0,0,2,6.248042875,21,19.6679
org::eclipse::core::runtime::internal::stats::ClassStats,2.48490665,1.098612289,1.945910149,0,5.214935758,0,4.17438727,1,1.80545
host::multiple::exports::PrivateClass1,0,0,1.791759469,0,0,0,0,1,0
org::eclipse::osgi::internal::resolver::BundleSpecificationImpl,0,0,4.624972813,0,0,1,3.258096538,1,5.0342
org::eclipse::osgi::framework::internal::core::ConditionalPermissionAdminImpl,4.955827058,6.152732695,0,0,4.219507705,0,4.762173935,6,9.696
org::eclipse::osgi::framework::internal::core::ReferenceInputStream,0,2.708050201,0,1.791759469,3.496507561,0,2.302585093,1,1.80545
osgi::lazystart::a::Activator,0,0,0,0,3.951243719,0,1.945910149,1,0
org::eclipse::osgi::internal::signedcontent::DNChainMatching,7.301147806,0.693147181,0,2.397895273,0,0,5.572154032,1,0
org::eclipse::core::runtime::internal::adaptor::EclipseAdaptorMsg,0,4.204692619,3.988984047,5.455321115,4.418840608,0,0,2,4.65956
org::eclipse::osgi::internal::baseadaptor::BaseClassLoadingHook,3.610917913,0,0,2.772588722,6.06610809,1,4.369447852,3,5.27095
org::eclipse::osgi::baseadaptor::bundlefile::NestedDirBundleFile,0,0,0,3.970291914,4.934473933,1,3.63758616,2,4.04276
org::eclipse::osgi::framework::launcher::Launcher,5.38907173,6.216606101,0,5.929589143,4.304065093,1,5.303304908,4,13.0076
org::eclipse::osgi::framework::internal::core::ServiceReferenceImpl,5.141663557,5.993961427,4.919980926,1.386294361,2.708050201,1,4.762173935,4,7.69165
org::eclipse::osgi::baseadaptor::bundlefile::FileBundleEntry,2.833213344,0,0,2.944438979,4.770684624,0,3.295836866,2,4.04276
fragment::test::attach::host::a::Activator,0,0,0,0,3.988984047,0,1.945910149,1,0
org::osgi::util::tracker::ServiceTracker,7.621195163,7.001245622,0.693147181,1.609437912,0,1,5.655991811,8,11.9562
org::eclipse::osgi::framework::internal::core::BundleRepository,2.772588722,0.693147181,5.993961427,2.833213344,0.693147181,1,4.718498871,3,9.88616
org::eclipse::osgi::internal::module::ResolverBundle,0,0,7.696667082,0,0,1,6.242223265,18,26.2611
substitutes::x::Mx,1.386294361,0,0,0,0,0,0,1,0
substitutes::q::BFq,1.386294361,0,0,0,0,0,0,1,0
org::eclipse::osgi::internal::baseadaptor::BaseStorageHook,0.693147181,2.708050201,4.477336814,5.587248658,7.159291905,4,5.80814249,10,14.9649
