"","V1","V2","V3","bug","loc","bf","hcm"
"371",4.30406509320417,0,0,0,2.63905732961526,0,2.67407
"372",4.91265488573605,3.97029191355212,0,0,3.17805383034795,0,0
"373",0,0,5.81413053182507,1,3.66356164612965,5,7.31651
"374",3.49650756146648,0,6.67708346124714,0,4.95582705760126,4,9.64939
"375",4.64439089914137,4.49980967033027,3.09104245335832,0,4.30406509320417,1,0.938338
"376",0,0,7.27100853828099,0,5.5834963087817,10,17.2681
"377",0,0,4.31748811353631,0,2.484906649788,1,1.26735
"378",6.1779441140506,0,1.94591014905531,0,3.61091791264422,6,11.0402
"379",4.53259949315326,0,5.74620319054015,0,3.58351893845611,4,1.76352
"380",0,0.693147180559945,5.06890420222023,0,3.8286413964891,2,2.31429
"381",4.18965474202643,0,5.87773578177964,0,4.35670882668959,2,4.43735
"382",0,3.52636052461616,3.8286413964891,0,2.83321334405622,2,4.52366
"383",6.30261897574491,0,5.40717177146012,0,3.93182563272433,1,3.03811
"384",3.87120101090789,0,5.04342511691925,0,3.29583686600433,1,2.88097
"385",0,6.73933662735717,0,0,6.46925031679577,1,1.35264
"386",2.99573227355399,0.693147180559945,5.38449506278909,0,3.49650756146648,3,6.78032
"387",0,0,7.45876269238096,1,5.70711026474888,6,5.96254
"388",4.38202663467388,0,4.76217393479776,0,3.49650756146648,2,2.46006
"389",4.4188406077966,1.09861228866811,5.58724865840025,0,3.97029191355212,3,3.87796
"390",0,0,3.55534806148941,0,0,1,0.792859
"391",4.60517018598809,0,0,0,3.43398720448515,0,2.61865
"392",5.65948221575962,2.77258872223978,0,0,4.06044301054642,0,1.31187
"393",5.98645200528444,0,0,0,3.55534806148941,3,5.37625
"394",5.4249500174814,0,4.79579054559674,0,4.31748811353631,3,5.69695
"395",4.74493212836325,0,0,0,2.83321334405622,0,0
"396",0,0,4.45434729625351,0,2.07944154167984,2,3.64676
"397",4.36944785246702,0,1.38629436111989,0,2.39789527279837,2,3.90708
"398",0,0,2.63905732961526,0,0,1,0.792859
"399",0,7.1770187659099,0,0,6.61740297797448,1,1.35264
"400",2.07944154167984,4.66343909411207,6.00881318544259,0,5.12989871492307,1,4.7258
"401",0,4.93447393313069,4.77912349311153,0,3.63758615972639,2,4.50164
"402",0,0,5.36129216570943,0,1.94591014905531,1,5.59993
"403",4.97673374242057,6.2709884318583,5.04985600724954,0,5.66988092298052,0,0
"404",4.07753744390572,0,6.2709884318583,1,3.29583686600433,2,3.95872
"405",5.42053499927229,3.61091791264422,2.484906649788,0,3.63758615972639,2,0.96755
"406",0,6.71052310945243,0,0,6.42324696353352,1,1.35264
"407",3.63758615972639,0,4.07753744390572,0,0.693147180559945,1,4.04167
"408",3.97029191355212,0,4.35670882668959,0,3.25809653802148,0,4.06683
"409",5.18738580584075,0,3.29583686600433,0,4.15888308335967,0,2.67407
"410",3.89182029811063,0,6.36475075685191,0,5.02388052084628,3,4.66519
"411",4.93447393313069,0,0,0,3.17805383034795,1,4.72472
"412",4.65396035015752,3.58351893845611,3.63758615972639,0,2.56494935746154,1,1.17486
"413",1.6094379124341,0,5.79605775076537,0,3.46573590279973,5,5.97302
"414",5.78074351579233,5.63835466933375,0,0,3.58351893845611,0,0
"415",3.3322045101752,3.29583686600433,4.48863636973214,0,3.8286413964891,1,1.18032
"416",6.57228254269401,6.92755790627832,0,0,6.18001665365257,0,0
"417",4.969813299576,3.55534806148941,2.19722457733622,0,3.29583686600433,1,1.45269
"418",3.52636052461616,0,4.9416424226093,0,3.66356164612965,0,2.94415
"419",4.70953020131233,0,0,0,2.70805020110221,2,3.37826
"420",7.16006920759613,2.30258509299405,4.04305126783455,0,5.59471137960184,1,1.50087
"421",5.07517381523383,3.13549421592915,0,0,3.40119738166216,0,1.25878
"422",2.56494935746154,0,4.99043258677874,0,1.94591014905531,1,5.5834
"423",0.693147180559945,0,5.71373280550937,0,3.61091791264422,3,3.93677
"424",0,6.93049476595163,0,0,6.62539236800796,1,1.35264
"425",7.08002649992259,2.63905732961526,5.19849703126583,0,4.48863636973214,2,12.0175
"426",3.68887945411394,0,5.91079664404053,0,2.94443897916644,1,2.76207
"427",6.15485809401642,0,0,0,4.31748811353631,2,2.5991
"428",6.19440539110467,0,5.63478960316925,0,4.92725368515721,3,6.26449
"429",0.693147180559945,0,3.85014760171006,0,0,1,0.792859
"430",6.2709884318583,0,3.58351893845611,1,4.14313472639153,8,9.37718
"431",5.28320372873799,0,2.30258509299405,0,3.29583686600433,1,4.40689
"432",5.37063802812766,0.693147180559945,3.25809653802148,0,4.20469261939097,0,0
"433",6.69703424766648,0,0,0,4.81218435537242,6,4.91412
"434",3.93182563272433,0,5.46806014113513,0,4.15888308335967,2,1.38982
"435",0,0,6.90173720665657,0,5.47646355193151,2,1.54522
"436",5.42053499927229,1.38629436111989,2.56494935746154,0,3.49650756146648,1,5.74047
"437",4.79579054559674,3.36729582998647,0,0,3.13549421592915,0,0
"438",6.59987049921284,0,0,0,4.95582705760126,2,3.4997
"439",0.693147180559945,0,4.63472898822964,0,1.38629436111989,1,0.792859
"440",3.73766961828337,0,4.8283137373023,0,3.93182563272433,1,1.18716
"441",4.52178857704904,1.09861228866811,6.09356977004514,1,3.58351893845611,2,2.52346
"442",4.71849887129509,0,6.61338421837956,0,4.51085950651685,4,9.68386
"443",0,0,4.30406509320417,0,1.38629436111989,2,1.15014
"444",0,0,4.24849524204936,0,2.56494935746154,2,2.32375
"445",6.07764224334903,0,5.08140436498446,0,4.45434729625351,1,3.67974
"446",4.06044301054642,0,7.14361760270412,1,3.2188758248682,9,16.8684
"447",4.71849887129509,0,5.20948615284142,0,4.11087386417331,1,0.60098
"448",0,0,3.40119738166216,0,0,1,0.792859
"449",4.64439089914137,4.69134788222914,0,0,3.8286413964891,1,3.28866
"450",4.18965474202643,0,7.57044325205737,1,5.80814248998044,24,25.5769
"451",0,0,3.89182029811063,0,2.30258509299405,1,2.88097
"452",2.89037175789616,0,3.43398720448515,0,2.99573227355399,0,0
"453",4.48863636973214,0,1.94591014905531,0,2.30258509299405,0,2.99495
"454",5.75890177387728,5.97888576490112,3.13549421592915,0,5.32300997913841,4,4.52366
"455",0,7.05703698169789,0,0,6.29341927884648,1,1.35264
"456",2.484906649788,0,4.78749174278205,0,0,0,4.31109
"457",4.49980967033027,0,5.48479693349065,0,2.56494935746154,2,2.41614
"458",6.22455842927536,4.21950770517611,7.39572160860205,0,5.8171111599632,2,3.07326
"459",4.93447393313069,4.38202663467388,5.36597601502185,0,4.20469261939097,2,1.17973
"460",1.38629436111989,3.04452243772342,4.89783979995091,0,3.8286413964891,1,3.81886
"461",4.38202663467388,0,3.09104245335832,0,3.04452243772342,1,2.54988
"462",4.38202663467388,4.34380542185368,0,0,0,0,1.64243
"463",3.80666248977032,4.29045944114839,3.36729582998647,0,2.99573227355399,1,3.28866
"464",2.99573227355399,0,5.24702407216049,0,4.06044301054642,1,2.36108
"465",4.76217393479776,0,0,0,2.77258872223978,2,2.71012
"466",0,0,5.29831736654804,0,4.06044301054642,3,6.64038
"467",3.68887945411394,0,6.62007320653036,0,4.94875989037817,2,3.64568
"468",0,0,4.83628190695148,1,2.63905732961526,5,3.17313
"469",3.97029191355212,0,3.43398720448515,0,1.38629436111989,0,2.29636
"470",4.53259949315326,0,5.08759633523238,0,2.94443897916644,4,5.88673
"471",0,0,6.92264389147589,1,5.24702407216049,2,1.54522
"472",4.75359019110636,4.95582705760126,4.35670882668959,0,4.27666611901606,0,3.12296
"473",2.94443897916644,4.04305126783455,5.10594547390058,0,3.61091791264422,2,2.40151
"474",5.28826703069454,0,6.35088571671474,0,4.62497281328427,1,0.60098
"475",0,0,4.53259949315326,1,2.89037175789616,1,0.788836
"476",1.6094379124341,0,8.12266802334641,4,3.13549421592915,32,26.0888
"477",4.45434729625351,3.97029191355212,4.84418708645859,0,3.13549421592915,2,3.41583
"478",5.31811999384422,1.6094379124341,2.484906649788,0,2.30258509299405,0,2.60998
"479",5.66642668811243,2.70805020110221,0,0,4.06044301054642,0,1.03163
"480",0.693147180559945,2.07944154167984,7.6004023345004,1,6.14846829591765,14,11.3676
"481",0,0,4.40671924726425,0,1.94591014905531,1,1.35264
"482",0,0,6.45362499889269,1,4.76217393479776,1,0.792859
"483",5.33271879326537,0,2.30258509299405,0,2.484906649788,0,5.87959
"484",2.19722457733622,0,4.21950770517611,0,0,1,0.792859
"485",5.54126354515843,4.39444915467244,5.57215403217776,1,4.76217393479776,3,5.76219
"486",2.94443897916644,3.46573590279973,4.81218435537242,0,2.94443897916644,3,4.90018
"487",4.54329478227,1.79175946922805,4.969813299576,2,1.94591014905531,1,1.25985
"488",2.56494935746154,0,6.27852142416584,0,4.57471097850338,2,1.54522
"489",3.3322045101752,0,6.09807428216624,0,4.48863636973214,1,6.17458
"490",5.4380793089232,0.693147180559945,2.07944154167984,0,3.52636052461616,0,0
"491",0,0,7.52725591937378,3,5.76832099579377,20,18.3422
"492",0,7.90581031265893,0,0,7.61726781362835,1,1.35264
"493",6.73221070646721,2.70805020110221,5.19295685089021,0,5.24174701505964,0,1.43177
"494",0,0,4.33073334028633,0,2.07944154167984,1,0.792859
"495",3.98898404656427,2.07944154167984,0,0,1.94591014905531,0,1.64243
"496",5.24174701505964,2.19722457733622,4.33073334028633,0,4.04305126783455,1,3.9126
"497",0,0,5.28826703069454,0,2.99573227355399,1,2.1402
"498",5.55295958492162,0,0,0,3.68887945411394,3,3.67948
"499",4.20469261939097,0,6.26149168432104,0,4.58496747867057,4,8.43595
"500",0,0,6.36990098282823,3,4.74493212836325,19,14.0755
"501",6.96979066990159,4.07753744390572,5.66642668811243,0,5.47227067367148,2,8.26847
"502",4.90527477843843,0,0,0,3.09104245335832,0,1.25878
"503",0,0,3.2188758248682,0,1.38629436111989,1,1.09884
"504",5.23110861685459,0,4.93447393313069,0,4.40671924726425,1,3.05437
"505",0,0,6.12249280951439,0,3.2188758248682,7,10.3263
"506",6.32793678372919,4.07753744390572,2.94443897916644,0,3.80666248977032,1,2.88097
"507",0,3.29583686600433,3.95124371858143,0,2.30258509299405,1,3.28866
"508",4.43081679884331,5.11799381241676,6.00388706710654,0,4.89034912822175,8,11.2928
"509",5.31811999384422,0,6.65286302935335,0,4.0943445622221,4,8.49681
"510",4.62497281328427,3.43398720448515,5.36129216570943,0,4.35670882668959,3,2.57416
"511",6.1779441140506,0.693147180559945,3.25809653802148,1,4.59511985013459,4,4.10964
"512",0,0,4.52178857704904,0,2.63905732961526,1,0.792859
"513",0,0,5.35658627467201,0,3.63758615972639,1,0.792859
"514",4.65396035015752,0,0,0,2.70805020110221,1,3.66829
"515",6.0591231955818,0,7.10167597161944,0,5.96357934361845,2,1.54522
"516",4.96284463025991,0,4.81218435537242,0,4.36944785246702,2,6.52069
"517",3.71357206670431,0,6.67456139181443,1,4.94875989037817,6,14.6136
"518",4.23410650459726,0,5.93489419561959,0,4.46590811865458,3,4.63934
"519",5.62040086571715,2.484906649788,3.55534806148941,0,3.95124371858143,0,0
"520",5.73979291217923,7.47873482556787,4.12713438504509,0,6.53233429222235,1,1.17515
"521",4.45434729625351,0,0,0,3.09104245335832,2,2.35699
"522",4.68213122712422,1.09861228866811,5.11198778835654,1,4.27666611901606,1,0.938338
"523",3.68887945411394,0,0,0,1.6094379124341,2,2.35699
"524",2.39789527279837,0,1.09861228866811,0,1.79175946922805,1,4.57123
"525",1.79175946922805,0,5.4971682252932,0,4.04305126783455,2,1.54522
"526",3.52636052461616,0,5.74300318780948,0,3.52636052461616,1,0.60098
"527",4.14313472639153,0,0,0,2.56494935746154,1,2.82217
"528",5.01063529409626,0,5.08140436498446,0,3.71357206670431,2,3.30197
"529",0,0,5.29330482472449,1,4.02535169073515,1,0.788836
"530",2.63905732961526,0,5.88887795833288,0,4.31748811353631,3,5.80413
"531",6.53813982376767,0.693147180559945,0,0,4.40671924726425,1,1.18716
"532",7.95682712209011,0,0,0,7.31654817718298,1,1.41194
"533",0,2.19722457733622,4.07753744390572,0,2.94443897916644,0,2.58836
"534",0,0,4.56434819146784,0,2.83321334405622,1,0.792859
"535",6.88448665204278,0,5.4510384535657,0,4.99721227376411,5,12.9419
"536",0,3.71357206670431,3.71357206670431,0,1.94591014905531,1,3.28866
"537",3.13549421592915,0,6.24027584517077,0,4.83628190695148,1,0.792859
"538",3.43398720448515,3.43398720448515,0,0,2.94443897916644,1,3.28866
"539",0,0,7.13169851046691,4,5.69035945432406,9,9.24384
"540",2.484906649788,0,5.72031177660741,0,3.68887945411394,3,3.93677
"541",0,0,5.57972982598622,0,3.68887945411394,3,7.82654
"542",4.55387689160054,3.49650756146648,5.40717177146012,0,4.57471097850338,2,1.39384
"543",5.59098698051086,0,0,0,3.71357206670431,3,4.42816
"544",3.25809653802148,3.3322045101752,5.12989871492307,0,3.25809653802148,1,1.17486
"545",5.16478597392351,0.693147180559945,6.06145691892802,0,4.969813299576,2,3.6711
"546",3.87120101090789,0,6.04737217904628,0,4.20469261939097,1,1.25985
"547",3.76120011569356,0,9.60541838719786,9,7.87511928104029,81,39.6054
"548",3.29583686600433,0,5.37527840768417,0,4.11087386417331,1,4.17914
"549",4.30406509320417,0,0,0,1.79175946922805,1,2.49732
"550",5.50125821054473,5.8171111599632,0,0,5.37989735354046,0,1.97962
"551",6.15485809401642,0,6.90975328164481,0,5.59842195899838,5,4.9693
"552",0,0,5.61677109766657,0,3.40119738166216,1,1.26735
"553",6.1463292576689,2.19722457733622,0,0,4.47733681447821,0,1.03163
"554",7.9355873855892,0,4.60517018598809,0,5.62401750618734,2,3.59553
"555",2.89037175789616,1.79175946922805,0,0,1.6094379124341,0,4.11562
"556",7.00215595440362,1.6094379124341,5.13579843705026,0,5.6021188208797,1,7.62066
"557",2.56494935746154,0,3.46573590279973,0,2.30258509299405,0,0
"558",4.45434729625351,0,1.6094379124341,0,2.39789527279837,1,4.23349
"559",4.59511985013459,4.54329478227,5.64190707093811,0,4.64439089914137,3,4.75056
"560",0,7.24064969425547,0,0,6.82979373751242,1,1.35264
"561",6.04263283368238,0,5.84932477994686,0,3.78418963391826,2,2.58708
"562",0,6.12249280951439,0,0,5.5834963087817,1,1.35264
"563",5.46806014113513,3.63758615972639,6.51323011091231,0,5.29831736654804,0,1.25878
"564",2.89037175789616,2.19722457733622,7.67647364638916,4,5.7268477475872,21,19.5286
"565",1.09861228866811,0,6.52502965784346,1,3.2188758248682,2,5.96744
"566",0,3.29583686600433,3.95124371858143,0,2.484906649788,1,3.28866
"567",0,0,6.26339826259162,0,4.85981240436167,3,5.5234
"568",6.64898455002478,0,5.19295685089021,0,4.30406509320417,6,16.8048
"569",3.93182563272433,2.63905732961526,4.00733318523247,0,3.25809653802148,0,2.60998
"570",5.46383180502561,2.19722457733622,0,0,4.33073334028633,0,1.31187
"571",4.66343909411207,0,4.91265488573605,0,4.34380542185368,1,7.41088
"572",5.5834963087817,0,7.87625888230323,1,6.1527326947041,3,4.35401
"573",4.93447393313069,0.693147180559945,3.55534806148941,0,3.63758615972639,1,10.3086
"574",3.66356164612965,0,3.58351893845611,0,2.30258509299405,2,4.50602
"575",4.43081679884331,0,2.99573227355399,0,2.30258509299405,4,5.52249
"576",2.07944154167984,0,4.98360662170834,0,3.73766961828337,4,5.63409
"577",3.04452243772342,4.64439089914137,5.52545293913178,0,4.23410650459726,7,7.54956
"578",6.17170059741091,0,6.6052979209482,0,5.17614973257383,0,0
"579",4.48863636973214,4.12713438504509,4.74493212836325,0,3.76120011569356,1,4.3615
"580",5.43372200355424,0,5.6970934865054,0,4.77068462446567,2,2.65048
"581",6.87832646829133,2.19722457733622,8.01102337918644,1,5.4249500174814,6,16.8263
"582",0,0,4.90527477843843,0,3.09104245335832,1,0.60098
"583",3.52636052461616,0,6.45204895443723,1,3.04452243772342,3,5.92561
"584",4.61512051684126,0,5.57594910314632,0,4.34380542185368,5,6.8389
"585",2.77258872223978,4.30406509320417,3.68887945411394,0,3.36729582998647,1,3.28866
"586",7.00124562206948,4.65396035015752,5.57215403217776,0,5.59098698051086,1,1.18716
"587",5.87211778947542,5.4380793089232,0,0,3.29583686600433,0,0
"588",4.29045944114839,0.693147180559945,0,0,1.94591014905531,0,1.64243
"589",5.26785815906333,0,5.86078622346587,0,4.12713438504509,0,0
"590",0,7.18992217074581,0,0,6.81124437860129,1,1.35264
"591",4.91998092582813,0,0,0,3.91202300542815,1,3.14666
"592",4.90527477843843,0,4.4188406077966,0,3.25809653802148,2,9.97613
"593",6.69208374250663,2.484906649788,0.693147180559945,0,3.89182029811063,6,10.68
"594",3.98898404656427,0,5.65248918026865,0,2.83321334405622,2,8.13453
"595",0,0,4.55387689160054,0,1.6094379124341,2,5.42599
"596",0,0,5.84643877505772,0,4.27666611901606,1,0.60098
"597",3.63758615972639,0,4.31748811353631,0,3.40119738166216,1,0.792859
"598",4.02535169073515,0,6.33150184989369,0,2.83321334405622,6,10.3467
"599",0,0,3.61091791264422,0,0,1,0.792859
"600",4.58496747867057,0,0,0,2.99573227355399,0,0
"601",0,0,4.21950770517611,0,2.83321334405622,2,2.6029
"602",0,0,3.17805383034795,0,1.38629436111989,0,1.64243
"603",4.59511985013459,0,0,0,3.17805383034795,0,4.11562
"604",6.31535800152233,3.17805383034795,3.61091791264422,0,5.11799381241676,1,5.48549
"605",0,0,4.99721227376411,0,3.09104245335832,1,1.26735
"606",5.88610403145016,0,1.38629436111989,0,2.70805020110221,0,0
"607",4.44265125649032,0,0.693147180559945,0,2.70805020110221,1,4.12294
"608",3.61091791264422,4.85203026391962,3.85014760171006,0,3.71357206670431,1,3.28866
"609",4.4188406077966,4.85203026391962,0.693147180559945,0,3.71357206670431,1,3.28866
"610",3.71357206670431,0,6.11589212548303,0,4.38202663467388,2,3.69563
"611",0,1.38629436111989,4.12713438504509,0,2.83321334405622,0,1.64243
"612",4.00733318523247,0,4.89034912822175,0,3.52636052461616,1,1.05147
"613",2.07944154167984,0,6.73340189183736,0,5.11799381241676,2,1.54522
"614",1.79175946922805,3.43398720448515,4.23410650459726,0,2.83321334405622,1,1.23854
"615",4.02535169073515,0,2.77258872223978,0,2.56494935746154,0,3.22194
"616",5.48063892334199,0,4.76217393479776,0,3.87120101090789,2,4.71817
"617",4.77068462446567,0,2.63905732961526,0,3.2188758248682,0,0
"618",1.38629436111989,5.27811465923052,5.25227342804663,0,4.24849524204936,1,3.28866
"619",0,0,3.8286413964891,0,1.6094379124341,0,1.64243
"620",5.48893772615669,0,4.77068462446567,0,4.38202663467388,0,3.0742
"621",5.39362754635236,1.09861228866811,0,0,2.30258509299405,0,1.31187
"622",3.40119738166216,0,6.78219205600679,0,4.74493212836325,5,9.59891
"623",2.83321334405622,0.693147180559945,5.79301360838414,0,3.80666248977032,3,3.93677
"624",0,4.00733318523247,5.83773044716594,0,4.20469261939097,8,9.35438
"625",3.43398720448515,0,1.09861228866811,0,1.79175946922805,0,3.0352
"626",2.83321334405622,3.66356164612965,0,0,2.39789527279837,1,3.28866
"627",7.68340368105383,1.09861228866811,0,0,6.94793706861497,9,10.2371
"628",4.0943445622221,5.82008293035236,0,0,3.73766961828337,0,0
"629",2.484906649788,0,3.97029191355212,0,2.83321334405622,0,0
"630",8.45998771764546,2.94443897916644,5.17614973257383,1,6.9177056098353,18,23.6331
"631",5.08759633523238,0,5.06890420222023,0,4.59511985013459,11,13.5448
"632",4.89783979995091,0,4.77912349311153,0,4.23410650459726,7,9.10209
"633",3.09104245335832,0,4.98360662170834,0,3.58351893845611,2,2.6029
"634",5.27299955856375,3.17805383034795,0,0,3.49650756146648,2,2.35699
"635",4.70953020131233,7.71824095195932,0.693147180559945,0,6.7428806357919,0,0
"636",4.70048036579242,3.49650756146648,6.42324696353352,0,4.9416424226093,3,3.75035
"637",4.0943445622221,6.1779441140506,5.82304589548302,0,5.04342511691925,2,3.00249
"638",1.09861228866811,0,6.0282785202307,0,4.39444915467244,1,0.792859
"639",2.39789527279837,0,4.87519732320115,0,3.29583686600433,1,2.99256
"640",4.29045944114839,0,5.0998664278242,0,4.48863636973214,1,3.81886
"641",5.00394630594546,0,4.82028156560504,0,3.68887945411394,2,2.35
