"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","bug","loc","bf","hcm"
"147",0,0,0,0,0,0,0,1.09861228866811,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,1,0.792859
"148",0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,7.53208814354172,0,0,0,0,0,0,0,3.3322045101752,0,0,0.693147180559945,0,0,0,2.39789527279837,3.04452243772342,0,0.693147180559945,0,0,0,0,0,0,0,0,0,6.36990098282823,0,1.03163
"149",1.09861228866811,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,0,4.76217393479776,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,3.97029191355212,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,1,0.60098
"150",0,0,0,0,0,0,0,0,0,0,6.62804137617953,0,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42053499927229,1,2.5984
"151",1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,0,4.51085950651685,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.17805383034795,1.79175946922805,1.09861228866811,0,1.09861228866811,0,1.94591014905531,3.43398720448515,0,0,2.99573227355399,0,0,0,0,0,0,2.56494935746154,0,0,0,0,3.29583686600433,1,2.88097
"152",2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,0,0,0,0,4.24849524204936,3.85014760171006,1.09861228866811,0,0,0,3.93182563272433,1.38629436111989,0,0,0,2.83321334405622,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,1.38629436111989,4.30406509320417,0,3.91202300542815,2,2.62755
"153",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23417717974985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,3.25809653802148,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77764659363512,1,1.35264
"154",0,2.56494935746154,3.09104245335832,0,2.39789527279837,0,0,0,1.6094379124341,0,0,0,0,3.61091791264422,0,5.79909265446053,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.71357206670431,0,0,0,4.71849887129509,0,4.24849524204936,0,0,0,0,0,4.35670882668959,3,3.70195
"155",0,0,0,0,0,0,0,4.8283137373023,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,3.36729582998647,0,3.3322045101752,0,1.39276
"156",0.693147180559945,2.07944154167984,0,0,0.693147180559945,0,0,2.484906649788,0,0,0,0,1.79175946922805,0,0,0,0,0,0,5.04342511691925,0,0,0,1.09861228866811,0,0,5.7037824746562,4.65396035015752,0,6.60123011872888,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,2.19722457733622,1.09861228866811,0,4.89034912822175,0,0,0,1.09861228866811,2.63905732961526,2.56494935746154,0,0,2.30258509299405,3.13549421592915,0,0,0,2.77258872223978,0,0,0,0,0,0,0,1,3.91202300542815,7,16.2091
"157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4848765899397,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96032362914884,1,1.35264
"158",0,0,0,0,3.29583686600433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,1.64243
"159",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.484906649788,0,0,4.47733681447821,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,3.49650756146648,1,4.92899
"160",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,0,4.60517018598809,0,0,4.00733318523247,0,3.13549421592915,0,2.42975
"161",0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.68887945411394,0,0,0.693147180559945,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.792859
"162",0,1.38629436111989,0.693147180559945,0.693147180559945,0,0,0.693147180559945,3.17805383034795,0,0,0,2.63905732961526,1.09861228866811,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.95124371858143,0,0,1.79175946922805,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,3.80666248977032,1,3.2211
"163",0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.19722457733622,3.66356164612965,5.27811465923052,0,5.74620319054015,0,0,0,3.97029191355212,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.70805020110221,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,3.71357206670431,3.93182563272433,0,2.39789527279837,0,4.11087386417331,0,1.6094379124341,0.693147180559945,5.35185813347607,0,4.95582705760126,4,7.57455
"164",0,1.38629436111989,0,0,0,0,0,0,0,0,0,5.27299955856375,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,1,0.792859
"165",4.29045944114839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,2.70805020110221,1,2.88097
"166",5.19849703126583,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,0,2.99573227355399,2.77258872223978,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,5.40267738187228,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,4.90527477843843,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,1.79175946922805,2,5.27595
"167",0,3.85014760171006,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.40671924726425,0,4.39444915467244,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0,0,0,3.63758615972639,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1,3.95124371858143,2,1.70353
"168",0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,4.34380542185368,3.25809653802148,0,1.38629436111989,0,0,4.12713438504509,4.20469261939097,0,2.56494935746154,0.693147180559945,0,0,1.6094379124341,2.30258509299405,0,0,0,4.38202663467388,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.15888308335967,0,0,0,0,0,0,3.63758615972639,0,0,3.3322045101752,0,4.26267987704132,0,0.740259
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,3.87120101090789,0,0,0,0,1.38629436111989,0,2.58969
"170",0,0,1.6094379124341,0,0,2.30258509299405,0,0,0,0,0,0,4.00733318523247,0,0,3.8286413964891,0,0,4.57471097850338,0,0,1.6094379124341,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0.693147180559945,0,0,0,0,0,0,4.17438726989564,0.693147180559945,0,0,0,0,1.38629436111989,2.30258509299405,1.38629436111989,0,0,0,3.17805383034795,0,4.17438726989564,1,1.17486
"171",0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,4.15888308335967,0,0,0,0,4.70048036579242,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,1.09861228866811,0,0,0,4.74493212836325,0,0,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0,0,0,0,4.30406509320417,2,1.74444
"172",0,0,0,0,0,0,0,0,0,3.2188758248682,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,1.09884
"173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,3.29583686600433,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,2.19722457733622,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.99573227355399,1,3.23668
"174",1.09861228866811,0.693147180559945,0,0,0,0,3.85014760171006,0,0,3.09104245335832,0,2.07944154167984,0,1.09861228866811,0,0,0,0,0,0,0,4.14313472639153,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1.38629436111989,0,1.6094379124341,0,5.17048399503815,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0.693147180559945,0,0.693147180559945,5.23644196282995,0,0,0,0,0,1,3.43398720448515,2,1.72811
"175",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,2.77258872223978,0,0,3.2188758248682,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49980967033027,0,0,4.00733318523247,0,0,4.90527477843843,0,3.89182029811063,2,4.46352
"176",0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,2.484906649788,0,0,2.94443897916644,0,0,0,4.18965474202643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,4.46590811865458,0,0.693147180559945,0,0,3.49650756146648,3,7.97841
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,6.84906628263346,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0.693147180559945,0.693147180559945,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11198778835654,2,6.26048
"178",0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82894561761021,0,0,2.07944154167984,0,3.78418963391826,0,0,0,1.38629436111989,0,0.693147180559945,0,0,4.20469261939097,1.38629436111989,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.73766961828337,0,4.39444915467244,0.693147180559945,0,4.59511985013459,0,0
"179",0,0,0,0,1.6094379124341,2.83321334405622,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,5.56452040732269,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,0,0,0,4.89783979995091,1,3.2211
"180",2.484906649788,1.09861228866811,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0.693147180559945,1.38629436111989,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,1.94591014905531,1.79175946922805,5.23110861685459,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.33073334028633,0,2.67407
"181",0,0,2.77258872223978,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,2.89037175789616,4.88280192258637,0,1.38629436111989,0,4.60517018598809,4.33073334028633,4.65396035015752,0,4.4188406077966,1.79175946922805,0,0,2.56494935746154,0,0,0,4.11087386417331,1.09861228866811,1.6094379124341,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,6.78105762593618,0,3.29583686600433,2.30258509299405,2.07944154167984,0,0,0,3.8286413964891,0,0,4.12713438504509,0,0,0,1.94591014905531,0,2.19722457733622,0,6.73221070646721,0,1.09861228866811,0,5.8664680569333,0,5.65599181081985,0,1.43177
"182",0,0,0,0,0,0,0,0,0,0,0,5.30330490805908,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46573590279973,1,0.792859
"183",0.693147180559945,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,4.17438726989564,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.99573227355399,0,0
"184",0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,2.19722457733622,0,0,1.38629436111989,0,0,1.09861228866811,1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,1.6094379124341,0,0,0,1.09861228866811,1.38629436111989,0,0,5.04342511691925,0,3.85014760171006,2,4.63879
"185",1.38629436111989,1.09861228866811,0,0,2.99573227355399,1.09861228866811,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.8286413964891,0,0,0,0,0,0,0,1.79175946922805,0,0,0,3.3322045101752,0,4.35670882668959,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,0,1.09861228866811,0,3.85014760171006,2,5.55317
"186",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.45434729625351,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,2,2.76004
"187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,1,1.17515
"188",1.38629436111989,0,0,0,0,2.83321334405622,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,2,1.39384
"189",0,0,0,0,0,0,0,0,0,5.4249500174814,0,2.30258509299405,0,0,0,1.38629436111989,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,7.61283103040736,0,0,0,0,0,0,4.49980967033027,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.15905529921453,0,0,0,0,0,0,0,0,5.24702407216049,13,18.28
"190",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.70048036579242,0,0,0.693147180559945,0,0,0,0,0,0,7.23128700432762,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82437367004309,1,1.35264
"191",0,0,0,0,4.70048036579242,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,3.36729582998647,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.63905732961526,0,0
"192",4.04305126783455,0,0,0,0,0,0,3.2188758248682,0,0,0,2.77258872223978,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,4.38202663467388,0,0,0,4.89034912822175,0,0,0,0,0,0,0,0,0,0,0,3.52636052461616,1.38629436111989,4.9416424226093,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.04452243772342,6,9.29826
"193",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,2.70805020110221,0,2.07944154167984,0,0,6.03787091992214,0,0,4.31748811353631,0,0,0,0,0,0,0,4.55387689160054,1,3.87029
"194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,0,0,0,0,0,0,7.47760424319759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33073334028633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16703787691222,1,1.35264
"195",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.09104245335832,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,5.36129216570943,0,0,0,0,0,4.35670882668959,0,0,0,0,0,3.43398720448515,8,11.1794
"196",0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,1.33267
"197",1.09861228866811,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,1.6094379124341,2.30258509299405,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,3.2188758248682,0,0,1.94591014905531,0,0.693147180559945,0,0.693147180559945,3.17805383034795,0.693147180559945,0,0,6.22851100359118,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,5.14749447681345,0,0
"198",0,0,0,0,0,0,0,2.70805020110221,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,1.09861228866811,0,0,0,0,2.99573227355399,0.693147180559945,0,0,0,1.09861228866811,0,0,6.88346258641309,0,0,0,1.09861228866811,0,0,2.94443897916644,0,0,0,0,1,5.37527840768417,16,19.4587
"199",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41164605185504,0,0,2.94443897916644,0,0,0,0,4.06044301054642,0,0,0,0,0,2.89037175789616,0,4.23410650459726,0,2.67407
"200",0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0.693147180559945,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,6.12905021006055,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,4,7.46875
"201",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.64439089914137,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,2.07944154167984,0,0,0,4.14313472639153,0,2.56494935746154,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.39789527279837,2,4.01909
"202",0,0,0,0,0,0,2.07944154167984,0,0,2.484906649788,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,0,0,4.71849887129509,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,1.26735
"203",0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,3.13549421592915,0,0,0.693147180559945,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,5.16478597392351,0.693147180559945,2.19722457733622,0,2.484906649788,0,4.15888308335967,4,6.54006
"204",6.03548143252476,0,1.94591014905531,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.34380542185368,3.58351893845611,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,2.19722457733622,0,0,0,0,0.693147180559945,3.71357206670431,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,2.77258872223978,0,0,0,0,0,0,4.49980967033027,2,4.67638
"205",0,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,1.09861228866811,0,0,4.64439089914137,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,4.64439089914137,0,0,0,0,0,8.07184314960916,0,0,2.19722457733622,0,0,0,0,3.98898404656427,0.693147180559945,1.38629436111989,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,1.09861228866811,0,0,0,0,0,4.64439089914137,0,6.71295620067707,0,2.52248
"206",0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,4.29045944114839,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,0,2.07944154167984,0,1.64243
"207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,4.21950770517611,0,7.66949525100769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04737217904628,4,3.50218
"208",0,0.693147180559945,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,3.95124371858143,0,0,0,6.27476202124194,0,0,0,0,0,0,2.07944154167984,1.09861228866811,0,0,0,0,0,2.07944154167984,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,1.38629436111989,0,0,0,4.30406509320417,1,1.17515
"209",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,3.76120011569356,0,0,2.19722457733622,0.693147180559945,2.89037175789616,0,0,0,0,0,3.49650756146648,0,1.64243
"210",0,0,0,0,0,0,0,0,0,0,0,4.35670882668959,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,1,0.792859
"211",0,0,0,0,0,4.9416424226093,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.67282883446191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.49650756146648,3,4.10317
"212",0,0,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0,0,0,5.34710753071747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2.39789527279837,0,0,4.59511985013459,0,0,0,6.35957386867238,1.38629436111989,0,1.38629436111989,0,1,4.71849887129509,4,10.1352
