"","V1","V2","bug","loc","bf","hcm"
"426",0,6.01126717440416,0,2.94443897916644,1,2.76207
"427",5.69035945432406,5.17048399503815,0,4.31748811353631,2,2.5991
"428",5.19295685089021,6.38012253689976,0,4.92725368515721,3,6.26449
"429",0.693147180559945,3.85014760171006,0,0,1,0.792859
"430",6.04025471127741,4.97673374242057,1,4.14313472639153,8,9.37718
"431",2.99573227355399,5.23110861685459,0,3.29583686600433,1,4.40689
"432",5.09375020080676,4.36944785246702,0,4.20469261939097,0,0
"433",6.43294009273918,5.24174701505964,0,4.81218435537242,6,4.91412
"434",0,5.65948221575962,0,4.15888308335967,2,1.38982
"435",0,6.90173720665657,0,5.47646355193151,2,1.54522
"436",0,5.48479693349065,0,3.49650756146648,1,5.74047
"437",4.77068462446567,3.46573590279973,0,3.13549421592915,0,0
"438",6.26909628370626,5.33753807970132,0,4.95582705760126,2,3.4997
"439",0,4.64439089914137,0,1.38629436111989,1,0.792859
"440",0.693147180559945,5.10594547390058,0,3.93182563272433,1,1.18716
"441",0,6.2841341610708,1,3.58351893845611,2,2.52346
"442",0,6.75227037614174,0,4.51085950651685,4,9.68386
"443",0,4.30406509320417,0,1.38629436111989,2,1.15014
"444",0,4.24849524204936,0,2.56494935746154,2,2.32375
"445",0,6.39024066706535,0,4.45434729625351,1,3.67974
"446",0,7.18765716411496,1,3.2188758248682,9,16.8684
"447",0,5.68357976733868,0,4.11087386417331,1,0.60098
"448",0,3.40119738166216,0,0,1,0.792859
"449",4.91998092582813,4.33073334028633,0,3.8286413964891,1,3.28866
"450",2.39789527279837,7.59839932932396,1,5.80814248998044,24,25.5769
"451",0.693147180559945,3.87120101090789,0,2.30258509299405,1,2.88097
"452",0,3.87120101090789,0,2.99573227355399,0,0
"453",0,4.55387689160054,0,2.30258509299405,0,2.99495
"454",6.43615036836943,4.70048036579242,0,5.32300997913841,4,4.52366
"455",7.05703698169789,0,0,6.29341927884648,1,1.35264
"456",0,4.87519732320115,0,0,0,4.31109
"457",0,5.79909265446053,0,2.56494935746154,2,2.41614
"458",5.41610040220442,7.58882987830781,0,5.8171111599632,2,3.07326
"459",4.78749174278205,5.74300318780948,0,4.20469261939097,2,1.17973
"460",2.63905732961526,4.969813299576,0,3.8286413964891,1,3.81886
"461",1.6094379124341,4.57471097850338,0,3.04452243772342,1,2.54988
"462",0,5.04985600724954,0,0,0,1.64243
"463",4.51085950651685,4.00733318523247,0,2.99573227355399,1,3.28866
"464",0,5.34233425196481,0,4.06044301054642,1,2.36108
"465",4.07753744390572,4.07753744390572,0,2.77258872223978,2,2.71012
"466",0,5.29831736654804,0,4.06044301054642,3,6.64038
"467",0,6.67076632084587,0,4.94875989037817,2,3.64568
"468",0,4.83628190695148,1,2.63905732961526,5,3.17313
"469",0,4.4188406077966,0,1.38629436111989,0,2.29636
"470",0,5.53733426701854,0,2.94443897916644,4,5.88673
"471",0,6.92264389147589,1,5.24702407216049,2,1.54522
"472",4.65396035015752,5.4380793089232,0,4.27666611901606,0,3.12296
"473",2.63905732961526,5.42053499927229,0,3.61091791264422,2,2.40151
"474",0,6.64639051484773,0,4.62497281328427,1,0.60098
"475",0,4.53259949315326,1,2.89037175789616,1,0.788836
"476",1.38629436111989,8.12296471523406,4,3.13549421592915,32,26.0888
"477",4.20469261939097,5.28826703069454,0,3.13549421592915,2,3.41583
"478",1.6094379124341,5.37063802812766,0,2.30258509299405,0,2.60998
"479",5.71042701737487,0.693147180559945,0,4.06044301054642,0,1.03163
"480",2.56494935746154,7.59839932932396,1,6.14846829591765,14,11.3676
"481",0,4.40671924726425,0,1.94591014905531,1,1.35264
"482",0,6.45362499889269,1,4.76217393479776,1,0.792859
"483",0,5.37527840768417,0,2.484906649788,0,5.87959
"484",0,4.33073334028633,0,0,1,0.792859
"485",4.65396035015752,6.20050917404269,1,4.76217393479776,3,5.76219
"486",0.693147180559945,5.14166355650266,0,2.94443897916644,3,4.90018
"487",3.61091791264422,5.32787616878958,2,1.94591014905531,1,1.25985
"488",0,6.30078579466324,0,4.57471097850338,2,1.54522
"489",0,6.15697898558556,0,4.48863636973214,1,6.17458
"490",5.15905529921453,4.17438726989564,0,3.52636052461616,0,0
"491",0,7.52725591937378,3,5.76832099579377,20,18.3422
"492",7.90581031265893,0,0,7.61726781362835,1,1.35264
"493",4.40671924726425,6.85751406254539,0,5.24174701505964,0,1.43177
"494",0,4.33073334028633,0,2.07944154167984,1,0.792859
"495",4.07753744390572,1.09861228866811,0,1.94591014905531,0,1.64243
"496",2.99573227355399,5.53338948872752,0,4.04305126783455,1,3.9126
"497",0,5.28826703069454,0,2.99573227355399,1,2.1402
"498",4.69134788222914,5.01063529409626,0,3.68887945411394,3,3.67948
"499",0,6.38012253689976,0,4.58496747867057,4,8.43595
"500",0,6.36990098282823,3,4.74493212836325,19,14.0755
"501",6.15060276844628,6.84800527457636,0,5.47227067367148,2,8.26847
"502",4.65396035015752,3.43398720448515,0,3.09104245335832,0,1.25878
"503",0,3.2188758248682,0,1.38629436111989,1,1.09884
"504",2.83321334405622,5.73334127689775,0,4.40671924726425,1,3.05437
"505",0,6.12249280951439,0,3.2188758248682,7,10.3263
"506",5.66988092298052,5.84932477994686,0,3.80666248977032,1,2.88097
"507",3.09104245335832,4.04305126783455,0,2.30258509299405,1,3.28866
"508",3.98898404656427,6.39859493453521,0,4.89034912822175,8,11.2928
"509",0,6.88550967003482,0,4.0943445622221,4,8.49681
"510",4.24849524204936,5.61677109766657,0,4.35670882668959,3,2.57416
"511",3.63758615972639,6.15485809401642,1,4.59511985013459,4,4.10964
"512",0,4.52178857704904,0,2.63905732961526,1,0.792859
"513",0,5.35658627467201,0,3.63758615972639,1,0.792859
"514",0.693147180559945,4.64439089914137,0,2.70805020110221,1,3.66829
"515",5.18178355029209,7.28892769452126,0,5.96357934361845,2,1.54522
"516",0,5.57972982598622,0,4.36944785246702,2,6.52069
"517",0,6.72383244082121,1,4.94875989037817,6,14.6136
"518",1.38629436111989,6.09356977004514,0,4.46590811865458,3,4.63934
"519",5.02388052084628,5.13579843705026,0,3.95124371858143,0,0
"520",7.61972421378267,4.64439089914137,0,6.53233429222235,1,1.17515
"521",4.04305126783455,3.40119738166216,0,3.09104245335832,2,2.35699
"522",3.58351893845611,5.48063892334199,1,4.27666611901606,1,0.938338
"523",3.40119738166216,2.39789527279837,0,1.6094379124341,2,2.35699
"524",0,2.56494935746154,0,1.79175946922805,1,4.57123
"525",2.19722457733622,5.48479693349065,0,4.04305126783455,2,1.54522
"526",0,5.84354441703136,0,3.52636052461616,1,0.60098
"527",3.58351893845611,3.3322045101752,0,2.56494935746154,1,2.82217
"528",0,5.73657229747919,0,3.71357206670431,2,3.30197
"529",0,5.29330482472449,1,4.02535169073515,1,0.788836
"530",0,5.92425579741453,0,4.31748811353631,3,5.80413
"531",6.16120732169508,5.3890717298165,0,4.40671924726425,1,1.18716
"532",7.95682712209011,0,0,7.31654817718298,1,1.41194
"533",1.38629436111989,4.15888308335967,0,2.94443897916644,0,2.58836
"534",0,4.56434819146784,0,2.83321334405622,1,0.792859
"535",0,7.09754885061479,0,4.99721227376411,5,12.9419
"536",3.73766961828337,3.68887945411394,0,1.94591014905531,1,3.28866
"537",1.94591014905531,6.2709884318583,0,4.83628190695148,1,0.792859
"538",3.29583686600433,3.55534806148941,0,2.94443897916644,1,3.28866
"539",0,7.13169851046691,4,5.69035945432406,9,9.24384
"540",0,5.75574221358691,0,3.68887945411394,3,3.93677
"541",0,5.57972982598622,0,3.68887945411394,3,7.82654
"542",4.39444915467244,5.59471137960184,0,4.57471097850338,2,1.39384
"543",5.23110861685459,4.40671924726425,0,3.71357206670431,3,4.42816
"544",0,5.39816270151775,0,3.25809653802148,1,1.17486
"545",0,6.40357419793482,0,4.969813299576,2,3.6711
"546",0,6.1527326947041,0,4.20469261939097,1,1.25985
"547",2.07944154167984,9.60777330838708,9,7.87511928104029,81,39.6054
"548",0.693147180559945,5.48479693349065,0,4.11087386417331,1,4.17914
"549",0,4.30406509320417,0,1.79175946922805,1,2.49732
"550",6.36302810354046,0,0,5.37989735354046,0,1.97962
"551",2.39789527279837,7.28756064030972,0,5.59842195899838,5,4.9693
"552",0,5.61677109766657,0,3.40119738166216,1,1.26735
"553",5.91079664404053,4.67282883446191,0,4.47733681447821,0,1.03163
"554",7.6004023345004,6.79794041297493,0,5.62401750618734,2,3.59553
"555",2.63905732961526,2.30258509299405,0,1.6094379124341,0,4.11562
"556",6.20859002609663,6.65415252018322,0,5.6021188208797,1,7.62066
"557",0,3.78418963391826,0,2.30258509299405,0,0
"558",0,4.49980967033027,0,2.39789527279837,1,4.23349
"559",3.95124371858143,6.04500531403601,0,4.64439089914137,3,4.75056
"560",7.24064969425547,0,0,6.82979373751242,1,1.35264
"561",4.90527477843843,6.45047042214418,0,3.78418963391826,2,2.58708
"562",6.12249280951439,0,0,5.5834963087817,1,1.35264
"563",3.61091791264422,6.81454289725996,0,5.29831736654804,0,1.25878
"564",2.07944154167984,7.68478394352278,4,5.7268477475872,21,19.5286
"565",0,6.52795791762255,1,3.2188758248682,2,5.96744
"566",3.25809653802148,3.97029191355212,0,2.484906649788,1,3.28866
"567",0,6.26339826259162,0,4.85981240436167,3,5.5234
"568",0,6.85751406254539,0,4.30406509320417,6,16.8048
"569",2.39789527279837,4.68213122712422,0,3.25809653802148,0,2.60998
"570",4.60517018598809,4.97673374242057,0,4.33073334028633,0,1.31187
"571",0,5.48479693349065,0,4.34380542185368,1,7.41088
"572",2.70805020110221,7.9672801789422,1,6.1527326947041,3,4.35401
"573",0,5.15905529921453,0,3.63758615972639,1,10.3086
"574",0,4.30406509320417,0,2.30258509299405,2,4.50602
"575",3.71357206670431,4.14313472639153,0,2.30258509299405,4,5.52249
"576",0,5.03043792139244,0,3.73766961828337,4,5.63409
"577",3.43398720448515,5.8406416573734,0,4.23410650459726,7,7.54956
"578",4.88280192258637,6.99025650049388,0,5.17614973257383,0,0
"579",4.12713438504509,5.31320597904179,0,3.76120011569356,1,4.3615
"580",0,6.26530121273771,0,4.77068462446567,2,2.65048
"581",4.70048036579242,8.26436332973167,1,5.4249500174814,6,16.8263
"582",0,4.90527477843843,0,3.09104245335832,1,0.60098
"583",0,6.50279004591562,1,3.04452243772342,3,5.92561
"584",1.79175946922805,5.88332238848828,0,4.34380542185368,5,6.8389
"585",4.23410650459726,4.0943445622221,0,3.36729582998647,1,3.28866
"586",6.59714570188665,6.59578051396131,0,5.59098698051086,1,1.18716
"587",6.30991827822652,3.55534806148941,0,3.29583686600433,0,0
"588",4.02535169073515,2.94443897916644,0,1.94591014905531,0,1.64243
"589",0,6.29894924685594,0,4.12713438504509,0,0
"590",7.18992217074581,0,0,6.81124437860129,1,1.35264
"591",2.77258872223978,4.80402104473326,0,3.91202300542815,1,3.14666
"592",0,5.37989735354046,0,3.25809653802148,2,9.97613
"593",6.50727771238501,5.00394630594546,0,3.89182029811063,6,10.68
"594",0,5.82304589548302,0,2.83321334405622,2,8.13453
"595",0,4.55387689160054,0,1.6094379124341,2,5.42599
"596",0,5.84643877505772,0,4.27666611901606,1,0.60098
"597",0,4.71849887129509,0,3.40119738166216,1,0.792859
"598",0,6.42486902390539,0,2.83321334405622,6,10.3467
"599",0,3.61091791264422,0,0,1,0.792859
"600",4.06044301054642,3.71357206670431,0,2.99573227355399,0,0
"601",0,4.21950770517611,0,2.83321334405622,2,2.6029
"602",0,3.17805383034795,0,1.38629436111989,0,1.64243
"603",4.17438726989564,3.55534806148941,0,3.17805383034795,0,4.11562
"604",4.07753744390572,6.31716468674728,0,5.11799381241676,1,5.48549
"605",0,4.99721227376411,0,3.09104245335832,1,1.26735
"606",5.65248918026865,4.36944785246702,0,2.70805020110221,0,0
"607",0,4.45434729625351,0,2.70805020110221,1,4.12294
"608",4.969813299576,4.20469261939097,0,3.71357206670431,1,3.28866
"609",5.06259503302697,3.98898404656427,0,3.71357206670431,1,3.28866
"610",3.29583686600433,6.1463292576689,0,4.38202663467388,2,3.69563
"611",0,4.17438726989564,0,2.83321334405622,0,1.64243
"612",0,5.23110861685459,0,3.52636052461616,1,1.05147
"613",0,6.74170069465205,0,5.11799381241676,2,1.54522
"614",2.30258509299405,4.55387689160054,0,2.83321334405622,1,1.23854
"615",3.49650756146648,3.66356164612965,0,2.56494935746154,0,3.22194
"616",0,5.87493073085203,0,3.87120101090789,2,4.71817
"617",4.02535169073515,4.33073334028633,0,3.2188758248682,0,0
"618",5.37989735354046,5.15329159449778,0,4.24849524204936,1,3.28866
"619",0,3.8286413964891,0,1.6094379124341,0,1.64243
"620",1.6094379124341,5.87211778947542,0,4.38202663467388,0,3.0742
"621",4.96284463025991,4.38202663467388,0,2.30258509299405,0,1.31187
"622",2.30258509299405,6.80461452006262,0,4.74493212836325,5,9.59891
"623",0,5.84354441703136,0,3.80666248977032,3,3.93677
"624",3.2188758248682,5.92157841964382,0,4.20469261939097,8,9.35438
"625",2.70805020110221,2.94443897916644,0,1.79175946922805,0,3.0352
"626",4.00733318523247,0,0,2.39789527279837,1,3.28866
"627",7.66622192566273,3.68887945411394,0,6.94793706861497,9,10.2371
"628",5.98141421125448,0,0,3.73766961828337,0,0
"629",1.6094379124341,4.0943445622221,0,2.83321334405622,0,0
"630",7.29844510150815,8.14293601043227,1,6.9177056098353,18,23.6331
"631",3.2188758248682,5.69035945432406,0,4.59511985013459,11,13.5448
"632",3.2188758248682,5.42934562895444,0,4.23410650459726,7,9.10209
"633",0,5.11799381241676,0,3.58351893845611,2,2.6029
"634",5.38449506278909,0,0,3.49650756146648,2,2.35699
"635",7.76641689801966,0,0,6.7428806357919,0,0
"636",4.14313472639153,6.54391184556479,0,4.9416424226093,3,3.75035
"637",5.4510384535657,6.4707995037826,0,5.04342511691925,2,3.00249
"638",0.693147180559945,6.03068526026126,0,4.39444915467244,1,0.792859
"639",0,4.94875989037817,0,3.29583686600433,1,2.99256
"640",3.04452243772342,5.37527840768417,0,4.48863636973214,1,3.81886
"641",0,5.605802066296,0,3.68887945411394,2,2.35
