"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","bug","loc","bf","hcm"
"214",6.70196036600254,2.19722457733622,2.07944154167984,2.94443897916644,0,2.63905732961526,3.43398720448515,5.68017260901707,2.39789527279837,0,0,5.6021188208797,1,1.18716
"215",0,0,3.43398720448515,0,0,0,0,0,4.93447393313069,0,0,3.49650756146648,1,0.792859
"216",0,0,5.4249500174814,0,4.66343909411207,0,0,0,0,0,0,3.78418963391826,2,2.69823
"217",0,0.693147180559945,0,0,0,4.86753445045558,0,2.39789527279837,0,0,0,3.40119738166216,0,2.67407
"218",2.70805020110221,0,4.89783979995091,0,0,0,0.693147180559945,4.59511985013459,3.73766961828337,0,0,2.63905732961526,2,2.35
"219",0,0,0,0,2.89037175789616,0,0,1.94591014905531,5.33753807970132,0,0,3.04452243772342,5,1.91372
"220",5.42934562895444,0,4.57471097850338,0,1.09861228866811,0,0,0,1.94591014905531,0,0,3.66356164612965,2,2.2048
"221",0,0,0,0,1.09861228866811,4.48863636973214,2.19722457733622,0,0,3.78418963391826,0,3.58351893845611,0,4.06683
"222",1.09861228866811,0,0,0,4.40671924726425,0,3.80666248977032,0,7.08840877867539,3.3322045101752,0,5.55682806169954,11,5.94911
"223",3.89182029811063,4.23410650459726,2.94443897916644,0,2.89037175789616,6.53958595561767,0,4.79579054559674,0,0,0,5.34710753071747,3,7.34144
"224",0,0.693147180559945,0,0,0,1.6094379124341,0,4.46590811865458,0,5.47646355193151,0,4.59511985013459,2,7.83578
"225",0,0,0,0,0,0,3.52636052461616,0,0,2.94443897916644,0,2.07944154167984,0,1.64243
"226",0,0,0,0,0,0,5.43372200355424,0,3.43398720448515,0,0,3.71357206670431,3,5.6765
"227",6.04973345523196,0,5.02388052084628,0,1.09861228866811,0,1.38629436111989,0,5.70711026474888,6.79122146272619,0,5.74939298590825,15,17.9349
"228",5.16478597392351,0,0.693147180559945,2.30258509299405,3.52636052461616,0,5.59842195899838,1.94591014905531,0,1.09861228866811,0,4.27666611901606,1,3.28866
"229",0,0,0,0,3.73766961828337,0,2.07944154167984,3.2188758248682,0,5.25227342804663,0,3.93182563272433,2,7.96475
"230",0,0,0.693147180559945,0,0,0,4.44265125649032,0,6.67708346124714,0,2,5.20948615284142,18,10.9738
"231",0,0,5.3890717298165,0.693147180559945,2.07944154167984,0,0,0,0,0,0,2.70805020110221,0,2.29636
"232",0,3.71357206670431,1.6094379124341,0,0,2.19722457733622,0,4.96284463025991,0,0,0,3.40119738166216,0,0
"233",0,0,0,0,0,4.4188406077966,0,3.13549421592915,0,0,0,2.56494935746154,0,2.99495
"234",3.17805383034795,0,1.09861228866811,0,2.07944154167984,0,4.89034912822175,0,7.26332961747684,7.09007683577609,1,6.23048144757848,22,28.939
"235",4.34380542185368,0,4.07753744390572,2.30258509299405,0.693147180559945,0,5.62762111369064,2.19722457733622,1.09861228866811,0,0,4.75359019110636,1,3.09513
"236",5.50533153593236,0,0,0,3.04452243772342,0,0,1.38629436111989,1.6094379124341,4.77912349311153,0,4.51085950651685,1,2.94062
"237",0,0,0,0.693147180559945,0,0.693147180559945,4.17438726989564,0,0,0,0,2.39789527279837,0,2.58836
"238",0,0,4.78749174278205,0,0,0,0,0,0,1.09861228866811,0,2.77258872223978,1,1.17486
"239",0,0,0,0,0,0,0.693147180559945,0,4.94875989037817,0,0,2.89037175789616,4,1.36109
"240",0,0,3.3322045101752,0,5.63478960316925,4.46590811865458,5.12989871492307,0,0,2.83321334405622,0,4.11087386417331,2,2.40151
"241",0,0,4.0943445622221,0,4.46590811865458,1.09861228866811,1.38629436111989,3.17805383034795,0.693147180559945,0,0,1.38629436111989,3,3.87796
"242",0,1.09861228866811,0,0,4.59511985013459,0,4.95582705760126,0,0,0,0,2.56494935746154,2,2.33696
"243",0,0,0,0,0,0,1.09861228866811,0,5.85220247977447,0,0,4.33073334028633,1,1.54522
"244",4.11087386417331,0,2.07944154167984,1.09861228866811,0,0,0,1.79175946922805,0.693147180559945,0,0,3.13549421592915,1,0.60098
"245",0.693147180559945,0,0,6.15060276844628,0,0,0,0,0,0,0,5.64190707093811,1,1.35264
"246",0,0,2.83321334405622,0,2.77258872223978,0,0.693147180559945,1.6094379124341,0,5.16478597392351,0,3.40119738166216,2,6.14206
"247",4.20469261939097,0,0,0,2.89037175789616,5.01063529409626,0,0,0,0,0,2.99573227355399,2,2.76004
"248",2.63905732961526,0,0,0,0,4.0943445622221,0,2.70805020110221,0,0,0,2.70805020110221,1,4.12294
"249",4.99043258677874,3.2188758248682,3.61091791264422,0.693147180559945,0,0,5.84643877505772,2.30258509299405,3.73766961828337,1.09861228866811,0,2.83321334405622,4,3.58153
"250",4.00733318523247,0,4.90527477843843,0,0,5.72358510195238,0,0,3.55534806148941,4.56434819146784,0,4.75359019110636,4,8.939
"251",2.07944154167984,0,2.77258872223978,0,4.15888308335967,6.6682282484174,3.8286413964891,4.63472898822964,0.693147180559945,5.52146091786225,0,5.01063529409626,10,23.8003
"252",0,2.484906649788,3.55534806148941,0,0,0.693147180559945,0,0,4.96284463025991,0,0,3.29583686600433,1,0.792859
"253",5.47646355193151,0,3.73766961828337,0,0,0,0,0.693147180559945,1.38629436111989,4.24849524204936,0,4.38202663467388,1,2.54988
"254",0,1.09861228866811,1.79175946922805,0,0.693147180559945,0,0,1.38629436111989,5.08140436498446,0,0,2.30258509299405,1,1.17515
"255",0,4.11087386417331,0.693147180559945,0,2.94443897916644,0,0,0,0,0,1,2.39789527279837,3,8.08193
"256",5.76205138278018,3.80666248977032,0,0,0,1.79175946922805,0,4.78749174278205,2.94443897916644,0,0,4.94875989037817,0,0
"257",0,0.693147180559945,2.07944154167984,0,4.49980967033027,5.66988092298052,0,4.43081679884331,1.79175946922805,4.52178857704904,0,4.44265125649032,0,8.85763
"258",0,4.56434819146784,0,0,2.19722457733622,0.693147180559945,0,2.484906649788,0,3.25809653802148,1,3.43398720448515,3,4.85274
"259",0,0,4.29045944114839,0,4.18965474202643,0.693147180559945,4.07753744390572,0,0,0,0,4.12713438504509,1,1.23854
"260",5.29330482472449,0,0,2.77258872223978,0,0,6.10255859461357,0,0,3.25809653802148,1,5.03695260241363,6,7.61688
"261",3.04452243772342,0,0,1.79175946922805,3.98898404656427,2.83321334405622,4.30406509320417,3.04452243772342,0,0,0,3.52636052461616,1,1.22665
"262",3.04452243772342,0,4.75359019110636,1.6094379124341,2.19722457733622,2.07944154167984,4.77068462446567,0,0,0,0,3.97029191355212,1,4.65286
"263",3.80666248977032,0,3.29583686600433,0,3.40119738166216,0,2.30258509299405,0.693147180559945,0,0,0,3.2188758248682,0,2.86786
"264",0,0,0,0,4.02535169073515,0,0,4.91265488573605,0,0,0,2.484906649788,3,3.6986
"265",3.8286413964891,0.693147180559945,6.78445706263764,1.6094379124341,0.693147180559945,2.39789527279837,4.62497281328427,4.97673374242057,3.58351893845611,4.47733681447821,0,5.4510384535657,0,1.43177
"266",6.16120732169508,0,0,5.87211778947542,3.61091791264422,0,0,3.2188758248682,0,0,0,5.7268477475872,1,1.35264
"267",3.61091791264422,0,0,1.38629436111989,3.13549421592915,0,4.76217393479776,0,0,0,0,3.66356164612965,1,3.28866
"268",3.97029191355212,0,0,1.38629436111989,0,0.693147180559945,5.20948615284142,0,0,0,0,1.79175946922805,2,2.69351
"269",0.693147180559945,0,0,0,0,4.85981240436167,0,2.83321334405622,0,0,0,2.99573227355399,0,2.99495
"270",3.40119738166216,2.19722457733622,0,0,0,0,1.09861228866811,0,4.17438726989564,5.95842469302978,0,4.86753445045558,6,8.72787
"271",0,2.83321334405622,0.693147180559945,6.23244801655052,0.693147180559945,3.73766961828337,0,6.3456363608286,0,0,0,5.15905529921453,0,0
"272",0,0,5.01063529409626,3.04452243772342,0,0,5.67332326717149,0.693147180559945,4.24849524204936,0,0,3.66356164612965,7,4.8362
"273",0,0.693147180559945,3.49650756146648,0,0,0,0,0,5.12396397940326,3.04452243772342,0,3.49650756146648,1,0.792859
"274",0,7.59789795052178,1.09861228866811,0,0,2.63905732961526,0,0,0,0,0,6.85435450225502,0,1.31187
"275",1.6094379124341,1.6094379124341,0,2.39789527279837,0,2.39789527279837,0,6.21460809842219,0,0,0,2.99573227355399,0,0
"276",0,2.07944154167984,1.79175946922805,0,0,5.06890420222023,0,0,1.79175946922805,4.23410650459726,0,3.73766961828337,0,3.0742
"277",1.09861228866811,0,0,0,4.07753744390572,0,3.73766961828337,0,0,0,0,2.83321334405622,0,0
"278",0.693147180559945,4.78749174278205,0.693147180559945,0,0,0,0,4.44265125649032,0,0,0,3.17805383034795,1,2.08776
"279",2.19722457733622,5.70044357339069,0,2.30258509299405,0,0,2.19722457733622,0,0,0,0,4.06044301054642,3,4.00726
"280",0,0,0,0,0,4.56434819146784,0,1.79175946922805,0,0.693147180559945,0,2.70805020110221,0,2.42975
"281",0,0,0,0,0.693147180559945,4.0943445622221,0,3.52636052461616,0,5.21493575760899,0,3.13549421592915,6,8.8814
"282",0.693147180559945,0,0,0,2.99573227355399,2.77258872223978,0,1.09861228866811,0.693147180559945,0,0,1.38629436111989,1,3.66829
"283",5.82894561761021,0,0,0,0,0,1.79175946922805,0,0,0,0,3.09104245335832,3,4.67365
"284",0,0,0,6.96885037834195,0,0,0,0,0,0,0,6.67076632084587,1,1.35264
"285",0,0,0,1.79175946922805,0,0,0,0,0,3.76120011569356,0,2.484906649788,0,1.64243
"286",1.38629436111989,0,4.39444915467244,0.693147180559945,0,0,4.12713438504509,0,3.3322045101752,0,0,3.13549421592915,2,4.01101
"287",0,0,2.94443897916644,0,3.49650756146648,0.693147180559945,2.63905732961526,3.73766961828337,2.94443897916644,0,0,1.94591014905531,1,2.81758
"288",0,0,0,0,0,0,4.7361984483945,0,3.91202300542815,0,0,2.70805020110221,8,9.35438
"289",0,0,0,0,0.693147180559945,3.2188758248682,1.38629436111989,1.38629436111989,0.693147180559945,0.693147180559945,0,1.38629436111989,0,2.67407
"290",0,0,0,0,0.693147180559945,0,4.57471097850338,0,0,0,0,2.94443897916644,2,4.52366
"291",7.11395610956603,3.98898404656427,4.85203026391962,0,0,0.693147180559945,0,0,4.48863636973214,4.97673374242057,0,5.63835466933375,6,12.8567
"292",0,0,0,0,0,0,3.13549421592915,0,1.09861228866811,0,0,1.38629436111989,1,1.45269
"293",0.693147180559945,0.693147180559945,2.07944154167984,0.693147180559945,0,0,4.00733318523247,0,0,6.1463292576689,0,4.4188406077966,8,12.1251
"294",0,0,2.83321334405622,1.38629436111989,0,4.0943445622221,0,5.32787616878958,0,5.47227067367148,0,4.88280192258637,7,12.5285
"295",2.70805020110221,0,5.62762111369064,0,2.19722457733622,0,3.04452243772342,5.91620206260743,4.30406509320417,0,0,4.62497281328427,0,0
"296",0,1.38629436111989,4.14313472639153,0,1.79175946922805,0,0,2.83321334405622,0,4.4188406077966,0,2.07944154167984,0,0
"297",5.32787616878958,0,0,0,0,3.78418963391826,0,0.693147180559945,0,5.59098698051086,0,4.75359019110636,1,2.86107
"298",0,0,1.38629436111989,0,0,0,3.76120011569356,0,0,2.39789527279837,0,1.38629436111989,1,1.09884
"299",0,4.04305126783455,0,0,0,3.55534806148941,0,4.60517018598809,0,0,0,3.66356164612965,0,0
"300",4.62497281328427,0,4.51085950651685,0,0,0,0,0,2.77258872223978,0,1,3.52636052461616,0,2.99256
"301",3.43398720448515,0,0,0,1.79175946922805,0,5.63478960316925,1.38629436111989,0,0,0,4.26267987704132,4,5.56724
"302",4.91265488573605,7.10987946307227,0,1.38629436111989,3.95124371858143,0,2.70805020110221,2.77258872223978,0,0,0,5.605802066296,5,6.01329
"303",4.23410650459726,0,1.09861228866811,0,4.64439089914137,4.38202663467388,2.484906649788,1.38629436111989,0,0,0,3.71357206670431,0,4.07967
"304",0,0,4.33073334028633,0.693147180559945,0,1.6094379124341,5.8664680569333,0,0,0,0,4.04305126783455,0,3.6872
"305",3.29583686600433,2.94443897916644,2.07944154167984,0,3.89182029811063,0,7.13568734702814,0,6.57088296233958,5.75890177387728,2,6.0591231955818,9,10.8724
"306",0,0,0,0,0,1.38629436111989,4.23410650459726,0,0,0,0,2.63905732961526,1,1.23854
"307",5.06890420222023,0,0,0,0,0.693147180559945,0,0,4.78749174278205,5.73334127689775,0,4.89034912822175,6,8.26464
"308",1.6094379124341,4.94875989037817,1.38629436111989,0,4.63472898822964,2.39789527279837,2.19722457733622,0,3.61091791264422,0,1,2.07944154167984,6,7.77801
"309",2.77258872223978,0,1.09861228866811,2.19722457733622,0,1.6094379124341,0.693147180559945,6.12029741895095,0,0,0,3.46573590279973,0,0
"310",5.82894561761021,0,0,5.96100533962327,0,0,3.13549421592915,5.71042701737487,0,0,0,5.74620319054015,1,2.99922
"311",2.30258509299405,0,1.09861228866811,0,2.19722457733622,0,2.77258872223978,0,0,0,0,2.484906649788,1,3.81886
"312",3.85014760171006,5.88332238848828,0,0,2.07944154167984,0,0,4.14313472639153,0,0,0,4.47733681447821,0,1.31187
"313",0,0,3.52636052461616,0,0,0,0,3.49650756146648,0,6.06145691892802,0,3.43398720448515,3,7.5969
"314",2.19722457733622,0,1.79175946922805,0,0,0,0,3.66356164612965,0,4.99043258677874,0,3.61091791264422,3,10.4963
"315",5.17048399503815,0,5.68697535633982,0,1.09861228866811,0,4.20469261939097,0,5.55295958492162,1.6094379124341,0,5.2257466737132,11,11.4058
"316",4.61512051684126,0,0,1.6094379124341,4.96284463025991,6.43615036836943,0,0,0,0,0,4.84418708645859,2,4.70954
"317",4.44265125649032,0,0,2.83321334405622,2.83321334405622,3.09104245335832,4.72738781871234,2.07944154167984,0,3.89182029811063,0,4.11087386417331,1,1.17486
"318",0,4.74493212836325,2.83321334405622,0.693147180559945,2.63905732961526,4.44265125649032,2.39789527279837,1.6094379124341,0,0,0,3.36729582998647,2,5.30545
"319",0,0,4.86753445045558,3.68887945411394,5.38449506278909,0,0,2.99573227355399,2.19722457733622,4.52178857704904,0,4.82028156560504,5,8.32875
"320",0,0,0,0,4.00733318523247,0,0,1.6094379124341,0,6.10924758276437,0,4.40671924726425,0,2.64198
"321",0.693147180559945,0,0,0,0,0,0,6.0591231955818,4.60517018598809,0,0,4.86753445045558,3,8.77244
"322",0,0,2.30258509299405,0,0,0,0,0,3.46573590279973,0,0,0,1,0.792859
"323",4.87519732320115,0,2.56494935746154,0,0.693147180559945,0,0,0,1.09861228866811,0,0,3.76120011569356,1,1.18716
"324",4.30406509320417,0,0,0,0,0,0,1.6094379124341,0,2.99573227355399,0,2.94443897916644,1,1.29819
"325",0,0,4.90527477843843,0,0,5.8171111599632,0,5.30826769740121,0,5.34233425196481,0,4.40671924726425,6,9.2521
"326",0,0,4.52178857704904,0,0,0,0,3.95124371858143,0,0,0,2.07944154167984,2,2.26754
"327",6.10924758276437,0,0,0,3.09104245335832,1.6094379124341,3.43398720448515,0,3.46573590279973,0,0,4.12713438504509,5,7.66773
"328",1.09861228866811,0,4.23410650459726,2.19722457733622,0,5.20948615284142,0,0,0,0,0,3.89182029811063,1,3.9126
"329",0,0,0,0,0,4.15888308335967,1.09861228866811,0,0,0,0,2.07944154167984,0,2.67407
"330",0,3.13549421592915,0,0,0,3.25809653802148,0,3.80666248977032,0,0,0,2.70805020110221,0,0
"331",4.30406509320417,1.38629436111989,0,0,0,0,0,0,5.39816270151775,4.92725368515721,0,4.20469261939097,1,2.54818
"332",0,0,5.37989735354046,0,4.75359019110636,0,0,0,0,0,0,3.78418963391826,3,3.87796
"333",0,0,0,0,0,0,1.94591014905531,0,3.95124371858143,0,0,2.39789527279837,5,2.69376
"334",3.46573590279973,4.49980967033027,0,0,2.484906649788,0,0,3.61091791264422,0,0.693147180559945,0,3.49650756146648,3,4.2341
"335",0,0,0,0,0,1.79175946922805,4.02535169073515,2.07944154167984,0,0,0,2.94443897916644,1,3.28866
"336",0,1.6094379124341,4.33073334028633,0,2.30258509299405,1.09861228866811,0,5.15329159449778,4.00733318523247,0,0,4.14313472639153,1,4.48422
"337",5.16478597392351,0.693147180559945,0,0,0,0,3.95124371858143,0,2.39789527279837,0,0,4.43081679884331,2,5.27155
"338",0,3.43398720448515,0,0,0,2.63905732961526,0,3.09104245335832,0,0,0,2.89037175789616,2,4.2341
"339",0,5.18178355029209,3.76120011569356,0,0,0,0.693147180559945,0,0,0,0,2.30258509299405,0,0
"340",1.79175946922805,0,0,0,0,0,4.83628190695148,0,0,0,0,3.63758615972639,1,1.48053
"341",0,0,1.79175946922805,0,0.693147180559945,5.10594547390058,0,5.06259503302697,0,4.98360662170834,0,4.7361984483945,3,9.72561
"342",0,5.22035582507832,3.66356164612965,0,0,0,0,0,0,0,0,2.30258509299405,0,1.03163
"343",4.15888308335967,0,0,0,0,0,6.16541785423142,0,0,1.09861228866811,0,4.54329478227,3,5.70339
"344",4.95582705760126,0,5.61312810638807,0,0,0,6.46614472423762,0,3.43398720448515,4.26267987704132,0,5.18178355029209,6,6.29405
"345",0,0,1.09861228866811,0,2.39789527279837,0,1.79175946922805,4.40671924726425,0,0,0,3.13549421592915,0,4.11562
"346",0,0,0,0,0,2.19722457733622,0,2.07944154167984,0,4.63472898822964,0,3.3322045101752,1,4.30098
"347",1.38629436111989,0,0,0,1.94591014905531,5.55295958492162,0,3.63758615972639,0.693147180559945,5.53338948872752,0,4.48863636973214,2,7.22218
"348",0,0,0,0,0,4.99721227376411,0,0,0,0,0,3.04452243772342,0,2.99495
"349",0,1.09861228866811,4.59511985013459,0,1.38629436111989,0,0,3.93182563272433,0,1.79175946922805,0,0,2,2.35
"350",0,0,4.93447393313069,0,0,0,0,0,0,0.693147180559945,0,2.30258509299405,1,0.60098
"351",0,0,0,0,1.09861228866811,0,4.14313472639153,0,0,0,0,2.07944154167984,2,4.08464
"352",0,0,0,0,2.63905732961526,0,5.46806014113513,0,3.85014760171006,0,0,3.46573590279973,6,4.73438
"353",3.49650756146648,0,0,0,2.56494935746154,0,0,2.63905732961526,0,0,0,2.30258509299405,1,1.18716
"354",0,0,4.94875989037817,0,1.79175946922805,4.18965474202643,2.39789527279837,5.03695260241363,0,0,0,3.36729582998647,0,1.43177
"355",0,3.55534806148941,1.79175946922805,0,0,0.693147180559945,0,3.09104245335832,0,1.38629436111989,0,2.56494935746154,1,2.82217
"356",4.64439089914137,0,0,1.79175946922805,1.09861228866811,0,5.82894561761021,0,0,3.73766961828337,0,4.20469261939097,3,4.23089
"357",0,0,0,0,0,0.693147180559945,0,5.40717177146012,0,4.81218435537242,0,4.30406509320417,1,3.1498
"358",0,0,0,0,0,4.92725368515721,4.20469261939097,2.39789527279837,0,0,0,3.2188758248682,2,4.46352
"359",4.07753744390572,0,4.20469261939097,0,1.79175946922805,0,0,0,6.31896811374643,5.06890420222023,0,5.23110861685459,2,1.54522
"360",0,0,0,0,0,0,3.97029191355212,0,0,0,0,2.484906649788,1,1.23854
"361",4.34380542185368,0,4.77912349311153,0,4.53259949315326,0,4.56434819146784,0,3.2188758248682,1.6094379124341,0,4.02535169073515,1,1.23499
"362",3.25809653802148,0,5.30826769740121,0,0,4.36944785246702,0,2.94443897916644,1.6094379124341,4.66343909411207,0,3.8286413964891,0,0
"363",5.18738580584075,3.80666248977032,0,0,1.38629436111989,0,0,2.56494935746154,0,0,0,4.33073334028633,0,1.64243
"364",0,0,4.39444915467244,0,2.77258872223978,0,4.26267987704132,0.693147180559945,0,0,0,3.2188758248682,0,5.25817
"365",0,2.07944154167984,5.08140436498446,0,4.94875989037817,0,0,0,0,0,0,3.17805383034795,3,3.78532
"366",0,1.79175946922805,0,0,3.80666248977032,0,0.693147180559945,4.88280192258637,0,3.29583686600433,1,4.00733318523247,4,6.91215
"367",2.63905732961526,0,3.68887945411394,0,3.8286413964891,6.19440539110467,0,3.93182563272433,0,5.20948615284142,1,4.45434729625351,3,13.4571
"368",0,2.39789527279837,0,0,0,4.24849524204936,0,0,0,0,0,2.70805020110221,1,1.3481
"369",5.22035582507832,0,0,0,3.58351893845611,0,5.72358510195238,1.6094379124341,4.8283137373023,3.58351893845611,0,4.99721227376411,5,9.12701
"370",3.8286413964891,0,5.63835466933375,1.09861228866811,4.53259949315326,4.72738781871234,6.66695679242921,4.74493212836325,0,0,0,5.76832099579377,4,6.47189
"371",0,0,0,0,0,4.30406509320417,0,0,0,0,0,2.63905732961526,0,2.67407
"372",0,4.02535169073515,1.09861228866811,3.49650756146648,0,2.94443897916644,2.56494935746154,4.23410650459726,0,0,0,3.17805383034795,0,0
"373",0,0,5.81413053182507,0,0,0,0,0,0,0,1,3.66356164612965,5,7.31651
"374",0.693147180559945,0.693147180559945,0,0,4.91998092582813,0,0,3.66356164612965,4.53259949315326,6.32435896238131,0,4.95582705760126,4,9.64939
"375",0,0,0,0,0,4.04305126783455,0,4.75359019110636,0.693147180559945,3.73766961828337,0,4.30406509320417,1,0.938338
"376",0,0,6.66185474054531,0,6.04025471127741,0,0,1.94591014905531,0,5.44673737166631,0,5.5834963087817,10,17.2681
"377",2.77258872223978,0,0,0,4.07753744390572,0,0,0,0,0.693147180559945,0,2.484906649788,1,1.26735
"378",4.31748811353631,3.3322045101752,0,0,0,0,0,5.91350300563827,0,2.89037175789616,0,3.61091791264422,6,11.0402
"379",2.07944154167984,0,5.91889385427315,0,1.09861228866811,0,0,0,0,3.2188758248682,0,3.58351893845611,4,1.76352
"380",4.00733318523247,0,0.693147180559945,0,0,0,4.44265125649032,0,3.04452243772342,0,0,3.8286413964891,2,2.31429
"381",1.09861228866811,0,5.0998664278242,0,3.49650756146648,0,4.66343909411207,0,0,4.78749174278205,0,4.35670882668959,2,4.43735
"382",0,0,0,0,0,0,4.36944785246702,0,0,0,0,2.83321334405622,2,4.52366
"383",3.98898404656427,0,3.61091791264422,0,3.25809653802148,6.15060276844628,3.17805383034795,5.04342511691925,2.19722457733622,0,0,3.93182563272433,1,3.03811
"384",1.6094379124341,0,4.46590811865458,0,2.484906649788,1.6094379124341,4.49980967033027,1.94591014905531,0.693147180559945,0,0,3.29583686600433,1,2.88097
"385",0,0,0,6.73933662735717,0,0,0,0,0,0,0,6.46925031679577,1,1.35264
"386",0,0,0,0,3.66356164612965,0,0,0,0,5.29831736654804,0,3.49650756146648,3,6.78032
"387",0,0,0,0,0,0,3.09104245335832,0,5.74300318780948,7.24636808010246,1,5.70711026474888,6,5.96254
"388",0,0,0,0,0,3.2188758248682,0,4.78749174278205,3.43398720448515,3.13549421592915,0,3.49650756146648,2,2.46006
"389",0,0,4.68213122712422,0,5.18738580584075,3.43398720448515,2.83321334405622,0.693147180559945,0,2.94443897916644,0,3.97029191355212,3,3.87796
"390",0,0,2.19722457733622,0,0,0,0,0,3.29583686600433,0,0,0,1,0.792859
"391",3.8286413964891,3.98898404656427,0,0,0,0,0,0,0,0.693147180559945,0,3.43398720448515,0,2.61865
"392",0,5.65248918026865,0,2.30258509299405,0,0,2.19722457733622,0,0,0,0,4.06044301054642,0,1.31187
"393",3.98898404656427,5.82894561761021,0,0,1.09861228866811,0.693147180559945,1.09861228866811,0,0,0,0,3.55534806148941,3,5.37625
"394",1.94591014905531,0,3.61091791264422,0,0,0,0,5.4249500174814,0,4.36944785246702,0,4.31748811353631,3,5.69695
"395",4.39444915467244,0,3.52636052461616,0,0,0,0,0.693147180559945,0,0,0,2.83321334405622,0,0
"396",0,0.693147180559945,0,0,0.693147180559945,0,4.43081679884331,0,0,0,0,2.07944154167984,2,3.64676
"397",0,0,0.693147180559945,0,0,2.07944154167984,0,4.30406509320417,0,0,0,2.39789527279837,2,3.90708
"398",0,0,0,0,0,0.693147180559945,0,0,2.56494935746154,0,0,0,1,0.792859
"399",0,0,0,7.1770187659099,0,0,0,0,0,0,0,6.61740297797448,1,1.35264
"400",5.60947179518496,0,1.09861228866811,3.3322045101752,0,0,5.37989735354046,0,0.693147180559945,0,0,5.12989871492307,1,4.7258
"401",0,0,0,0,0,0,5.52942908751142,0,1.38629436111989,1.09861228866811,0,3.63758615972639,2,4.50164
"402",0,0,2.07944154167984,0,3.71357206670431,3.76120011569356,0,0,0.693147180559945,4.81218435537242,0,1.94591014905531,1,5.59993
"403",5.98896141688986,0,2.99573227355399,5.59098698051086,2.70805020110221,0,0,4.57471097850338,0,3.52636052461616,0,5.66988092298052,0,0
"404",0,0,5.20948615284142,0,3.8286413964891,4.9416424226093,0,3.13549421592915,0,5.29330482472449,1,3.29583686600433,2,3.95872
"405",0,1.09861228866811,4.74493212836325,0,0,0,4.58496747867057,4.0943445622221,0,0,0,3.63758615972639,2,0.96755
"406",0,0,0,6.71052310945243,0,0,0,0,0,0,0,6.42324696353352,1,1.35264
"407",0,2.19722457733622,0.693147180559945,0,0,0,4.4188406077966,1.6094379124341,0,0,0,0.693147180559945,1,4.04167
"408",2.89037175789616,0,3.46573590279973,0,0,3.43398720448515,0,0,0,3.95124371858143,0,3.25809653802148,0,4.06683
"409",3.93182563272433,0,0,0,0,4.68213122712422,0,2.07944154167984,0,3.71357206670431,0,4.15888308335967,0,2.67407
"410",0,0,0,0,0,0.693147180559945,0,4.65396035015752,2.94443897916644,6.22653666928747,0,5.02388052084628,3,4.66519
"411",2.77258872223978,0,0,0,0,4.39444915467244,0,3.78418963391826,0,0,0,3.17805383034795,1,4.72472
"412",0,0,3.04452243772342,0,0,4.30406509320417,4.43081679884331,0,0,0,0,2.56494935746154,1,1.17486
"413",0,0,0,0,1.6094379124341,1.79175946922805,5.4510384535657,0,4.52178857704904,0,0,3.46573590279973,5,5.97302
"414",1.09861228866811,2.83321334405622,0,5.0998664278242,0,0,0,6.04737217904628,0,0,0,3.58351893845611,0,0
"415",3.8286413964891,0,0,3.04452243772342,0,0,0,0,4.34380542185368,0,0,3.8286413964891,1,1.18032
"416",6.53524127101366,0,3.91202300542815,6.54391184556479,4.23410650459726,4.15888308335967,0,5.14749447681345,0,0,0,6.18001665365257,0,0
"417",2.77258872223978,0,4.06044301054642,0,0,3.76120011569356,4.27666611901606,0,0,0,0,3.29583686600433,1,1.45269
"418",0,0,4.00733318523247,0,1.09861228866811,0,0,0.693147180559945,0,4.75359019110636,0,3.66356164612965,0,2.94415
"419",0,4.54329478227,1.94591014905531,0,0,0,0,0,0,2.484906649788,0,2.70805020110221,2,3.37826
"420",6.87935580446044,0,4.62497281328427,1.79175946922805,0,0,4.54329478227,5.2040066870768,0,0,0,5.59471137960184,1,1.50087
"421",0,3.46573590279973,0,0,0,2.77258872223978,1.09861228866811,4.89034912822175,0,0.693147180559945,0,3.40119738166216,0,1.25878
"422",0,0,3.43398720448515,0,3.73766961828337,3.09104245335832,1.09861228866811,0,0,4.17438726989564,0,1.94591014905531,1,5.5834
"423",0.693147180559945,0,5.32300997913841,0.693147180559945,4.55387689160054,0,0,1.38629436111989,0,0,0,3.61091791264422,3,3.93677
"424",0,0,0,6.93049476595163,0,0,0,0,0,0,0,6.62539236800796,1,1.35264
"425",5.98141421125448,3.98898404656427,3.91202300542815,0,4.4188406077966,1.79175946922805,3.25809653802148,6.61740297797448,3.2188758248682,0,0,4.48863636973214,2,12.0175
"426",0.693147180559945,0,4.49980967033027,0,5.58724865840025,0,0,2.83321334405622,0,3.58351893845611,0,2.94443897916644,1,2.76207
"427",5.11198778835654,4.98360662170834,0,0,0,0,0,5.08140436498446,0,0,0,4.31748811353631,2,2.5991
"428",0,1.94591014905531,6.48463523563525,0,3.43398720448515,3.52636052461616,1.94591014905531,2.19722457733622,3.46573590279973,0,0,4.92725368515721,3,6.26449
"429",0.693147180559945,0,0,0,0.693147180559945,0,0,0,3.8286413964891,0,0,0,1,0.792859
"430",2.94443897916644,5.59842195899838,0,0,5.49306144334055,0,0,3.52636052461616,0.693147180559945,0,1,4.14313472639153,8,9.37718
