"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","bug","loc","bf","hcm"
"115",0,0.693147180559945,0,0,0,0,0,0,4.46590811865458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0,2.52013
"116",0,0,0,0,0,1.6094379124341,0.693147180559945,0,2.99573227355399,0,0,0,0.693147180559945,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,5.14749447681345,0,0,2.99573227355399,1,1.17486
"117",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.57471097850338,0,0,0,0,0,0,0,2.484906649788,0,6.07304453410041,0,0.693147180559945,0,0,0,0,0,4.88280192258637,6,7.86104
"118",0,0,1.09861228866811,0,6.35437004079735,2.07944154167984,0,0,0,0,0,0,3.66356164612965,2.83321334405622,0,0,3.09104245335832,0,0,0,0,0,0,0,3.73766961828337,0,0,0,6.13122648948314,0,1,4.68213122712422,6,11.3053
"119",4.07753744390572,0,0,0,0,3.91202300542815,0,0,0,0,0,0,5.4553211153577,0.693147180559945,0,3.25809653802148,0,0,0,0,2.70805020110221,3.43398720448515,0,2.39789527279837,0,0,3.97029191355212,0,6.03787091992214,0,1,5.04342511691925,14,11.8687
"120",0,0,1.38629436111989,0.693147180559945,0,3.95124371858143,0,0,6.61472560020376,0,0,0.693147180559945,0,0,0,1.94591014905531,0,0,0,0,0,0,0,2.484906649788,1.09861228866811,0,0,0,0,1.38629436111989,0,5.48479693349065,6,8.77321
"121",0.693147180559945,0,0.693147180559945,0,0,4.54329478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,1,0.792859
"122",0,0,0,0,0,5.70044357339069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,3.98898404656427,1,0.792859
"123",0,0,0,0,2.56494935746154,2.19722457733622,0,0,0,0,0,0,0,0,4.78749174278205,3.66356164612965,4.9416424226093,0,1.38629436111989,0,0,4.60517018598809,0,1.09861228866811,2.07944154167984,0,3.17805383034795,0,0,4.15888308335967,0,4.14313472639153,1,1.17515
"124",0,0,3.8286413964891,0,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0
"125",1.79175946922805,0,0,0,0,0,2.30258509299405,0,0,0,0,2.39789527279837,0,6.13122648948314,0,1.6094379124341,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,2.07944154167984,0,4.63472898822964,2,4.83343
"126",0.693147180559945,5.25227342804663,0,0,0,0,0,6.0282785202307,0.693147180559945,0,2.19722457733622,0,0,0,0,0,0,0.693147180559945,3.52636052461616,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,4.89034912822175,0,0.740259
"127",0.693147180559945,0,0,0,3.87120101090789,0,1.38629436111989,0,3.52636052461616,0,0,3.2188758248682,4.85203026391962,3.89182029811063,0,0,6.17586727010576,0,1.09861228866811,3.58351893845611,1.38629436111989,0,0,0,0,0,0,0,0,2.77258872223978,0,5.04342511691925,0,0.740259
"128",0,0,0,0,0,0,0,0,0,0,0,0,5.18178355029209,0,0,0,0.693147180559945,1.09861228866811,0,0,4.85203026391962,0,0,0,0,1.6094379124341,5.99396142730657,0.693147180559945,1.38629436111989,0,0,1.38629436111989,9,5.84867
"129",0,0,2.56494935746154,1.09861228866811,0,0.693147180559945,0,5.35658627467201,0,0,2.30258509299405,0,0,0,0,2.83321334405622,4.85203026391962,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,4.04305126783455,2,6.53653
"130",0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,6.50578406012823,0,1.09861228866811,0,2.07944154167984,0.693147180559945,0,0,0,0,0.693147180559945,0,4.85981240436167,0,0,0,4.59511985013459,3,6.61495
"131",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,5.4553211153577,0,0,0,0,0,0,6.33150184989369,0,0,0.693147180559945,0.693147180559945,0,0,1.09861228866811,0,3.04452243772342,0,3.98898404656427,10,8.56136
"132",1.79175946922805,0,0,0,0,0,3.3322045101752,0,0,0,0,0,2.39789527279837,0,0,0,0.693147180559945,5.78074351579233,3.09104245335832,0,0,0,0,2.30258509299405,1.94591014905531,1.09861228866811,0,0,3.68887945411394,1.38629436111989,0,3.93182563272433,0,3.99248
"133",0,0,0,0,0,0,0,3.71357206670431,0,2.484906649788,0,2.30258509299405,0,3.36729582998647,0,0,2.484906649788,0,0,1.09861228866811,0,0,0,0,2.56494935746154,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0
"134",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.57471097850338,0,0,0,0,0,0,0,0,0,5.24174701505964,0,0,2.89037175789616,0,0,0,0,4.07753744390572,3,6.09962
"135",0,0,0,0,0,1.94591014905531,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,5.01063529409626,0,0,0,0,0,0,2.30258509299405,3,4.88853
"136",5.94803498918065,0,0,0.693147180559945,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.31748811353631,0,0,0,6.74051935960622,1.38629436111989,0,5.4249500174814,2,2.62836
"137",0,0.693147180559945,0,0,0,0,3.61091791264422,0.693147180559945,4.15888308335967,4.54329478227,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,3.04452243772342,0,0,1.38629436111989,0,3.46402
"138",0,2.99573227355399,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,4.78749174278205,0,0,0,0,0,0,1.94591014905531,0,0,0,1.94591014905531,4,6.48779
"139",0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0,2.70805020110221,0,0,0,0,5.03695260241363,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,2.63905732961526,0,3.58351893845611,1,2.3444
"140",0,0,0,0,0,3.36729582998647,2.07944154167984,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,2.484906649788,0.693147180559945,0,0,2,1.54522
"141",0,0,0,0,0,0,0.693147180559945,4.27666611901606,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,3.25809653802148,4.78749174278205,0,3.63758615972639,2,5.06827
"142",0,0,0,0,0,0,0,1.38629436111989,3.66356164612965,0,0,0,0.693147180559945,0,0,2.30258509299405,0,3.2188758248682,0,0,0,1.6094379124341,0,0,0,0,2.56494935746154,0,4.80402104473326,0,0,4.17438726989564,2,2.89247
"143",0,0,0,3.80666248977032,0,0,0,0.693147180559945,0,5.52146091786225,0,1.6094379124341,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.06044301054642,2,2.76873
"144",0,0,0.693147180559945,0,0.693147180559945,0,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,4.21950770517611,0,0,0,2.484906649788,2,4.17568
"145",3.13549421592915,2.484906649788,3.09104245335832,0,0,3.13549421592915,0.693147180559945,2.89037175789616,1.09861228866811,0,0,2.39789527279837,0,0,0,0,0,0,5.62401750618734,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,4.35670882668959,1,1.17486
"146",0,0,6.73933662735717,0,0,0,0,0,0,2.30258509299405,0,3.29583686600433,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,5.54907608489522,2,4.36338
"147",0,0,0,0,0,3.71357206670431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,1,0.792859
"148",0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,4.0943445622221,0,2.56494935746154,0,0,7.52402141520612,0,0,0,0,0,0,0,0,6.36990098282823,0,1.03163
"149",3.2188758248682,0,1.09861228866811,0,1.09861228866811,0,0,0,3.09104245335832,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,2.70805020110221,0,0,0,0,0.693147180559945,0,5.07517381523383,0,0,3.58351893845611,1,0.60098
"150",0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,0,0,6.63987583382654,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.42053499927229,1,2.5984
"151",0,0,0,0,0,0,0,0,4.89034912822175,0,2.484906649788,0,0,0,0,1.38629436111989,0,0,3.8286413964891,2.63905732961526,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0.693147180559945,1.79175946922805,0,0,3.29583686600433,1,2.88097
"152",0,0,0,0,0,0,1.09861228866811,0,4.4188406077966,0,0,2.30258509299405,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,5.33271879326537,0,3.91202300542815,2,2.62755
"153",0,0,0,0,0,0,0,0,0,0,5.0998664278242,7.13249755166004,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77764659363512,1,1.35264
"154",0,4.20469261939097,0,0,0,0,4.68213122712422,5.60947179518496,0,0,0,0,0,0,0,0,0,4.65396035015752,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,4.60517018598809,0,0,4.35670882668959,3,3.70195
"155",0,0,0,1.38629436111989,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,3.2188758248682,4.29045944114839,1.09861228866811,2.94443897916644,0,0,0,0,0,0,0,3.52636052461616,0,0,3.3322045101752,0,1.39276
"156",0,0,0,0,7.07665381544395,0,0,4.58496747867057,0,0,0,0,4.26267987704132,0,0,0.693147180559945,0,0,0,0,2.39789527279837,0,1.09861228866811,0,0,0,0,1.38629436111989,5.14749447681345,0,1,3.91202300542815,7,16.2091
"157",0,0,0,0,0,0,0,0,0,1.09861228866811,3.04452243772342,8.48052920704465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96032362914884,1,1.35264
"158",0,0,3.58351893845611,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,1.64243
"159",0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,2.56494935746154,2.77258872223978,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,2.83321334405622,0,3.17805383034795,3.09104245335832,0,3.49650756146648,1,4.92899
"160",0,3.17805383034795,0.693147180559945,0,0,0,3.2188758248682,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1.6094379124341,0,0,2.56494935746154,0,0,0,4.77068462446567,0,3.13549421592915,0,2.42975
"161",0,0,0,0,2.07944154167984,3.40119738166216,0,3.25809653802148,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,1,0.792859
"162",1.38629436111989,0,0,0,0,3.25809653802148,0,0,0,0,1.6094379124341,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,2.19722457733622,0,4.24849524204936,0,0,3.80666248977032,1,3.2211
"163",0,4.68213122712422,0,1.6094379124341,0,2.07944154167984,5.6021188208797,3.80666248977032,0,0,2.07944154167984,0,0,0,0,0,2.63905732961526,2.30258509299405,4.02535169073515,0,1.09861228866811,0,5.27299955856375,0,0,2.484906649788,0,4.7361984483945,5.32787616878958,0,0,4.95582705760126,4,7.57455
"164",0,0,0,0,0.693147180559945,5.29330482472449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,1,0.792859
"165",0,0,0,0,0,0,0,0,0,0,0,0,0,4.35670882668959,0,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,0,0.693147180559945,0,0,0,0,2.70805020110221,1,2.88097
"166",0,0,0,4.00733318523247,5.2040066870768,0,0.693147180559945,0,0,0,0,0,0,4.89034912822175,0,0,0,0,0,0,0,0,0,5.36129216570943,0,0,0,1.09861228866811,0,0,1,1.79175946922805,2,5.27595
"167",3.36729582998647,0,0,1.94591014905531,0,0,0,0,3.17805383034795,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,5.28320372873799,0,1,3.95124371858143,2,1.70353
"168",0,0,2.39789527279837,0,1.79175946922805,0,5.02388052084628,4.74493212836325,0,0,0,0,2.77258872223978,0,0,0,4.58496747867057,0,0,3.93182563272433,2.39789527279837,0,2.39789527279837,0,1.38629436111989,0,0,1.09861228866811,0,3.40119738166216,0,4.26267987704132,0,0.740259
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,1.38629436111989,0,2.58969
"170",0,3.8286413964891,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,3.52636052461616,0,4.69134788222914,1.38629436111989,0,0,0,0,0,0,0,4.35670882668959,4.07753744390572,2.19722457733622,0,4.17438726989564,1,1.17486
"171",0,0,0,0,0,4.02535169073515,0,0,4.89783979995091,0,0,1.94591014905531,1.09861228866811,3.17805383034795,0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,1.6094379124341,0,0,4.94875989037817,0,4.30406509320417,2,1.74444
"172",0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,1,1.09884
"173",0,3.04452243772342,0,0,0,0,2.99573227355399,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,2.89037175789616,3.17805383034795,0,0,0,0,0,0,0,0,0,3.61091791264422,0,0,2.99573227355399,1,3.23668
"174",1.79175946922805,1.38629436111989,0,0,0,2.484906649788,0,0,2.63905732961526,0,0,0,0,0,0,1.6094379124341,0,0,0,0,3.29583686600433,0,0,1.94591014905531,0,0,3.04452243772342,6.07764224334903,0,0,1,3.43398720448515,2,1.72811
"175",0,0,0,0,0.693147180559945,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,5.26269018890489,2.484906649788,0,0,0,0,0,0,0,0,0,3.3322045101752,4.43081679884331,0,3.89182029811063,2,4.46352
"176",0,0,0,0,0,0,0,4.33073334028633,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.71357206670431,4.4188406077966,0,3.49650756146648,3,7.97841
"177",4.63472898822964,0,0,0.693147180559945,2.63905732961526,2.19722457733622,6.59850902861452,0,4.59511985013459,0.693147180559945,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.76120011569356,0,5.11198778835654,2,6.26048
"178",0,0,0,0,4.31748811353631,2.99573227355399,0,0.693147180559945,2.07944154167984,0,0,0,2.70805020110221,3.3322045101752,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,1.6094379124341,2.56494935746154,0,0,1.09861228866811,0,6.08449941307517,0,4.59511985013459,0,0
"179",1.38629436111989,5.09375020080676,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,4.77068462446567,2.19722457733622,0,0,0,0,0,0,0.693147180559945,4.52178857704904,0,0,4.89783979995091,1,3.2211
"180",0,0,2.30258509299405,2.39789527279837,0.693147180559945,0,0,3.29583686600433,1.38629436111989,0,0,2.19722457733622,0,3.09104245335832,0,0,0,0.693147180559945,0,0,0,0,0,5.04342511691925,1.79175946922805,0.693147180559945,0,0,0,0,0,4.33073334028633,0,2.67407
"181",0,4.58496747867057,1.6094379124341,0,2.19722457733622,0,6.24804287450843,5.24174701505964,3.58351893845611,0,2.89037175789616,0,0,2.70805020110221,4.62497281328427,0,6.12029741895095,0,4.14313472639153,0,0,2.56494935746154,1.79175946922805,0,3.2188758248682,0,0,6.74051935960622,6.13772705408623,2.19722457733622,0,5.65599181081985,0,1.43177
"182",0,0,0,0,2.83321334405622,5.24174701505964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.46573590279973,1,0.792859
"183",0,0,3.25809653802148,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,2.94443897916644,0,0,0,0,0,0,1.09861228866811,0,0,2.99573227355399,0,0
"184",1.38629436111989,0,1.09861228866811,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0,0,0,0,0,2.30258509299405,4.31748811353631,4.31748811353631,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0,3.85014760171006,2,4.63879
"185",0,0,0,0,1.6094379124341,0,1.79175946922805,0,0,0,0,0,4.30406509320417,4.4188406077966,0,0,0,0,2.56494935746154,2.56494935746154,0,0,0,0,0,0,0,0,0,2.56494935746154,0,3.85014760171006,2,5.55317
"186",0,0.693147180559945,1.38629436111989,0,0,0,0,4.44265125649032,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0.693147180559945,0,0,0,0,2.56494935746154,2,2.76004
"187",0,0,0,0,0,1.94591014905531,1.94591014905531,0,0,0,0,0,0,0.693147180559945,2.19722457733622,0,0,0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0.693147180559945,1.6094379124341,0,0,1,1.17515
"188",0,0,0.693147180559945,0,0,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120011569356,0,0.693147180559945,0,0,0,0,0,3.09104245335832,2,1.39384
"189",0,0,0,0,0,0,2.70805020110221,3.95124371858143,0,0,0,0,7.56941179245071,0,0,0,0.693147180559945,0,0,0,5.64190707093811,2.94443897916644,0.693147180559945,0,0.693147180559945,1.38629436111989,5.53338948872752,0.693147180559945,0,0,0,5.24702407216049,13,18.28
"190",0,0,0,0,0.693147180559945,0,0,0,0,3.73766961828337,2.19722457733622,7.27586460054653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82437367004309,1,1.35264
"191",0,0,3.76120011569356,0,0,0,1.38629436111989,0,0,0,2.99573227355399,0,0,0,4.18965474202643,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,3.29583686600433,0,2.63905732961526,0,0
"192",0,0,0,0,3.13549421592915,3.68887945411394,0,0,0,0,0,0,5.66642668811243,4.63472898822964,0,0,0,0,0,2.63905732961526,0,2.484906649788,0,0,0,0,1.94591014905531,0,2.63905732961526,0,0,3.04452243772342,6,9.29826
"193",0,0,0,0,3.78418963391826,3.40119738166216,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0.693147180559945,2.30258509299405,0.693147180559945,0,0,0,0,0,5.99645208861902,0,3.93182563272433,0,0,0,4.55387689160054,1,3.87029
"194",0,0,0,0,0,0,0,0,0,2.19722457733622,4.7361984483945,7.4770384723197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16703787691222,1,1.35264
"195",0,0,0,0,0,0,5.78074351579233,0.693147180559945,0,0.693147180559945,0,0,0,1.09861228866811,0,3.09104245335832,0,0.693147180559945,1.6094379124341,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,3.43398720448515,8,11.1794
"196",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,1.33267
"197",0,2.94443897916644,0,0,0,0,1.6094379124341,0,2.484906649788,3.2188758248682,5.49306144334055,0,0,0,0,0,0,0,0,2.07944154167984,0,1.09861228866811,0,5.80513496891649,0,0.693147180559945,0.693147180559945,0,0,0,0,5.14749447681345,0,0
"198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.56494935746154,0,0,5.95324333428778,0,4.40671924726425,0,6.3297209055227,0,1,5.37527840768417,16,19.4587
"199",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.94591014905531,1.38629436111989,0,0,0,5.71042701737487,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,4.23410650459726,0,2.67407
"200",1.6094379124341,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0,2.89037175789616,0,1.09861228866811,5.86929691313377,4.70953020131233,1.38629436111989,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,2.39789527279837,4,7.46875
"201",0,0,4.02535169073515,0,1.38629436111989,0,0,4.29045944114839,0,0,0,0.693147180559945,0,0,0,0,4.21950770517611,0,2.19722457733622,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.39789527279837,2,4.01909
"202",4.74493212836325,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.04452243772342,0,0,0,0.693147180559945,0,0,0,0,0,0,1.94591014905531,1,1.26735
"203",0,0,0,0,0,0,4.33073334028633,0,0,0,0,0,0,0,4.21950770517611,0,3.17805383034795,0,2.94443897916644,0,0,0,0,0,1.38629436111989,0,0,0,4.44265125649032,0,0,4.15888308335967,4,6.54006
"204",0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,5.2257466737132,0,0,3.61091791264422,0,0,0,2.63905732961526,5.71373280550937,0,3.80666248977032,0,2.30258509299405,0,0,0,0,0,4.49980967033027,2,4.67638
"205",2.19722457733622,4.38202663467388,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,1.09861228866811,2.83321334405622,0,0,0.693147180559945,0,8.1656479252975,1.6094379124341,1.09861228866811,0,0,0.693147180559945,0,0,0,6.71295620067707,0,2.52248
"206",0,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,0,4.06044301054642,0,0,2.07944154167984,0,1.64243
"207",0,0,4.80402104473326,4.88280192258637,0,0,0,1.09861228866811,0,0,0,0,0,0,3.73766961828337,0,0,0,0,0,7.46508273639955,0,0,5.28826703069454,0,0,0,0,0,0,0,6.04737217904628,4,3.50218
"208",0,0,0,1.38629436111989,1.79175946922805,0,1.09861228866811,0,1.38629436111989,0,0,0,0,0,4.15888308335967,1.6094379124341,6.20455776256869,0,0,0,2.07944154167984,0,0,0,1.94591014905531,2.99573227355399,0,1.79175946922805,0,0,0,4.30406509320417,1,1.17515
"209",0,0.693147180559945,0,0,0.693147180559945,0,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,2.89037175789616,0,0.693147180559945,0,3.49650756146648,0,1.64243
"210",0,0,0,0,0,4.18965474202643,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,1.38629436111989,1,0.792859
"211",0,0,5.46383180502561,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,1,3.49650756146648,3,4.10317
"212",0,0,0.693147180559945,0,0,0,5.52942908751142,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,3.40119738166216,0,0,2.07944154167984,0,2.94443897916644,5.69035945432406,0,1.79175946922805,5.72031177660741,1.09861228866811,0.693147180559945,1,4.71849887129509,4,10.1352
"213",0,0,0.693147180559945,0,0,0,3.68887945411394,0.693147180559945,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,2.39789527279837,0,3.17805383034795,0,0,0,0,0,0,2.30258509299405,0,3.43398720448515,0,4.06683
"214",0,0,3.52636052461616,0,3.2188758248682,0,0.693147180559945,0,0,0,2.07944154167984,0,0.693147180559945,0,2.77258872223978,0,4.55387689160054,0,0.693147180559945,6.85329909318608,3.25809653802148,2.83321334405622,0,3.04452243772342,2.19722457733622,0,0,0,0,0,0,5.6021188208797,1,1.18716
"215",0,0,0,0,0,5.08140436498446,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,1,0.792859
"216",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,5.80211837537706,0,0,0,0,0,0,0,0,0,0,0,0,3.78418963391826,2,2.69823
"217",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93447393313069,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.40119738166216,0,2.67407
"218",0,0,0,0.693147180559945,0,0,4.23410650459726,0,4.00733318523247,0,0,0,0,0,3.87120101090789,0,0.693147180559945,3.55534806148941,0,0,0,0,0,3.61091791264422,0,0,1.94591014905531,0,3.71357206670431,0,0,2.63905732961526,2,2.35
"219",0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,5.29831736654804,3.17805383034795,0,0,0,3.04452243772342,5,1.91372
"220",0.693147180559945,0,0,0,0,1.09861228866811,0.693147180559945,0,4.45434729625351,0,0,0,0,0,0,0,0,2.63905732961526,0,1.79175946922805,0,0,0,5.30826769740121,0,3.17805383034795,0,0,0,0,0,3.66356164612965,2,2.2048
"221",0,3.52636052461616,0,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,0,0,0,0,0.693147180559945,2.484906649788,0,0,0,3.17805383034795,0,2.89037175789616,0,0,0,3.91202300542815,0,0,3.58351893845611,0,4.06683
"222",1.79175946922805,0,2.19722457733622,0,0,0,0,0,0,0,0,0,4.85981240436167,0,0,4.23410650459726,0,3.13549421592915,0,0,1.6094379124341,0,0.693147180559945,0,0,2.19722457733622,7.00940893270864,0,0.693147180559945,0,0,5.55682806169954,11,5.94911
"223",0,3.29583686600433,0,0,2.19722457733622,0,0,6.02102334934953,0,0,0,0,0,0,0,0,0,1.6094379124341,0,3.63758615972639,0,0,6.07304453410041,3.78418963391826,0,0,0,0,0,0,0,5.34710753071747,3,7.34144
"224",0,0,0.693147180559945,0,0,0,2.63905732961526,0,0,1.38629436111989,0,0,1.09861228866811,0,0,2.19722457733622,0,5.68357976733868,0,0,0,0,0.693147180559945,0.693147180559945,1.6094379124341,0,0,0,1.38629436111989,0,0,4.59511985013459,2,7.83578
"225",0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,2.30258509299405,2.77258872223978,0,0,0,0,1.79175946922805,0,0,0,0,0.693147180559945,0,0,0,0,2.89037175789616,0,0,2.07944154167984,0,1.64243
"226",0,2.56494935746154,0.693147180559945,0,0,3.55534806148941,0,0,5.25227342804663,0,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,2.30258509299405,0,1.09861228866811,0,3.71357206670431,3,5.6765
"227",0,0,0,0,3.89182029811063,4.43081679884331,0,0,0,0,0,0,5.5683445037611,3.68887945411394,0,0,2.19722457733622,0,0,0,0.693147180559945,6.45990445437753,0,4.58496747867057,0,0,3.58351893845611,1.38629436111989,6.32076829425058,0,0,5.74939298590825,15,17.9349
"228",0,5.25227342804663,0,0,0,0,0,0,5.68357976733868,0,0,1.94591014905531,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,4.27666611901606,1,3.28866
