"","V1","V2","V3","V4","V5","bug","loc","bf","hcm"
"307",4.14313472639153,0,2.19722457733622,0,6.24804287450843,0,4.89034912822175,6,8.26464
"308",5.12989871492307,0,2.94443897916644,4.21950770517611,3.93182563272433,1,2.07944154167984,6,7.77801
"309",3.66356164612965,3.3322045101752,6.00635315960173,2.70805020110221,0,0,3.46573590279973,0,0
"310",5.64190707093811,6.45676965557216,2.07944154167984,4.80402104473326,1.6094379124341,0,5.74620319054015,1,2.99922
"311",0,0,1.09861228866811,3.49650756146648,0,0,2.484906649788,1,3.81886
"312",6.1527326947041,0,0,1.6094379124341,0,0,4.47733681447821,0,1.31187
"313",0,0,5.97380961186926,0,4.62497281328427,0,3.43398720448515,3,7.5969
"314",0.693147180559945,0,5.2040066870768,0,2.77258872223978,0,3.61091791264422,3,10.4963
"315",3.66356164612965,0,0,4.88280192258637,6.44571981938558,0,5.2257466737132,11,11.4058
"316",0,1.94591014905531,6.69456205852109,4.04305126783455,0,0,4.84418708645859,2,4.70954
"317",0,2.94443897916644,4.81218435537242,5.03043792139244,2.56494935746154,0,4.11087386417331,1,1.17486
"318",4.70048036579242,0,4.81218435537242,2.484906649788,0,0,3.36729582998647,2,5.30545
"319",0,4.00733318523247,4.27666611901606,4.17438726989564,5.75257263882563,0,4.82028156560504,5,8.32875
"320",0,0,4.94875989037817,0,5.90808293816893,0,4.40671924726425,0,2.64198
"321",0.693147180559945,0,6.11146733950268,0,4.34380542185368,0,4.86753445045558,3,8.77244
"322",0,0,0,2.30258509299405,3.46573590279973,0,0,1,0.792859
"323",2.19722457733622,0,1.79175946922805,3.17805383034795,4.70048036579242,0,3.76120011569356,1,1.18716
"324",3.66356164612965,0,0,0,4.07753744390572,0,2.94443897916644,1,1.29819
"325",0,0,6.32076829425058,0,5.78074351579233,0,4.40671924726425,6,9.2521
"326",0,0.693147180559945,4.9416424226093,1.09861228866811,0,0,2.07944154167984,2,2.26754
"327",5.30826769740121,0,0,5.39816270151775,4.74493212836325,0,4.12713438504509,5,7.66773
"328",1.09861228866811,2.39789527279837,5.42934562895444,1.09861228866811,2.99573227355399,0,3.89182029811063,1,3.9126
"329",0,0,4.15888308335967,1.09861228866811,0,0,2.07944154167984,0,2.67407
"330",3.58351893845611,0,4.04305126783455,0,0,0,2.70805020110221,0,0
"331",3.95124371858143,0,1.09861228866811,0,5.9427993751267,0,4.20469261939097,1,2.54818
"332",0,0,5.68697535633982,2.30258509299405,3.36729582998647,0,3.78418963391826,3,3.87796
"333",0,0,0,4.06044301054642,0,0,2.39789527279837,5,2.69376
"334",5.03695260241363,0,2.77258872223978,0,0,0,3.49650756146648,3,4.2341
"335",0,0,2.39789527279837,4.06044301054642,0,0,2.94443897916644,1,3.28866
"336",2.99573227355399,0,5.53338948872752,0,3.8286413964891,0,4.14313472639153,1,4.48422
"337",3.87120101090789,0,0,4.0943445622221,4.87519732320115,0,4.43081679884331,2,5.27155
"338",3.85014760171006,0,2.94443897916644,0,0,0,2.89037175789616,2,4.2341
"339",5.29831736654804,0,0.693147180559945,0,3.04452243772342,0,2.30258509299405,0,0
"340",0,0,1.09861228866811,4.85981240436167,0,0,3.63758615972639,1,1.48053
"341",0,0,6.08677472691231,0,3.52636052461616,0,4.7361984483945,3,9.72561
"342",5.32787616878958,0,0,0,2.89037175789616,0,2.30258509299405,0,1.03163
"343",0,2.70805020110221,0.693147180559945,6.26530121273771,0,0,4.54329478227,3,5.70339
"344",2.70805020110221,0,4.31748811353631,6.59304453414244,5.82894561761021,0,5.18178355029209,6,6.29405
"345",0,0,4.54329478227,1.79175946922805,0,0,3.13549421592915,0,4.11562
"346",0,0,3.71357206670431,0,4.35670882668959,0,3.3322045101752,1,4.30098
"347",1.38629436111989,0,6.19644412779452,0,4.15888308335967,0,4.48863636973214,2,7.22218
"348",0,0,4.99721227376411,0,0,0,3.04452243772342,0,2.99495
"349",0,0,4.27666611901606,2.39789527279837,4.35670882668959,0,0,2,2.35
"350",0.693147180559945,0,0,1.79175946922805,4.89783979995091,0,2.30258509299405,1,0.60098
"351",0,0,0.693147180559945,4.15888308335967,0,0,2.07944154167984,2,4.08464
"352",0,0,0,5.61312810638807,3.13549421592915,0,3.46573590279973,6,4.73438
"353",0,0,0,4.06044301054642,0,0,2.30258509299405,1,1.18716
"354",0,0,5.82304589548302,3.58351893845611,0.693147180559945,0,3.36729582998647,0,1.43177
"355",3.63758615972639,0,3.25809653802148,0,1.09861228866811,0,2.56494935746154,1,2.82217
"356",0,2.94443897916644,3.25809653802148,5.99396142730657,3.87120101090789,0,4.20469261939097,3,4.23089
"357",2.484906649788,0,5.80814248998044,0,1.09861228866811,0,4.30406509320417,1,3.1498
"358",0,0,5.22035582507832,3.40119738166216,0,0,3.2188758248682,2,4.46352
"359",3.3322045101752,0,0,0,6.70318811324086,0,5.23110861685459,2,1.54522
"360",0,0,0,3.97029191355212,0,0,2.484906649788,1,1.23854
"361",1.38629436111989,0.693147180559945,5.03695260241363,5.00394630594546,4.65396035015752,0,4.02535169073515,1,1.23499
"362",3.17805383034795,0,5.8805329864007,2.30258509299405,3.76120011569356,0,3.8286413964891,0,0
"363",5.37527840768417,0,0,2.07944154167984,2.77258872223978,0,4.33073334028633,0,1.64243
"364",0,0,0,5.11799381241676,0,0,3.2188758248682,0,5.25817
"365",0,0,5.36129216570943,3.46573590279973,4.17438726989564,0,3.17805383034795,3,3.78532
"366",1.6094379124341,0,5.19295685089021,2.94443897916644,1.94591014905531,1,4.00733318523247,4,6.91215
"367",0,0,6.62273632394984,0,4.21950770517611,1,4.45434729625351,3,13.4571
"368",2.19722457733622,0,4.07753744390572,2.63905732961526,0,0,2.70805020110221,1,1.3481
"369",3.13549421592915,0,0,6.19440539110467,5.17614973257383,0,4.99721227376411,5,9.12701
"370",0,2.83321334405622,5.85220247977447,6.90173720665657,4.31748811353631,0,5.76832099579377,4,6.47189
"371",0,0,4.30406509320417,0,0,0,2.63905732961526,0,2.67407
"372",4.12713438504509,3.76120011569356,4.38202663467388,1.79175946922805,0,0,3.17805383034795,0,0
"373",0,0,0,0,5.81413053182507,1,3.66356164612965,5,7.31651
"374",1.6094379124341,0,4.87519732320115,5.04985600724954,6.28599809450886,0,4.95582705760126,4,9.64939
"375",1.6094379124341,0,5.28826703069454,0,2.56494935746154,0,4.30406509320417,1,0.938338
"376",0,0,5.14166355650266,5.5834963087817,6.91075078796194,0,5.5834963087817,10,17.2681
"377",0,0,4.00733318523247,0,3.04452243772342,0,2.484906649788,1,1.26735
"378",4.95582705760126,0,5.8171111599632,0,2.484906649788,0,3.61091791264422,6,11.0402
"379",0,0,0,0,6.00388706710654,0,3.58351893845611,4,1.76352
"380",2.484906649788,0,0,4.86753445045558,2.99573227355399,0,3.8286413964891,2,2.31429
"381",0,1.09861228866811,3.58351893845611,4.98360662170834,5.48063892334199,0,4.35670882668959,2,4.43735
"382",0,0,0,4.36944785246702,0,0,2.83321334405622,2,4.52366
"383",2.30258509299405,0,6.54534966033442,3.97029191355212,2.484906649788,0,3.93182563272433,1,3.03811
"384",0,0,3.95124371858143,4.59511985013459,3.97029191355212,0,3.29583686600433,1,2.88097
"385",0,6.73933662735717,0,0,0,0,6.46925031679577,1,1.35264
"386",0,0,3.80666248977032,4.11087386417331,4.89783979995091,0,3.49650756146648,3,6.78032
"387",0,0,0,3.58351893845611,7.43838353004431,1,5.70711026474888,6,5.96254
"388",0,0,5.06890420222023,0.693147180559945,3.61091791264422,0,3.49650756146648,2,2.46006
"389",0,0,5.41610040220442,4.30406509320417,3.98898404656427,0,3.97029191355212,3,3.87796
"390",0,0,0,0,3.55534806148941,0,0,1,0.792859
"391",4.59511985013459,0,0,0,0.693147180559945,0,3.43398720448515,0,2.61865
"392",5.65248918026865,2.19722457733622,0,2.30258509299405,0,0,4.06044301054642,0,1.31187
"393",5.95064255258773,0,0,2.70805020110221,0,0,3.55534806148941,3,5.37625
"394",0,0,5.7037824746562,0,3.87120101090789,0,4.31748811353631,3,5.69695
"395",3.73766961828337,0,4.30406509320417,0,0,0,2.83321334405622,0,0
"396",0,0,0,4.45434729625351,0,0,2.07944154167984,2,3.64676
"397",0,0,4.40671924726425,0,0,0,2.39789527279837,2,3.90708
"398",0,0,0,0,2.63905732961526,0,0,1,0.792859
"399",0,7.1770187659099,0,0,0,0,6.61740297797448,1,1.35264
"400",3.46573590279973,3.63758615972639,2.77258872223978,6.01859321449623,3.25809653802148,0,5.12989871492307,1,4.7258
"401",0,0,0,5.52942908751142,1.79175946922805,0,3.63758615972639,2,4.50164
"402",0,0,3.63758615972639,2.19722457733622,5.12396397940326,0,1.94591014905531,1,5.59993
"403",4.56434819146784,6.13339804299665,4.49980967033027,5.21493575760899,0,0,5.66988092298052,0,0
"404",0,0,6.21060007702465,3.68887945411394,3.93182563272433,1,3.29583686600433,2,3.95872
"405",1.6094379124341,0,4.87519732320115,4.93447393313069,0,0,3.63758615972639,2,0.96755
"406",0,6.71052310945243,0,0,0,0,6.42324696353352,1,1.35264
"407",2.19722457733622,0,0,4.47733681447821,0,0,0.693147180559945,1,4.04167
"408",0,0,4.59511985013459,0,3.46573590279973,0,3.25809653802148,0,4.06683
"409",3.29583686600433,0,5.12396397940326,0,2.484906649788,0,4.15888308335967,0,2.67407
"410",0,0,5.01727983681492,0,6.17170059741091,0,5.02388052084628,3,4.66519
"411",0,0,4.93447393313069,0,0,0,3.17805383034795,1,4.72472
"412",0,0,5.03043792139244,3.2188758248682,0,0,2.56494935746154,1,1.17486
"413",0,0,0,5.74939298590825,2.99573227355399,0,3.46573590279973,5,5.97302
"414",3.8286413964891,5.67332326717149,5.54517744447956,2.63905732961526,0,0,3.58351893845611,0,0
"415",3.89182029811063,2.99573227355399,0,0,4.31748811353631,0,3.8286413964891,1,1.18032
"416",5.64897423816121,6.82762923450285,6.16961073249146,3.95124371858143,0,0,6.18001665365257,0,0
"417",0,0,4.49980967033027,4.57471097850338,0,0,3.29583686600433,1,1.45269
"418",0,0,3.2188758248682,0,5.00394630594546,0,3.66356164612965,0,2.94415
"419",4.56434819146784,0,2.77258872223978,0,0,0,2.70805020110221,2,3.37826
"420",5.89164421182577,1.94591014905531,6.05208916892442,6.3297209055227,0,0,5.59471137960184,1,1.50087
"421",3.71357206670431,0.693147180559945,4.94875989037817,0,0,0,3.40119738166216,0,1.25878
"422",0,0,4.7361984483945,2.99573227355399,3.29583686600433,0,1.94591014905531,1,5.5834
"423",0,0,5.32300997913841,4.29045944114839,3.3322045101752,0,3.61091791264422,3,3.93677
"424",0,6.93049476595163,0,0,0,0,6.62539236800796,1,1.35264
"425",6.00388706710654,2.77258872223978,6.67076632084587,5.08140436498446,2.63905732961526,0,4.48863636973214,2,12.0175
"426",0,0,5.17614973257383,5.28826703069454,3.55534806148941,0,2.94443897916644,1,2.76207
"427",5.98896141688986,0,4.29045944114839,0,0,0,4.31748811353631,2,2.5991
"428",1.79175946922805,0,6.31535800152233,4.83628190695148,4.46590811865458,0,4.92725368515721,3,6.26449
"429",0.693147180559945,0,0,0,3.85014760171006,0,0,1,0.792859
"430",6.12905021006055,0,3.76120011569356,4.15888308335967,0,1,4.14313472639153,8,9.37718
"431",0.693147180559945,0,5.31811999384422,0.693147180559945,0,0,3.29583686600433,1,4.40689
"432",5.23110861685459,0,2.39789527279837,3.78418963391826,0.693147180559945,0,4.20469261939097,0,0
"433",6.66440902035041,0,3.29583686600433,0,0,0,4.81218435537242,6,4.91412
"434",0,0,0,0,5.65948221575962,0,4.15888308335967,2,1.38982
"435",0,0,0,0,6.90173720665657,0,5.47646355193151,2,1.54522
"436",0,0,5.4249500174814,2.70805020110221,0,0,3.49650756146648,1,5.74047
"437",3.63758615972639,0,4.71849887129509,0,0,0,3.13549421592915,0,0
"438",6.54391184556479,0,3.71357206670431,0,0,0,4.95582705760126,2,3.4997
"439",0,0,0.693147180559945,0,4.63472898822964,0,1.38629436111989,1,0.792859
"440",1.38629436111989,0,1.6094379124341,3.2188758248682,4.90527477843843,0,3.93182563272433,1,1.18716
"441",0,0,5.75890177387728,5.11799381241676,3.98898404656427,1,3.58351893845611,2,2.52346
"442",0,0,6.4425401664682,0,5.43372200355424,0,4.51085950651685,4,9.68386
"443",0,0,0,0,4.30406509320417,0,1.38629436111989,2,1.15014
"444",0,0,0,4.24849524204936,0,0,2.56494935746154,2,2.32375
"445",0,0.693147180559945,5.58724865840025,0,5.79605775076537,0,4.45434729625351,1,3.67974
"446",0,0,6.52795791762255,1.79175946922805,6.45362499889269,1,3.2188758248682,9,16.8684
"447",1.79175946922805,0,3.89182029811063,2.77258872223978,5.42053499927229,0,4.11087386417331,1,0.60098
"448",0,0,0,0,3.40119738166216,0,0,1,0.792859
"449",0,0,1.09861228866811,5.34710753071747,0,0,3.8286413964891,1,3.28866
"450",4.9416424226093,0.693147180559945,0,4.87519732320115,7.45876269238096,1,5.80814248998044,24,25.5769
"451",0,0,0,3.89182029811063,0,0,2.30258509299405,1,2.88097
"452",0,0,3.49650756146648,2.07944154167984,2.19722457733622,0,2.99573227355399,0,0
"453",0,0,4.55387689160054,0,0,0,2.30258509299405,0,2.99495
"454",4.57471097850338,0,0,6.45676965557216,0,0,5.32300997913841,4,4.52366
"455",0,7.05703698169789,0,0,0,0,6.29341927884648,1,1.35264
"456",0,0,4.17438726989564,2.70805020110221,3.97029191355212,0,0,0,4.31109
"457",0,0,2.484906649788,2.89037175789616,5.71042701737487,0,2.56494935746154,2,2.41614
"458",5.92958914338989,2.77258872223978,7.24850407237061,5.46383180502561,5.13579843705026,0,5.8171111599632,2,3.07326
"459",4.55387689160054,0,2.83321334405622,5.37989735354046,4.65396035015752,0,4.20469261939097,2,1.17973
"460",2.63905732961526,0,1.79175946922805,4.56434819146784,3.78418963391826,0,3.8286413964891,1,3.81886
"461",1.6094379124341,0,2.19722457733622,3.78418963391826,3.8286413964891,0,3.04452243772342,1,2.54988
"462",0,0,4.15888308335967,1.09861228866811,4.51085950651685,0,0,0,1.64243
"463",0,0.693147180559945,3.25809653802148,4.77912349311153,0,0,2.99573227355399,1,3.28866
"464",0,0,0,5.34233425196481,0,0,4.06044301054642,1,2.36108
"465",4.70048036579242,0,1.38629436111989,1.6094379124341,0,0,2.77258872223978,2,2.71012
"466",0,0,4.24849524204936,0,4.87519732320115,0,4.06044301054642,3,6.64038
"467",3.85014760171006,0,0,2.83321334405622,6.58892647753352,0,4.94875989037817,2,3.64568
"468",0,0,0,0,4.83628190695148,1,2.63905732961526,5,3.17313
"469",0,0,0,0,4.4188406077966,0,1.38629436111989,0,2.29636
"470",2.39789527279837,0,5.0998664278242,2.30258509299405,4.27666611901606,0,2.94443897916644,4,5.88673
"471",0,0,0,1.94591014905531,6.91671502035361,1,5.24702407216049,2,1.54522
"472",0,0,2.30258509299405,5.78382518232974,0,0,4.27666611901606,0,3.12296
"473",0,0,4.81218435537242,4.65396035015752,2.56494935746154,0,3.61091791264422,2,2.40151
"474",1.94591014905531,0,4.66343909411207,0,6.49072353450251,0,4.62497281328427,1,0.60098
"475",0,0,0,0,4.53259949315326,1,2.89037175789616,1,0.788836
"476",1.6094379124341,0,0,6.49526555593701,7.9043348420851,4,3.13549421592915,32,26.0888
"477",1.94591014905531,0,3.80666248977032,4.79579054559674,4.54329478227,0,3.13549421592915,2,3.41583
"478",0,0,5.31811999384422,2.77258872223978,0,0,2.30258509299405,0,2.60998
"479",5.64897423816121,2.30258509299405,0,2.39789527279837,0,0,4.06044301054642,0,1.03163
"480",0.693147180559945,2.70805020110221,0,7.14598446771439,6.58479139238572,1,6.14846829591765,14,11.3676
"481",0,0,0,3.63758615972639,3.80666248977032,0,1.94591014905531,1,1.35264
"482",0,0,0,0,6.45362499889269,1,4.76217393479776,1,0.792859
"483",0,0,5.37527840768417,0,0,0,2.484906649788,0,5.87959
"484",2.19722457733622,0,0.693147180559945,0,4.20469261939097,0,0,1,0.792859
"485",2.99573227355399,0,5.57972982598622,5.50533153593236,4.23410650459726,1,4.76217393479776,3,5.76219
"486",0,0,0,4.57471097850338,4.33073334028633,0,2.94443897916644,3,4.90018
"487",4.4188406077966,0,0,5.07517381523383,0,2,1.94591014905531,1,1.25985
"488",2.30258509299405,0.693147180559945,0,0,6.28226674689601,0,4.57471097850338,2,1.54522
"489",0,0,3.85014760171006,5.82304589548302,4.48863636973214,0,4.48863636973214,1,6.17458
"490",3.98898404656427,0,5.20948615284142,0,1.09861228866811,0,3.52636052461616,0,0
"491",0,0,0,7.48493028328966,4.35670882668959,3,5.76832099579377,20,18.3422
"492",0,7.90544164906029,0.693147180559945,0,0,0,7.61726781362835,1,1.35264
"493",2.70805020110221,2.94443897916644,5.4380793089232,6.63725803128446,2.19722457733622,0,5.24174701505964,0,1.43177
"494",0,0,0,0,4.33073334028633,0,2.07944154167984,1,0.792859
"495",3.04452243772342,0,3.71357206670431,0,0,0,1.94591014905531,0,1.64243
"496",0,2.484906649788,5.55295958492162,0,1.38629436111989,0,4.04305126783455,1,3.9126
"497",1.09861228866811,0,4.44265125649032,3.29583686600433,4.45434729625351,0,2.99573227355399,1,2.1402
"498",4.91265488573605,0,4.36944785246702,0,3.80666248977032,0,3.68887945411394,3,3.67948
"499",4.74493212836325,0,1.09861228866811,5.89164421182577,4.72738781871234,0,4.58496747867057,4,8.43595
"500",0,0,0,6.36302810354046,1.6094379124341,3,4.74493212836325,19,14.0755
"501",6.12686918411419,3.71357206670431,6.62671774924902,4.38202663467388,4.38202663467388,0,5.47227067367148,2,8.26847
"502",4.04305126783455,0,4.36944785246702,0,0,0,3.09104245335832,0,1.25878
"503",0,0,0,3.2188758248682,0,0,1.38629436111989,1,1.09884
"504",3.49650756146648,0,5.20948615284142,0,4.70953020131233,0,4.40671924726425,1,3.05437
"505",0,0,0,6.12249280951439,0,0,3.2188758248682,7,10.3263
"506",3.98898404656427,0,6.36818718635049,0,0,0,3.80666248977032,1,2.88097
"507",0,0,0,4.35670882668959,0,0,2.30258509299405,1,3.28866
"508",0,0,4.38202663467388,6.35437004079735,0,0,4.89034912822175,8,11.2928
"509",0,0,6.73578001424233,0,4.91998092582813,0,4.0943445622221,4,8.49681
"510",4.89783979995091,3.3322045101752,0,0,5.21493575760899,0,4.35670882668959,3,2.57416
"511",5.5834963087817,0,5.33271879326537,3.49650756146648,1.6094379124341,1,4.59511985013459,4,4.10964
"512",0,0,0,0,4.52178857704904,0,2.63905732961526,1,0.792859
"513",0,0,0,1.38629436111989,5.34233425196481,0,3.63758615972639,1,0.792859
"514",0,0,4.65396035015752,0,0,0,2.70805020110221,1,3.66829
"515",5.89989735358249,0,0,0,7.15226885603254,0,5.96357934361845,2,1.54522
"516",0,0,2.77258872223978,0,5.52146091786225,0,4.36944785246702,2,6.52069
"517",0,0,6.48768401848461,0,5.17048399503815,1,4.94875989037817,6,14.6136
"518",0,1.38629436111989,3.29583686600433,5.00394630594546,5.59471137960184,0,4.46590811865458,3,4.63934
"519",0,2.99573227355399,5.31320597904179,4.57471097850338,1.38629436111989,0,3.95124371858143,0,0
"520",7.42595365707754,5.73979291217923,5.01063529409626,1.38629436111989,0,0,6.53233429222235,1,1.17515
"521",4.33073334028633,0,2.39789527279837,0,0,0,3.09104245335832,2,2.35699
"522",3.61091791264422,0,4.47733681447821,4.23410650459726,4.43081679884331,1,4.27666611901606,1,0.938338
"523",3.55534806148941,0,0,1.79175946922805,0,0,1.6094379124341,2,2.35699
"524",0.693147180559945,0,2.484906649788,0,0,0,1.79175946922805,1,4.57123
"525",0,0,1.09861228866811,0,5.50938833662798,0,4.04305126783455,2,1.54522
"526",0,0,0,0,5.84354441703136,0,3.52636052461616,1,0.60098
"527",3.46573590279973,0,3.46573590279973,0,0,0,2.56494935746154,1,2.82217
"528",0,0,5.35658627467201,1.38629436111989,4.56434819146784,0,3.71357206670431,2,3.30197
"529",0,0,0,0,5.29330482472449,1,4.02535169073515,1,0.788836
"530",0,0,0,0,5.92425579741453,0,4.31748811353631,3,5.80413
"531",6.31896811374643,0,4.36944785246702,4.0943445622221,0,0,4.40671924726425,1,1.18716
"532",7.95682712209011,0,0,0,0,0,7.31654817718298,1,1.41194
"533",0,0,0.693147180559945,4.18965474202643,0,0,2.94443897916644,0,2.58836
"534",0,0,0,0,4.56434819146784,0,2.83321334405622,1,0.792859
"535",0.693147180559945,0,5.605802066296,0,6.84268328223842,0,4.99721227376411,5,12.9419
"536",0,0,1.79175946922805,4.33073334028633,0,0,1.94591014905531,1,3.28866
"537",3.04452243772342,0,0.693147180559945,0.693147180559945,6.24027584517077,0,4.83628190695148,1,0.792859
"538",1.38629436111989,0,1.6094379124341,3.98898404656427,0,0,2.94443897916644,1,3.28866
"539",0,0,0,7.06390396147207,4.4188406077966,4,5.69035945432406,9,9.24384
"540",0,0,5.71042701737487,2.70805020110221,0,0,3.68887945411394,3,3.93677
"541",0,0,3.04452243772342,5.18178355029209,4.21950770517611,0,3.68887945411394,3,7.82654
"542",4.78749174278205,3.58351893845611,0,0,5.27299955856375,0,4.57471097850338,2,1.39384
"543",4.7361984483945,0,5.04342511691925,0,0,0,3.71357206670431,3,4.42816
"544",0,0,5.25227342804663,3.43398720448515,0,0,3.25809653802148,1,1.17486
"545",1.09861228866811,0,5.79909265446053,3.09104245335832,5.52942908751142,0,4.969813299576,2,3.6711
"546",2.70805020110221,0,1.38629436111989,1.79175946922805,6.10479323241498,0,4.20469261939097,1,1.25985
"547",0,0,0,9.49919675465573,7.33888813383888,9,7.87511928104029,81,39.6054
"548",0,0.693147180559945,1.09861228866811,5.47646355193151,0,0,4.11087386417331,1,4.17914
"549",1.79175946922805,0,4.06044301054642,2.484906649788,0,0,1.79175946922805,1,2.49732
"550",5.96100533962327,5.2257466737132,2.07944154167984,0,0,0,5.37989735354046,0,1.97962
"551",0,0,7.13489085156588,0,5.38449506278909,0,5.59842195899838,5,4.9693
"552",0,0,4.77068462446567,3.55534806148941,4.82028156560504,0,3.40119738166216,1,1.26735
"553",6.15909538849193,0,0,1.09861228866811,0,0,4.47733681447821,0,1.03163
"554",7.81035268372429,0,5.82008293035236,4.20469261939097,3.29583686600433,0,5.62401750618734,2,3.59553
"555",0,2.56494935746154,0,2.39789527279837,0,0,1.6094379124341,0,4.11562
"556",5.8805329864007,0,6.31896811374643,5.88887795833288,0,0,5.6021188208797,1,7.62066
"557",0,0,2.94443897916644,2.89037175789616,2.19722457733622,0,2.30258509299405,0,0
"558",0,0,4.49980967033027,0,0,0,2.39789527279837,1,4.23349
"559",3.76120011569356,1.6094379124341,2.63905732961526,6.00141487796115,2.39789527279837,0,4.64439089914137,3,4.75056
"560",0,7.24064969425547,0,0,0,0,6.82979373751242,1,1.35264
"561",0,0,6.3456363608286,1.94591014905531,5.25749537202778,0,3.78418963391826,2,2.58708
"562",0,6.12249280951439,0,0,0,0,5.5834963087817,1,1.35264
"563",0,0,5.60947179518496,6.49223983502047,2.77258872223978,0,5.29831736654804,0,1.25878
"564",1.79175946922805,1.6094379124341,0.693147180559945,7.62559507213245,4.81218435537242,4,5.7268477475872,21,19.5286
"565",0,0,5.2257466737132,5.19849703126583,5.76519110278484,1,3.2188758248682,2,5.96744
"566",0,0,0,4.34380542185368,0.693147180559945,0,2.484906649788,1,3.28866
"567",0,0,0,0,6.26339826259162,0,4.85981240436167,3,5.5234
"568",0,0,6.83947643822884,1.79175946922805,2.56494935746154,0,4.30406509320417,6,16.8048
"569",0,0,0,4.77068462446567,0,0,3.25809653802148,0,2.60998
"570",5.46806014113513,0,1.38629436111989,1.6094379124341,0,0,4.33073334028633,0,1.31187
"571",0,0,5.43372200355424,0,2.56494935746154,0,4.34380542185368,1,7.41088
"572",4.78749174278205,0,5.41164605185504,4.74493212836325,7.80098207125774,1,6.1527326947041,3,4.35401
"573",0,0,5.09375020080676,0.693147180559945,2.39789527279837,0,3.63758615972639,1,10.3086
"574",0,0,4.29045944114839,0,0.693147180559945,0,2.30258509299405,2,4.50602
"575",4.30406509320417,0.693147180559945,2.19722457733622,3.04452243772342,0,0,2.30258509299405,4,5.52249
"576",3.04452243772342,0.693147180559945,0,4.64439089914137,3.36729582998647,0,3.73766961828337,4,5.63409
"577",0,2.70805020110221,3.25809653802148,5.78074351579233,2.484906649788,0,4.23410650459726,7,7.54956
"578",4.66343909411207,0,6.16961073249146,6.2709884318583,4.67282883446191,0,5.17614973257383,0,0
"579",2.30258509299405,0,2.70805020110221,5.24702407216049,3.95124371858143,0,3.76120011569356,1,4.3615
"580",0,0,6.04973345523196,1.94591014905531,4.57471097850338,0,4.77068462446567,2,2.65048
"581",5.76832099579377,1.94591014905531,6.84694313958538,6.40025744530882,7.66199755890189,1,5.4249500174814,6,16.8263
"582",0,0,0,0,4.90527477843843,0,3.09104245335832,1,0.60098
"583",0,0,5.12989871492307,5.27811465923052,5.71702770140622,1,3.04452243772342,3,5.92561
"584",3.8286413964891,0,1.09861228866811,4.7361984483945,5.31811999384422,0,4.34380542185368,5,6.8389
"585",0,0,2.56494935746154,4.75359019110636,0,0,3.36729582998647,1,3.28866
"586",6.65415252018322,4.70048036579242,5.21493575760899,5.09375020080676,5.45958551414416,0,5.59098698051086,1,1.18716
"587",3.52636052461616,5.26269018890489,5.8805329864007,0.693147180559945,0,0,3.29583686600433,0,0
"588",2.89037175789616,0,4.02535169073515,0.693147180559945,0,0,1.94591014905531,0,1.64243
"589",0,0,6.11589212548303,2.94443897916644,4.30406509320417,0,4.12713438504509,0,0
"590",0,7.18992217074581,0,0,0,0,6.81124437860129,1,1.35264
"591",3.58351893845611,0,3.98898404656427,3.89182029811063,0,0,3.91202300542815,1,3.14666
"592",0.693147180559945,0,5.29330482472449,1.09861228866811,2.77258872223978,0,3.25809653802148,2,9.97613
"593",6.21660610108486,2.19722457733622,5.64897423816121,3.29583686600433,0,0,3.89182029811063,6,10.68
"594",1.94591014905531,0,0,3.09104245335832,5.73979291217923,0,2.83321334405622,2,8.13453
"595",0,0,2.63905732961526,3.29583686600433,4.02535169073515,0,1.6094379124341,2,5.42599
"596",0,2.07944154167984,3.68887945411394,2.94443897916644,5.64190707093811,0,4.27666611901606,1,0.60098
"597",3.89182029811063,0,0,0,4.15888308335967,0,3.40119738166216,1,0.792859
"598",0,0,5.91620206260743,5.06259503302697,4.49980967033027,0,2.83321334405622,6,10.3467
"599",0,0,0,0,3.61091791264422,0,0,1,0.792859
"600",4.27666611901606,0,3.29583686600433,0,0,0,2.99573227355399,0,0
"601",0,0,2.39789527279837,0,4.06044301054642,0,2.83321334405622,2,2.6029
"602",0,0,0.693147180559945,1.09861228866811,3.04452243772342,0,1.38629436111989,0,1.64243
"603",1.09861228866811,3.63758615972639,4.0943445622221,0,0,0,3.17805383034795,0,4.11562
"604",0,3.13549421592915,6.3456363608286,3.04452243772342,0,0,5.11799381241676,1,5.48549
"605",0,0,4.96284463025991,1.79175946922805,0,0,3.09104245335832,1,1.26735
"606",3.49650756146648,1.94591014905531,5.73657229747919,2.77258872223978,0,0,2.70805020110221,0,0
"607",0,0,4.44265125649032,0,0.693147180559945,0,2.70805020110221,1,4.12294
"608",0,0,0,5.33753807970132,1.09861228866811,0,3.71357206670431,1,3.28866
"609",0,0,0,5.35185813347607,0,0,3.71357206670431,1,3.28866
"610",3.89182029811063,0,0,0,6.09807428216624,0,4.38202663467388,2,3.69563
"611",0,1.6094379124341,0,0.693147180559945,4.0943445622221,0,2.83321334405622,0,1.64243
"612",3.25809653802148,0,4.53259949315326,0,4.24849524204936,0,3.52636052461616,1,1.05147
"613",2.07944154167984,0,0,0,6.73340189183736,0,5.11799381241676,2,1.54522
"614",0,1.38629436111989,1.38629436111989,4.4188406077966,2.77258872223978,0,2.83321334405622,1,1.23854
