"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","bug","loc","bf","hcm"
"276",0,3.66356164612965,0,5.03695260241363,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,6.52649485957079,0,0,0,4.75359019110636,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,3.09104245335832,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,3.3322045101752,0,0,0,0,0,0,5.50533153593236,6,6.60445
"277",0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,1,1.76682
"278",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.20469261939097,0,0,2.484906649788,0.693147180559945,0,0,0,0,0,4.72738781871234,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,6.04973345523196,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,1.09861228866811,0,1.38629436111989,0,1.38629436111989,0,4.64439089914137,4,4.41258
"279",0,0,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,6.29894924685594,0,4.30406509320417,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.8283137373023,2,4.3792
"280",0,0,0,0,0,0,0,1.94591014905531,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.06044301054642,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.79175946922805,0,0,5.68697535633982,0,4.24849524204936,0,4.92725368515721,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,0,5.3890717298165,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,5.2040066870768,17,27.3621
"281",0,3.3322045101752,3.87120101090789,0,0,0,0,0,1.94591014905531,2.39789527279837,0,0,0.693147180559945,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,3.55534806148941,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.04452243772342,0,0,0,0,0,3.09104245335832,4.62497281328427,0,0,0,3.78418963391826,1,11.8796
"282",0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,2.07944154167984,0,0,2.19722457733622,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,3.93182563272433,0,0,0,0,0.693147180559945,2.99573227355399,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,1,5.24229
"283",0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,5.36597601502185,0.693147180559945,1.79175946922805,0,0,0,1.38629436111989,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,7.028201432058,0,0,2.83321334405622,0,0,0,0,0,0.693147180559945,0,0,5.75574221358691,0,0,0,1.79175946922805,0,0.693147180559945,0,1.94591014905531,1.38629436111989,2.07944154167984,0,1.09861228866811,0.693147180559945,0,0,0,4.40671924726425,0,0,7.06561336359772,0,3.43398720448515,0,2.89037175789616,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,1.38629436111989,0,6.4425401664682,27,26.2376
"284",0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,0,0,1.94591014905531,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0.693147180559945,0,0,0,0,0,5.22035582507832,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0.693147180559945,0,3.3322045101752,2.484906649788,1.38629436111989,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,4.39444915467244,1,7.39875
"285",0.693147180559945,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,2.70805020110221,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.52146091786225,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.04985600724954,0,1.38629436111989,1.6094379124341,0,0,0,0,3.91202300542815,5,9.56944
"286",0,0,0,0,0,1.09861228866811,0,1.6094379124341,4.36944785246702,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,1.38629436111989,0,2.94443897916644,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,5.09375020080676,0,0,0,0,0,0,0,3.93182563272433,2,15.1351
"287",0,0,4.68213122712422,1.94591014905531,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.38629436111989,1.79175946922805,0,0,0,0,1.38629436111989,0,0,0,0,1.09861228866811,0,3.76120011569356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,3.8286413964891,2.30258509299405,0,0,0,0.693147180559945,0,0,0,2.19722457733622,0,0,0,0,0,0.693147180559945,0,5.0998664278242,0,0,1.09861228866811,0,0,4.18965474202643,2.70805020110221,0.693147180559945,0,0,4.45434729625351,3,5.83014
"288",0,0,0,0,0.693147180559945,0,0,0.693147180559945,2.63905732961526,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,1.94591014905531,2,8.66479
"289",0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,4.78749174278205,0,0.693147180559945,0,0,0,2.99573227355399,0,3.3322045101752,0,0,0,0,0,0,0,0,0,1.6094379124341,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71357206670431,3.49650756146648,0,0,1.6094379124341,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,3.87120101090789,0,4.07753744390572,0,0,0,0,0,0,2.30258509299405,2.19722457733622,0,0,0,0,0,4.60517018598809,3,11.7129
"290",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,5.31320597904179,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0.693147180559945,0,0,0,1.09861228866811,2.56494935746154,0,4.77068462446567,0,0.693147180559945,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.97029191355212,5,10.1348
"291",0,0,1.38629436111989,1.09861228866811,0,0,0,0,0,0,0,0,2.07944154167984,1.38629436111989,0,0,0,4.89034912822175,1.38629436111989,0,1.6094379124341,0,2.30258509299405,3.40119738166216,0,0,0,0,0,0,0,3.17805383034795,2.77258872223978,0,0.693147180559945,0,1.94591014905531,0.693147180559945,0,1.09861228866811,0,0,0,1.38629436111989,0,0,0,3.2188758248682,0,2.30258509299405,0.693147180559945,0,4.06044301054642,0.693147180559945,5.11198778835654,0,0,0,0,3.17805383034795,2.484906649788,0,4.65396035015752,0.693147180559945,0,2.30258509299405,0,0,0,1.09861228866811,0,0,0,2.19722457733622,0,0,0,0,0,0.693147180559945,1,4.53259949315326,4,7.22788
"292",3.91202300542815,0,1.79175946922805,0,0,0,0,0,2.19722457733622,0,0.693147180559945,0,0,0,0,0,0,2.07944154167984,0,0,0,0,1.38629436111989,0,2.39789527279837,0,0,0,3.98898404656427,1.38629436111989,0,0,0,0.693147180559945,0,0.693147180559945,2.39789527279837,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,1.6094379124341,0,3.29583686600433,0,0.693147180559945,0,0,0.693147180559945,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,4,5.65618
"293",3.58351893845611,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,2.07944154167984,0,0,0,0,0,0,1.38629436111989,0,0,0,0,4.60517018598809,0,0,0,0,0.693147180559945,0,0,0,0,0,1.79175946922805,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,1.6094379124341,0,0,0,2.83321334405622,0,0,1.79175946922805,0,0,0,3.66356164612965,1,10.8895
"294",3.17805383034795,0,0,0,0,0,0,0,4.18965474202643,0,0,0,0,1.09861228866811,0,0,0,1.09861228866811,1.09861228866811,0,3.89182029811063,0,0,0,0,0,0,0,0.693147180559945,0,0,3.13549421592915,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,5.50125821054473,0,0,0,0,0,0,0,0,0,0,0,1,4.24849524204936,6,9.9241
"295",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.09861228866811,0,1.38629436111989,0,0,0,0,2.63905732961526,0,0,0,3.66356164612965,0,3.25809653802148,1,3.20993
"296",1.09861228866811,0,0,2.99573227355399,0,0,0,0,0,0,0,0,1.09861228866811,1.94591014905531,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25749537202778,0,0,0,0,0,2.19722457733622,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,3.93182563272433,2,5.98276
"297",0,0,0,5.17614973257383,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,5.06259503302697,0,0,0,0,0,0,1.09861228866811,0,0,0,2.07944154167984,0,0,1.38629436111989,0,0,1,4.35670882668959,1,1.76682
"298",0,0,0,1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,1.09861228866811,1.09861228866811,0,0,3.80666248977032,0,0,0.693147180559945,0,0,0,0,1.94591014905531,0,0,0,0,0,2.56494935746154,0,0.693147180559945,0,4.70048036579242,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,1,3.3322045101752,1,1.76682
"299",2.484906649788,0,3.89182029811063,0,5.95064255258773,0,0,3.2188758248682,0,0,0,3.2188758248682,2.89037175789616,3.68887945411394,0,0,4.06044301054642,1.79175946922805,0,0,0,0,0,0,0,0,0,0.693147180559945,3.09104245335832,0,1.79175946922805,0,2.70805020110221,5.82008293035236,0,0,0,0,0,0,5.89164421182577,0,0,0.693147180559945,5.60947179518496,6.43133108193348,2.89037175789616,0.693147180559945,0,1.09861228866811,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,4.49980967033027,0,3.29583686600433,0,4.70953020131233,4.99721227376411,0,0,4.34380542185368,5.36129216570943,0,0,0,0,0,3.29583686600433,2.83321334405622,1.38629436111989,0,6.4377516497364,14,11.6025
"300",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.36944785246702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,6.60800062529609,0,2.07944154167984,0,0.693147180559945,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,4.84418708645859,5,7.21846
"301",0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,5.63121178182137,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,2.19722457733622,0,0,0,0,3.40119738166216,0,0,0,4.39444915467244,0.693147180559945,0,0,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,4.35670882668959,4,12.5527
"302",0,0,1.09861228866811,0,0,1.09861228866811,0,3.93182563272433,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,5.48893772615669,0,0,0,1.38629436111989,0,0,0,0,1.09861228866811,0.693147180559945,3.17805383034795,2.63905732961526,0,0,0,1.09861228866811,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,4.17438726989564,0,6.1463292576689,0,5.26269018890489,0,0,0,0.693147180559945,0,0,0,0,0,0,4.33073334028633,0,0,0,0,1.94591014905531,3.52636052461616,3.58351893845611,0,0,0,0.693147180559945,0,0,4.36944785246702,0,0,5.68357976733868,18,27.2338
"303",2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,0.693147180559945,0,4.34380542185368,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.24174701505964,0,0,4.12713438504509,0,0.693147180559945,0,0,4.40671924726425,2.89037175789616,0,0,0,0,0,0,4.04305126783455,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0.693147180559945,0,0,5.91889385427315,5.07517381523383,0,1.94591014905531,1.09861228866811,0,0,0,0,0,0,0,0,0,0,5.19295685089021,2,12.0816
"304",0,0,1.38629436111989,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29045944114839,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,1.6094379124341,0,0,0,1.79175946922805,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.46573590279973,1,8.13388
"305",0,0,0,0,0,0,0,0,5.83188247728352,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,2.484906649788,0,0,0.693147180559945,0,1.79175946922805,0,0,0,6.38687931936265,0,0,2.19722457733622,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,5.54126354515843,0,0,5.28320372873799,0,0,0,0,3.17805383034795,0,0,0,0,0,2.07944154167984,2.484906649788,0,3.25809653802148,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,5.82304589548302,19,15.7846
"306",0,0,0,0.693147180559945,4.85203026391962,0,0,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,3.09104245335832,0,1.09861228866811,0,0,3.17805383034795,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,0,0,3.49650756146648,0,1.38629436111989,0,3.97029191355212,2,4.63082
"307",0,2.56494935746154,1.09861228866811,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,2.39789527279837,0,0,4.04305126783455,0,0,0,0,0,0,1.6094379124341,0,0,4.85981240436167,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,4.23410650459726,1,4.7997
"308",0,0,1.94591014905531,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,2.70805020110221,0,0,0,4.44265125649032,0,0,0,0,4.52178857704904,0,0,0,3.93182563272433,0,2.99573227355399,0,2.39789527279837,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,0,3.13549421592915,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.80666248977032,3.25809653802148,3.49650756146648,0,3.91202300542815,3,14.2974
"309",0,0,0,0,0,0,0,3.04452243772342,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,0,0,0,4.40671924726425,0,0,0,0,0,0,0,6.16331480403464,0,0,0,0,0,0,1.38629436111989,1.09861228866811,0,1.79175946922805,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,2.19722457733622,0,1.09861228866811,0,0,0,4.52178857704904,4,5.87009
"310",0,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,0,0,4.14313472639153,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.0943445622221,0,0,0,0,0,0,0,0,0,5.66988092298052,0,0,0,0,1.79175946922805,3.17805383034795,0,0,0,0,4.20469261939097,0,0,0,0,1.09861228866811,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,2.39789527279837,0,1.09861228866811,0,2.07944154167984,0,0,0,0,0,0,1,4.68213122712422,3,6.91542
"311",0,0,0,2.70805020110221,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74493212836325,0,0,0,0,0,0,0,0,2.39789527279837,0,1.77712
"312",0,4.65396035015752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,1,4.47111
"313",0,0,1.6094379124341,0,0.693147180559945,0,0,0,0,3.68887945411394,1.38629436111989,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,1.6094379124341,1.09861228866811,0,4.85981240436167,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,3.93182563272433,0,3.17095
"314",0,1.79175946922805,3.17805383034795,1.38629436111989,2.484906649788,0,2.99573227355399,0,0.693147180559945,0,0,3.87120101090789,0,0,0,0,0,2.07944154167984,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,6.12686918411419,3.09104245335832,0,0,0,3.63758615972639,0,0,0,1.09861228866811,0,0,2.70805020110221,0,0,0,0,4.31748811353631,0,4.62497281328427,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,4.18965474202643,0,0,0,0,5.37063802812766,2,3.12618
"315",0,0,0,0,0.693147180559945,0,0,4.07753744390572,0,0,0,0,0,0,4.57471097850338,4.72738781871234,0,0,2.19722457733622,0,1.09861228866811,4.56434819146784,0,4.00733318523247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0.693147180559945,0,4.35670882668959,0,3.3322045101752,0,0,1.38629436111989,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,2.07944154167984,0,0,0.693147180559945,0,0,0,0,0,0,4.56434819146784,9,17.4516
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,1.38629436111989,4.92725368515721,0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,3.52636052461616,0,5.79301360838414,0.693147180559945,2.39789527279837,0,0,0,0,0,0,0,0,0,0,4.74493212836325,2,10.6248
"317",0,0,4.00733318523247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,3.30831
"318",0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,2.99573227355399,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,5.56452040732269,0,0,2.83321334405622,0,1.6094379124341,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,2.484906649788,0,0,0,0.693147180559945,0,2.99573227355399,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,4.07753744390572,2,7.17242
"319",0,0,0,0,3.3322045101752,0,0,2.89037175789616,3.91202300542815,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,2.99573227355399,0,0,1.94591014905531,2.19722457733622,1.94591014905531,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,4.54329478227,0,2,3.40119738166216,4,5.05091
"320",0,0,0,0,0,0,0.693147180559945,0,0,0,0,7.53422832627409,0,0,0,0.693147180559945,0,1.38629436111989,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95582705760126,0,0,1.38629436111989,0,0,0,0,5.7268477475872,0,0,0,0,1.38629436111989,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,1,6.11589212548303,4,8.61553
"321",0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,4.26267987704132,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,3.66356164612965,1,1.76682
"322",0,1.09861228866811,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,3.98898404656427,5.63478960316925,1.94591014905531,0,0,0.693147180559945,0,3.95124371858143,1,0
"323",0,0,0,0,0,0,0,0.693147180559945,2.19722457733622,1.09861228866811,1.09861228866811,0,2.19722457733622,0,0,0,3.25809653802148,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,1.94591014905531,0,0,0,0,1.38629436111989,3.8286413964891,0,0,0,4.62497281328427,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,3.09104245335832,2,12.9417
"324",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47733681447821,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.21950770517611,0,0,0,0,0,3.13549421592915,1,0
"325",0,0,2.99573227355399,1.09861228866811,0,0.693147180559945,0,4.14313472639153,0,0,4.77068462446567,0,0,2.19722457733622,0,4.88280192258637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,3.85014760171006,4.04305126783455,2.63905732961526,0,0,0,0,0,0,0,0,1.09861228866811,0,0,2.19722457733622,0.693147180559945,0,0,0,3.46573590279973,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.2188758248682,0,0,0,4.7361984483945,3.52636052461616,4.63472898822964,1,4.969813299576,7,25.2449
"326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,4.38202663467388,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,4.56434819146784,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,4.35670882668959,0,3.13549421592915,2.89037175789616,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,3.66356164612965,1,10.9524
