"","V1","V2","V3","V4","V5","V6","bug","loc","bf","hcm"
"269",0,3.43398720448515,4.43081679884331,0,6.87832646829133,0,0,5.55295958492162,1,3.36633
"270",2.70805020110221,6.21660610108486,4.56434819146784,7.56475701290573,6.07534603108868,5.58724865840025,0,6.46925031679577,0,5.45209
"271",4.17438726989564,5.89164421182577,0,0,0,0,0,2.484906649788,4,9.97572
"272",0,5.91079664404053,5.28320372873799,4.80402104473326,4.82028156560504,0,0,5.03695260241363,13,23.0656
"273",0,0,0,3.17805383034795,4.45434729625351,3.80666248977032,0,2.39789527279837,0,6.41569
"274",0,0,4.35670882668959,0,1.09861228866811,5.19295685089021,0,3.55534806148941,0,6.41569
"275",3.3322045101752,1.09861228866811,1.38629436111989,4.58496747867057,0,3.80666248977032,0,3.52636052461616,13,17.575
"276",5.75574221358691,1.94591014905531,5.9427993751267,0,5.99396142730657,0,0,5.50533153593236,6,6.60445
"277",0,2.19722457733622,0.693147180559945,4.69134788222914,4.43081679884331,0,0,3.68887945411394,1,1.76682
"278",0,3.66356164612965,4.26267987704132,5.98393628068719,5.06259503302697,0,0,4.64439089914137,4,4.41258
"279",1.79175946922805,4.78749174278205,6.25766758788264,0,0,0,0,4.8283137373023,2,4.3792
"280",6.45519856334012,3.89182029811063,0,4.87519732320115,0,0,0,5.2040066870768,17,27.3621
"281",5.77455154554441,0,1.38629436111989,3.40119738166216,0,1.6094379124341,0,3.78418963391826,1,11.8796
"282",0,3.25809653802148,2.56494935746154,0.693147180559945,5.08759633523238,3.61091791264422,0,3.43398720448515,1,5.24229
"283",0,0,4.39444915467244,7.45818615734049,7.08506429395255,2.19722457733622,0,6.4425401664682,27,26.2376
"284",0,0,0,5.54907608489522,4.11087386417331,3.04452243772342,0,4.39444915467244,1,7.39875
"285",2.94443897916644,5.24702407216049,0,0,0,5.44241771052179,0,3.91202300542815,5,9.56944
"286",3.2188758248682,5.70044357339069,0,0,0.693147180559945,3.61091791264422,0,3.93182563272433,2,15.1351
"287",5.97888576490112,0,0,0,4.49980967033027,0,0,4.45434729625351,3,5.83014
"288",3.68887945411394,0,0,2.19722457733622,0,0,0,1.94591014905531,2,8.66479
"289",1.38629436111989,0,1.6094379124341,5.37063802812766,4.95582705760126,3.46573590279973,0,4.60517018598809,3,11.7129
"290",0,0,0,5.67332326717149,4.11087386417331,0,0,3.97029191355212,5,10.1348
"291",3.04452243772342,3.55534806148941,4.35670882668959,1.6094379124341,5.4553211153577,5.67675380226828,1,4.53259949315326,4,7.22788
"292",4.4188406077966,0,0,2.89037175789616,0,4.81218435537242,0,3.36729582998647,4,5.65618
"293",0,0,4.63472898822964,4.54329478227,0,1.09861228866811,0,3.66356164612965,1,10.8895
"294",2.83321334405622,1.09861228866811,2.56494935746154,4.24849524204936,0,5.78074351579233,1,4.24849524204936,6,9.9241
"295",1.09861228866811,3.85014760171006,2.70805020110221,3.52636052461616,0,4.46590811865458,0,3.25809653802148,1,3.20993
"296",0,3.04452243772342,5.33271879326537,1.6094379124341,3.85014760171006,0,0,3.93182563272433,2,5.98276
"297",0,1.6094379124341,0,0,5.8348107370626,1.79175946922805,1,4.35670882668959,1,1.76682
"298",0,5.11799381241676,4.47733681447821,0,0,0,1,3.3322045101752,1,1.76682
"299",7.05789793741186,1.94591014905531,2.94443897916644,7.20266119652324,0,6.10255859461357,0,6.4377516497364,14,11.6025
"300",0.693147180559945,0.693147180559945,6.76619171466035,0,0,1.09861228866811,0,4.84418708645859,5,7.21846
"301",1.09861228866811,6.01615715969835,0,0.693147180559945,3.43398720448515,0,0,4.35670882668959,4,12.5527
"302",7.02642680869964,4.88280192258637,3.46573590279973,3.61091791264422,0,1.94591014905531,0,5.68357976733868,18,27.2338
"303",0,0,0,6.25382881157547,0,6.36818718635049,0,5.19295685089021,2,12.0816
"304",0,4.15888308335967,0,0,3.61091791264422,0,0,3.46573590279973,1,8.13388
"305",0,0,1.09861228866811,7.2283884515736,0,4.74493212836325,0,5.82304589548302,19,15.7846
"306",5.35185813347607,4.51085950651685,0,1.09861228866811,3.43398720448515,0,0,3.97029191355212,2,4.63082
"307",3.49650756146648,0,1.94591014905531,4.43081679884331,4.969813299576,0,0,4.23410650459726,1,4.7997
"308",4.75359019110636,2.89037175789616,3.04452243772342,5.40717177146012,0,4.23410650459726,0,3.91202300542815,3,14.2974
"309",0,4.26267987704132,6.35957386867238,0,0,0,0,4.52178857704904,4,5.87009
"310",0,3.2188758248682,0,5.95583736946483,5.03043792139244,1.94591014905531,1,4.68213122712422,3,6.91542
"311",4.44265125649032,4.30406509320417,0,0,0,1.6094379124341,0,2.39789527279837,0,1.77712
"312",4.65396035015752,1.09861228866811,0,0,0,1.6094379124341,0,2.83321334405622,1,4.47111
"313",2.07944154167984,2.07944154167984,3.85014760171006,0,5.18178355029209,1.38629436111989,0,3.93182563272433,0,3.17095
"314",6.37161184723186,1.09861228866811,5.14749447681345,0,5.09375020080676,0,0,5.37063802812766,2,3.12618
"315",4.72738781871234,5.24174701505964,5.4380793089232,0,4.21950770517611,0,0,4.56434819146784,9,17.4516
"316",0,4.48863636973214,0,3.58351893845611,0,6.12029741895095,0,4.74493212836325,2,10.6248
"317",3.91202300542815,0,0,0,1.94591014905531,0,0,2.30258509299405,0,3.30831
"318",3.93182563272433,0,0,0.693147180559945,0,5.69035945432406,1,4.07753744390572,2,7.17242
"319",4.90527477843843,4.62497281328427,0,0,0,0,2,3.40119738166216,4,5.05091
"320",6.93049476595163,2.56494935746154,7.17548971362422,0,0,0,1,6.11589212548303,4,8.61553
"321",4.97673374242057,0,0,3.43398720448515,0,2.39789527279837,0,3.66356164612965,1,1.76682
"322",0,3.61091791264422,5.10594547390058,5.00394630594546,3.43398720448515,0.693147180559945,0,3.95124371858143,1,0
"323",2.39789527279837,0,0,5.39362754635236,1.6094379124341,0,0,3.09104245335832,2,12.9417
"324",1.09861228866811,0,3.04452243772342,5.17614973257383,0,0,0,3.13549421592915,1,0
"325",5.06259503302697,5.34233425196481,5.51342874616498,4.36944785246702,4.00733318523247,4.26267987704132,1,4.969813299576,7,25.2449
"326",0,0,0,4.96284463025991,2.07944154167984,5.13579843705026,0,3.66356164612965,1,10.9524
"327",2.30258509299405,1.38629436111989,1.79175946922805,0,1.6094379124341,0,1,1.38629436111989,1,4.02695
"328",3.49650756146648,5.47646355193151,2.63905732961526,3.09104245335832,2.70805020110221,0,0,4.30406509320417,1,9.5123
"329",6.04025471127741,5.54907608489522,6.94601399109923,5.02388052084628,5.17048399503815,1.09861228866811,1,6.02344759296103,13,26.3437
"330",3.3322045101752,3.29583686600433,0,0,0,0,0,1.94591014905531,1,1.50465
"331",0,0,0,1.38629436111989,4.00733318523247,0,0,1.38629436111989,1,1.77712
"332",0,1.6094379124341,3.17805383034795,0,0,0,0,1.94591014905531,1,1.77712
"333",3.2188758248682,0,0,4.7361984483945,0,0,0,3.09104245335832,1,3.05459
"334",0,0,0,2.484906649788,4.72738781871234,0.693147180559945,0,3.93182563272433,1,4.30172
"335",5.51745289646471,2.83321334405622,4.67282883446191,0,0,0,1,1.94591014905531,19,12.4057
"336",4.54329478227,0,0.693147180559945,0,0,2.83321334405622,0,2.77258872223978,1,3.18664
"337",0.693147180559945,1.09861228866811,1.94591014905531,5.56068163101553,0,5.77144112313002,0,4.57471097850338,4,5.02919
"338",5.4510384535657,4.59511985013459,5.6021188208797,2.63905732961526,0,0,0,4.67282883446191,6,22.588
"339",5.80513496891649,0,2.484906649788,5.50125821054473,0,6.21860011969173,0,5.24174701505964,8,19.4361
"340",2.19722457733622,0,0,4.31748811353631,0,0,0,2.39789527279837,0,4.64887
"341",0,0,0,4.26267987704132,0,0,0,2.484906649788,0,6.18007
"342",4.27666611901606,0,0,0,0,0.693147180559945,0,2.30258509299405,1,3.18664
"343",0,0,0,4.52178857704904,0,0,0,3.91202300542815,1,4.57263
"344",4.21950770517611,1.09861228866811,0,4.14313472639153,3.40119738166216,0,0,3.49650756146648,1,6.30121
"345",0,0,4.23410650459726,4.54329478227,1.38629436111989,5.62401750618734,0,3.98898404656427,0,1.76682
"346",2.484906649788,4.52178857704904,5.34710753071747,2.70805020110221,1.09861228866811,5.01727983681492,0,4.77912349311153,4,16.1061
"347",0,4.34380542185368,4.969813299576,0,4.85981240436167,0.693147180559945,1,4.47733681447821,2,4.79899
"348",0,0,0.693147180559945,5.56068163101553,0,6.07304453410041,0,4.79579054559674,3,5.02919
"349",4.21950770517611,0,3.43398720448515,0,3.13549421592915,0,0,3.2188758248682,0,5.35698
"350",0,0,0,4.82028156560504,0,0,0,2.83321334405622,2,11.7134
"351",5.37063802812766,6.69703424766648,1.94591014905531,4.40671924726425,0,7.41758040241454,2,6.26149168432104,35,34.5185
"352",5.88887795833288,0,0,1.94591014905531,2.63905732961526,0,0,4.18965474202643,3,11.9189
"353",4.30406509320417,0,3.36729582998647,0,3.09104245335832,0,0,3.17805383034795,4,9.66991
"354",5.33271879326537,5.68017260901707,4.70953020131233,0,3.13549421592915,0,0,4.91998092582813,6,13.2632
"355",0,1.6094379124341,0,3.61091791264422,2.07944154167984,0,0,1.38629436111989,2,2.5349
"356",6.10479323241498,5.08140436498446,0,0,0,0,1,4.74493212836325,7,7.25623
"357",0,0,4.61512051684126,5.47227067367148,2.07944154167984,6.00635315960173,0,4.71849887129509,6,8.42705
"358",1.38629436111989,3.89182029811063,2.07944154167984,5.40717177146012,0.693147180559945,2.19722457733622,0,3.98898404656427,2,5.02919
"359",8.10016144693661,7.06817200038804,1.38629436111989,4.18965474202643,0,2.77258872223978,4,6.77650699237218,40,37.6698
"360",0.693147180559945,0,3.55534806148941,0,4.96284463025991,5.45958551414416,0,4.4188406077966,5,14.001
"361",3.61091791264422,5.25749537202778,1.38629436111989,3.13549421592915,0,6.17378610390194,1,4.69134788222914,2,11.1725
"362",0,2.99573227355399,2.94443897916644,8.23084356419823,3.61091791264422,4.29045944114839,0,6.39692965521615,2,1.38451
"363",0,0,0,3.68887945411394,3.97029191355212,0,0,2.77258872223978,2,3.1496
"364",0,2.70805020110221,4.29045944114839,0,0,0,0,2.56494935746154,1,4.50833
"365",3.97029191355212,0,0,3.04452243772342,0,5.94017125272043,0,4.12713438504509,6,23.6028
"366",3.36729582998647,0,2.99573227355399,6.27287700654617,1.6094379124341,0,0,4.67282883446191,5,15.4609
"367",0,6.91869521902047,0,0,0,0,0,5.26785815906333,3,8.50408
"368",0,0,1.79175946922805,5.04985600724954,0,4.77068462446567,0,3.09104245335832,4,10.7594
"369",0,0,3.52636052461616,3.52636052461616,4.91998092582813,0,0,3.49650756146648,4,10.5501
"370",2.70805020110221,5.85793315448346,4.75359019110636,5.59842195899838,1.38629436111989,5.96100533962327,0,5.27811465923052,0,4.76964
"371",3.3322045101752,0,5.7037824746562,0,0,6.42971947803914,0,5.09375020080676,5,12.713
"372",0,5.64544689764324,2.83321334405622,0,0,0,0,4.02535169073515,1,4.31202
"373",0.693147180559945,3.61091791264422,0,0,3.63758615972639,0,0,3.2188758248682,1,3.19189
"374",0,0,0,5.33753807970132,0,2.99573227355399,0,3.78418963391826,0,7.2787
"375",5.38449506278909,0,3.13549421592915,0,0,0,0,3.3322045101752,1,9.64564
"376",0,3.09104245335832,1.6094379124341,0,0,2.63905732961526,0,0,2,8.00589
"377",5.56068163101553,2.89037175789616,4.63472898822964,0,6.2841341610708,1.38629436111989,1,5.19295685089021,5,11.0132
"378",0,0,0,5.16478597392351,3.76120011569356,0,0,3.89182029811063,11,10.5919
"379",2.56494935746154,1.94591014905531,6.85646198459459,5.605802066296,3.95124371858143,6.61338421837956,0,5.96100533962327,6,9.50088
"380",1.6094379124341,4.75359019110636,3.61091791264422,1.09861228866811,0,6.02344759296103,0,4.47733681447821,3,10.3881
"381",0,0.693147180559945,0.693147180559945,0,5.03695260241363,4.51085950651685,0,3.80666248977032,6,7.69368
"382",0,6.75110146893676,5.87773578177964,3.68887945411394,0,0,0,5.27299955856375,1,4.41258
"383",4.00733318523247,3.46573590279973,4.20469261939097,5.69035945432406,0,0,0,4.47733681447821,5,7.96788
"384",4.0943445622221,0,5.36129216570943,0,5.31811999384422,0,0,4.51085950651685,3,9.95543
"385",4.52178857704904,4.38202663467388,0,0,4.00733318523247,0.693147180559945,0,3.43398720448515,1,12.5339
"386",5.24702407216049,0,2.07944154167984,4.58496747867057,3.52636052461616,5.71042701737487,0,4.65396035015752,5,15.9552
"387",3.78418963391826,0,0,0,3.13549421592915,0,0,2.30258509299405,0,3.30831
"388",0,4.48863636973214,3.85014760171006,4.46590811865458,1.38629436111989,1.94591014905531,0,3.36729582998647,1,0
"389",0,0.693147180559945,0,6.19644412779452,3.13549421592915,3.36729582998647,0,4.68213122712422,1,9.56428
"390",3.97029191355212,0,1.6094379124341,4.17438726989564,0,0,0,2.77258872223978,1,10.8518
"391",5.42934562895444,0,4.11087386417331,5.99396142730657,0.693147180559945,6.79682371827486,0,5.45958551414416,16,31.5637
"392",6.99668148817654,2.56494935746154,4.20469261939097,0,0,0,2,5.57972982598622,3,4.23308
"393",4.92725368515721,4.54329478227,5.27811465923052,2.89037175789616,0,0,0,4.62497281328427,0,4.50833
"394",0,5.01063529409626,3.3322045101752,1.09861228866811,0,4.48863636973214,0,4.0943445622221,1,0
"395",6.83840520084734,0,3.73766961828337,0,1.09861228866811,0,0,4.99043258677874,5,11.0213
"396",0,4.68213122712422,6.14846829591765,0,4.86753445045558,0,0,4.38202663467388,5,12.6078
"397",0,2.99573227355399,6.10702288774225,0,2.07944154167984,0,0,4.33073334028633,1,4.41258
"398",6.93244789157251,6.22851100359118,0,4.43081679884331,0,1.09861228866811,1,5.64190707093811,8,13.0943
"399",0,5.78996017089725,4.71849887129509,5.57215403217776,3.13549421592915,0,1,4.89783979995091,1,1.76682
"400",5.64190707093811,0,0,0,1.38629436111989,0.693147180559945,0,4.15888308335967,5,9.08201
"401",0,0,0.693147180559945,3.25809653802148,5.48063892334199,0,0,4.07753744390572,3,11.7919
"402",6.35262939631957,5.46383180502561,1.6094379124341,0,0,0,0,4.52178857704904,5,9.06318
"403",0,5.66296048013595,3.49650756146648,1.94591014905531,0,0,0,3.43398720448515,1,4.41258
"404",0.693147180559945,3.49650756146648,0,4.80402104473326,0,6.85751406254539,1,5.18738580584075,6,10.193
"405",5.26785815906333,6.42648845745769,3.63758615972639,0,2.83321334405622,2.56494935746154,0,5.47646355193151,0,6.41569
"406",4.62497281328427,6.61873898351722,0.693147180559945,0,0,2.19722457733622,1,5.27811465923052,11,22.1232
"407",4.86753445045558,0,1.09861228866811,4.59511985013459,0,0,0,3.97029191355212,6,5.42268
"408",4.60517018598809,6.69208374250663,5.29831736654804,4.75359019110636,0,2.83321334405622,1,5.10594547390058,15,17.5007
"409",5.23110861685459,4.17438726989564,0.693147180559945,0,0,0,1,3.98898404656427,10,17.039
"410",6.0591231955818,0,0,7.21670948670946,0,6.71295620067707,0,6.25575004175337,17,21.326
"411",2.99573227355399,0,0,3.66356164612965,2.07944154167984,0,0,2.07944154167984,0,6.41569
"412",4.31748811353631,4.31748811353631,6.43615036836943,0.693147180559945,0,0,0,4.8283137373023,1,4.6939
"413",0,5.19849703126583,2.07944154167984,0,4.77912349311153,0,0,4.02535169073515,0,10.2088
"414",0,1.6094379124341,5.32787616878958,1.09861228866811,0,0,0,3.91202300542815,3,3.82071
"415",2.63905732961526,0,6.49526555593701,0,6.75925527066369,0,0,5.67332326717149,9,10.2464
"416",3.68887945411394,0,0,0.693147180559945,0,2.56494935746154,0,1.38629436111989,1,1.77712
"417",0,0,0,4.95582705760126,2.77258872223978,0.693147180559945,0,2.94443897916644,2,9.23472
"418",0,0,3.25809653802148,6.52356230614951,1.38629436111989,2.83321334405622,0,4.95582705760126,7,19.7652
"419",5.14166355650266,4.07753744390572,0,1.09861228866811,1.6094379124341,0.693147180559945,0,3.40119738166216,1,3.23696
"420",0,4.02535169073515,0,6.29894924685594,0,0,0,4.74493212836325,1,1.76682
"421",0,0,0,2.94443897916644,2.94443897916644,4.31748811353631,0,3.17805383034795,2,4.57426
"422",0,0.693147180559945,4.58496747867057,3.13549421592915,0,0,0,2.39789527279837,1,0
"423",0,0,2.30258509299405,0.693147180559945,5.73979291217923,0,0,3.95124371858143,0,3.26332
"424",0.693147180559945,5.99146454710798,0,1.38629436111989,3.3322045101752,0,0,4.54329478227,2,6.12275
"425",3.68887945411394,0,3.04452243772342,0,1.6094379124341,4.70048036579242,0,3.66356164612965,0,9.31549
"426",0,2.07944154167984,0,0,4.46590811865458,6.8351845861473,0,5.28320372873799,5,18.7155
"427",0,4.8283137373023,3.29583686600433,0,4.47733681447821,0,0,3.52636052461616,0,7.80551
"428",5.70044357339069,5.29330482472449,0,4.99721227376411,1.79175946922805,0,1,4.72738781871234,2,6.08968
"429",3.55534806148941,5.36129216570943,1.09861228866811,1.09861228866811,0,0,0,3.73766961828337,0,5.4727
"430",0,0,5.93224518744801,0,1.6094379124341,0,0,4.40671924726425,1,3.8069
"431",3.29583686600433,3.36729582998647,0,2.56494935746154,0,0,0,2.39789527279837,0,7.00075
"432",0,0.693147180559945,5.38449506278909,1.09861228866811,2.19722457733622,1.09861228866811,0,3.40119738166216,1,3.8069
"433",3.76120011569356,0,2.07944154167984,0,0,4.56434819146784,0,2.56494935746154,0,17.842
"434",0,0,0,4.04305126783455,4.53259949315326,0,0,3.04452243772342,2,3.1496
"435",0,0,0,4.91998092582813,0,7.04228617193974,0,5.62762111369064,2,8.51102
"436",1.09861228866811,6.83947643822884,3.73766961828337,4.98360662170834,0,0,0,5.25749537202778,0,8.14056
"437",1.94591014905531,4.52178857704904,0,4.21950770517611,0,6.98471632011827,1,5.4553211153577,4,9.57998
"438",3.61091791264422,0,0,4.33073334028633,0,0,0,3.17805383034795,1,3.20019
"439",0,0,2.89037175789616,4.70953020131233,1.79175946922805,2.94443897916644,0,2.94443897916644,1,8.04434
"440",0,0,0,4.4188406077966,0,0,0,2.39789527279837,0,4.64887
"441",4.72738781871234,0,3.63758615972639,5.02388052084628,5.06259503302697,0,1,4.00733318523247,4,13.9484
"442",1.09861228866811,0,2.39789527279837,1.09861228866811,3.98898404656427,0,0,2.07944154167984,0,7.95718
"443",0,0,0,0,3.36729582998647,4.77068462446567,0,2.94443897916644,1,7.47927
"444",5.86929691313377,5.18178355029209,0,0,0,0,0,4.06044301054642,0,6.26191
"445",0,0,0,2.77258872223978,5.2040066870768,4.72738781871234,0,4.21950770517611,3,4.82617
"446",3.09104245335832,3.55534806148941,1.09861228866811,2.99573227355399,0,0,0,2.89037175789616,2,1.56044
"447",0,0,0,4.0943445622221,2.484906649788,4.99043258677874,0,3.3322045101752,4,11.0669
"448",5.09375020080676,4.46590811865458,2.56494935746154,0,5.41610040220442,0,0,4.30406509320417,3,16.6139
"449",0,0,0,3.49650756146648,0.693147180559945,0,0,2.07944154167984,1,5.65358
"450",3.8286413964891,4.24849524204936,3.98898404656427,4.14313472639153,0.693147180559945,0,0,3.97029191355212,1,1.76682
"451",5.07517381523383,2.30258509299405,3.13549421592915,0,0,3.25809653802148,1,3.49650756146648,3,16.6315
"452",5.49306144334055,2.30258509299405,4.18965474202643,0,4.51085950651685,5.17614973257383,0,4.67282883446191,1,3.2591
"453",5.59842195899838,2.70805020110221,4.07753744390572,5.3890717298165,6.03548143252476,4.98360662170834,0,5.13579843705026,2,4.36826
"454",3.98898404656427,3.29583686600433,0,5.27299955856375,5.42053499927229,0,1,4.46590811865458,2,12.7082
"455",0,6.38856140554563,1.09861228866811,0,2.83321334405622,2.56494935746154,0,4.88280192258637,2,8.45689
"456",0,0,1.38629436111989,4.87519732320115,2.89037175789616,2.19722457733622,0,3.46573590279973,0,5.97053
"457",2.99573227355399,4.99043258677874,4.52178857704904,3.80666248977032,0,0,0,4.12713438504509,1,0
"458",3.52636052461616,4.49980967033027,4.14313472639153,0,0,0,0,3.80666248977032,5,13.2919
"459",0.693147180559945,5.12396397940326,0,1.6094379124341,4.33073334028633,5.37989735354046,0,4.48863636973214,0,8.62288
"460",0,0,5.48063892334199,0,0,0,0,3.40119738166216,2,1.56044
"461",2.39789527279837,0,0.693147180559945,0.693147180559945,3.87120101090789,1.6094379124341,0,2.07944154167984,0,6.41569
"462",0,0,0,4.64439089914137,0,4.4188406077966,0,3.43398720448515,1,1.76682
"463",0,4.43081679884331,6.06378520868761,0,1.6094379124341,0,0,4.49980967033027,3,13.6128
"464",4.35670882668959,4.29045944114839,0,0,3.93182563272433,0,0,3.13549421592915,2,4.77591
"465",1.09861228866811,3.29583686600433,0,0,2.63905732961526,0,0,2.30258509299405,0,3.10486
"466",3.95124371858143,5.57972982598622,0,5.4380793089232,0,4.87519732320115,0,4.76217393479776,3,7.7065
"467",0,0,2.39789527279837,2.94443897916644,3.13549421592915,0.693147180559945,0,1.94591014905531,2,2.90397
"468",1.38629436111989,3.73766961828337,4.68213122712422,1.09861228866811,1.79175946922805,0,0,3.40119738166216,2,3.12148
"469",4.52178857704904,5.605802066296,4.55387689160054,5.95583736946483,3.76120011569356,6.13556489108174,1,5.29330482472449,12,19.6298
"470",3.93182563272433,3.29583686600433,3.40119738166216,0,0,0,0,3.17805383034795,1,7.23217
"471",0,1.38629436111989,0,3.36729582998647,0,3.97029191355212,0,2.39789527279837,1,1.76682
"472",0,5.17614973257383,0,5.27811465923052,0.693147180559945,0,0,4.26267987704132,5,8.77144
"473",6.54678541076052,6.09356977004514,3.8286413964891,0,3.17805383034795,3.73766961828337,2,5.48893772615669,10,23.0493
"474",5.8636311755981,5.98393628068719,3.46573590279973,4.78749174278205,0,0,1,5.01063529409626,7,17.3959
"475",4.81218435537242,4.99043258677874,4.06044301054642,5.82008293035236,6.71780469502369,5.27299955856375,0,5.96870755998537,0,6.94415
"476",0,0,0,0,4.95582705760126,7.58832367733522,2,5.11198778835654,2,1.42715
"477",0,0,0,1.09861228866811,6.11368217983223,6.50428817353665,1,5.29831736654804,20,20.29
"478",6.25958146406492,6.55677835615804,0,5.0998664278242,0,3.73766961828337,2,5.82600010738045,28,31.2801
"479",3.46573590279973,0,5.39816270151775,2.07944154167984,3.17805383034795,1.09861228866811,0,3.71357206670431,3,9.15622
"480",2.94443897916644,0,3.3322045101752,3.85014760171006,0,0,0,3.17805383034795,0,4.8313
"481",6.68835471394676,3.73766961828337,6.84374994900622,5.82600010738045,2.77258872223978,0,0,6.01126717440416,5,6.83071
"482",0,4.44265125649032,0,6.53524127101366,2.30258509299405,0,0,4.51085950651685,8,10.2283
"483",0,0,0.693147180559945,5.56452040732269,1.94591014905531,4.96284463025991,0,3.97029191355212,2,1.39536
"484",5.90536184805457,0,3.55534806148941,7.14519613499717,2.484906649788,0.693147180559945,0,5.74939298590825,9,7.28484
"485",5.37527840768417,0,0,6.14203740558736,0,6.26720054854136,0,5.31320597904179,4,16.789
"486",1.09861228866811,0,0,5.14749447681345,0,0,0,3.29583686600433,3,9.23472
"487",0,4.40671924726425,0,0,0,4.00733318523247,0,2.484906649788,3,7.2298
"488",3.13549421592915,0,1.79175946922805,5.12989871492307,0,5.47227067367148,0,4.15888308335967,5,15.3807
"489",0,0,5.26269018890489,3.8286413964891,4.60517018598809,5.56452040732269,0,3.73766961828337,11,20.9156
"490",0,2.07944154167984,5.50938833662798,4.15888308335967,0,0,0,3.36729582998647,2,7.2288
"491",0,0,4.969813299576,0,6.52209279817015,0,0,5.13579843705026,1,8.02724
"492",5.65248918026865,5.29330482472449,0,0.693147180559945,0,0,0,4.7361984483945,3,3.83668
"493",2.70805020110221,3.85014760171006,0,3.25809653802148,1.6094379124341,0,0,2.99573227355399,1,6.41247
"494",5.07517381523383,0,0.693147180559945,3.25809653802148,0,5.82894561761021,0,4.4188406077966,5,16.9705
"495",0,4.06044301054642,3.93182563272433,4.9416424226093,0,0,0,3.95124371858143,0,6.42599
"496",6.72623340235875,5.64544689764324,2.63905732961526,0,2.70805020110221,0,2,5.2257466737132,14,29.9939
"497",0,4.77912349311153,1.09861228866811,1.38629436111989,6.00141487796115,0,0,4.35670882668959,1,3.00782
"498",0,6.12249280951439,0,0.693147180559945,0,0,1,4.43081679884331,4,11.9584
"499",0,0,0,4.52178857704904,1.79175946922805,0,0,2.39789527279837,1,0
"500",0.693147180559945,0,4.18965474202643,1.79175946922805,0.693147180559945,2.484906649788,0,2.39789527279837,2,1.56044
"501",0,5.17048399503815,5.4971682252932,1.38629436111989,0,0,0,5.15905529921453,7,18.4852
"502",0,0,0,5.36129216570943,5.93224518744801,5.82600010738045,1,4.7361984483945,12,19.2402
"503",0,4.51085950651685,0,0,0,6.25766758788264,0,4.69134788222914,1,4.56477
"504",0,0,0,5.5834963087817,0,6.29526600143965,0,4.99721227376411,2,5.02919
"505",4.45434729625351,4.24849524204936,0,5.31811999384422,5.39362754635236,3.97029191355212,0,5.17614973257383,0,4.18914
"506",0,0,0,0,4.06044301054642,0,0,1.6094379124341,1,3.17625
"507",0,0,0,4.44265125649032,0,4.51085950651685,0,3.49650756146648,1,7.47927
"508",5.80814248998044,0,5.00394630594546,0,6.23441072571837,0.693147180559945,0,5.35185813347607,5,11.3454
"509",5.56068163101553,0,0,7.1777824161952,0,4.85203026391962,0,5.90263333340137,22,17.1453
"510",4.34380542185368,4.71849887129509,2.07944154167984,4.63472898822964,0,0,0,6.30809844150953,19,36.1864
"511",0,0,2.89037175789616,0,3.85014760171006,4.26267987704132,0,3.43398720448515,0,3.11166
"512",0,3.61091791264422,1.38629436111989,4.93447393313069,1.09861228866811,0,0,3.3322045101752,2,3.13086
"513",5.36597601502185,6.22851100359118,0,5.03043792139244,5.83773044716594,6.89060912014717,0,5.96100533962327,13,12.3564
"514",4.7361984483945,5.23110861685459,0,2.56494935746154,6.23048144757848,3.17805383034795,0,5.05624580534831,8,14.7298
"515",4.74493212836325,7.23993259132047,4.17438726989564,3.89182029811063,0,0,3,5.86078622346587,10,23.6105
"516",0,3.55534806148941,0.693147180559945,0,4.84418708645859,0,0,3.43398720448515,1,8.07975
"517",0,3.46573590279973,0,2.07944154167984,0,2.56494935746154,0,2.39789527279837,0,0
"518",1.09861228866811,0,0,3.2188758248682,0,5.78689738136671,0,3.78418963391826,2,10.6096
"519",1.09861228866811,0,4.70953020131233,5.92157841964382,0,6.48616078894409,1,5.08140436498446,5,17.9064
"520",4.969813299576,0,0,5.48893772615669,0,0,0,4.27666611901606,3,6.08326
"521",0,1.09861228866811,4.56434819146784,5.41164605185504,3.95124371858143,1.38629436111989,0,4.0943445622221,7,4.41258
"522",1.38629436111989,0,2.30258509299405,4.66343909411207,0,0,0,2.63905732961526,0,4.33338
"523",0,0,4.45434729625351,2.77258872223978,0,0,0,2.39789527279837,1,4.41258
"524",0,1.38629436111989,0,5.46383180502561,0,2.07944154167984,0,3.3322045101752,1,0
"525",5.4510384535657,0,0.693147180559945,0,4.35670882668959,0,0,3.8286413964891,2,6.31552
"526",2.56494935746154,0,0,5.12989871492307,0.693147180559945,0.693147180559945,0,3.55534806148941,0,6.79305
"527",4.4188406077966,2.99573227355399,2.07944154167984,2.07944154167984,4.77068462446567,0,0,4.76217393479776,3,9.70651
"528",6.55961523749324,4.0943445622221,5.78382518232974,0,4.4188406077966,0,4,0,42,35.8788
"529",4.20469261939097,5.00394630594546,2.70805020110221,4.81218435537242,0,6.05208916892442,0,4.78749174278205,8,13.4381
"530",4.23410650459726,1.6094379124341,0,0,0.693147180559945,0,0,2.70805020110221,4,9.97572
"531",5.35658627467201,4.06044301054642,0,0,0,0,1,3.40119738166216,2,4.19546
"532",2.83321334405622,5.40267738187228,0.693147180559945,0,6.5694814204143,1.94591014905531,0,5.14166355650266,4,12.6913
"533",0,2.30258509299405,0.693147180559945,4.55387689160054,0,5.77144112313002,0,4.47733681447821,2,9.5467
