"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","bug","loc","bf","hcm"
"334",0,0,0,0,0,0,0,0,1.09861228866811,0,1.09861228866811,0,2.77258872223978,0,4.52178857704904,0,0,0,2.63905732961526,0.693147180559945,0,3.93182563272433,1,4.30172
"335",5.23110861685459,4.27666611901606,0,0,0,0,0,0,0,4.57471097850338,0,0,0,0,2.63905732961526,0,0,0,1.6094379124341,0,1,1.94591014905531,19,12.4057
"336",3.80666248977032,4.17438726989564,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,1,3.18664
"337",0,3.40119738166216,1.09861228866811,0,0,0,0,1.38629436111989,0,0,0.693147180559945,5.08140436498446,2.70805020110221,0,0,0,5.80814248998044,3.87120101090789,0,0,0,4.57471097850338,4,5.02919
"338",0,0,0,0,5.03043792139244,0,3.85014760171006,5.83188247728352,0,0,3.36729582998647,1.94591014905531,0,3.55534806148941,0,1.94591014905531,0.693147180559945,0,0,0,0,4.67282883446191,6,22.588
"339",0,5.54126354515843,0,0,0,0,0,4.80402104473326,3.78418963391826,0,2.19722457733622,0,5.27299955856375,0,0,5.92958914338989,3.98898404656427,3.68887945411394,0,0,0,5.24174701505964,8,19.4361
"340",0,0,0,0,0,0,0,0,0,0,4.40671924726425,0,0,0,0.693147180559945,0,0,0,0,0,0,2.39789527279837,0,4.64887
"341",0,0,0,0,0,0,0,0,2.83321334405622,0,0,0.693147180559945,3.97029191355212,0,0,0,0.693147180559945,0,0,0,0,2.484906649788,0,6.18007
"342",3.29583686600433,0,0.693147180559945,0,2.39789527279837,0,0.693147180559945,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0.693147180559945,0,0,2.30258509299405,1,3.18664
"343",0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,4.43081679884331,1.09861228866811,0,0,0,0,0,0,0,0,0,3.91202300542815,1,4.57263
"344",1.09861228866811,0,0,1.09861228866811,0,0,0,3.04452243772342,0,0,4.64439089914137,0,0,3.13549421592915,0,2.30258509299405,0,0.693147180559945,0,0.693147180559945,0,3.49650756146648,1,6.30121
"345",0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,4.58496747867057,0,0,4.78749174278205,4.24849524204936,4.4188406077966,2.39789527279837,3.29583686600433,0,3.98898404656427,0,1.76682
"346",0,4.02535169073515,0,0,4.11087386417331,3.95124371858143,0,4.94875989037817,0,1.94591014905531,0,0,0,1.94591014905531,0,4.18965474202643,0,4.53259949315326,1.09861228866811,0,0,4.77912349311153,4,16.1061
"347",0,0,0,1.09861228866811,0,0,2.83321334405622,0,1.09861228866811,2.39789527279837,0,0,0,2.07944154167984,4.7361984483945,0,0,0,5.29330482472449,0,1,4.47733681447821,2,4.79899
"348",0,0.693147180559945,2.70805020110221,0.693147180559945,0,0,0,0,0,0,0,4.85203026391962,1.6094379124341,0,0,0,6.17378610390194,4.21950770517611,0,0,0,4.79579054559674,3,5.02919
"349",4.45434729625351,0,0,0,0,0,0,1.79175946922805,0,1.79175946922805,2.19722457733622,1.94591014905531,0,2.39789527279837,0,0,0,0,0,0,0,3.2188758248682,0,5.35698
"350",0,0,3.97029191355212,0,0,0,0,0,0,0,1.09861228866811,2.484906649788,4.07753744390572,0,0,0,0,0,0,0,0,2.83321334405622,2,11.7134
"351",0,6.83087423464618,1.79175946922805,0,0.693147180559945,5.33271879326537,1.38629436111989,0,0,3.95124371858143,0,0,3.49650756146648,0,0,7.16549347506085,1.09861228866811,5.09375020080676,0,4.55387689160054,2,6.26149168432104,35,34.5185
"352",1.94591014905531,5.19295685089021,0,0,0,0,0,4.56434819146784,0,0,4.48863636973214,0,0,2.30258509299405,0,0,0,0,1.09861228866811,0,0,4.18965474202643,3,11.9189
"353",4.4188406077966,0,0,3.43398720448515,0,0,0,1.38629436111989,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,3.17805383034795,4,9.66991
"354",3.85014760171006,4.88280192258637,0,3.85014760171006,4.85981240436167,0,0,3.43398720448515,0.693147180559945,0,0,0.693147180559945,1.09861228866811,4.70048036579242,2.30258509299405,0,0,0,0,4.85203026391962,0,4.91998092582813,6,13.2632
"355",0,0,0,0,1.09861228866811,0,2.99573227355399,0,0,0,0,0,3.25809653802148,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,2,2.5349
"356",4.02535169073515,4.74493212836325,0,0,5.01063529409626,0,3.85014760171006,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,5.48893772615669,1,4.74493212836325,7,7.25623
"357",1.09861228866811,0,0,0,0,0,0.693147180559945,0,4.78749174278205,4.35670882668959,0,0,5.23110861685459,0,0,5.09375020080676,4.89034912822175,4.26267987704132,0,0,0,4.71849887129509,6,8.42705
"358",0,0,0,0,0,0.693147180559945,0,0,0,0,4.45434729625351,4.30406509320417,4.29045944114839,3.40119738166216,0,0,0,3.40119738166216,0,0,0,3.98898404656427,2,5.02919
"359",3.09104245335832,7.95822719232231,5.25227342804663,0,5.48893772615669,0,0,5.87493073085203,1.09861228866811,0,0.693147180559945,3.2188758248682,0,5.04985600724954,0,0,0,3.40119738166216,0,6.51471269087253,4,6.77650699237218,40,37.6698
"360",0,0,1.38629436111989,4.83628190695148,0,0,1.38629436111989,0,0,3.25809653802148,1.6094379124341,0,0,1.79175946922805,2.19722457733622,4.51085950651685,5.00394630594546,0,0,0,0,4.4188406077966,5,14.001
"361",0,5.30330490805908,0.693147180559945,0,0.693147180559945,0,2.70805020110221,1.38629436111989,0,0,0,0,3.95124371858143,0,0,5.99645208861902,0,3.49650756146648,1.38629436111989,3.25809653802148,1,4.69134788222914,2,11.1725
"362",0,0,0,0,0,0,0,0,4.99721227376411,0,0,7.82724090175281,6.92559519711047,1.09861228866811,0,0,5.41610040220442,1.09861228866811,0,0,0,6.39692965521615,2,1.38451
"363",0,0,0,0,0,0,3.89182029811063,0,0,0,0,3.43398720448515,2.56494935746154,0.693147180559945,0,0,0,0,0,0,0,2.77258872223978,2,3.1496
"364",0,0,0,0,2.56494935746154,0,0,0,0,3.98898404656427,0,0,0,1.94591014905531,0,0,0,0,2.77258872223978,0,0,2.56494935746154,1,4.50833
"365",0,0,0.693147180559945,0,3.87120101090789,0,0,0,0,0,0.693147180559945,0,3.04452243772342,0,0,0,5.8171111599632,3.87120101090789,0,0,0,4.12713438504509,6,23.6028
"366",0,1.09861228866811,5.50938833662798,0,0,0,0.693147180559945,0,3.78418963391826,0,4.60517018598809,4.30406509320417,3.43398720448515,0,0,0,3.43398720448515,4.04305126783455,0,0,0,4.67282883446191,5,15.4609
"367",0,2.56494935746154,0,0,0,4.67282883446191,5.91620206260743,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.26267987704132,6.11368217983223,0,5.26785815906333,3,8.50408
"368",0,0,0,0,0,0,0,0,4.15888308335967,0,0,0,4.15888308335967,0,0,4.24849524204936,4.36944785246702,0,1.6094379124341,0,0,3.09104245335832,4,10.7594
"369",0,0,0,4.98360662170834,0,2.89037175789616,0,0,0,2.484906649788,0,0.693147180559945,0,0,0,0,0,3.17805383034795,1.79175946922805,0,0,3.49650756146648,4,10.5501
"370",0,4.12713438504509,0,1.09861228866811,0,5.64190707093811,4.20469261939097,0,0.693147180559945,3.43398720448515,0,1.09861228866811,4.95582705760126,2.77258872223978,0.693147180559945,0,5.64190707093811,3.58351893845611,0,5.40267738187228,0,5.27811465923052,0,4.76964
"371",0,0,3.29583686600433,0,0,2.07944154167984,0,5.05624580534831,2.39789527279837,5.04342511691925,0,0,0,0,1.79175946922805,5.88610403145016,4.31748811353631,5.03695260241363,0,0.693147180559945,0,5.09375020080676,5,12.713
"372",0,0,0,0,0,0,5.20948615284142,0,0,0,0,0,0,0,3.61091791264422,0,0,0,3.8286413964891,3.58351893845611,0,4.02535169073515,1,4.31202
"373",0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,4.26267987704132,0,0,0,0,0,0,3.2188758248682,1,3.19189
"374",0,0,0,0.693147180559945,0,0,0,0,5.21493575760899,0,0,0,3.71357206670431,0,0,0.693147180559945,0,0,0,0.693147180559945,0,3.78418963391826,0,7.2787
"375",4.60517018598809,0,0,0,0,4.66343909411207,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,1,9.64564
"376",0,0,0,0,1.38629436111989,0,3.04452243772342,0,0,0,0,0,0,0,0,2.30258509299405,0,0.693147180559945,0,1.79175946922805,0,0,2,8.00589
"377",6.01126717440416,0,0,2.63905732961526,0,0,0,3.58351893845611,5.74939298590825,0,0,0,0,0,3.40119738166216,0,0,3.29583686600433,4.27666611901606,3.13549421592915,1,5.19295685089021,5,11.0132
"378",0,0,1.09861228866811,0,0,0,0,0,4.64439089914137,1.38629436111989,0,0,4.49980967033027,0,0,0,2.07944154167984,0,2.56494935746154,0,0,3.89182029811063,11,10.5919
"379",0,0,0,5.81413053182507,0,1.79175946922805,5.41610040220442,6.06145691892802,0,5.28826703069454,0.693147180559945,1.09861228866811,0,0,1.94591014905531,6.60123011872888,0,4.62497281328427,0,0,0,5.96100533962327,6,9.50088
"380",0,0,0,2.19722457733622,0,0,3.52636052461616,0,0,0,2.30258509299405,0,0,0,0,5.94017125272043,0,0,1.38629436111989,4.92725368515721,0,4.47733681447821,3,10.3881
"381",0,0,2.484906649788,0,0,0,0,1.38629436111989,4.66343909411207,0,0,0.693147180559945,0,0,4.14313472639153,4.15888308335967,0,0,0,0,0,3.80666248977032,6,7.69368
"382",0,0,0,3.73766961828337,0,0,6.91968384984741,0,0,2.63905732961526,0,0,0,0,0,0,0,1.09861228866811,5.20948615284142,0,0,5.27299955856375,1,4.41258
"383",0,4.15888308335967,0,4.26267987704132,0,0,0,3.63758615972639,1.79175946922805,0,4.77912349311153,3.93182563272433,4.63472898822964,0,0,0,0,0.693147180559945,0,0,0,4.47733681447821,5,7.96788
"384",4.34380542185368,0,0,0,1.79175946922805,0,0,4.00733318523247,0,4.26267987704132,1.79175946922805,0,0,4.48863636973214,3.93182563272433,0,0,0,4.84418708645859,0,0,4.51085950651685,3,9.95543
"385",3.52636052461616,0.693147180559945,3.66356164612965,0.693147180559945,0,0,3.95124371858143,0,0,0,4.36944785246702,2.94443897916644,0,0,1.38629436111989,0,0,0,0.693147180559945,0.693147180559945,0,3.43398720448515,1,12.5339
"386",0,5.22035582507832,2.19722457733622,0,0,0,0.693147180559945,0,4.18965474202643,0,0,2.83321334405622,2.89037175789616,1.79175946922805,1.09861228866811,5.34710753071747,3.43398720448515,3.93182563272433,3.71357206670431,0,0,4.65396035015752,5,15.9552
"387",4.15888308335967,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.30258509299405,0,3.30831
"388",0,0,0,0,0,0,4.57471097850338,0,0,0,1.6094379124341,3.95124371858143,0,3.87120101090789,0,0,0,2.77258872223978,2.83321334405622,0,0,3.36729582998647,1,0
"389",0,0.693147180559945,0,0,0,0,0,0,3.93182563272433,0,0,0,5.94803498918065,0,0.693147180559945,0,4.60517018598809,2.19722457733622,0,0,0,4.68213122712422,1,9.56428
"390",0,3.17805383034795,0,2.30258509299405,0,0,0,2.19722457733622,2.39789527279837,0,3.29583686600433,0,3.17805383034795,3.09104245335832,0,0,0,0,0,0,0,2.77258872223978,1,10.8518
"391",1.38629436111989,4.15888308335967,2.19722457733622,0,3.87120101090789,3.29583686600433,0.693147180559945,4.31748811353631,0,0,4.54329478227,0,4.59511985013459,0,0,0,6.64509096950564,5.78074351579233,0,4.36944785246702,0,5.45958551414416,16,31.5637
"392",5.605802066296,6.40687998606931,3.8286413964891,0,4.84418708645859,0,0,0,3.97029191355212,3.76120011569356,0,0,0,1.94591014905531,0,0,0,0,0,3.17805383034795,2,5.57972982598622,3,4.23308
"393",0,1.38629436111989,0,0,3.73766961828337,0,0,3.63758615972639,3.2188758248682,4.38202663467388,4.26267987704132,0,0.693147180559945,0,0,1.09861228866811,0,0,0,5.2257466737132,0,4.62497281328427,0,4.50833
"394",0,4.47733681447821,0,0,1.09861228866811,4.969813299576,0,0,0,3.46573590279973,0,0,0,0,0,0,0,0,1.38629436111989,0,0,4.0943445622221,1,0
"395",5.36129216570943,2.89037175789616,2.484906649788,0,0,0,0,6.45362499889269,0,0,0,0,0,2.83321334405622,0,0,0,0,0,4.45434729625351,0,4.99043258677874,5,11.0213
"396",4.14313472639153,0,0,4.06044301054642,1.38629436111989,1.6094379124341,0,4.52178857704904,0,1.09861228866811,0,0,0,0,3.68887945411394,0,0,0,6.03548143252476,3.36729582998647,0,4.38202663467388,5,12.6078
"397",0,0,0,1.09861228866811,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,6.10031895202006,0,0,4.33073334028633,1,4.41258
"398",0,6.72982407048948,5.82304589548302,0,0,4.39444915467244,3.80666248977032,0,0,0,1.6094379124341,0,3.36729582998647,0,0,1.79175946922805,0,0,0,5.64190707093811,1,5.64190707093811,8,13.0943
"399",0,0,1.09861228866811,0,0,4.48863636973214,5.03695260241363,0,4.46590811865458,4.15888308335967,0,2.56494935746154,5.18738580584075,0,0,0,0,0,1.09861228866811,4.92725368515721,1,4.89783979995091,1,1.76682
"400",4.29045944114839,5.26785815906333,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,2.19722457733622,0,0,0,0,2.39789527279837,0,4.15888308335967,5,9.08201
"401",0,0,0,5.03043792139244,0,4.06044301054642,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,4.07753744390572,3,11.7919
"402",3.8286413964891,0,0,0,0,5.16478597392351,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,2.77258872223978,6.35437004079735,0,4.52178857704904,5,9.06318
"403",0,0,0,0,0,0.693147180559945,5.77765232322266,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,1,4.41258
"404",0,4.55387689160054,4.93447393313069,0,0,4.36944785246702,3.73766961828337,0,0,0,0,2.89037175789616,1.94591014905531,0,0,5.32300997913841,6.26720054854136,0,0,0,1,5.18738580584075,6,10.193
"405",5.8171111599632,3.68887945411394,3.73766961828337,0,0,0,0,0,0,1.09861228866811,0,0,0,3.13549421592915,3.76120011569356,0,0,0,5.25749537202778,5.31811999384422,0,5.47646355193151,0,6.41569
"406",0,5.66296048013595,0,0,0,1.09861228866811,0,2.99573227355399,0,0,0.693147180559945,2.07944154167984,0.693147180559945,3.63758615972639,0,0,0,0,0,6.22455842927536,1,5.27811465923052,11,22.1232
"407",3.97029191355212,0,0,0,0,0,0,4.54329478227,1.38629436111989,0,0,0,4.39444915467244,0,0,0.693147180559945,0,0,0,0,0,3.97029191355212,6,5.42268
"408",0,3.2188758248682,1.38629436111989,0,0,2.07944154167984,6.47543271670409,5.26785815906333,0,4.18965474202643,1.09861228866811,0,4.36944785246702,3.95124371858143,1.6094379124341,0.693147180559945,0,0,0,5.06890420222023,1,5.10594547390058,15,17.5007
"409",0.693147180559945,5.29330482472449,0,0,2.94443897916644,1.94591014905531,0,2.39789527279837,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.89037175789616,1,3.98898404656427,10,17.039
"410",0,4.24849524204936,6.42648845745769,1.09861228866811,3.36729582998647,0,0,4.70048036579242,3.52636052461616,0,4.23410650459726,4.11087386417331,6.7945865808765,0,0,6.01859321449623,5.56068163101553,0.693147180559945,0,4.14313472639153,0,6.25575004175337,17,21.326
"411",0,0,3.29583686600433,0,0,0,1.38629436111989,2.30258509299405,0,0,0,0,2.99573227355399,0,0,0.693147180559945,0,0,1.94591014905531,0,0,2.07944154167984,0,6.41569
"412",5.00394630594546,0,0,0,4.33073334028633,0,0,4.49980967033027,4.02535169073515,0,0.693147180559945,2.70805020110221,0,0,0,0,0.693147180559945,0.693147180559945,5.90263333340137,3.17805383034795,0,4.8283137373023,1,4.6939
"413",0,3.25809653802148,0.693147180559945,4.61512051684126,0,4.17438726989564,3.63758615972639,0,0,0,2.07944154167984,2.19722457733622,0,0,0,0,0,0,0,4.15888308335967,0,4.02535169073515,0,10.2088
"414",0,0,0,3.68887945411394,0,0,0,0,0,4.21950770517611,0,2.56494935746154,0,1.38629436111989,3.91202300542815,1.09861228866811,0,0,3.68887945411394,0,0,3.91202300542815,3,3.82071
"415",0,0,0,7.13409372119287,0,0,0,3.76120011569356,0,4.85203026391962,0.693147180559945,0,0,4.54329478227,2.99573227355399,0,0,0,0,0,0,5.67332326717149,9,10.2464
"416",0,2.56494935746154,0,0,0,0,1.79175946922805,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,1.38629436111989,1,1.77712
"417",0,0,0,0,0,0,0,0,0,0,4.23410650459726,2.99573227355399,3.29583686600433,0,0,0,0.693147180559945,3.66356164612965,1.79175946922805,0,0,2.94443897916644,2,9.23472
"418",0,0,0.693147180559945,0,0,0,0.693147180559945,0,5.95324333428778,0,4.29045944114839,0,0,0,0,2.07944154167984,5.19849703126583,4.11087386417331,2.99573227355399,0,0,4.95582705760126,7,19.7652
"419",0,2.56494935746154,2.484906649788,0,4.8283137373023,4.15888308335967,0,1.79175946922805,0,1.38629436111989,0,0,0,2.484906649788,0,0,0,1.94591014905531,0,0,0,3.40119738166216,1,3.23696
"420",0,0,0,0,0,0.693147180559945,0,0,0,0,0,6.36475075685191,0,0,0,2.89037175789616,0,0,0,0,0,4.74493212836325,1,1.76682
"421",0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,2.89037175789616,0,1.38629436111989,0,4.44265125649032,0,0.693147180559945,0,0,3.17805383034795,2,4.57426
"422",0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,1.38629436111989,0,0,0,3.17805383034795,4.0943445622221,0,0,2.39789527279837,1,0
"423",2.89037175789616,0,0,0,0,0,0,0,0,3.09104245335832,4.26267987704132,0,0,3.66356164612965,5.01727983681492,3.2188758248682,0,0,0,0,0,3.95124371858143,0,3.26332
"424",0,2.89037175789616,1.38629436111989,0,0,0,5.0998664278242,0,0.693147180559945,0,4.65396035015752,0,0,4.9416424226093,0,0,0,0,0,1.38629436111989,0,4.54329478227,2,6.12275
"425",3.13549421592915,1.94591014905531,2.70805020110221,0,0,0,0,0,0,1.6094379124341,0,2.56494935746154,4.34380542185368,2.39789527279837,0.693147180559945,0,0.693147180559945,3.13549421592915,1.38629436111989,0.693147180559945,0,3.66356164612965,0,9.31549
"426",0,0,0,0,0,2.30258509299405,0.693147180559945,0,0,0.693147180559945,0,1.09861228866811,0,0,3.78418963391826,6.25190388316589,6.10702288774225,0,0,0,0,5.28320372873799,5,18.7155
"427",0,3.8286413964891,0,4.17438726989564,1.79175946922805,4.39444915467244,3.46573590279973,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.19722457733622,0,3.52636052461616,0,7.80551
"428",0,5.79909265446053,3.78418963391826,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,0,0,3.04452243772342,2.07944154167984,3.36729582998647,3.46573590279973,0,0,5.01063529409626,0,3.63758615972639,1,4.72738781871234,2,6.08968
"429",0,0,3.17805383034795,0,3.3322045101752,1.79175946922805,3.49650756146648,0,0,2.30258509299405,1.38629436111989,1.09861228866811,0,3.63758615972639,1.6094379124341,0,0,0,3.52636052461616,4.33073334028633,0,3.73766961828337,0,5.4727
"430",0,0,0,0,0,2.484906649788,0.693147180559945,2.19722457733622,0,3.2188758248682,0,0,0,1.09861228866811,0,0,0,0,5.81413053182507,0,0,4.40671924726425,1,3.8069
"431",3.25809653802148,0,0,0,0,0,0,0,0,0,3.71357206670431,0,0.693147180559945,0,0,0,0,0,0,0,0,2.39789527279837,0,7.00075
"432",0,0,0.693147180559945,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,1.09861228866811,0,5.33271879326537,0,0,3.40119738166216,1,3.8069
"433",2.19722457733622,0,2.63905732961526,0,0,0,2.19722457733622,3.29583686600433,0,0,0,0,3.87120101090789,1.94591014905531,0,3.61091791264422,0,0,0,0,0,2.56494935746154,0,17.842
"434",0,0,0,0,0,0,4.55387689160054,0,0,0,0,3.80666248977032,0,0,0,0,0,2.39789527279837,0,0,0,3.04452243772342,2,3.1496
"435",0,0,4.29045944114839,0,0,6.64248680136726,0,0,0,0,0,0,0,0,0.693147180559945,2.77258872223978,6.05443934626937,0,0,0,0,5.62762111369064,2,8.51102
"436",4.30406509320417,0,0,0.693147180559945,0,5.95842469302978,4.14313472639153,0,0,1.6094379124341,5.75257263882563,0,0,0,0,0,0,0,4.44265125649032,5.28826703069454,0,5.25749537202778,0,8.14056
"437",0,1.38629436111989,2.30258509299405,0,0,5.95583736946483,0,0,3.66356164612965,0,4.27666611901606,0,0,2.19722457733622,2.94443897916644,5.66296048013595,6.00881318544259,0,0,2.94443897916644,1,5.4553211153577,4,9.57998
"438",1.79175946922805,0,0,0,3.13549421592915,0,0,2.19722457733622,0,0,0,0,4.15888308335967,0,0,0,0,0,2.63905732961526,0,0,3.17805383034795,1,3.20019
"439",0,0,0,0,0.693147180559945,0,0,0,3.09104245335832,0,0,0,3.89182029811063,0,0,0,2.30258509299405,4.27666611901606,0,0,0,2.94443897916644,1,8.04434
"440",0,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,4.64887
"441",0,4.69134788222914,0,0,0,3.04452243772342,0,0,0,0,0,4.02535169073515,4.51085950651685,3.61091791264422,0,1.09861228866811,0,3.71357206670431,4.67282883446191,0,1,4.00733318523247,4,13.9484
"442",2.94443897916644,0,1.38629436111989,3.2188758248682,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,7.95718
"443",0,0,0,0,1.09861228866811,4.39444915467244,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,0,0,0,2.94443897916644,1,7.47927
"444",1.38629436111989,5.89164421182577,0,0,0.693147180559945,0,4.95582705760126,0,0.693147180559945,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,4.06044301054642,0,6.26191
"445",0,0,0,2.56494935746154,0,0,4.72738781871234,0,1.38629436111989,0,0,0,0,0,0,4.98360662170834,1.79175946922805,0,3.46573590279973,0,0,4.21950770517611,3,4.82617
"446",0,0,2.77258872223978,0,2.30258509299405,0,0.693147180559945,0,0,2.56494935746154,2.484906649788,0,0,0,0,0,1.94591014905531,0,0,3.13549421592915,0,2.89037175789616,2,1.56044
"447",0,0,2.30258509299405,0,0,0,1.09861228866811,0,0,0.693147180559945,2.89037175789616,0,0,0,2.19722457733622,1.6094379124341,5.11799381241676,2.30258509299405,0,0,0,3.3322045101752,4,11.0669
"448",0,4.53259949315326,3.09104245335832,0,2.77258872223978,0,0,3.2188758248682,0,0,4.15888308335967,0,0,0,2.19722457733622,0.693147180559945,0.693147180559945,0,5.40717177146012,3.63758615972639,0,4.30406509320417,3,16.6139
"449",0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,1.38629436111989,0,3.3322045101752,0,0,0,0,0,0,0,0,2.07944154167984,1,5.65358
"450",0,4.26267987704132,0.693147180559945,2.77258872223978,0,0,0,3.52636052461616,4.04305126783455,0,0,3.66356164612965,0,2.83321334405622,0,0.693147180559945,0,0,0,0,0,3.97029191355212,1,1.76682
"451",0,0,4.96284463025991,0,1.38629436111989,0,1.09861228866811,3.25809653802148,0,3.04452243772342,0,0,0.693147180559945,0,0,0,0,0,0,3.13549421592915,1,3.49650756146648,3,16.6315
"452",5.03043792139244,2.484906649788,1.38629436111989,2.07944154167984,2.39789527279837,0,1.09861228866811,3.80666248977032,0,0,0,0,0,4.77912349311153,4.02535169073515,1.09861228866811,0,5.18738580584075,0,0,0,4.67282883446191,1,3.2591
"453",5.13579843705026,2.63905732961526,4.49980967033027,4.21950770517611,0,0,0,1.79175946922805,4.96284463025991,0,0,0,4.94875989037817,4.94875989037817,5.01727983681492,0,3.78418963391826,4.89783979995091,3.04452243772342,2.39789527279837,0,5.13579843705026,2,4.36826
"454",0,0,0,0,0,0,0,0,0,0,5.74939298590825,1.09861228866811,0,4.33073334028633,0,0,0,0,4.69134788222914,0,1,4.46590811865458,2,12.7082
"455",4.00733318523247,0,2.77258872223978,2.07944154167984,0,5.36597601502185,1.38629436111989,1.38629436111989,0,0,0,0,0,0,0,0,0,0,3.3322045101752,5.71373280550937,0,4.88280192258637,2,8.45689
"456",0,0,0,0,0,0,0.693147180559945,0,4.99043258677874,0,0,0,1.09861228866811,0,0,0,2.30258509299405,0,0,0,0,3.46573590279973,0,5.97053
"457",0,4.65396035015752,0,0,0,0,0,4.27666611901606,1.38629436111989,0,0,3.71357206670431,0,0,3.43398720448515,0,0,3.43398720448515,0,3.13549421592915,0,4.12713438504509,1,0
"458",2.484906649788,0,0,0,3.68887945411394,0,0,3.63758615972639,0,0,0,0,0,0.693147180559945,2.19722457733622,0,0.693147180559945,0,0,4.47733681447821,0,3.80666248977032,5,13.2919
"459",0,0,3.98898404656427,0,0,1.94591014905531,0,0,5.12989871492307,0,0,0,0,0,0,4.86753445045558,0,0,2.56494935746154,4.56434819146784,0,4.48863636973214,0,8.62288
"460",0,0,0,0.693147180559945,1.79175946922805,0,0,0,0,5.27299955856375,0,0,0,0,0,0,0,3.68887945411394,0,0,0,3.40119738166216,2,1.56044
"461",0,0,0,0,0,2.30258509299405,0,2.63905732961526,0,0,0,0,0,0,0,0.693147180559945,3.71357206670431,0,0,0,0,2.07944154167984,0,6.41569
"462",0,0,0,0,0,1.09861228866811,0,0,1.09861228866811,0,0,0,4.04305126783455,0,0,1.6094379124341,4.79579054559674,0,0.693147180559945,0,0,3.43398720448515,1,1.76682
"463",1.38629436111989,0,0,1.38629436111989,1.94591014905531,0.693147180559945,0,0,1.38629436111989,4.27666611901606,0,0,0,4.63472898822964,3.55534806148941,0.693147180559945,0,0,5.66296048013595,1.79175946922805,0,4.49980967033027,3,13.6128
"464",0,4.21950770517611,0,0,0,2.89037175789616,0,3.04452243772342,0,0,4.04305126783455,0,0,0,0.693147180559945,0,0,0,3.66356164612965,0,0,3.13549421592915,2,4.77591
"465",0,0,2.63905732961526,0,0,0,3.25809653802148,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,2.30258509299405,0,3.10486
"466",0,4.20469261939097,2.70805020110221,0,0,3.97029191355212,0,0,4.04305126783455,0,0,3.04452243772342,5.20948615284142,0,0,4.14313472639153,0,3.66356164612965,0.693147180559945,5.21493575760899,0,4.76217393479776,3,7.7065
"467",0,0,0,0,0,2.39789527279837,0,2.83321334405622,0,0,0,0,2.70805020110221,0.693147180559945,0,0,0,1.38629436111989,2.07944154167984,0,0,1.94591014905531,2,2.90397
"468",0,0,0,2.07944154167984,2.484906649788,0,0,0.693147180559945,2.99573227355399,1.94591014905531,0,0,0,3.91202300542815,2.07944154167984,0,0,0,4.07753744390572,0,0,3.40119738166216,2,3.12148
"469",0,5.50938833662798,2.56494935746154,0,3.93182563272433,1.38629436111989,0,4.39444915467244,4.78749174278205,0,0,4.35670882668959,4.97673374242057,0,1.94591014905531,6.15909538849193,2.07944154167984,0,4.85981240436167,0,1,5.29330482472449,12,19.6298
"470",4.43081679884331,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.89037175789616,1.38629436111989,0,3.17805383034795,1,7.23217
"471",0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,4.0943445622221,2.83321334405622,0,0,0,2.39789527279837,1,1.76682
