"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","bug","loc","bf","hcm"
"419",0,0,0,4.48863636973214,0,0.693147180559945,4.40671924726425,0,0,0,0,0,2.39789527279837,2.39789527279837,0,0,1.6094379124341,0,0,0,0,0,0,1.94591014905531,0,0,2.89037175789616,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.63905732961526,0,3.40119738166216,1,3.23696
"420",0,0,0,0,0,0,0,6.35262939631957,0,0,0,0,0.693147180559945,1.38629436111989,2.19722457733622,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,2.19722457733622,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,4.74493212836325,1,1.76682
"421",2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,3.78418963391826,0,3.95124371858143,0,0,0,0,1.38629436111989,0,0,0,3.17805383034795,2,4.57426
"422",0,0,0,0,0,0,0,0.693147180559945,2.63905732961526,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,3.55534806148941,0,3.40119738166216,0,0,0,0,0.693147180559945,0.693147180559945,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,1,0
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,5.66642668811243,0,0,3.04452243772342,0,0,0,0,1.79175946922805,0,0,1.38629436111989,0,0,0,0,0,0,0,3.95124371858143,0,3.26332
"424",0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,5.42053499927229,3.89182029811063,0,0,0,0,0,0,0,4.00733318523247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71357206670431,0,1.6094379124341,0,4.06044301054642,0,0,4.54329478227,2,6.12275
"425",0,0,0,0,0.693147180559945,4.47733681447821,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,3.95124371858143,1.09861228866811,2.30258509299405,0,0,0,3.66356164612965,0,9.31549
"426",0,0,0,0,4.00733318523247,3.13549421592915,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,2.07944154167984,0,6.05443934626937,0,5.17614973257383,5.4380793089232,1.38629436111989,0,3.68887945411394,0,0,0,0,5.28320372873799,5,18.7155
"427",0,0,0,0,0,0,0,0,0,0,0,4.54329478227,0,4.20469261939097,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,2.19722457733622,0,0,4.00733318523247,2.30258509299405,0,0,3.52636052461616,0,7.80551
"428",0,3.09104245335832,5.37989735354046,1.09861228866811,0,3.87120101090789,0,0,0.693147180559945,1.09861228866811,0,0,0.693147180559945,2.484906649788,2.99573227355399,0.693147180559945,0,0,0,0.693147180559945,0,4.53259949315326,0,0,1.94591014905531,0,0,3.52636052461616,3.78418963391826,4.69134788222914,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.78418963391826,1,4.72738781871234,2,6.08968
"429",0,2.70805020110221,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,4.31748811353631,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,4.77068462446567,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,3.61091791264422,0,0,3.73766961828337,0,5.4727
"430",0,0.693147180559945,0,0,0,0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,4.02535169073515,5.23110861685459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.54329478227,0,0,4.40671924726425,1,3.8069
"431",2.70805020110221,0,0.693147180559945,0,0,0,0,0,2.484906649788,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,2.39789527279837,0,7.00075
"432",0.693147180559945,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,4.59511985013459,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68213122712422,0,0,3.40119738166216,1,3.8069
"433",0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0.693147180559945,0,0,0,0,0,3.52636052461616,0,0,4.56434819146784,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,17.842
"434",0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,4.88280192258637,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.04452243772342,2,3.1496
"435",0,0,0,1.6094379124341,3.89182029811063,4.57471097850338,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.85220247977447,0,0,0,0,0,0,6.6631326959908,0,0,0,0,0,0,0,0,5.62762111369064,2,8.51102
"436",0.693147180559945,1.09861228866811,2.19722457733622,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,4.70953020131233,5.66642668811243,0,0,0,0,0,0,5.90808293816893,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,5.77144112313002,0,0,5.25749537202778,0,8.14056
"437",0,0.693147180559945,0,5.51745289646471,3.80666248977032,1.79175946922805,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,3.93182563272433,0,0,2.70805020110221,0,0,0.693147180559945,0,4.72738781871234,0.693147180559945,0,0,4.06044301054642,0,0,5.8664680569333,5.75890177387728,0,0,0,0,0,3.68887945411394,1,5.4553211153577,4,9.57998
"438",3.46573590279973,0.693147180559945,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,2.63905732961526,0,0,0,0,1.09861228866811,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,3.89182029811063,0.693147180559945,0,0,0,0,0,0,0,0,3.17805383034795,1,3.20019
"439",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.68213122712422,1.6094379124341,3.13549421592915,0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,2.94443897916644,1,8.04434
"440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,4.34380542185368,0,0,0,0,0,0,2.39789527279837,0,4.64887
"441",0,0,4.69134788222914,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,4.20469261939097,1.38629436111989,0,0,1.09861228866811,0,4.92725368515721,2.39789527279837,0,4.07753744390572,0,0,2.70805020110221,0,0,2.07944154167984,0,0,3.52636052461616,0,0,0,0,0,0,0,0,1,4.00733318523247,4,13.9484
"442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,3.49650756146648,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.77258872223978,0,0,0,2.07944154167984,0,7.95718
"443",0,0,0,0,0,2.94443897916644,0,0,0,0.693147180559945,0.693147180559945,2.07944154167984,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,0,4.71849887129509,0,0,0,0,0,0,0,0,0,0,2.94443897916644,1,7.47927
"444",4.54329478227,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,4.94875989037817,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.63758615972639,5.31811999384422,0,0,0,0,0.693147180559945,0,0,0,0,2.30258509299405,3.78418963391826,0,0,0,0,0,4.06044301054642,0,6.26191
"445",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,4.94875989037817,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1.94591014905531,4.91998092582813,0,0,0.693147180559945,0,0,0,0,0,0,0,4.21950770517611,3,4.82617
"446",0,0,0,0,0,0,2.94443897916644,0,0,0,2.30258509299405,1.09861228866811,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,2.56494935746154,0,0.693147180559945,0,0,2.89037175789616,2,1.56044
"447",0,0,0,2.83321334405622,0,0,1.79175946922805,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.94591014905531,5.06890420222023,0,0.693147180559945,0,0,0,0,0,0,2.39789527279837,1.6094379124341,0.693147180559945,0,2.07944154167984,1.79175946922805,0.693147180559945,0,0,0,0,0,0,3.3322045101752,4,11.0669
"448",0,3.29583686600433,0,2.30258509299405,0,0,2.70805020110221,0,1.09861228866811,0,0,1.09861228866811,0,1.09861228866811,0,0,0,0,5.07517381523383,0,1.6094379124341,1.38629436111989,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,5.12989871492307,0,0,0,0,4.54329478227,0,4.30406509320417,3,16.6139
"449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,3.17805383034795,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,1,5.65358
"450",0,3.61091791264422,1.38629436111989,0,0,0.693147180559945,0,0,3.73766961828337,0,0,0,0,0,1.79175946922805,0,1.94591014905531,0,0.693147180559945,2.07944154167984,0,0,2.19722457733622,0,0,4.11087386417331,0,0.693147180559945,0,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.79175946922805,0,0,3.97029191355212,1,1.76682
"451",2.07944154167984,2.94443897916644,3.78418963391826,0,1.38629436111989,0,0,0,1.09861228866811,0.693147180559945,0,4.70048036579242,0,0,0,0,0,0,0,1.6094379124341,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,1,3.49650756146648,3,16.6315
"452",0,0,0.693147180559945,0,0,1.09861228866811,0,0,0.693147180559945,0,1.79175946922805,0,0,0,3.40119738166216,0.693147180559945,2.39789527279837,4.53259949315326,0,0,2.70805020110221,0,0,0,1.09861228866811,0,0,2.07944154167984,1.09861228866811,1.6094379124341,0,0,0,3.68887945411394,0,0,0,0,0.693147180559945,2.484906649788,5.88887795833288,0,0.693147180559945,0,0,0,4.67282883446191,1,3.2591
"453",0,3.80666248977032,0,1.09861228866811,0.693147180559945,4.97673374242057,0,0,0,3.58351893845611,1.38629436111989,3.04452243772342,2.94443897916644,0.693147180559945,0,0,5.84643877505772,0,4.96284463025991,3.61091791264422,0,0,0.693147180559945,0,4.30406509320417,0,0,1.38629436111989,2.77258872223978,0,0.693147180559945,0,0.693147180559945,0,3.49650756146648,5.02388052084628,1.6094379124341,0,0,3.80666248977032,1.79175946922805,0,0,0,0,0,5.13579843705026,2,4.36826
"454",0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79579054559674,0,0,0,4.45434729625351,0,0,0,0,0,0,0,3.3322045101752,0,0,3.3322045101752,0,0,0,0,0,5.38449506278909,0,2.30258509299405,0,0,0,1,4.46590811865458,2,12.7082
"455",0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0.693147180559945,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,6.12686918411419,0,0,0,0,0,0,0,2.19722457733622,0,0,0.693147180559945,0,4.79579054559674,0,0,4.88280192258637,2,8.45689
"456",0,0,0,0,0,0,0,0,0,0,4.44265125649032,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,4.02535169073515,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46573590279973,0,5.97053
"457",0,3.46573590279973,0,1.38629436111989,0,0,0,0,3.87120101090789,0,0,0,1.94591014905531,0,0,0,1.6094379124341,0,0,0,2.30258509299405,0,2.83321334405622,0,3.09104245335832,0,3.40119738166216,0,0,4.18965474202643,0,0,1.38629436111989,0,0,0,0,0,1.94591014905531,4.11087386417331,0,0,0,0,0,0,4.12713438504509,1,0
"458",0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,2.19722457733622,0,0,3.91202300542815,0,0,0,0,0,0,0,0,1.38629436111989,2.39789527279837,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,3.2188758248682,2.30258509299405,4.17438726989564,0,0,3.80666248977032,5,13.2919
"459",0,0,0,0,5.02388052084628,0,0,0,0,0,5.59471137960184,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,2.56494935746154,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.09104245335832,0.693147180559945,1.94591014905531,0,0,4.48863636973214,0,8.62288
"460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48063892334199,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,2,1.56044
"461",0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,3.91202300542815,0,0,0,0,0,0,0,0,0,2.07944154167984,0,6.41569
"462",0,0,0,0,2.89037175789616,0,0,0,0,3.46573590279973,1.09861228866811,4.26267987704132,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,4.04305126783455,0,0,0,0,0,0,0,0,3.43398720448515,1,1.76682
"463",0,0,0,0.693147180559945,0,0,0,0,5.09375020080676,1.09861228866811,4.67282883446191,0,0,3.55534806148941,0,0,0,0,3.87120101090789,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,1.6094379124341,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.09861228866811,1.79175946922805,5.00394630594546,0,0,4.49980967033027,3,13.6128
"464",0,0,2.63905732961526,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0.693147180559945,3.43398720448515,0,0,2.07944154167984,4.0943445622221,0,0,0,0,0,4.18965474202643,0,0,0,0,0,0,3.13549421592915,2,4.77591
"465",0,0,0,0,0,0,0,0,0,0.693147180559945,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.25809653802148,0,0,2.30258509299405,0,3.10486
"466",0.693147180559945,3.04452243772342,2.30258509299405,4.12713438504509,4.47733681447821,0,0,3.04452243772342,0,0,0,0,4.11087386417331,0,0,0,1.79175946922805,0,0,5.37527840768417,0,3.36729582998647,0,0,0,4.00733318523247,2.19722457733622,0,1.79175946922805,0,4.26267987704132,0.693147180559945,0,0,0,0,0,0,0,3.29583686600433,1.09861228866811,0,0,1.09861228866811,0,0,4.76217393479776,3,7.7065
"467",1.38629436111989,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,1.38629436111989,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.39789527279837,0,0,0,0,1.94591014905531,2,2.90397
"468",0.693147180559945,0,0,0,0,0,0,0,2.77258872223978,1.09861228866811,3.95124371858143,0,0,2.70805020110221,0,0,0,0,3.73766961828337,0,1.38629436111989,0,0,0,0,0,2.484906649788,0,0,1.38629436111989,2.39789527279837,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.94591014905531,0,0,0,3.40119738166216,2,3.12148
"469",0,2.484906649788,1.09861228866811,0,5.59842195899838,4.77912349311153,3.29583686600433,4.26267987704132,3.43398720448515,1.09861228866811,0,1.38629436111989,0,3.52636052461616,0,0,0,0,0,2.89037175789616,4.00733318523247,0,0,0.693147180559945,0,4.63472898822964,0,3.2188758248682,0,5.63121178182137,0,0,0,1.94591014905531,0,0.693147180559945,4.70048036579242,0,4.88280192258637,0,1.09861228866811,0,0,4.02535169073515,0,1,5.29330482472449,12,19.6298
"470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,3.76120011569356,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.19722457733622,0,0,3.17805383034795,1,7.23217
"471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,3.71357206670431,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,0.693147180559945,0,0,0,0,0,2.39789527279837,1,1.76682
"472",1.09861228866811,0,0,0,0,0,0,3.29583686600433,0,2.63905732961526,0,0,0,0,0,5.59098698051086,0,0,2.70805020110221,0,0,0,0,0,1.6094379124341,3.63758615972639,0,0,1.09861228866811,0,0,0.693147180559945,1.09861228866811,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,4.26267987704132,5,8.77144
"473",0,3.87120101090789,1.94591014905531,1.79175946922805,1.94591014905531,0,4.66343909411207,0,0,0,3.68887945411394,1.38629436111989,6.15909538849193,0,0,0,0,0,0,0,5.14166355650266,0,0,0,0,1.38629436111989,0,0,4.89783979995091,0,4.17438726989564,1.38629436111989,0,0,0,0,0,0,0,1.6094379124341,2.30258509299405,1.94591014905531,0,0,5.15329159449778,2,5.48893772615669,10,23.0493
"474",3.61091791264422,0,5.19849703126583,0,0,4.26267987704132,0.693147180559945,0,0,2.89037175789616,0,0,5.38449506278909,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0.693147180559945,0,0,1.94591014905531,0,0,0,4.27666611901606,0,0.693147180559945,0,5.60947179518496,1,5.01063529409626,7,17.3959
"475",0.693147180559945,0,0,0,0,0,0,2.56494935746154,0.693147180559945,2.07944154167984,7.27309259599952,0,0,0,0,0,0.693147180559945,0,0,5.09375020080676,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,3.09104245335832,0,1.38629436111989,0,2.94443897916644,2.484906649788,0,0,0,0,0,0,0,0,0,0,5.96870755998537,0,6.94415
"476",0,0,0,0,4.77068462446567,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0.693147180559945,0,0,0,0,6.18414889093748,3.13549421592915,0,7.29641326877392,0,0,0,0,0,0,2,5.11198778835654,2,1.42715
"477",0,0,0,0,5.79909265446053,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.89182029811063,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1.79175946922805,3.97029191355212,0,5.73979291217923,2.99573227355399,0,0,1.09861228866811,5.82894561761021,0,0,1,5.29831736654804,20,20.29
"478",4.48863636973214,0,3.91202300542815,0,0,4.89783979995091,2.77258872223978,1.38629436111989,0,0,0,1.09861228866811,5.76205138278018,5.55295958492162,0,0,5.25227342804663,0,0,0,0,0,0,0,0,0,1.09861228866811,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,3.80666248977032,0,0,0,5.61312810638807,2,5.82600010738045,28,31.2801
"479",4.33073334028633,0.693147180559945,0,0,0.693147180559945,0,0,0,3.87120101090789,0,0,0,0,1.09861228866811,0,0,0,4.27666611901606,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,4.33073334028633,2.07944154167984,0,0,3.71357206670431,3,9.15622
"480",1.09861228866811,0,2.94443897916644,0,0,0,1.09861228866811,1.94591014905531,1.79175946922805,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,1.79175946922805,0,0,0,3.17805383034795,0,4.8313
"481",0,0,5.4510384535657,0,0,0,5.03695260241363,0,6.68210859744981,0,1.09861228866811,0,0,0,5.8111409929767,3.04452243772342,4.02535169073515,0,0,3.40119738166216,5.75890177387728,1.94591014905531,0,4.17438726989564,0,0,0,0,0,0,0,1.09861228866811,0,1.79175946922805,0,1.09861228866811,0,0,2.70805020110221,4.63472898822964,0,0,0,0,0.693147180559945,0,6.01126717440416,5,6.83071
"482",0,0,0,0,0,0,0,2.07944154167984,0,2.70805020110221,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,6.10479323241498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58724865840025,0,0,0,0,0,0,4.51085950651685,8,10.2283
"483",0,0,0,0,0,0,0,3.2188758248682,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,3.46573590279973,0,5.35185813347607,1.79175946922805,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0.693147180559945,0,0,4.86753445045558,0,0,0,0,0,0,0,0,3.97029191355212,2,1.39536
"484",5.78996017089725,0,0,0.693147180559945,0,5.11799381241676,4.66343909411207,4.60517018598809,2.39789527279837,5.65599181081985,0,0,0,0,0,0,2.56494935746154,0,0,4.70953020131233,5.25749537202778,0,1.09861228866811,0,3.29583686600433,5.35658627467201,0,4.11087386417331,2.19722457733622,0,0,0,0,4.04305126783455,0,0.693147180559945,2.39789527279837,0,0,0,0,0,0,0,0,0,5.74939298590825,9,7.28484
"485",0,0,0,4.00733318523247,3.2188758248682,6.41836493593621,2.94443897916644,3.25809653802148,0.693147180559945,0,0,0,0,0,0,0,2.19722457733622,0,0,4.06044301054642,4.17438726989564,4.39444915467244,3.55534806148941,0,3.49650756146648,2.70805020110221,0,0,3.04452243772342,0,0,0.693147180559945,0,0,0,0,2.89037175789616,0,4.90527477843843,2.39789527279837,0,0,0,0,0,0,5.31320597904179,4,16.789
"486",0,1.09861228866811,0,0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,2.19722457733622,1.79175946922805,5.01727983681492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.29583686600433,3,9.23472
"487",0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.46590811865458,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,3.52636052461616,1.79175946922805,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,2.484906649788,3,7.2298
"488",0,0,0,1.09861228866811,3.71357206670431,0,2.89037175789616,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,5.48063892334199,1.94591014905531,0,0,0,3.04452243772342,0,0,2.19722457733622,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,2.83321334405622,4.15888308335967,0,0,0.693147180559945,0,0,0,0,4.15888308335967,5,15.3807
"489",0,0,0,0,0,0,0,0,4.69134788222914,0,0,0,0,0,0,0,0,0,3.36729582998647,0,2.70805020110221,0,0.693147180559945,0,5.4553211153577,1.79175946922805,0,0,0,0,0,0,0,0,2.30258509299405,3.25809653802148,0,4.72738781871234,0,0,0,0,4.12713438504509,0,0,0,3.73766961828337,11,20.9156
"490",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64897423816121,0,0,1.94591014905531,0,3.04452243772342,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,3.36729582998647,2,7.2288
"491",0.693147180559945,0,0,0,0,0,0,4.27666611901606,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,6.61472560020376,0,0,0,5.13579843705026,1,8.02724
"492",0,0,4.00733318523247,4.89783979995091,0,0.693147180559945,2.63905732961526,0,0,0,0,0,3.98898404656427,4.35670882668959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,3.55534806148941,4.59511985013459,0,0,0,0,0,4.7361984483945,3,3.83668
"493",0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.98898404656427,0,0,2.99573227355399,1,6.41247
"494",1.09861228866811,0,0,0,3.89182029811063,4.30406509320417,2.56494935746154,2.07944154167984,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,0,0,2.83321334405622,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,5.46806014113513,0.693147180559945,1.6094379124341,0,3.2188758248682,0,0,4.51085950651685,0,0,0,0,0,0,0,4.4188406077966,5,16.9705
"495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85981240436167,0,0.693147180559945,0,0,0.693147180559945,4.70048036579242,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,3.95124371858143,0,6.42599
"496",1.38629436111989,0,3.52636052461616,4.45434729625351,0,2.89037175789616,6.35957386867238,0.693147180559945,1.09861228866811,0,0,1.09861228866811,1.94591014905531,5.72031177660741,0,0,0.693147180559945,0,0.693147180559945,0,0,0,2.19722457733622,0,0,0,2.63905732961526,0,0,0,0,0,1.79175946922805,0,0,1.09861228866811,0,0,0,0.693147180559945,4.40671924726425,0,0,0,0,2,5.2257466737132,14,29.9939
"497",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,6.16541785423142,0,0,1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.8286413964891,0,0,4.35670882668959,1,3.00782
"498",0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,5.4553211153577,0,0,0,0,0,0,0,0,4.06044301054642,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.80666248977032,0,1.38629436111989,0,4.63472898822964,0,1,4.43081679884331,4,11.9584
"499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.48863636973214,0,0,0,0,0,0,2.39789527279837,1,0
"500",0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39444915467244,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,2,1.56044
