"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","bug","loc","bf","hcm"
"367",0,5.98393628068719,0,0,0,0,0,6.06610809010375,1.6094379124341,0,1.38629436111989,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,5.17614973257383,0,0,5.26785815906333,3,8.50408
"368",0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,5.20948615284142,0,0,0,0,0,4.12713438504509,0,0,0,0,3.09104245335832,4,10.7594
"369",0,0,0,0,4.52178857704904,0,3.3322045101752,0,3.2188758248682,0,0,2.99573227355399,0,1.6094379124341,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,3.49650756146648,4,10.5501
"370",0,4.27666611901606,0,0,0,3.17805383034795,4.53259949315326,0,3.46573590279973,0,0,4.35670882668959,0,3.49650756146648,0.693147180559945,4.70048036579242,4.07753744390572,3.13549421592915,5.53338948872752,0,0,5.37527840768417,0.693147180559945,0,5.03695260241363,0,5.27811465923052,0,4.76964
"371",0,0,5.70711026474888,0,0,0,1.6094379124341,0,0,5.36129216570943,0,0,0,0,0,2.83321334405622,0,1.79175946922805,3.09104245335832,4.36944785246702,0,4.29045944114839,5.4553211153577,1.6094379124341,0,0,5.09375020080676,5,12.713
"372",0,0,0,0.693147180559945,0,0,0,0,4.55387689160054,0,0.693147180559945,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,5.26785815906333,0,0,4.02535169073515,1,4.31202
"373",4.00733318523247,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,3.2188758248682,1,3.19189
"374",0,0,0,0,2.63905732961526,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,5.29831736654804,0,0,0,0,2.19722457733622,0,0,1.38629436111989,0,0,3.78418963391826,0,7.2787
"375",0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,3.04452243772342,0,0,5.19849703126583,0,0,0.693147180559945,0,3.49650756146648,0,0,0,0,0,0,0,0,3.3322045101752,1,9.64564
"376",0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,1.6094379124341,2.07944154167984,0,0,2,8.00589
"377",6.45833828334479,0,0,4.49980967033027,2.30258509299405,0,0,0,0,3.40119738166216,3.78418963391826,3.73766961828337,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,3.91202300542815,2.83321334405622,0.693147180559945,1,5.19295685089021,5,11.0132
"378",1.09861228866811,0,0,0,0,0.693147180559945,3.89182029811063,0,0,0.693147180559945,0,2.484906649788,0,3.17805383034795,0,2.63905732961526,0,0,0,3.78418963391826,4.31748811353631,0,0,0,0,0,3.89182029811063,11,10.5919
"379",0,0,6.15697898558556,1.38629436111989,0,2.63905732961526,0,2.39789527279837,4.75359019110636,6.21060007702465,3.40119738166216,0,0,6.25382881157547,0,0,0,2.39789527279837,0,5.36597601502185,0,0.693147180559945,5.03043792139244,0,0,0,5.96100533962327,6,9.50088
"380",2.56494935746154,3.04452243772342,5.75574221358691,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,1.09861228866811,0,3.13549421592915,0,0,0,2.83321334405622,5.19295685089021,0,4.47733681447821,3,10.3881
"381",0,1.09861228866811,0,0,0,1.09861228866811,0,0.693147180559945,0,1.6094379124341,2.30258509299405,0,0,0,0,3.04452243772342,0,1.09861228866811,2.30258509299405,5.28320372873799,0,0,0,0,0,0,3.80666248977032,6,7.69368
"382",0,0,0,0,0,0,0,0,6.7286286130847,0.693147180559945,5.37527840768417,0,0,2.83321334405622,4.9416424226093,0,0.693147180559945,0,0.693147180559945,0,0,0,0,3.73766961828337,0,0,5.27299955856375,1,4.41258
"383",0,0,0,4.18965474202643,4.67282883446191,0,4.48863636973214,1.09861228866811,0,0,0,0,0,4.78749174278205,0,0,0,0,0,0,0,0,2.89037175789616,0,3.91202300542815,0,4.47733681447821,5,7.96788
"384",0,0.693147180559945,0,3.25809653802148,0,1.09861228866811,0,1.6094379124341,0,4.26267987704132,5.23644196282995,0,3.76120011569356,0,0,0,2.77258872223978,0,0,3.40119738166216,0.693147180559945,0,0,4.59511985013459,0,0,4.51085950651685,3,9.95543
"385",0,0,0,3.78418963391826,0,0,0,3.46573590279973,0,0,0,0,0,4.49980967033027,0,0,0,0,3.04452243772342,3.13549421592915,0,0,0,3.04452243772342,0,0,3.43398720448515,1,12.5339
"386",0,4.77068462446567,5.17614973257383,1.09861228866811,0,0,0,0,0,0,0,3.36729582998647,0,4.31748811353631,0,4.82028156560504,4.24849524204936,1.38629436111989,2.19722457733622,0,0,0,3.25809653802148,1.09861228866811,0,0,4.65396035015752,5,15.9552
"387",2.94443897916644,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.8286413964891,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,3.30831
"388",0,0,0,1.09861228866811,0,0,0,4.20469261939097,2.56494935746154,0,3.95124371858143,0,0,2.56494935746154,0.693147180559945,0,1.09861228866811,0,4.33073334028633,0,0,0,2.19722457733622,0,0,0,3.36729582998647,1,0
"389",0.693147180559945,0,0.693147180559945,0,2.19722457733622,0,5.82600010738045,0,0,0,0,2.39789527279837,0,0,0.693147180559945,4.77912349311153,0,0,2.39789527279837,3.61091791264422,2.70805020110221,0,1.6094379124341,0,0,0,4.68213122712422,1,9.56428
"390",2.30258509299405,0,0,0,2.19722457733622,0,0,0,1.09861228866811,0,2.07944154167984,0,0,0.693147180559945,0.693147180559945,3.40119738166216,4.00733318523247,0,0,0.693147180559945,2.19722457733622,0,0,0,0,0,2.77258872223978,1,10.8518
"391",2.30258509299405,4.61512051684126,0,4.34380542185368,0,4.34380542185368,5.3890717298165,0,1.6094379124341,4.34380542185368,0,2.77258872223978,2.89037175789616,0,0.693147180559945,3.43398720448515,0,0,3.36729582998647,0,0,6.67959918584438,4.92725368515721,0,0,0,5.45958551414416,16,31.5637
"392",3.61091791264422,4.43081679884331,0,6.55961523749324,0,3.78418963391826,0,0,0,4.07753744390572,0,0,4.14313472639153,1.38629436111989,0,0,4.9416424226093,0,0,0,0,0,1.38629436111989,3.04452243772342,2.94443897916644,2,5.57972982598622,3,4.23308
"393",0,4.45434729625351,0.693147180559945,1.94591014905531,0.693147180559945,0,0,1.94591014905531,0,4.29045944114839,0,2.70805020110221,4.14313472639153,3.09104245335832,0,0,2.39789527279837,2.19722457733622,0,0,0.693147180559945,0,0,4.80402104473326,3.55534806148941,0,4.62497281328427,0,4.50833
"394",0,3.78418963391826,0,0,0,0,0,3.87120101090789,0,0,0,0,3.98898404656427,0,0,0,0,0.693147180559945,0,0,4.27666611901606,0,3.76120011569356,2.30258509299405,0,0,4.0943445622221,1,0
"395",4.38202663467388,0,1.09861228866811,6.03787091992214,0,0,0,0,0,4.87519732320115,1.09861228866811,0.693147180559945,4.969813299576,0,0,0,0,0,0,0,0,0.693147180559945,0,0,5.29831736654804,0,4.99043258677874,5,11.0213
"396",1.94591014905531,0,0,0,0,0,1.38629436111989,0,3.25809653802148,5.01063529409626,5.45958551414416,0,0,4.47733681447821,0,0,0,0,0,0,0,0,0,5.29831736654804,0,0,4.38202663467388,5,12.6078
"397",0,0,0,0.693147180559945,0,0,0,0,3.13549421592915,0,5.89715386763674,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,4.38202663467388,0,0,4.33073334028633,1,4.41258
"398",0,5.29831736654804,2.07944154167984,2.99573227355399,0.693147180559945,0,0,3.80666248977032,0,1.09861228866811,0,0,2.19722457733622,0,0,0,0,0,0,0,4.80402104473326,0,0,0,7.10249935577465,1,5.64190707093811,8,13.0943
"399",0,4.00733318523247,0,1.09861228866811,4.06044301054642,4.11087386417331,4.99721227376411,0,0,1.94591014905531,0,3.46573590279973,1.94591014905531,3.04452243772342,0,0,0,4.15888308335967,0,0,0,0,0,1.09861228866811,5.61312810638807,1,4.89783979995091,1,1.76682
"400",1.09861228866811,4.29045944114839,0,4.93447393313069,0,0.693147180559945,0,0.693147180559945,0,0,0,0,3.09104245335832,0,0,0.693147180559945,3.85014760171006,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,4.15888308335967,5,9.08201
"401",0,0,0,0,4.93447393313069,0,2.83321334405622,0,0,0,0,3.95124371858143,0,3.49650756146648,0,1.09861228866811,0,0,2.19722457733622,0,0,0,0,2.94443897916644,0,0,4.07753744390572,3,11.7919
"402",2.89037175789616,6.59030104819669,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,3.89182029811063,0,0,0,0,0,0,2.83321334405622,0,4.52178857704904,5,9.06318
"403",0,0,0,0,0,0,0,0,5.45958551414416,0,3.17805383034795,0,0,0,4.20469261939097,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.43398720448515,1,4.41258
"404",0,0.693147180559945,5.78074351579233,0,0,0.693147180559945,0,4.27666611901606,2.94443897916644,0,0,0.693147180559945,0,0,4.04305126783455,4.60517018598809,0,1.38629436111989,0,4.04305126783455,3.25809653802148,6.11146733950268,0,0,0,1,5.18738580584075,6,10.193
"405",6.32435896238131,4.98360662170834,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,5.04342511691925,0,0,5.47646355193151,0,6.41569
"406",1.38629436111989,4.21950770517611,0,0,0,0,0,5.27299955856375,0,3.17805383034795,0,0,0,0,0,0,3.36729582998647,0,0,0,0,1.38629436111989,0.693147180559945,0,6.29156913955832,1,5.27811465923052,11,22.1232
"407",0,0,0,2.07944154167984,0,3.17805383034795,1.79175946922805,0,0,1.38629436111989,0,0,4.62497281328427,3.68887945411394,0,3.04452243772342,0,0,0,0,3.46573590279973,0,0,0,0,0,3.97029191355212,6,5.42268
"408",0,3.63758615972639,0,2.89037175789616,3.61091791264422,3.8286413964891,0,4.33073334028633,6.16961073249146,5.03043792139244,0,0,0,0,1.09861228866811,0,0,0,0,3.2188758248682,0,0,3.49650756146648,2.89037175789616,5.77144112313002,1,5.10594547390058,15,17.5007
"409",0,3.93182563272433,0,2.484906649788,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04342511691925,1,3.98898404656427,10,17.039
"410",2.99573227355399,0,6.289715570909,0,0,0.693147180559945,5.24174701505964,0,0,0,0,1.38629436111989,3.78418963391826,2.83321334405622,5.5683445037611,6.15485809401642,0,1.79175946922805,0,0,6.15697898558556,5.22035582507832,0,0,6.02102334934953,0,6.25575004175337,17,21.326
"411",0,0,0,3.04452243772342,0,0,3.46573590279973,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,1.09861228866811,0,0,0,0,2.07944154167984,0,6.41569
"412",0,0,0,5.39816270151775,0,0,0,0.693147180559945,0,1.94591014905531,5.17614973257383,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,5.59842195899838,0,0,4.8283137373023,1,4.6939
"413",0,0,0,0,4.58496747867057,0,0,5.25227342804663,0,1.38629436111989,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,4.02535169073515,0,10.2088
"414",0,0,0,0,0,0,0,0,0,0,2.83321334405622,2.39789527279837,0,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,5.17614973257383,0.693147180559945,0,3.91202300542815,3,3.82071
"415",0,0,0,0,6.72383244082121,1.38629436111989,0,0,0,5.04985600724954,4.23410650459726,0,0,0,0,0,4.29045944114839,0,0,0,0,0,0,6.00881318544259,0,0,5.67332326717149,9,10.2464
"416",0,0.693147180559945,0,0,0,1.09861228866811,0,2.484906649788,1.38629436111989,1.38629436111989,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,1.38629436111989,1,1.77712
"417",0.693147180559945,0,0,0,0,0,4.18965474202643,0,0,0,1.38629436111989,0,0,4.38202663467388,0,0,0,0,0,0,0,0,2.19722457733622,0,0.693147180559945,0,2.94443897916644,2,9.23472
"418",0,0,0,0,3.63758615972639,1.94591014905531,4.57471097850338,0,0,0,2.77258872223978,3.17805383034795,0.693147180559945,4.86753445045558,0,5.87493073085203,0,0.693147180559945,0,0.693147180559945,3.13549421592915,3.66356164612965,0,0,0,0,4.95582705760126,7,19.7652
"419",0,2.19722457733622,2.07944154167984,3.97029191355212,0,1.38629436111989,0,3.46573590279973,0,0,0.693147180559945,3.43398720448515,4.4188406077966,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1.38629436111989,0,2.83321334405622,0,3.40119738166216,1,3.23696
"420",0,0,2.63905732961526,0,4.93447393313069,0,0,0,0.693147180559945,0,0,0,0,0,6.09356977004514,0,0,0,0,0,0,1.6094379124341,0,0,0,0,4.74493212836325,1,1.76682
"421",0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.07944154167984,0,0,0,3.93182563272433,0,0,1.6094379124341,1.09861228866811,0,3.78418963391826,0,1.38629436111989,0,0,3.17805383034795,2,4.57426
"422",0,0,0,0,0,0,0,0,0,0,4.18965474202643,0,0,3.68887945411394,0,0,0.693147180559945,0,2.77258872223978,0,0,0,0,0,0,0,2.39789527279837,1,0
"423",2.39789527279837,0,0.693147180559945,1.09861228866811,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,4.24849524204936,0,2.30258509299405,5.22035582507832,0,0,0,3.73766961828337,0,0,3.95124371858143,0,3.26332
"424",0,0.693147180559945,0,0,0,0,1.38629436111989,5.82600010738045,0,0,0,0,0,4.40671924726425,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,4.54329478227,2,6.12275
"425",0,0,0.693147180559945,0,4.4188406077966,1.38629436111989,2.30258509299405,0.693147180559945,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,1.79175946922805,0,0,0,0,4.20469261939097,0,0.693147180559945,0,3.66356164612965,0,9.31549
"426",0,0,4.86753445045558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06044301054642,1.38629436111989,6.08677472691231,0,5.97126183979046,0,1.38629436111989,0,0,5.28320372873799,5,18.7155
"427",0,0,0,0,4.04305126783455,0,0,5.06890420222023,0,3.04452243772342,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,3.52636052461616,0,7.80551
"428",0,5.06259503302697,0.693147180559945,2.99573227355399,1.94591014905531,0,0,4.24849524204936,0,0,1.38629436111989,1.6094379124341,0,2.77258872223978,3.17805383034795,0,4.21950770517611,0,0,0,0,0,5.4249500174814,0,4.07753744390572,1,4.72738781871234,2,6.08968
"429",0,0,0,3.17805383034795,0,0,0,4.30406509320417,0,0,0,3.17805383034795,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,4.85203026391962,0,0,3.73766961828337,0,5.4727
"430",0,0,0.693147180559945,0,0,0,0,0,0,0,5.6021188208797,0,0,3.3322045101752,0,0,0,0,2.77258872223978,0,1.6094379124341,0.693147180559945,0,4.14313472639153,0,0,4.40671924726425,1,3.8069
"431",3.78418963391826,0,0,0,1.38629436111989,1.38629436111989,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,2.39789527279837,0,7.00075
"432",0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,0,4.95582705760126,0,0,4.11087386417331,0,0,0,0.693147180559945,0,0,0,0,0,3.2188758248682,0,0,3.40119738166216,1,3.8069
"433",2.07944154167984,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.94443897916644,3.3322045101752,0,4.33073334028633,2.56494935746154,1.6094379124341,0,0,0,0,0,0,0,0,2.56494935746154,0,17.842
"434",0,0,0,0,0,0,0,0,0,0,0,0,0,4.44265125649032,3.68887945411394,0,0,0,0.693147180559945,0,0,0,3.2188758248682,0,0,0,3.04452243772342,2,3.1496
"435",0,0,2.07944154167984,0,0,0,2.30258509299405,5.75574221358691,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,4.47733681447821,6.74993119378857,0,0.693147180559945,0,0,5.62762111369064,2,8.51102
"436",0.693147180559945,0,0,0.693147180559945,0,0,0,6.09582456243222,0,0,0,1.09861228866811,0,5.34233425196481,0.693147180559945,0,1.38629436111989,0,0,0,5.04342511691925,0,0.693147180559945,5.73009978297357,0,0,5.25749537202778,0,8.14056
"437",0,2.94443897916644,6.00141487796115,0,0,0,0,5.33271879326537,0,0,0,0,0,0.693147180559945,1.94591014905531,2.89037175789616,0,2.77258872223978,0.693147180559945,4.06044301054642,3.13549421592915,6.12029741895095,2.63905732961526,0,3.43398720448515,1,5.4553211153577,4,9.57998
"438",0,0,0.693147180559945,1.94591014905531,0,0,0.693147180559945,0,1.09861228866811,0,0,3.3322045101752,2.83321334405622,0.693147180559945,0,4.04305126783455,0.693147180559945,0,0,0,0,0,0,0,0,0,3.17805383034795,1,3.20019
"439",0,0,0,0,0,3.40119738166216,0,0,2.484906649788,1.09861228866811,0,2.94443897916644,0,2.19722457733622,0,4.4188406077966,0,0,0,0,0,0,0,0,0,0,2.94443897916644,1,8.04434
"440",0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,4.64887
"441",0,4.54329478227,1.09861228866811,0,3.25809653802148,1.79175946922805,4.26267987704132,0,1.6094379124341,0,4.56434819146784,2.56494935746154,0,4.58496747867057,0,0,0,0,4.00733318523247,0,0,0,0,0,0,1,4.00733318523247,4,13.9484
"442",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,2.30258509299405,0,0,3.46573590279973,0,0,2.07944154167984,0,7.95718
"443",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,3.55534806148941,0,0,0,4.70048036579242,0,0,0,0,0,0,2.94443897916644,1,7.47927
"444",1.38629436111989,1.38629436111989,0,5.21493575760899,0.693147180559945,0,0,2.99573227355399,4.74493212836325,0,0,0,4.44265125649032,0,0,0,1.38629436111989,1.6094379124341,0,0,2.07944154167984,0,4.31748811353631,0,3.58351893845611,0,4.06044301054642,0,6.26191
"445",0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,5.04342511691925,0,0,0,0,0,4.91265488573605,0.693147180559945,1.94591014905531,0,0,0,0,4.21950770517611,3,4.82617
"446",3.09104245335832,0,0,0,0,0,3.09104245335832,2.83321334405622,0,1.38629436111989,0,0,2.30258509299405,0,0,0,0,1.38629436111989,1.38629436111989,0,0,0,0,0,0,0,2.89037175789616,2,1.56044
"447",0,0,0,0,0,0,2.63905732961526,0,0,0,0,1.6094379124341,0,1.38629436111989,0,0,0,0,3.17805383034795,2.99573227355399,1.79175946922805,5.01063529409626,0,0,0,0,3.3322045101752,4,11.0669
"448",2.83321334405622,0.693147180559945,0,3.97029191355212,3.09104245335832,0,0,3.95124371858143,0,2.07944154167984,5.18178355029209,0.693147180559945,0,1.79175946922805,0,0,4.55387689160054,0,1.6094379124341,0,0,1.38629436111989,3.63758615972639,2.77258872223978,0,0,4.30406509320417,3,16.6139
"449",0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,2.484906649788,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,2.07944154167984,1,5.65358
"450",2.70805020110221,0,0,0,2.63905732961526,0,0,0.693147180559945,0,3.8286413964891,2.39789527279837,0,0,0,0,4.06044301054642,4.47733681447821,0,0,0,0,0,0,1.38629436111989,0,0,3.97029191355212,1,1.76682
"451",3.17805383034795,0,0,2.99573227355399,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.77258872223978,2.63905732961526,0,0,4.53259949315326,0,3.97029191355212,1,3.49650756146648,3,16.6315
"452",4.26267987704132,0,0,3.80666248977032,0.693147180559945,0,0,1.79175946922805,0,0,0,0,4.00733318523247,0,0,0,0,0,0,4.43081679884331,0,0,5.52942908751142,4.31748811353631,0,0,4.67282883446191,1,3.2591
"453",6.03787091992214,4.27666611901606,0,3.66356164612965,2.83321334405622,2.39789527279837,4.49980967033027,0,1.6094379124341,2.77258872223978,4.00733318523247,2.83321334405622,0,0,0,5.25227342804663,4.67282883446191,0,0,4.54329478227,0,0,0,0.693147180559945,0,0,5.13579843705026,2,4.36826
"454",0.693147180559945,0,0,1.6094379124341,0,0,5.14166355650266,3.13549421592915,0,0,5.50125821054473,0,0,2.39789527279837,0,0,0,1.38629436111989,3.17805383034795,0,1.09861228866811,0,2.83321334405622,0,1.38629436111989,1,4.46590811865458,2,12.7082
"455",0,0,0,0,0,0,0,5.85220247977447,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,2.77258872223978,0,0,5.52146091786225,0,0,4.88280192258637,2,8.45689
"456",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,4.99043258677874,0,0,0,0,0,0,0,2.484906649788,0,0,3.46573590279973,0,5.97053
"457",0,3.89182029811063,0,0,0,0,0,3.25809653802148,1.09861228866811,4.30406509320417,0,0,0.693147180559945,0,2.94443897916644,0,4.17438726989564,0,0,0,0,0.693147180559945,4.23410650459726,0,0,0,4.12713438504509,1,0
"458",1.38629436111989,0,0,2.77258872223978,0.693147180559945,0,0,3.49650756146648,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44265125649032,1.38629436111989,0,3.80666248977032,5,13.2919
"459",0,0,5.40717177146012,0,0,0,0,1.94591014905531,0,0,0,1.79175946922805,0,0,0,4.62497281328427,0,0,0,0,0,0,0,4.23410650459726,4.12713438504509,0,4.48863636973214,0,8.62288
"460",0,0,0,0,0,2.30258509299405,0,0,0.693147180559945,3.25809653802148,0,0,0,0,0.693147180559945,0,0,0,5.31811999384422,0,0,0,0,0,0,0,3.40119738166216,2,1.56044
"461",0,0.693147180559945,1.38629436111989,1.94591014905531,0,0,0,0,0,2.39789527279837,0,3.55534806148941,0,0,0,0,0,0,1.09861228866811,0.693147180559945,1.6094379124341,1.09861228866811,0,0,0,0,2.07944154167984,0,6.41569
"462",0,0,1.09861228866811,0,0,0,4.23410650459726,0,1.38629436111989,0,0,3.46573590279973,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0,4.30406509320417,0,0,0,0,3.43398720448515,1,1.76682
"463",1.38629436111989,0,1.6094379124341,0,0,0,2.56494935746154,0,0.693147180559945,3.52636052461616,5.44241771052179,0,0,0,0,1.09861228866811,3.93182563272433,0,0,0,0,0,0,5.2040066870768,0,0,4.49980967033027,3,13.6128
"464",0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,3.66356164612965,0,0,0.693147180559945,0,0,4.99043258677874,0,0,1.94591014905531,0,0,1.6094379124341,0,0,0,3.13549421592915,2,4.77591
"465",1.09861228866811,0,0,0,0,0,0,3.17805383034795,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,2.19722457733622,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,2.30258509299405,0,3.10486
"466",1.6094379124341,5.19295685089021,4.61512051684126,0,0,0,0,3.76120011569356,4.31748811353631,0,0,2.39789527279837,0,0,2.56494935746154,5.28320372873799,0,0,0,0,2.89037175789616,0,0,1.6094379124341,3.61091791264422,0,4.76217393479776,3,7.7065
"467",0,0,0,0,0,0,2.39789527279837,0,0,2.56494935746154,0,0,0,0,0.693147180559945,0,0,0,3.29583686600433,0,0,0,0.693147180559945,0.693147180559945,0,0,1.94591014905531,2,2.90397
"468",0,0,0.693147180559945,0,0,2.39789527279837,0,0,0,0,4.15888308335967,0,0,0.693147180559945,0,0,3.55534806148941,0,0,0,0,0.693147180559945,0,3.89182029811063,0,0,3.40119738166216,2,3.12148
"469",0,2.83321334405622,6.05443934626937,3.49650756146648,3.04452243772342,0,1.38629436111989,5.75890177387728,0,4.18965474202643,3.73766961828337,4.58496747867057,0,2.07944154167984,2.63905732961526,5.6937321388027,0.693147180559945,2.56494935746154,0,0,0,0,0,0,0,1,5.29330482472449,12,19.6298
"470",0,0,0,0,0,0,0,3.36729582998647,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.6094379124341,0,0,4.26267987704132,0,0,3.17805383034795,1,7.23217
"471",0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,1.6094379124341,0,0,0,0.693147180559945,1.6094379124341,0,4.11087386417331,0,0,0,0,2.39789527279837,1,1.76682
"472",0,0,0,0,2.19722457733622,0,2.77258872223978,0,3.52636052461616,0,0,0,0,0,5.73979291217923,0,0,0,1.09861228866811,0,0.693147180559945,1.38629436111989,0,0,0,0,4.26267987704132,5,8.77144
"473",0,4.14313472639153,2.30258509299405,4.54329478227,0,2.77258872223978,0,2.484906649788,0,4.26267987704132,1.38629436111989,0,4.51085950651685,0,0,1.94591014905531,0,3.43398720448515,0,0,0,0,3.09104245335832,1.79175946922805,6.72503364216684,2,5.48893772615669,10,23.0493
"474",2.89037175789616,4.77068462446567,0,0,0,1.38629436111989,4.27666611901606,3.29583686600433,4.7361984483945,0,0,2.07944154167984,2.39789527279837,0.693147180559945,0.693147180559945,0,5.03695260241363,0,0,0,0,0,4.39444915467244,3.13549421592915,5.62401750618734,1,5.01063529409626,7,17.3959
"475",4.56434819146784,0,0,0,2.07944154167984,0,2.19722457733622,4.65396035015752,0.693147180559945,0,3.71357206670431,5.78382518232974,0,0,0,6.70808408385307,4.53259949315326,1.09861228866811,1.09861228866811,4.21950770517611,0,0,0,4.74493212836325,2.07944154167984,0,5.96870755998537,0,6.94415
"476",0,0,6.78219205600679,0,0,0,0,0,0,0,0,2.63905732961526,0,1.09861228866811,0,1.09861228866811,0,3.2188758248682,1.09861228866811,7.07918439460967,0,1.79175946922805,0,0,0,2,5.11198778835654,2,1.42715
"477",0,0,5.80513496891649,0,5.36129216570943,0,0,0,1.09861228866811,0,0,0,0,3.73766961828337,0,0,0,2.99573227355399,0,2.19722457733622,0,5.79301360838414,0,5.19849703126583,0,1,5.29831736654804,20,20.29
"478",0,3.29583686600433,0,4.72738781871234,1.09861228866811,2.89037175789616,1.38629436111989,5.6937321388027,4.26267987704132,0,0,1.38629436111989,0,0,0,4.06044301054642,5.37527840768417,0,0,0,0,0,4.88280192258637,0,6.21060007702465,2,5.82600010738045,28,31.2801
"479",4.63472898822964,0,0.693147180559945,1.38629436111989,1.79175946922805,0,0.693147180559945,0,1.6094379124341,4.45434729625351,2.94443897916644,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,4.0943445622221,0,0,3.71357206670431,3,9.15622
"480",0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,1.94591014905531,2.39789527279837,3.2188758248682,3.71357206670431,0,0,0,0,0,1.94591014905531,0,0,0,3.17805383034795,0,4.8313
"481",0.693147180559945,0,0,0,0,0,0,0,4.56434819146784,6.83733281468559,0,0,5.52146091786225,5.57215403217776,4.00733318523247,0,3.3322045101752,0,0,1.09861228866811,0,0,6.02344759296103,0,4.61512051684126,0,6.01126717440416,5,6.83071
"482",0,0,0,0,0,0,6.38856140554563,0,4.33073334028633,0,0,0,0,3.66356164612965,0,0,0.693147180559945,0,3.98898404656427,0,0,3.04452243772342,0,0,0,0,4.51085950651685,8,10.2283
"483",0,0,0,0,0,0,0,0,0,0,0,0,0,4.70953020131233,0,2.77258872223978,0,1.09861228866811,4.35670882668959,1.09861228866811,0,5.31811999384422,0,0,0,0,3.97029191355212,2,1.39536
"484",0,0,0,5.4971682252932,4.67282883446191,2.07944154167984,6.35437004079735,0.693147180559945,0,3.2188758248682,0.693147180559945,3.17805383034795,5.27811465923052,1.79175946922805,0,6.20657592672493,0,0,0.693147180559945,0.693147180559945,1.38629436111989,0,0,0,0,0,5.74939298590825,9,7.28484
