"","V1","V2","V3","V4","V5","V6","V7","V8","bug","loc","bf","hcm"
"230",0,0.693147180559945,3.63758615972639,0,2.89037175789616,2.89037175789616,0,0.693147180559945,0,2.39789527279837,0,6.42599
"231",0,0,0,4.70048036579242,0,3.49650756146648,0,0,0,3.25809653802148,1,7.6507
"232",3.40119738166216,0.693147180559945,0,5.14166355650266,3.3322045101752,4.39444915467244,0,0,0,4.18965474202643,5,17.0076
"233",0.693147180559945,0,0,0,4.35670882668959,0,0,0,0,2.30258509299405,0,7.72196
"234",0,0,0,0,4.53259949315326,0,0,0,0,2.484906649788,2,1.76682
"235",0,5.46806014113513,1.38629436111989,0,0.693147180559945,0,2.77258872223978,0,0,3.43398720448515,5,14.0791
"236",0,0,0.693147180559945,4.21950770517611,0,0,4.61512051684126,0,0,2.70805020110221,1,1.76682
"237",0,0,5.67675380226828,0,0,0,5.06259503302697,0,0,3.98898404656427,3,10.4245
"238",0,0,5.49306144334055,0,0,0,0,0,0,3.55534806148941,4,7.44245
"239",0,5.88887795833288,0,0,3.04452243772342,0,0,4.14313472639153,0,4.34380542185368,2,3.27147
"240",4.57471097850338,0,4.38202663467388,0,1.94591014905531,2.19722457733622,0,0,0,3.43398720448515,0,6.61569
"241",0,3.36729582998647,0,3.71357206670431,0,2.56494935746154,0,0,0,2.70805020110221,0,6.41569
"242",3.46573590279973,0,0,0,3.78418963391826,0,0,0,0,2.484906649788,0,4.68802
"243",0,4.36944785246702,0,0,4.74493212836325,0,0.693147180559945,4.64439089914137,0,3.97029191355212,5,14.6314
"244",0,0,0,3.66356164612965,2.07944154167984,3.97029191355212,4.34380542185368,2.94443897916644,0,2.94443897916644,3,8.04434
"245",0,0,2.63905732961526,4.76217393479776,0,3.91202300542815,0,0,0,3.49650756146648,0,6.42599
"246",0,0,0,0,2.484906649788,3.97029191355212,0.693147180559945,0,0,2.07944154167984,2,1.56044
"247",4.4188406077966,5.05624580534831,5.03695260241363,0,0,4.34380542185368,0,5.50533153593236,1,4.20469261939097,6,8.84204
"248",0,0,0,0,3.63758615972639,0,3.25809653802148,0,0,1.38629436111989,0,4.75414
"249",3.76120011569356,0,0,0,3.17805383034795,0,0,0,0,2.77258872223978,0,4.68802
"250",3.68887945411394,0,0,0,4.84418708645859,0,0,0,0,3.40119738166216,1,7.7645
"251",3.80666248977032,0,3.80666248977032,0,4.86753445045558,0,0,1.94591014905531,0,3.46573590279973,1,1.76682
"252",3.49650756146648,5.14749447681345,0,0,5.04985600724954,0,1.38629436111989,0,0,4.36944785246702,3,4.63681
"253",0,4.86753445045558,0,6.20455776256869,0,0,0,4.06044301054642,0,4.87519732320115,3,7.722
"254",0,0,0,4.55387689160054,4.77068462446567,0,3.80666248977032,0,0,3.68887945411394,3,1.77712
"255",0,0,2.19722457733622,5.45958551414416,0,4.33073334028633,0,0,0,4.38202663467388,0,6.42599
"256",0,2.39789527279837,3.61091791264422,0,0,0,0,2.39789527279837,0,1.38629436111989,2,9.00686
"257",0,0,0,0,1.79175946922805,4.8283137373023,0,4.48863636973214,1,5.32300997913841,2,11.1262
"258",6.73933662735717,3.13549421592915,0,0,0,3.49650756146648,6.49677499018586,5.04342511691925,2,5.77144112313002,3,7.08227
"259",4.64439089914137,0,0,2.70805020110221,3.2188758248682,0.693147180559945,4.26267987704132,0,0,3.61091791264422,2,4.2852
"260",0.693147180559945,5.72031177660741,3.85014760171006,0,0,2.39789527279837,0,5.97635090929793,2,5.28320372873799,5,21.0564
"261",1.38629436111989,4.59511985013459,0,0,0,0,3.04452243772342,0,0,3.43398720448515,4,7.08978
"262",5.2040066870768,5.32300997913841,2.07944154167984,0,5.27811465923052,4.96284463025991,0,5.34710753071747,0,4.89034912822175,2,5.13272
"263",3.78418963391826,0.693147180559945,0,5.40267738187228,4.51085950651685,0,0,0.693147180559945,0,4.49980967033027,0,3.17095
"264",0,0,0,3.2188758248682,0,3.71357206670431,0,0,0,3.13549421592915,0,8.62632
"265",3.17805383034795,2.30258509299405,0,0,5.14166355650266,0,3.52636052461616,0,0,3.73766961828337,2,15.0796
"266",0,0,5.36597601502185,2.484906649788,0,2.30258509299405,0,0,0,3.3322045101752,1,1.77712
"267",0,0,3.29583686600433,0,0,4.61512051684126,0,2.19722457733622,0,2.89037175789616,1,1.77712
"268",4.26267987704132,0.693147180559945,2.07944154167984,2.56494935746154,4.29045944114839,4.51085950651685,0,0,1,3.55534806148941,0,7.00075
"269",0,1.6094379124341,0,6.14203740558736,0,0,0,6.42324696353352,0,5.55295958492162,1,3.36633
"270",7.84227877911735,0,0,3.49650756146648,1.94591014905531,1.38629436111989,4.89783979995091,6.25190388316589,0,6.46925031679577,0,5.45209
"271",1.6094379124341,4.21950770517611,5.5683445037611,0,0,3.13549421592915,0,4.27666611901606,0,2.484906649788,4,9.97572
"272",4.47733681447821,2.77258872223978,5.16478597392351,5.4510384535657,3.04452243772342,1.09861228866811,1.09861228866811,5.62401750618734,0,5.03695260241363,13,23.0656
"273",0,0,0,2.39789527279837,3.3322045101752,3.43398720448515,4.24849524204936,2.83321334405622,0,2.39789527279837,0,6.41569
"274",0,0,0,4.34380542185368,0,0.693147180559945,5.2040066870768,0,0,3.55534806148941,0,6.41569
"275",3.73766961828337,0,3.36729582998647,0,3.3322045101752,4.00733318523247,2.63905732961526,2.39789527279837,0,3.52636052461616,13,17.575
"276",0,5.80211837537706,0,6.39526159811545,0,3.25809653802148,0,5.00394630594546,0,5.50533153593236,6,6.60445
"277",0,0,5.30330490805908,0,0,0,0,0,0,3.68887945411394,1,1.76682
"278",0,0,4.60517018598809,4.8283137373023,6.07993319509559,0,1.09861228866811,0,0,4.64439089914137,4,4.41258
"279",0,3.25809653802148,1.6094379124341,5.96870755998537,0,0.693147180559945,0,5.42053499927229,0,4.8283137373023,2,4.3792
"280",2.99573227355399,6.31535800152233,2.89037175789616,0,5.23644196282995,3.66356164612965,0,0,0,5.2040066870768,17,27.3621
"281",3.29583686600433,5.47646355193151,0,0,3.71357206670431,3.29583686600433,0,3.3322045101752,0,3.78418963391826,1,11.8796
"282",0,0,1.09861228866811,1.38629436111989,3.13549421592915,4.85981240436167,3.43398720448515,3.93182563272433,0,3.43398720448515,1,5.24229
"283",7.13807303404435,0,0,7.15226885603254,5.8111409929767,0,4.99721227376411,0,0,6.4425401664682,27,26.2376
"284",5.51342874616498,0,0,3.43398720448515,3.76120011569356,0,1.79175946922805,2.56494935746154,0,4.39444915467244,1,7.39875
"285",0.693147180559945,3.2188758248682,5.67675380226828,0,1.6094379124341,0,4.71849887129509,1.94591014905531,0,3.91202300542815,5,9.56944
"286",2.63905732961526,0,5.48893772615669,0,0,3.97029191355212,0,3.98898404656427,0,3.93182563272433,2,15.1351
"287",1.79175946922805,5.75257263882563,0,0,3.17805383034795,3.8286413964891,2.63905732961526,4.43081679884331,0,4.45434729625351,3,5.83014
"288",3.52636052461616,0,0,0,2.484906649788,1.38629436111989,0,0,0,1.94591014905531,2,8.66479
"289",0,1.38629436111989,0,4.93447393313069,5.26269018890489,0,4.07753744390572,1.09861228866811,0,4.60517018598809,3,11.7129
"290",0,0,0,0,5.86078622346587,0,0,0,0,3.97029191355212,5,10.1348
"291",2.39789527279837,0.693147180559945,2.77258872223978,4.59511985013459,2.484906649788,5.13579843705026,5.68357976733868,4.14313472639153,1,4.53259949315326,4,7.22788
"292",2.56494935746154,3.52636052461616,0,0,3.95124371858143,2.94443897916644,4.68213122712422,0,0,3.36729582998647,4,5.65618
"293",3.8286413964891,0,0,2.94443897916644,3.80666248977032,4.45434729625351,1.79175946922805,0,0,3.66356164612965,1,10.8895
"294",0,1.09861228866811,0,0,4.63472898822964,4.40671924726425,5.47227067367148,0,1,4.24849524204936,6,9.9241
"295",2.07944154167984,0,1.38629436111989,0,0,4.38202663467388,4.07753744390572,3.55534806148941,0,3.25809653802148,1,3.20993
"296",0,2.77258872223978,0,4.95582705760126,0,3.87120101090789,4.04305126783455,2.89037175789616,0,3.93182563272433,2,5.98276
"297",0,0,0,5.28320372873799,0.693147180559945,2.70805020110221,4.26267987704132,4.24849524204936,1,4.35670882668959,1,1.76682
"298",0,0,3.95124371858143,4.43081679884331,0,4.11087386417331,0,4.0943445622221,1,3.3322045101752,1,1.76682
"299",7.25981961036319,6.56807791141198,0,2.19722457733622,5.91350300563827,0,6.14203740558736,0,0,6.4377516497364,14,11.6025
"300",0.693147180559945,0,0,5.06259503302697,3.04452243772342,6.51767127291227,0,2.89037175789616,0,4.84418708645859,5,7.21846
"301",1.09861228866811,0,5.62040086571715,0,0,4.81218435537242,0,3.78418963391826,0,4.35670882668959,4,12.5527
"302",2.70805020110221,7.01031186730723,0,1.09861228866811,3.91202300542815,0,0,5.06259503302697,0,5.68357976733868,18,27.2338
"303",2.07944154167984,0,0,0.693147180559945,5.92425579741453,0,6.58063913728495,0,0,5.19295685089021,2,12.0816
"304",0,2.07944154167984,4.38202663467388,0,0,2.63905732961526,0,0,0,3.46573590279973,1,8.13388
"305",6.3297209055227,0,0,0,6.63856778916652,0,5.14166355650266,0,0,5.82304589548302,19,15.7846
"306",0,4.85203026391962,4.15888308335967,0,1.38629436111989,3.61091791264422,0,4.64439089914137,0,3.97029191355212,2,4.63082
"307",3.25809653802148,3.3322045101752,0,3.76120011569356,5.10594547390058,0,1.94591014905531,0,0,4.23410650459726,1,4.7997
"308",5.32787616878958,1.79175946922805,0,0,4.44265125649032,3.8286413964891,2.99573227355399,4.44265125649032,0,3.91202300542815,3,14.2974
"309",0,0,0,4.33073334028633,2.39789527279837,6.10702288774225,0,4.74493212836325,0,4.52178857704904,4,5.87009
"310",0,0,3.2188758248682,0,6.12249280951439,3.73766961828337,3.87120101090789,0,1,4.68213122712422,3,6.91542
"311",0,3.36729582998647,1.94591014905531,0,0,0,0,4.85203026391962,0,2.39789527279837,0,1.77712
"312",0,4.59511985013459,0,0,2.39789527279837,0,0,1.09861228866811,0,2.83321334405622,1,4.47111
"313",4.48863636973214,0,0,3.91202300542815,0,4.53259949315326,2.484906649788,0,0,3.93182563272433,0,3.17095
"314",0.693147180559945,5.85220247977447,0,5.90263333340137,0,0.693147180559945,1.09861228866811,5.31811999384422,0,5.37063802812766,2,3.12618
"315",0,5.2257466737132,0,5.36129216570943,2.19722457733622,0,0,5.25749537202778,0,4.56434819146784,9,17.4516
"316",0,0,0,0,4.71849887129509,0,5.99146454710798,4.21950770517611,0,4.74493212836325,2,10.6248
"317",0,3.17805383034795,1.09861228866811,0,0,3.43398720448515,0,0,0,2.30258509299405,0,3.30831
"318",5.43372200355424,0,0,0,2.77258872223978,0,4.64439089914137,0,1,4.07753744390572,2,7.17242
"319",4.21950770517611,2.99573227355399,3.40119738166216,0,0,2.63905732961526,0,4.68213122712422,2,3.40119738166216,4,5.05091
"320",0,7.22037383672395,0,6.5206211275587,3.29583686600433,4.52178857704904,0,5.19295685089021,1,6.11589212548303,4,8.61553
"321",2.56494935746154,0,3.3322045101752,1.09861228866811,4.35670882668959,2.07944154167984,0,4.0943445622221,0,3.66356164612965,1,1.76682
"322",0,3.3322045101752,0,4.92725368515721,5.0998664278242,3.95124371858143,0,0.693147180559945,0,3.95124371858143,1,0
"323",4.9416424226093,0,3.29583686600433,0,3.3322045101752,3.73766961828337,0,0,0,3.09104245335832,2,12.9417
"324",1.94591014905531,0,0,2.39789527279837,5.20948615284142,0,0,0,0,3.13549421592915,1,0
"325",5.34710753071747,3.17805383034795,3.85014760171006,4.63472898822964,0,5.70044357339069,0.693147180559945,4.91265488573605,1,4.969813299576,7,25.2449
"326",0,0,0,0,5.11198778835654,0,5.03043792139244,0.693147180559945,0,3.66356164612965,1,10.9524
"327",2.70805020110221,0,0,1.79175946922805,1.09861228866811,0,0,0,1,1.38629436111989,1,4.02695
"328",0,0,0,0,2.63905732961526,5.46383180502561,0,4.26267987704132,0,4.30406509320417,1,9.5123
"329",4.79579054559674,5.48063892334199,2.19722457733622,6.29341927884648,4.91998092582813,6.5792512120101,0,5.63478960316925,1,6.02344759296103,13,26.3437
"330",0,3.13549421592915,3.46573590279973,0,0,0,0,0,0,1.94591014905531,1,1.50465
"331",0,3.25809653802148,0,0,2.99573227355399,2.63905732961526,0,0,0,1.38629436111989,1,1.77712
"332",0,0,0.693147180559945,1.38629436111989,0.693147180559945,3.09104245335832,0,0.693147180559945,0,1.94591014905531,1,1.77712
"333",3.71357206670431,0,3.61091791264422,0,4.12713438504509,0,0,0,0,3.09104245335832,1,3.05459
"334",2.56494935746154,0,0.693147180559945,2.83321334405622,2.89037175789616,1.94591014905531,0,4.29045944114839,0,3.93182563272433,1,4.30172
"335",1.09861228866811,5.50938833662798,0,2.39789527279837,0,2.99573227355399,0,4.54329478227,1,1.94591014905531,19,12.4057
"336",0,4.51085950651685,2.56494935746154,0,0,1.94591014905531,0,1.09861228866811,0,2.77258872223978,1,3.18664
"337",0,1.09861228866811,0,0,5.44673737166631,0,5.77455154554441,3.55534806148941,0,4.57471097850338,4,5.02919
"338",0,5.88887795833288,4.49980967033027,4.47733681447821,0,4.35670882668959,0,0,0,4.67282883446191,6,22.588
"339",5.5834963087817,5.63478960316925,0,0,0,0,6.29894924685594,0,0,5.24174701505964,8,19.4361
"340",1.6094379124341,0,0,0,4.36944785246702,0,0,0,0,2.39789527279837,0,4.64887
"341",3.66356164612965,0,0,0,3.49650756146648,0,0,0,0,2.484906649788,0,6.18007
"342",0,4.11087386417331,1.09861228866811,0,2.19722457733622,0.693147180559945,0.693147180559945,0,0,2.30258509299405,1,3.18664
"343",1.09861228866811,0,0,0,4.49980967033027,0,0,0,0,3.91202300542815,1,4.57263
"344",3.68887945411394,0.693147180559945,0,0,4.60517018598809,2.83321334405622,1.38629436111989,1.09861228866811,0,3.49650756146648,1,6.30121
"345",0,0,0,0,4.51085950651685,0,5.605802066296,4.38202663467388,0,3.98898404656427,0,1.76682
"346",2.63905732961526,5.04985600724954,0,4.56434819146784,1.09861228866811,4.44265125649032,4.85981240436167,0,0,4.77912349311153,4,16.1061
"347",0,0,3.09104245335832,5.48893772615669,0,0,0,4.46590811865458,1,4.47733681447821,2,4.79899
"348",0,0,0,2.19722457733622,5.53338948872752,0,6.07304453410041,0,0,4.79579054559674,3,5.02919
"349",1.94591014905531,3.89182029811063,1.38629436111989,3.80666248977032,1.6094379124341,2.70805020110221,0,0,0,3.2188758248682,0,5.35698
"350",4.14313472639153,0,0.693147180559945,0,4.06044301054642,0,1.38629436111989,0,0,2.83321334405622,2,11.7134
"351",7.19368581839511,0,4.17438726989564,3.40119738166216,0,0,6.91572344863131,5.84354441703136,2,6.26149168432104,35,34.5185
"352",0,5.59098698051086,2.77258872223978,0,4.26267987704132,0,0,3.3322045101752,0,4.18965474202643,3,11.9189
"353",0,4.02535169073515,0,3.97029191355212,2.19722457733622,1.94591014905531,0,0.693147180559945,0,3.17805383034795,4,9.66991
"354",0,5.35185813347607,0,4.20469261939097,0,4.47733681447821,0,5.59098698051086,0,4.91998092582813,6,13.2632
"355",0,0,1.79175946922805,0,3.52636052461616,0,2.30258509299405,0,0,1.38629436111989,2,2.5349
"356",0,6.12468339089421,4.49980967033027,0,0,0,0,4.14313472639153,1,4.74493212836325,7,7.25623
"357",4.30406509320417,0,0,0.693147180559945,4.61512051684126,4.40671924726425,6.20455776256869,0,0,4.71849887129509,6,8.42705
"358",3.8286413964891,2.56494935746154,2.99573227355399,0,5.29831736654804,0,2.07944154167984,2.07944154167984,0,3.98898404656427,2,5.02919
"359",4.969813299576,8.00869818298853,3.40119738166216,0,1.09861228866811,0,0,7.22329567956231,4,6.77650699237218,40,37.6698
"360",0,0.693147180559945,0,4.92725368515721,2.07944154167984,3.85014760171006,5.39816270151775,0,0,4.4188406077966,5,14.001
"361",4.89783979995091,3.52636052461616,4.06044301054642,0,0,0,5.95583736946483,4.82028156560504,1,4.69134788222914,2,11.1725
"362",7.43602781635185,0,0.693147180559945,3.17805383034795,7.50439155916124,0,5.90263333340137,0,0,6.39692965521615,2,1.38451
"363",0,0,4.35670882668959,2.07944154167984,2.07944154167984,0,0,0,0,2.77258872223978,2,3.1496
"364",0,3.43398720448515,0,3.52636052461616,0,3.17805383034795,0,0,0,2.56494935746154,1,4.50833
"365",0,3.91202300542815,0,0,4.0943445622221,0,5.83188247728352,1.38629436111989,0,4.12713438504509,6,23.6028
"366",4.76217393479776,0,0,0,6.07073772800249,3.40119738166216,1.38629436111989,0,0,4.67282883446191,5,15.4609
"367",0,0,5.95842469302978,0,0,5.35185813347607,0,6.0282785202307,0,5.26785815906333,3,8.50408
"368",2.89037175789616,0,0,2.07944154167984,0,0,5.53733426701854,0,0,3.09104245335832,4,10.7594
"369",0,0,2.56494935746154,4.92725368515721,3.95124371858143,1.09861228866811,0,0,0,3.49650756146648,4,10.5501
"370",4.82028156560504,0,5.41164605185504,0,5.4249500174814,0,5.64897423816121,5.64544689764324,0,5.27811465923052,0,4.76964
"371",0,4.75359019110636,1.6094379124341,1.09861228866811,2.56494935746154,5.59098698051086,6.30261897574491,0,0,5.09375020080676,5,12.713
"372",0,0,4.99721227376411,2.63905732961526,0,4.23410650459726,0,4.26267987704132,0,4.02535169073515,1,4.31202
"373",1.09861228866811,0,0,1.09861228866811,1.09861228866811,2.70805020110221,0,4.00733318523247,0,3.2188758248682,1,3.19189
"374",5.41164605185504,0,0,0,0,0,1.38629436111989,0,0,3.78418963391826,0,7.2787
"375",0,4.04305126783455,0.693147180559945,3.71357206670431,1.38629436111989,0,0,4.9416424226093,0,3.3322045101752,1,9.64564
"376",1.09861228866811,0,3.46573590279973,1.09861228866811,0,0,1.09861228866811,0.693147180559945,0,0,2,8.00589
"377",2.19722457733622,5.48063892334199,0,6.24804287450843,4.18965474202643,0,1.6094379124341,4.44265125649032,1,5.19295685089021,5,11.0132
"378",0,0,0,0,5.05624580534831,0,4.11087386417331,0,0,3.89182029811063,11,10.5919
"379",0,5.03695260241363,5.74300318780948,6.63331843328038,0,3.04452243772342,6.67329796776765,0,0,5.96100533962327,6,9.50088
"380",1.09861228866811,0,4.84418708645859,0,0,0.693147180559945,5.8348107370626,4.60517018598809,0,4.47733681447821,3,10.3881
"381",0,0,0,3.58351893845611,1.38629436111989,0,5.33271879326537,0.693147180559945,0,3.80666248977032,6,7.69368
"382",0,0,6.94601399109923,5.34710753071747,1.09861228866811,0,0,0,0,5.27299955856375,1,4.41258
"383",3.61091791264422,4.35670882668959,0,4.17438726989564,5.59842195899838,0,0,0,0,4.47733681447821,5,7.96788
"384",0,4.23410650459726,0,5.4249500174814,0,5.15905529921453,0,2.07944154167984,0,4.51085950651685,3,9.95543
"385",0,0,0,0,4.36944785246702,4.99721227376411,0,0,0,3.43398720448515,1,12.5339
"386",4.52178857704904,4.78749174278205,0,0,4.36944785246702,0.693147180559945,5.62040086571715,4.15888308335967,0,4.65396035015752,5,15.9552
"387",0,3.09104245335832,0,0.693147180559945,0,3.78418963391826,0,0,0,2.30258509299405,0,3.30831
"388",0,0,4.4188406077966,0,4.79579054559674,3.3322045101752,0,0,0,3.36729582998647,1,0
"389",3.78418963391826,0,0,0,5.90536184805457,0,4.87519732320115,1.09861228866811,0,4.68213122712422,1,9.56428
"390",2.19722457733622,3.85014760171006,0,0,4.18965474202643,0,0,0.693147180559945,0,2.77258872223978,1,10.8518
"391",3.46573590279973,5.12396397940326,3.97029191355212,0,6.16751649088834,0,6.61338421837956,4.72738781871234,0,5.45958551414416,16,31.5637
"392",0,6.94312242281943,0,3.97029191355212,0,0,0,4.43081679884331,2,5.57972982598622,3,4.23308
"393",3.76120011569356,4.65396035015752,1.6094379124341,4.90527477843843,2.39789527279837,0.693147180559945,0,4.99721227376411,0,4.62497281328427,0,4.50833
"394",0,0,0,0,0,0.693147180559945,0,5.5834963087817,0,4.0943445622221,1,0
"395",2.39789527279837,6.82001636467413,0,0.693147180559945,1.79175946922805,0,0,3.80666248977032,0,4.99043258677874,5,11.0213
"396",0,0,0.693147180559945,5.93489419561959,0,5.73657229747919,0,2.83321334405622,0,4.38202663467388,5,12.6078
"397",0,0,3.09104245335832,6.05678401322862,0,3.3322045101752,0,0,0,4.33073334028633,1,4.41258
"398",6.51471269087253,6.16751649088834,4.40671924726425,0,0,0,0,5.95324333428778,1,5.64190707093811,8,13.0943
"399",2.07944154167984,0,5.40717177146012,4.72738781871234,5.29831736654804,0,0,5.2040066870768,1,4.89783979995091,1,1.76682
"400",1.6094379124341,5.51745289646471,0,0,0,1.6094379124341,0,3.40119738166216,0,4.15888308335967,5,9.08201
"401",0,0,1.79175946922805,5.16478597392351,4.46590811865458,0,0,0,0,4.07753744390572,3,11.7919
"402",0,0,0,0,0,3.13549421592915,0,6.67329796776765,0,4.52178857704904,5,9.06318
"403",0.693147180559945,0,5.78382518232974,0,0,0,0,0,0,3.43398720448515,1,4.41258
"404",5.59098698051086,0,4.34380542185368,0,0.693147180559945,1.09861228866811,6.63200177739563,0,1,5.18738580584075,6,10.193
"405",0,4.57471097850338,0,4.70048036579242,0,2.30258509299405,0,6.49526555593701,0,5.47646355193151,0,6.41569
"406",4.35670882668959,4.49980967033027,4.20469261939097,0,0.693147180559945,1.94591014905531,0.693147180559945,6.4281052726846,1,5.27811465923052,11,22.1232
"407",0,4.89783979995091,0,0,4.57471097850338,0,0,0,0,3.97029191355212,6,5.42268
"408",4.69134788222914,5.14166355650266,6.62007320653036,4.59511985013459,0,0,0,4.70048036579242,1,5.10594547390058,15,17.5007
"409",3.91202300542815,5.01063529409626,0,0,0,0,0,3.98898404656427,1,3.98898404656427,10,17.039
"410",7.14440718032114,5.38449506278909,0,0,6.08449941307517,0,6.5366915975913,0,0,6.25575004175337,17,21.326
"411",0,0,0,0,4.17438726989564,0,0,0,0,2.07944154167984,0,6.41569
"412",0,4.54329478227,0,5.82894561761021,0,5.8111409929767,0,2.07944154167984,0,4.8283137373023,1,4.6939
"413",0,0,3.68887945411394,4.69134788222914,0,4.38202663467388,0,4.38202663467388,0,4.02535169073515,0,10.2088
"414",0,0,0,5.26785815906333,0,2.94443897916644,0,0,0,3.91202300542815,3,3.82071
"415",0,4.31748811353631,2.39789527279837,7.28000825288419,0,0,0.693147180559945,0,0,5.67332326717149,9,10.2464
"416",1.09861228866811,0,0.693147180559945,0,0,3.40119738166216,0.693147180559945,2.99573227355399,0,1.38629436111989,1,1.77712
"417",0,0,0,0,5.05624580534831,0,0,0.693147180559945,0,2.94443897916644,2,9.23472
"418",5.18738580584075,0,0,2.63905732961526,6.12686918411419,0,4.34380542185368,0,0,4.95582705760126,7,19.7652
"419",2.83321334405622,4.85981240436167,3.29583686600433,0,2.30258509299405,0,0,4.04305126783455,0,3.40119738166216,1,3.23696
"420",6.36647044773144,0,2.89037175789616,0,0,0,0,0,0,4.74493212836325,1,1.76682
"421",0.693147180559945,0,0,0,2.56494935746154,2.484906649788,4.46590811865458,0,0,3.17805383034795,2,4.57426
"422",0,0,0.693147180559945,4.06044301054642,4.14313472639153,0,0,0,0,2.39789527279837,1,0
"423",2.56494935746154,0,0,2.89037175789616,3.29583686600433,5.36597601502185,3.97029191355212,0,0,3.95124371858143,0,3.26332
"424",1.09861228866811,0,5.8805329864007,0,0,3.89182029811063,0,3.17805383034795,0,4.54329478227,2,6.12275
"425",4.80402104473326,1.94591014905531,0,2.56494935746154,2.89037175789616,0,2.63905732961526,1.38629436111989,0,3.66356164612965,0,9.31549
"426",0,0.693147180559945,0,2.99573227355399,0,2.89037175789616,6.880384082186,2.63905732961526,0,5.28320372873799,5,18.7155
"427",0,0,4.40671924726425,4.49980967033027,0,0,0,4.21950770517611,0,3.52636052461616,0,7.80551
"428",5.12396397940326,5.15905529921453,1.94591014905531,0,3.87120101090789,3.91202300542815,0,5.33271879326537,1,4.72738781871234,2,6.08968
"429",0,2.83321334405622,0,0,0,5.45958551414416,0,0,0,3.73766961828337,0,5.4727
"430",0,0,2.63905732961526,5.90263333340137,0,0.693147180559945,0,0.693147180559945,0,4.40671924726425,1,3.8069
"431",0,3.73766961828337,2.484906649788,0,2.70805020110221,0,0,0,0,2.39789527279837,0,7.00075
"432",0,0.693147180559945,3.17805383034795,5.31811999384422,0,0,0,1.38629436111989,0,3.40119738166216,1,3.8069
"433",4.00733318523247,3.63758615972639,2.30258509299405,0,3.80666248977032,0,0,0,0,2.56494935746154,0,17.842
"434",0,0,4.79579054559674,0,3.36729582998647,0,0,0,0,3.04452243772342,2,3.1496
"435",0,0,5.77455154554441,0,4.35670882668959,3.87120101090789,6.72743172485086,0,0,5.62762111369064,2,8.51102
"436",0,0.693147180559945,5.33753807970132,0,5.39362754635236,6.39526159811545,0,4.57471097850338,0,5.25749537202778,0,8.14056
"437",3.80666248977032,0,5.7037824746562,0,2.19722457733622,0,6.65157187358973,4.78749174278205,1,5.4553211153577,4,9.57998
"438",0,3.09104245335832,0,0,4.46590811865458,0,0.693147180559945,1.38629436111989,0,3.17805383034795,1,3.20019
"439",0,0,0,0,4.4188406077966,0,4.23410650459726,0,0,2.94443897916644,1,8.04434
"440",0,0,0,0,4.4188406077966,0,0,0,0,2.39789527279837,0,4.64887
"441",4.4188406077966,3.78418963391826,0,4.0943445622221,5.40267738187228,3.97029191355212,0,0,1,4.00733318523247,4,13.9484
"442",0,0,0,2.56494935746154,2.484906649788,3.80666248977032,0,0,0,2.07944154167984,0,7.95718
"443",2.19722457733622,0,0,1.38629436111989,0,0,4.90527477843843,0,0,2.94443897916644,1,7.47927
"444",0,5.87773578177964,4.81218435537242,0,0,0,0,3.97029191355212,0,4.06044301054642,0,6.26191
"445",0,0,5.12396397940326,1.38629436111989,0,0,4.93447393313069,0,0,4.21950770517611,3,4.82617
"446",0,3.09104245335832,0,0,3.17805383034795,2.39789527279837,0,3.13549421592915,0,2.89037175789616,2,1.56044
"447",0,0,0,0,4.53259949315326,0,4.8283137373023,0,0,3.3322045101752,4,11.0669
"448",3.85014760171006,4.57471097850338,0,4.61512051684126,2.89037175789616,0,0,5.42053499927229,0,4.30406509320417,3,16.6139
"449",0,0,0,0,3.52636052461616,0,0,0,0,2.07944154167984,1,5.65358
"450",4.79579054559674,2.89037175789616,2.56494935746154,4.02535169073515,0.693147180559945,0.693147180559945,0,3.2188758248682,0,3.97029191355212,1,1.76682
"451",4.47733681447821,4.11087386417331,0,0,3.43398720448515,0,0,3.66356164612965,1,3.49650756146648,3,16.6315
"452",1.79175946922805,5.6021188208797,2.63905732961526,3.91202300542815,0,4.81218435537242,4.82028156560504,0,0,4.67282883446191,1,3.2591
"453",4.78749174278205,5.2257466737132,0,5.67332326717149,5.24702407216049,3.80666248977032,5.18738580584075,4.76217393479776,0,5.13579843705026,2,4.36826
"454",2.99573227355399,2.19722457733622,0,2.99573227355399,5.54517744447956,3.36729582998647,0,5.13579843705026,1,4.46590811865458,2,12.7082
"455",0,0,4.87519732320115,0,0,5.8111409929767,0,5.08759633523238,0,4.88280192258637,2,8.45689
"456",5.01063529409626,0,0,0,0,1.94591014905531,1.38629436111989,0,0,3.46573590279973,0,5.97053
"457",0,0,2.07944154167984,4.30406509320417,4.53259949315326,0,1.09861228866811,4.84418708645859,0,4.12713438504509,1,0
"458",0.693147180559945,3.63758615972639,0,3.73766961828337,0,4.35670882668959,0.693147180559945,3.3322045101752,0,3.80666248977032,5,13.2919
"459",5.54126354515843,0,0,1.94591014905531,0,4.17438726989564,4.72738781871234,3.3322045101752,0,4.48863636973214,0,8.62288
"460",0,0,0,2.77258872223978,0,5.41610040220442,0,0,0,3.40119738166216,2,1.56044
"461",0,2.19722457733622,1.09861228866811,0,3.09104245335832,0,1.6094379124341,3.36729582998647,0,2.07944154167984,0,6.41569
"462",1.38629436111989,0,0,0,4.49980967033027,0,4.53259949315326,0.693147180559945,0,3.43398720448515,1,1.76682
