file,V1,V2,V3,V4,V5,bug,loc,bf,hcm
org::eclipse::pde::internal::ui::compare::ManifestContentMergeViewerCreator,0,0.693147181,0,3.850147602,0,0,1.386294361,2,2.5349
org::eclipse::pde::internal::ui::launcher::BundleLauncherHelper,6.098074282,5.049856007,0,2.197224577,0,1,4.744932128,7,7.25623
org::eclipse::pde::internal::ui::wizards::templates::TemplateSelectionPage,0,0,5.393627546,6.091309882,4.49980967,0,4.718498871,6,8.42705
org::eclipse::pde::internal::ui::wizards::toc::TocOperation,0,3.663561646,5.379897354,3.33220451,2.197224577,0,3.988984047,2,5.02919
org::eclipse::pde::internal::ui::wizards::imports::PluginImportOperation,8.205491613,6.692083743,0,4.454347296,0,4,6.776506992,40,37.6698
org::eclipse::pde::internal::ui::editor::plugin::rows::ChoiceAttributeRow,0.693147181,3.63758616,0.693147181,4.442651256,5.666426688,0,4.418840608,5,14.001
org::eclipse::pde::internal::ui::launcher::BaseBlock,3.526360525,5.141663557,0.693147181,6.269096284,0,1,4.691347882,2,11.1725
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpTreeSection,0,0,7.98752448,6.095824562,6.242223265,0,6.396929655,2,1.38451
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAbstractAddAction,0,1.791759469,3.891820298,3.63758616,0.693147181,0,2.772588722,2,3.1496
org::eclipse::pde::internal::core::builders::PluginErrorReporter,0,4.465908119,0,0,0,0,2.564949357,1,4.50833
org::eclipse::pde::internal::ui::editor::plugin::DependenciesPage,3.951243719,0,0,0,5.993961427,0,4.127134385,6,23.6028
org::eclipse::pde::internal::ui::editor::feature::FeatureOutlinePage,2.708050201,0.693147181,6.11146734,1.386294361,4.727387819,0,4.672828834,5,15.4609
org::eclipse::pde::internal::core::product::ConfigurationFileInfo,0.693147181,6.915723449,0,0,1.098612289,0,5.267858159,3,8.50408
org::eclipse::pde::internal::ui::editor::TreeSection,0,0,0.693147181,5.398162702,4.043051268,0,3.091042453,4,10.7594
org::eclipse::pde::internal::ui::editor::schema::NewAttributeAction,0,0,4.276666119,0,4.882801923,0,3.496507561,4,10.5501
org::eclipse::pde::internal::ui::samples::SampleStandbyContent,2.197224577,5.814130532,5.252273428,4.663439094,6.216606101,0,5.278114659,0,4.76964
org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizardPage,3.526360525,3.80666249,5.236441963,6.385194399,4.49980967,0,5.093750201,5,12.713
org::eclipse::pde::internal::core::target::ArgumentsInfo,0,5.700443573,0,0,0,0,4.025351691,1,4.31202
org::eclipse::pde::internal::ui::editor::contentassist::display::SingleCharReader,0,4.304065093,0.693147181,0,0,0,3.218875825,1,3.19189
org::eclipse::pde::internal::ui::tests::macro::StructuredSelectionCommand,0,0,2.564949357,5.356586275,1.386294361,0,3.784189634,0,7.2787
org::eclipse::pde::internal::core::text::bundle::RequiredExecutionEnvironmentHeader,5.356586275,1.945910149,0,0,3.135494216,0,3.33220451,1,9.64564
org::eclipse::pde::ui::launcher::EquinoxSettingsTab,0,2.564949357,0,3.258096538,0.693147181,0,0,2,8.00589
org::eclipse::pde::internal::ui::editor::contentassist::TypePackageCompletionProcessor,6.610696045,3.610917913,3.912023005,3.433987204,4.094344562,1,5.192956851,5,11.0132
org::eclipse::pde::internal::ui::editor::actions::SortAction,0,0,4.744932128,4.454347296,2.890371758,0,3.891820298,11,10.5919
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSWizardPage,5.043425117,4.564348191,6.758094504,6.794586581,3.496507561,0,5.96100534,6,9.50088
org::eclipse::pde::internal::ui::launcher::OSGiFrameworkBlock,0,4.890349128,0,6.08221891,0,0,4.477336814,3,10.3881
org::eclipse::pde::internal::ui::editor::text::PDETextHover,0,2.890371758,0.693147181,5.429345629,0,0,3.80666249,6,7.69368
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentFactory,0,7.007600614,4.983606622,0,0,0,5.272999559,1,4.41258
org::eclipse::pde::internal::ui::views::plugins::PluginsContentProvider,4.454347296,3.044522438,5.749392986,2.833213344,2.564949357,0,4.477336814,5,7.96788
org::eclipse::pde::internal::ui::nls::ModelChangeElement,4.59511985,5.932245187,0,0,0,0,4.510859507,3,9.95543
org::eclipse::pde::internal::core::product::ProductObject,2.944438979,4.94875989,4.219507705,0,0,0,3.433987204,1,12.5339
org::eclipse::pde::internal::ui::properties::SelfHostingPropertyPage,5.18178355,3.091042453,2.48490665,5.894402834,4.043051268,0,4.65396035,5,15.9552
org::eclipse::pde::internal::core::text::bundle::BundleVersionHeader,4.189654742,0,0,0,0,0,2.302585093,0,3.30831
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpModel,0,4.852030264,2.564949357,0,4.510859507,0,3.36729583,1,0
org::eclipse::pde::internal::ui::editor::PDEMultiPageContentOutline,0,0.693147181,5.176149733,5.424950017,4.934473933,0,4.682131227,1,9.56428
org::eclipse::pde::internal::ui::wizards::imports::BinaryProjectFilter,4.007333185,0,4.204692619,0,0,0,2.772588722,1,10.8518
org::eclipse::pde::internal::ui::editor::plugin::OverviewPage,5.342334252,1.386294361,4.762173935,5.003946306,7.010311867,0,5.459585514,16,31.5637
org::eclipse::pde::internal::core::util::PDEJavaHelper,7.01571242,3.433987204,3.258096538,0,1.098612289,2,5.579729826,3,4.23308
org::eclipse::pde::internal::core::TargetDefinitionManager,5.159055299,5.361292166,4.060443011,0,0,0,4.624972813,0,4.50833
org::eclipse::pde::internal::core::util::VMUtil,0,5.438079309,0,0.693147181,3.610917913,0,4.094344562,1,0
org::eclipse::pde::internal::ui::search::dependencies::GatherUnusedDependenciesOperation,6.880384082,1.386294361,0,0,0,0,4.990432587,5,11.0213
org::eclipse::pde::internal::core::text::plugin::PluginElementNode,0,6.436150368,4.317488114,0.693147181,1.791759469,0,4.382026635,5,12.6078
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentHandler,0,6.161207322,0.693147181,0,0,0,4.33073334,1,4.41258
org::eclipse::pde::internal::core::LoadTargetOperation,6.490723535,6.711740395,3.988984047,4.430816799,0,1,5.641907071,8,13.0943
org::eclipse::pde::internal::ui::editor::PDELauncherFormEditor,0,5.932245187,5.780743516,0,3.135494216,1,4.8978398,1,1.76682
org::eclipse::pde::internal::core::util::ManifestUtils,5.634789603,0,0,0.693147181,1.791759469,0,4.158883083,5,9.08201
org::eclipse::pde::internal::ui::editor::schema::NewCompositorAction,2.397895273,0,4.007333185,1.609437912,5.288267031,0,4.077537444,3,11.7919
org::eclipse::pde::internal::core::ExecutionEnvironmentAnalyzer,5.375278408,6.37502482,0,0,2.48490665,0,4.521788577,5,9.06318
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSConditionalSubItem,0,5.683579767,3.496507561,0,0,0,3.433987204,1,4.41258
org::eclipse::pde::internal::ui::editor::target::TargetProfileWindow,0.693147181,3.36729583,1.791759469,6.308098442,6.259581464,1,5.187385806,6,10.193
org::eclipse::pde::internal::ui::wizards::templates::PreprocessorParser,5.837730447,6.202535517,0,0,3.713572067,0,5.476463552,0,6.41569
org::eclipse::pde::internal::core::PluginPathFinder,4.189654742,6.675823222,0,0.693147181,0,1,5.278114659,11,22.1232
org::eclipse::pde::internal::ui::views::dependencies::CalleesListContentProvider,4.709530201,0,4.787491743,0,0,0,3.970291914,6,5.42268
org::eclipse::pde::ui::launcher::EclipseLaunchShortcut,4.59511985,6.784457063,5.204006687,4.290459441,0,1,5.105945474,15,17.5007
org::eclipse::pde::internal::core::ExternalModelManager,5.170483995,4.248495242,0,2.079441542,0,1,3.988984047,10,17.039
org::eclipse::pde::internal::ui::editor::target::ContentSection,5.442417711,0,7.01301579,6.913737351,5.583496309,0,6.255750042,17,21.326
org::eclipse::pde::internal::ui::search::BaseSearchAction,2.302585093,0,3.871201011,0,2.197224577,0,2.079441542,0,6.41569
org::eclipse::pde::internal::core::text::plugin::PluginLibraryNode,5.017279837,6.282266747,4.465908119,1.098612289,0,0,4.828313737,1,4.6939
org::eclipse::pde::internal::core::schema::SchemaInclude,0,5.170483995,1.386294361,0,4.852030264,0,4.025351691,0,10.2088
org::eclipse::pde::internal::core::schema::SchemaElementHandler,0.693147181,5.351858133,0,0,0,0,3.912023005,3,3.82071
org::eclipse::pde::internal::ui::editor::contentassist::XMLInsertionComputer,5.983936281,6.380122537,5.141663557,0,5.942799375,0,5.673323267,9,10.2464
org::eclipse::pde::internal::core::variables::TargetOSArchVariableResolver,1.945910149,3.555348061,0,0,2.564949357,0,1.386294361,1,1.77712
org::eclipse::pde::internal::ui::editor::GenericSourcePage,0,0,4.820281566,0,3.555348061,0,2.944438979,2,9.23472
org::eclipse::pde::internal::ui::editor::FormOutlinePage,0,0,6.257667588,4.919980926,4.219507705,0,4.955827058,7,19.7652
org::eclipse::pde::internal::core::exports::PluginExportOperation,5.068904202,4.17438727,0,0,2.63905733,0,3.401197382,1,3.23696
org::eclipse::pde::internal::ui::editor::PDEDropAdapter,3.610917913,0,6.238324625,3.951243719,0,0,4.744932128,1,1.76682
org::eclipse::pde::internal::ui::commands::CommandView,0,0,1.386294361,3.988984047,4.007333185,0,3.17805383,2,4.57426
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpDocumentHandler,0,4.532599493,0.693147181,0,3.33220451,0,2.397895273,1,0
org::eclipse::pde::internal::ui::editor::text::BasePDEScanner,3.433987204,3.828641396,0,5.505331536,0,0,3.951243719,0,3.26332
org::eclipse::pde::internal::core::cheatsheet::comp::CompCS,0.693147181,5.948034989,0,2.890371758,3.433987204,0,4.543294782,2,6.12275
org::eclipse::pde::internal::ui::editor::plugin::JarSelectionValidator,3.17805383,0.693147181,3.295836866,1.098612289,4.795790546,0,3.663561646,0,9.31549
org::eclipse::pde::internal::ui::parts::FormEntry,0,0.693147181,0,6.289715571,6.182084907,0,5.283203729,5,18.7155
org::eclipse::pde::internal::core::schema::SchemaDescriptor,0,5.141663557,0,0,4.219507705,0,3.526360525,0,7.80551
org::eclipse::pde::internal::ui::wizards::exports::AntGeneratingExportWizard,5.587248658,5.370638028,4.007333185,4.744932128,0,1,4.727387819,2,6.08968
org::eclipse::pde::internal::core::feature::FeatureInstallHandler,3.465735903,5.393627546,0,0,0,0,3.737669618,0,5.4727
org::eclipse::pde::internal::core::text::NodeDocumentHandler,0,5.926926026,0,0,1.945910149,0,4.406719247,1,3.8069
org::eclipse::pde::internal::ui::editor::SystemFileMarkerAnnotationModel,2.63905733,3.688879454,2.708050201,0,0,0,2.397895273,0,7.00075
org::eclipse::pde::internal::core::text::DocumentNodeFactory,0.693147181,5.411646052,0,0,1.945910149,0,3.401197382,1,3.8069
org::eclipse::pde::internal::ui::editor::plugin::PackageSelectionDialog,3.80666249,0,0,3.044522438,4.394449155,0,2.564949357,0,17.842
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddTaskAction,0,0,4.234106505,4.394449155,0,0,3.044522438,2,3.1496
org::eclipse::pde::internal::ui::editor::feature::DataPortabilitySection,0,0,0,3.526360525,7.128495946,0,5.627621114,2,8.51102
org::eclipse::pde::internal::core::site::SiteFeature,0.693147181,6.845879875,5.204006687,0,0,0,5.257495372,0,8.14056
org::eclipse::pde::internal::ui::editor::target::EnvironmentSection,0,3.713572067,0,6.208590026,6.562444094,1,5.455321115,4,9.57998
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewComparator,3.044522438,0,4.521788577,0,0,0,3.17805383,1,3.20019
org::eclipse::pde::internal::ui::wizards::feature::BasePluginListPage,0,0,3.988984047,4.442651256,2.63905733,0,2.944438979,1,8.04434
org::eclipse::pde::internal::ui::editor::site::SiteInputContextManager,0,0,1.386294361,0,4.382026635,0,2.397895273,0,4.64887
org::eclipse::pde::internal::ui::editor::build::BuildSourcePage,4.990432587,3.465735903,4.9698133,3.931825633,4.477336814,1,4.007333185,4,13.9484
org::eclipse::pde::internal::core::plugin::AttributeChangedEvent,0,3.761200116,3.218875825,0,0.693147181,0,2.079441542,0,7.95718
org::eclipse::pde::internal::ui::util::PixelConverter,0,0,0,4.844187086,2.995732274,0,2.944438979,1,7.47927
org::eclipse::pde::ui::launcher::PDESourcePathProvider,5.916202063,5.081404365,0,0,0,0,4.060443011,0,6.26191
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::details::CompCSIntroductionTextListener,0,0,3.828641396,5.521460918,2.708050201,0,4.219507705,3,4.82617
org::eclipse::pde::internal::ui::templates::Activator,2.944438979,3.583518938,0.693147181,0,3.135494216,0,2.890371758,2,1.56044
org::eclipse::pde::internal::ui::editor::feature::InfoFormPage,0,0,0,2.772588722,5.308267697,0,3.33220451,4,11.0669
org::eclipse::pde::internal::ui::editor::plugin::CreateManifestOperation,5.017279837,5.638354669,3.295836866,0,3.36729583,0,4.304065093,3,16.6139
org::eclipse::pde::internal::ui::elements::DefaultContentProvider,0.693147181,0,3.496507561,0,0,0,2.079441542,1,5.65358
org::eclipse::pde::internal::ui::util::FileExtensionsFilter,4.574710979,3.737669618,4.33073334,2.890371758,0.693147181,0,3.970291914,1,1.76682
org::eclipse::pde::internal::ui::wizards::product::SynchronizationOperation,4.454347296,4.605170186,2.708050201,2.890371758,0,1,3.496507561,3,16.6315
org::eclipse::pde::internal::ui::editor::validation::ControlValidationUtility,5.509388337,4.521788577,0,4.912654886,4.709530201,0,4.672828834,1,3.2591
org::eclipse::pde::internal::ui::util::PDEJavaHelperUI,6.079933195,4.934473933,4.189654742,5.476463552,5.501258211,0,5.135798437,2,4.36826
org::eclipse::pde::internal::ui::editor::build::BuildInputContext,4.369447852,5.257495372,4.382026635,1.386294361,4.997212274,1,4.465908119,2,12.7082
org::eclipse::pde::internal::core::feature::FeatureData,0,6.418364936,0,0,2.564949357,0,4.882801923,2,8.45689
org::eclipse::pde::internal::ui::tests::macro::CheckCommand,0,0,0,5.068904202,0,0,3.465735903,0,5.97053
org::eclipse::pde::internal::ui::editor::toc::HelpEditorUtil,4.158883083,4.859812404,4.700480366,0,0,0,4.127134385,1,0
org::eclipse::pde::internal::core::plugin::Extensions,4.007333185,4.86753445,0.693147181,0,0,0,3.80666249,5,13.2919
org::eclipse::pde::internal::ui::tests::macro::ChoiceSelectionCommand,0,4.8978398,0,5.802118375,0,0,4.48863637,0,8.62288
org::eclipse::pde::internal::ui::templates::osgi::HelloOSGiServiceTemplate,0,0,5.480638923,0,0,0,3.401197382,2,1.56044
org::eclipse::pde::internal::ui::util::ImageOverlayIcon,2.079441542,0,1.609437912,0,3.970291914,0,2.079441542,0,6.41569
org::eclipse::pde::internal::ui::editor::OrientableBlock,0,0,0.693147181,2.48490665,5.159055299,0,3.433987204,1,1.76682
org::eclipse::pde::internal::core::plugin::PluginHandler,0.693147181,6.212606096,2.890371758,0,0,0,4.49980967,3,13.6128
org::eclipse::pde::internal::ui::refactoring::MovedTextFileChange,4.672828834,4.543294782,0,0,0,0,3.135494216,2,4.77591
org::eclipse::pde::internal::ui::tests::macro::MacroIndex,0,3.465735903,0,2.397895273,0,0,2.302585093,0,3.10486
org::eclipse::pde::internal::ui::wizards::exports::CrossPlatformExportPage,2.995732274,5.521460918,4.304065093,5.796057751,1.791759469,0,4.762173935,3,7.7065
org::eclipse::pde::internal::ui::editor::plugin::ExtensionHyperLink,0,0,3.465735903,0,3.044522438,0,1.945910149,2,2.90397
org::eclipse::pde::internal::core::schema::BaseSchemaHandler,2.890371758,4.955827058,0,0,0,0,3.401197382,2,3.12148
org::eclipse::pde::internal::ui::preferences::TargetSourceTab,4.465908119,5.379897354,5.590986981,6.587550015,3.931825633,1,5.293304825,12,19.6298
org::eclipse::pde::internal::core::site::VersionableObject,3.36729583,4.356708827,0,0,0,0,3.17805383,1,7.23217
org::eclipse::pde::internal::ui::editor::cheatsheet::CSAbstractSubDetails,0,0,0,2.197224577,4.33073334,0,2.397895273,1,1.76682
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSAddSubStepAction,0,4.941642423,5.429345629,1.945910149,0,0,4.262679877,5,8.77144
org::eclipse::pde::internal::ui::launcher::LaunchPluginValidator,6.551080335,6.133398043,2.772588722,4.304065093,0,2,5.488937726,10,23.0493
org::eclipse::pde::internal::ui::build::BaseBuildAction,5.463831805,6.253828812,4.644390899,3.496507561,2.197224577,1,5.010635294,7,17.3959
org::eclipse::pde::internal::ui::tests::macro::MacroCommandShell,4.454347296,5.863631176,3.465735903,7.102499356,0,0,5.96870756,0,6.94415
org::eclipse::pde::internal::ui::SWTFactory,0,0,0,7.641564441,3.526360525,2,5.111987788,2,1.42715
org::eclipse::pde::internal::ui::editor::schema::SchemaAttributeDetails,0,0,0,5.860786223,6.647688374,1,5.298317367,20,20.29
org::eclipse::pde::internal::ui::launcher::LauncherUtils,6.12249281,6.527957918,0,5.676753802,0,2,5.826000107,28,31.2801
org::eclipse::pde::internal::ui::correction::CreateClassXMLResolution,4.33073334,4.615120517,4.094344562,0,3.912023005,0,3.713572067,3,9.15622
org::eclipse::pde::internal::ui::util::FileNameFilter,2.564949357,2.995732274,4.110873864,0,0,0,3.17805383,0,4.8313
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSOperation,6.866933284,4.663439094,6.854354502,4.812184355,0,0,6.011267174,5,6.83071
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSEditor,0,3.496507561,5.241747015,0,6.33150185,0,4.510859507,8,10.2283
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpBlock,0,0,4.343805422,0,5.811140993,0,3.970291914,2,1.39536
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewPage,5.627621114,0,6.90475077,5.973809612,2.708050201,0,5.749392986,9,7.28484
org::eclipse::pde::internal::ui::editor::plugin::LibraryVisibilitySection,5.176149733,0,5.568344504,6.359573869,5.257495372,0,5.313205979,4,16.789
org::eclipse::pde::internal::ui::editor::site::SiteSourcePage,0,0,5.093750201,0,2.48490665,0,3.295836866,3,9.23472
org::eclipse::pde::ui::launcher::PluginJUnitMainTab,0,4.060443011,0,4.33073334,1.386294361,0,2.48490665,3,7.2298
org::eclipse::pde::internal::ui::launcher::PluginStatusDialog,2.772588722,0,4.158883083,5.762051383,3.63758616,0,4.158883083,5,15.3807
org::eclipse::pde::internal::ui::editor::plugin::ExtensionsPage,0,0,5.411646052,1.386294361,5.916202063,0,3.737669618,11,20.9156
org::eclipse::pde::internal::core::text::plugin::PluginParentNode,0,4.812184355,5.272999559,0,0,0,3.36729583,2,7.2288
org::eclipse::pde::internal::ui::editor::schema::SchemaRearranger,3.713572067,0,5.837730447,0,6.089044875,0,5.135798437,1,8.02724
org::eclipse::pde::internal::ui::launcher::LaunchValidationOperation,5.356586275,5.605802066,0,0,0.693147181,0,4.736198448,3,3.83668
org::eclipse::pde::internal::core::text::bundle::PackageFriend,2.63905733,4.094344562,2.890371758,0,0,0,2.995732274,1,6.41247
org::eclipse::pde::internal::ui::editor::plugin::DependencyPropertiesDialog,4.663439094,0,3.951243719,5.823045895,3.465735903,0,4.418840608,5,16.9705
org::eclipse::pde::internal::core::feature::FeatureFactory,0,4.262679877,5.176149733,0,0,0,3.951243719,0,6.42599
org::eclipse::pde::internal::core::MinimalState,6.831953566,5.361292166,0,0,1.609437912,2,5.225746674,14,29.9939
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSTask,0,5.805134969,2.397895273,5.225746674,0,0,4.356708827,1,3.00782
org::eclipse::pde::internal::core::product::WorkspaceProductModel,0,6.115892125,1.609437912,0,0,1,4.430816799,4,11.9584
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSInputContextManager,0,0,0,0,4.574710979,0,2.397895273,1,0
org::eclipse::pde::internal::ui::templates::ide::BuilderNewWizard,0.693147181,0,4.418840608,0,0,0,2.397895273,2,1.56044
org::eclipse::pde::internal::core::plugin::AbstractExtensions,3.850147602,5.347107531,5.117993812,0,0,0,5.159055299,7,18.4852
org::eclipse::pde::internal::ui::editor::schema::SchemaFormPage,0,0,3.688879454,1.791759469,6.783325201,1,4.736198448,12,19.2402
org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerDialog,0,3.988984047,0,6.115892125,4.672828834,0,4.691347882,1,4.56477
org::eclipse::pde::internal::ui::editor::toc::details::TocDetails,0,0,4.852030264,3.828641396,6.453624999,0,4.997212274,2,5.02919
org::eclipse::pde::internal::ui::tests::macro::Macro,3.891820298,4.875197323,0,6.11146734,0,0,5.176149733,0,4.18914
org::eclipse::pde::internal::core::text::AbstractTextChangeListener,1.791759469,3.663561646,0,2.708050201,0,0,1.609437912,1,3.17625
org::eclipse::pde::internal::ui::parts::CheckboxTablePart,0,0,2.995732274,4.890349128,3.17805383,0,3.496507561,1,7.47927
org::eclipse::pde::internal::core::text::bundle::CompositeManifestHeader,6.675823222,2.302585093,5.231108617,1.098612289,0.693147181,0,5.351858133,5,11.3454
org::eclipse::pde::internal::ui::editor::feature::RequiresSection,4.875197323,0,7.127693699,5.099866428,5.062595033,0,5.902633333,22,17.1453
org::eclipse::pde::internal::ui::editor::plugin::ManifestEditor,4.624972813,4.521788577,0,0,4.65396035,0,6.308098442,19,36.1864
org::eclipse::pde::internal::ui::preferences::TabFolderLayout,0,3.36729583,0.693147181,4.59511985,1.945910149,0,3.433987204,0,3.11166
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSContentProvider,0,3.891820298,4.882801923,0,0,0,3.33220451,2,3.13086
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::details::CompCSTaskDetails,5.998936562,5.525452939,1.945910149,6.333279628,6.883462586,0,5.96100534,13,12.3564
org::eclipse::pde::internal::ui::util::SharedLabelProvider,5.225746674,5.484796933,0,0,6.033086222,0,5.056245805,8,14.7298
org::eclipse::pde::internal::core::product::Product,0.693147181,7.37337431,3.295836866,0,0,3,5.860786223,10,23.6105
org::eclipse::pde::internal::core::schema::SchemaRootElement,0,5.023880521,0,0,2.397895273,0,3.433987204,1,8.07975
org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerEntry,0,3.17805383,0,0,3.33220451,0,2.397895273,0,0
org::eclipse::pde::internal::ui::editor::feature::FeatureAdvancedPage,0,0,0,1.386294361,5.855071922,0,3.784189634,2,10.6096
org::eclipse::pde::internal::ui::util::PluginWorkingSet,1.791759469,0,5.407171771,6.816735881,0,1,5.081404365,5,17.9064
org::eclipse::pde::internal::ui::views::plugins::JavaSearchActionGroup,4.343805422,0,5.733341277,0,0,0,4.276666119,3,6.08326
org::eclipse::pde::internal::ui::editor::toc::TocSourcePage,0,3.33220451,5.690359454,0,3.970291914,0,4.094344562,7,4.41258
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddAnchorAction,0.693147181,1.386294361,4.736198448,0,0,0,2.63905733,0,4.33338
org::eclipse::pde::internal::core::text::toc::TocDocumentHandler,0,4.430816799,2.833213344,0.693147181,0,0,2.397895273,1,4.41258
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpFormOutlinePage,0,0,4.96284463,0,4.644390899,0,3.33220451,1,0
org::eclipse::pde::internal::core::text::bundle::BundleModelFactory,5.723585102,1.791759469,0,0,0,0,3.828641396,2,6.31552
org::eclipse::pde::internal::ui::editor::feature::FeatureEditorContributor,2.48490665,0,4.882801923,0.693147181,3.688879454,0,3.555348061,0,6.79305
org::eclipse::pde::internal::ui::nls::ModelChange,4.672828834,3.33220451,0,0,4.605170186,0,4.762173935,3,9.70651
org::eclipse::pde::internal::core::PDECoreMessages,6.263398263,6.452048954,0.693147181,2.564949357,0,4,0,42,35.8788
org::eclipse::pde::internal::ui::wizards::feature::PluginListPage,3.761200116,4.553876892,4.564348191,6.298949247,0,0,4.787491743,8,13.4381
org::eclipse::pde::internal::core::plugin::WorkspaceFragmentModel,4.204692619,2.079441542,0,0,0,0,2.708050201,4,9.97572
org::eclipse::pde::internal::core::builders::UpdateSiteBuilder,5.198497031,4.48863637,0,0,0,1,3.401197382,2,4.19546
org::eclipse::pde::internal::core::product::SplashInfo,0,6.182084907,0,6.161207322,0,0,5.141663557,4,12.6913
org::eclipse::pde::internal::ui::editor::site::MirrorsSection,0,0,0,0,6.052089169,0,4.477336814,2,9.5467
org::eclipse::pde::internal::ui::editor::text::PackageHyperlink,4.17438727,0,3.850147602,0,3.663561646,0,2.995732274,1,5.99576
org::eclipse::pde::internal::ui::wizards::product::UpdateSplashHandlerAction,2.890371758,5.717027701,7.518607217,1.386294361,0,0,6.054439346,1,1.76682
org::eclipse::pde::internal::ui::editor::text::ColorManager,4.406719247,0,0,5.976350909,0,0,4.454347296,5,12.2832
org::eclipse::pde::internal::core::SourceLocation,7.035268599,5.948034989,1.098612289,0,1.098612289,0,3.36729583,2,9.90134
org::eclipse::pde::internal::ui::wizards::tools::UpdateBuildpathWizardPage,0,0,4.477336814,5.609471795,3.583518938,0,3.912023005,2,9.33423
org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentQuery,5.342334252,0,3.555348061,2.833213344,0,0,3.663561646,0,9.95198
org::eclipse::pde::internal::ui::wizards::tools::UpdateClasspathJob,5.541263545,3.63758616,2.772588722,1.945910149,2.397895273,0,3.951243719,2,12.3495
org::eclipse::pde::internal::ui::wizards::plugin::LibraryPluginJarsPage,5.690359454,1.386294361,1.791759469,6.466144724,4.574710979,0,5.288267031,5,9.89425
org::eclipse::pde::internal::ui::wizards::exports::ExportDestinationTab,0,4.882801923,0,6.447305863,0,1,4.990432587,0,4.43166
org::eclipse::pde::internal::ui::editor::product::ProductEditorContributor,0.693147181,0,0,0.693147181,3.33220451,0,1.386294361,0,5.63928
org::eclipse::pde::internal::ui::editor::feature::FeatureReferencePage,2.197224577,0,0,0.693147181,5.934894196,0,3.970291914,4,10.7325
org::eclipse::pde::internal::core::feature::FeatureImport,5.501258211,5.720311777,4.615120517,0,0,0,4.912654886,5,14.5908
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSWizard,0,3.63758616,4.828313737,4.317488114,0,0,3.496507561,1,2.97312
org::eclipse::pde::internal::ui::refactoring::FileRenameParticipant,4.465908119,2.708050201,0,0,0,0,2.890371758,1,2.97312
org::eclipse::pde::internal::core::PluginModelDelta,4.828313737,0,0,0,0,0,3.258096538,1,9.53614
org::eclipse::pde::internal::ui::correction::RemoveInternalDirectiveEntryResolution,4.48863637,0,0,2.48490665,0,0,2.944438979,1,2.91017
org::eclipse::pde::internal::ui::editor::toc::TocDragAdapter,0,3.610917913,5.891644212,3.63758616,0,0,4.234106505,0,4.33338
org::eclipse::pde::internal::ui::util::TextUtil,2.302585093,5.590986981,0,4.248495242,0,0,4.753590191,0,3.36633
org::eclipse::pde::internal::ui::refactoring::RefactoringActionFactory,3.17805383,3.610917913,4.836281907,0,0,0,3.828641396,1,3.05459
org::eclipse::pde::internal::ui::editor::target::OverviewPage,0,1.386294361,0,1.386294361,6.315358002,0,4.276666119,7,14.5859
org::eclipse::pde::internal::ui::views::dependencies::CallersTreeContentProvider,3.295836866,0,4.905274778,0,0,0,3.33220451,2,3.18918
org::eclipse::pde::internal::ui::templates::ide::PreferencePageTemplate,0.693147181,4.912654886,6.086774727,3.401197382,0,0,4.369447852,3,2.84822
org::eclipse::pde::internal::ui::wizards::tools::ConvertJarsAction,5.252273428,1.609437912,4.919980926,3.295836866,0.693147181,0,4.248495242,1,2.6367
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpContextDetails,0,0,1.945910149,0,6.442540166,0,4.356708827,1,0
org::eclipse::pde::internal::ui::editor::PDESourcePage,4.912654886,4.828313737,7.134890852,5.087596335,6.606650186,1,5.913503006,32,28.2531
