"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","bug","loc","bf","hcm"
"207",0,0,0,0,4.61512051684126,0,0,3.80666248977032,4.90527477843843,0,0,3.61091791264422,2,4.4013
"208",0,2.56494935746154,3.13549421592915,0,0,4.46590811865458,4.99721227376411,0,0,0,2,3.73766961828337,1,5.15731
"209",4.48863636973214,2.484906649788,3.40119738166216,0,2.30258509299405,0,0,0,0,0.693147180559945,0,3.78418963391826,0,6.41569
"210",4.63472898822964,0,0,0,0,3.17805383034795,0.693147180559945,0,0,0,0,2.83321334405622,2,1.76682
"211",0,0,5.41610040220442,0,0,0,0,0,0,6.15909538849193,0,5.01063529409626,3,10.2527
"212",4.18965474202643,0,0,0,3.29583686600433,5.05624580534831,0,0,0,5.34233425196481,0,4.7361984483945,5,10.6277
"213",0,0,0,0,5.58724865840025,0,0,0,0,0,0,3.43398720448515,2,3.15995
"214",0,5.02388052084628,0,5.56452040732269,0.693147180559945,3.80666248977032,0,0,0,4.60517018598809,0,4.4188406077966,2,1.38451
"215",0,0,4.07753744390572,0,0,0,1.09861228866811,0,0,5.8664680569333,0,4.52178857704904,1,10.9582
"216",0,2.56494935746154,0,0,0,3.66356164612965,1.6094379124341,2.56494935746154,1.38629436111989,0.693147180559945,0,2.94443897916644,1,1.76682
"217",0,0,4.30406509320417,4.84418708645859,2.83321334405622,0,4.69134788222914,2.70805020110221,1.09861228866811,2.07944154167984,0,3.8286413964891,2,4.91442
"218",1.09861228866811,4.91998092582813,0.693147180559945,2.83321334405622,1.6094379124341,3.78418963391826,0,1.09861228866811,0,0,0,3.29583686600433,0,4.33338
"219",0,0,5.29330482472449,0,0,3.73766961828337,5.57972982598622,0,3.71357206670431,4.87519732320115,0,4.93447393313069,8,19.8036
"220",0,0,0,2.07944154167984,2.07944154167984,0,4.70048036579242,0,0,2.484906649788,0,3.09104245335832,0,7.72196
"221",0,0,0,0,4.64439089914137,6.36647044773144,0,0,0,4.27666611901606,0,5.16478597392351,1,9.30009
"222",0,4.85981240436167,0,0,0,0,0,3.40119738166216,6.44413125670044,0,0,4.96284463025991,0,6.41569
"223",7.45066079621154,0,1.6094379124341,0,5.7037824746562,6.86171134048073,0,0,0,0.693147180559945,0,6.18414889093748,12,24.0348
"224",6.18001665365257,4.38202663467388,0,0,3.25809653802148,0,0,0,0.693147180559945,5.19849703126583,0,5.30826769740121,4,11.7184
"225",0,3.25809653802148,0,3.78418963391826,4.49980967033027,0,0,0,0,0,0,3.25809653802148,2,11.1153
"226",0,4.74493212836325,5.8348107370626,0,1.38629436111989,0,6.13122648948314,4.00733318523247,6.10702288774225,2.63905732961526,3,5.64190707093811,12,21.3635
"227",4.40671924726425,1.6094379124341,0,1.38629436111989,0,4.49980967033027,0,4.30406509320417,0,5.33271879326537,0,4.11087386417331,3,8.36237
"228",7.46049030582534,0,2.70805020110221,0,5.68357976733868,6.83947643822884,0,0,0,0.693147180559945,0,3.3322045101752,1,14.4321
"229",4.85203026391962,7.34665516317654,2.56494935746154,3.61091791264422,2.63905732961526,6.81124437860129,3.71357206670431,0,5.58724865840025,2.63905732961526,0,6.52502965784346,24,32.7874
"230",0,0,2.484906649788,2.484906649788,0,3.93182563272433,0,0,0.693147180559945,0,0,2.39789527279837,0,6.42599
"231",0,4.38202663467388,0,0.693147180559945,0.693147180559945,0,0,0,0,4.11087386417331,0,3.25809653802148,1,7.6507
"232",0,4.0943445622221,0,3.04452243772342,0,5.07517381523383,0,0,0,4.24849524204936,0,4.18965474202643,5,17.0076
"233",0,2.19722457733622,0,0,0,3.61091791264422,3.55534806148941,0,0,0,0,2.30258509299405,0,7.72196
"234",0,0.693147180559945,0,0,0,3.8286413964891,3.85014760171006,0,0,0,0,2.484906649788,2,1.76682
"235",0,0,0,0,0,4.36944785246702,5.18178355029209,0,0,0,0,3.43398720448515,5,14.0791
"236",0,0,0,0,4.47733681447821,0,0,1.6094379124341,4.35670882668959,0,0,2.70805020110221,1,1.76682
"237",0,0,1.6094379124341,1.79175946922805,0,0,3.95124371858143,0.693147180559945,5.4510384535657,5.04985600724954,0,3.98898404656427,3,10.4245
"238",0,0,2.39789527279837,5.23110861685459,0,3.36729582998647,2.77258872223978,1.38629436111989,0,0,0,3.55534806148941,4,7.44245
"239",5.04342511691925,0,3.78418963391826,0,2.484906649788,5.4380793089232,0,0,0,1.79175946922805,0,4.34380542185368,2,3.27147
"240",0,0,3.87120101090789,0,0,4.95582705760126,0,0,0.693147180559945,0,0,3.43398720448515,0,6.61569
"241",0,0,0,0,0,3.76120011569356,0,0,0,3.66356164612965,0,2.70805020110221,0,6.41569
"242",0,0,0,3.78418963391826,0,0,3.46573590279973,0,0,0,0,2.484906649788,0,4.68802
"243",0,1.6094379124341,5.02388052084628,4.06044301054642,1.09861228866811,4.29045944114839,2.39789527279837,0,0,0,0,3.97029191355212,5,14.6314
"244",0,0,0,2.83321334405622,3.89182029811063,0,0,1.6094379124341,4.33073334028633,3.89182029811063,0,2.94443897916644,3,8.04434
"245",0,4.12713438504509,0,3.3322045101752,2.07944154167984,0,0,0,0,4.43081679884331,0,3.49650756146648,0,6.42599
"246",0,0,0,0.693147180559945,3.78418963391826,0,1.94591014905531,0.693147180559945,2.63905732961526,0,0,2.07944154167984,2,1.56044
"247",3.63758615972639,0,6.0913098820777,0,0,0,4.79579054559674,4.74493212836325,0,0,1,4.20469261939097,6,8.84204
"248",0,0,0,0,0,2.89037175789616,1.6094379124341,0,3.73766961828337,0,0,1.38629436111989,0,4.75414
"249",0.693147180559945,1.94591014905531,0,0.693147180559945,0,0,4.06044301054642,0,0,0,0,2.77258872223978,0,4.68802
"250",0,0,0,3.52636052461616,0,0,4.89034912822175,0,0,0,0,3.40119738166216,1,7.7645
"251",0,0,1.94591014905531,3.66356164612965,1.09861228866811,4.18965474202643,4.30406509320417,2.99573227355399,3.04452243772342,0,0,3.46573590279973,1,1.76682
"252",3.63758615972639,3.89182029811063,0,0,0,5.30826769740121,4.00733318523247,0,3.09104245335832,0,0,4.36944785246702,3,4.63681
"253",1.79175946922805,0,0,0,4.33073334028633,3.55534806148941,0,0,0,6.34035930372775,0,4.87519732320115,3,7.722
"254",0,3.17805383034795,0,4.60517018598809,2.30258509299405,1.09861228866811,0,4.79579054559674,1.09861228866811,0,0,3.68887945411394,3,1.77712
"255",0,4.35670882668959,0,2.39789527279837,4.23410650459726,0,0,0,0,5.09375020080676,0,4.38202663467388,0,6.42599
"256",0,0,2.77258872223978,0,0,0,3.25809653802148,1.79175946922805,0,2.484906649788,0,1.38629436111989,2,9.00686
"257",0,0,4.45434729625351,1.09861228866811,0,2.63905732961526,0,0,0,4.77068462446567,1,5.32300997913841,2,11.1262
"258",0,5.40717177146012,5.91079664404053,0,0,0,6.22257626807137,4.0943445622221,6.33327962813969,0,2,5.77144112313002,3,7.08227
"259",0,4.68213122712422,0,0,0,0,0,3.13549421592915,4.43081679884331,0,0,3.61091791264422,2,4.2852
"260",4.68213122712422,0,6.30627528694802,0,0,3.52636052461616,2.56494935746154,1.09861228866811,0,3.98898404656427,2,5.28320372873799,5,21.0564
"261",1.94591014905531,0,2.56494935746154,0,0,4.26267987704132,3.29583686600433,2.07944154167984,0,0,0,3.43398720448515,4,7.08978
"262",4.63472898822964,0,5.68357976733868,0,0,4.33073334028633,6.12249280951439,2.63905732961526,0,0,0,4.89034912822175,2,5.13272
"263",1.38629436111989,4.81218435537242,0.693147180559945,1.79175946922805,4.82028156560504,3.8286413964891,0,0,1.38629436111989,4.00733318523247,0,4.49980967033027,0,3.17095
"264",2.484906649788,0,1.94591014905531,1.6094379124341,0,0,1.79175946922805,3.55534806148941,0,1.6094379124341,0,3.13549421592915,0,8.62632
"265",0,2.39789527279837,0.693147180559945,0,0,4.46590811865458,4.7361984483945,1.09861228866811,3.17805383034795,0,0,3.73766961828337,2,15.0796
"266",0,0,0,5.4553211153577,0,0,0,0,0,0,0,3.3322045101752,1,1.77712
"267",0,0,4.88280192258637,0,0,0.693147180559945,1.09861228866811,0,0,0,0,2.89037175789616,1,1.77712
"268",1.09861228866811,0,0,4.11087386417331,0,1.09861228866811,4.96284463025991,0,0,3.85014760171006,1,3.55534806148941,0,7.00075
"269",5.15905529921453,0,4.46590811865458,0,3.46573590279973,0,0,6.67708346124714,0,0,0,5.55295958492162,1,3.36633
"270",3.43398720448515,7.09837563859079,4.24849524204936,4.75359019110636,2.39789527279837,1.38629436111989,6.55250788703459,6.29526600143965,1.79175946922805,6.32076829425058,0,6.46925031679577,0,5.45209
"271",1.38629436111989,0,5.65599181081985,0,0,4.92725368515721,0,0,0,0,0,2.484906649788,4,9.97572
"272",0,2.63905732961526,6.00141487796115,2.56494935746154,5.37527840768417,3.63758615972639,4.85981240436167,0,0,0,0,5.03695260241363,13,23.0656
"273",0,0,0,0,1.79175946922805,0,3.93182563272433,4.33073334028633,2.39789527279837,2.56494935746154,0,2.39789527279837,0,6.41569
"274",0,0,0,0,4.27666611901606,0,0,3.43398720448515,5.06259503302697,0,0,3.55534806148941,0,6.41569
"275",0,0,0,0,0,2.19722457733622,5.07517381523383,0.693147180559945,0,1.79175946922805,0,3.52636052461616,13,17.575
"276",5.63478960316925,0,4.57471097850338,0,0,0,0,3.95124371858143,1.09861228866811,6.51323011091231,0,5.50533153593236,6,6.60445
"277",0,0,0,5.29330482472449,0,0,0,0,1.09861228866811,0,0,3.68887945411394,1,1.76682
"278",0,4.11087386417331,0,6.361302477573,0.693147180559945,0,1.79175946922805,1.6094379124341,2.39789527279837,1.38629436111989,0,4.64439089914137,4,4.41258
"279",0,1.38629436111989,4.48863636973214,0,1.94591014905531,1.09861228866811,0,0,0,6.30444880242198,0,4.8283137373023,2,4.3792
"280",3.73766961828337,1.6094379124341,4.38202663467388,0,0,6.45990445437753,3.95124371858143,0,0,0,0,5.2040066870768,17,27.3621
"281",4.21950770517611,0,1.94591014905531,0,0.693147180559945,5.48063892334199,3.76120011569356,0.693147180559945,0,0.693147180559945,0,3.78418963391826,1,11.8796
"282",0,0.693147180559945,0,2.83321334405622,2.19722457733622,0,1.79175946922805,4.81218435537242,0,4.43081679884331,0,3.43398720448515,1,5.24229
"283",0,7.93092537248339,0,3.43398720448515,4.74493212836325,1.79175946922805,0,0,4.36944785246702,1.94591014905531,0,6.4425401664682,27,26.2376
"284",0,5.55295958492162,2.19722457733622,0.693147180559945,0,2.19722457733622,0,3.52636052461616,3.3322045101752,1.09861228866811,0,4.39444915467244,1,7.39875
"285",2.63905732961526,0,4.39444915467244,2.70805020110221,0,0,0,2.56494935746154,5.34233425196481,4.70953020131233,0,3.91202300542815,5,9.56944
"286",0,0,5.25227342804663,0,2.63905732961526,2.30258509299405,0,4.24849524204936,0,4.36944785246702,0,3.93182563272433,2,15.1351
"287",5.44673737166631,0.693147180559945,0,0,0,5.4249500174814,0,3.25809653802148,0,0,0,4.45434729625351,3,5.83014
"288",0,0,0,0,0,1.94591014905531,3.73766961828337,0,0,0,0,1.94591014905531,2,8.66479
"289",0,5.37063802812766,0,4.51085950651685,3.78418963391826,0,0,0,3.80666248977032,1.09861228866811,0,4.60517018598809,3,11.7129
"290",0,0,0,0,0,5.31320597904179,4.4188406077966,0,4.15888308335967,1.38629436111989,0,3.97029191355212,5,10.1348
"291",2.56494935746154,2.77258872223978,3.55534806148941,0,5.25227342804663,1.09861228866811,0,4.64439089914137,5.71702770140622,0,1,4.53259949315326,4,7.22788
"292",0.693147180559945,0,0,0,0,3.43398720448515,4.59511985013459,1.94591014905531,4.46590811865458,0,0,3.36729582998647,4,5.65618
"293",0,0,0,2.39789527279837,3.8286413964891,0,4.89783979995091,1.38629436111989,0,1.94591014905531,0,3.66356164612965,1,10.8895
"294",0,0.693147180559945,0,0,0.693147180559945,0,5.15329159449778,3.17805383034795,5.42053499927229,0,1,4.24849524204936,6,9.9241
"295",0,0,3.2188758248682,3.2188758248682,0,1.79175946922805,4.84418708645859,0,0.693147180559945,0.693147180559945,0,3.25809653802148,1,3.20993
"296",0,1.79175946922805,1.94591014905531,0,5.26269018890489,0,0,4.26267987704132,0,1.38629436111989,0,3.93182563272433,2,5.98276
"297",0,0,2.83321334405622,1.09861228866811,0,0,0,5.51342874616498,0,4.45434729625351,1,4.35670882668959,1,1.76682
"298",0,0.693147180559945,5.11198778835654,4.02535169073515,3.49650756146648,0,0,0,0,0,1,3.3322045101752,1,1.76682
"299",6.65286302935335,6.96602418710611,1.79175946922805,1.38629436111989,0,6.22059017009974,2.89037175789616,0,6.41017488196617,1.94591014905531,0,6.4377516497364,14,11.6025
"300",0.693147180559945,0,0,0,6.76157276880406,1.6094379124341,0.693147180559945,0.693147180559945,0,0.693147180559945,0,4.84418708645859,5,7.21846
"301",0,0.693147180559945,5.78382518232974,4.75359019110636,1.09861228866811,0,0,0,0,0,0,4.35670882668959,4,12.5527
"302",6.3750248198281,2.07944154167984,5.23110861685459,0,0,6.00881318544259,4.969813299576,0,0,0.693147180559945,0,5.68357976733868,18,27.2338
"303",0,5.26785815906333,0,0,0,4.57471097850338,0,1.38629436111989,6.69703424766648,0,0,5.19295685089021,2,12.0816
"304",1.38629436111989,2.07944154167984,3.95124371858143,0,0,0,0,3.66356164612965,0,0,0,3.46573590279973,1,8.13388
"305",0,6.46925031679577,0,0.693147180559945,0,5.71702770140622,5.84643877505772,0,5.30330490805908,0,0,5.82304589548302,19,15.7846
"306",0,0,4.72738781871234,0,0,5.03043792139244,1.79175946922805,2.83321334405622,0,3.87120101090789,0,3.97029191355212,2,4.63082
"307",3.52636052461616,3.09104245335832,0,4.67282883446191,2.30258509299405,2.39789527279837,0,3.80666248977032,0,3.73766961828337,0,4.23410650459726,1,4.7997
"308",0,0,4.00733318523247,0,0,0,5.95324333428778,0,0,1.6094379124341,0,3.91202300542815,3,14.2974
"309",0,0,4.15888308335967,0,6.37161184723186,0,0,0,0,0,0,4.52178857704904,4,5.87009
"310",0,4.94875989037817,0,4.70953020131233,0,4.07753744390572,4.02535169073515,5.32300997913841,0,0,1,4.68213122712422,3,6.91542
"311",0,0,3.98898404656427,0,0,2.63905732961526,0,0,1.09861228866811,4.54329478227,0,2.39789527279837,0,1.77712
"312",4.57471097850338,0,0,0,0,2.70805020110221,0,0,0,0,0,2.83321334405622,1,4.47111
"313",3.36729582998647,0.693147180559945,0,0,3.66356164612965,0,0,5.15905529921453,0,0,0,3.93182563272433,0,3.17095
"314",6.34388043412633,3.13549421592915,4.85981240436167,0,5.13579843705026,0,0,3.49650756146648,0,0,0,5.37063802812766,2,3.12618
"315",3.49650756146648,0,5.39362754635236,0,5.42934562895444,4.77912349311153,0,0,0,0,0,4.56434819146784,9,17.4516
"316",0,0,4.11087386417331,0,0,4.29045944114839,0.693147180559945,1.94591014905531,6.08449941307517,0,0,4.74493212836325,2,10.6248
"317",3.78418963391826,0,0,0,0,0,0,0,0,2.56494935746154,0,2.30258509299405,0,3.30831
"318",0,0,1.6094379124341,0,0,2.94443897916644,5.37989735354046,3.04452243772342,4.48863636973214,0,1,4.07753744390572,2,7.17242
"319",3.63758615972639,0,4.9416424226093,2.83321334405622,0,0,3.78418963391826,0,0,0,2,3.40119738166216,4,5.05091
"320",6.75343791859778,4.43081679884331,4.67282883446191,0,6.56526497003536,0,0,0,0,6.3750248198281,1,6.11589212548303,4,8.61553
"321",0,0,0,0,0.693147180559945,4.95582705760126,2.70805020110221,3.2188758248682,1.6094379124341,0,0,3.66356164612965,1,1.76682
"322",0.693147180559945,2.77258872223978,0,5.35658627467201,3.58351893845611,3.85014760171006,0,0,2.07944154167984,4.17438726989564,0,3.95124371858143,1,0
"323",0,0,0,3.40119738166216,0,0,5.32300997913841,0,0,0,0,3.09104245335832,2,12.9417
"324",1.09861228866811,3.40119738166216,0,5.12396397940326,0,0,0,0,0,0,0,3.13549421592915,1,0
"325",3.43398720448515,2.07944154167984,5.0998664278242,2.19722457733622,4.20469261939097,4.69134788222914,4.89034912822175,5.37989735354046,1.09861228866811,4.4188406077966,1,4.969813299576,7,25.2449
"326",0,0,0,0,0,4.27666611901606,3.98898404656427,0,5.27299955856375,0,0,3.66356164612965,1,10.9524
"327",0,0,0,0,0,0,2.77258872223978,0,0,1.94591014905531,1,1.38629436111989,1,4.02695
"328",0,0,4.29045944114839,0,0,3.85014760171006,3.09104245335832,0,0,5.19295685089021,0,4.30406509320417,1,9.5123
"329",1.79175946922805,3.58351893845611,5.37989735354046,0,6.08904487544685,6.26530121273771,3.89182029811063,6.49375383985169,0,4.72738781871234,1,6.02344759296103,13,26.3437
"330",1.09861228866811,0,2.70805020110221,0.693147180559945,0,3.17805383034795,0.693147180559945,0,0,2.56494935746154,0,1.94591014905531,1,1.50465
"331",3.40119738166216,2.30258509299405,0,0,0,0,0,0,0,2.99573227355399,0,1.38629436111989,1,1.77712
"332",0,0,0,3.25809653802148,0,0,0,0,0,1.09861228866811,0,1.94591014905531,1,1.77712
"333",0,0,0,0,0,3.97029191355212,4.45434729625351,0,0,0,0,3.09104245335832,1,3.05459
"334",0,0,0,0.693147180559945,0,0,0,4.69134788222914,0,2.77258872223978,0,3.93182563272433,1,4.30172
"335",5.48893772615669,1.09861228866811,0,0,0,3.2188758248682,0,0,0,4.64439089914137,1,1.94591014905531,19,12.4057
"336",4.59511985013459,0,0,0,0,2.56494935746154,0,0,0,0,0,2.77258872223978,1,3.18664
"337",0,1.6094379124341,0,0,0,5.12396397940326,0,1.6094379124341,6.02586597382531,0,0,4.57471097850338,4,5.02919
"338",0,0,4.26267987704132,0,4.93447393313069,6.00635315960173,0,0,0,0,0,4.67282883446191,6,22.588
"339",4.72738781871234,4.02535169073515,0,0,2.56494935746154,5.29831736654804,4.95582705760126,0,6.34388043412633,0,0,5.24174701505964,8,19.4361
"340",1.79175946922805,0,0,3.95124371858143,0,3.29583686600433,0,0,0,0,0,2.39789527279837,0,4.64887
"341",0,0.693147180559945,0,2.70805020110221,0,0,4.02535169073515,0,0,0,0,2.484906649788,0,6.18007
"342",2.99573227355399,0,0,0,0,3.97029191355212,0,0,0.693147180559945,0,0,2.30258509299405,1,3.18664
"343",0,0,0.693147180559945,3.46573590279973,0,4.07753744390572,0.693147180559945,0,0,0,0,3.91202300542815,1,4.57263
"344",0,2.484906649788,0,0,0,4.74493212836325,0,3.58351893845611,0,0,0,3.49650756146648,1,6.30121
"345",0,2.77258872223978,0,0,4.27666611901606,0,3.55534806148941,0,5.75257263882563,1.94591014905531,0,3.98898404656427,0,1.76682
"346",0,0,3.71357206670431,0,5.00394630594546,3.43398720448515,5.20948615284142,3.78418963391826,3.55534806148941,0,0,4.77912349311153,4,16.1061
"347",0,0,2.39789527279837,3.36729582998647,1.6094379124341,0,0,2.77258872223978,0,5.67675380226828,1,4.47733681447821,2,4.79899
"348",0,3.13549421592915,0,3.71357206670431,0,4.65396035015752,0,0.693147180559945,6.26720054854136,0,0,4.79579054559674,3,5.02919
"349",3.78418963391826,0,0,0,1.94591014905531,4.26267987704132,0,0,0,0,0,3.2188758248682,0,5.35698
"350",0,0.693147180559945,0,0,0,2.70805020110221,4.43081679884331,0,3.25809653802148,0,0,2.83321334405622,2,11.7134
"351",3.40119738166216,4.93447393313069,6.76849321164863,0,0,0,6.3456363608286,6.04263283368238,6.62007320653036,0,2,6.26149168432104,35,34.5185
"352",4.76217393479776,0,3.04452243772342,0,0,5.49306144334055,0,0,0,0.693147180559945,0,4.18965474202643,3,11.9189
"353",4.29045944114839,3.09104245335832,0,1.6094379124341,0,2.30258509299405,0.693147180559945,0,0,2.77258872223978,0,3.17805383034795,4,9.66991
"354",4.83628190695148,0,5.97635090929793,1.6094379124341,4.69134788222914,0,0,0,0,0,0,4.91998092582813,6,13.2632
"355",0,0,0.693147180559945,0,0,0,3.46573590279973,0,2.77258872223978,0,0,1.38629436111989,2,2.5349
"356",6.04263283368238,0,4.12713438504509,0,2.89037175789616,0,3.66356164612965,0,0.693147180559945,4.26267987704132,1,4.74493212836325,7,7.25623
"357",0,4.39444915467244,0,0,4.87519732320115,0,2.89037175789616,0,6.25958146406492,0,0,4.71849887129509,6,8.42705
"358",0,0,0,0.693147180559945,0,5.07517381523383,4.68213122712422,1.38629436111989,2.99573227355399,0,0,3.98898404656427,2,5.02919
"359",7.37775890822787,0,7.63626960337937,0,0,6.54821910276237,5.17048399503815,0,0,2.19722457733622,4,6.77650699237218,40,37.6698
"360",0.693147180559945,3.68887945411394,0.693147180559945,0,3.13549421592915,0,0.693147180559945,4.04305126783455,5.29330482472449,4.54329478227,0,4.4188406077966,5,14.001
"361",0,3.17805383034795,5.42053499927229,0.693147180559945,0,1.38629436111989,4.46590811865458,3.49650756146648,5.88887795833288,0.693147180559945,1,4.69134788222914,2,11.1725
"362",0,7.89245204352035,0,6.49828214947643,3.40119738166216,4.75359019110636,0,0,6.0330862217988,0,0,6.39692965521615,2,1.38451
"363",0,0,0,4.44265125649032,0,0,0,0,0,2.07944154167984,0,2.77258872223978,2,3.1496
"364",0,0,1.38629436111989,1.6094379124341,0,2.89037175789616,0,0,0,4.14313472639153,0,2.56494935746154,1,4.50833
"365",3.71357206670431,1.38629436111989,0,0,0.693147180559945,0.693147180559945,2.484906649788,0,5.98141421125448,0,0,4.12713438504509,6,23.6028
"366",0,4.7361984483945,1.09861228866811,4.20469261939097,0,5.12989871492307,5.29831736654804,0,3.49650756146648,0,0,4.67282883446191,5,15.4609
"367",0,0,6.40191719672719,0,0,0,0,3.13549421592915,0,5.95842469302978,0,5.26785815906333,3,8.50408
"368",0,4.61512051684126,0,1.09861228866811,0,0,0,0,5.17048399503815,0,0,3.09104245335832,4,10.7594
"369",0,4.07753744390572,0,3.95124371858143,4.18965474202643,0,0,0,0,3.36729582998647,0,3.49650756146648,4,10.5501
"370",0,0,5.48893772615669,0,0,4.53259949315326,5.52146091786225,3.13549421592915,6.0330862217988,4.77068462446567,0,5.27811465923052,0,4.76964
"371",1.94591014905531,0,1.09861228866811,0,5.48479693349065,3.73766961828337,4.17438726989564,5.4510384535657,5.88887795833288,0,0,5.09375020080676,5,12.713
"372",0,0,4.93447393313069,0,0,0,0.693147180559945,0,0,5.07517381523383,0,4.02535169073515,1,4.31202
"373",0.693147180559945,0,3.49650756146648,1.94591014905531,0,0,0,3.46573590279973,0,1.6094379124341,0,3.2188758248682,1,3.19189
"374",0,4.60517018598809,0,3.61091791264422,0,0,3.93182563272433,0,3.73766961828337,0,0,3.78418963391826,0,7.2787
"375",4.98360662170834,0,0,0,0,0,0,0.693147180559945,0.693147180559945,4.53259949315326,0,3.3322045101752,1,9.64564
"376",0,0,0,0,0,0,3.09104245335832,0,1.38629436111989,2.70805020110221,0,0,2,8.00589
"377",6.08221891037645,4.18965474202643,0,1.09861228866811,5.25227342804663,2.63905732961526,4.26267987704132,2.19722457733622,0,4.88280192258637,1,5.19295685089021,5,11.0132
"378",0,4.51085950651685,0,2.83321334405622,0,0,0,3.29583686600433,4.44265125649032,0,0,3.89182029811063,11,10.5919
"379",0,1.79175946922805,0,5.8111409929767,6.57088296233958,5.01063529409626,1.09861228866811,5.76832099579377,6.22257626807137,2.30258509299405,0,5.96100533962327,6,9.50088
"380",0,0,2.63905732961526,0,0,0,0,5.11799381241676,5.52545293913178,4.94875989037817,0,4.47733681447821,3,10.3881
"381",0,0,0,0,2.39789527279837,0,0.693147180559945,5.45958551414416,0,0,0,3.80666248977032,6,7.69368
"382",0,0,0,7.10414409298753,2.07944154167984,0,0,0,0,3.29583686600433,0,5.27299955856375,1,4.41258
"383",2.56494935746154,4.969813299576,0,0,0,5.65248918026865,0,0,2.07944154167984,0,0,4.47733681447821,5,7.96788
"384",4.24849524204936,0,1.38629436111989,0,4.55387689160054,0.693147180559945,0.693147180559945,4.64439089914137,0,5.31811999384422,0,4.51085950651685,3,9.95543
"385",0,0,0.693147180559945,3.36729582998647,0,4.85203026391962,0.693147180559945,3.76120011569356,0,3.29583686600433,0,3.43398720448515,1,12.5339
"386",5.04342511691925,3.55534806148941,0,2.30258509299405,0,0,4.75359019110636,0,5.69035945432406,3.04452243772342,0,4.65396035015752,5,15.9552
"387",4.17438726989564,0.693147180559945,0,0,0,0,0,0,0,0,0,2.30258509299405,0,3.30831
"388",0,0,1.79175946922805,5.39362754635236,0,0,0,0,1.79175946922805,0,0,3.36729582998647,1,0
"389",0,5.06890420222023,0,4.21950770517611,0,0,3.09104245335832,0,5.68357976733868,1.09861228866811,0,4.68213122712422,1,9.56428
"390",0,3.43398720448515,0,0,0.693147180559945,3.43398720448515,4.0943445622221,0,0,0,0,2.77258872223978,1,10.8518
"391",4.34380542185368,0,4.11087386417331,1.38629436111989,4.00733318523247,5.27811465923052,5.60947179518496,0,6.82762923450285,0,0,5.45958551414416,16,31.5637
"392",6.92657703322272,0,4.36944785246702,0,3.87120101090789,0,1.79175946922805,0,0,3.13549421592915,2,5.57972982598622,3,4.23308
"393",3.89182029811063,0,4.79579054559674,0,5.23110861685459,4.14313472639153,0,0,0,3.29583686600433,0,4.62497281328427,0,4.50833
"394",0,0,1.94591014905531,0,0,0,3.25809653802148,0,0,5.46383180502561,0,4.0943445622221,1,0
"395",6.58340922215876,0,0,0,2.07944154167984,5.42053499927229,3.04452243772342,0,0,0.693147180559945,0,4.99043258677874,5,11.0213
"396",0,0,0,4.47733681447821,4.85203026391962,0.693147180559945,0,0,0,6.19236248947487,0,4.38202663467388,5,12.6078
"397",0,0,0,5.05624580534831,0,0,0,0,0,5.76519110278484,0,4.33073334028633,1,4.41258
"398",5.62401750618734,0,6.62936325343745,0,0,3.36729582998647,6.16751649088834,1.09861228866811,0,4.35670882668959,1,5.64190707093811,8,13.0943
"399",0,5.4553211153577,5.0998664278242,1.09861228866811,4.30406509320417,1.38629436111989,0.693147180559945,0,0.693147180559945,5.50533153593236,1,4.89783979995091,1,1.76682
"400",5.60947179518496,0,0,0,0,2.30258509299405,0,1.38629436111989,0.693147180559945,0,0,4.15888308335967,5,9.08201
"401",0,4.91998092582813,1.38629436111989,3.58351893845611,0,0,0,3.04452243772342,2.484906649788,4.11087386417331,0,4.07753744390572,3,11.7919
"402",4.7361984483945,0,0,0,0,0,1.94591014905531,0,0,6.5424719605068,0,4.52178857704904,5,9.06318
"403",0,0.693147180559945,0,5.78382518232974,0,0,0,0,0,0,0,3.43398720448515,1,4.41258
"404",0.693147180559945,4.11087386417331,4.969813299576,2.39789527279837,0,0,3.98898404656427,4.06044301054642,6.66057514983969,0,1,5.18738580584075,6,10.193
"405",5.89164421182577,2.94443897916644,5.31811999384422,0,0,0,0,0.693147180559945,0,5.68017260901707,0,5.47646355193151,0,6.41569
"406",2.19722457733622,1.6094379124341,6.6052979209482,0,0.693147180559945,0,4.66343909411207,0,0,1.09861228866811,1,5.27811465923052,11,22.1232
"407",4.46590811865458,0,0,0,0,4.79579054559674,3.17805383034795,0,0,0,0,3.97029191355212,6,5.42268
"408",2.63905732961526,1.6094379124341,5.96357934361845,2.07944154167984,4.52178857704904,4.88280192258637,5.32300997913841,4.79579054559674,0,5.62401750618734,1,5.10594547390058,15,17.5007
"409",4.67282883446191,0,4.55387689160054,0,0.693147180559945,2.99573227355399,3.46573590279973,0,0,0,1,3.98898404656427,10,17.039
"410",4.17438726989564,6.47389069635227,1.6094379124341,0,0,6.20657592672493,6.31896811374643,2.83321334405622,6.72262979485545,0,0,6.25575004175337,17,21.326
"411",0,2.70805020110221,0,1.38629436111989,0,3.66356164612965,0,1.6094379124341,1.79175946922805,0,0,2.07944154167984,0,6.41569
"412",2.99573227355399,2.07944154167984,0,2.19722457733622,4.57471097850338,5.03043792139244,0,0,0.693147180559945,6.19440539110467,0,4.8283137373023,1,4.6939
