"","V1","V2","V3","V4","V5","V6","V7","bug","loc","bf","hcm"
"247",5.8664680569333,2.30258509299405,5.04342511691925,0,4.24849524204936,0.693147180559945,4.85203026391962,1,4.20469261939097,6,8.84204
"248",0,0,0,1.6094379124341,3.87120101090789,2.484906649788,0,0,1.38629436111989,0,4.75414
"249",0.693147180559945,0,0,2.484906649788,3.98898404656427,0,0,0,2.77258872223978,0,4.68802
"250",0,0,0,0,5.11198778835654,0,0,0,3.40119738166216,1,7.7645
"251",3.29583686600433,0,3.3322045101752,0.693147180559945,4.99043258677874,3.17805383034795,0,0,3.46573590279973,1,1.76682
"252",4.99721227376411,2.30258509299405,0,4.36944785246702,4.06044301054642,4.26267987704132,0,0,4.36944785246702,3,4.63681
"253",2.39789527279837,4.48863636973214,0,4.53259949315326,0,0,6.19644412779452,0,4.87519732320115,3,7.722
"254",0,0,2.99573227355399,2.56494935746154,5.14749447681345,2.94443897916644,3.58351893845611,0,3.68887945411394,3,1.77712
"255",0,5.25227342804663,2.94443897916644,0,0,0,4.70048036579242,0,4.38202663467388,0,6.42599
"256",1.94591014905531,0.693147180559945,3.91202300542815,0,0,0,0,0,1.38629436111989,2,9.00686
"257",1.38629436111989,1.38629436111989,1.6094379124341,2.70805020110221,3.29583686600433,0,5.12396397940326,1,5.32300997913841,2,11.1262
"258",6.25958146406492,1.09861228866811,0,0,5.61312810638807,6.82001636467413,1.09861228866811,2,5.77144112313002,3,7.08227
"259",0,0,0,4.34380542185368,0,4.89783979995091,1.38629436111989,0,3.61091791264422,2,4.2852
"260",6.40357419793482,2.63905732961526,0,1.94591014905531,3.55534806148941,0,4.59511985013459,2,5.28320372873799,5,21.0564
"261",4.33073334028633,0,0,3.73766961828337,0,1.79175946922805,0,0,3.43398720448515,4,7.08978
"262",6.07073772800249,0,0,1.09861228866811,6.10924758276437,4.02535169073515,0,0,4.89034912822175,2,5.13272
"263",0,5.31811999384422,0,1.94591014905531,2.94443897916644,4.44265125649032,3.8286413964891,0,4.49980967033027,0,3.17095
"264",0,1.09861228866811,2.19722457733622,0.693147180559945,3.58351893845611,0,2.94443897916644,0,3.13549421592915,0,8.62632
"265",0,0,0,3.89182029811063,5.23110861685459,0.693147180559945,0,0,3.73766961828337,2,15.0796
"266",0,0,5.4553211153577,0,0,0,0,0,3.3322045101752,1,1.77712
"267",2.56494935746154,0,4.48863636973214,0,3.52636052461616,0,0.693147180559945,0,2.89037175789616,1,1.77712
"268",1.09861228866811,0,4.36944785246702,0,5.14166355650266,0,1.09861228866811,1,3.55534806148941,0,7.00075
"269",0,5.06259503302697,0,0,0,0,6.83195356556585,0,5.55295958492162,1,3.36633
"270",1.38629436111989,6.69456205852109,5.47227067367148,0,6.88653164253051,6.5366915975913,6.26149168432104,0,6.46925031679577,0,5.45209
"271",5.95324333428778,0,0,0,2.94443897916644,0,3.17805383034795,0,2.484906649788,4,9.97572
"272",5.52545293913178,5.94017125272043,3.29583686600433,0,4.94875989037817,0,2.63905732961526,0,5.03695260241363,13,23.0656
"273",0,0,0,0,4.33073334028633,3.93182563272433,3.3322045101752,0,2.39789527279837,0,6.41569
"274",0,0,0,4.11087386417331,1.38629436111989,5.27811465923052,0,0,3.55534806148941,0,6.41569
"275",0,0,2.484906649788,3.58351893845611,4.83628190695148,1.09861228866811,0,0,3.52636052461616,13,17.575
"276",0,2.89037175789616,0,1.94591014905531,0,1.94591014905531,6.9782137426307,0,5.50533153593236,6,6.60445
"277",0,0,5.26785815906333,0,2.07944154167984,0,0,0,3.68887945411394,1,1.76682
"278",0,5.32300997913841,5.61677109766657,0,4.93447393313069,3.8286413964891,0,0,4.64439089914137,4,4.41258
"279",2.83321334405622,3.89182029811063,3.25809653802148,0,0,0,6.32256523992728,0,4.8283137373023,2,4.3792
"280",6.50727771238501,2.70805020110221,0,2.07944154167984,4.82028156560504,0,0,0,5.2040066870768,17,27.3621
"281",5.4510384535657,0,0,2.39789527279837,4.7361984483945,0,1.09861228866811,0,3.78418963391826,1,11.8796
"282",0,0,2.56494935746154,1.79175946922805,4.7361984483945,0,4.66343909411207,0,3.43398720448515,1,5.24229
"283",0,7.5999019592085,3.93182563272433,4.12713438504509,0,6.81014245011514,0,0,6.4425401664682,27,26.2376
"284",0.693147180559945,4.70953020131233,0,4.38202663467388,0,4.85981240436167,2.94443897916644,0,4.39444915467244,1,7.39875
"285",3.13549421592915,0,5.56068163101553,1.38629436111989,0,5.03695260241363,0,0,3.91202300542815,5,9.56944
"286",4.82028156560504,0,5.33753807970132,0,1.79175946922805,0,3.2188758248682,0,3.93182563272433,2,15.1351
"287",5.77765232322266,0,0,3.58351893845611,2.63905732961526,0,4.7361984483945,0,4.45434729625351,3,5.83014
"288",3.09104245335832,0,0,0,3.29583686600433,0,0,0,1.94591014905531,2,8.66479
"289",0,5.30330490805908,3.85014760171006,1.79175946922805,0,4.96284463025991,0,0,4.60517018598809,3,11.7129
"290",0,5.00394630594546,0.693147180559945,0,5.23644196282995,2.70805020110221,0,0,3.97029191355212,5,10.1348
"291",2.56494935746154,2.30258509299405,2.30258509299405,4.51085950651685,0,5.78382518232974,5.37527840768417,1,4.53259949315326,4,7.22788
"292",3.71357206670431,0,0,4.06044301054642,0,4.8283137373023,0,0,3.36729582998647,4,5.65618
"293",0,3.09104245335832,1.09861228866811,3.87120101090789,4.83628190695148,1.09861228866811,0,0,3.66356164612965,1,10.8895
"294",0,0.693147180559945,0,3.49650756146648,5.08140436498446,5.4380793089232,0,1,4.24849524204936,6,9.9241
"295",0.693147180559945,0,0,0,5.03043792139244,0.693147180559945,3.3322045101752,0,3.25809653802148,1,3.20993
"296",0,3.13549421592915,0,5.04342511691925,0,3.73766961828337,4.0943445622221,0,3.93182563272433,2,5.98276
"297",0,4.18965474202643,0,0,0,2.99573227355399,5.58724865840025,1,4.35670882668959,1,1.76682
"298",3.09104245335832,1.09861228866811,4.91998092582813,0.693147180559945,3.95124371858143,0,3.76120011569356,1,3.3322045101752,1,1.76682
"299",6.90173720665657,5.20948615284142,2.83321334405622,6.5191472879404,3.09104245335832,6.98933526597456,0,0,6.4377516497364,14,11.6025
"300",0.693147180559945,0.693147180559945,0,6.76157276880406,0,0,1.94591014905531,0,4.84418708645859,5,7.21846
"301",5.08140436498446,0,4.80402104473326,0,4.94875989037817,0,3.09104245335832,0,4.35670882668959,4,12.5527
"302",7.11314210870709,3.89182029811063,0,3.89182029811063,0.693147180559945,0,1.79175946922805,0,5.68357976733868,18,27.2338
"303",0,2.77258872223978,0.693147180559945,2.30258509299405,5.17048399503815,6.80461452006262,0,0,5.19295685089021,2,12.0816
"304",4.0943445622221,3.55534806148941,1.38629436111989,0,0,1.38629436111989,0,0,3.46573590279973,1,8.13388
"305",0,1.09861228866811,0.693147180559945,5.17048399503815,6.64378973314767,6.30809844150953,0,0,5.82304589548302,19,15.7846
"306",5.51342874616498,2.484906649788,0,2.30258509299405,2.19722457733622,0,4.06044301054642,0,3.97029191355212,2,4.63082
"307",3.17805383034795,0,1.79175946922805,2.484906649788,4.89783979995091,1.79175946922805,4.47733681447821,0,4.23410650459726,1,4.7997
"308",0,0,0,2.99573227355399,5.89440283426485,2.56494935746154,3.91202300542815,0,3.91202300542815,3,14.2974
"309",0,0.693147180559945,0,6.31535800152233,1.79175946922805,0,4.49980967033027,0,4.52178857704904,4,5.87009
"310",0,4.12713438504509,3.8286413964891,0,5.96870755998537,4.27666611901606,0,1,4.68213122712422,3,6.91542
"311",4.00733318523247,0,0,0,0,0,4.68213122712422,0,2.39789527279837,0,1.77712
"312",4.38202663467388,0,0,3.43398720448515,0,0,0.693147180559945,0,2.83321334405622,1,4.47111
"313",2.30258509299405,3.55534806148941,0,0,1.38629436111989,4.34380542185368,4.77912349311153,0,3.93182563272433,0,3.17095
"314",6.29156913955832,3.76120011569356,3.66356164612965,0,0,0,5.70711026474888,0,5.37063802812766,2,3.12618
"315",5.31320597904179,5.82008293035236,0,4.07753744390572,0,0,0,0,4.56434819146784,9,17.4516
"316",0,0,0,0,5.68017260901707,5.61312810638807,2.56494935746154,0,4.74493212836325,2,10.6248
"317",0,0,0,3.58351893845611,0,0,3.04452243772342,0,2.30258509299405,0,3.30831
"318",4.14313472639153,1.79175946922805,0,0,4.18965474202643,5.37063802812766,0,1,4.07753744390572,2,7.17242
"319",5.28320372873799,0,0,0,3.68887945411394,0,0,2,3.40119738166216,4,5.05091
"320",5.55682806169954,7.26473017792987,1.09861228866811,5.45958551414416,0,0,6.03787091992214,1,6.11589212548303,4,8.61553
"321",4.49980967033027,0,0.693147180559945,2.56494935746154,4.4188406077966,0,0,0,3.66356164612965,1,1.76682
"322",0,4.27666611901606,5.52146091786225,0,3.87120101090789,2.484906649788,0.693147180559945,0,3.95124371858143,1,0
"323",0,0,0,0,5.41610040220442,0.693147180559945,2.19722457733622,0,3.09104245335832,2,12.9417
"324",1.38629436111989,0,4.97673374242057,3.66356164612965,2.19722457733622,1.79175946922805,0,0,3.13549421592915,1,0
"325",5.35658627467201,0,4.23410650459726,5.51745289646471,4.84418708645859,4.30406509320417,4.48863636973214,1,4.969813299576,7,25.2449
"326",0,1.09861228866811,0,3.29583686600433,4.78749174278205,5.14749447681345,0,0,3.66356164612965,1,10.9524
"327",0,0,2.07944154167984,0,2.70805020110221,0,0,1,1.38629436111989,1,4.02695
"328",2.56494935746154,3.68887945411394,2.94443897916644,1.94591014905531,4.23410650459726,0,5.17048399503815,0,4.30406509320417,1,9.5123
"329",5.97126183979046,4.00733318523247,5.5834963087817,7.0184017990692,4.69134788222914,1.09861228866811,4.66343909411207,1,6.02344759296103,13,26.3437
"330",2.89037175789616,0,3.3322045101752,2.30258509299405,0,0,0,0,1.94591014905531,1,1.50465
"331",0,0,0,2.19722457733622,0,1.38629436111989,3.85014760171006,0,1.38629436111989,1,1.77712
"332",0,0,3.3322045101752,0,0,0,0,0,1.94591014905531,1,1.77712
"333",2.07944154167984,0,0,3.80666248977032,4.46590811865458,0,0,0,3.09104245335832,1,3.05459
"334",0,0,0,0,2.07944154167984,2.70805020110221,4.64439089914137,0,3.93182563272433,1,4.30172
"335",4.7361984483945,1.94591014905531,0,0,0,0,5.52942908751142,1,1.94591014905531,19,12.4057
"336",4.45434729625351,0,0,0,2.83321334405622,2.30258509299405,0,0,2.77258872223978,1,3.18664
"337",0.693147180559945,1.6094379124341,0,1.6094379124341,5.39362754635236,5.88332238848828,1.09861228866811,0,4.57471097850338,4,5.02919
"338",3.91202300542815,2.77258872223978,2.89037175789616,6.27287700654617,1.38629436111989,0,0,0,4.67282883446191,6,22.588
"339",5.81413053182507,0.693147180559945,0,4.47733681447821,0,6.50128967054039,0,0,5.24174701505964,8,19.4361
"340",1.79175946922805,0.693147180559945,0,0,4.34380542185368,0,0,0,2.39789527279837,0,4.64887
"341",0,0,0,0,4.24849524204936,0.693147180559945,0,0,2.484906649788,0,6.18007
"342",4.17438726989564,0,1.79175946922805,0,1.09861228866811,0,0.693147180559945,0,2.30258509299405,1,3.18664
"343",0,1.38629436111989,0,2.63905732961526,4.33073334028633,0,0,0,3.91202300542815,1,4.57263
"344",0,0,1.09861228866811,4.81218435537242,3.58351893845611,0,0.693147180559945,0,3.49650756146648,1,6.30121
"345",0,0,0,4.39444915467244,0,5.8171111599632,3.25809653802148,0,3.98898404656427,0,1.76682
"346",3.09104245335832,4.47733681447821,0,4.89783979995091,5.03695260241363,4.43081679884331,0,0,4.77912349311153,4,16.1061
"347",0,3.89182029811063,4.12713438504509,0,0,0,5.48063892334199,1,4.47733681447821,2,4.79899
"348",0,0,0,3.43398720448515,5.01063529409626,6.24416690066374,0,0,4.79579054559674,3,5.02919
"349",3.68887945411394,0,2.70805020110221,4.20469261939097,0,0,0,0,3.2188758248682,0,5.35698
"350",0,0,0,0,4.59511985013459,3.25809653802148,0,0,2.83321334405622,2,11.7134
"351",6.96034772910131,2.63905732961526,3.36729582998647,0.693147180559945,4.67282883446191,7.33236920592906,3.8286413964891,2,6.26149168432104,35,34.5185
"352",5.78074351579233,0,0,4.00733318523247,0,0,1.09861228866811,0,4.18965474202643,3,11.9189
"353",3.25809653802148,0,0,4.36944785246702,0,0,2.99573227355399,0,3.17805383034795,4,9.66991
"354",6.00141487796115,4.86753445045558,0,2.39789527279837,0,0,4.48863636973214,0,4.91998092582813,6,13.2632
"355",0.693147180559945,0,1.09861228866811,0,3.46573590279973,2.63905732961526,0,0,1.38629436111989,2,2.5349
"356",6.08221891037645,0,4.51085950651685,3.61091791264422,0,0,3.80666248977032,1,4.74493212836325,7,7.25623
"357",0,0,0,5.0998664278242,1.6094379124341,6.36818718635049,0,0,4.71849887129509,6,8.42705
"358",0,0,0,3.04452243772342,5.5834963087817,1.6094379124341,0,0,3.98898404656427,2,5.02919
"359",8.3240937614504,3.40119738166216,2.07944154167984,4.39444915467244,4.53259949315326,1.38629436111989,5.3890717298165,4,6.77650699237218,40,37.6698
"360",0.693147180559945,4.57471097850338,2.19722457733622,0,2.484906649788,5.45958551414416,4.12713438504509,0,4.4188406077966,5,14.001
"361",5.40267738187228,0,3.76120011569356,0,3.04452243772342,6.0913098820777,2.07944154167984,1,4.69134788222914,2,11.1725
"362",0.693147180559945,6.12905021006055,6.86797440897029,5.63121178182137,5.89164421182577,7.51860721681525,0,0,6.39692965521615,2,1.38451
"363",0,0,4.34380542185368,0,0,2.77258872223978,0,0,2.77258872223978,2,3.1496
"364",0,3.36729582998647,0,3.17805383034795,0,0,3.58351893845611,0,2.56494935746154,1,4.50833
"365",2.63905732961526,4.12713438504509,0,0,0,5.93489419561959,0,0,4.12713438504509,6,23.6028
"366",1.94591014905531,4.07753744390572,2.89037175789616,3.73766961828337,5.84932477994686,4.72738781871234,0,0,4.67282883446191,5,15.4609
"367",3.76120011569356,0,5.64544689764324,0,0,0,6.53233429222235,0,5.26785815906333,3,8.50408
"368",0,0,1.79175946922805,0,0,5.60947179518496,0,0,3.09104245335832,4,10.7594
"369",0,5.14749447681345,0,2.77258872223978,2.70805020110221,0,1.09861228866811,0,3.49650756146648,4,10.5501
"370",0,4.69134788222914,5.26785815906333,1.79175946922805,5.96100533962327,5.66296048013595,5.06259503302697,0,5.27811465923052,0,4.76964
"371",1.09861228866811,2.89037175789616,1.79175946922805,5.94803498918065,1.6094379124341,6.27287700654617,1.94591014905531,0,5.09375020080676,5,12.713
"372",0,0,5.23110861685459,0,0,0,4.72738781871234,0,4.02535169073515,1,4.31202
"373",0,0.693147180559945,0,0,2.63905732961526,0,4.11087386417331,0,3.2188758248682,1,3.19189
"374",0,1.09861228866811,3.87120101090789,0,1.94591014905531,5.13579843705026,1.09861228866811,0,3.78418963391826,0,7.2787
"375",0,0,0,3.95124371858143,1.09861228866811,2.30258509299405,5.18178355029209,0,3.3322045101752,1,9.64564
"376",0,0,3.36729582998647,0,1.6094379124341,1.09861228866811,1.6094379124341,0,0,2,8.00589
"377",4.91265488573605,4.81218435537242,1.38629436111989,0,4.15888308335967,2.89037175789616,6.3578422665081,1,5.19295685089021,5,11.0132
"378",0,3.40119738166216,2.07944154167984,0.693147180559945,0,5.19295685089021,0,0,3.89182029811063,11,10.5919
"379",0,5.17614973257383,6.04737217904628,6.5410299991899,0,6.61069604471776,0.693147180559945,0,5.96100533962327,6,9.50088
"380",0,0,5.26785815906333,0,0,5.8111409929767,3.78418963391826,0,4.47733681447821,3,10.3881
"381",0.693147180559945,2.70805020110221,1.6094379124341,0,3.71357206670431,5.23110861685459,0,0,3.80666248977032,6,7.69368
"382",0,1.09861228866811,7.12929754892937,0,0,0,0,0,5.27299955856375,1,4.41258
"383",4.06044301054642,5.16478597392351,1.09861228866811,4.14313472639153,4.969813299576,2.19722457733622,0,0,4.47733681447821,5,7.96788
"384",3.13549421592915,0,0,4.83628190695148,2.30258509299405,0,5.76519110278484,0,4.51085950651685,3,9.95543
"385",1.79175946922805,0,5.12396397940326,3.98898404656427,0,0,0,0,3.43398720448515,1,12.5339
"386",5.19295685089021,0,0,1.09861228866811,4.61512051684126,5.7268477475872,3.71357206670431,0,4.65396035015752,5,15.9552
"387",2.83321334405622,2.99573227355399,1.38629436111989,2.56494935746154,0,0,2.77258872223978,0,2.30258509299405,0,3.30831
"388",0,0,5.40717177146012,0,0,2.07944154167984,0,0,3.36729582998647,1,0
"389",0,3.95124371858143,0,0,4.969813299576,5.84643877505772,1.09861228866811,0,4.68213122712422,1,9.56428
"390",3.49650756146648,0,0,3.40119738166216,4.0943445622221,0,0,0,2.77258872223978,1,10.8518
"391",5.17614973257383,2.70805020110221,1.94591014905531,4.71849887129509,5.93489419561959,6.78784498230958,2.56494935746154,0,5.45958551414416,16,31.5637
"392",6.88959130835447,4.14313472639153,0,3.63758615972639,1.38629436111989,0,4.47733681447821,2,5.57972982598622,3,4.23308
"393",5.17048399503815,3.55534806148941,0,4.81218435537242,0,0,4.71849887129509,0,4.62497281328427,0,4.50833
"394",4.33073334028633,0,0,0,0,0,5.25749537202778,0,4.0943445622221,1,0
"395",6.53813982376767,0,0,4.79579054559674,3.36729582998647,0,4.92725368515721,0,4.99043258677874,5,11.0213
"396",0,3.85014760171006,5.75574221358691,4.86753445045558,0,0,5.36597601502185,0,4.38202663467388,5,12.6078
"397",0,0,5.94542060860658,0,0,0,4.54329478227,0,4.33073334028633,1,4.41258
"398",7.14991683613211,0,3.61091791264422,0,5.08140436498446,0,4.99043258677874,1,5.64190707093811,8,13.0943
"399",1.09861228866811,5.40267738187228,5.52942908751142,4.90527477843843,1.09861228866811,0,4.71849887129509,1,4.89783979995091,1,1.76682
"400",5.61677109766657,0.693147180559945,1.6094379124341,0,0,0,1.94591014905531,0,4.15888308335967,5,9.08201
"401",0,5.46806014113513,2.77258872223978,0,0.693147180559945,2.63905732961526,0,0,4.07753744390572,3,11.7919
"402",2.19722457733622,0,0,0,0,0,6.69084227741856,0,4.52178857704904,5,9.06318
"403",0,0,5.78689738136671,0,0,0,0,0,3.43398720448515,1,4.41258
"404",4.68213122712422,0,3.52636052461616,0,4.00733318523247,6.81454289725996,0,1,5.18738580584075,6,10.193
"405",4.78749174278205,3.09104245335832,2.77258872223978,0,0,1.38629436111989,6.57646956904822,0,5.47646355193151,0,6.41569
"406",6.48157712927643,3.3322045101752,4.14313472639153,1.6094379124341,4.24849524204936,1.38629436111989,3.73766961828337,1,5.27811465923052,11,22.1232
"407",3.58351893845611,4.57471097850338,0,4.58496747867057,0.693147180559945,0,0,0,3.97029191355212,6,5.42268
"408",4.80402104473326,3.09104245335832,6.54821910276237,5.41164605185504,4.66343909411207,0,4.21950770517611,1,5.10594547390058,15,17.5007
"409",5.51342874616498,0,0,0,0,0,1.6094379124341,1,3.98898404656427,10,17.039
"410",6.3491389913798,1.6094379124341,0,5.44673737166631,5.84932477994686,7.28550654852279,0,0,6.25575004175337,17,21.326
"411",0,0,0,1.6094379124341,4.11087386417331,0,0,0,2.07944154167984,0,6.41569
"412",0,0,5.45958551414416,5.75574221358691,0,0,5.41164605185504,0,4.8283137373023,1,4.6939
"413",3.25809653802148,5.28320372873799,4.06044301054642,1.38629436111989,0,0,3.2188758248682,0,4.02535169073515,0,10.2088
"414",0,4.48863636973214,2.94443897916644,0,0,0,4.66343909411207,0,3.91202300542815,3,3.82071
"415",0,7.1066061377273,1.6094379124341,4.59511985013459,1.38629436111989,0,5.35658627467201,0,5.67332326717149,9,10.2464
"416",3.91202300542815,0,0,0,1.38629436111989,0,0,0,1.38629436111989,1,1.77712
"417",0,0,2.56494935746154,0,4.81218435537242,3.13549421592915,0.693147180559945,0,2.94443897916644,2,9.23472
"418",0,4.24849524204936,3.73766961828337,3.73766961828337,4.43081679884331,6.19644412779452,0,0,4.95582705760126,7,19.7652
"419",5.08140436498446,3.04452243772342,0,1.09861228866811,3.2188758248682,0,3.40119738166216,0,3.40119738166216,1,3.23696
"420",3.97029191355212,1.6094379124341,6.0913098820777,2.56494935746154,0,4.49980967033027,0,0,4.74493212836325,1,1.76682
"421",0,1.94591014905531,0,0,0.693147180559945,4.63472898822964,0.693147180559945,0,3.17805383034795,2,4.57426
"422",0.693147180559945,0,4.78749174278205,0,0,0,0,0,2.39789527279837,1,0
"423",1.79175946922805,0.693147180559945,0,0.693147180559945,5.43372200355424,3.3322045101752,4.07753744390572,0,3.95124371858143,0,3.26332
"424",5.29831736654804,0,5.01063529409626,0,4.40671924726425,0,0.693147180559945,0,4.54329478227,2,6.12275
"425",0,1.38629436111989,0,2.63905732961526,3.76120011569356,4.58496747867057,2.89037175789616,0,3.66356164612965,0,9.31549
"426",0,0,1.79175946922805,0,0,6.85224256905188,4.29045944114839,0,5.28320372873799,5,18.7155
"427",4.33073334028633,4.85203026391962,3.17805383034795,2.56494935746154,0,0,0,0,3.52636052461616,0,7.80551
"428",6.01126717440416,3.09104245335832,2.39789527279837,2.89037175789616,5.19295685089021,0,2.70805020110221,1,4.72738781871234,2,6.08968
"429",0,0,4.00733318523247,4.20469261939097,2.94443897916644,0,4.72738781871234,0,3.73766961828337,0,5.4727
"430",0,0,5.69035945432406,0,0,0.693147180559945,4.44265125649032,0,4.40671924726425,1,3.8069
"431",0,0,2.484906649788,0,3.46573590279973,0,3.2188758248682,0,2.39789527279837,0,7.00075
"432",0.693147180559945,0,5.42934562895444,0,0,0,1.09861228866811,0,3.40119738166216,1,3.8069
"433",3.17805383034795,0,2.19722457733622,3.09104245335832,2.77258872223978,4.35670882668959,0,0,2.56494935746154,0,17.842
"434",0,0,4.94875989037817,0,0,2.19722457733622,0,0,3.04452243772342,2,3.1496
"435",0,0,0,0,6.29710931993394,6.54965074223381,3.68887945411394,0,5.62762111369064,2,8.51102
"436",0.693147180559945,0,4.84418708645859,4.35670882668959,6.10479323241498,0,6.15485809401642,0,5.25749537202778,0,8.14056
"437",0,0,0,0.693147180559945,5.73657229747919,6.71052310945243,4.7361984483945,1,5.4553211153577,4,9.57998
"438",0,3.66356164612965,0,3.78418963391826,0,3.43398720448515,0,0,3.17805383034795,1,3.20019
"439",0,0,1.09861228866811,3.09104245335832,4.11087386417331,4.21950770517611,0,0,2.94443897916644,1,8.04434
"440",0,0.693147180559945,0,0,4.40671924726425,0,0,0,2.39789527279837,0,4.64887
"441",4.49980967033027,4.64439089914137,4.14313472639153,0,5.08759633523238,2.63905732961526,3.40119738166216,1,4.00733318523247,4,13.9484
"442",0,1.6094379124341,3.78418963391826,0,1.09861228866811,0,2.94443897916644,0,2.07944154167984,0,7.95718
"443",0,0,0,0,0,4.98360662170834,0,0,2.94443897916644,1,7.47927
"444",5.98141421125448,0,4.67282883446191,1.09861228866811,0,0,3.3322045101752,0,4.06044301054642,0,6.26191
"445",0,0,5.28320372873799,0,0,4.72738781871234,0,0,4.21950770517611,3,4.82617
"446",2.99573227355399,0,0,2.30258509299405,3.40119738166216,0,2.99573227355399,0,2.89037175789616,2,1.56044
"447",0,0,0,2.484906649788,4.33073334028633,4.87519732320115,0,0,3.3322045101752,4,11.0669
"448",5.19849703126583,2.39789527279837,0,0,3.68887945411394,1.79175946922805,5.52545293913178,0,4.30406509320417,3,16.6139
"449",0,0.693147180559945,1.6094379124341,0,3.36729582998647,0,0,0,2.07944154167984,1,5.65358
"450",4.53259949315326,3.78418963391826,0,4.06044301054642,2.30258509299405,3.40119738166216,0,0,3.97029191355212,1,1.76682
"451",4.55387689160054,0,3.2188758248682,0.693147180559945,4.52178857704904,0,1.79175946922805,1,3.49650756146648,3,16.6315
"452",5.24174701505964,4.23410650459726,4.34380542185368,0,4.86753445045558,0,4.80402104473326,0,4.67282883446191,1,3.2591
"453",4.53259949315326,4.24849524204936,2.83321334405622,0,5.99893656194668,5.12396397940326,5.92958914338989,0,5.13579843705026,2,4.36826
"454",3.13549421592915,1.09861228866811,4.34380542185368,3.04452243772342,5.43372200355424,0,5.01727983681492,1,4.46590811865458,2,12.7082
"455",0,0,3.93182563272433,0,4.33073334028633,0,6.21460809842219,0,4.88280192258637,2,8.45689
"456",0,0,4.07753744390572,0,0,4.56434819146784,1.79175946922805,0,3.46573590279973,0,5.97053
"457",4.64439089914137,0.693147180559945,0,4.46590811865458,4.02535169073515,0,4.02535169073515,0,4.12713438504509,1,0
"458",2.77258872223978,2.56494935746154,0,4.20469261939097,0,0,4.52178857704904,0,3.80666248977032,5,13.2919
"459",2.94443897916644,0,3.61091791264422,0,3.89182029811063,5.63121178182137,4.43081679884331,0,4.48863636973214,0,8.62288
"460",0,0,0,5.48063892334199,0,0,0,0,3.40119738166216,2,1.56044
"461",0,3.09104245335832,0,2.07944154167984,0.693147180559945,3.09104245335832,2.63905732961526,0,2.07944154167984,0,6.41569
"462",0,3.80666248977032,0,0,1.6094379124341,4.92725368515721,0,0,3.43398720448515,1,1.76682
"463",0,4.89783979995091,5.00394630594546,0,0,0.693147180559945,5.45958551414416,0,4.49980967033027,3,13.6128
"464",4.82028156560504,0.693147180559945,3.36729582998647,2.19722457733622,0.693147180559945,0,3.66356164612965,0,3.13549421592915,2,4.77591
"465",0.693147180559945,0,0,0,2.484906649788,0,3.40119738166216,0,2.30258509299405,0,3.10486
"466",4.79579054559674,0,4.84418708645859,0,4.36944785246702,5.52146091786225,4.62497281328427,0,4.76217393479776,3,7.7065
"467",0,3.2188758248682,2.99573227355399,2.19722457733622,0,0,0,0,1.94591014905531,2,2.90397
"468",2.99573227355399,3.17805383034795,4.26267987704132,0,0,0,3.85014760171006,0,3.40119738166216,2,3.12148
"469",5.90263333340137,5.56452040732269,3.80666248977032,2.07944154167984,1.94591014905531,6.4831073514572,2.30258509299405,1,5.29330482472449,12,19.6298
"470",2.70805020110221,0.693147180559945,3.58351893845611,2.19722457733622,1.94591014905531,0,3.73766961828337,0,3.17805383034795,1,7.23217
"471",0,0,3.2188758248682,0,0,4.0943445622221,0,0,2.39789527279837,1,1.76682
"472",0,2.39789527279837,5.88332238848828,0,0,1.6094379124341,0,0,4.26267987704132,5,8.77144
"473",6.44888939414686,0,5.70044357339069,4.66343909411207,4.04305126783455,0.693147180559945,5.05624580534831,2,5.48893772615669,10,23.0493
"474",6.04025471127741,0,5.15905529921453,1.09861228866811,5.25227342804663,0,4.7361984483945,1,5.01063529409626,7,17.3959
"475",3.8286413964891,3.17805383034795,4.58496747867057,0.693147180559945,6.8134445995109,5.96614673912369,5.38449506278909,0,5.96870755998537,0,6.94415
"476",2.484906649788,0,0,1.09861228866811,0,7.6511201757027,0,2,5.11198778835654,2,1.42715
"477",0,5.49306144334055,4.57471097850338,0,0,6.6052979209482,3.80666248977032,1,5.29831736654804,20,20.29
"478",6.79122146272619,1.6094379124341,5.08759633523238,0,5.91620206260743,0.693147180559945,1.6094379124341,2,5.82600010738045,28,31.2801
"479",2.77258872223978,3.85014760171006,3.98898404656427,4.83628190695148,0,0,3.80666248977032,0,3.71357206670431,3,9.15622
"480",2.83321334405622,3.29583686600433,0,0,3.91202300542815,0,0,0,3.17805383034795,0,4.8313
"481",6.24416690066374,3.58351893845611,6.05678401322862,7.01571242048723,3.49650756146648,1.79175946922805,2.19722457733622,0,6.01126717440416,5,6.83071
"482",0,1.6094379124341,4.47733681447821,1.09861228866811,6.49072353450251,3.43398720448515,0,0,4.51085950651685,8,10.2283
"483",0,0,4.36944785246702,0,0,5.80211837537706,0.693147180559945,0,3.97029191355212,2,1.39536
"484",4.0943445622221,6.65801104587075,0,5.23110861685459,5.08759633523238,6.20657592672493,0,0,5.74939298590825,9,7.28484
"485",4.81218435537242,3.80666248977032,0,5.18178355029209,1.38629436111989,6.75693238924755,0,0,5.31320597904179,4,16.789
"486",0,3.80666248977032,3.52636052461616,0,3.36729582998647,4.23410650459726,0,0,3.29583686600433,3,9.23472
"487",0,0,4.70953020131233,0,0,2.63905732961526,2.56494935746154,0,2.484906649788,3,7.2298
