"","V1","V2","V3","V4","V5","V6","V7","V8","V9","bug","loc","bf","hcm"
"216",2.07944154167984,0,0,0,3.66356164612965,0,0,3.25809653802148,0,0,2.94443897916644,1,1.76682
"217",4.82028156560504,3.04452243772342,4.02535169073515,2.39789527279837,2.89037175789616,4.15888308335967,3.63758615972639,2.56494935746154,2.30258509299405,0,3.8286413964891,2,4.91442
"218",0.693147180559945,0,0,3.71357206670431,0,5.0998664278242,0,0,0,0,3.29583686600433,0,4.33338
"219",0,3.13549421592915,4.91265488573605,1.94591014905531,0,5.2040066870768,1.79175946922805,3.80666248977032,5.63835466933375,0,4.93447393313069,8,19.8036
"220",0,0,0,0,0,4.34380542185368,3.97029191355212,0,1.94591014905531,0,3.09104245335832,0,7.72196
"221",0,4.30406509320417,0,5.08759633523238,5.88887795833288,4.26267987704132,4.47733681447821,1.6094379124341,0,0,5.16478597392351,1,9.30009
"222",0,0,0,3.85014760171006,1.6094379124341,5.19849703126583,1.6094379124341,6.31354804627709,0,0,4.96284463025991,0,6.41569
"223",5.62040086571715,0,1.38629436111989,3.66356164612965,7.88683299895506,0,0,0,0.693147180559945,0,6.18414889093748,12,24.0348
"224",3.46573590279973,0,1.6094379124341,4.14313472639153,5.15329159449778,4.36944785246702,5.29330482472449,0,5.40717177146012,0,5.30826769740121,4,11.7184
"225",0,0,0.693147180559945,4.69134788222914,0,3.89182029811063,0,0,0,0,3.25809653802148,2,11.1153
"226",0,4.93447393313069,5.91889385427315,0,0,5.48479693349065,0,6.5191472879404,1.94591014905531,3,5.64190707093811,12,21.3635
"227",0.693147180559945,0,2.89037175789616,5.62040086571715,3.8286413964891,0,4.7361984483945,0,1.79175946922805,0,4.11087386417331,3,8.36237
"228",5.73979291217923,0,0,4.00733318523247,7.86863689418417,0.693147180559945,0,0,0,0,3.3322045101752,1,14.4321
"229",2.39789527279837,4.53259949315326,3.09104245335832,3.78418963391826,6.73933662735717,7.51914995766982,0,4.72738781871234,0,0,6.52502965784346,24,32.7874
"230",3.61091791264422,1.38629436111989,3.2188758248682,0,2.30258509299405,0,0,0.693147180559945,0,0,2.39789527279837,0,6.42599
"231",0,0,0,4.94875989037817,0.693147180559945,0,0,0,0,0,3.25809653802148,1,7.6507
"232",3.68887945411394,1.38629436111989,0,5.08759633523238,4.65396035015752,0,0,0,0,0,4.18965474202643,5,17.0076
"233",0,3.93182563272433,0,0,0,3.29583686600433,1.09861228866811,0,0,0,2.30258509299405,0,7.72196
"234",0,0,0,0,3.46573590279973,4.12713438504509,0,0,0,0,2.484906649788,2,1.76682
"235",0,5.37063802812766,0,0,3.43398720448515,0.693147180559945,0,2.39789527279837,0,0,3.43398720448515,5,14.0791
"236",0,0,0.693147180559945,0,0,1.09861228866811,4.29045944114839,4.54329478227,0,0,2.70805020110221,1,1.76682
"237",0,0,0,0,0,0,0,5.4249500174814,5.40717177146012,0,3.98898404656427,3,10.4245
"238",5.28826703069454,1.38629436111989,2.56494935746154,1.09861228866811,2.07944154167984,0,3.09104245335832,0,0,0,3.55534806148941,4,7.44245
"239",3.3322045101752,5.19849703126583,2.19722457733622,0,5.23110861685459,0,3.68887945411394,0,1.09861228866811,0,4.34380542185368,2,3.27147
"240",5.14166355650266,2.07944154167984,1.6094379124341,0,0,0,0,0,2.19722457733622,0,3.43398720448515,0,6.61569
"241",0,1.79175946922805,0,3.80666248977032,3.13549421592915,0,1.94591014905531,0,1.38629436111989,0,2.70805020110221,0,6.41569
"242",0,0,0,0,0,4.31748811353631,0,0,0,0,2.484906649788,0,4.68802
"243",0,4.00733318523247,4.64439089914137,2.83321334405622,0,1.38629436111989,4.79579054559674,0,0,0,3.97029191355212,5,14.6314
"244",0,0,0,3.76120011569356,0,0,3.3322045101752,4.30406509320417,3.91202300542815,0,2.94443897916644,3,8.04434
"245",3.8286413964891,0,2.30258509299405,4.8283137373023,0,0,0,0,0,0,3.49650756146648,0,6.42599
"246",0,0,0,0,1.79175946922805,0,3.73766961828337,2.94443897916644,0,0,2.07944154167984,2,1.56044
"247",0,4.27666611901606,5.46806014113513,0,0,0,3.04452243772342,0,5.95583736946483,1,4.20469261939097,6,8.84204
"248",0,0,0,0,1.94591014905531,3.04452243772342,0.693147180559945,3.58351893845611,0,0,1.38629436111989,0,4.75414
"249",0.693147180559945,0,0,0,0,4.17438726989564,0,0,0,0,2.77258872223978,0,4.68802
"250",0,0,3.36729582998647,0,0,4.92725368515721,0,0,0,0,3.40119738166216,1,7.7645
"251",2.70805020110221,3.09104245335832,3.29583686600433,0,2.99573227355399,3.46573590279973,4.20469261939097,3.46573590279973,2.77258872223978,0,3.46573590279973,1,1.76682
"252",0,4.77912349311153,0,0,4.55387689160054,4.56434819146784,3.95124371858143,1.38629436111989,0,0,4.36944785246702,3,4.63681
"253",0,2.30258509299405,2.484906649788,5.50938833662798,4.14313472639153,0,0,0,5.8664680569333,0,4.87519732320115,3,7.722
"254",1.94591014905531,0,0,3.58351893845611,0,4.04305126783455,5.06890420222023,0,0,0,3.68887945411394,3,1.77712
"255",2.77258872223978,0,3.89182029811063,5.53338948872752,0,0,1.09861228866811,0,0,0,4.38202663467388,0,6.42599
"256",0,0,0,0,0,0.693147180559945,0,1.94591014905531,3.91202300542815,0,1.38629436111989,2,9.00686
"257",0,0,5.14166355650266,3.87120101090789,0,0,0,0,0,1,5.32300997913841,2,11.1262
"258",0,5.08759633523238,6.09807428216624,0,2.30258509299405,5.93224518744801,0,6.57507584059962,2.19722457733622,2,5.77144112313002,3,7.08227
"259",0,0,0,3.40119738166216,4.12713438504509,2.07944154167984,0,4.75359019110636,0,0,3.61091791264422,2,4.2852
"260",0,5.44241771052179,6.12249280951439,2.99573227355399,3.63758615972639,0,0,0,2.63905732961526,2,5.28320372873799,5,21.0564
"261",1.79175946922805,4.59511985013459,0,0,0,0,0,2.94443897916644,0,0,3.43398720448515,4,7.08978
"262",4.02535169073515,5.47227067367148,5.8636311755981,0,4.14313472639153,4.85203026391962,0,4.67282883446191,0,0,4.89034912822175,2,5.13272
"263",2.19722457733622,0,0,1.38629436111989,3.13549421592915,5.52545293913178,1.38629436111989,0,4.26267987704132,0,4.49980967033027,0,3.17095
"264",0,0,0,2.30258509299405,0,0,4.02535169073515,0,0,0,3.13549421592915,0,8.62632
"265",2.30258509299405,3.61091791264422,0.693147180559945,0,2.94443897916644,5.14749447681345,0,0,0,0,3.73766961828337,2,15.0796
"266",5.40717177146012,0,0,2.484906649788,0,0,0,0,0,0,3.3322045101752,1,1.77712
"267",0,0.693147180559945,4.76217393479776,2.39789527279837,0,0,2.07944154167984,0,0,0,2.89037175789616,1,1.77712
"268",4.59511985013459,0,1.79175946922805,2.30258509299405,0,1.79175946922805,4.91265488573605,0,0,1,3.55534806148941,0,7.00075
"269",3.09104245335832,4.969813299576,2.39789527279837,6.71052310945243,0,0,0,0,4.49980967033027,0,5.55295958492162,1,3.36633
"270",3.71357206670431,3.63758615972639,3.91202300542815,0,0,7.6657534318617,2.07944154167984,3.97029191355212,6.82437367004309,0,6.46925031679577,0,5.45209
"271",0.693147180559945,2.56494935746154,6.02102334934953,0,0.693147180559945,0,0,0,0,0,2.484906649788,4,9.97572
"272",0,3.85014760171006,5.95842469302978,5.40717177146012,1.09861228866811,4.92725368515721,0,2.70805020110221,0.693147180559945,0,5.03695260241363,13,23.0656
"273",0,0,0,0,0,1.94591014905531,4.57471097850338,3.61091791264422,2.70805020110221,0,2.39789527279837,0,6.41569
"274",0,0,0,0,0.693147180559945,0,4.21950770517611,5.25227342804663,0,0,3.55534806148941,0,6.41569
"275",0,3.13549421592915,0,0,4.26267987704132,3.09104245335832,0,3.61091791264422,3.2188758248682,0,3.52636052461616,13,17.575
"276",0,0,0,5.25227342804663,5.07517381523383,0.693147180559945,4.31748811353631,0.693147180559945,6.51767127291227,0,5.50533153593236,6,6.60445
"277",4.24849524204936,0,0,1.6094379124341,0,4.12713438504509,4.17438726989564,1.09861228866811,0,0,3.68887945411394,1,1.76682
"278",4.57471097850338,0,0,5.12989871492307,0,5.37527840768417,5.20948615284142,0,0,0,4.64439089914137,4,4.41258
"279",0,0,4.40671924726425,5.28320372873799,0,0,0,0,5.91079664404053,0,4.8283137373023,2,4.3792
"280",4.77068462446567,6.16541785423142,4.58496747867057,0,0.693147180559945,1.09861228866811,4.80402104473326,0,0,0,5.2040066870768,17,27.3621
"281",0,3.25809653802148,3.49650756146648,0,5.57215403217776,3.13549421592915,2.83321334405622,0,0,0,3.78418963391826,1,11.8796
"282",1.6094379124341,0,0,3.95124371858143,0,0,4.72738781871234,2.77258872223978,3.98898404656427,0,3.43398720448515,1,5.24229
"283",0,0,0,7.16239749735572,0,7.41997992366183,3.49650756146648,3.25809653802148,0,0,6.4425401664682,27,26.2376
"284",1.09861228866811,0,0,3.91202300542815,0,5.59471137960184,0.693147180559945,1.6094379124341,2.56494935746154,0,4.39444915467244,1,7.39875
"285",0,1.09861228866811,0,0,2.70805020110221,2.30258509299405,0,5.32300997913841,5.34233425196481,0,3.91202300542815,5,9.56944
"286",4.52178857704904,0,3.52636052461616,0,1.79175946922805,0,0.693147180559945,2.99573227355399,5.35185813347607,0,3.93182563272433,2,15.1351
"287",3.13549421592915,1.94591014905531,4.18965474202643,0,5.46806014113513,0,5.04342511691925,0,0,0,4.45434729625351,3,5.83014
"288",3.40119738166216,1.6094379124341,0.693147180559945,0,2.63905732961526,0,0,0,0,0,1.94591014905531,2,8.66479
"289",0,1.38629436111989,0,5.03043792139244,0,5.27811465923052,0,3.76120011569356,0.693147180559945,0,4.60517018598809,3,11.7129
"290",0,0,0,0,4.79579054559674,5.17048399503815,0,4.02535169073515,0,0,3.97029191355212,5,10.1348
"291",3.09104245335832,0,4.14313472639153,1.6094379124341,3.61091791264422,3.8286413964891,5.19849703126583,5.54907608489522,4.02535169073515,1,4.53259949315326,4,7.22788
"292",0,4.18965474202643,0,0,3.29583686600433,0,0,4.87519732320115,0,0,3.36729582998647,4,5.65618
"293",0,1.79175946922805,1.38629436111989,2.07944154167984,4.23410650459726,3.55534806148941,0,4.39444915467244,0,0,3.66356164612965,1,10.8895
"294",0,0,1.38629436111989,0,4.93447393313069,0,0.693147180559945,5.63835466933375,0,1,4.24849524204936,6,9.9241
"295",0,3.13549421592915,3.09104245335832,0,2.19722457733622,0,3.58351893845611,4.56434819146784,0,0,3.25809653802148,1,3.20993
"296",0,3.13549421592915,3.13549421592915,0,2.07944154167984,0,5.12396397940326,4.04305126783455,1.09861228866811,0,3.93182563272433,2,5.98276
"297",3.58351893845611,0,3.3322045101752,5.24174701505964,0,0,2.484906649788,4.24849524204936,3.04452243772342,1,4.35670882668959,1,1.76682
"298",0,0,4.74493212836325,4.91265488573605,0,0,0,0,1.6094379124341,1,3.3322045101752,1,1.76682
"299",4.69134788222914,6.88141130364254,2.07944154167984,0,5.34710753071747,7.12929754892937,0,6.06378520868761,0,0,6.4377516497364,14,11.6025
"300",0,0.693147180559945,0,0,6.33150184989369,0,5.44673737166631,0,4.36944785246702,0,4.84418708645859,5,7.21846
"301",0,0,5.86078622346587,4.00733318523247,0,0,3.66356164612965,0,0,0,4.35670882668959,4,12.5527
"302",1.94591014905531,7.01211529430638,5.2040066870768,0,2.99573227355399,0,2.484906649788,0,1.38629436111989,0,5.68357976733868,18,27.2338
"303",0,0,1.09861228866811,0.693147180559945,3.89182029811063,6.04737217904628,0,6.44413125670044,0,0,5.19295685089021,2,12.0816
"304",3.09104245335832,3.04452243772342,1.38629436111989,3.73766961828337,0,0,2.70805020110221,0,0,0,3.46573590279973,1,8.13388
"305",0,3.36729582998647,0,0,4.82028156560504,7.11801620446533,0,4.70048036579242,0,0,5.82304589548302,19,15.7846
"306",2.77258872223978,5.06890420222023,4.47733681447821,0,2.07944154167984,1.09861228866811,3.68887945411394,0,3.2188758248682,0,3.97029191355212,2,4.63082
"307",4.18965474202643,2.07944154167984,0,0,2.94443897916644,3.46573590279973,4.91265488573605,2.19722457733622,0,0,4.23410650459726,1,4.7997
"308",0,5.11799381241676,0,0,3.2188758248682,5.39816270151775,0,0,3.49650756146648,0,3.91202300542815,3,14.2974
"309",0,0,4.02535169073515,0,5.41164605185504,0,5.6937321388027,0,4.30406509320417,0,4.52178857704904,4,5.87009
"310",0,0,0.693147180559945,0,0,5.37063802812766,5.8406416573734,2.30258509299405,0,1,4.68213122712422,3,6.91542
"311",0,0,2.484906649788,0,2.70805020110221,0,0,0,4.91998092582813,0,2.39789527279837,0,1.77712
"312",3.3322045101752,0,0,0,4.40671924726425,0,0,0,1.09861228866811,0,2.83321334405622,1,4.47111
"313",0,2.83321334405622,0,0,0,4.65396035015752,2.63905732961526,0,4.68213122712422,0,3.93182563272433,0,3.17095
"314",3.8286413964891,5.99146454710798,2.19722457733622,5.91079664404053,3.09104245335832,0,1.6094379124341,1.09861228866811,4.29045944114839,0,5.37063802812766,2,3.12618
"315",0,4.02535169073515,5.32787616878958,5.02388052084628,5.2040066870768,0,0,0,1.6094379124341,0,4.56434819146784,9,17.4516
"316",0,0,4.74493212836325,0,3.66356164612965,0,0,6.05443934626937,0,0,4.74493212836325,2,10.6248
"317",0,0,0,1.38629436111989,3.97029191355212,0,0,0,0,0,2.30258509299405,0,3.30831
"318",0,3.66356164612965,0,0.693147180559945,2.484906649788,0,3.04452243772342,5.62401750618734,0,1,4.07753744390572,2,7.17242
"319",4.34380542185368,3.49650756146648,4.64439089914137,0,0,0,0,0,3.2188758248682,2,3.40119738166216,4,5.05091
"320",0.693147180559945,6.71901315438526,0,6.65415252018322,5.88610403145016,0,0,0,5.93753620508243,1,6.11589212548303,4,8.61553
"321",3.52636052461616,4.18965474202643,0,0,2.39789527279837,0,4.34380542185368,0,0,0,3.66356164612965,1,1.76682
"322",1.6094379124341,3.13549421592915,0,5.19849703126583,3.29583686600433,4.71849887129509,3.58351893845611,0,0.693147180559945,0,3.95124371858143,1,0
"323",0,2.56494935746154,0,0.693147180559945,0,5.33753807970132,0,0,2.63905732961526,0,3.09104245335832,2,12.9417
"324",1.09861228866811,0,0,3.46573590279973,0,5.11198778835654,0,0,0,0,3.13549421592915,1,0
"325",5.31320597904179,0,4.70953020131233,2.39789527279837,4.78749174278205,4.53259949315326,4.56434819146784,2.70805020110221,5.15329159449778,1,4.969813299576,7,25.2449
"326",0,0,0.693147180559945,0,4.40671924726425,0,0,5.46806014113513,0,0,3.66356164612965,1,10.9524
"327",2.07944154167984,0,0,0.693147180559945,0,0,1.38629436111989,0,2.39789527279837,1,1.38629436111989,1,4.02695
"328",4.969813299576,0,4.74493212836325,0,3.25809653802148,0,0,0,3.61091791264422,0,4.30406509320417,1,9.5123
"329",5.53338948872752,0,5.4510384535657,5.48063892334199,6.59578051396131,4.49980967033027,5.92692602597041,0,4.8283137373023,1,6.02344759296103,13,26.3437
"330",2.19722457733622,2.30258509299405,0,0,2.83321334405622,0,0,0,3.04452243772342,0,1.94591014905531,1,1.50465
"331",1.38629436111989,1.79175946922805,0,0,2.70805020110221,2.56494935746154,1.6094379124341,0,2.99573227355399,0,1.38629436111989,1,1.77712
"332",0,0,0,3.3322045101752,0,0,0,0,0,0,1.94591014905531,1,1.77712
"333",4.27666611901606,0,0,0.693147180559945,0,4.18965474202643,0,0,0,0,3.09104245335832,1,3.05459
"334",1.38629436111989,0,0,4.30406509320417,0,3.2188758248682,3.09104245335832,1.09861228866811,0.693147180559945,0,3.93182563272433,1,4.30172
"335",1.38629436111989,4.00733318523247,2.77258872223978,0,2.56494935746154,0,0,0,5.65948221575962,1,1.94591014905531,19,12.4057
"336",3.71357206670431,4.24849524204936,0,0.693147180559945,0,0,0,0,0,0,2.77258872223978,1,3.18664
"337",0.693147180559945,2.77258872223978,3.36729582998647,1.09861228866811,0,5.47227067367148,1.79175946922805,5.70711026474888,0,0,4.57471097850338,4,5.02919
"338",0,0,4.53259949315326,2.63905732961526,6.21660610108486,2.19722457733622,0,0,0,0,4.67282883446191,6,22.588
"339",0,5.94542060860658,0,0,3.89182029811063,4.88280192258637,0,6.26909628370626,0,0,5.24174701505964,8,19.4361
"340",0,2.56494935746154,0,0,0,0,4.26267987704132,0,0,0,2.39789527279837,0,4.64887
"341",0,0,0,0,0,4.26267987704132,0,0,0,0,2.484906649788,0,6.18007
"342",3.13549421592915,0,0,0,3.91202300542815,0,0,0.693147180559945,0,0,2.30258509299405,1,3.18664
"343",2.39789527279837,0,0,0,0,1.09861228866811,4.38202663467388,0,0,0,3.91202300542815,1,4.57263
"344",0,2.07944154167984,0,0,3.76120011569356,3.76120011569356,4.24849524204936,0,0,0,3.49650756146648,1,6.30121
"345",0,0,0,0,0,4.34380542185368,0,5.59842195899838,4.56434819146784,0,3.98898404656427,0,1.76682
"346",0,4.29045944114839,3.91202300542815,4.07753744390572,5.08759633523238,1.94591014905531,0,4.88280192258637,0,0,4.77912349311153,4,16.1061
"347",2.99573227355399,0.693147180559945,0,5.76205138278018,0,0,1.09861228866811,0,2.30258509299405,1,4.47733681447821,2,4.79899
"348",0,3.3322045101752,0,0,0.693147180559945,5.19295685089021,4.11087386417331,6.05678401322862,0,0,4.79579054559674,3,5.02919
"349",2.484906649788,0,0,2.89037175789616,3.97029191355212,0,3.68887945411394,0,0,0,3.2188758248682,0,5.35698
"350",0,0,0,0,0,4.74493212836325,0,2.30258509299405,0,0,2.83321334405622,2,11.7134
"351",5.91350300563827,4.12713438504509,6.361302477573,0,0.693147180559945,4.57471097850338,0,7.22037383672395,5.71702770140622,2,6.26149168432104,35,34.5185
"352",2.484906649788,5.39362754635236,2.94443897916644,0,3.97029191355212,0,4.31748811353631,0,1.79175946922805,0,4.18965474202643,3,11.9189
"353",0,0,0,3.63758615972639,4.43081679884331,0,0,0,1.09861228866811,0,3.17805383034795,4,9.66991
"354",0,0,5.92425579741453,4.24849524204936,4.92725368515721,0.693147180559945,0,0,3.93182563272433,0,4.91998092582813,6,13.2632
"355",0,0,0,0,1.09861228866811,3.71357206670431,0,1.09861228866811,1.38629436111989,0,1.38629436111989,2,2.5349
"356",2.19722457733622,4.61512051684126,1.09861228866811,0,5.4553211153577,0,0,0,5.57972982598622,1,4.74493212836325,7,7.25623
"357",0,0,0,3.04452243772342,1.38629436111989,5.4380793089232,4.55387689160054,6.00141487796115,0,0,4.71849887129509,6,8.42705
"358",0,0,4.59511985013459,0,0,5.25749537202778,0,0,0,0,3.98898404656427,2,5.02919
"359",0,8.00770001288403,7.00940893270864,2.484906649788,5.57215403217776,0,0,0,5.12989871492307,4,6.77650699237218,40,37.6698
"360",0,0.693147180559945,0,5.03695260241363,0,0,3.3322045101752,5.44241771052179,0,0,4.4188406077966,5,14.001
"361",0,4.34380542185368,5.0998664278242,0.693147180559945,0,3.2188758248682,0,6.05443934626937,3.76120011569356,1,4.69134788222914,2,11.1725
"362",3.71357206670431,4.21950770517611,1.6094379124341,3.49650756146648,0,8.2147358333823,2.19722457733622,4.00733318523247,0,0,6.39692965521615,2,1.38451
"363",2.63905732961526,0,0,0,0,3.52636052461616,3.80666248977032,0.693147180559945,0,0,2.77258872223978,2,3.1496
"364",1.6094379124341,2.07944154167984,0,3.61091791264422,0,0,0,0,3.68887945411394,0,2.56494935746154,1,4.50833
"365",0,3.89182029811063,0,0,3.40119738166216,0,0,5.92425579741453,0.693147180559945,0,4.12713438504509,6,23.6028
"366",4.40671924726425,0.693147180559945,3.73766961828337,0,3.80666248977032,5.98141421125448,0,2.94443897916644,0,0,4.67282883446191,5,15.4609
"367",4.59511985013459,0,6.74170069465205,3.97029191355212,0,0,0,0,2.70805020110221,0,5.26785815906333,3,8.50408
"368",0,0,0,0.693147180559945,0,5.01727983681492,0,4.84418708645859,0,0,3.09104245335832,4,10.7594
"369",0,0,0,5.08140436498446,0,3.68887945411394,1.38629436111989,0,0,0,3.49650756146648,4,10.5501
"370",1.79175946922805,4.02535169073515,4.65396035015752,0,3.76120011569356,5.48063892334199,0,5.80513496891649,5.89164421182577,0,5.27811465923052,0,4.76964
"371",1.6094379124341,2.56494935746154,0,1.6094379124341,5.79301360838414,0,0,6.34035930372775,3.49650756146648,0,5.09375020080676,5,12.713
"372",0,0,5.41610040220442,4.04305126783455,0,0,0,0,2.94443897916644,0,4.02535169073515,1,4.31202
"373",0.693147180559945,0,3.98898404656427,2.83321334405622,0,0,1.38629436111989,0,0.693147180559945,0,3.2188758248682,1,3.19189
"374",0,0,0,1.09861228866811,0,5.40717177146012,0,1.09861228866811,0,0,3.78418963391826,0,7.2787
"375",0,0,0,2.70805020110221,4.15888308335967,0,0,0,5.09375020080676,0,3.3322045101752,1,9.64564
"376",0,0,0,0,0,0,0.693147180559945,1.38629436111989,3.55534806148941,0,0,2,8.00589
"377",5.74300318780948,5.70711026474888,0,4.33073334028633,0,2.70805020110221,3.71357206670431,0,5.17614973257383,1,5.19295685089021,5,11.0132
"378",1.79175946922805,0,0,0,0,5.19849703126583,0,3.46573590279973,0,0,3.89182029811063,11,10.5919
"379",4.58496747867057,3.80666248977032,0,6.31354804627709,6.20859002609663,0,3.13549421592915,6.70318811324086,2.30258509299405,0,5.96100533962327,6,9.50088
"380",0,0,0,0,0,0,1.09861228866811,5.79909265446053,5.47646355193151,0,4.47733681447821,3,10.3881
"381",1.09861228866811,0,0,2.83321334405622,0,1.38629436111989,4.64439089914137,4.80402104473326,0,0,3.80666248977032,6,7.69368
"382",6.93731408122368,0,0,5.3890717298165,1.09861228866811,0,0,0,0,0,5.27299955856375,1,4.41258
"383",0.693147180559945,4.64439089914137,3.49650756146648,4.30406509320417,2.94443897916644,5.39362754635236,0,0,0,0,4.47733681447821,5,7.96788
"384",0,0,0,5.4971682252932,4.68213122712422,0,4.70953020131233,0,2.70805020110221,0,4.51085950651685,3,9.95543
"385",5.40717177146012,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,3.43398720448515,1,12.5339
"386",4.35670882668959,5.03695260241363,0,0,0,4.35670882668959,1.09861228866811,5.54126354515843,4.17438726989564,0,4.65396035015752,5,15.9552
"387",0,0,0,2.56494935746154,3.98898404656427,0,0,0,0,0,2.30258509299405,0,3.30831
"388",4.56434819146784,2.484906649788,0,4.11087386417331,1.79175946922805,3.8286413964891,1.94591014905531,2.07944154167984,0,0,3.36729582998647,1,0
"389",0,0,0.693147180559945,0,0,5.97888576490112,0.693147180559945,4.97673374242057,0.693147180559945,0,4.68213122712422,1,9.56428
"390",0,4.07753744390572,0,0,2.63905732961526,3.91202300542815,0,0,0,0,2.77258872223978,1,10.8518
"391",0,5.15329159449778,1.09861228866811,0,5.01063529409626,5.19849703126583,4.63472898822964,6.78219205600679,4.57471097850338,0,5.45958551414416,16,31.5637
"392",2.99573227355399,6.96508034560141,0,0.693147180559945,2.56494935746154,0,3.2188758248682,0,4.04305126783455,2,5.57972982598622,3,4.23308
"393",2.89037175789616,1.6094379124341,4.33073334028633,0,5.40717177146012,0,1.38629436111989,0,4.80402104473326,0,4.62497281328427,0,4.50833
"394",0,3.78418963391826,2.30258509299405,0,0,0,0,0,5.37063802812766,0,4.0943445622221,1,0
"395",0,6.50876913697168,0,0,5.7037824746562,0,0,0,1.94591014905531,0,4.99043258677874,5,11.0213
"396",5.02388052084628,0,0.693147180559945,6.25958146406492,0.693147180559945,0,0,0,3.36729582998647,0,4.38202663467388,5,12.6078
"397",1.94591014905531,0,0,6.15060276844628,0,0,0,0,0,0,4.33073334028633,1,4.41258
"398",5.82008293035236,6.16541785423142,6.25382881157547,0.693147180559945,0,3.49650756146648,0,0,5.53338948872752,1,5.64190707093811,8,13.0943
"399",0,0,1.09861228866811,0,3.09104245335832,5.48479693349065,0,0,6.12905021006055,1,4.89783979995091,1,1.76682
"400",0.693147180559945,5.44241771052179,2.94443897916644,0,3.43398720448515,0,0,0,1.94591014905531,0,4.15888308335967,5,9.08201
"401",0,0,0,5.0998664278242,0,3.95124371858143,3.13549421592915,0,3.40119738166216,0,4.07753744390572,3,11.7919
"402",0,0,0,1.09861228866811,0,0,0,0.693147180559945,6.69703424766648,0,4.52178857704904,5,9.06318
"403",5.73979291217923,0,0,2.77258872223978,0,0,0,0,0,0,3.43398720448515,1,4.41258
"404",5.08140436498446,1.38629436111989,3.8286413964891,0,0,3.25809653802148,0,6.68710860786651,4.26267987704132,1,5.18738580584075,6,10.193
"405",3.40119738166216,4.96284463025991,3.93182563272433,4.90527477843843,1.09861228866811,0,2.39789527279837,0,6.23244801655052,0,5.47646355193151,0,6.41569
"406",1.79175946922805,3.49650756146648,6.40687998606931,2.07944154167984,0,0,0,1.09861228866811,5.33753807970132,1,5.27811465923052,11,22.1232
"407",0,0.693147180559945,0,0,5.08140436498446,4.0943445622221,2.30258509299405,0,0,0,3.97029191355212,6,5.42268
"408",2.63905732961526,4.57471097850338,4.30406509320417,1.09861228866811,5.04985600724954,5.0998664278242,0,0,6.59714570188665,1,5.10594547390058,15,17.5007
"409",3.55534806148941,4.64439089914137,4.21950770517611,0,3.61091791264422,0,0,0,2.484906649788,1,3.98898404656427,10,17.039
"410",5.62040086571715,5.29330482472449,0,0,5.87773578177964,6.93147180559945,0,6.59167373200866,3.43398720448515,0,6.25575004175337,17,21.326
"411",0,3.29583686600433,0,0,0,3.43398720448515,0.693147180559945,2.07944154167984,0,0,2.07944154167984,0,6.41569
"412",2.56494935746154,2.07944154167984,0,6.18414889093748,5.49306144334055,0,0,0,3.3322045101752,0,4.8283137373023,1,4.6939
"413",0,0,5.02388052084628,4.93447393313069,2.39789527279837,0,0,0,1.94591014905531,0,4.02535169073515,0,10.2088
"414",0,0,0,5.11198778835654,0,0,0,0,3.85014760171006,0,3.91202300542815,3,3.82071
"415",0,4.20469261939097,0,7.27793857294566,0,0,2.77258872223978,1.38629436111989,1.6094379124341,0,5.67332326717149,9,10.2464
"416",3.25809653802148,0,0,0,1.38629436111989,0,0,0,3.2188758248682,0,1.38629436111989,1,1.77712
"417",0,0,0,0,0,4.31748811353631,4.35670882668959,1.94591014905531,0,0,2.94443897916644,2,9.23472
"418",0,0,0,3.2188758248682,1.94591014905531,6.49375383985169,0,3.55534806148941,0,0,4.95582705760126,7,19.7652
"419",0,4.33073334028633,3.93182563272433,0,3.89182029811063,0,1.79175946922805,0,4.06044301054642,0,3.40119738166216,1,3.23696
"420",4.80402104473326,0,0,0,0,6.16961073249146,0,0,0,0,4.74493212836325,1,1.76682
"421",0,0,0,1.38629436111989,0,3.73766961828337,0,4.18965474202643,0.693147180559945,0,3.17805383034795,2,4.57426
"422",0.693147180559945,3.55534806148941,0,4.43081679884331,0,0,1.09861228866811,0,0,0,2.39789527279837,1,0
"423",0,0,0,2.484906649788,0,0,5.6970934865054,2.56494935746154,0,0,3.95124371858143,0,3.26332
"424",4.54329478227,0,5.68357976733868,0,0,0,3.80666248977032,0,0,0,4.54329478227,2,6.12275
"425",0,4.55387689160054,0,0,1.09861228866811,3.95124371858143,0,2.94443897916644,2.07944154167984,0,3.66356164612965,0,9.31549
"426",0,0,1.6094379124341,3.36729582998647,0,0,3.3322045101752,6.86066367144829,2.39789527279837,0,5.28320372873799,5,18.7155
"427",0,0.693147180559945,4.88280192258637,4.66343909411207,0,0,0,0,0,0,3.52636052461616,0,7.80551
"428",2.70805020110221,5.42053499927229,5.54126354515843,0,3.97029191355212,4.49980967033027,2.30258509299405,0,1.79175946922805,1,4.72738781871234,2,6.08968
"429",0,0,4.46590811865458,4.54329478227,4.27666611901606,0,0,0,0,0,3.73766961828337,0,5.4727
"430",2.39789527279837,0,0,5.90263333340137,0,0,0,0,1.79175946922805,0,4.40671924726425,1,3.8069
"431",0,0,1.79175946922805,0,0,0.693147180559945,3.58351893845611,0,3.25809653802148,0,2.39789527279837,0,7.00075
